,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MIA,-0.005417097387489264,0.055444302734590806,-0.06902039000571418,0.13883524068562195,-0.02832397900491422,-0.042470543221899415,0.014473080066967382,-0.05786615148514307,-0.06888943910575915,0.011012839598153044,-0.042366022731929846,,0.030715963862110632,-0.018024017376689787,-0.01635366292057409,0.052731954397465336,0.09452030272002919,0.0028012093694789286,-0.14442296439054558,,0.03787123637880881,0.04525508220546192,
COL4A4,0.04381600558860362,0.09890337149127705,0.014045596559999901,0.07131716232732291,-0.042644416972044824,-0.008402940615852717,0.0060090466891004005,-0.033762442343018444,-0.022646593216404047,-0.03289726670753885,0.013869901364787744,,-0.0410365714957906,,0.04356634118600101,0.04299847463922667,-0.005016897667291367,-0.029799693036211636,0.041914957424652954,,0.10165494563517298,0.12507261419969753,
TAC1,-0.03922046564195465,-0.10328373085018629,-0.04369954493743203,-0.02755966492398129,0.018903399209885537,0.0973383327234942,-0.027084480627129807,0.1539976325569142,0.1893797245991897,-0.039792350653794814,0.0016793876875229794,0.1312799599587926,0.1590270464046043,,,,,,0.13600989789596757,-0.006241071332094454,-0.009319071386050794,0.05580625543453795,0.06626168369130873
RARRES2,-0.06103627803058397,0.05757354413760068,-0.05154581078625287,0.07936685589133977,0.051884086530550884,0.008881473448986266,0.23438547274232227,-0.10034778581211472,-0.22382845251623348,-0.0026454347765727036,-0.010514203071646536,-0.029972826299752547,0.05175254657299522,0.05337116441078749,0.20994145664360578,0.21974421279714504,0.014069245800232878,0.02039298413336364,0.010175095374353522,-0.12328404267827016,0.020563638492958423,-0.04105545882948649,0.014810773986783788
FGF7,0.03308424350188936,0.10988154229915906,,-0.01274281155696709,-0.04629989002506787,0.02263914988118608,-0.051295684385464634,0.03004072397194805,0.03293998579858966,-0.048950392911400534,-0.04061302677416662,0.032814510160721275,0.05439519339997068,-0.04429340788738279,-0.009084461670785563,0.135024390736298,0.016564979239146814,0.026938126383385247,-0.0011693770385620675,0.01188185808815265,0.06041548019084137,0.013672238232160714,0.021833718303849583
EFNA2,,,,,,,,,,,,,,,,,0.025664990407852202,,,,,,
HBEGF,-0.07185037968601776,-0.04279436662082057,0.00464729655996817,-0.03764113487428886,0.056292597408126546,-0.01359577162127438,0.03471364631210666,-0.08752154611376163,-0.03184097982470604,-0.002753278053574916,0.0825915491872247,-0.08696941772822513,0.025248121104845842,-0.08105763207164315,-0.07444494291296253,0.1307066002726466,0.016979968152468498,0.0062290050875866265,-0.03272835159477094,0.062111045619413725,0.05327181163336938,-0.04745346308627196,0.10358473924692216
CSF3,,-0.13044239057714854,,,-0.03735462557317188,-0.03851733405445817,-0.0572763316548822,,-0.00481911855048196,,,,,,,,-0.03015968940898843,,-0.024776239530488114,-0.05168872275129346,0.023668752994472676,-0.005283017492614302,
PI3,,-0.10249582330912936,-0.025701327238900343,,-0.02270138528959577,-0.031038085724811953,-0.053644923769979695,,-0.04219281564977394,,,,,,,,-0.04026903305813668,-0.020268030479191255,-0.11784988218008066,,-0.041045926882290806,-0.0033148190401626567,
PCSK1N,-0.05357325388554798,0.154801931964538,-0.03356791059517976,-0.027904877411956273,0.03469900699999872,0.05346501363814601,0.026887377007626147,0.11209779746872421,0.12302703531471476,0.020537744207960746,-0.010918423927029785,0.2843695205222045,0.14239431341646747,0.07236252187697144,0.06876429736604486,0.07180231034736281,0.021229627331497757,0.06020891139365786,-0.016706461172541986,0.11179820906020375,-0.03896937455536334,0.038759978574724754,0.1268009643070732
NTS,,,,,,,-0.03367103009753706,-0.0028364040823269103,-0.046056339242513615,-0.008707823215266777,0.0458546850231282,-0.06559816714379187,,,,,0.05125764902320868,,0.0787974658148819,,0.10983436045957277,,
SFRP1,-0.0307507126364946,0.008802637164125451,-0.038906680939090214,-0.0566756166173479,,0.008770997953116455,-0.0139438005763945,0.007154995972302103,-0.03542507927834941,-0.012857374275984415,-0.0038213288607453037,-0.08582275737016545,0.04919531209039025,-0.051404754992633625,0.012759031702928145,0.06999451470826262,0.026781949494931605,0.013373468689377188,0.03528380364793459,-0.06793612054678301,0.0586132055586436,-0.006313597479140141,-0.04843375696312752
CXCL13,,,,0.021897390527387386,-0.027123878069723762,,-0.04588055157312682,,,,,,,,,,0.022660183951883687,,-0.05324924039386557,,,-0.03985122920298131,
MICA,-0.014511043088680647,0.031578733964283665,-0.07788003124961052,-0.05185148422584133,-0.04138151359060829,-0.018580527343217926,-0.021535253558573178,0.0010431046605413885,-0.07547467249763108,0.05562083883965413,0.03819715597571619,-0.04045471962380825,-0.05768692221378593,0.08570731315912317,-0.130433170412544,0.14069559940861953,0.011200832784897575,0.08224767660777645,-0.044404771163170126,0.06587061024485721,0.09259246009125643,0.015782990066861805,-0.022724292884437346
TG,-0.0025921633618241676,-0.08338232686705854,0.012803645305238752,-0.027706706715923967,,-0.02641115151669094,0.02271227226936078,0.007247948685020765,0.001123783756123304,0.015782259445894592,0.0179476823310642,,-0.031539108439180355,-0.043869038008584,-0.08748151159645003,0.016220521698019387,0.030229456477858994,,0.017014499540879337,,0.06385412740173335,-0.0005573987375885249,
ADA,0.11135755031903193,-0.04602357667152248,0.030733061893261398,-0.02334530689599884,0.0034503801931212033,-0.012591507349006352,0.025246102528716886,-0.0336549875408054,-0.17219026851146488,0.020807603332107384,-0.037360815546461625,-0.11108596374967526,0.024441116971546203,0.019329563268572894,-0.13761229291627025,0.10205035245899943,0.02968401632414092,-0.025304113061145637,0.05404223955177235,-0.02518560726084284,0.09453182699575542,0.003089431945185404,0.0706094730180173
LAMC3,0.0014591079604522057,-0.02456003892303429,0.03883030468861891,0.013715563218071452,0.02387808533659664,-0.03180330676046947,-0.09514979762372418,-0.004728404210745938,-0.11523216069901725,-0.0020301480336014023,-0.0551920121922416,-0.006471182927927404,-0.04635471940192772,-0.022237362747598435,-0.16509818510331614,0.08388026363432194,0.0041583543592303525,0.05281771234312126,-0.035748401331360986,0.04666744605788083,0.07648677611322256,-0.09230418195931112,-0.06223205261443611
CCL7,,,-0.0390374653865397,,,-0.03353687566590284,-0.04553838421264925,,,,,,,,,,,,,,0.007254558570328688,-0.07053678105027084,
NGF,,-0.02571289241206202,-0.03300822666888738,,,0.02939518924470297,-0.03774756534080864,0.048025486194084026,,,,0.0045102038758744,,,-0.027624017383381605,0.061217462375818106,-0.018173284071823875,,-0.07065595343329396,,0.06398765006540258,-0.0046788046927412,
TNFSF15,,-0.04396086037971588,,,,-0.005709736293422685,-0.028494870385399895,-0.046263503713183274,,,,,,-0.04043614791607121,-0.04082712783119117,0.10089241555973345,,,0.025525288148217078,,0.05897642594362262,-0.0688747371808388,
HMGB1,-0.01101334041541983,-0.04608438666289366,0.022874493479444785,-0.035770189623388626,0.0014569809834374336,0.04311144628610887,0.0011027116086437905,-0.05752169390616622,-0.1390047260111184,-0.0450512751935954,0.00487920830204973,-0.1544162225430901,-0.00031371853991103845,-0.05371209104132778,-0.20318938723387775,-0.09265232158989149,0.017505034072398066,0.016179450088399175,-0.07461439045014305,-0.002881660321068051,-0.1019882878846986,0.06171708981846747,-0.03594357440638882
ITGB3BP,-0.033720776776368276,0.05162323910726953,0.025826673458947378,0.03889937290641848,-0.013100878566028965,-0.02368757453623947,-0.010758344105765125,-0.07955955792479841,-0.12489651083290647,-0.042365052291761324,0.02557741261123819,-0.0382703293182989,-0.04757322058958342,-0.08950730324810284,0.0596474560329462,0.20136806583033556,-0.029817866255951442,-0.013610542011761118,-0.03952443888525743,-0.12977512096142305,0.030097399086158147,0.03723519710090804,0.10611856079665859
AANAT,,0.07916249014269404,0.09175252106599283,,,0.021395265194768313,0.010029545044936009,,0.06243548810313024,-0.028548454639861894,-0.012721169792436298,0.0030616911825337993,-0.012515360369187992,,,0.06912812898511704,0.008742230048536312,-0.011843071674526367,,,0.10050325889836566,0.07075586448622963,
RELN,-0.03765611906743339,-0.06528509413548832,0.007796747811922405,0.1312751533836201,0.013531410179816326,0.006292593814456013,0.010463210890782216,0.0783883932902235,0.048549361879277574,-0.04790655525352849,0.08315702559190565,0.058443644179611544,0.11063320406075827,,-0.01874579604858159,,,0.07278523260343149,0.09294096631399851,0.02717446710389813,,0.013525571013164811,0.08661551310511895
IL15,-0.05420890350128809,-0.007225029838824282,-0.018554420588228638,0.002927008660087107,,-0.012181907276726009,-0.007538498488969022,0.07668325025767037,-0.03932094291769425,0.019302684337857805,0.0068173794976727,-0.06316928743382237,0.03483762803761921,-0.0020105040913930153,-0.1066288856501838,0.15269439678232155,0.10271714012690315,0.002322033990833151,-0.013696634438047394,-0.012969268371760883,0.18086462787341545,0.0523672733013207,
UTS2,,,,,,,,,-0.08645554588244897,,,,,0.022804243133594596,,,,,,,,,
BSG,0.005625001769614778,0.35537255699593684,0.020352655008706273,0.029784875902980835,0.059673093302406055,-0.06072639551755699,0.057645750408108404,-0.05780636219794016,0.08010825016767617,0.014377349254436055,0.0010659132392703199,0.17676212831189636,-0.020464006682509403,-0.11567222580356067,-0.04669932821307197,0.28124267559671234,0.025939450719339795,0.04078267101032926,-0.04111356704141377,0.018857793479446685,0.09713177253380392,-0.025448784973682883,0.2218202603036807
ADAMTS3,-0.027608264481427624,0.06866510580530062,0.01709074445235545,-0.041544932349113384,,0.035222479190686634,-0.008710475271877662,0.0007749205179715603,-0.17503148150618472,0.009384467910201017,-0.004861016158096007,0.0733625873563733,0.02851657017509859,-0.033577183212037905,,-0.09702325811582987,0.05459074443125262,-0.014734073969761358,0.09455945883698083,-0.03156622471545369,0.12001038187702927,0.04969873302902021,
CD34,-0.019714688145293528,-0.0349149995440622,0.009354882642628449,0.011673091866414393,0.0058066858011350826,0.002459966186859569,-0.04642638633342106,0.005657592502471852,-0.12001034415017137,-0.002506007060722637,-0.041883317974836555,0.12700594442084712,-0.05374409329238304,-0.03439239292705281,-0.18394582937937878,0.18788575033082958,0.1468393688204378,0.06150168672981443,0.008618292379509741,-0.053453144544273294,0.12825680697212646,-0.04922999460350154,-0.024809093234520394
CCL23,,,,,,,,,0.001428474931423039,,,,,-0.000363389846440017,,,,,,,,,
PLAT,-0.017946401938050142,0.06921839693473224,-0.03154787798002618,0.008657453681947504,-0.00267300098485246,0.05260346994214412,-0.12023532252396217,-0.0923082190578562,-0.1569717189762991,0.037920084780175306,0.065655585753749,-0.011733044472112378,-0.1284542124262918,0.00424791664287284,-0.15433870177287776,0.07048750316700612,0.012520138849557574,0.0003389902327076695,-0.1297825882057788,0.021494863046458593,0.0720625291579535,-0.06039575186221723,-0.06961327742684252
NTF3,,,,,,,,,,,-0.020408356398381303,,,,,,0.11317093836512392,,0.029537511779068312,,,,
LTA,,,,-0.02037559920777761,,-0.014368936830310666,,,,-0.0072590232027082095,,,0.013760207645402719,,,,,,,,0.019119962184128196,,
CKLF,0.019925660080336718,0.07514814437758734,0.039982113755033584,0.015628647539190844,0.01578879536682649,-0.02044142395396068,-0.015906211223823727,-0.11298312767392313,-0.2133351516091472,0.036241496791944036,0.0038846244345120584,-0.14448447066718728,-0.10322918010667856,0.006724910114884591,-0.2747900448810806,0.039844328235300576,0.10036947973673203,-0.027543305588807382,-0.009780978250296111,-0.06952927623880087,0.04221400929500123,0.004535155670274818,0.05156774078027523
CD24,0.02377724027881731,0.1072014155363917,-0.0968042210435859,0.029973165207478888,-0.03190069970114695,-0.02945403608592053,-0.04216111337448262,-0.08371542604415008,-0.024602000237924193,0.044377215036238656,0.022600096099325697,-0.06159379733170292,0.08058254470068836,-0.0313597552920908,0.44014259804365496,0.4100911912253353,-0.014217059307610032,-0.07514404999547579,0.04075545629702916,0.010637387455572937,-0.02114535381892359,0.04748801901054342,0.07565875393619835
HSP90AA1,0.052838541826221865,-0.04901291333134182,-0.015964980864569933,-0.042237467830832424,-0.0004925651066913593,0.015301228769609647,-0.107293529845756,0.14164182114173435,0.2521053096155812,0.10571291869085915,0.00047978913801485817,0.2911806332992202,0.09187130919770582,0.0727517080397749,0.01898250046918446,-0.24164629325692283,-0.07621773577555213,0.10313173700761909,-0.048586959196766984,0.087290869411151,-0.16070362317456016,-0.004162413597711165,0.13194559212553017
BMP4,-0.0365973681144272,-0.008754840477014298,-0.0368877043419004,-0.006180661484070791,-0.07138439284834086,-0.023338605706499652,-0.00551133378758577,-0.06712369216900911,0.059010621798792164,-0.0014612525365709638,0.03623400456040099,-0.05824310459897784,0.0713904286484157,0.04577528720547175,0.00663129988819409,0.13368854508052444,0.0599778017649379,-0.0019388279781747803,-0.022775655456685015,,0.05220671201062723,0.04128364328862968,
SCGB3A1,,,0.02874882012017825,,0.014205017942083117,,0.009867581148432392,0.02940366812913181,,,0.018571172479808773,0.010380115976102292,0.024191428172594686,-0.03178031709965417,-0.09447575019347804,,0.001894987113072297,,0.014837596332746544,,0.06606138368222983,0.02223255010462872,
IGFBP4,0.04070016330208487,0.02836448378841593,-0.03138069910334675,-0.06402536038965526,-0.028958286247638083,-0.010667098550476848,-0.0843951210165121,-0.10942080013679555,-0.1332787515017353,0.04952762577793522,0.06052435416079975,-0.06810464598594596,-0.03704185449943275,0.004060672014859755,-0.19139204023441475,0.052728694188538934,-0.022854057359836324,-0.006799725135436854,-0.18634439883183387,0.007679152282195203,0.10344989255524846,-0.06530762556517333,0.025355282808114464
RSPO4,,0.031069934442389244,,-0.01356063990689465,,0.02101382536499385,-0.012992092459364954,,,-0.031978518230088286,-0.03573615130380994,,0.03272103430417169,,-0.04275186899049514,,,,0.01628819391275806,,0.04564617173595638,-0.025977372559920484,
LEFTY2,-0.004019428823006767,0.11761437674074993,-0.00021522330683757576,-0.00492033047786176,-0.003625154693783414,-9.064863433745903e-05,0.05321175435246854,-0.04798026754918347,-0.1268578133047495,0.004651221007602505,-0.03918512696736104,-0.01261701143990537,-0.018104591840810348,0.0417499026170274,,-0.05054417200158734,0.01661417556473403,-0.04659839308110495,0.004027054547320293,0.05340108244820533,0.11895022571720566,-0.05987669492472847,
PF4,,,-0.040495099859277746,-0.0005494633113398589,,-0.02926026330265262,,,,,,,,,,,-0.016884022717656495,,,,0.07575962387844201,-0.05154564009685783,
ANGPTL2,0.011860200077367579,0.02992041150699481,0.005205633972134012,0.03876389596271608,0.08659730238362703,0.058477578352986455,0.023937793601487126,-0.16246774770740097,-0.14452527940030446,-0.010251522519319269,0.008088646119727493,-0.13676580897715854,-0.07935540060764412,0.0644299145762817,-0.09730379700264018,0.07134932877835333,0.05804589166513968,-0.026115669596094775,0.017828793293408213,-0.05771708262488807,0.09427072157206712,-0.12359128419690601,-0.08508459542965857
LRIG2,-0.025329463654100354,0.13439271670322842,0.03460043797387654,0.04472963000453532,0.007820812861633707,0.020474114734102395,0.05555711414225384,-0.019068306005790008,-0.02825927793695602,-0.008799064119284283,0.03482220464007912,0.08495384374033806,0.07749909314816283,0.015716967664322484,-0.0328047297604267,0.1920350522435989,-0.015003319796478955,0.0389608132018888,-0.02396857221331145,-0.06931225436721403,0.04031103569050951,0.04067041683164192,0.06151506124790757
ICOSLG,-0.05337709999115069,-0.028760892120917276,-0.005647765788155071,-0.0033096360155273337,-0.003072661603130289,0.021442521908447025,0.015545736103890212,-0.04721682025598626,-0.09675726002716904,-0.032078744819567226,-0.022501171752075486,-0.1053587563240858,-0.0818089577059798,-0.002946139539533623,-0.14117439546044072,0.029384514560460127,-0.013155735981308286,-0.09123856090565788,-0.016653266127204948,-0.08668467826833179,0.0701229028949718,-0.055939214782967414,0.010416283922180147
WIF1,,-0.10788086229279453,-0.005384035147317024,,-0.0647484599940249,,0.04195594153090516,0.18024426512725403,0.23851079208080941,-0.02467706508512718,0.006868210006973577,0.13933072201109203,0.28281764811756643,,,,,,-0.013952059043352106,0.026109669426729563,,0.00633764412440191,0.0712519222469587
NPPC,-0.005739243583444498,0.05835170356685234,-0.07057966953736523,,0.047133206539557,0.06282710235319239,0.016305274628079725,0.054273413103184384,0.06566564170483076,-0.03545025552838473,-0.01873225668685996,0.054895628263035234,0.06864934972566256,0.12382921037840629,0.22001777512189388,0.08870031995467922,0.018458720526299283,0.00850639308058263,0.009644811767446254,-0.03062686927394384,,0.015063511204191521,0.09315099854154252
LYZ,0.07494228119022522,-0.06700977330463224,0.021091147108379508,-0.029142681907350247,-0.0763233621697274,0.009829214257930931,-0.02575502398262668,-0.052383033592352884,-0.14047081135826045,-0.009023436923820521,-0.025744584004041893,-0.26903275011065536,-0.0944973128435839,-0.010059998645045582,-0.10379704697564608,0.10039620952759644,-0.0073898309446366675,0.003981661371082524,-0.04437411842497803,0.08247397899900853,-0.019754434921235572,-0.02794885817481895,-0.031193859728538203
EREG,,,,,-0.006913656006863104,,-0.046891975680206095,,,,,-0.0674813881219909,,,,,0.0315480955693443,,-0.0020823002807277362,,-0.0005268424829675093,-0.025949610360649047,
SPTAN1,-0.05178498616788269,0.22066222633156732,0.007851723763219312,-0.0544671904287016,0.018915132536692594,0.10130395912498191,0.026201797185889535,0.10371582276807427,0.17030760884179597,0.033205996440301845,-0.009785079717429805,0.2554668683224458,0.12272791878794612,0.0231458574652429,0.013329188246711114,0.27525470760786047,0.029984687835587127,0.02800298357634829,0.10765239621676188,-0.005705690841669291,0.015839480298767333,0.08138714457651156,0.04890823394925454
PTH2,,,,,,,,,,,,,,,,,,,-0.03922917385668692,,,,
LIPC,0.06474150596228274,0.06986100623667768,0.02002895335831126,-0.027895227665506544,,0.06427740201017616,-0.0056379360965364556,0.04026229030873187,-0.0023049935639094152,-0.011265245710022848,,-0.022105553032355497,0.007190211594160346,0.05454186758337532,-0.06337823374212684,0.01027418652630864,,-0.023045497842554528,,,0.09004549659464511,0.018236306157806564,
COL8A1,0.015513981074715435,0.008635507017940693,-0.02207248247720811,0.009947400504167089,-0.0008942386565122675,0.0017402639972231427,-0.06332091173178013,-0.1240978315972935,-0.04712015257409087,-0.037756211721065885,0.01806266420612752,-0.11917148236339928,-0.11284603205678502,-0.041676375528782124,-0.13501382190452615,0.09126641365269553,0.014455485392918948,0.045778941909627044,-0.0917552268137529,-0.007950135303417842,-0.02628784290036416,-0.030005102523070197,
GSTM2,0.05224286585254932,-0.060856536459386816,-0.01905980253451161,0.052698571583443904,0.03636960404279675,0.0013585252050874628,0.06919750165767308,-0.01090564801860178,-0.05050314036495865,-0.025530557421168776,0.02687128331284345,0.024886456409338537,0.004316523861342324,0.043150889208803916,0.16410893159414913,0.05426583447177798,0.00781426190805024,-0.09650945574389497,-0.01560550561988674,-0.0509572514288727,-0.018396623517343995,-0.00926653962545399,
SPX,0.03313583831390117,0.1362398061354965,0.030186762594073175,-0.034046204996611616,,-0.0024332975162011015,-0.00868139455906097,0.017506089044968354,0.08208591605842903,-0.051800003112764094,0.05360866113883368,0.13108863483584277,0.18940704305854655,0.09928188405985672,,0.001689391947200481,0.03702155184911649,0.10034265776961941,0.15792571155262564,-0.0640364237624453,0.07146749925115306,0.22477005860848537,0.006139975254347895
MFGE8,0.025803804424470587,-0.11993153434226372,-0.007244001469346893,-0.027527661852724098,0.0018773705357864208,-0.04098567556320355,-0.11882941666645876,-0.005488150891067608,-0.01576514962784147,0.016410742804653045,0.02956063456772055,-0.011761563199949232,-0.002486852651189558,0.0664331749386996,-0.20558664678314745,0.05185747812642891,0.03834050693363819,0.029822873952664253,0.0043381234940115905,0.07205565423482627,0.11978692836390827,-0.0200865819661157,0.0033388745311629863
TGFA,0.0056187575791300124,0.1530408438837517,0.005768740535677306,0.0264491342622651,-0.041940940063036926,0.04498131212115503,0.028286117149006595,-0.08048372225290215,-0.14988719722568258,0.04836735376749663,-0.049549810185733664,-0.047724902715138996,0.011168840843048169,0.013873705854890858,-0.10346831162199609,-0.008931495145806698,0.025348085145729914,0.01688768052338817,-0.06795244478794518,-0.014124124661805704,0.11080054809277988,-0.025282704163131754,0.09157910473699908
SLIT2,0.059456050198841676,-0.06701935888300035,-0.02645211187556825,-0.01972091058946772,0.00819047056384974,0.01987323462835107,-0.008037131909558475,0.10831537083031023,0.07060856890886154,-0.04261350156032219,-0.03714373841117063,0.042122325101378505,0.13657556575006444,-0.04832432234445814,-0.09377724093851483,-0.021965824437483888,0.04409421128713197,0.022589132674097415,-0.030813640638034965,0.006053458809977883,0.023701715345661876,-0.08955149708115576,0.12005209987845919
