,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.052698428709570866,-0.06340132646829406,0.004028260646883239,0.04135913417144834,0.03150482594631983,0.015429012094761933,0.03278132951948921,0.04303279429839219,0.028997379320590492,0.11633940971520662
POMC,-0.032149156134048035,0.018538110799418386,-0.011808416111323017,-0.007418993030363472,-0.014795499342305202,0.1623208078386052,0.018654045181394574,0.025497464555334113,0.03839058213873376,0.09878552196825528
CCL18,,,,,,,-0.024587587596813613,0.02982974776333147,,
CCL17,0.010159182137154794,,-0.012692517769288161,-0.0016261389692423282,-0.012007245945371938,,-0.025822632756733636,,0.09145241378955105,
VEGFD,-0.022293259556120826,0.05342949431333207,0.006936796007865227,0.07369001448755239,-0.012868537384127337,0.05746040787038331,-0.017888125909467013,,,
TNFSF13,-0.013802394353124038,,,,,,-0.02806831895884341,-0.018919756080905438,0.026691149508914547,-0.029018036427596212
WNT5A,-0.027593197045083444,-0.010285045292342185,-0.011157973718314644,-0.001714645455530776,-0.03950929657124547,0.02900561559626358,-0.046198147627690186,0.07346242267911496,0.07093861590221005,-0.005886713489190968
CXCL8,0.06254435053465834,0.015885394149248406,0.023477311470227847,0.05821410185442903,0.0503265376678065,-0.06530260183701134,-0.04839990695116728,0.038783637188661624,-0.012241638329357462,-0.10269397229210897
GRN,-0.0281752327423994,0.036669854571534606,-0.10348896387332927,-0.02977799857381815,0.03565458280921137,0.06949059903142014,-0.004780482125011536,0.05084112875175221,0.11877744227790098,0.0008061615784850019
MIA,0.010796554709937345,0.01901936698240053,0.01850420792083282,0.0044725591615455765,0.0018729548524567972,-0.04411051517477771,0.028345735299875285,0.0349441245290831,0.007564863907699998,0.02391212318317853
COL4A4,0.02471215984013533,-0.012060407567067721,-0.01325138124077458,-0.0008944030685245416,0.060033095450376085,-0.0023402767474616495,0.032908571636797376,0.07075903277224396,0.10586285962651576,-0.03243204955644724
TAC1,-0.03797971336990049,0.010144308745349839,-0.04351504396528807,0.022103081709743736,0.008075925568104873,,,-0.0030500184675903022,0.024695350354245586,0.09034459198888423
RARRES2,-0.02317679942476454,0.024055733415220052,-0.03178129079764676,-0.005928053273925199,0.015744018422580303,-0.029184485697766563,-0.07086088199615434,-0.010151647218175902,0.020138343049757267,-0.0628838303765882
FGF7,-0.001275240167403015,0.057835363184701075,0.009144701633444784,0.020078926996886595,0.0015939547088258139,0.04921503021443018,-0.058158387555400815,0.00416967609881447,0.05257517068923592,0.014397360169970369
EFNA2,,,,,,,-0.0170014665485176,,,
HBEGF,0.008920066475340523,0.03379021955576458,-0.026541295541284128,0.03535416092811303,0.027764401630353756,0.0656363861134303,0.022121886889319164,0.044289428696310654,0.02087026654739515,-0.10827393269558473
CSF3,0.12249032281496693,-0.012759679071937735,,,,,-0.03287441037043484,-0.02415465152395437,-0.011040191712064709,-0.034114805391711606
PI3,0.04632511246034556,-0.014367567044536894,,,,,-0.047937818053989965,0.014466158147390318,-0.07748093907216466,-0.08809109894674565
PCSK1N,-0.050086598691307,0.0019510002979740405,-0.003195636970532096,-0.003860735353300243,0.0126712173740495,0.030696432451492898,-0.01051938629460148,0.02524902601008605,0.02221242889998266,0.08666533944911667
NTS,,0.008230726663357535,0.002727546826135635,0.005635213852420869,,,-0.020713060732866353,-0.005000597576306643,-0.009107664988815486,
SFRP1,0.016371946942011203,0.021955643505491864,0.043729119705360454,-0.017659668356158245,0.08851194543307582,0.0574178339319738,0.01825622387836149,0.0016252356597574902,0.049743430137364875,0.03789808891414494
CXCL13,,,,,,,0.012444214612210533,-0.01000770417854719,,-0.02767174129108976
MICA,-0.021362763542063287,0.014401160802184105,0.04916371771292876,0.012473958908199603,0.046072556181370565,-0.005562558273876394,0.022484899476247024,0.059244429469604884,0.07670286798781115,-0.016915883411265945
TG,-0.01884148883360279,-0.015399791057175908,-0.012787231323346164,0.14166473590813944,-0.018036577667638328,-0.0386204782543243,-0.02551039857029757,-0.019879649378619236,0.04198276790796094,-0.03049440210235495
ADA,0.00628364536192226,-0.02252257234950931,0.017664901456048168,-0.02075611346473854,-0.0549627494938735,-0.01930477917961332,-0.002886459810323758,0.01769043035576184,-0.006807208612979942,0.06477077640622976
LAMC3,0.006356113200033972,0.10784603313083228,-0.029182713365344032,-0.0035982615813685633,-0.03453941849158034,0.0647300336501509,0.0057595736573458015,0.06487668764231071,0.10872856974840801,-0.023606294822465373
CCL7,-0.013622366323095941,,,,,,,,-0.03736996249873376,0.0034187314162444043
NGF,0.02323898167459331,,,,,-0.051319948364594845,0.03065183924577617,0.030976102103083353,0.07568810041355732,0.014791754719702201
TNFSF15,-0.015169171162169495,,,,,0.053290050755067146,,-0.01499962391217502,0.06124842937102262,-0.011072145959402818
HMGB1,-0.04685369445004865,0.015214332485565807,0.014576768707721082,0.04969398148202259,-0.01796660803032215,-0.022948869202269403,-0.01838422372038321,0.013290512108786302,-0.11850620866223335,0.07328652919515696
ITGB3BP,-0.03976174166533265,0.028175713933069058,0.00032849817821888907,-0.013562013590175675,-0.06516953063026083,-0.022093923269956742,-0.00013494557507304184,0.016994246273040484,0.015111451068578668,-0.04549583563126749
AANAT,-0.013802395826227314,-0.011509575824309318,-0.011499631857897664,-0.01473197026953694,0.026515491647509774,,0.050055569327132995,,-0.016857021554856213,-0.020830458154724764
RELN,0.0006289524136409765,0.015204027436998079,0.05024997217249984,0.041831383086013,0.0006177833717030281,-0.0473790120994056,,0.0018327224634357687,,0.006828599080289503
IL15,-0.03431681231805198,0.02066735605008852,-0.016063664182278597,0.014816326155270423,-0.014938101031649517,0.012544116887958607,0.010541813743306705,-0.014325988460362569,0.11144821164173814,-0.02680059277961487
UTS2,,-0.006702369358524847,,,,,,,,
BSG,0.01023172599755639,0.004783009995480179,0.02986729553013428,0.015351951335038408,-0.0006445996643616699,0.06287967168843954,-0.029875004199519016,0.0028379408118939823,0.011547605670192718,-0.02032905211039565
ADAMTS3,0.0026693235598871873,0.027413366427992258,-0.016488682527355355,0.00878659202533397,-0.024822302756879765,,0.03132126131226036,-0.037797804873505016,0.1230109017890354,-0.06435131387468553
CD34,0.03556261662260211,-0.0029498112634250132,-0.0051181451961232576,-0.027563116370484125,0.010797333386277069,-0.01824317330007657,0.015324472653366297,0.04205859990975306,0.10165531072471344,0.005809277095570215
CCL23,,-0.013096070263155114,,,,,,,,
PLAT,-0.01946252646435115,0.02078811526053261,-0.023994932296197452,-0.007024661621159304,-0.051667829838229734,-0.0016971344019797486,0.003267847543610898,-0.025372578990679538,0.01901396572429666,0.03910191680116593
NTF3,,,,0.07120843976869014,,,0.03526795256274179,0.05427217694563839,,
LTA,-0.017459427044533488,,-0.011075343928222946,,0.007292915812380668,,,,0.0043816942317619735,
CKLF,-0.03310431071759398,0.044730586174060186,-0.04220248384526074,0.034453824570541615,-0.02401199747527548,-0.014699963727768087,0.01606482900139772,0.08377175622763942,-0.03287699241360593,-0.0020065922636814484
CD24,0.08687199458309794,0.02232735244039295,-0.028158824545061387,0.017344568753823078,0.09906687323311093,0.08480717322544225,-0.019635297502329393,-0.0006258077730480596,0.042966824807224954,-0.006080629740330746
HSP90AA1,-0.020760613530641677,-0.02197463330212523,-0.051851339526644134,0.04878914070387485,0.015928435651824713,0.037606332299916084,-0.08879441902626846,-0.006438788471474474,-0.1124063208149007,0.05306675239477134
BMP4,0.0020319420437368476,-0.023352588182925047,0.04507989074654438,-0.03355328754187973,-0.012728806523397683,0.021862302857788264,0.04584528260485179,0.03732092236678984,0.10488272772698963,0.05309495390025049
SCGB3A1,,,,-0.01242656101118084,-0.010423610638456088,-0.023821270144097788,0.0050180036647469155,-0.006564699145820973,0.020035464812806027,-0.04185892642630161
IGFBP4,-0.025785694967050028,0.05434539897757517,-0.018659953367215334,0.0102181985631315,0.005758867683205612,0.08738075679882085,0.03981513907596994,0.039815765828283195,0.11756156350967166,0.01028190010692048
RSPO4,-0.02672471199029934,,-0.012881299238299627,0.23669970315384728,-0.02072150042133662,0.052083611474768476,,0.03213420806151289,0.04211522738897291,-0.02626638261985375
LEFTY2,-0.03098072307071417,0.00041908344137235354,0.009558226038577951,0.06942783728426058,-0.018440921176676957,,-0.019548631925676588,-0.028528494232589758,0.0534109102500202,0.05683289933127888
PF4,-0.011885246240281954,,,,,,-0.015583021158079734,,0.026247733763997482,0.004531301848143629
ANGPTL2,-0.004346370028594637,0.04879209779163567,-0.034325964442088276,-0.0033643797952286683,-0.012763639036925416,-0.07762084702611215,0.03984736515131361,-0.031272917912876785,0.05545331840889066,0.04100048615698132
LRIG2,-0.023348034608589023,0.002709590813661763,0.029800679937698832,0.01167915177842637,-0.018320012307828037,0.07609670233306168,-0.0019093983450958754,0.007858837464094083,0.09671052598927249,0.05821712239755832
ICOSLG,-0.01879001740423101,-0.022920383571647465,-0.0437684311429498,0.023924501921334013,0.01762793674487113,-0.015318126389061866,0.05180336723121323,-0.03651066926511636,0.09026105141767726,0.03690190070524149
WIF1,,-0.03657335619974476,-0.009940193519830937,-0.023384211541983415,0.0057164511634214205,,,-0.019500946367714787,,-0.009589718945455697
NPPC,-0.002994771650425884,-0.03098907745518922,-0.019390159192364552,-0.017269876236030345,0.06904315449331894,-0.05666175464566604,-0.029484120716912116,-0.006662675485089542,,0.041333331331649896
LYZ,0.0011644531805678248,0.00727011429310391,0.007239931391649689,-0.02797666599143236,0.06173188374553917,-0.026161342386850358,-0.023597218770642858,0.009275449518329837,0.11717900236093225,0.006159470604154088
EREG,,,,,,,-0.041081032096499805,0.061743524529579305,-0.01963713253374266,-0.023689006561419503
SPTAN1,-0.027484245693859287,-0.01734507350776619,-0.030125256696962983,0.020035696519708206,-0.04281458387015677,-0.03744734028454874,-0.012436757345304821,0.010847101880974555,0.0444307553244853,0.11781004949274032
PTH2,,,,,,,,0.011156444363893315,,
LIPC,0.005467072817731866,-0.0034699997880363446,-0.024082900727908977,,-0.009454636533218604,-0.06474999227788002,,,0.033224921817145966,-0.03208695267210315
COL8A1,0.003939738787743052,0.027587986659654635,-0.02138812225284916,0.0271489379059701,-0.04276278860489596,-0.04985106140269423,0.0619797335903181,0.006456383815888685,0.026335703423975735,-0.10092130501259884
GSTM2,0.0296433937812433,0.020002976248827853,0.008019397948863994,0.028913793371542002,0.09580959284257767,0.026234093869180457,0.01331408187435945,-0.04453681484339898,0.009408434231461885,-0.026403007569913407
SPX,-0.018812497444941897,-0.021314431521474886,0.036155287519343916,0.03807464904343121,-0.040675821644177615,,-0.019348312567503023,-0.04450311668646907,0.03348376641619405,0.043794425915766266
MFGE8,0.015333225992746698,0.011981520923048076,0.0012359005070388756,0.05144665865622654,-0.0013940653749408328,0.014455434785434611,-0.004202061360294888,0.055245553173022516,0.062456985535304904,-0.08040889258706374
TGFA,0.01301957557770011,-0.024130034273614657,0.027241527308169283,0.020642500766097853,-0.04575772208536301,0.052173569690627114,-0.008511498227946878,-0.003644360186511326,0.07956509097041249,-0.03956147740689764
SLIT2,0.015916280138519485,0.01648062551720079,0.05673820658138029,-0.029280921564333123,-0.010987486354706666,0.07390162472802982,0.05948904606920798,-0.008333035421893354,0.08311941377254338,-0.003685626106400576
PLTP,-0.036214169355742336,0.010759388990608406,-0.02666653197145978,0.03489783375340083,-0.037188659223574234,0.05897468048061307,-0.010691327827865745,0.06194087927550416,0.03866600613929258,0.03552900399284618
APOD,-0.06459642109155372,-0.04015219694528944,-0.03518579177284414,0.01593003295972151,0.014433100492447105,0.05092732393459103,0.03634207249540789,-0.009501820794259269,0.00799486522632942,0.10264175172672574
B2M,-0.048804921163295954,0.0076089618547357605,-0.04673154046904199,0.03768450001277997,-0.004661617554324552,-0.08650481612284612,0.06883529930911451,0.05989062472137446,0.054456358236655296,0.041728941167789524
OMG,-0.04668672409764886,0.018967964791181333,-0.014688305993292218,0.012991903987317048,-0.0038777102879785186,-0.05917600047388153,0.11241387399601281,0.006848132983793354,0.042738473831300715,0.0822783916418223
CXCL3,0.05699305849818164,-0.01511152286987045,-0.027724382803830692,-0.013293791652137194,-0.010758139157555269,,-0.036193124656163,0.036475955330522745,0.051669326730862025,-0.03535352524991531
CXCL10,0.010356878065807843,-0.00207955182055535,-0.05711480916274507,0.09569451626892381,-0.017095985047270553,-0.01791538203964079,-0.020901348836099384,-0.028664305760997776,0.13534536521617974,0.0015818154698944357
RSPO3,0.07027029099752065,-0.018899333791591654,-0.0194552553111315,-0.02322263465327088,-0.011242048076823627,,0.014787641393128426,0.003803339865604009,0.008420896399855562,0.06358084293332363
CORT,-0.0309529301721186,-0.032709531411027934,-0.03727142401435339,0.057094637380203234,-0.0167930562154583,,-0.016306839617677243,-0.03488898310907909,,
NCAN,-0.03308787565505153,0.016257985841404247,-0.024088666876645588,-0.014713748789589214,-0.07128618860179621,-0.05880976221036304,0.030204816028689022,-0.007005565865079616,-0.029635279467934438,0.15699925421531516
PRG4,-0.013622368445939517,0.006656034405950143,-0.0164617890584212,,-0.01314381258090781,,0.009925616150922308,0.022606785955685042,0.047211140356430537,-0.028638910533179792
ZG16B,-0.015810424593646556,0.003539796871253156,-0.008800366153883937,,,,,,-0.010976511676811906,-0.01755339031030168
TGM2,-0.03318926385784392,-0.018678901424296714,-0.0510448972556907,0.01313484353023523,-0.04482535382153417,0.08659392452785816,-0.04087814310713057,0.05622221523305935,0.058019312202845,-0.0118143453819013
VEGFC,0.15693317263703951,0.013408558511417087,-0.023697214849167765,0.031335668107153325,-0.013413784649389504,0.02359794929669107,-0.020185049538008405,-0.035803252492945914,0.0057701833705904254,-0.02483221405195221
WNT6,-0.0188414896159114,-0.01609967664637405,-0.01958490098726201,,-0.011706873887091004,,0.06361064517952239,0.012663932775246972,0.032858815329111626,-0.018137918587651198
NRG4,-0.01657904556584676,-0.02039231200433981,-0.016906928287763492,0.018354658773607098,-0.015648744366692675,-0.003881384703141719,,-0.000567077464744556,-0.013674346255054995,-0.027276647581301626
PMCH,-0.022971882820531107,,-0.012881298616637808,,,,0.083642487756479,0.03136063462363336,-0.02677665341540467,-0.006345695238554627
COL9A1,-0.01731560305984078,0.014473572971489842,-0.023586130676033247,-0.004099759942893866,0.0019321662037140505,0.027871823372675932,0.03286339106145815,0.02033269747414573,0.008875064970341611,0.02249756464183316
GDF11,-0.027459228425166907,0.05780011408032207,-0.01444966327578034,-0.014266548877941928,-0.029646373874892995,0.09428326825978722,-0.0055920431874717175,0.016258337102241997,0.14121539477433973,0.049656615315389986
RAET1E,,,,,,,,,0.08945348492823511,
IL24,,,,,,,-0.015334557808413413,,,-0.03049438459161805
SORBS1,-0.02700496561502313,-0.03870953810549118,-9.841563575674933e-05,-0.02291607292086593,-0.014792562067496007,-0.04155804445197459,0.025641415126090382,0.07193243835526035,-0.018873996722948445,0.05326827856192995
DLL1,-0.020325002230854226,0.017955945771949026,-0.03702387777414453,0.03528756413502122,-0.02581649980365185,-0.031694900721409146,0.013809746906457315,0.06925110146322641,0.07357769838477335,-0.05279281885878692
TLN1,0.013075224246310356,0.039743662850508725,-0.00695475948273516,0.03968033054226993,0.02628883345216342,0.07932847663980105,0.04633775801488164,-0.059049984189510636,0.09112008168308652,-0.001986788013035771
COL2A1,,-0.015111528012489162,,,-0.010921719923338017,,0.040410028833784424,0.00964707726750084,0.024776647873127285,-0.02457479541076386
SHH,0.02591070051794578,0.052221162716282,-0.02135491940072595,-0.01426790822374858,-0.010423609727367628,,-0.01912221111671625,0.01807227229708519,-0.0465281795523802,-0.049701075497093815
PON2,-0.08237900744823384,0.0003544307332658331,-0.019117913517089257,0.01716428916273385,-0.08124166347544488,0.10792572930309226,0.08690606572379483,-0.012744926518146193,0.04056899015246814,-0.029142085334903495
ICAM5,0.005133696707133649,-0.029529402478323225,0.061225294122277577,-0.004852408379995334,-0.020356746745700142,,-0.040049008862797976,0.06468116181087043,-0.006863283807618996,0.08643166632336471
HPX,-0.026025301291754746,-0.022005533100816724,0.046970977792035365,-0.012426559744322873,0.036944505552934596,-0.04238050517638258,0.04010669933003238,-0.027022638062880258,0.05496784741093082,0.010642227891863755
SFRP2,-0.01612201030911644,-0.012060404015715884,-0.014393559976093751,0.08342853747509023,-0.020448454742451043,,-0.04116049744999994,-0.007754845508519286,0.13501588733817416,0.022735945744546286
CFC1,,,-0.01107534459756319,,,,,,,0.12559114592599396
CD70,0.04567071466781317,,-0.020659395509669314,,,-0.035356241426968346,-0.055703968985590706,-0.021395937670735776,0.08677815519757695,-0.04791735271837994
HP,-0.011568571742051434,-0.01983045954317156,0.03263433574405085,0.003901209869816312,0.026947254970340815,-0.000346935109920859,-0.02934334848282259,0.01309593586084775,0.048684502419160405,-0.020341425416779146
CXCL2,0.03218027796931714,-0.05107938065094486,-0.005522446531479389,-0.017269874884436508,-0.02063082890763721,-0.03209424728322337,-0.02944111814723545,0.03826776502512468,0.041376435016420465,-0.015423893254088546
NPPB,0.10278985841909226,,-0.00969802214935959,,-0.013413785625012527,,0.07665818858396493,-0.02383825431515915,-0.03846887185904621,
CCK,-0.013930052823162379,-0.0045345067596587315,-0.0038999331623727393,-0.06731021505091642,0.00234538733998272,,8.515950440180345e-05,0.034517672301645666,0.11373216507255146,0.08614904634392595
SEMA6A,-0.03878715649967889,0.026464457124940124,-0.030286224222518816,-0.004910242421287837,0.022081408841592584,0.10071122772442387,-0.011144061370715351,-0.04699393352486948,-0.005168699083614386,-0.048096367894284696
IRAK4,-0.0018095738638694858,-0.007226802050033845,-0.019633058202115247,0.018979449404160895,-0.04061297249511029,0.05593031637460188,0.01335300578546964,-0.002837126156554682,0.10370555584905825,-0.04381479897784085
GSTP1,-0.022843511486251744,0.03611000894783467,-0.05139619999265503,0.051029348081271145,-0.058411793696774246,-0.07781014908111263,0.037319527767377556,0.004551008765282348,-0.008887903648235341,0.013866938292819266
VCAM1,-0.05989323584056235,-0.0048738873374732684,-0.07435149900459817,0.05686751735099597,0.041707649682035434,0.0517733368704227,-0.009578252223271279,0.017688913688719523,0.13894801231878823,-0.07401540230173906
NXPH3,0.06276729054258158,-0.020469193067905088,-0.02363061337977531,-0.011389392408959049,-0.036727237815690664,-0.01807047116025929,0.0028390677195174337,0.005932222283313517,0.051847144099910876,0.033290782640372
MTMR4,-0.006142096285720903,-0.001867444988058195,-0.015824509359383877,0.036347980388747245,0.012124463869994554,-0.054253010848392014,-0.023528306931451328,-0.005107331913615123,0.034634810699824735,0.07120015890249598
LAMC2,0.040381359358030146,,-0.012208727934104244,,,-0.03257769968119764,-0.020138577196800792,-0.01548152824599225,0.06909594550774406,0.05367484024998495
IL10,0.04100073003265269,0.0558084784668316,-0.038172505413323884,,-0.012007245181073194,-0.0032283480686577863,0.019908868659700735,-0.009448079580415283,0.10087234842221479,-0.02007510654422218
SEMA4D,-0.009044126838856355,-0.02063705153978074,-0.010356008414354436,0.026340666170541184,-0.01876299238688549,0.026986043574918798,0.01980673561341801,-0.02389533752192162,0.11431087380334339,0.07535260256802179
TRH,0.04495392051874805,-0.004250642608666364,-0.03217196053587737,,-0.008549601298587487,,0.05647234673928544,0.0023195044255448433,-0.043087716261384496,0.0549384652760183
SEMA6D,-0.03270039706392917,0.06832780460794144,-0.018832667960027128,0.04798067244957482,0.031333482306035776,0.06702638258979132,0.038741899384482796,-0.0226811527473574,-0.028216222074975414,0.023151250075240843
CEL,,,,,,0.08641138918894628,0.07483874122764082,-0.019926320032546217,0.07315735204014966,0.008160996622631634
PDCD1LG2,0.027958136912988506,0.12166907642297325,-0.029534724419986964,0.06828871487060918,0.012357308823326937,0.04792103098749228,0.025056532445033565,0.013864895343522601,0.10251420560827312,-0.03682121186331014
SPINT1,0.02476590028959922,0.006853646182229242,-0.021209996897114853,-0.020307732530502446,0.021380747033189797,-0.057111743304043054,0.010160928875621027,0.048243323812058654,0.05086270133189381,-0.02230056792819095
CTHRC1,-0.0014911056649134728,0.04429145903785133,-0.0015573746431910703,-0.014517967633937473,-0.02979919465603102,0.07795328638735749,0.03849451559249573,0.10527532934443909,0.10043357568030187,-0.015074829567663064
PODXL,-0.016072302704056653,0.01491188876759124,-0.038996161998071786,0.03810683335340874,-0.023290509560649982,-0.10185527078815942,0.04815799993116647,0.019525543555509176,0.015323673200594858,0.015614672036593336
JAM3,-0.02342090202664524,0.020332984481854253,-0.04182145211389505,0.036398336823688225,-0.011777012832951357,0.0013651708248412148,0.03543557585494964,-0.023025871391374325,0.029981054329603764,-0.021961413927381896
TGFB2,-0.05646422686909055,0.027666534215487794,-0.018646332472444387,0.03189532544025035,-0.017779028012583135,0.01338778973780338,0.03769640626298703,0.01781403802283676,0.02824797253855319,0.028721080310708653
COL18A1,0.00991080838612761,0.014240135127551515,-0.007551809502617797,0.027119081631362226,-0.01823028928785948,0.0534193363191783,-0.01738381152545606,0.061230868159072166,0.06619444035834772,0.02351512353835311
NODAL,-0.027878701299299365,-0.009150990797067644,,,0.0006648202170362379,-0.04005655176304505,0.04487770985114914,0.12894170246189002,-0.030583582103667052,0.0299025928007482
INHBB,-0.04661398836363914,-0.023810562540998004,-0.0032028552665668356,0.018130249988342995,-0.00686311689486898,0.056883885706488765,-0.02465768210829379,0.07861411422598345,-0.02700010163063574,-0.03136397685820569
LCN1,,0.015085906294152166,,,,,0.004721885223243066,,-0.024236189024585356,-0.018423636555790997
ARF4,-0.006983796726870957,-0.0004888521730567026,0.0219031167429762,0.0037429046210369476,0.02277207861666616,-0.08806195306998894,0.04091078198051648,0.0063778134769716345,0.030722803826678913,0.030538549303525026
CXCL14,-0.006118278253323566,-0.030502910283215414,-0.014305856886075902,0.011945030035057515,0.026908575312181316,-0.026210148573478816,-0.013061419071152682,0.005880648165758673,-0.04577304445738772,-0.03835785983304247
LIF,0.0732764036363092,-0.03309492819719351,0.025693445301291647,0.06208614844989377,0.03924650046551676,0.023480657795611287,-0.03771455647832978,-0.04372739312900148,0.0009169905891435958,-0.058302063330392215
IL17B,,0.09934940447858148,,,,-0.031107662638949124,0.00026337437918543764,0.06435490975670549,0.01651869132472454,-0.020830453971398752
MMP1,,,,,,,-0.0016812278166706987,-0.015949550998292164,0.03374870742244543,0.020932967259497958
MATN1,,-0.013903511066706493,-0.009819821702832637,,-0.010921718564182233,-0.033991597214232595,-0.03163913291065929,0.010078096479479838,-0.052403870272386716,-0.01898300187414784
ADAM28,-0.033739319395812414,0.05525607435530655,-0.015653538492256976,0.02703563166388384,-0.019829587005078607,-0.037667580240098995,0.04816042442741193,-0.0100448286912785,0.08211118223659856,0.03297382162429091
TCN2,0.011704787210676316,0.07647899324858186,-0.024361777441384628,0.011577603506978732,-0.024266467523267707,0.04912481785485707,0.008512647704170645,0.06219168924804089,0.08947643461113562,0.034617432061021546
THPO,-0.02871865039752225,-0.027058053511955466,-0.020159668162145376,-0.015330014052896626,-0.010921719818787557,-0.032577716086824096,,-0.01969113883449125,0.1325161024863867,0.025915450655717574
CUBN,0.035396178558295195,-0.022634856112193333,-0.0285168773040609,0.009559544192130252,0.03386530385094175,-0.06349315132048039,0.018234052659437398,0.06955312685528423,0.03877121717627124,-0.03771018708822118
TIMP3,0.00746587085354643,0.0355251678823221,0.017760183245471236,0.0567035744747852,0.06813818017324777,0.014127762111121938,0.007069684198065152,0.041364317019881136,0.0775194199292442,0.0003822231623309594
PIGF,0.014024501414329227,0.003688060922281083,0.011379278595304826,0.05147101739629537,0.030854489037240283,-0.018495981180507725,0.03227945031657156,0.06548627153662344,-0.0032096980182784226,-0.040326724376298355
CRH,-0.015966933796852576,-0.020392303549176656,-0.015458691567559576,0.035648217734710656,0.0309453519372893,,0.022509498498769476,0.013558365881962775,0.03915926785821948,-0.04157577033979773
BDNF,-0.014026200129484603,-0.049663055462501354,0.0028643929591714292,-0.024938182913473512,-0.01230066161781734,,0.014842337603070231,0.022785611729478395,0.05139190265203732,-0.05877932131663764
CCL5,0.048356011821435,-0.017177630663701024,-0.043789154892760467,-0.01536654844791608,-0.014816626332032793,-0.04663944518383036,0.011291020428897033,-0.020510143399303554,0.12168733391584532,-0.01102717809487522
GAD1,-0.015265211265485362,0.015457617759973766,-0.05198319224216629,-0.03618939324735913,-0.010289638692594609,-0.03580118879893123,-0.012580937082407187,-0.011743945032893083,0.011824445147325321,0.044330132247538685
COL14A1,0.022134597399791688,0.1053337579549737,-0.02133077779251549,-0.020080173064956096,0.001704674355055111,0.007103122950708039,-0.0356505159641576,0.045235275448521496,0.13723034822859287,-0.07335667684278013
HLA-A,0.05781567872936589,-0.0006004079810495422,-0.07064799719384879,0.050717509824152476,0.04660718067949396,0.09073047993635634,-0.06005648329648995,0.057265907218224894,0.004066401232951085,0.037507323505931334
FGF18,0.05429125100039221,,-0.010522325825328064,,,,0.0011602925733600487,-0.027561959060004994,0.049906502887631876,-0.026060234759485202
ADM,0.06471612818524704,0.0351452087855161,0.003687224170584864,0.053715975082408704,0.048457013392410535,0.013942159124410084,-0.05459787960368962,0.004586517002831124,-0.006316484419667516,-0.1104474603062569
CCL15,,,,0.06953939204508111,,,,,0.10696047392672677,
GNAI2,-0.04243198212849168,-0.012310295397366243,0.07149928070550293,0.00043867418899085726,-0.021299496726149673,0.04041456181600056,0.022488814445701243,-0.006805121964267053,0.047126040770845846,-0.03994483896590412
HDC,,-0.04340410765359123,,-0.018662320328474834,,0.057604957258262396,,,0.07276316883179883,-0.01898299327692595
COL11A1,0.029155214667714126,0.009519131491627872,-0.02009648055159866,0.04238397723987499,0.014165420199486732,,0.036126823838761424,0.03670847697690715,0.06657139305645475,-0.094498752592418
NUCB2,0.023835818774516893,0.04241080391074434,0.018301206007676516,0.027951460577351744,-0.008424571946630951,-0.00548445592202546,-0.004286610760709514,0.005198323363509247,0.031170298584333025,0.03954926130411994
FGF16,,,,,,,,,,-0.018705272100708648
