,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.007535966781956747,,,,,,,,,,-0.00838480720687175,,,-0.020566567274463897,,
BMP1,-0.06792794428435497,0.021718675777876752,-0.050795085270569654,-0.04465664284038465,0.2440939378415045,-0.02439757899589192,-0.12727483546227486,-0.0313132503383525,-0.24890456750344553,-0.11933376261075776,-0.014986035164114548,0.06082389407482066,-0.01993866250514177,-0.07066003851140801,-0.08667353347925935,-0.024984618628552852,-0.08344514893807396,-0.03950107469569099,-0.11643835703298541,-0.06596131995134126,0.005252285201770399,0.06567391742429207,-0.0835072527785574,0.027540375420559614
NDP,0.01501160960295383,-0.010758799606892492,0.031894609491889034,0.02274672792306155,0.09603203255301554,0.0008504143321122608,0.21072550356626535,0.04998683921362077,0.036596120861451385,0.021009038908605955,0.06898410098256229,0.0855871729349856,0.07287254622007171,0.015800514051650262,-0.08617960410115955,-0.08714458337773695,-0.024102145859797735,0.07666197859045722,-0.08070498658127302,0.09616507037934068,0.09773665653815763,0.019474427219276044,0.0687730662066509,0.080305701263368
TNFSF18,0.08142475018201327,0.0245383877837048,-0.024239188245239317,0.056355367215582354,,,,-0.003734969447723451,-0.08446087440748508,-0.044697783709638624,,,,,-0.09095447653407453,,,,-0.007049628761219021,,-0.047722568529315945,-0.03469212206721976,-0.056423536561777496,
IL36G,,,,,,,,,,,,,,-0.011040103578593868,,,,,,,,,,
RTN4,0.21590065647065573,0.17309414419415053,0.02540415413115811,0.07585403383228526,0.06036793160788394,0.04250192511299921,0.24908576252574374,0.07533467779660676,0.2888868511955411,0.09347045243840925,0.08053238872787281,-0.10463153869335128,0.0319740752956529,0.23281672904340298,0.08762979993242803,0.15084675451339635,0.11188790370107825,-0.0427941718735235,0.2750208245486585,0.06610466502701287,-0.0007106181577070575,-0.016354432622358146,0.21603296294915234,0.0373633481764618
HEBP1,0.05931304856584849,-0.057123098850074557,0.049955899888043734,-0.016945638114193067,-0.03675664627838787,-0.0038858635369897828,0.012856581124019165,-0.052128895436667745,-0.11856885449853052,-0.015302077935133879,0.0027937847365049587,0.14889089815763615,-0.09409622618586502,0.022832736549580148,0.011796413952792935,0.08189450531080528,0.09219602520145125,0.04710609029012584,0.002826260470747728,0.03611277091796841,0.07068753768264811,0.046760007772460394,0.041626492009074034,-0.02051052888983865
WNT7B,0.05974322411755146,0.19869419735012728,-0.01841996609988946,0.01103483868086314,-0.04603216419430999,0.014292538431189565,0.1305574898638267,0.01884325898752759,-0.03095023397814238,-0.0701182781326791,-0.004554107352856983,,-0.030722183668472715,-0.00854121393627724,-0.02760923774618715,-0.031162186927479858,-0.005512094926016413,-0.007406960305777413,0.028630713955334154,0.04171978887206817,0.07096062409790008,-0.04389760420550283,0.10077527744930652,-0.007858869900389106
PTMA,0.22867571424717478,-0.01445433575821418,-0.02456827620990774,0.023108027299731573,0.2518798797240196,0.03383669240035976,-0.17922960924403203,-0.09596690949895689,0.3920009137721076,0.05199921969318022,0.02929783187312462,0.30939112334981933,-0.00885630235842423,-0.09294078022978851,0.14751277452493874,0.05225214631453038,-0.10499765928801495,-0.014533530430600338,0.3009256038512235,-0.12307134224359079,0.12728435458092882,0.014105448888788364,-0.12547950874444894,0.2596275406663484
FASLG,0.0511937919625993,,,,,,,,,,,,,,,,,,,,,0.004773679152155194,,
CEACAM1,0.05319047952585571,,0.04284341851399688,0.12075446348103379,,-0.019698639753044533,0.037528226077377345,,-0.10405612980612411,0.00963740475916649,,,,,,0.0008955248511926273,0.08018951958625528,0.020990616508519758,-0.10130755231764252,-0.03280679509227486,,-0.024818089956641514,,
PDAP1,-0.13071567807195786,-0.10897225473781186,0.06518927203178379,-0.003670291864499589,0.046347518409142495,-0.03806515379468661,-0.12335931064155255,-0.1606825677660093,-0.27510375259323305,0.011512083093941415,-0.021656035414490953,0.035939239988104964,0.01884968646776005,-0.11827130756501603,-0.12912455109359144,0.014306634690137415,-0.08654862425272848,-0.06762039480534823,-0.035041145016857914,-0.03938760741265473,0.05973542394804354,0.03281889700117435,-0.052431246249851224,0.0014115560821138149
QDPR,0.4027400655521962,0.14009052829840923,0.09051181066494533,0.06322685424213233,0.21847709548398728,0.03758376117784216,0.2906038394680704,0.28017133151284707,0.5183075981769556,0.16392174760869868,0.14331654863343485,0.4129875377911611,-0.023674391728740623,0.17401285648075673,-0.0499995259767814,0.256564408831644,0.09458434582912596,0.11559328137056447,0.2737929590495509,0.05857131178391768,0.13773638445097866,-0.03309602072052445,0.21429597948053347,0.20979066457706735
POMC,0.05290171311102235,0.17137057969234507,-0.039915875723946136,0.04796627515683046,,-0.010217728401393514,0.1279873261286397,0.0790484148179258,0.021192689314881243,-0.014520590340378862,0.009557395287069639,0.0750611257724778,0.01658892951680916,0.053088918250475216,-0.003293834432286622,0.019731455404911252,0.00744446906907396,0.011742228442461753,-0.016327609706762062,0.04843486220969824,,0.04628006047508907,0.06562846389157122,0.01887542136101716
CCL18,,-0.008705601452596889,0.023597710366412148,,,,,,,,,0.08975644904361568,0.01640046682442205,,,0.014661161745890279,-0.09517271330905924,0.02484949094938446,,-0.07233765971666635,,,,
CCL17,,,,,,0.008186813670925936,,,,-0.012775049309852385,-0.05671322652335255,,,-0.004241335085975112,,,-0.020806512332020483,-0.053766194359871435,0.006024221444020829,,,0.11028207486614869,,
VEGFD,,-0.0373708503771361,0.011379990304157801,-0.010657852170756998,,0.013053698487669406,-0.015852010978908218,,-0.08139651249741324,0.032777781479594106,0.01469130301114645,0.0437207149759488,-0.014086104070266467,-0.013753773858209683,,,,0.028818012845717177,-0.0035692687495609537,,,,,
TNFSF13,,,-0.009721617353192416,,,0.017193183625816507,,0.012864829433511596,,,,,,,,,0.05858794961860589,0.07212827405410978,-0.107375526069019,-0.012708837377150367,,0.02212329272058874,0.013410513021546049,
WNT5A,-0.07972611502440408,0.02536812638012701,-0.015699422152921052,0.0012521169739513945,0.07157582261255481,0.028693605748992344,-0.057340257422095815,-0.0904039957589701,-0.1790689272278691,-0.02719528217996181,-0.010909185562915775,0.0003048241167588305,0.07422623798249992,-0.036522891537685655,-0.09366570654755711,-0.02865522910276691,0.01674959984224298,0.05662686607276722,-0.06046542474471882,-0.030492152762056045,-0.018824305719782632,0.07397469029084913,-0.09988208100350368,0.02306898534130032
CXCL8,,-0.09474777598098777,-0.04015790944844301,0.024759930684107558,-0.2618096819031699,-0.0714989693646218,-0.2169650281318938,-0.07737455373525842,-0.16523179365363352,-0.07123673151148176,-0.03580584729043542,-0.0532929501901687,0.008246472644025542,-0.08254062114588674,,-0.17958385781890207,-0.08654621421142845,-0.22646914148733058,-0.062322023110073343,-0.08139443580407849,-0.1531126204416821,-0.04724922913403882,-0.12693129126818212,0.015055718146882767
GRN,0.24152018674078146,-0.07665018384396231,-0.07990905823651583,-0.019258434006206235,0.18487547608479343,-0.012106711606539372,-0.10086159118841724,-0.06690642084668225,-0.15652322859373413,-0.02280114257711175,-0.04011924460821883,0.11684775692888233,-8.007754273478318e-05,0.06931952395023161,-0.15896140274864834,-0.042415890605939,-0.08623827448691075,-0.020749191234392016,-0.2954627555412676,-0.01670082861861215,0.019186356462480934,0.11380904936222441,0.05478922359748632,0.023653190291881256
MIA,-0.0038494075479281282,-0.012782021737630272,0.003973801836273184,-0.02148684093240186,0.014000434788892048,-0.03161260868652287,-0.10513188444918742,0.040973610476389075,-0.15476175264983935,-0.04403858531929775,0.041732422094045,,0.06293226429605055,0.018940996367014844,-0.08365973153235069,0.062159056636110585,0.10538231300807467,0.2658005330877478,-0.06453160176744031,-0.02018362440641145,,-0.032864111467844064,-0.05474027224493402,
COL4A4,0.04802967884364071,-0.020831490015894613,0.005706714972827678,0.06862561971033519,-0.004196141802033601,-0.002968363278196297,-0.07764867182322534,-0.009021770365861066,-0.009416515323879852,-0.015533147160759164,0.06166152299628507,,,-0.038995105742162035,,-0.03938936865496846,0.06701184623771377,0.018678465827757545,0.014362881163505077,0.049271295967472414,,-0.02961546985078819,-0.08786600925934726,
TAC1,-0.06277361483908014,0.23236606019698552,0.07316778567060978,0.005765629596351184,0.11125681742438694,0.12433863343551019,0.34482443493504866,0.22019088845120283,0.10127110112710286,0.14059061382851448,-0.016330344006978335,-0.20906064264793833,,0.14473676413577144,,,,,,0.14413128250891855,0.054594724926594757,0.11941767426610672,0.1774205905850045,-0.02706467424184012
RARRES2,-0.3530084765115794,0.11061858499568364,0.03562107641677952,-0.053003425081029946,-0.08084735374484381,0.03030425319701515,-0.26318404302984055,-0.08565404923868603,-0.23263076348936415,0.2064912106574361,0.04017225696081861,0.09197847164618844,0.15404116737643858,-0.08773662928427174,-0.04908502778403911,-0.08610082651283595,-0.08975328128785372,-0.09616656510886211,0.0627085640627973,-0.06459615389123816,0.10968930834791013,0.0554195852975106,-0.0681770841046406,-0.036638148652808816
FGF7,0.07891199914535311,-0.024055817333636667,,0.0791704234962841,-0.03386125430580835,0.00686241497712187,0.12335230951115682,0.004452767263904103,-0.13797453445771368,-0.028017202075840422,0.0178404482392807,-0.06694169232755738,0.011009057035634632,-0.02202441018771587,-0.0007028062952371766,-0.0007554520269411335,0.13430776691522373,0.0405206600109549,0.060166689335041275,0.03676801674576743,-0.009315519458236471,-0.022772423138797883,0.07337173932420929,-0.017512686478990264
EFNA2,,,,,,,,,,,,,,,,,,-0.03849939483705391,,,,,,
HBEGF,0.12325475819109269,0.023714510063958465,-0.03299991454142469,0.03216710179153795,0.04945804502644949,-0.02808617301934098,-0.09951771664406968,-0.0544576228217352,-0.15663616798812552,-0.16801583221919855,-0.023438763660801356,0.2044330058450563,0.02008323189902198,-0.01677422506045414,0.03198185483015367,-0.0006461467957121499,0.0868482944983824,0.04490659184059441,0.026108665630232845,0.013303037497804883,0.06726095268258474,0.09528887235605933,-0.1401556455467234,0.09512626317817413
CSF3,,-0.008408079194431558,,,-0.01858875440355231,-0.04592738892485353,-0.09063285066890539,,-0.09624958198475277,,,,0.0164985282617038,,,,-0.05459781150292008,-0.10941579877706913,,-0.07251825790102027,0.07596022245784524,-0.017021966084931953,-0.029806438040683537,
PI3,,-0.02769829887538524,-0.03263786819119845,,-0.1306868733248061,-0.0041598033536336745,-0.10597983806800323,,-0.10102652130585497,,,,,,,,-0.20772493205787118,-0.22913556672980767,-0.12066048787699261,-0.14745377963342546,,-0.03698307730870799,-0.05029448544710262,
PCSK1N,-0.28637756725901065,0.2042031837135133,0.06335275174243742,0.036560273561324366,0.11002770712469032,0.0604252084500533,0.059079385688853854,0.09485444881152777,-0.056663391508769576,-0.04649881352002938,-0.00488475944915791,-0.2646064996342416,0.0021271587796001076,0.1633404651812243,-0.065103338517413,0.09213578185410413,0.14387384895124072,0.11397717510620464,-0.033412222284456165,0.07757236688557857,0.016795043505184164,0.03785485894119286,0.09155327799107406,-0.012213936394212489
NTS,,,,,,,-0.09710070544279081,-0.04259579948815936,0.0731595491311981,-0.02651925684544596,0.020281711599730575,0.010432361329690385,,,,,0.059829192813030126,0.010884567072053437,,0.159256614962312,,0.08791893379595513,,
SFRP1,0.14585827992822442,0.18253753459008326,-0.04026279100509063,0.033190735491683485,,-0.024315780667460835,0.1275479251161411,0.04540856219976861,-0.0066722081787372175,0.03444775705916948,-0.01277096599584987,0.09283322837557947,-0.04579188627392168,0.053921504685706605,-0.17409126533516786,0.04498912975217093,0.09674884548113118,0.10666548245684751,0.11145676248390521,0.0774366657182939,-0.00739549684526536,0.14698374550590812,0.0665780172867062,0.13703063406365706
CXCL13,,,,-0.00013866643989505811,-0.00029177594727594153,,-0.007833209177015518,,,,,,-0.017106364257809863,,,,-0.03551249343322212,-0.05703857254088509,,0.04104720320382235,,,-0.034851049058381954,
MICA,0.015136063178062244,-0.07535155331491432,-0.052559454949411215,0.07908712875133997,-0.02042952446854813,-0.028431301428528895,-0.03190935109139975,0.023552957513334527,-0.23659606022012014,-0.009116168308804152,-0.003105341633316548,0.08782402815096811,0.0031158394059245457,-0.0830537181661364,-0.04121409924924116,-0.06737139406532039,0.04062331177975043,0.01900805471746565,-0.05319380048827907,0.12525266071694793,0.10330206138002268,-0.013190037751304054,-0.03517949631517958,0.007563283529801923
TG,0.016710178638177038,-0.034750898861249935,0.06972318775746514,-0.04825880667586243,,0.005160566954963501,-0.01772902705508192,-0.0005796497181418953,-0.07909363347324536,-0.022044098058987556,-0.014749165893878377,,0.09657763454709112,-0.03288207478345537,0.0011442468822407132,0.03437866456475956,0.029620774360062455,0.07389754044577661,,0.04867458191640834,,0.05884343628567654,0.04755706448145821,
ADA,-0.008867203379885603,0.004076578264712598,-0.013968758713571148,-0.021508673483819102,0.1432147533555439,-0.03270495072093842,-0.0024842720312439883,-0.040193263082009545,-0.19751543632625962,-0.04914061566880362,0.03537467304952352,0.20346203162573157,-0.059559429179943175,0.04412649208091548,-0.004557294711648089,-0.053689839154985174,0.054846677302588034,0.08829620728258505,-0.09569131160146195,-0.008851730166327036,0.1079073219735844,0.08101870328449545,-0.008911332189306601,-0.08398146735441854
LAMC3,-0.11296788104839284,0.02378506844410083,-0.08080496488580319,0.007707459986714887,0.04629145974226103,-0.02050452285491403,0.0659631914568496,-0.005284376136331436,-0.3010488462119833,-0.050573532221116456,0.03526316356960788,0.05817783219004942,-0.014821549192365592,-0.029281349878601863,0.04441094234968258,-0.016857922199408574,0.04016524657128791,0.08397053288876932,-0.21232111603049655,-0.001066802307543713,-0.018421472980905306,0.08457633522992834,-0.0503800661895236,-0.02774339236586001
CCL7,,,-0.025788844460133426,,,-0.026232186512405897,-0.06887889791253302,,,,,,,,,,-0.04867529133394247,,,,,-0.017837370437998455,-0.07859577229722463,
NGF,,-0.016234067345584167,-0.04780060057447333,,,-0.014228012176228195,-0.010818162230336369,-0.026849870361967162,,,,-0.04496667081975774,-0.044183296824045946,,,-0.07726300313694887,0.04268920234772653,0.008784477233262358,,0.051293565159228977,,-0.002946813879832637,-0.019614794647794424,
TNFSF15,,0.07647845039279587,,,,-0.029210822681371276,-0.020431799962272842,-0.04278174053060175,,,,,-0.013476328997509765,,0.014102087709766535,0.03396961270623899,0.027864770959999105,,,0.07308131714333804,,0.0407520177627444,-0.0595367249195989,
HMGB1,0.1311060598801191,0.11250813059994651,0.05009119137696111,-0.025340640743024126,0.20370030763427124,0.05810961912390558,0.044633134922538814,-0.12488873324807316,-0.09860968894359722,0.04810217674083334,0.13440246679015705,0.09696422713031269,-0.02710232847621222,0.007992769535463672,0.03562275347003586,0.01597219052250806,-0.19496317129992785,-0.07910403599069558,0.09712260686359693,-0.09499814080081058,0.20004870042706374,-0.14690148725235688,-0.005155157368841532,0.1353274990401818
ITGB3BP,0.036547500842457926,-0.04744186940987623,0.012246978148736255,0.035029422877576856,0.06210668612389521,-0.05617757001932454,0.01477205715105655,-0.04514384039836436,-0.1903524801817511,-0.028404154658368392,0.017506980730416843,0.014715072982975823,-0.008712504082131943,-0.11224198241909954,-0.1667849947591631,-0.0007842330427704358,0.014343787228512992,-0.042203128809032764,-0.11991109346481203,0.0021109010186497854,0.0007533014578778912,0.008268814492883568,-0.03513849754741299,-0.004010154725571115
AANAT,,-0.009672226287202271,0.01991276925141197,,,0.04149381747793274,-0.0022867200751635953,,-0.005319706553901659,-0.0022745243598892616,0.013064763825555705,-0.0481105472966603,,0.010646046792454808,,-0.011093715998488041,-0.026966423514617834,0.050823923793087575,-0.015134950245058901,,,-0.018872681780602925,0.03998940717233187,
RELN,-0.019486641452249587,0.196473124948175,-0.054349114763116595,-0.05111404487587208,0.03726462034509656,-0.03971807009216576,0.10613853298272255,-0.010380961206352164,0.04077463486310933,0.09025803746917682,0.0516831604361858,-0.005921080075062243,,0.012511618619187087,,,,,0.010281029989786944,0.049997478302215924,0.16918150071726998,,0.05801718660986502,0.08351378629096136
IL15,-0.08907221910430821,0.014618153001227067,0.0794613973514003,-0.007229979640793607,,-0.014182635736511299,-0.04019062807511447,0.038919647556999525,-0.06452823252270709,0.039994094168977944,0.0307563064017299,-0.03085513308374307,0.020299631360389734,-0.02535613889903998,-0.04102056590969297,-0.005063020099077979,-0.026783676035048668,0.005328391325834293,-0.07680771256971942,0.03880889990648683,-0.007334698862922825,0.07981461050836414,-0.010935009944482097,
UTS2,,,,,,,,,-0.16203938426587527,,,,,,-0.04149781418358339,,0.04581370933508276,,,,,,,
