,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
MIA,0.0026665767837193645,-0.02469838437360745,-0.0189748139167533,0.11270343426192518,0.07888506810670359,0.039427021801209154,-0.015597049052930625,-0.020022111886036472,-0.018066507784634263,-0.020330384665861394,-0.055741817631876134,-0.018785072887415398
COL4A4,0.0059794151077476095,0.06613775794631482,0.003272580351820379,-0.013914271443497852,0.051809496559898055,0.005673596015610306,,-0.06503483326589637,-0.03508819176487687,-0.03788992271182604,0.037469085044067464,0.013292607272406025
TAC1,-0.018055045932812593,-0.029635949307539954,-0.008303729998504192,-0.0009609135889253083,-0.11678736621636318,0.012759182778286183,,,,,0.02391497528256317,0.0255089129968877
RARRES2,-0.0208485145276049,-0.008354336694350697,-0.08010835682000843,0.020354907735057756,0.12392517121220147,-0.015874853905536744,-0.07666978206154998,-0.06009371783962297,0.13953279328627352,0.04415580853498618,-0.03999736664495203,0.04879218101879589
FGF7,,0.03312205523252195,0.04917989299257044,0.00601614553703024,0.037392229573933386,-0.008905180063042827,-0.010144187621659886,0.07201934245090442,-0.006533132734253871,-0.02572402480625123,-0.0026067453893362617,0.0036183920407400045
EFNA2,,,,,,,,,,-0.004188038648262128,,
HBEGF,0.041611474591985206,0.09098594345947242,0.009835436973967774,0.10072075601810149,0.03179044617601672,-0.027440749289281908,-0.000462504165097385,-0.06111762292976857,0.022532570784820672,-0.0005641773458930646,-0.07156598511296491,-0.006320356726329967
CSF3,,,0.043725791863679586,,0.14932207009140183,,-0.0420438110122896,,0.09143573131473426,0.038399027584449553,-0.004862575146582587,0.09655465924239971
PI3,0.05879890088655231,,-0.021205989880831024,,0.1684030532240893,,,,0.060334125712932764,0.029931754799829725,-0.06080961114542504,0.04147849452815326
PCSK1N,-0.01895566724221335,-0.01830772495583997,-0.03432319563620958,-0.026983644901606915,-0.06904587305301915,0.008833461954345955,0.061235270436983735,-0.005956001672378308,0.10029559673456263,0.008047624818055986,-0.007019669956174281,0.00428761057957766
NTS,,,0.003303599806208392,0.06844196603636608,0.05664194108320605,0.04686313072148484,,,-0.02241903063744298,0.05468267907467278,0.03455250368384574,
SFRP1,0.08347778307387059,-0.001947304841708401,-0.01952550480648875,0.019324219841760856,-0.027836137433382407,0.023199692861848996,0.037060282066613874,0.042240814362490706,0.016202307950173536,-0.017632763593680316,0.03621520132448692,0.04659743022632732
CXCL13,,-0.00905535031237038,0.05935599905604516,,,,0.015280322730113498,,0.058807821951769125,0.06866249288071687,-0.03482711981687803,0.03826478066081853
MICA,0.008892799889458576,0.018700354554086623,-0.02572419015127966,0.007592265518216849,0.04996535700092616,0.006469278430353722,-0.0479447927736478,0.051555240772871234,0.008598333867441224,0.13364423758518237,-0.007478228043364284,-0.0105412541787201
TG,0.012536089506844242,-0.026366126492482454,-0.03231346967470967,-0.019606511029992692,-0.028042169414114394,-0.01995643780404331,0.04241221312649473,0.054053846912199534,-0.04235360415477728,-0.030352425114657914,-0.02379995089830737,-0.001484313520169303
ADA,-0.009673732094733625,-0.01324979714966324,0.013882897501429141,0.029047440319623346,0.14011805626996984,-0.011613991455808282,-0.05157012410463841,-0.008073823239389624,0.014304567215899535,0.030991540894027055,-0.018710563641519726,-0.014884502307249444
LAMC3,0.03400375054184782,-0.0073215122216476886,-0.046028488309806895,0.07499805422868566,-0.017411273645603968,0.004657731017678719,-0.026027491462961537,0.0659393367756723,0.04882952554064321,0.10209289250809564,-0.011234982381564096,0.016726679982604672
CCL7,-0.018737499969041036,,-0.025654560100843053,,,,,,0.005171429355144031,,,0.027931333224256855
NGF,-0.03217135695971668,,-0.02738357274700172,-0.018709870322647638,,,0.02469629341207829,0.010758934603825878,-0.03697273147515267,-0.018255136303516866,-0.011985150490642228,0.00953786692705194
TNFSF15,,,0.05960564432555325,0.10683655409168044,,,-0.026774325250868883,-0.0327654771527216,-0.03598486163553779,,-0.02641148741649618,0.022454855685431187
HMGB1,0.003740006243887235,-0.006603039574108986,0.0017072438084343696,0.07713349561112694,0.10475365781877975,-0.021684383484110545,-0.027645045388878593,0.05911474839965152,-0.06118258969267074,0.06253929249917588,-0.022293888569130817,-0.017102387405481638
ITGB3BP,0.05513338029842248,-0.013008277772472944,-0.003143304691258207,0.034053806893336036,0.09467806339908431,-0.014265445557868782,0.034799617358225024,-0.02347564094993884,0.028260893091656362,0.0021437189662196084,0.006819760959011707,0.06902592102768851
AANAT,0.04759093684054156,,0.004224473584672176,,-0.02095830222316441,-0.017946941142961692,,,0.014440694340448031,-0.03359484389502564,,0.02394050844083112
RELN,-0.0009171975597082263,-0.007700826552114938,-0.013570346236266588,0.05380123655170369,-0.06149823460063813,0.011341114129489502,,0.08239123640288737,,,-0.03190221452475105,0.0162636123246306
IL15,0.05685965392406284,0.03384970134929345,-0.002647658826941907,-0.016165125308790246,-0.008013311796110738,-0.012378470412789042,0.009202717302599013,-0.011931391791023734,0.0075587039831980065,0.023241531046218226,0.06501559418229935,0.007247745683427435
UTS2,,,,,0.10317355995420684,,,,0.04058722427961864,,,
BSG,-0.06491329863368153,0.026850719013987844,0.023125859916793317,0.07456539462783017,-0.03618132074806208,-0.01131673005838567,-0.012449737637235881,-0.024752947503697633,0.10202419689115223,-0.035068666079581166,-0.04896151620251571,0.054703594720072524
ADAMTS3,0.014677377950604888,0.004063638166832214,-0.004886686831548557,-0.026037340505252356,0.07327155468469279,0.0193041588349628,0.000620868382375343,,0.045848164334117245,0.016278490123500227,0.05924900079250696,-0.009360773889616246
CD34,0.02085621728233127,0.08085530442148486,0.04994745179458576,0.0635579631267146,0.045544067226306204,0.008840984841886241,-0.021922478476156946,0.04302072929305553,0.007809804501112898,0.06984427528835996,-0.03144830707028845,0.034833905675916904
CCL23,,,,,0.008532399179923779,,,,,,,
PLAT,0.008919090095937776,9.892530357235799e-05,-0.008063715454020738,0.05371183506784711,0.11093631403505642,-0.015068208883707069,0.0036155738623678646,0.0374462517448351,-0.005968327273315191,-0.060418725617714795,-0.06336775330681577,0.06102213047558036
NTF3,,,,,,,0.02955989388016165,,0.011184070596238856,-0.03910643791244323,0.04002935599523428,
LTA,,-0.019389732297690518,,,,-0.017284774684449226,,,,,,
CKLF,-0.033172514146369916,0.03243071188942552,-0.011204185607765356,0.06303074221052962,0.1171903442936795,0.01356546197751272,-0.0019695629725942987,0.06669467287181005,0.004994827926534315,-0.0006939455494802607,-0.01815178737696466,-0.041421670994813406
APELA,,,,,,,-0.041639357438374075,,,,,
CD24,-0.013520791820408237,-0.02334660392665538,0.055219176508074654,0.04615218304135525,-0.014959631949364489,0.02124349646752983,0.06731201829015607,-0.2035340917143197,-0.05312639689707479,-0.005979382703763671,0.09554854629028625,-0.020063804013901
HSP90AA1,0.02722497169149046,0.03929507948427166,0.036923031404018536,-0.029641046756894673,-0.0723825919598283,0.07321021324602403,0.06616433389407045,-0.008900619922257585,0.004864800756492858,-0.06924264509535906,0.028705605317885647,0.07967930853009225
BMP4,-0.008317885627121595,0.04416610500641222,-0.033214858588822685,0.08711406690792128,-0.002407970876650089,-0.02243187161028228,0.08423626245282838,-0.014882855523087987,-0.026465074951434513,0.04704042102043316,-0.011993522176263472,0.10657422207275143
SCGB3A1,0.017100509232948254,,-0.02038211992902725,0.06757891439062413,,,-0.004953725007804623,-0.01400280074881998,-0.028540481108944,-0.05447551319672715,0.007944572731360384,-0.04481483220491819
IGFBP4,-0.0106676522502512,0.021583722676092418,0.014854458490825107,0.06485115968390126,0.08565886376048625,0.019712266225746705,0.013713860881764954,0.059377997247299794,0.05726679811944384,0.14624068975100823,-0.07878547053206096,0.054583523732371145
RSPO4,,-0.03134571676960496,-0.023524279616924278,,,0.06572765476881003,,-0.006199894202943534,,,0.01810203381560365,-0.02812120687833246
LEFTY2,0.0243899471054625,0.04925298846756597,-0.036513318353539145,0.09235612769665655,0.07342403882909755,-0.038378396815057836,-0.030273458081672155,,-0.028086524300387394,0.12512503018386087,-0.018430471677182352,0.03362098738958095
PF4,0.0508161398814804,-0.017637596865000753,,,,,,,,0.02913913923423291,,-0.022028932577541873
ANGPTL2,-0.06546598371514646,-0.0026326746556471956,-0.004811019327203132,0.07607945738725509,0.08113627480803678,0.03591034664824058,0.07853472870514897,-0.026715224964433595,0.020130990084536053,0.04211920409292437,0.013163285945409933,0.02743764493262615
LRIG2,0.0022909269940218236,-0.03925239704418296,-0.006748043279570909,0.08344491753160237,0.07610268577944512,0.0016888069752913862,0.04820277746484561,-0.01197249884742203,0.06303556541365167,0.06992155296665974,0.013374521388227178,-0.008350297710847557
ICOSLG,-0.01560599321356053,0.010077123287363465,-0.038698415948748316,0.11082643351112902,0.06231611683556915,0.009296616301709859,-0.019484612569120117,-0.0248419728863001,0.07697300894495683,0.04933417679251211,-0.001993787792556411,0.04118378468157745
WIF1,-0.03497399015704249,,-0.022019574954137172,-0.03723386654819303,-0.09508060754403602,0.05494738185605944,,,,,0.01176582238529645,-0.040422620616777934
NPPC,0.02319211109183781,,0.07104481558018691,-0.03958830569723981,-0.05642939938335051,0.018247325373951656,,-0.14200315555191467,0.04533370372997531,-0.04779342821478929,-0.008576693894526899,-0.010196830754872273
LYZ,-0.028530719698961624,-0.06357533952937196,0.016547755188936666,0.06916365227239747,0.0430055966489912,0.03553881169551904,-0.025391676161041512,-0.0013663973998267898,0.02574117743805486,0.10628385181367359,0.013622568267659688,0.009126348938707845
EREG,,,0.02351197845069879,,,,0.009784136854210361,,0.19013876549898762,0.04314130953957529,0.1291202045776282,0.05432396999720573
SPTAN1,-0.014672672963225563,-0.025819697455703547,-0.08042259315084099,0.029921006889651363,-0.09217675478222605,0.05965553311459806,-0.012868304771374595,0.04429708755561967,0.009131276501920995,-0.055135176262164125,0.04674327682707595,0.04077861880851503
PTH2,,,,,,,,,,,0.029829909239379542,
LIPC,0.004821708650240967,-0.013777805635237141,0.04181756928139311,-0.009677725034142838,0.04188472062768181,-0.02156626544911093,0.012904615503581228,0.04871508332690681,,,,-0.03435280172555788
COL8A1,-0.021648919365939025,-0.017219809338808827,-0.022716484992249625,-0.000563392516027202,0.012460686881660448,-0.029411618951930465,0.012085002238106176,0.019889292201110357,-0.0031570738640164953,0.02268192731682519,0.0528258297630048,0.011718595835249262
GSTM2,0.016026681134609602,0.03225878291806987,-0.04611668692107598,-0.013669790124917166,0.02685393331443908,-0.022642860265721997,-0.03490979177658337,-0.018301517593097467,-0.01457117922942848,-0.02378273080077632,0.01877167194055434,-0.05280521016281804
SPX,-0.0035472523785811606,-0.016056205748565915,-0.0038508251398598563,-0.03940675220436816,-0.05198595392435125,0.04799623914216693,,,-0.012369445112350037,-0.0016012027474504539,0.05098529143462732,0.006716789135787705
MFGE8,0.007199825855671724,-0.0007641753119507068,-0.010477351315694607,0.005529595654307695,-0.014925119785733848,0.0071750769542170975,-0.01435480163799826,-0.03324316588233953,0.01352258641407366,0.0694695268916622,-0.043687843861817746,0.1003419634119404
TGFA,0.02618317747849882,-0.01539829656997164,0.01399216003931232,0.04557783583731953,0.057767374358672595,-0.03133720827078511,-0.047708397884676276,-0.03306996915213152,0.04388885743679774,-0.03285243596280542,-0.010553560587645831,0.03315363175625629
SLIT2,-0.01939983309696887,0.01544134630789332,0.023882807880484167,0.02644460873784737,-0.0696412277689412,-0.04027995667588075,0.011458101356914678,-0.009532258236951198,0.0876315010321898,0.056908710139005746,-0.06754137462706576,-0.010650376727860966
PLTP,-0.021470255876813376,-0.0194002415903841,-0.05590100909409628,0.053744478906352894,0.11999574766797479,0.04766994879570372,-0.027945060087925824,0.029284594996398416,0.06215245121225484,0.16842301911700525,-0.06867973969157681,-0.038221410692920954
APOD,-0.023088456547391802,0.023893780252795094,0.020612619080688302,-0.020284997416634608,0.08020735774833401,-0.0033883876893850383,-0.016944223854550217,0.035082984125590286,-0.0178855042139775,0.020679108830396798,-0.05386491527475263,0.06485259337459745
B2M,0.024544366131905578,-0.01629485694037829,-0.026215581936524974,0.04248639544586406,0.15341519301585105,0.05405798413549536,-0.045488007427615856,-0.00013548604884960222,0.11524645753519487,0.15641927934248703,-0.04077514314295555,-0.06280042657497337
OMG,-0.05173796013535927,-0.009252614696628088,0.00676476434795389,0.0059319809629037904,-0.0171598025063013,0.0332843170198185,0.08382015506614575,0.021491893770469728,-0.05065697431238967,0.020969931117314516,0.010919532416610206,0.02426077691164863
CXCL3,0.03933178514110218,-0.017313106011355443,0.03026431284971032,,0.04575359076556256,0.01318057347239564,-0.014386008622056077,,0.08911508362163925,0.037353949497077626,0.020254483891418706,0.05310207863790561
CXCL10,-0.038792356218964444,-0.05251641676229226,-0.021991460795927575,0.01082484828912572,0.14579540963171267,0.05507459693856657,-0.004390020461095762,-0.0895566313971273,0.0027478144824804283,0.05834578682782285,-0.020103254311591438,0.025036068551248545
RSPO3,-0.012075379754134247,,-0.022775360501966758,0.055090289990413155,-0.03441464355133271,0.053914177579417105,,,0.051029250330977514,0.03036199888334919,-0.05468960382271478,0.029400002199696827
CORT,0.0694554574726357,0.013457682665475113,0.12265115685115775,-0.026756647626548467,-0.059562251064239485,0.058226321277212556,,,-0.046080184576327725,-0.0030993090228516847,-0.03694771367584217,
NCAN,-0.01692674343057272,-0.016307934546965202,0.019385930160331386,0.03969220865988508,0.017395081045687155,-0.03253901239886333,,0.1285486715062694,-0.08243050087136512,0.041241706600420994,0.011558705715135465,0.04809875069389467
PRG4,0.07041488872856512,,-0.01630707635166408,,-0.02981243132266487,-0.025691149333309835,,,-0.052324586741823796,0.05871274855636773,-0.03274434150606617,-0.030661272986439416
ZG16B,0.04132918896018692,-0.021223981212581997,,,0.05154728004592075,-0.01373432257240462,-0.03993618935382395,,,,,-0.018792938771820054
TGM2,0.0282414978178629,-0.00205862089806653,-0.01701567153627051,0.0172935421641995,0.09901267753402188,-0.012273069504550023,0.0504820692602788,0.057617949159542145,0.06863786869729693,0.06837516462416778,-0.030161951906294192,0.11652508050937561
VEGFC,-0.035778798526738514,0.021571492267347184,0.033170074821702755,0.021645806018360646,0.0005503433137780663,-0.03698314219146514,0.05278061768136628,-0.008226885492708905,0.08065463181816272,0.08716814129210174,-0.009154101589594548,0.03517041523461921
WNT6,0.09892498697033926,-0.019627868226390784,-0.02246958125620161,-0.016580437738281474,0.07726489858822781,-0.03056524501414622,0.00746727523292668,,0.08344232794127476,-0.015587567981612902,-0.034161923881142225,-0.019418744039773343
NRG4,-0.0172578952989296,,-0.007614493554989585,0.03366912526720662,-0.016945061798935308,0.015854152446515928,,0.181606801742685,,,-0.008956101799786117,0.043293403360819556
PMCH,-0.019890653081648856,,,,,-0.02010324425811457,,,0.045862038345727794,0.08716847853576064,-0.001862605106851843,-0.01013576826865942
COL9A1,0.01949970573729377,0.0644006477048993,0.040449595946308446,0.07790231259906297,-0.00580041752565986,0.0038042273626470095,,0.08675800071126585,-0.016668852388297756,-0.00046373829127391026,-0.024111209767157055,-0.003586748611377605
GDF11,0.062307976823683164,-0.022317966066903647,0.025538501958686465,0.05204852810742661,0.08212356086168737,-0.004497423003359041,0.05823205937269533,-0.00348839022611885,0.03844567030173992,-0.04093760550243194,-0.023901011109474516,0.021332763145547988
IL24,,,,,,,-0.009513097430535342,,0.12582929924251432,0.04954559624029215,,-0.0007897215502722073
SORBS1,0.010348261500118973,-0.036371083496652475,-0.04397199264685662,-0.0038620762256351836,0.036395459654103006,0.02667101833726049,0.00670652393920341,0.03855542447779259,0.010241931296350867,0.026982215653762343,-0.07745324519304554,0.00707130691602533
DLL1,0.008002959122353097,-0.048753992331049746,-0.027242296851791598,0.0761324667731717,-0.000307116641214761,0.02256664273211249,0.005608429006978826,-0.004451206949015427,-0.04125627215722656,0.0002930862954182324,0.03447431427830823,0.07595865355197311
TLN1,0.004340064293671601,0.03624251131486847,0.027951866702559083,0.052012608416093516,0.11288385165181554,0.0022056177487307467,-0.05290824757392447,-0.014475148051102888,0.048424236269508696,0.03547890084193183,-0.013161967961794543,0.023294797661402543
COL2A1,0.025328163779287365,,0.010227527227033989,0.002322917991962481,0.0015469235709788716,,,,0.017008485819575037,0.020866081091062187,-0.004168948302883177,-0.026310166715398035
SHH,,,0.01323235075481785,0.017576135227967412,-0.02163190856319644,0.06789345325770138,,,-0.03907338447667338,-0.037357884576344536,-0.03119498073378951,-0.02382639168899087
PON2,-0.027818648710777865,-0.005624748005839752,-0.010234599662573955,-0.05121075064228154,0.10880994533908485,-0.026176768524872957,-0.021861120071796095,0.1398587009159828,0.00823849191529215,0.0426036878258836,-0.11494669063831346,-0.0006589257713782406
ICAM5,0.00964128265433417,0.027760932367334352,-0.03862548301009398,-0.05563239034820992,-0.05377141182762025,-0.04462647356636733,-0.02383939467089674,,-0.030235694793538458,-0.025925369189622398,0.012947564460685766,-0.026788756901572255
HPX,0.07705752604105703,,-0.00486852581924883,0.07136201304878718,-0.04007086102466694,0.08765213272559513,-0.03833269553171115,-0.028855198717966792,0.040590004170175276,0.05718046113639506,0.019314829272124728,0.008445647347604416
SFRP2,0.06055371412242017,,,-0.029971755310535877,-0.02196132995283581,0.026061309388778528,0.0397081509825844,,0.018510685873161074,0.10820069761793154,-0.008364411850066419,0.009627581040446241
CFC1,,,,0.06444954902381116,,0.015213388620749271,,,,,,0.07478620722434479
CD70,-0.006892380161002284,,,,,0.012870666035326989,-0.03015489234882353,0.009655533795550566,0.1363378668521867,0.11064760241103543,-0.0191978876811828,0.0556138119554386
HP,-0.004693660337754465,,0.0034311782552530067,,0.07183342636016175,-0.0032064333691412287,,0.08176352276649924,0.0886000424126551,0.12917039277385173,0.0012993545734424048,0.016897026160617206
CXCL2,0.042318323627514226,-0.04312683509971326,-0.004425561673741298,0.07495557222203318,0.042387737532158444,-0.053779089682387454,0.001472812779269797,-0.06406968540385358,0.11256289134795122,0.0712432137537128,-0.03284741356165595,0.0473937331285926
NPPB,-0.024173186044429744,,,,,-0.015135252577512928,,,-0.012543525243938035,-0.02110776956664867,-0.03255580446377736,
CCK,0.024381185898997678,0.00358839520275538,0.03834633972075031,-0.051337038411590985,-0.17352124983647768,0.02932096258885514,,,-0.03666347746953291,0.01538553133817849,0.06456648504114415,0.0039265059897113175
SEMA6A,-0.026269982255736363,0.001694718111140571,0.03915230572822978,0.07387630778342258,0.08255422158729818,0.00495686697536599,-0.02805777321696234,0.027591370800300767,0.040684363951824634,-0.044360430612635414,-0.03162353269905329,-0.024937291797669063
IRAK4,0.0387327557044454,-0.03190093797122395,-0.0460424402229065,-0.0031130424787087873,0.03825271231299389,-0.03446933409725749,0.06551677319524428,-0.04845666553187335,0.07557002111441542,0.028507913031599923,-0.03096879133154917,-0.006061768403429361
GSTP1,-0.029617222604608983,-0.03689628640500779,0.0459378848131869,0.060653406450609446,0.08602372736457481,-0.022946889912345874,-0.0881486971283493,-0.05846700317091419,0.014929029575528134,0.0026409419275101246,0.03945198877110945,-0.05856069949483304
VCAM1,0.006362892805356312,-0.006614955608942819,0.004892001813827807,0.04477499398713202,0.13330430567020482,0.04347409395668941,0.04912987086615789,0.10179980430194092,0.13258631306989116,0.07015702127651957,0.038391659730273114,0.08428697235128411
NXPH3,0.04543488694543401,0.012302941756910499,-0.012246162137022646,0.07028377688689876,0.03016357988824532,0.016915205156938676,-0.022336943069819336,-0.01520634236464779,0.07074550589447316,0.06248317780446052,-0.04864888631794102,0.021060380452646937
MTMR4,0.01901361095411549,0.06592040026056063,0.01371759901574538,0.08670807003474654,0.0014314103618882526,0.0522543309791997,0.04768920990288395,-0.0714818486672284,0.009753884887162615,0.044337792276495896,0.039022988740674974,0.139473810114513
LAMC2,-0.018973423420050473,,,0.045544611508387726,,0.02510796522644085,0.09443936326359036,-0.03189589191513518,-0.02322956701128034,-0.004918450568363381,-0.027260029374820735,-0.028121222358981183
IL10,-0.04008875818000786,-0.028113421331480856,-0.028841533434819364,,-0.014199980603874472,0.01650551068167417,-0.016642459282614496,0.061194124478646174,0.009936177573603138,0.028360034289494462,0.11250597038398318,0.017987501381945086
SEMA4D,0.03398160767917083,-0.04124855878116529,0.009566930994352294,0.031116399508533926,0.009550016507901353,0.07918050583460289,-0.02100952155828231,-0.06778421049348196,-0.04583517508117945,0.026031799564261476,-0.00248977775828987,0.05273396588978451
TRH,0.03620176044525786,,-0.014332762149798887,0.04025105165377274,-0.009064019502990016,0.030743607883865084,,,0.00045827886338298295,0.0695575649158507,0.018078836447152708,0.013001500589659666
SEMA6D,-0.003116753733601258,-0.045498880947053504,-0.013877086990008438,0.053505608105200754,0.09161478978581929,-0.0024539124201698455,-0.03393572789226209,-0.02092718049833991,0.009654505643057044,-0.017950409066128856,0.03893411448318728,0.021073351224566283
CEL,,,-0.0030676203708801864,,,,,0.03934503535927603,0.07248828657821305,0.03423351748571634,-0.05207368889279385,0.08918036634443426
PDCD1LG2,-0.016166531950644186,-0.04434673725158561,-0.031867654339123815,-0.015953647915513892,-0.01864750115731463,-0.005650650009575192,0.01817978720282356,-0.06128958579962882,0.043215077250034456,0.08368654020585153,0.03458931186246667,0.020623962204156396
SPINT1,-0.04088079026722254,-0.004742481186942597,-0.008104384524125376,-0.020635074663197653,0.02387001838943308,0.011431284168110338,0.004953580033387754,0.010639859681942686,0.07337095694298564,0.03497722626782425,0.045218446926651674,0.030023220770599872
CTHRC1,0.04515018987681638,0.08260762613579946,-0.011297416120825044,0.08057039641556385,0.07597775127030501,0.04618048557378992,0.09159331296285943,-0.014555859257309508,-0.04198076782101894,0.1468147667182034,-0.04001273981789553,0.10788324812990067
PODXL,0.0007843404450094486,-0.004393559187844082,-0.030550175575116887,0.04771121054413272,0.09207879141580272,0.007675789155229454,-0.014643363235674967,0.04534289871343221,0.11667414743304727,0.09561416539888072,0.001191631311526394,0.022985810707149393
JAM3,0.004865232931492386,0.005612351521447886,0.03238106363549493,0.029456213352332422,0.10763010553568202,-0.025902587128856673,0.03110297340948399,0.0055496617385659905,0.1505394946715427,0.08980647436806032,-0.04641192400249617,0.020124144453722355
TGFB2,0.033513136418213116,0.04174953998927225,-0.021636488988501873,0.019796334521618553,0.08563558773463797,-0.033847739469111605,0.08813498173623861,-0.13565372746911944,0.08219148153665917,0.09254190659720529,0.03954273975835535,0.0009094052233566492
COL18A1,-0.007393596622919445,0.01868764017147813,-0.007594928385847137,0.04405762220155114,0.05202514287755259,0.0155040292096898,0.015057064450828914,0.03134422591597467,0.049224488660476705,0.12326584716906099,-0.05671074731415196,0.026327314670161677
NODAL,-0.029923033544994544,-0.018904927917330908,-0.0126306833272998,0.10324283762148173,-0.02087618134952548,,,-0.04953813783278725,-0.04592957739387842,-0.011728897445783395,-0.031173888130097773,0.01444133376960206
INHBB,-0.021700847435175242,-0.02610988583101727,-0.00865742883656504,0.02507510956489282,-0.024812426503076867,0.01281329210332378,0.040843100467502474,0.04645323012155907,0.07826911976986071,0.006880366975665178,-0.011118103066690487,0.037725094117267474
LCN1,-0.0011943093864119133,,,,-0.024147990319443043,,,,-0.0266520014260762,0.04410273700172047,,-0.019724638239488647
ARF4,0.014009668618282527,0.022207686610793937,0.019976201507734957,-0.0037239124423298258,0.03471065244845926,0.02234920275973771,0.03857727564973671,-0.055195809549418134,0.00971933268884672,-0.019447438235258862,-0.023947686863601096,-0.05540099276528508
CXCL14,0.09124764961669864,0.0062059275592560425,-0.003227564224282316,-0.031228672456491264,-0.035936501259607956,-0.02108421183104605,0.030146773988732955,-0.031523102050004824,0.0863640173747636,0.07450004153941191,0.04967171306873268,0.0006060460733279985
LIF,0.03424007025335871,-0.010061312028742327,-0.005126199664162514,-0.020126810659451877,0.11066699048388656,-0.0005241044467440368,0.01081515519501084,-0.06347758252587704,0.0928078257557902,0.07090643517933638,-0.03635672696947572,0.0016311926326507027
IL17B,,,,,0.032543991512925634,,0.03708044748047057,0.044761308479977065,-0.050094764297529286,0.05149258133668067,0.013854844981275599,-0.02230141523395458
