,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.02877168759846531,,,,,,,,,,,-0.029110956551630877,,,-0.02501855450579844,,
BMP1,0.016752655407931815,-0.021183151563919297,0.081270054737149,0.025240979968062724,-0.11586418165787646,-0.06430701434947853,-0.08163590801069356,0.10214901383186012,0.048974507395498745,-0.10463645127797981,-0.04984411095330918,-0.04531506741994058,0.12251237716962435,0.19041659732295863,0.0268431400721083,-0.06906780369829918,0.0644275099575329,-0.19154280347003666,-0.08902455509796334,0.035086582412113335,-0.20615729359487792,0.11247995059610359,-0.014446611626517822,-0.036853969318693176,-0.035614122101820675
NDP,-0.06415870686431423,0.02402293156540513,0.052663739116585236,0.041003188728073604,-0.0014462715720321932,0.0729397845629705,0.10123730374813987,-0.004508234126038111,0.06362234940795675,-0.00272825411655942,0.08984635980895914,0.12138957734293755,-0.00589721813759093,0.12959747825845228,0.057350767603198786,-0.0825686213895799,0.03289027096818403,0.045109186982995875,0.07641432813547118,0.0026164077522024816,0.18295448663489014,0.09288981416174996,0.0996625357336694,0.08498066016251028,0.01604566139934196
TNFSF18,0.07125046830816385,-0.009269492482200367,-0.01084513859756523,0.007792582059264301,,,,-0.0080689761199072,-0.013990221932475662,-0.04162714966891981,,,,,-0.06939187987589736,-0.07785204157019225,,,,-0.02718465038920724,,-0.004145942904209961,-0.0012911431348983065,-0.006941164382691436,
IL36G,,,,,,,,,,,,,,-0.014916440678157988,,,,,,,,,,,
RTN4,0.07572466075846523,0.2766034529399118,0.02928597055066097,-0.03127101834302823,-0.05010202706360375,0.06614778673522015,0.1284485985915586,-0.06820017747134124,-0.06266513495968473,0.03263061328369008,0.12124555647370844,0.08808667136943017,0.019452136870062857,-0.27728689632935566,0.04130969019086198,0.023138171104975694,-0.004656444274501184,0.12179700373570285,0.14915506809294576,-0.056746451949597224,0.18729282177051543,0.034028108136628585,0.006839505064572482,0.16933883169324448,-0.0748844021384401
HEBP1,0.02138565371389441,-0.06936476871673697,0.008461978515858533,-0.035931463031117855,0.04860707941078425,0.011718739164848386,-0.016713444773957822,0.04153857794949928,0.009332767612783786,0.10224232087818681,-0.08775938690297427,0.08918825669586047,0.010225932937709818,0.10830927201985793,0.1295551992551242,-0.07146372135604111,-0.002429530084028393,0.06455880418356795,0.06539829729510153,-0.007587961435688517,0.06452566594538134,0.09596460777511687,0.026563964189981148,-0.006598700835452426,0.059505140674096985
WNT7B,0.03170885207795246,0.3032202604028399,-0.02192743680264305,0.012977050246671996,0.02489958739063372,-0.033405720810378056,0.042001342131900946,0.01496096567017709,-0.1211333589279742,-0.02993280728111876,0.045067108247864175,,0.061304992343007694,-0.03635694785275015,0.08372593122179249,,-0.044938068657336384,-0.07038357108375627,0.02307381185561377,0.055954728329845306,0.0487987692603223,0.018293182176276852,-0.02321411128501999,0.06203266945588875,-0.009913518163425833
PTMA,-0.0576373413051558,0.0071585005915772715,0.008260685848207033,-0.008155909155627425,-0.17731255726574105,-0.03713162093970567,-0.12487831838152089,0.04307290573572714,0.1272773405690716,0.05680269938111992,-0.07707326484051125,-0.05809638562459063,0.06937418573755309,0.18954758800246238,-0.0019836915370725337,0.002948397060500674,-0.07709079505821755,0.07168548094069487,-0.05000300296723594,-0.008037828878120863,-0.07014207841766144,0.02236418926896473,-0.13532510879360038,-0.10890896026763187,0.16047287051878895
FASLG,0.09624253164875014,,,,,,,,,,,,,,,,,,,,,,-0.021698583787675783,,
