,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NGF,-0.01888066042025921,-0.027339906877531038,,,0.0454888638140271,-0.05313344241301638,,,,0.09404669477864143,,0.04095475061339744,,-0.03292292373782654,
TNFSF15,-0.023357733310594625,,,,0.04498828604557035,0.07562191621519207,,,,,,-0.019714350695747836,,-0.047030228948998366,
HMGB1,0.1409125137016083,-0.0017626128439303748,-0.08104471835990193,0.04952002975016709,0.05237625885428143,0.17104477917508012,-0.14528349332442242,-0.011538296617290908,0.012304921859455219,-0.1427279012204498,0.017750150910957017,-0.03084933636852947,0.07555724551587398,0.04556149601931623,-0.14819470514672062
ITGB3BP,-0.10150874085470898,-0.00692293467566515,-0.0026673740043779244,0.0021577712296838576,-0.06690289515677457,0.2255046422977867,-0.08404590687042417,-0.08119259940558865,-0.028711418269262046,0.012705623947464807,-0.06197585671684235,0.013702537646666584,-0.059535026421588845,-0.05949971723776482,0.04641920971274061
AANAT,0.018434350169151667,-0.023102616574082937,,,0.05348623853741847,,0.02002322532865906,-0.023951078352489896,-0.023304807849450732,-0.03309551704626891,-0.0182584000682488,,,-0.008978787954310515,
RELN,0.13013763079387725,-0.02753357875001034,0.04702492077800454,0.11903997059006646,0.0027293156101168103,0.025910945719340862,0.16504927091756053,-0.025623869913521127,0.05555431669681705,0.08328649970724875,0.0807142935856082,0.06975591535892933,-0.024183326096118563,0.11640279734775641,-0.022480980043710883
IL15,-0.033202614713497426,0.059493647015103505,0.005024339763524526,,0.012199383421535785,0.023607788026384646,-0.051058912342071446,-0.01559775716963436,-0.002633169640965392,0.016215693917846608,0.12312246765418294,0.056677654377026314,0.03970324206732453,0.03240789689165976,
UTS2,,,,,,,-0.06457012167918798,,,,,,,,
BSG,-0.14068452160229256,0.06628805490557768,-0.019593116413922692,0.023639186869103265,-0.05876112015369392,0.12011866219842737,0.0629048153185518,-0.0615426681894523,-0.0013389881141545662,0.16458734770218558,-0.0674228643361301,-0.07229318272240509,-0.09251356340842322,-0.017832093375057142,0.06993272828189423
ADAMTS3,-0.06192853414179574,-0.009747622925518203,0.05529618379985818,,-0.023464006359657088,0.029199668732712753,-0.15201813648222062,0.004655157856846497,-0.0452580350925245,-0.007204817803180748,-0.028138547191379377,-0.05096741398825572,0.029133499660479255,0.09051685717665087,
CD34,0.09349336764342049,-0.02339104290580911,-0.03595078890530685,-0.02176181159864854,0.07480315717605421,0.1646095101205738,-0.07978983426172616,0.019382256449528307,0.03292858617731472,-0.0416951313016915,0.010458139855598075,-0.0750235987791967,-0.019105350837113854,-0.014984001377900777,-0.07229404828895623
CCL23,,,,,,,-0.022272952853338586,,,,,,,,
PLAT,-0.04360013503527915,0.05059553539167492,0.025796444434835152,0.06569073388041054,-0.017709506609476428,0.1307894606293581,-0.12645435372408523,-0.11182810183320271,-0.0008796223116144897,-0.0413221647093463,0.005132449561676296,-0.08045201741165162,0.12265931198484079,-0.03053237259343623,0.13527325024227543
NTF3,,,,,,,,,-0.030088377363215672,,,-0.03721724469920012,,,
LTA,,,-0.013221175136729855,,,,,-0.023067384546181152,,,-0.01693382426409617,,,,
CKLF,0.03481985808959288,0.04166041567969593,-0.03636586647397983,-0.011798095149065112,0.03805037191767812,0.17429414884198569,-0.1618580734540651,0.07578170461560489,-0.003262732338806555,-0.14237490246888793,-0.02877165091907276,0.03371808425083944,-0.13684877755274974,0.011745434146501713,-0.07473111097909367
CD24,-0.04749315227919999,0.04216121197328373,-0.01889202612561178,0.06692872633573203,0.06648498874201465,0.09465726687621642,-0.05534819256520115,0.07178146778610378,-0.04992444239223957,-0.04940166680221725,0.008438779289064504,0.038910144561245835,0.025773529944371376,0.036151219770618935,0.11632235335942863
HSP90AA1,0.03398477033731526,-0.0011152965845155668,0.016518063607762562,-0.15885710819551813,0.06109360697803182,-0.1638610493004199,0.19305691124913113,-0.020413477812363245,-0.03498737822110433,0.2730982722844061,0.1450281663559718,-0.021714577820660618,0.08401993745243146,0.08769831605850581,0.03856763002771748
BMP4,0.12686247146572469,0.026903862592886147,-0.014015220670295432,0.04073582546754335,-0.059923845956167274,0.1940893949960737,0.027457169864324022,0.021878378257082522,-0.03988600952723134,0.03211907325223846,0.03285405450860007,-0.04459471151490184,,0.10210209862032041,
SCGB3A1,,-0.01592352643642943,,-0.05669925035139369,-0.023896577804452524,0.01352274834942365,,,-0.019657833358100337,-0.023581640400780278,0.10076702952037246,-0.0035799593082274537,,0.05807314546597576,
IGFBP4,-0.002845842384113341,0.046837256397457484,-0.033438571965340204,0.03922971722868257,-0.025867202499469652,0.11647850117852597,-0.13319907453039137,-0.056750297302161176,0.018200266903213,-0.1285690686856739,0.012802380730201313,-0.08846337304503979,-0.006017681198373444,-0.03483037632760543,0.10140434787184661
RSPO4,-0.023064662419927235,,-0.02137353960511559,,-0.03010343283836837,,,-0.01619483599620268,-0.005310401266355786,,-0.023489880177227446,-0.027571674753628206,,0.005759971251475162,
LEFTY2,0.06686960609891364,0.011015062894651354,-0.013383551283074549,0.07619569236474638,-0.04402778294218298,0.09398622358660604,-0.11803017313386265,-0.017843736433021215,-0.02155505154482707,-0.046403643255324235,0.09476137598995221,-0.007647087393120125,-0.01270758295494389,0.06900476876805162,
PF4,,-0.016518102577915365,-0.012026455732500609,,,,,,,,,,,0.03738212757295964,
ANGPTL2,-0.029906113559067117,0.05714373357612772,-0.020500874141714868,0.07783006668591833,0.05007063349242438,0.21969694255811173,-0.1331944308334606,-0.008407079534218905,-0.024290308613003898,-0.16105219885921324,-0.11359416253979962,-0.03959781874179959,-0.030667379532041836,-0.0004486960830891766,-0.1046544176269823
LRIG2,-0.03190438713735777,0.023577351380109256,-0.04123973020410012,0.01823569200126128,0.029416369899624935,0.16832364767666186,-0.056661015217881715,-0.05023114289953917,-0.03489112224585306,0.005888467664739936,0.0030919391176461378,-0.016349498670479336,0.03112270701432888,0.10254530576965958,0.049750681473966704
ICOSLG,-0.046135001862378774,-0.012210995304310253,0.023372402904974915,0.01655558647280584,-0.01396128165795481,0.12916980045252507,-0.07895974466281411,-0.008137948254271197,0.009402174310598463,-0.0849398301471065,-0.02487242608820856,-0.010240970322760964,0.022791925215367572,-0.05976592471249221,-0.055863765870141295
WIF1,0.35988380070217263,-0.02972164448103682,,0.011877209322170488,0.07580166217628752,-0.10408210718529497,0.1806345409045304,0.035355235286106,0.040619546039651434,0.0888800391387854,0.11983953250139903,-0.025630542328467776,-0.038937665271644516,0.03790443584334428,0.21923984504950633
NPPC,0.008882006835397077,0.05571593989851884,,-0.00498688177132293,-0.015014304830771185,-0.009846566560140957,0.021746027629233496,0.08077164514849984,-0.027319573682328187,0.048995521962618915,-0.07561221936536128,0.1090110781934589,0.12498690224474275,-0.01622465947748393,0.13799304194505568
LYZ,-0.024528796226833446,-0.0038287866951880007,-0.05905834091817067,0.10922108578111456,-0.06909692159108355,0.04318163839548566,-0.1202126901386971,0.01830493175189759,0.024821548508194263,-0.19969386441196116,-0.03865597667911116,-0.0015894197830594726,-0.03691315663522763,-0.05928094278633979,0.025292337340642138
EREG,,,,-0.05526913081428607,-0.042531543619761955,,,,,-0.04939378452354283,,-0.03434098576602353,,0.021108582087861857,
SPTAN1,0.14101460602999005,0.00709416629060234,0.05739321370630021,0.09615713041586257,0.080433609663779,-0.055443853905506914,0.13648011829622203,0.06434116279740447,-0.016317350655842344,0.24970472531070034,0.014199513877486225,0.043448831122776754,0.01563383527291423,0.1942338971027967,0.2280265653825537
PTH2,,,,,,,,,,,,0.010779775935230064,,,
LIPC,-0.006797590051505206,0.01282707480670095,-0.018100458626209903,,0.008515934703850262,-0.055765887592558655,-0.01639227809934748,0.017081042929736296,,-0.009386345411944202,0.013621007252938857,,,0.02376319215529064,
COL8A1,-0.15961205549973195,0.04225022486915387,-0.005330632770406514,0.040786487214695175,-0.02143047181867708,0.10963404893126524,-0.04113322623033332,-0.06825904041060177,0.005314606310545539,-0.15793607288607228,-0.06163562460747317,-0.026099010431691713,-0.013597857217432854,-0.06432526254232747,
GSTM2,-0.02487116726649595,-0.006095070914110181,0.07686798156358672,0.03632902158458092,0.014053258153428963,-0.03994676367709523,-0.03294223550279642,-0.043357581787745895,-0.011282800757204456,0.020753721720294813,-0.038662769292562786,0.03147297285368993,0.032854133337790234,-0.019564735675098057,
SPX,0.18581235706890245,-0.03270669761283349,0.07736150109988937,,0.14120820882215596,-0.056799841482931185,0.17624937328397924,0.06192146454381316,-0.00788018408178898,0.11437200814669311,0.06086904810965835,0.0470990882163527,0.003033493618959135,0.08042042257112113,-0.14293237221471877
MFGE8,-0.144850572650984,0.018266020594343943,-0.0235898455444412,-0.014566179879723177,0.020045703310903055,0.031411643071495673,-0.07231006696446685,-0.028418182070827237,-0.023621392137972045,0.019863528147979637,-0.011064956587655677,-0.09702059244868211,0.07711814234039326,-0.03826952327583018,0.08414034956934414
TGFA,-0.15691881850580305,-0.00233214399882787,0.01353357493080507,0.014810026717073996,-0.012943270289625065,0.16837884685139726,-0.08137128319916014,-0.040718822685786284,0.04671125263069842,-0.10203711762302395,-0.06526765466603238,0.01237886474390806,0.11660977624589532,-0.033403906999820876,-0.10676393950678804
SLIT2,0.24719762617076643,-0.0006812955585467982,-0.0209509513979697,0.009588759352625367,0.03996812496163597,0.03377841256563512,0.0971536769454663,0.01871089551660466,-0.016189510989936144,0.1132988983246519,0.16308610301533574,0.027370950599901123,0.1185850543785908,-0.035637358759537954,0.2165814762387515
PLTP,-0.044501183485352806,-0.02212923502184796,-0.038003873321079525,0.029574696892185545,-0.10951439954795968,0.004822158090530319,-0.17570513061584006,0.01558547818939713,-0.02970693053669563,-0.27796918096965056,0.013823864971974612,-0.02505235711106076,0.02570816680193529,0.0077943045390925034,-0.05976025734575504
APOD,0.10961709062759735,-0.007437424894900208,0.029466462298347193,0.10838222203937103,0.10083853223155924,-0.14322620883343032,-0.11512786078772884,0.05728577741802932,-0.0456091988019602,-0.1312364564631066,0.1340316894060727,-0.038230825355761694,0.04172247765185786,0.04295851719034681,-0.22311329840757876
B2M,0.0858644436423928,0.006504274523826037,-0.07203394528119611,0.074793315684408,-0.08677657348089857,-0.003540384372162895,-0.1969968164579889,-0.004074967733771025,-0.017709850880268867,-0.27714240459472533,-0.09795571072265376,-0.04349277923442371,-0.15284760023285549,-0.05146105295570355,-0.20130805967114102
OMG,0.20202212122571225,0.027867050499071358,0.04675574737107405,0.1337998065158073,0.13010333877990843,-0.03946765871082684,0.06803333449591135,0.02839652632127255,0.028358605331014943,0.030801758320802446,0.05772452623723515,0.01443478363321548,0.022608955549409893,0.21809354730177508,-0.1499022149446253
CXCL3,-0.08043010960370058,-0.03182965992371188,-0.011497631288636075,-0.0020643407410292514,-0.08326390661250965,,-0.0257007048419488,-0.002934161815837035,-0.007766808120486998,-0.04674591757983357,0.042230010518195686,-0.03897755707343921,0.015443336694385176,-0.08199311363849096,
CXCL10,-0.0008782659814772137,-0.03244859308646187,-0.03136829543119709,,-0.06179446163087227,0.05234583393441742,-0.09976460601353722,-0.009647448146321336,-0.013084528552314451,-0.033660557371052204,-0.019379998171298138,-0.037674156334264595,,0.05573497764000181,
RSPO3,,-0.021630087419756947,,-0.053044431903540766,0.0194574760450529,0.04516225217385982,-0.032142769704277346,0.01804303392547892,0.017594566226203846,0.14540060449194397,-0.012743978809531754,-0.002708601451476561,-0.09036837822373778,0.06108395338931119,0.07445699020019787
CORT,0.09142683410924728,-0.047218949421962655,-0.021478488367835027,0.020197532964235817,0.05160162942229616,-0.029783285005967653,0.06935990174381629,0.01162128011860357,0.008835454700480453,0.07326884001311952,0.04204716979106687,0.004825996029758318,-0.015806457854729845,,0.25518177022439115
NCAN,0.017166522166161675,0.05288010243630529,0.048293056998033324,0.05633024118496488,0.14442359374633193,0.0593254180679153,-0.05921492865513664,-0.04429703081363737,0.03249227828846477,0.09765134456286487,-0.058212180689928894,0.022992999858109927,-0.0158939604223199,0.1827546720821721,0.030603340780730046
PRG4,-0.03529221458950133,-0.02394708447970938,,0.028836842712136997,-0.01660935012289195,,-0.02784437133279252,0.006773852578963724,,,0.07680148006246844,-0.031480970393584704,,-0.033346105161009644,
ZG16B,,0.03816713217259861,0.07360225965585723,,,,0.18516122488428313,-0.0032656495002885365,,,,,,-0.04166944410248774,
TGM2,-0.05226385878493165,-0.014036894720342835,0.002989619584582861,0.02215518064759405,-0.08728516118013538,0.03001419764727042,-0.11010816601588233,-0.016861753532518033,0.006200889062868348,-0.05783314495280711,0.08318683601388603,-0.04022066609066765,0.0822149139195137,-0.05391574426774099,-0.0008994706805240811
VEGFC,-0.025322868600531886,-0.030405587838144774,-0.01858245742801999,-0.0009265014835995536,0.02861481816332126,0.14684617706982026,-0.025815407583849644,-0.0010447984207544046,-0.0028268536752146132,0.04545710762189316,0.02925500271790953,-0.038797090968875854,,-0.009434568483214466,
WNT6,0.004381604782191495,0.0023255059512046674,0.08440252407229377,-0.04981545281687678,-0.0027280526969232547,0.04575950276016893,-0.027381293143145868,-0.019570055321254956,,,-0.013270905063154806,-0.014966231492217187,,0.012673251913072066,
NRG4,-0.0004930515501695573,-0.014666128350312238,,0.09468055845623975,0.09660421770017302,0.053953435488521516,-0.034681930893504964,0.0240772209380796,0.014660217724775697,0.09303775395713013,-0.01773940702282229,-0.016252701120869604,,0.07101869381427889,
PMCH,,-0.01690350219502661,,,,,,-0.026828771239057296,,,,0.05239848129216301,,0.010046973899149098,
COL9A1,-0.021703632442356388,0.00171292256892407,0.0710276270950343,0.0882393013838882,-0.012932843648300623,0.24319183420255341,-0.012588273093508425,0.026262686511994447,-0.034476877019556415,0.07874514280342677,0.030355105661907474,0.0673776353621377,,-0.04388763650417025,-0.03864960285145969
GDF11,0.1179981306336291,-0.0229199036007899,-0.030551960749568757,0.10848866413339342,0.10776569882879845,0.1799443385864076,-0.11675334307620386,-0.0010297374161858256,0.05242765035551494,-0.013780857022247824,-0.055478102359730865,-0.052331857502397876,-0.003370940940935492,0.049941069813524294,0.09354393433019083
IL24,,,,,,,,,,,,,,0.03357585273045116,
SORBS1,0.06173946274710669,0.03585522601200409,-0.009063395071106818,0.09256767944465018,-0.029559528076050837,-0.07502456586636168,0.007170596241582639,0.009011181021063889,-0.024415502786908978,-0.02029272750835243,0.037440750626240575,-0.04421649663145426,0.02690963137912907,0.03262244965592795,0.03221975990369997
DLL1,0.15239478518458643,0.02661247947194716,0.05607668486376691,0.010715925256075835,0.06553568681821015,0.09420296057978979,-0.07115992196214503,0.015732344624389022,0.03568395223736872,-0.04911773399999621,-0.02541660203770836,-0.00544582111832588,-0.03656606530547772,0.032402926392645255,0.030511061355139885
TLN1,-0.09047014333368153,-0.01802099382839526,-0.02368137807285624,0.003482028473395118,-0.02808837480899494,0.12379707238425945,-0.1483035628728433,0.04108368598758097,-0.020774074172310707,-0.16415943295275728,-0.10526842642063076,-0.07194622843672525,0.009245805957697053,-0.07928571607327066,-0.12452433638627548
COL2A1,0.11813338141180683,0.05077252872785532,,,0.03204328939401139,0.11062475101713641,-0.0257007135881835,,,,-0.012380855011072563,-0.0352993733754903,,0.0201782914168905,
SHH,,,,,-0.031304125225095805,0.028029329466162923,-0.020203883680320212,-0.020193710006369874,0.0040133043405949625,,0.07359271361509583,-0.010843429514480035,,-0.04221397545544131,
PON2,0.001977875445379356,0.02714983483914953,0.08030155447973653,0.1288847912235839,0.11517593016376415,-0.022389471728891323,-0.17526541614442037,-0.011357237539833368,-0.005694548052895316,-0.08154643417818491,-0.009258559679865204,0.0015635701096630608,-0.08965948302184872,0.024213484893080832,-0.06471790372794967
ICAM5,0.2897042713271139,-0.0350072179654334,0.05642459849129245,0.002850077786958609,0.045679511903521285,0.02546709138836074,0.13303764064531975,0.05973239851389115,0.05240493194462722,0.1712812421407655,0.021744854648755144,-0.014591002757114833,0.07601581971598227,0.1535823490103464,0.18169463079274856
HPX,0.05605699212480796,-0.022916934820852386,,0.04163686813472066,0.0358128993481849,0.10541787834145885,-0.03742559343515545,0.02670541550079193,0.04009055147744108,,-0.03003441599854366,-0.05038446189465521,,-0.06203720010687975,
SFRP2,0.11468578021580048,-0.021170370832475985,,,,-0.06493612506829173,0.07644166187179409,-0.029978462529817795,-0.00010761084935872096,-0.13335946403405652,-0.023180355762994983,-0.05344390463256467,-0.004268434299572623,-0.04834198206914793,0.04309676712328825
CFC1,,,,,,0.06778702468958946,,-0.023067385940262357,,0.013909190037160441,,,,0.011521615699707928,
CD70,,0.02379297622153259,,,,,,-0.0430287514141021,,,,-0.014034674993272562,,-0.07792610275557542,
HP,0.1680166182155103,-0.0006596657870981221,,0.07253336494067306,-0.0698280282863055,,-0.05466579355819032,-0.0025368530404978763,0.04135094939035473,-0.10380803409583717,-0.022836124539659344,0.09275164093110347,,0.0957706613662045,
CXCL2,0.024408869730638934,0.02685416324471359,-0.02407030418941274,0.0447441808906781,-0.07755108792310943,0.04183225690309052,-0.03692582626262393,0.015241591434879048,-0.016326617779489322,-0.06931026895230716,0.006158081778362823,-0.012694131354293514,0.07818973449175722,-0.04621684777949199,0.042386196414495744
NPPB,,0.012760693678573692,,-0.06635538486538307,,,,-0.020198741249614103,,,-0.015205859163080614,-0.006697567053281486,,,
CCK,0.2694679749173393,0.022229848791078973,0.050401988054619595,0.01924457011158844,0.12220891164879716,-0.10148733353168429,0.2011233239937727,0.1050491790105848,0.03242651018267806,0.29447365979082385,0.16286816211178076,0.07688474970678585,0.05253840096085939,0.19380907600334932,0.2086722721150854
SEMA6A,-0.1351882384001522,0.004277705561392384,0.05801678988858646,0.05765433691186113,0.051064921765029685,0.09085612406844733,-0.15453871550873882,0.011901846287872938,0.026920734593979277,-0.12021270391460206,-0.09048585931941326,-0.008390359829855051,0.003028544282906242,-0.03622482302226835,-0.15332892332409134
IRAK4,-0.026458394179184178,-0.041298832134305075,0.04878617904581067,-0.02135968480328399,-0.033639243959549016,0.1120822209900718,-0.10675031397441709,-0.009021712767484204,0.011547037332015307,-0.047797872407405885,-0.035902883547559626,0.018721615880880983,0.08841403722559604,-0.0007640291216822147,-0.039721622148791054
GSTP1,0.031857917914166686,0.0006844717751208772,-0.006522918341170194,0.053688151787914855,-0.05077059411890496,0.10834872196860487,-0.17631572939631687,-0.020763455858572494,-0.03931343526363637,-0.22734677703771022,-0.06987054941966281,0.0002901997191804236,-0.031575252854353746,-0.08903775695982301,-0.04836119745567129
VCAM1,-0.038378447299964855,-0.02672656431093942,-0.030110580128814256,0.04042468390388904,-0.08199322902059528,0.047768086281842335,-0.1658865276161432,0.05721669995810539,-0.005053353477519742,-0.08567291010130977,-0.0035667173507436803,0.052236630500519354,0.057266631785520446,-0.03841585730783873,-0.07482900938043088
NXPH3,-0.13508501538245393,0.017624805964854856,0.05625676181992939,0.0769454840266051,0.008286269215127208,0.15885250904272458,-0.07221489965268466,0.030646409084610134,0.03288496970556218,0.10879948929106413,0.015471111944420853,-0.011847040939610164,-0.044395071107491406,0.03550346973758331,0.09156142195023632
