,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.004387145310337291,-0.031024710695143627,-0.012171787897211593,-0.01739937769579375,0.0176806973400152,0.026798684573263717,-0.05735163878062437,0.014858000828181681,0.1655179100763371,0.08058241851385216,0.03619873981096817,0.009675933778150929,0.016282411608033398,0.059416583154716075,0.05398883677765788,0.00025502954028076033,0.03000372909467439,-0.0031447749372223604,-0.02980472893756706,-0.029289782618997662,-0.04961716188996189
CXCL8,,-0.11896510923888766,-0.049430701286408155,-0.022654431039671224,0.008849758165594463,-0.06770815580824475,0.026794446437904785,-0.023214548756194588,0.1181970371728872,-0.03887963981294347,0.0035362187778077243,0.03114995962446909,-0.03681435806098725,0.03879638611580593,-0.03671464369844487,-0.027549926542868093,-0.05056657518419614,0.004421758350834205,-0.03360810514727133,-0.025028569258934093,-0.0762745916823176
GRN,-0.00720429667447932,0.07611293649902873,-0.0020346245956170232,-3.232393298509839e-05,0.018236116985015965,-0.023824071123872127,0.056178966921350264,0.008069852195415271,0.1910562043257946,0.0354268355156253,-0.011049687809863328,-0.023260141788276626,-0.038546712938880755,0.013740957632740787,0.08099852477271495,0.006858405856634012,-0.018046641437626878,0.027875237367249152,-0.049337515067608854,-0.14759400143355697,-0.0789734053379079
MIA,-0.025833216815008574,-0.04675500385444832,-0.0068189312966131545,0.07191045432917874,0.043123449856014365,-0.041895941214017136,-0.018885848036791993,-0.003678453602699464,0.1249104085295681,-0.02830617740190231,-0.036088596345892954,,-0.01676932724497372,0.017048600591315632,0.021969194971027877,0.09787268831372987,0.04196156189771058,-0.015712895890733942,-0.09609287772757893,0.11789627297617848,0.04592731080018178
COL4A4,0.0586621688732979,-0.03467597097549457,0.007281075550473982,-0.026946933956087882,0.0024604623033277423,0.02669306150570701,-0.015111696317358295,0.14766355670601508,-0.032699388994818945,-0.019467724958588225,-0.006800453840584624,,-0.016266869554546197,-0.03831303401315781,-0.006737325808536204,0.10471346952003646,0.08324860016143508,0.08059592454262522,-0.026144389443691806,-0.026784897471542734,0.05560392442918567
TAC1,-0.019736367505282924,-0.02369407466882732,0.013794468957222347,-0.05209345263963436,0.04695741725208477,-0.023317611008960556,0.04992873917474376,0.06787461210967093,-0.1538998335307542,0.04245648046626696,-0.03901613420699241,0.01385241315678532,0.14166810866700577,,,,,,0.004069876304289423,-0.03813954983151011,-0.045944270721620495
RARRES2,-0.02637080890923974,0.008874885998105425,-0.02351406749378814,0.05321174808122252,-0.03101981054077459,0.026690165435761373,0.0025080812121458917,-0.027743290147943717,0.20575113827454547,0.10620566976455825,0.006267525097061249,-0.025631637407873355,-0.031008172753798847,-0.11711136094575467,-0.005887320926617375,0.03990554685639055,-0.01035670850510143,-0.056175135333796616,-0.004864544046126362,0.0452738981768536,0.03939463857601969
FGF7,0.010494390090423904,-0.0012690342274882687,,-0.02730813009051353,-0.0017334479084831385,-0.024920383245265597,-0.0038805738534502393,0.015148303550372028,0.11294400962743531,0.08187598718087973,-0.0038888818704280017,-0.008192108093489574,0.019479237562838977,-0.06627703248704665,-0.035051601981232895,0.020524700339221005,-0.008648320896975169,0.002007621670146314,-0.037410315968030454,0.03872943050593806,0.0650244403472683
EFNA2,,,,,,,,,,,,,,,,,-0.00025825009860337835,,,,
HBEGF,0.014438328519428325,0.055839935140204945,-0.00732256985803845,-0.01320892879592132,0.04289773098574583,-0.00016396267422205725,0.014745909844306869,-0.04915896872535962,0.11820861658665649,0.009435331421026424,-0.006951644401397999,0.04578190751954408,-0.03505618072385855,0.051607147673663395,0.0723186991235738,0.05428848131266112,-0.0021531190412401426,-0.033494438619116905,-0.013344168432064867,-0.11645877146355335,-0.059679698501029735
CSF3,,-0.044109118072309855,,,-0.02743758283208004,-0.03079098219382254,0.04116348183926355,,0.00416536218776662,,,,,,,-0.006517354107263853,-0.05116071713516098,,0.0030667225142049196,-0.030545421273034525,0.018057896063235285
PI3,,0.05297284272869414,-0.034526528268622396,,0.0346474969046669,-0.05470508758221404,0.028358104015212653,,0.043385463260466633,,,,,,,-0.01459508281162358,-0.0777387286345429,0.09479453548667584,-0.056403206178880144,-0.025123355187882366,-0.04381739338728826
PCSK1N,-0.03170681835906513,0.07909910590658177,0.03302360637604097,-0.058057110116006685,-0.00863572320668216,0.04018595372657488,-0.04476019169986371,0.02283393206582236,-0.04202626223229141,0.01376108158739667,-0.031139173785238398,-0.01308944198383676,0.09245539656994761,-0.07649307226889923,0.011836850184935778,-0.03499233432773432,0.0162171434826579,0.029624087035780827,0.00415216330829595,0.17923113069484015,0.00176588362198137
NTS,,,,,,,0.05537769242118263,-0.01895619822789504,0.00595500164049862,0.04389111227784647,0.007148120908950186,0.039843720544437064,,,,-0.03280977729840971,-0.025207171970732824,,0.029837450968055557,0.06431932000011108,
SFRP1,-0.028716913256624912,-0.004700623343889449,0.03282025507870036,-0.04122391204772034,,0.04481641436992788,0.060104368669794524,0.019482954107419,-0.006604259017724974,0.041044320335489534,0.010351511593633162,0.10261564900698515,0.0688519641956077,0.0631501586014646,0.09849036230615987,0.04466809791987533,0.059136335256897335,0.028933785090350477,0.028831692541974617,-0.034913181436002624,-0.07106952930039814
CXCL13,,,,-0.040846716347622866,-0.019922931627503172,,-0.0004285936790610355,,,,,,,,,0.024017055631664307,0.0039523604489199605,,-0.033100093886748005,,-0.06175281005505508
MICA,0.07318850836224301,-0.04168923205559535,-0.0408452148172167,-0.0015176407119359653,0.019582188064720608,-0.011479854947885868,0.001635753573986747,-0.04023515251295487,0.16599174200223016,0.024262188100925626,0.023588197110020383,-0.05364922660022382,-0.035318987836222386,-0.0817802909313725,-0.05534865177852166,0.008303327186267154,0.040608170664203025,0.009016159305375563,0.035964975616293804,0.011265706192229875,0.017516635773803906
TG,-0.022857125719370323,-0.04426091190221794,0.0073846841358127194,-0.022969947723257656,,-0.004038264600954382,-0.036327951570975674,-0.021880449860484923,0.07430777067017966,-0.04791338115314562,-0.02720790195948895,,-0.017161846705775325,0.020079378767808468,-0.04187669045381584,-0.018687499533710707,-0.017264155085470016,,0.04630811618738803,0.017808316965265105,0.010917435556011379
ADA,-0.016414847591164867,0.011172658741391063,-0.007540522631488416,-0.047452853715569954,0.09267349963775211,0.013435578805042085,0.03029801111622318,0.01806497102505667,0.15448598605761962,-0.02684993673378773,0.021486939969403002,0.0486292810026752,-0.013791900324937658,-0.054144410533087745,0.07230264330037756,0.056421651005540426,0.06891478152181289,0.07648468162044406,-0.03516520503843373,-0.01766377957507313,-0.0020985824881377046
LAMC3,0.006364467820666555,0.09938696666256441,0.060304857580869876,-0.040846716501266714,-0.030866640166402972,0.04981675957245149,0.03007307026540832,0.030771494793918386,0.2251403800074642,0.003248782154801065,-0.004425780492453414,0.004845149755295359,0.034566932744760394,0.01333643862049499,0.1083933264267114,-0.045034567681902525,0.07433263816562798,0.06260478432123369,-0.01830318426649104,-0.029138907351811048,0.003500684166503435
CCL7,,,-0.020875388364828714,,,-0.008302450072392123,0.030429857200108684,,,,,,,,,-0.021078648822427132,,,,-0.03200864058318991,-0.021165726286387677
NGF,,0.007043928101233293,0.01333776245952459,,,0.002425060956154663,-0.01807696204430789,-0.020879817876042536,,,,-0.031114341711022137,,0.0773269217059071,-0.05045230955454998,-0.02434415191647625,-0.0204121613893303,,-0.03601556176420271,-0.0818433414618018,-0.009048378229562105
TNFSF15,,0.05453297908788096,,,,-0.028525339120015175,0.0084438285931203,-0.025352676447830493,,,,,,0.16306479607449897,0.055787252124481504,-0.020549315673744583,,,0.030334568498345635,-0.06864856515051503,0.01297289977663132
HMGB1,0.04577552196872919,0.07876550882850288,-0.026648654921780687,0.039242222390189624,0.07870199310976897,0.02199892070993775,0.0021385033980294496,-0.024256729631005506,0.14210777615326395,-0.06840014562157692,0.0023442970213170804,0.06228718190465021,0.010502523041654659,-0.023227769337843315,0.018827487235025555,-0.05026154498015907,0.018641501026729214,-0.047175873932469914,0.009491963891144272,0.031302118150545476,0.028470578162146445
ITGB3BP,-0.04033061293920493,0.010999850579739557,0.010934413770182262,-0.007664995284049424,0.03273493227227884,-0.06893835606010214,-0.02620936230974261,0.01999603528056872,0.1368607053855977,0.03026998418844523,0.018909356559913174,0.03572494680329539,-0.043350167194997624,0.027753779804081002,-0.03789785993416118,0.00943928057883947,-0.014227685595702264,-0.02816857188994743,0.03035620000090528,0.061682938939564246,0.057746091198806936
AANAT,,0.0453319558097878,-0.006561526791914768,,,0.024653389238084942,-0.035923459659821695,,-0.010897667796066633,-0.0236399784876848,-0.06102938742973631,0.009429792628879503,-0.015325441639531171,,0.03162123536893265,-0.018491922672679753,0.04517229322538293,0.07974893657158154,,-0.021508809612451357,-0.02250678942897607
RELN,-0.018949163212956643,-0.04390062071920895,-0.02099971938987451,-0.02106490486281335,-0.030898910527941328,0.023276853113700476,0.0644143047031238,-0.007341224813806619,-0.09170279828778298,-0.05398800099111333,0.0075509506570944004,-0.005482498787507708,0.04325446478982234,0.010057516181759771,,,,-0.020923111293795975,-0.0007525248259799941,,-0.04184374067199209
IL15,0.005803060291046119,0.05734344508279243,0.017351137762158055,0.004740022283033307,,0.04555318236123746,-0.030557649636570476,-0.018039936491830423,0.0898119356017723,-0.01694563711207524,-0.013774335228109318,-0.040321657215529036,-0.014213638790275075,0.0029069873064788707,0.013031128051122106,0.02122849799030125,0.1002896104676559,0.013576722478303778,0.04827234498801764,0.05112294635903076,-0.0005413239907916936
UTS2,,,,,,,,,0.09717417132707734,,,,,,,-0.015747225535010265,,,,,
BSG,0.014924735968452401,-0.034407409368221904,0.01780822021655377,0.0008067451044441606,0.050303637679865607,-0.07446748413798097,-0.023163688857414922,-0.0008582292819521897,0.04168803725484821,-0.11884820197626907,0.04349321094313661,-0.017064390148320133,-0.06419282541241855,-0.0005703335278973414,-0.005553653299498614,0.08896491309046918,0.013192119718506944,0.06457691310938621,-0.028388123923943492,-0.013620407207808403,-0.06043919425173014
ADAMTS3,-0.005115769339710992,0.17769620606925488,0.042358054449600176,-0.032194068918318414,,0.022317278675019623,0.016601934586235163,0.07537351298518002,0.23426866795531054,-0.010285163529750311,-0.044516387199146586,0.0026703339858936844,0.03831367776004548,,0.030815210941221097,-0.03267235519162657,0.02538848339851271,0.0880599953866597,0.054086707211326135,0.08600089546380969,0.02548429048457726
CD34,-0.0018395062869326,0.07002358558969823,0.05742645141514277,-0.03444476703477447,0.06093463811733538,0.0020447014384090394,0.06985704812939225,0.04972944264834724,0.10309107319263228,-0.024151529899634896,-0.014380556762063476,0.054228639088918396,0.0789721365568906,0.0077580986834466775,0.020977809090617132,0.01931879941704745,0.06383248527198127,0.021130241462188486,-0.04993942952024327,-0.030534276791042952,-0.024385372660279382
CCL23,,,,,,,,,0.0769116745044651,,,,,,,,,,,,
PLAT,-0.00482263037360618,0.07583146551096694,-0.027064129509264418,-0.009596303145742485,0.011662455272422401,0.019239438110388647,0.03381367942806882,-0.0065266171554247835,0.2210403513703004,-0.0784870208429555,-0.007453590699895637,-0.012474754671638898,0.01842477011838475,0.012334875682848202,-0.013133093732760387,0.024485993453323165,0.11788539820206803,0.013848003440561253,-0.07216555254250963,-0.021349489320793703,-0.0209308667382152
NTF3,,,,,,,,,,,-0.04958473292480446,,,,,0.026400686570431837,0.053900127241662724,,0.04922359514052794,,
LTA,,,,-0.0168921717557905,,-0.04897291323466862,,,,0.07116985512968427,,,-0.014213640544813283,,,,,,,0.022764555994061016,
CKLF,0.047012581812538264,0.08737167494591648,0.03869552376099776,0.040197644316815814,0.04841475269529786,0.036282283382688706,0.0546393907000457,0.0037771940292593994,0.21750321938355013,0.06521888495380815,0.05180720866237978,-0.02309899620390967,-0.04863935204924173,0.0850077950627255,0.09885440564329215,0.05707350971707169,0.10786962080371751,-0.01071865533349199,0.01754646569803393,0.08917784563275444,0.0928358680505161
CD24,-0.014427386120319019,-0.0807468214024183,0.00371061112009833,0.039857196307335016,0.0019554878824801984,0.032250540513488225,-0.035607769974859385,0.08688676425959463,0.05874316276615132,0.15822407866770924,0.09101302204321413,-0.015182142695525739,-0.031228616252332055,0.02542038239526365,-0.0008083106529314508,0.02076225805035339,0.06751621697310568,0.0969698317713229,0.1020753147016733,-0.008088722737203746,0.004274663611903568
HSP90AA1,-0.01392310829486248,-0.07664498063710047,0.030658056874724456,0.03846458321826692,0.0015157288803026208,0.02455941104070867,-0.009326462052673103,0.04415968689961673,-0.25731678220499943,0.11364545523394554,0.002729447927524488,-0.004346049411358059,0.10563081651470814,0.01661809048355486,-0.06981827353420302,-0.07655494398401105,-0.11211810539497719,0.0023413311783179857,0.021120772594788846,-0.08803484026057552,-0.010543518006837628
BMP4,-0.023523300657263106,-0.02291310032407973,-0.007234788422453721,0.0002856508278812486,0.004282102587041378,-0.026536627444838746,0.007267176843561496,0.003932711670077679,0.017487290909642857,0.015651530653344917,0.07087174967701491,-0.023342980147381145,-0.012111489791878427,0.08183294157468338,0.06230491395559413,-0.003344583070066169,-0.004982314174901179,0.03707496643266503,-0.056233775880697966,-0.01907893043825108,0.016752908669174275
SCGB3A1,,,0.09763783790399407,,-0.02932806273400925,,-0.02494418401535672,-0.023028297991795687,,,0.004439991301355182,0.0017808762040581038,-0.009918090404635812,0.0036715065467939506,,0.15968795181571577,0.04666851184803527,,-0.01115881957994476,-0.02917260012503405,0.027256023543573017
IGFBP4,-0.009285336257152532,0.1005806213181741,0.04075532974637036,0.019028837175061247,-0.04664000009483129,0.06354925429017128,0.06471801318709627,0.013972510333857846,0.23073192777162685,0.035848133870185865,-0.03457718852335718,0.03504690539413678,-0.034563191883734454,-0.02452638659003421,-0.05141891851779003,-0.03115714479421866,-0.016502291609230817,0.049363643480610064,-0.07447848993713661,-0.10753407690291536,-0.11222007527717012
RSPO4,,-0.03907727721419585,,-0.015305965148549648,,-0.04775265542286146,0.06293092775239051,,,0.014399764506978064,0.00996317458719523,,-0.019716557115083903,-0.06996233779444613,,,,,-0.02269577275830602,-0.006165716594792292,0.006458113506564206
LEFTY2,-0.022631130954914834,0.09078129317110623,0.057867001319626764,-0.017099633325940788,0.013090524416263797,-0.027168909732889948,0.04107639917332655,-0.0024635652862953846,0.24806333683614393,0.03895461180542976,-0.0063588088089571145,0.05742830983158311,0.021934853362907673,,0.034343996212244654,0.030129856818403206,0.09544243494787491,0.11089682643976771,0.04225709866976865,0.0173471591076936,0.038104209852176864
PF4,,,-0.021654862273062032,-0.015365726098161328,,-0.02403232163597378,,,,,,,,,,,-0.01896406809313335,,,-0.026478988156645292,0.05231627594855796
ANGPTL2,0.0013839375346775319,0.07715178799347497,0.02716919162746514,-0.018567122110287756,0.0280425415123444,0.043835155902536595,0.02925226842332997,0.006736354090998407,0.19674707416461498,0.06776313994132763,0.06222472583707311,-0.030319785082454465,-0.07359472420246278,-0.016550057690898706,0.003683049818260143,0.04073085225656606,0.04589151573713107,0.0429280961327481,0.034858509945560764,-0.07720592708581062,-0.03260262432622299
LRIG2,0.055389850254409775,0.062471498225481294,-0.004058829826954721,-0.007252016065069735,-0.026089918555259724,0.030186154262479857,-0.05943561140973713,-0.0263749457488836,0.08182847479767816,0.04314472747554572,0.030668417342854592,-0.007226399015938168,-0.01662818619384502,-0.07308817899217089,0.05666116893517437,0.03929802807789576,0.04698645087067307,0.05703274304265888,0.04112146388938809,0.03425194326087541,0.04553773947525192
ICOSLG,0.02549350752772771,-0.051942346409024426,0.028182712924621666,-0.027295149915361146,0.12092025759096241,-0.0403101950806878,-0.004058627450404539,0.057642486766087714,0.15098709495194967,0.005336648247847601,0.06006190762656704,-0.0065252260983397585,-0.013825714511909814,-0.11712081947897876,-0.056218075855998424,0.019106535455320886,0.009396624784376369,0.11862711834867054,0.0007976057171121179,0.05615546222423416,-0.05662568142091498
WIF1,,-0.005818900890303147,-0.020008545092913162,,0.009540511969835939,,-0.035582600820828154,0.023094058952823432,-0.12332579244714208,0.028404166017601745,0.029998585524858366,-0.007788824189251734,0.03129343834781094,,,,,,-0.021097919134654697,,0.08958417980671969
NPPC,-0.04097770403673945,0.07974166586282924,-0.00019058373549368188,,-0.03679448236981018,-0.051714815575420556,-0.06311842663048337,0.041887016088538565,-0.0029856507915405886,-0.04372395665118545,0.007974772560886469,0.010784608075258773,-0.06358636743150302,-0.08924299519612558,-0.042340726899846644,-0.0036439004231814424,-0.035881288183438914,0.12079281972548056,-0.008734505249403461,,0.03924426206653663
LYZ,-0.000672981312159725,-0.054615611094954795,-0.055443475079305415,-0.029715277145992196,-0.0659760685158398,-0.0067243411833949876,0.05180083747613342,-0.04399579903045605,0.1586256973332455,0.0012128582175173301,0.002301252529261421,0.05440754772846364,-0.03244643081542556,0.004643459464391448,0.026326001966352937,-0.01599233877597711,-0.007256798449651726,0.008188314660527843,0.014500063672854483,-0.024052708505137552,-0.07383863018218109
EREG,,,,,-0.036983841123954087,,0.08112466929755408,,,,,0.06968853407225747,,,,-0.042785877483564924,-0.04562387239578386,,-0.028267967622798453,-0.044088348766762556,0.019815843280379483
SPTAN1,0.0028638041810226085,0.052313290816723076,-0.014734863393939273,-0.00841271219276214,-0.007241901871695008,0.05878341386809055,-0.03175838027927085,-0.03654252948016249,-0.033372994655682046,0.0008284040052735053,-0.0305700425922752,-0.005272910131418417,0.08690149740150173,-0.03848302416275748,0.0992449198623488,0.046228285803304396,0.03812952752530216,0.04418618427965769,0.06738874674804964,0.10795563169153786,0.10169816911881785
PTH2,,,,,,,,,,,,,,,,,,,-0.03609383959950905,,
LIPC,-0.029263963179036828,0.05519019466390591,-0.001193430437502052,-0.023126238992409537,,0.023539231429028248,-0.01434882075350008,-0.027975315817772257,0.11112209514816968,0.051689191188091135,,-0.02650023531053544,0.12082455005243119,-0.05541519530175689,0.042477745311356445,,,0.08178390767771089,,-0.035704583632034784,0.13360905677527435
COL8A1,0.05084130765852072,0.09752757608872423,0.009347031154642969,0.03513868707248617,0.0899417397626705,0.020013751219656872,0.04444402638399723,0.01866390575970856,0.08167375033989122,-0.07164409740449625,-0.03186528852101133,0.06695547508972416,-0.06350062891908952,0.05011152342754107,0.05875160055747928,0.02091150066773494,0.023055693798959307,0.07637482223489266,0.009538740462279217,-0.11036127409071574,0.01549439300300821
GSTM2,0.03585229105820178,0.05447092614649429,-0.004530185288116429,0.03537525811173702,-0.045655679568189944,0.008347588116048634,0.020318537046206935,-0.01525519542839915,0.08309861910785016,-0.03111346482497128,-0.04083265562275671,-0.05090842617642321,-0.03949774371094705,-0.025288187092795674,-0.023159611906239348,0.03876414094174372,-0.05862314992079022,0.054992180547817474,0.03270337524369376,0.14374446054377057,0.013109569636526017
SPX,0.006145121644364407,0.028754580198455275,0.08392076278213317,-0.03474181329835418,,-0.02132119736174393,0.010807783402891836,-4.432094169523926e-05,-0.04260566096838783,0.06685092789931814,0.01328728361845244,-0.05363718785118736,0.05008108193065823,,-0.00975044357915517,0.07927204683030344,0.04553958902765894,-0.07177274209117039,0.042178834382624146,0.3038973334721988,0.1499762057355599
MFGE8,-0.028120708892384258,-0.020215344350235268,-0.0023542170255457383,-0.009187276222795682,0.03109192104719361,0.0018727267574655628,0.024184912635601925,0.009751346147590058,0.07417279174044202,-0.011030210316523174,0.0006796029478750301,-0.0063625528024977935,-0.019465237272223546,0.011829449003352146,-0.021332245428943554,0.01056198095889637,-0.01904298094698549,0.0020023542230622115,-0.04837957979711785,0.003929317327267836,-0.11219175215418477
TGFA,0.004445880600771179,-0.0743121699355278,0.038997323840935474,-0.005431103518073211,0.029808775520029612,-0.016777482549897423,-0.052206128784112425,-0.012416265826353926,0.08965614402703459,-0.056392206739184686,-0.023934001407477333,-0.0043660124117869525,0.015027826949185277,-0.01778389997375544,0.028091904496502396,-0.016503972436893288,0.029687065185549866,-0.03455671519352031,0.014448073307739267,0.0789223988351792,0.011102837055403485
SLIT2,-0.02352329689318224,0.036508950410705676,-0.014894521594251536,0.026440380210688248,0.09535116298049869,-0.03989695687255696,0.10525207357840859,0.06652545113845296,-0.055783193601681165,0.016780988512038703,0.02430280174047891,-0.009781235947683608,0.15388537356233517,-0.03697706728751188,-0.01694813290871273,0.06944654578825497,0.03216627773877076,0.08366142653788824,0.0314549819650562,-0.06418455721850522,-0.04684666067434718
PLTP,-0.009630024327989194,0.07536922629496676,0.01595246456872808,0.011907461978224372,0.03280475098757577,0.009971408824912976,0.07370237715352655,0.008945910837849954,0.22929094059791733,0.1540835229985199,0.1004056798249685,0.07225227912549072,-0.035071552607826614,0.06890663431222895,0.024436152850754476,-0.04491361391974125,0.009790884745312442,-0.02460993386414729,-0.06327309749066481,0.02871372233377364,0.005839915060385889
APOD,-0.034754120364665714,0.11439426069952846,0.010884886545611946,0.024462237002917043,0.03400789217656565,0.013604377459020727,-0.06419344585840918,-0.04871089528000972,0.017025243623684384,0.05229140698535088,-0.07757266770735094,0.010330315348181409,0.08781779135238219,0.09499317876891375,-0.01570631398106902,0.06036407931789624,0.06923707011316126,-0.06707664693855045,-0.05576491890735703,-0.1003044357711925,-0.035942830257445345
B2M,0.022259481442354123,0.11197673922446268,0.057858637065028556,-0.014381135256201856,-0.05372567556260135,0.03788530394126316,0.052558665393051304,-0.02308960455821392,0.26982410539788976,0.18787521270015328,0.044498310350467515,0.05561326812643658,-0.08614186797955717,-0.0022168808174535064,0.08226734114226322,0.0182537868002268,0.0748329996088042,0.025736921342144285,-0.01734996810112505,-0.22408001970680846,-0.0011365582535519936
OMG,-0.03023934433027474,0.09227822792447526,-0.014098413454466888,-0.005936641536887582,0.04126244343491304,0.039873891990349054,-0.03032035529554562,-0.044061695596917645,-0.08714522295294058,0.04968644371827536,0.02960456028967461,-0.08383101660566239,0.07641500305371615,0.02080180146637533,0.02361970503575495,0.049962367542213205,0.08591092875211417,-0.09871757543566477,0.08644564350334351,0.2520927166597193,0.06208170119914426
