,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.0013468218557830239,,,,,,,,,,0.0016734029717297516,,,,
BMP1,0.01809265077597744,0.050045087565933864,-0.030129257096554844,-0.0002711174665041573,-0.036435428114231304,0.0378934326827491,-0.00883205125316062,-0.049816056670566086,-0.12319636853642678,-0.0736755954593645,-0.04303179836959948,-0.16088205263627364,-0.13572981805418938,-0.039945440446169725,-0.11764319645013155,0.07514967598664828,0.05669493868735936,0.0176855585368229,0.023062164185775356,-0.09903791182393697,0.0098440388441993,-0.03644825778364651,-0.0047264754161703455
NDP,-0.0315602700651186,0.00015000484237037874,0.031184193367679223,0.042100797050288116,0.0010015149689017197,-0.039118834570996304,0.09716585031122914,0.09054380781850231,-0.007629305321496175,0.027080487090059824,0.014385058053818569,-0.07730656718941004,-0.052162821677079675,-0.03485741436210524,-0.0185829538874787,-0.053726019545156344,0.0004570714960675978,0.08099124857065781,0.015303442708154718,0.059142936278774635,0.06581081786175934,0.03368142019603765,0.07950835984550172
TNFSF18,-0.020479898850650543,-0.02717444298265855,-0.04979413682293297,0.01486096327251184,,,,0.0009805453019723733,-0.06310906672356947,-0.028792128129096754,,,,0.016210957696438787,0.05796186838745896,,,,-0.0010836060431431436,,0.03413025723617447,-0.07349634591539034,
IL36G,,,,,,,,,,,,,-0.029382035814787443,,,,,,,,,,
RTN4,-0.03051446229381057,0.28144795222156294,0.07956180731134929,0.060275968853159397,0.029901428280212843,0.04698580702512105,0.10133725706898049,0.19533649930094324,0.12631619600321542,0.127869285013975,0.15251713080590013,0.2895126921617227,0.2870519073628686,0.024653643385871764,-0.03222606148562762,-0.033854342331421296,-0.05510840217814696,-0.0680780977689007,0.045804623945075645,0.10223263614405347,-0.05436495944336557,0.3991597607490467,0.01677475382418685
HEBP1,-0.027266921808576323,-0.039938873874848506,-0.001082137229238294,0.03113520481471465,-0.0018419121185160355,-0.009187425749378263,0.03352328095830802,-0.07171210450459746,-0.0377027203883602,-0.01724554902040047,-0.033464453546251514,-0.0816855266742334,0.014715525117073365,0.07753963995214369,-0.14773276250292428,0.014914514431348927,-0.012512018222712962,0.03776213174686544,0.027820896471018458,0.026186151045864442,0.021104183026907274,-0.013974169203880473,0.050646148017767324
WNT7B,0.05909311549572346,0.33612960620657506,0.01766558210804581,0.052874794639460806,0.004614104783941575,0.08964340572371528,0.07000114064346104,0.07804264531181827,0.0717023051563576,0.010802356092049378,0.061400136054787224,,0.07598766709062217,0.02398658818532861,,0.0023925643097069617,0.04418310364198926,-0.0016254292301835188,-0.03669229973449765,0.07573627228384429,-0.07133925067546862,0.051128051869784086,-0.002455281589261662
PTMA,-0.02045219409475567,-0.07109881873150925,0.025066564192101192,-0.00896316859883931,0.13926454086041837,0.014928027884413417,-0.04629788971839083,-0.11521394006469397,-0.0035522882958679246,0.06023272032649912,-0.09371917385219972,-0.37564877151170617,-0.20200094239006436,0.04460185644928113,0.1103131604089859,-0.03830486204108543,-0.053086056309547304,0.01796593677863799,0.022968110115375515,-0.03126043804794378,0.03182440285260993,-0.21559466178918235,0.07625965865454028
FASLG,0.006482371771129693,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,-0.0013922539323965029,,-0.016318673390562928,-0.02714609747322812,,0.05430866786708443,-0.0004792772327985684,,-0.040592406660566537,0.035996707350914106,,,,,-0.01195631536507192,-0.04433571116188912,-0.035329898981047624,-0.02526431453828214,-0.01895532456570556,-0.025960026501072268,,,
PDAP1,0.06473241019556218,-0.06677001103206312,0.05734465013703987,-0.022056625021916985,0.07750901194017233,0.013094296787222034,-0.08667305806599988,-0.023325586864392744,-0.06154221012852764,0.010757015957250227,-0.01729142379089068,-0.022956348370318215,-0.11086060715090883,-0.06350777062159382,0.021767979103152375,-0.0197555416739276,-0.004645883786292933,-0.022726807050040956,-0.011464366778008316,0.00804392525947404,0.01384386038526965,-0.017129341993940995,0.10119917528405374
QDPR,-0.06313006982042477,0.19575426764035672,0.041695362952500536,-0.010172833298523995,-0.010731950734108518,-0.02051937647553328,0.18191222096331447,0.045797107251599946,0.05215498011020208,0.06745372960240828,0.0933932684746086,-0.2857301647657453,0.10732862974189322,-0.0015312388424950757,0.0886834423556635,-0.036944650035873126,0.0064660620989319345,0.09632123127792787,-0.017172793951335148,-0.01552042802629161,-0.007614507698987074,0.3451560305956728,0.10860225123296334
POMC,-0.0554600301560955,0.13213515966382436,0.07011278751513397,0.0005735838987654612,,-0.026574230820785076,0.10217532110098825,-0.0022234854858713526,-0.012137687043705972,-0.0018973034383606656,0.02148192672408989,0.026143380609126972,0.06020535992167061,0.0442850411037731,0.04605465182834931,-0.03866202746344375,0.013963048956385971,0.019921488201276077,-0.07505228166525611,-0.003730164085905632,,0.046590873254159705,0.04096602322445786
CCL18,,-0.0111858620525805,0.0008076343846080134,,,,,,,,,-0.15715991757403858,,,,-0.05182217487218761,0.09575604204539442,-0.0062594224065585695,,-0.036144047907575916,,,
