,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH916bulk
DRAXIN,-0.047924608298509086,0.05253354590262437,-0.027716808641216614,-0.006283884585118283,-0.010610651975334309,-0.026477078904830153,-0.042046001966786074,-0.00722984969608959,0.06707485142198549
RAET1L,,,,,0.05400811020285133,,,-0.015399738739777255,
NPTX2,0.03248879535734606,0.006434688877143398,0.010366337693280324,0.09529746254955203,-0.012889095450477863,-0.04989028038678347,-0.0508112397993708,0.07199000352316214,0.0012741475799976911
FGF11,-0.021842419099940016,-0.026547860595014256,0.004550357015342085,0.013481411081331713,-0.012424089637228368,-0.051667548195807406,-0.04636848456042601,-0.029940885329833477,0.11395732956870941
CD59,0.08248076674965654,-0.026025148068729798,-0.041720299966602245,0.04959666087928559,-0.014491138449195832,-0.09587116064316878,0.09313189748796656,0.030055918391063485,-0.0007896610275417067
COL9A2,0.023174540425409947,0.015856854001757296,-0.006973547887310595,0.008918822992607338,-0.04040037188946772,-0.046502715146570534,0.008785181163067628,0.053730211340554175,0.015946924816281925
DLL3,-0.052528661970761226,-0.017587846738195256,-0.03548909292467057,0.01164503567872317,-0.015214489969536466,0.1312751198222583,-0.0014356043123961743,0.0842952548353193,-0.013498167478332417
FGF5,,,,0.03878395645168883,,-0.018600986537671182,,,0.0076284205393359165
LIN7C,0.04049235065132632,-0.03329709177782201,-0.004978404878733371,0.08833447315084753,0.025331642243978207,0.05756311950712117,0.010554338542389291,0.017422461785726737,0.023077395926263962
GDF7,,-0.018429085547535716,-0.03586594615055872,-0.026068388813648993,-0.011634707508114761,0.1383896081485808,,-0.013201406045163618,-0.022885700604165508
PSPN,-0.0067479397871384374,0.007823497250146265,0.0706359991959962,-0.024204413858877335,0.004115292173192262,0.11937395058588084,-0.021101594898667413,0.024999625880299865,-0.006182096796784243
ANGPT1,-0.02096800084714926,-0.005434921157120682,-0.034763398599746864,-0.044616821859383815,-0.00905205244891233,-0.06904965844567189,-0.003084294457853618,-0.0063550179090595925,0.0175925736466324
PNOC,-0.007849344878060896,0.07534475243348847,0.08979189913809549,0.0916313098646552,0.11399085618837214,0.12587648721907213,0.10044588868032267,-0.014038433257356677,0.10060409151515026
L1CAM,-0.008633968061975885,0.03145279145886984,0.056391819386512866,0.09287063946584317,0.09068405341562577,0.10533282608160459,0.18975246391934159,-0.07471802502780564,0.07663028576745379
APOA1,-0.04212317616325928,-0.016084955058483282,-0.025672827053552807,-0.03118803324858197,-0.018829657050683245,0.020173363539138275,-0.039239309256178904,0.04009339128360572,-0.021911872402633745
PSEN1,-0.07870925363526654,-0.02321747273237631,-0.01628551282618622,-0.01777634305596161,-0.02810663705540603,-0.10509892148352236,-0.04751776661655573,0.017485230406061977,-0.050016460123147095
CALM2,0.04753489468850474,0.03314053299718918,0.07041735955170285,0.05345805082154486,0.047404280321286976,0.18337805625234083,0.12982541386778915,0.025109025852981467,0.06660184521358867
CLEC2B,-0.01883545191861019,-0.013658821538113666,0.06290834067747712,0.025007309855814286,0.024998026113724287,-0.07430009433723972,-0.02154391321956919,-0.03774429203961501,-0.027639907467598847
NTNG1,,-0.05088367461535897,0.037980868652679675,-0.042753419210302415,-0.0010123209912443873,0.02563971296203393,0.07447820650922414,0.08145927697983779,0.052280562652655745
LRIG1,0.027632134117440504,0.04598192474511561,-0.03574110279973018,-0.04090099386726465,-0.03525674394764716,-0.05263995368680023,-0.06965719114313014,0.10656750895348803,0.10233144434911663
CPAMD8,,-0.012216789848702813,-0.019570872619244766,-0.013183074458865952,-0.02153488156321755,0.012541442476184802,0.03390032823736102,-0.014830713539346545,0.04781386682874089
GHRL,,0.05156206025195622,0.05875616550702711,0.10071312179738791,-0.010610651975334309,-0.02074541858022714,-0.016187455511389847,,-0.023402474787270113
NPY,-0.016501592761048112,0.026917001633603752,-0.011963534634708284,0.09388879173305839,0.03158920543168598,0.03613943688611195,0.031298051598769784,-0.008189119994782557,0.02754294639683341
MMP2,0.062402838546575475,0.011438792937547612,-0.013509767631037374,-0.05102160938152671,0.01235744245831948,-0.08200453910400568,-0.13203966153041438,0.06265541593988556,-0.02202117111160704
LHB,,-0.010639901343046718,,,,,,,
PPY,,-0.01852096507712748,,,,,,-0.044973866905863656,-0.04752445123717813
ALKAL2,,-0.010485320171929413,0.0011408600697322758,-0.014947413776299377,-0.017142059668216504,-0.07315721407034022,-0.022815869347780612,0.03943644838194087,0.06813132102810776
CSF1,0.05754174606194725,-0.03519141647255301,0.008478001665379268,-0.05515730200300356,-0.05824084541320075,-0.07251041466417281,-0.06722216691311063,0.00755004500091987,-0.0056180988395239445
SEMA4C,0.06241990356155884,0.045751173754961676,0.031640025088093625,0.016976391080658633,-0.03832046905227899,-0.014540598588471725,-0.0561393934865974,0.07271614721646173,-0.03477553375359952
ICAM2,0.012103836936519499,0.02540516841434858,0.03964547575691241,-0.04224389172415461,-0.004182130651894384,0.08628574482518689,-0.04144682442929345,0.096111668030337,-0.013670224380235301
SYTL3,-0.02944008237259854,-0.034137657086522916,-0.034486747567569226,-0.006881551714104685,-0.01191141813541953,-0.04259536450717997,-0.029767657703360033,0.09240785605951106,-0.027400402817224032
IL1A,0.005023590000577311,0.018275729773313945,0.019165275183427612,-0.03625938379365264,-0.029909961054336194,-0.045882421184943616,0.018839842746768073,0.0007823309177723288,-0.0420666838389009
HLA-G,,0.039750275493450636,-0.019371713820823415,,,,,-0.014971559978967722,
PGF,-0.05820164068039349,-0.012082753453698334,-0.008148045965723487,-0.057272581935875366,0.08308622951890267,-0.029533379752138614,-0.05518622028977409,0.0950057168339424,-0.034504294091678316
LGALS8,0.034675124880465875,0.039852546141733426,-0.01958046061202583,0.022668146906996343,0.011230092212679468,0.13675918822317593,0.0682489560441668,-0.007984804974155449,0.01726419817152228
DKK3,0.03820096730303592,-0.07444362029838596,0.041985434993186105,0.04018868067762649,0.002098889402276063,0.14832819675795741,0.13798175292696796,0.053509150535007835,0.0660963597339025
COL16A1,0.08180816975743997,0.004094902883337647,0.07795423229596932,-0.029971819128084484,0.0010926985610784585,0.004290276523524423,-0.10670464484962698,-0.006176603011347792,0.028704841637928805
TPH1,-0.0028758339115184744,-0.02044988433504104,-0.020527032189987464,-0.015671349536760366,,,-0.015263919883457665,0.025303726028861693,-0.05527369253136511
TNC,0.04966366935226767,-0.009314654539001209,-0.06406679982064782,-0.0627963721128288,-0.01522423433461127,-0.14156055900322642,-0.1494269140622044,-0.032428426011508846,0.015417946719361275
TNFSF9,-0.027289767927366346,-0.018429086787183607,0.026431193579356728,0.058386528480234345,-0.017722993202591693,0.03106619436430959,0.002064048874232397,-0.009095325309186227,0.029188607863667698
C4A,,-0.012614220451344346,,,,0.02476557996975527,-0.01341756542195104,,
CNTN2,0.0029993503055293514,-0.03365626207404105,-0.00910013394108684,-0.026262684992129404,0.018055937246886616,-0.14322836804716593,0.008072004642589174,0.085918877883212,0.03669724901393172
F7,,,0.022749926168364198,-0.013183066796422085,,,,,-0.016252483068450924
LUM,-0.017258333009226526,0.007700755261042406,-0.028598139025731672,-0.030940096447242892,0.07050996250877192,-0.037515406736963734,-0.016503060649933437,0.11304862029654562,-0.012529670334520663
BTC,,0.031146734807361687,,,0.00011972359221149533,0.050193028162586535,,0.013560064183569481,0.030314883812193077
APOC1,-0.020994193725899345,0.04788228044096727,-0.08269312353397097,-0.08434900217751873,-0.02394356081436599,-0.1733638813684035,-0.0876073528394949,0.08595929416351293,-0.017863322504723084
PKM,-0.012966830210175001,-0.0394409661060287,0.06257229276404201,0.0020268339365116786,-0.020599102550182928,0.12012372610872005,-0.0465153133412941,-0.07415231461698804,-0.0018561036158403405
TNF,,-0.027847844010262794,-0.02652562252241536,-0.019347786328928845,-0.015512538686873528,-0.06998017737319033,-0.03187278009407662,-0.015399742940059464,-0.025539657748529048
GNAS,-0.06709069874754942,0.0419447048119844,-0.0006715096016941291,0.0775384313787374,-0.05027298594896039,0.18163339843154547,-0.08045763027265415,-0.017844505932074685,0.03392111304613391
BMP8B,0.07190233456263452,-0.016291907697157732,0.023843002243978607,0.049123364495733554,-0.010300166239244707,-0.06891545577901804,-0.05535815408195894,-0.034587695882275775,-0.026858487845782344
LIPH,-0.017584997333149412,-0.01598056190628414,,,,,,0.07593340596778753,-0.01653690376159209
CCL28,,,-0.03833812110764712,,0.05636082283533864,-0.02780556806533555,-0.012104951534508492,,0.013373572060461894
PTPN11,0.061159707980446454,-0.02465690814505675,0.026483273420222397,0.05628581292499334,0.05029486993685798,-0.06483503125460233,-9.608979354979004e-05,-0.009133971000160905,-0.003973390652024966
ADAM12,-0.016975801019075473,0.007830025919847883,0.0027731632209746786,0.0044848856242095435,-0.011774036469937259,-0.047753216374933447,-0.07362914298116796,0.06131870439066966,-0.029411441500468913
EPO,,0.001268457145525978,,,,,-0.015263922125015995,-0.01783171886084444,
EDN3,-0.020743193676129937,-0.020281161143016424,-0.025570306957384943,0.04614259775825899,0.008890458047704051,-0.017628960859605962,-0.015421423085181733,0.053385821782493154,-0.013926563844123458
CCL22,,,,,,,,-0.016306833866808697,
CCL2,0.0331622253992784,-0.017659605650511726,-0.03560322844115798,-0.025290847828895364,-0.04501340484279386,-0.0931761421834258,-0.07772905740505123,0.014612190174604335,0.06823903113254462
DSCAM,0.016423210244498363,0.023691005887703287,0.017828576131786695,0.007605871374417365,0.014264784889124365,-0.0046373960920447046,-0.04014541042410409,0.015293201483799217,-0.0428617774734442
ANG,-0.07060155597501301,-0.0328832687423756,0.002900558249815265,-0.027224385614123114,0.008736544165986694,-0.05155089708193267,-0.036395883998344265,0.00259151354757521,-0.014632392346086855
FBLN2,0.018670843885782728,-0.01234363241020595,0.035609945685703304,0.05024554512204037,0.04095525138640734,0.04292242904564111,0.029094499933378332,-0.00151356252031703,-0.02038583747814528
VTN,-0.020516158804391758,-0.020949015188997493,0.0691250594037239,-0.02222234960652872,-0.01624552902153895,,0.013412489957056545,-0.012538905227168495,-0.02939579426619462
VEGFA,-0.039857877147093566,-0.02851894308653305,0.007229080568528784,0.05682098724584232,0.08207997273549879,0.031104166001142863,-0.10640565740203427,-0.1145847276904782,0.010385451590726548
F10,,,0.029208407834490375,-0.021435947747826846,0.03437224619852517,0.0038298740113589776,,-0.021415304660866077,-0.033624254803392026
SERPINA1,-0.031278106535477204,0.009705665510315147,-0.043062735013118386,-0.04736346225929744,0.013296406935983801,-0.0754024970355285,-0.03004224394219899,0.030137617861147364,-0.04708367367384096
VWF,0.020619342806923218,0.016419175552584018,-0.009566834899590359,-0.028350301251570637,0.020876952948625994,-0.029119293897953133,-0.019258045900007993,0.1259725926914201,-0.017815141839760188
GDNF,0.08682810783976964,-0.013251533660830185,0.03911105760658307,,,,-0.015263920936310698,-0.03909396038769645,
VASP,-0.023990020129139786,-0.021395352129715342,-0.01313726784139533,-0.013663845754986123,0.011559465455249789,-0.07206223207387055,-0.01657209015134803,0.04331689167522534,-0.03194248407927103
ADAM15,0.02479640829057458,-0.02412738705369694,0.032647250692429484,-0.06412851009814263,0.00850498057745763,-0.03671194821252793,-0.008492324818706331,0.003014163398225289,0.03915402265578754
WNT2,-0.010817235328375398,,0.05580936221424042,0.08862634424358083,0.06684670457419228,-0.03149185992779978,0.009658337142522429,-0.0183140684826316,-0.04032565772366296
CALCB,0.03767032919930353,,0.11035491363325098,-0.014572817198145942,,-0.021082843104567473,,0.05206133541852743,0.011878921449125016
OLFM2,0.037843834162462835,-0.05491287181201427,0.02828752434201749,0.027621632995974244,-0.013884542954875963,0.03837492923568052,-0.004776582728472739,0.03737295425714836,0.05354673945704942
MFAP2,,-0.012141410720430686,0.04718520245098105,-0.06155366295291254,0.02916229686128294,-0.024509180000687,0.007302129582853136,0.05464459213172832,0.010507304267080885
HLA-C,0.07117341932366704,0.03814832132609294,-0.02784500267649906,-0.05319551493309937,-0.025089179966889075,-0.15241128180925445,-0.12530811410997922,-0.0023323363388580093,-0.011472235459225811
THBS1,0.0024790780916989037,0.01256780934485581,0.002655164060086216,0.03202712666389424,-0.0032322452404544354,-0.06691088257298668,-0.034239505067715205,0.019843036056832884,0.023970940140724085
HSPA4,0.02089865534249773,0.05987712247485444,0.0005706294391391954,0.00368808666494577,-0.03329732810242456,0.01945252786996458,-0.033567716314323245,0.03902558628921737,0.046376981721588426
LMAN1,-0.03571301571596707,-0.005924997279360325,-0.03154969168585404,-0.04772976969745511,-0.027373730143623955,0.022323845593465872,-0.11354128347915823,-0.018460214924217646,-0.0195956341421939
LYPD3,-0.024113140072774236,0.15919880587013666,-0.02579831889077056,-0.022606571387022097,0.07176227373214931,0.03938604191029544,,0.02582070272565353,-0.007935257526373075
APOE,0.10551494000712934,-0.00860865580459264,-0.08929601838919006,-0.06973034358365665,-0.03238145012682091,-0.17425511839326815,0.03910730538065086,0.06220786699385948,0.0604755607717558
SOSTDC1,,,0.11571285347071548,-0.008787223230791145,-0.024912268897467938,0.08263726411592155,0.036496847271185164,-0.020767845971066796,0.004294365303544252
ANXA1,0.03966376945932303,-0.01402340902940593,-0.04741188936265642,-0.0629604219127144,-0.06236175427045846,-0.12175997594526729,-0.11027279600909144,-0.003258519946068118,0.015462269301059674
WNT2B,0.019322709003081834,0.04936656138871494,-0.0023024285558765913,-0.05440861791687737,0.014311938628055118,0.06084173265825829,-0.02499459885858009,0.10118468940718164,-0.0361378795061276
AMH,-0.009333278118093782,-0.0165979227169488,-0.027074704554368327,-0.029897760685919376,0.06878478611568384,,-0.044395572388814836,-0.03571232317612799,0.10338045128480507
GDF10,,,-0.023938936591959652,0.21283913217952438,-0.02827671069714701,0.017888534703434513,0.018473104153723937,0.03372583592328762,-0.04117610888030333
EFNB3,-0.0259734198032296,-0.009448367194854423,0.03663195246820892,0.09171068087768203,0.0023768239154410907,0.15985729202692997,0.07952988688952506,0.012627059385870377,0.06640242608698965
LTB,,-0.028302417430331864,-0.02135457299052455,-0.0238484854619259,-0.02749855793043757,0.014890700063602835,0.009571773947914393,0.10673352083149343,0.07548800015294393
ANGPT2,-0.051676604273821196,0.021885753127056866,0.0020686313631913603,-0.030487275992043202,-0.006709779102889573,-0.056690018098125516,-0.009714984732339026,0.10026778024822412,-0.08876975252957174
ADAM17,0.04096666980307527,0.08086966255875006,0.01599287189084634,0.036095933085864715,0.004516586773724888,0.05716542275216732,-0.07956188627778626,0.011029691150468077,-0.03442016282623072
LRPAP1,0.01609979895664097,-0.0005384381360394083,0.04733461348516038,-0.06167856636255295,0.0371186131435354,0.017254685825492836,-0.005867113342563876,0.015600449794253688,-0.007698679537130575
NID1,-0.035935150408714964,-0.0441149274717054,-0.02496639193012777,-0.07026293504590375,0.02837378468994416,-0.03265514446732967,-0.0872949649148758,0.08851311589997583,-0.062081243159589426
MST1,0.024453524226347237,0.03925558601628035,0.00752261790787385,-0.030792585053029665,0.03304499028858796,0.006607266805025427,-0.06089365072554567,0.03683231250096309,-0.03336398017189952
IL13,,,,-0.014761239705770642,,,-0.017901681492060586,,
DCN,-0.035338797206622925,-0.02589111037519297,0.04946645547195985,-0.01411633267900695,0.02116727949203496,-0.08870938989455543,0.024853887082855006,0.10546515755658828,-0.04541641441795763
IGFL2,,,,,,,,-0.017668264536615925,
COL7A1,0.048271730515425625,-0.0038788258277562705,0.016807547524295238,-0.021162677692684484,-0.024841347788649396,-0.04891709008092773,0.009153612684813415,0.002032117871866192,0.002226806068449131
CALR,-0.045499743203729556,-0.03834706515795674,-0.05479281204218025,-0.0656430859783965,-0.060822577832857126,-0.09087531836752633,-0.12067653355143876,-0.025865350707580007,0.017205080450515612
PIGA,0.010395663119425025,-0.021489953608188662,0.07225398684832895,-0.044465458020865864,-0.03592994039463565,-0.012029261570604122,-0.0612234336106762,-0.029003134978782926,-0.03343564046640624
CD200,0.052285448771566545,0.035602586816370727,0.07560253856016526,0.08627240077444764,0.012577467200222864,0.12663556169823867,0.166803153950503,0.0638427353619453,0.08014124126681874
GRP,,,-0.027773076482273947,,-0.016949514118414506,-0.0007376084228221568,0.0068731448394394835,-0.016656813337900114,0.029617037864754732
CDH1,,0.03441904523564455,0.07775438539160975,0.003621288186674871,,-0.023602000726412456,-0.025096212828512612,0.08956596280445092,0.1105940241064281
LPL,0.024142559147581257,-0.005149247051108455,0.024411649430560917,-0.03374428087658863,-0.012960263966529465,-0.08470600979924796,-0.04050569657721879,0.02802272419865404,0.009017769858453623
SEMA5A,0.08860548988904625,-0.04267786132491818,-0.01203040267596104,-0.032186447072808745,0.022969641013460176,-0.010254721285888595,-0.08157672806692638,0.06005311975701011,0.008451313583994409
SEMA7A,0.047894532482662414,-0.033883404672532175,0.027845317359320006,0.06378470760704963,0.09579766748728255,0.033250098521939636,0.02396218649793119,0.027775982618196172,-0.014358215314785658
SEMA4G,0.02671118295994506,-0.02819873260063093,0.07166358133148452,0.0026534458749698556,0.05756631174503068,0.14479563565360146,0.008997050827677147,0.008316158318416655,0.06977164139620658
SEMA3B,0.08411022260262166,-0.0016162943306549278,0.006122502162715325,-0.02954309254328335,-0.02925748119883349,-0.13015443270143137,-0.01646072940281017,-0.016449323382735557,0.03471746315299336
RPH3A,0.06152057883516223,0.042557995304187905,0.05036813851505833,0.02452779513798607,0.03111203227829501,0.19073369309054947,-0.00996393731782178,0.008679126543305053,0.045724850586873096
JAG2,0.017750000489961067,-0.0349759102272005,-0.025428423041536627,-0.01766795245747941,0.013069331452328562,-0.05332494189987556,0.06962508757921286,0.04806055168290045,0.004779527900548721
CGN,-0.00342318481933572,-0.018394745598266746,-0.0107997123357913,-0.03874053293024784,0.030570814390788625,0.00897570136637827,-0.03821598777909318,-0.03829763862170133,-0.019172846651785015
GDF15,-0.047401567124905,0.0030112552927587465,0.11714347245143737,-0.026269204341880622,,-0.04941004308918139,-0.05917014567815688,-0.017509014160069083,-0.053647564560731546
SEMA4F,-0.026969695035886185,0.025085329840691253,0.062221625405812435,0.019616155564594895,-0.025438495350384113,0.1383189509816071,0.03649535443672215,0.01235526228748251,0.0016058940786220196
NXPH1,0.12558185142613462,0.05737822131794799,-0.035242664346734114,-0.012671316049026073,-0.0006662449876889608,0.15520324406641206,-0.01610990749611787,0.07797291185136332,0.053746762198079216
ARF1,-0.040626493321896995,-0.03852099596778746,-0.029734837749196438,0.09357452650399188,0.06296469820277362,0.0837172284018066,0.0875588742769399,0.034035559387342436,-0.07026002720901656
EBI3,-0.015249410605393593,-0.008658821081225903,0.015833930355714183,-0.04119456379711264,-0.020676843708499513,-0.016334974498934687,-0.01691864940882431,0.07203397102217071,-0.02354235930352437
TIMP1,0.005064977953339527,-0.01528175984035397,-0.06563130443742601,0.007734461601340933,-0.014399815351339983,-0.1311596474727976,-0.11401947827967847,-0.0674110312815072,-0.08495934459535369
SEMA3C,-0.010728965583571748,-0.024917801461405174,0.011754522973372384,-0.020223747759645357,0.016777167980226017,-0.03149938584044781,0.048493051329972635,-0.024469583691955916,0.003369333096087836
GAS6,-0.0421858481896104,-0.015275921262319324,-0.04922594133875887,0.0002155535451424971,-0.00015632959535211478,0.007158818170241611,0.006942396424267976,0.06559438491172359,0.03367958370108979
MEPE,-0.0007398956139732307,0.03560830037111025,0.10215595524173034,0.04347253423922281,0.04975457041100624,0.12861266390791495,0.05756388946204423,0.05914599830715675,0.09143594067193868
SERPINE1,0.000612613028313081,-0.03043518018531517,0.029224476595716517,0.06488807188077401,0.058164168227598685,-0.0805017180919995,-0.043164997889695134,-0.09119894643462995,-0.04796657131144174
RSPO2,-0.0178462297578898,-0.013498517320558694,0.10549210505401875,-0.013941097744030921,-0.02342767692899209,0.15737078729289192,0.16024235419037713,-0.023913771689281434,0.04285750087956047
SHBG,,-0.021599101870035865,-0.022925119080740974,-0.017757141683822423,0.006776088282547705,0.10448815701004247,0.015593571500633624,0.02561011389121543,0.024048162898459707
LGALS3BP,-0.0018007906552861823,0.0006547167389682191,-0.03569995368615766,-0.06440880965701101,0.013978425458266688,-0.15070874828584827,-0.09588463135661603,0.017412162139811505,-0.0597954801090002
LAMB1,0.011387349158010256,-0.002136589368725709,-0.01810091974051165,-0.05251862291672309,0.03652512258839947,0.014744341672210894,-0.05088300640381816,0.019515064442763037,-0.0922297966903996
SPTBN2,0.04597788787372199,-0.013566072574599672,0.002050834092508034,0.04809162626941594,0.0681100058889543,0.13330691583888257,0.12824839562625032,0.0897909167291313,-7.072759688962008e-05
COL1A2,0.01928591322260808,-0.035976243581158786,-0.004344534478138407,-0.045834999703903076,-0.019062240197412584,-0.03370755087389446,-0.06662628332044417,0.09179482491018102,-0.05196039226159181
DEFB1,,,,,,,,,-0.03170762660989489
CEACAM16,,,,,,,-0.022328487809882697,,
WNT11,,-0.01824410314403308,,-0.014382084365885832,-0.02505363148791104,,,0.007317352051433977,0.040753325940011506
LGALS1,-0.033074832299246765,0.01273763596083022,-0.030921512880773865,-0.06158364511015395,0.0035583317476013065,-0.15634992652725238,-0.08772327870484732,-0.08980221709953354,-0.02252858701399803
BCAN,0.019808206308620464,0.02105431694398356,-0.035561462093724,-0.08423478598962535,0.03410606492033869,0.14426334200112773,-0.12582289796716545,0.10485864835052594,0.01347301771780924
ANOS1,0.1163695018352533,-0.019869434485779533,-0.02634859012027945,-0.04160746568755277,-0.04026325695162054,-0.04929377398225254,-0.04457063683560964,0.06920681636603387,0.04166656185604457
EDA,0.0436255387371373,-0.025060032552702893,0.0269490357485526,-0.017196131304545188,-0.028340824780412693,-0.026204149210671795,0.012325877657480248,-0.027462552465741304,0.0019402294935192761
FGF22,,,-0.010277982447475683,-0.013183072717400261,0.08041100621227404,0.143015856181914,0.08399994659182512,0.07770222179574077,0.04009493235822239
SHANK1,,-0.021997089568833478,-0.01814663631018707,0.04863520854709332,-0.01873965521929811,-0.019091071047428573,0.022317803486857662,0.11004780055891623,0.038144084178546776
NPVF,,,,,,,,-0.015212279961956789,
RAET1G,,,,,,,,,-0.005794772569618804
TGFB1,0.021593909164080653,-0.01795424178512515,,0.0286623448115093,0.011483546732762931,-0.042609321408213365,-0.040031393178105515,0.03507811457268598,-0.02662371488033462
MSTN,,0.035687829041268326,-0.037863003232022616,-0.030444734917747518,0.012378128510367405,,-0.04884768379749973,0.050123065913035204,0.04971568229609744
WNT4,0.0037590058885858878,,0.0046543333156644565,-0.014947417332803347,-0.01134062087362986,-0.03308939214166684,0.06316557558673715,0.018014052434096546,-0.036440056034435356
TNFSF4,-0.03130563742661065,-0.025342569989336247,-0.004559268584978602,-0.02372681096901428,-0.013941028096757662,-0.005357557873423208,-0.025499271286876936,-0.036801016427427564,-0.02278342104004684
NTN1,-0.01435457233168279,0.04382530074426554,-0.041686061610027254,-0.03267013423026925,0.018853503172104814,0.010812250588415473,-0.05112208625722097,0.03974837450454283,-0.007216551831847293
CXCL12,0.019901072265609533,-0.05341187521868556,-0.02589722412695754,0.034345354143334006,-0.009356486982513268,-0.043203396449516304,0.01579774525080294,0.025367454843414457,-0.04389224894512073
GNRH1,0.012960243985339064,-0.029945228152581643,-0.01846018929506181,0.019996654845461898,0.006828111991077941,-0.0245091798455105,-0.04248919136624663,-0.034028170663174644,0.018354526713114893
FGF8,,,-0.01082374534784204,,,,,-0.02099733965270627,
RIMS1,-0.023914933731993177,-0.011344558984294621,0.10315074743273345,0.05061123739929492,0.09021178814239428,0.07325849041748725,0.16005257853521365,-0.04004268977940594,0.032490502440901375
FGF14,0.07948524734229812,-0.03202791849237389,-0.011694143597539237,-0.03675631801708316,0.04569140101004889,0.1156800791777448,0.08267339030955241,0.029692515211679222,0.03492504193942817
IGF1,-0.012561584138926626,0.020714719713250257,-0.029363100746715526,0.03598017713438424,0.06180444991732455,-0.012857766629836474,0.02583296618985239,0.017732980890158463,0.01578929197443231
TNFSF10,-0.02901880044071926,0.00872414715480106,0.07455860316535651,-0.05514509812366893,-0.00904063730789902,-0.02622984050312277,-0.012076618578618978,0.0509328783577385,-0.0097266880457191
GDF5,,,0.04671543601530688,-0.023234669572606184,-0.014968857512953234,0.05485471540251115,-0.012493434516497134,-0.032481705835201546,-0.02414672006077916
CHAD,0.02277933938847617,,0.0030526379993056317,,-0.012579167771140274,,,0.011273149342212331,
RGMA,0.05430938329301192,-0.062296599295957156,-0.03023271153803971,-0.07150439545701158,0.0038233499594374997,-0.05889630318597592,-0.11116348531868475,0.07809186820441849,0.008486008160448678
CLEC3A,,,,,-0.02972491285488583,,,,
WNT16,0.09951805464903178,0.007000253586447155,0.036704124156443356,-0.03772717111691867,0.02939557823052682,0.1652789536205883,,,0.010747123560562465
CX3CL1,0.011719676209881512,0.035735046078034675,0.03776274417418362,0.01223486837154637,0.04308635953258133,0.14101758448250123,0.07709640583374856,0.03564391560827071,-0.01106992153144354
FGF1,0.09548712513922591,0.019074184348785262,-0.03888877634177172,-0.036918189970396684,-0.013070206057711265,-0.15894115306086964,-0.0031418689009730903,0.06268674035576781,0.07685094701356833
ALOX5AP,-0.038618875071921945,0.011770229318622016,0.014610802322553263,-0.08233269758630683,-0.04260572886063981,-0.14757159634419506,-0.07228653981163416,-0.02552942349851359,-0.02320037370265974
IL1RN,-0.029945594001509843,-0.026854137130765947,-0.025340414994590964,-0.013389984914795254,,-0.04359725166252733,-0.01341756246839991,0.00653362046331405,-0.005774094721262844
PCSK9,,,,,,,,0.0865799494838958,
NPW,-0.03505171334325279,-0.015121734464473366,-0.026248867183262883,,,,-0.014944243265388237,0.018173324393595976,0.043703252053497496
CXCL9,,-0.021055475548688557,,-0.01619441530681339,-0.01496885506670052,-0.022066141718758817,,,0.021313120370764174
ANGPTL4,-0.015019509951769493,-0.04688389949994883,-0.01550458157233716,0.04238010829232458,-0.009261203587028774,-0.046976311147733554,-0.050534163314371286,-0.08255577859184957,-0.05092223086003828
UCN2,-0.029851920136982214,-0.01048532096075275,,-0.014188921588615346,,,,-0.013602180289975606,
COL4A3,-0.036797880987401825,-0.025009655242762434,,,0.07112948089643127,,-0.01692118103261175,0.04956325439282817,-0.031425394116319054
NRG3,-0.018857425510083483,0.03658098519868446,0.07657175637605924,0.07226707796200053,-0.04582741723039428,0.05111281548941011,0.08496188524521438,0.022887063741171245,-0.01752917838884368
IL23A,0.003273860476806926,-0.016496493660514158,,-0.01735788222500847,,,-0.02058751807829885,0.02022934930744954,-0.035193719531591026
COLQ,-0.03298665194861895,-0.0313788880569826,0.02572161321873959,-0.050013423405134906,0.005089799126428795,0.06444393710936791,-0.0418712552900198,0.045281016996111124,0.023080354798124026
SCGB1A1,,,,,,,,-0.020283894320344567,
TNFSF12,0.006345204680607211,0.009310345081722292,0.10413375438985602,-0.03796591223791301,0.02832704138338307,0.04146149446773738,0.005591495949363061,0.06226751398654249,0.06069860590680075
DKK2,,-0.01063990221807429,0.03796876662039616,-0.0252695958376847,-0.010300165077750256,-0.012022860195401027,,,0.03945126302203057
FYN,0.021749001928674034,0.05967778417799963,-0.04093171247717392,0.008631589461349714,0.009668442075505828,-0.033763419962746684,-0.030788248342028826,0.06867406039040513,0.008323306322025815
ACE,-0.026812920684728674,-0.01666167904252622,0.006658929326851728,0.013873658252602216,0.0022323489654822843,-0.04111277530787529,0.0195639051363012,0.15124797826356673,-0.007038351979640308
IL18,0.03855696426179644,0.015022287718810602,-0.020623695297866163,-0.0289419247151534,-0.03474305594308185,-0.07864258766407509,0.017640931215975403,0.11657007233074192,-0.023344640845498137
PPBP,,,,,,,,-0.01909332754755635,-0.02938214127849495
CCL27,-0.027466770746178884,0.035321886167564834,,0.0509485986466584,-0.010610651975334309,-0.02701548851081156,-0.036035695435149354,-0.021256666849931192,-0.05437212211891611
SERPING1,0.03902274485399093,-0.00289493133880616,0.029943392549660455,-0.050286135348143794,-0.031476191217293316,-0.0885418213008613,0.029233854748957684,0.09546974247654459,0.03577712134874306
