,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
FGF11,0.005228948343384047,-0.0004803890960924884,-0.02760760055729476,0.08137499899643262,0.015209185139883358,0.07784718027136331,-0.07686802692493487,0.07120292527327735,0.036914834478178164
CD59,0.02370535846466089,0.0031830296007995264,0.028149565463205187,0.012230246286338377,0.047808035323185484,-0.03956479617602432,0.13898326826780005,0.12112746791335802,0.029122227538921443
COL9A2,0.0931460280867129,-0.028095595765623312,0.03783880956750473,0.06337764532239328,0.003319190671124262,0.04338743092262465,0.07005537221555087,-0.02136938978215352,0.07773489818037516
DLL3,0.12783529578368333,-0.05010327908489827,-0.002892565720015698,0.02085422593995533,0.006591194872352486,0.01649579577554035,0.11812062705487122,0.03625539800105669,0.024179010028545004
FGF5,,,,-0.013977898819777344,,,,,0.008507295356957344
LIN7C,0.092837046609162,-0.05397948171594232,-0.07236118851812945,0.023203188126496768,-0.002023305079115704,-0.07713917706531002,-0.019943214925111388,0.020747074347828673,0.09132450591958748
GDF7,-0.018985866952643808,-0.00582892936640165,,0.04013856621795655,-0.014338478673983097,-0.02147322584936106,,-0.0255828570672179,0.05677235759059346
PSPN,-0.030008936832328456,-0.016131415537857765,-0.01938285767288805,0.014603904608872205,0.025930561720006604,0.014700285355083434,0.05360622390626707,0.17434650440211788,0.050356498083205414
ANGPT1,-0.008929732790343143,-0.01959176888991061,0.04896088616774423,0.06819595994151746,0.013498008289747107,0.011261374458126769,-0.02528908602277132,-0.00411292253124504,-0.014318090721465674
PNOC,0.03091732076080109,0.005909877698945524,-0.01915710769220905,-0.013407274907526292,0.011187154339993172,0.02653738396676427,,,-0.0052683156575560695
L1CAM,0.04192275427282886,-0.032493403868296085,-0.015809436194624115,-0.04122770000233996,-0.013662698827353029,-0.025426170101957187,0.03780841024396111,0.07629507118682104,-0.028054195909583794
APOA1,-0.04078540315803869,-0.0176401116807411,-0.0017633999352097824,-0.0299148175998844,-0.015014211837942057,0.009361830149150515,-0.0235904885058859,0.0876422103646132,0.07329010725077281
PSEN1,-0.029540126130933143,-0.026008241436202017,-0.03212572831881005,0.02752877286825107,0.0021625096433924933,0.020567988389518954,0.0834261673075984,-0.06627082619657303,0.022163786661943376
CALM2,0.04496523946552112,-0.030631898383724276,-0.0036633943767273103,-0.09770612048316235,-0.026886622484854135,-0.005376977009558016,0.04354481436359208,0.011765464015416973,-0.008856733025378476
CLEC2B,-0.09985980664592842,-0.020211567208915343,0.012432464974071083,0.08824544900606385,-0.017439309567853317,0.006583544052972358,-0.03916305141029466,0.07487994353073667,0.02687309538589545
NTNG1,0.041542771907562254,0.06160567670687489,-0.020122226807911273,0.05241938667854076,0.008510179340889613,-0.05674673971888747,-0.023756070484803337,-0.03998461654838367,-0.029612848884607298
LRIG1,0.06245986215113777,-0.03606087156895218,-0.0010142956003819006,0.04703617307578977,-0.042988366430839704,0.03893806516884936,0.0114823737097511,0.07471648680138306,0.016668665000649258
CPAMD8,,0.007979715019229358,-0.020108895824173398,-0.012644890580286927,0.008993702869973131,0.009809848114341439,0.09431532313381512,0.017279563995064206,-0.005814116078808199
GHRL,,-0.004198452093182086,0.05181888210987461,-0.02689114318605896,-0.009280225924361658,-0.019583210503264444,-0.025404679402276045,0.02785860404372026,-0.01841652567134185
NPY,0.06211649267635061,0.013123141423838131,-0.02864919089221419,-0.0345599538055874,0.02320467633212996,0.04690046762100345,,-0.04639132330886795,0.0013485786791804946
MMP2,0.12222534979843543,-0.072623431957531,0.027671646758044354,0.13215953148499224,-0.01074717079920474,0.018107894336373345,0.09202936187791791,0.053597623699966776,0.08358461212556932
LHB,,-0.011668608788833586,,,,,,,
PPY,,-0.02031164471443922,,,-0.009347085135819359,,,,0.05905082149375322
ALKAL2,-0.024816091566403978,-0.011499082103037168,,-0.014337202770819985,0.0014694570877046,-0.01805515100427784,,-0.021512204570979392,-0.023804524601370895
CSF1,-0.06369382969759267,-0.022154644335344583,-0.015080214408750776,0.07214307704412842,0.009452607236528812,0.0065242989335222564,-0.007757799161136677,0.07082764918099231,-0.0351207441236639
SEMA4C,0.04595306552361358,-0.019244269652244676,-0.002724681011110662,0.002227126635973352,0.03839896417370458,0.024016932127264284,0.013168480738423196,0.10088685368433613,0.0754965834220663
BMP8A,,,,,,,,,0.10162719554777033
ICAM2,0.05527634207249276,0.020784406814316262,0.07688058170109417,0.07406287082509719,-0.008652779138511878,-0.012050960211450266,-0.021766157410952194,-0.0173745403037941,0.027290747879438658
SYTL3,-0.04638286035522093,-0.012705718429007357,-0.02738363953764141,0.031946481903362654,0.013309299689005443,0.02933300407436453,-0.00553897187158692,0.026343644285768894,0.029550205769406184
IL1A,-0.04721723984987671,0.020307452323891806,0.03742246326598466,0.06932371527566683,0.03150380753051309,-0.020092092617698586,0.08227234403569644,0.057789976388718356,0.03245247226374927
HLA-G,-0.030027620593972657,-0.012324308894679519,,,,,0.0585849036587044,,
PGF,-0.005709104027287476,0.08665221906415409,0.00075969596876359,0.05063390618380032,0.032972278260159284,0.012896407528064065,-0.013411387311778752,0.054899817679893624,-0.019292007526787454
LGALS8,0.02089926537626269,0.030649380677516203,-0.016043045164961314,0.018858419588515522,0.04369684364043381,-0.018431480836259274,-0.01146691581134598,0.008248236622709898,-0.015242981035108837
DKK3,0.0719363977897868,-0.029479051281954972,0.02265193289215701,-0.06468730449769662,-0.034804118667233895,-0.07785827250386221,0.04521748900375783,0.0011168973599848162,0.04156265063853766
COL16A1,0.0990039333323972,-0.03514284617634419,0.007011180996155384,0.014904722452318208,-0.006957557712163188,-0.02563142750767941,-0.07019530436220037,-0.007044688279655656,0.015138532110605203
TPH1,0.06983156307708996,-0.009836413278573475,-0.019739488035262796,0.03578034233008355,-0.021617846536020495,,0.004734986490259003,,-0.043620550322066104
TNC,-0.07558242214074047,0.011559162753240166,-0.021670922104963335,0.07784902118256032,-0.024759506037015582,0.010421477412533117,0.05177992083338581,0.07713392971027648,-0.03775297260555559
TNFSF9,0.029998118005114746,-0.020210883270608476,-0.027285741851347523,-0.022843648291237438,0.009474372695949662,-0.00521388262042472,0.008194591186329116,-0.021486895680482124,-0.0317245784564745
C4A,,-0.013833812821867133,,,0.03792512796513604,,,,0.020973799607382878
CNTN2,0.11469683389797392,0.018009797994382442,-0.01570596806454694,-0.021185348844277627,-0.04901729371893558,-0.007477795346487524,0.03726310680053491,-0.10494723184250826,0.06759409595017615
F7,,,,-0.012644883230653532,,,,,
LUM,-0.0039079429797955105,-0.014363188826270175,0.044444877146692235,0.04917949097155795,-0.009568883277339181,-0.0071186830317784295,0.02609137060046758,0.0705094728044535,-0.029511879184758522
BTC,,-0.03167104524363791,0.014663862587245688,,,-0.008390474054387064,0.12875798909733732,,0.0021937593337775165
APOC1,-0.004775010541903813,-0.015924357228844388,0.0887002171623209,0.10207964349001274,0.011787598801486648,0.041387176944388204,0.07688082837535667,0.0662821513602484,-0.019533281832462657
PKM,0.00550226684174815,0.04694554302006103,-0.01852076356798756,0.0412481484648003,-0.05390589568026436,-0.024444224306231443,-0.051674957670918044,0.04356213777372791,-0.060347493690348454
TNF,0.030241642655566378,0.04755156840900463,0.013422607700678404,-0.0185579351662952,-0.0027886528495181724,-0.028630220956380608,0.06480970508320545,0.20329366153387565,0.07276757687785598
GNAS,0.13774177250972905,-0.03083748044781158,-0.039905026655791084,-0.05375042062923754,-0.0683843440610308,-0.027094181986353754,-0.06506846120421347,0.007542889506816403,0.035932979552277235
BMP8B,0.009363909535307666,-0.017867073313246,-0.033486535663145106,0.032044987160169396,-0.00895542340417435,-0.019010172433385406,0.11884661929734412,0.02534399054061288,0.046939550220032225
LIPH,-0.025976064674880214,0.014815843396353376,,,-0.008933912513844811,,,,0.059405190944292384
CCL28,0.19135708176718821,,,,-0.01375675555096084,0.02964487902192885,,,0.09064170322317099
PTPN11,0.04970232640668147,-0.032302685340903706,-0.024807462769275642,0.057771204332091854,-0.029959928797430254,0.014976273674297028,-0.03125704295989369,-0.008331558419990623,-0.006976264060521196
ADAM12,0.07095138115945447,-0.01623778543711099,0.07234038155903566,0.040787851700909566,-0.041830999507367135,-0.02173037389218764,0.004945387818347131,0.05958898154257844,0.0016247002005495145
EPO,-0.008092171671018339,0.04784832953196649,-0.021181472535808876,,-0.009347085543821472,,0.0789178340579248,0.06582189852024546,-0.01655305562543107
EDN3,0.01816474157941898,0.004949073884463634,-0.021699516053762406,-0.022404948768111516,0.004578900004367091,-0.06625663072680361,,-0.035877619994729534,0.028697801970900893
CCL22,,,,,-0.01882055916624422,,,,-0.025578808683528905
CCL2,-0.06138994419921114,0.05093063230907681,0.005005961545290621,0.07856156579655095,0.01618363286839176,0.04449709433590422,0.09593795149132961,0.08192589980081799,-0.004480477272150205
DSCAM,0.08068733956674241,0.024019164360431677,-0.050495250114584514,0.010532901458118138,-0.012551868393684266,0.016457178156425414,0.028807591722411846,0.012355835590188421,0.06534992588207662
ANG,-0.07282360345917521,0.02475043378132721,0.0435214593456692,0.02435919420534854,0.00793748059973266,0.0689949347070969,0.026050871821260667,0.05300614939297248,0.0022934835122751076
FBLN2,-0.005755840157944899,-0.027091629620322563,0.0019875531878634774,0.10486130445278169,0.07333773532746997,-0.019590806859283987,,-0.05322916867560629,0.036391379526681984
VTN,-0.024578324226172038,0.003074612037959047,-0.02135543093619325,-0.021315147698529366,-0.015356211851349747,0.059273260002392365,0.057640631852171144,,0.03348955224800522
VEGFA,-0.07619973292242567,0.03195248486324317,-0.061096887707004104,0.021222184345593104,-0.04170960826721348,-0.013399567708070607,-0.10347213426458968,0.060833222949481194,-0.044211613317579716
F10,,,-0.0018677224310899953,-0.02056084979279829,-0.010248877275943351,-0.014697086241153411,-0.02606574192449588,,-0.029224332533508774
SERPINA1,-0.010992504953063507,8.463316465156223e-05,0.0534699012755246,0.12671588539434706,0.06675182737285204,0.04800906493745919,-0.030176426615939212,0.06394448434491422,-0.011275213832083842
VWF,0.04465796111871058,0.024984994545308902,0.0017472973828600404,0.09141389717322534,0.03528123807140418,0.015997939726135082,0.09538215678400422,0.01240441362322592,0.03450175756111853
GDNF,,0.004881187351520123,,,,,0.04197522122365491,-0.022277155651386667,
VASP,-0.07882076224946293,-0.019374317299562134,0.054766848104701456,0.06938758680709761,-0.019234348297269575,0.0358221628887901,0.059584839589263756,-0.009010813477502443,-0.009282773531817301
ADAM15,-0.007002417037401205,-0.0005126346683851328,-0.01630800494027624,0.01885991203738209,-0.005368598472750936,-8.820201051819192e-06,0.023450611876181988,0.05417605665943828,-0.00884357243713176
WNT2,0.0038150883425543754,,0.06925838229823025,-0.020921749511263882,,-0.025510941351924908,,,0.022941389024196592
CALCB,-0.02310633177899279,,-0.025795158152633394,-0.01397789866787497,,,,,
OLFM2,0.11604107273266642,-0.05377299811736327,-0.016905570106660273,-0.021119142009612506,-0.01837443030101593,0.026953294822092657,-0.04124880379072577,0.02540190808462124,0.02033128227068792
MFAP2,-0.029623435156918742,0.01933241571876003,0.050196659385992264,-0.009587649304115169,-0.012369987828488074,0.0697781481970492,0.0005432487729185861,0.07977503688819713,0.05812633959243596
HLA-C,0.0035766934455252887,-0.06844836495848264,-0.019220105903802923,0.11646773829292655,0.08346260649521918,0.06548963542549943,0.053526942668538316,0.06331671386354411,0.0755870216722339
THBS1,-0.04372802975704559,-0.019388182114237908,-0.018961107685399554,0.040734031079104484,-0.017669207235865247,-0.011435023065812093,0.04457576281232446,0.01604032067606266,-0.043161597601639394
HSPA4,0.05999400755743555,0.017348795584121956,0.04758388135652865,-0.00014573548881790813,0.018964697469732266,-0.020271833080861515,-0.004214383319344065,0.07268199313582022,0.025330082743300057
LMAN1,-0.04085581260605694,0.003983674932364249,-0.014781844374918713,0.04569058879827401,-0.025707544435384096,-0.0038892351994901514,-0.0701944949708454,-0.01217080556345803,-0.05421574004595424
LYPD3,,-0.013099757953099728,0.0480500111005353,0.051340499167401125,-0.013086671592813045,-0.020459263981946245,0.056870666499352386,-0.05093493733677764,0.050172980028132065
APOE,0.04921399121093316,-0.00204108370810268,-0.04033131949880055,0.028086769117198557,0.03030955204732271,-0.007779251309345768,-0.04434962348205402,-0.07061055321554524,0.012011748601693397
SOSTDC1,0.139364361734586,,0.002096688134042885,0.03450354842167285,0.002570862217397061,0.06836269836566594,,,-0.027604612500824677
ANXA1,-0.05225649042169041,-0.012794640665025166,0.023017085397897256,0.05093232119198615,0.03988043722717532,0.08860458447944354,0.039636373405557035,0.153183023379442,-0.0675723455331153
WNT2B,0.11983193196482117,-0.010368503614327533,0.018278566527352328,0.0008485187122255047,0.056833034923478416,-0.020996523356607722,-0.03538373558356179,-0.008729318251003374,0.045719566102962385
AMH,0.03189247567790899,-0.018202675066901607,-0.02651814172602779,0.039031387957189814,-0.013473350628917361,0.019805863819176407,0.06406726568053785,0.02500465495081924,0.05489480215924718
GDF10,-0.02154480904173905,,-0.016839822585549658,-0.022523219908767614,-0.012587858003507363,-0.004532132653073283,-0.04564281703784338,,0.019922191098792227
EFNB3,0.012172944224538657,0.00862974348600355,0.011768785063218823,-0.02667162243174974,0.014806092271779835,-0.0039554767391105985,0.03776899787215701,0.026207827388163,0.05516010990751006
LTB,-0.0036744496351684927,0.03518730272339232,-0.03041787170984266,0.010533986837585989,0.0011185356341721347,0.028260724374084997,0.079818671493004,-0.046657022651269545,0.05474775829965687
ANGPT2,0.011004075195776227,0.027547749629652098,0.00422442761708547,0.03403455874231397,0.005102047064589842,-0.02839691157544022,0.06715932319369534,0.07071544593249218,0.031030284825171697
NRTN,,,,,,,,-0.02299623606946549,
ADAM17,0.012651534245945567,-0.03736428661714205,-0.021620749700342917,0.04210764866800126,-0.028669596777965392,-0.03789336423859584,0.03632784772764164,0.050831103413051665,0.02471972997584094
LRPAP1,-0.003716845042340455,-0.04112577299365532,-0.010073451421962783,0.05925859015369242,-0.0014226347490253137,0.024603214118472667,-0.03567067658210649,-0.005216473979689238,0.06544463023249701
NID1,0.08280689150207331,-0.01539241174347805,0.013412889417313112,0.09150669407021701,0.008064140276131747,-0.01122457998202322,-0.007528257255867624,0.0671494041837679,-0.0040695692973020375
MST1,-0.0185123812620486,0.0019101100740079617,0.026683574342236543,0.06360685993359422,-0.003725223217753507,0.002287730830304855,0.05567120211667204,0.044046763521648644,0.060296830040620815
IL13,,,,-0.014158629042964015,,,,,
DCN,0.028216136282420794,-0.035867595048340604,-0.017352903292156656,0.07514464886977396,-0.048670576323938876,-0.06299243268568233,0.05725721474448262,-0.01665118863512155,-0.013815376617340357
IGFL2,,,,,-0.011080501763272022,,,,0.004471294528288656
COL7A1,-0.009390357605763495,0.019602018249727578,-0.00967190139680225,0.04509949092289606,0.02631540892782174,-0.032680502488819055,-0.004842837625179612,-0.027241270462725644,0.03798822272727174
CALR,-0.025767985796072482,-0.03585638748134106,-0.022131409099432186,0.08098063370325329,-0.026277187601383832,0.055894241406025315,0.03369045838930361,0.06618833707183866,-0.025288818577563307
PIGA,0.022631076224374973,0.005430501245924414,-0.042949114671327886,-0.043385628350523085,-0.016936767251535274,0.02875236143535442,0.10113320352931776,-0.01691275514820345,0.005290266287460801
CD200,0.05408128983034103,0.04912501929574084,-0.019601699254401795,-0.03313749233387238,0.04796061560087185,0.002214096351416497,0.0061655862604113,0.037123351325541454,0.06432881121971697
GRP,,,,,-0.01720381977328552,0.007506986940681606,,,-0.019641268377904395
CDH1,,-0.030461506546583528,,0.08118113997283723,0.004307792006460446,,-0.0566019452204225,-0.04495272564408908,0.09699281833649459
LPL,0.01391091895472661,-0.00854533217147751,0.0011852600179101658,0.04314258153974142,-0.016619983022277778,-0.038944506414093354,0.039704560145963436,0.009533607209368425,0.07357030385437915
SEMA5A,0.06568264535211042,-0.08960671680324604,0.023480097631906456,0.04869716541105605,0.026724392625920336,0.04579106123331381,0.1201780073417863,0.046402871851122476,0.0782624973824953
SEMA7A,0.06393188947414045,0.03119236838668168,-0.05133269235862717,-0.01783602092722052,-0.050091554609293494,-0.0262836136904283,0.038985763356557054,0.10467297743342945,0.04754820303033888
SEMA4G,0.006372641481745695,0.05872790063894335,0.01506932297210214,-0.0019023753091048847,0.09277705645382792,-0.012566032460363941,-0.03254900222057767,0.1272340292251476,-0.002726437107777315
SEMA3B,0.06729868717909288,0.011455493004843522,-0.003926904303616947,0.011564225019394001,0.009756490454171077,-0.0019258613229343714,0.006602401451277086,-0.03905797915361334,-0.019461250424828318
RPH3A,0.15165178062883114,-0.022389152582967912,-0.04159171072657593,-0.058241415297078415,0.021393712070467395,-0.056127421246366035,,0.029753239221902057,0.03731816051846984
JAG2,0.010978196089357345,-0.032381412723918576,0.028476939401389376,-0.03040729667852509,0.016465398009420755,0.07963597920040429,0.06128621426933965,0.08287898587705313,0.01890440382036514
CGN,0.012573629362732713,-0.03312375917342633,0.0011305012600180515,-0.02588590067328586,0.005204883085737837,-0.02369199629308805,0.06000103285013701,0.05292370875669589,0.029440134112540175
GDF15,-0.05165452903938482,0.006986688121293103,0.010940877429205844,0.012271561961603525,-0.032333970172192826,,0.02864188672285789,0.06292631295291592,0.07549080803785699
SEMA4F,-0.00536198245871758,-0.04039852871617877,-0.004572748468940635,-0.040404790325789315,-0.017416398250408232,0.026040548766574165,0.07597062043024512,0.0004896065202899908,0.046224892407258536
NXPH1,0.08134676465390821,-0.004560985602863058,-0.01270832419209412,0.028503575803741837,0.0394893955403314,0.002556558226210486,0.056928845358087024,0.15823027760552522,0.12873272650333187
ARF1,0.002473737910233342,0.0708499449054769,-0.0072547635672130465,-0.0843384007123417,-0.04063036648720031,0.03391761051855554,0.09984551706659929,0.07346143888526668,0.013989716898007766
DSC3,,,,,,,,,-0.01655306064993765
EBI3,-0.031564275302190505,-0.039700496702841745,0.03151796029589626,0.026579893974306087,0.02539337892766992,0.03096448559884768,0.01072106743936975,-0.044417588314707636,0.023237945771550864
TIMP1,-0.027807077859601716,0.0019050794728187673,-0.030557786926519285,0.07778406886538371,-0.018697729005482763,0.004382056429255107,0.07468342819798304,0.06333012642188218,-0.00038554462735034044
SEMA3C,-0.003143006152443725,0.01572294534121161,-0.030925351498172677,-0.035818072147008745,-0.006318179016136329,0.029914595639748635,0.034113261535967644,0.05331323511818608,-0.023874602959979577
GNRH2,,,,,,,,,-0.017937497202092628
GAS6,0.033978388569230335,0.014686943756404013,0.047083982167807056,0.08131134181927581,0.040831842388872684,-0.026718195993671,-0.013614674322518281,-0.01584252463085192,-0.05077517216050277
MEPE,-0.02233791306037857,-0.02171399496408099,-0.040140314867755385,-0.022286127395344444,0.02807942040300529,0.008374892074204636,,,-0.02287371213894221
SERPINE1,-0.11094195974330316,0.02608196365187312,-0.015731379550206374,-0.06935014541065695,-0.0391072049622708,-0.025288217783343656,0.04252693464896701,0.04381507566142052,-0.02203450071472588
RSPO2,0.07880854624724432,-0.014803606985118078,-0.002707961310575753,-0.044365386707009,-0.009875036272533711,-0.044782522336592204,,,0.030953674145968498
SHBG,0.08521958825197823,-0.023687387860632524,-0.0072253000559089784,0.08685247244816627,-0.004016986628933123,-0.007992421356235586,0.0034300447658819544,0.02541369533245074,0.013756487837834072
LGALS3BP,0.010563834878295332,-0.015080007579095101,-0.023892874976534122,0.10667635833304753,0.04946683631483063,0.008075388651050747,0.1748374348390547,0.03548488488917887,-0.036049468837091383
LAMB1,-0.03178743369620385,0.007055765248000101,0.04612703716163377,0.07122654827832157,0.0017654293407429347,0.02081621095108794,0.025222658823030167,0.12621583172814602,0.0317167012948375
SPTBN2,0.028587916945163,-0.004676170624938718,-0.0061422949893148735,-0.08104399043376595,-0.010511723357889163,-0.05486918783157708,0.09694492045839273,0.12805727274007567,-0.012156657437827715
COL1A2,0.04730846578079307,-0.01783203646427789,0.040305567881068725,0.07079885222581121,-0.019371091920746045,0.055513839939751036,0.08130537543290035,0.04948552802181395,-0.0074754391239378725
DEFB1,,,0.025153115509405508,,0.04626491396745253,,,,0.03654431922867111
SCT,,,,,0.05065732043347839,,,,
WNT11,,-0.020008014682389164,,-0.013794952284501153,,0.012135691948124786,,,0.05209828094647362
LGALS1,-0.022224637700219953,0.02464764915543683,-0.05058525578525293,0.02879511529920361,-0.05266209401540516,0.06779844191662245,0.000530563187895358,0.14731810976879214,-0.08478078667209868
BCAN,0.1374419754585285,-0.026573406413869,0.016785284068351506,0.08586970838293927,0.05692830653930445,-0.05070561681536444,-0.010080063062484199,-0.05214858801081463,0.08027627242052794
ANOS1,0.10033479450374029,-0.023974712770072022,-0.0029294450349602887,0.07375111912586313,-0.004986463898129153,0.012083893885218796,0.01597491812409557,0.06334763019403959,0.04712384788034287
EDA,-0.03329844810822619,0.04917054309636417,0.025668118246170234,-0.01649411898784995,-0.014217520986450549,0.0492684352807223,-0.01023578708098939,-0.0457395017435774,-0.019148804009230018
FGF22,0.03402370369100433,,0.03438624553676235,-0.012644888909914574,,-0.0060980131787641955,,0.0069887932440325234,0.04994876048035305
SHANK1,,-0.024123854573086797,,-0.012030808690417191,0.08941957741571831,-0.017969390708276807,,0.033540865719174154,-0.0015065800283052585
RAET1G,,,,,,,,,0.018921425385770723
TGFB1,0.05723428394636184,-0.03082589999916274,-0.03264016989744541,0.13020920947322578,0.04519384999139399,-0.025989196696977003,0.05262627902473759,0.05404235022365844,0.01736173837072963
MSTN,0.0040930385182447815,-0.0003372560582868384,0.025038093490168157,0.02157685889318957,0.012034201866999904,0.01703131588193823,-0.08747113381357942,0.0331905744761339,-0.03991766960898213
WNT4,-0.024578321116148584,,0.011552847282649567,-0.014337206182133763,-0.013942741405569085,-0.03906053560007377,,0.12129132451285703,0.0003057746898573135
TNFSF4,-0.016416696664348824,0.004231775350742866,-0.014652829989184239,-0.0227581911532453,-0.023856195958064395,-0.02572981269062193,0.1389207765157887,0.0521168976674043,0.03806223830838088
NTN1,-0.03337568410492346,-0.026836238847096665,0.04919795001888667,0.09314579160881985,-0.002418960628960545,0.0025487069952659105,0.026829201953764696,0.018232659610139066,0.029805361902221307
CXCL12,0.005434250547884741,-0.03456937149058443,0.06190803640148531,0.011204888706333155,0.0633512975210227,0.039349848774418945,0.05412616916071852,-0.03824354514956972,0.031286967534815545
GNRH1,-0.007721755194984122,0.049640516821956825,0.016479916919344792,-0.03519719944736259,-0.021044632003595305,0.09062678313949654,-0.004165721680448731,-0.05289190867639871,0.10408606535235106
RIMS1,0.03886750425462714,-0.013890012905856416,0.01038509104085211,-0.014251043139016761,0.0278518739558282,-0.049933039340409394,0.012013648226716437,-0.07421860415265186,-0.022625769314972476
FGF14,0.07556409118756875,0.05796138108139843,0.05055069749595226,0.07689257901877462,0.08051559325209853,-0.015078098416176161,-0.04439524551024696,0.031902213828949366,0.10139931241434834
IGF1,0.04499188795005134,-0.0406342673358443,0.03944743801442981,-0.03452662521287155,0.06286864700584059,-0.019169716294949877,0.022110104847541626,0.01903024305002962,0.014442268830660824
TNFSF10,0.005132970154314482,0.0061651840805680425,-0.000439033800074475,0.09499957099182588,0.06769351290303668,0.029756135829671435,0.004769144649836355,0.05912699262457504,0.05985605066259013
GDF5,-0.008309712645508522,,-0.02302910532313306,-0.022286140864291287,,0.01611598838556218,,0.03499614618534084,0.05217576646545132
CHAD,,,0.020708771186903473,,,-0.011237134149061773,,,
RGMA,0.06709173783292591,-0.02407709612505307,-0.019888948879491292,0.07536198275038118,0.053324463799016085,-0.05171116623939377,0.05011374151818107,-0.029983654974252833,0.0407897557698239
CLEC3A,,,,,,0.06056086446447793,,,
WNT16,0.10695944525163413,-0.022883995712907213,-0.015135894734118001,-0.03618700267268579,-0.015608263875781713,0.03869202566238538,,,0.050634882947769105
CX3CL1,-0.022290720545175006,0.04657204863827342,-0.04615883463233842,0.038863795839534004,0.0329439564676686,-0.004849193695264606,0.06100483701600029,0.012417578092233227,0.04638637499611242
FGF1,0.07346528277505629,-0.009106363182022823,0.02688365402880111,0.03514420604061851,0.008204946237770929,0.017334789545282957,0.003941885656668794,-0.03880321921043792,-0.0054317510778776465
ALOX5AP,-0.07224706225259732,-0.02567595323590302,0.052487183961972925,0.11169739956900819,0.014308067277953722,0.004686194883575353,0.0830559947521946,-0.006834047440894377,-0.030565790544924365
IL1RN,-0.07094124455815602,0.059469624436289975,0.005004300329208209,-0.012843354154418054,-0.02454723180585529,,0.0175672787806252,-0.05479153882044988,-0.025132267277611402
NPW,0.004293046716115097,-0.016583763137040103,-0.027502519960962778,,-0.012587859189849806,,-0.05670033703458734,0.05586468222011995,-0.03194855855355235
CXCL9,-0.03236447096736191,-0.04069306676389242,-0.008603113819217311,0.13646845883704095,0.0231905513427943,0.06872308630914979,-0.00942217344483124,0.030449638723974184,0.03667770215185329
ANGPTL4,-0.11567089655085754,0.04144265407872489,-0.05426936659301663,-0.01527644470910773,0.05422010531691032,-0.00019498841987518147,-0.06918288333645638,0.08498054233374663,-0.00279204498272845
UCN2,,-0.011499082968127043,,0.18530920516214658,0.005514445187411959,,,,
OBP2A,,,,,,,,,0.0033285515299791048
COL4A3,-0.0007089049514313764,0.016719573787916112,-0.021831124712044257,,-0.018391872553258644,0.018369243428533653,,,-0.03007678340952513
NRG3,0.1521427380793993,0.0054356253929731,-0.009454226527320298,0.0008859850706169832,-0.01524322965345156,-0.018398593262448297,-0.04564284594094125,0.043620748952483135,-0.02625560750012655
IL23A,-0.03901569055685169,-0.001994130490703081,-0.03285981441201875,-0.01664926661270034,,,-0.018344059298105946,,-0.02684107679187078
COLQ,-0.03022804020565967,-0.014848956808600055,0.06944632811739476,0.07485841740345547,-0.015415193050027823,-0.047120292450873985,-0.059541352545515215,-0.027839106978080286,-0.03120721970644419
TNFSF12,0.025372351421454636,0.0042411094484439225,0.05125533323181407,0.052806120751594056,0.002926086258203468,0.04376281822861463,-0.038189869223895764,0.02989133836292901,-0.013363208523227015
DKK2,-0.034211927540968884,-0.011668609748462259,0.06920234092133189,-0.0242379936010074,-0.014576504980606347,-0.019010170289710318,,-0.014074022457795862,-0.0005963133246812944
FYN,0.04196962227069229,-0.018997658869140944,0.01594439743987921,0.05409893706020925,-0.06739865837961845,0.020424289711291163,0.12719037833395835,0.036982101291213744,0.04312306955833571
ACE,-0.04565362546185463,0.03447750501830057,0.024479239175134327,0.008725854504185348,0.016314422230662217,-0.028827037164286296,0.026822846158082843,0.10474054390661143,0.01675057607678814
IL18,-0.04866427198188165,-0.01702521697534099,0.020114607176626227,0.060269516201572795,-0.009286232085177646,0.011195956854692527,0.10924519830056312,0.07861882993748365,-0.00961191602616044
PPBP,,,-0.015837978426000904,,,,,,
CCL27,-0.03585180798179867,-0.006255227982573088,0.01761010391586259,-0.020432755951403318,-0.020392224542626736,0.009604462970485532,0.048298238257921226,-0.03599408617953948,-0.04774395677517091
SERPING1,0.042720810578512985,-0.034325301373050184,0.0382585122879874,0.10045409022388854,0.055002454904089206,0.01682400308848725,0.04568385259224507,0.07363124096621838,-0.06230029509570855
AZGP1,0.0017606232414586831,0.05391665002316566,-0.02476997597606795,-0.014818485706913645,0.023984159941816373,0.0012228495610980585,,-0.005273920725989716,-0.06892285469429894
INHA,0.014690172484290023,0.03502555716439481,-0.04763570608701082,0.02847505207088535,-0.014638423033604558,-0.03017176594221625,-0.02686173958001958,-0.05093497034867001,-0.03618197576843671
SEMA3G,-0.031214017299650357,-0.00834338365586276,-0.027363775820348487,0.0032288289846820217,-0.01053860993364564,-0.02082930415257041,0.013723000555432123,-0.006096653329662153,0.09578545555459984
COL6A1,-0.033171158666876734,-0.016336983628760796,-0.04692261607603434,0.13191775554233479,0.0032954008057153785,-0.003158164814303488,-0.05024599925950866,0.11929935762177221,-0.030429200784695253
FGF17,0.0032558957878000205,-0.02158359893004751,-0.028457521141490878,-0.020044164851540085,-0.020655238261650496,0.040385714745007975,,,-0.017713820770000985
