,UKF243,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
AANAT,0.024404687781184178,-0.015257535995116079,-0.016607729465381024,,0.09368500614845496,-0.014420482994087916,-0.02230141937579691
RELN,0.0631014366148728,0.02821282625939772,-0.018386189990097775,,,,-0.01064789392384574
IL15,-0.004271279857214171,0.04882833964235963,0.029094171616930446,0.07541459655955424,0.021668586034304684,0.07481983322556801,-0.039087676999350215
UTS2,,,,0.03579879381165336,0.04630882759664742,,
BSG,-0.04613707880742776,0.02476627029109135,0.006266146050492753,0.07791747272838348,-0.006991105050283531,0.008536298423194583,0.015874343311799967
ADAMTS3,-0.03244097444574445,0.030818963230985753,0.0023406537280455126,0.06275064484363577,-0.013462155823592835,-0.05855951416986064,0.03738637756218246
CD34,0.03413994293885036,0.09326913482549254,-0.024880772187460064,-0.043574192165552986,0.036191397448384684,0.048945604832295465,-0.03184698352958321
CCL23,,,,-6.752717759357498e-05,,,
PLAT,0.009521615080310516,-0.02937079556641458,0.003985120661181939,0.015552238151195403,0.008740939960276419,0.043059808877399984,0.03195737981025721
NTF3,,-0.0006758295264912363,,,,,
LTA,,,-0.01540290338371294,,,-0.01940779689109769,
CKLF,0.04308841707270095,-0.007704215148282398,0.02711429545953459,-0.015752101281727843,0.038114319399124096,0.06364542739969742,0.03641514072225827
CD24,-0.034291190286178344,-0.049834405591387694,-0.005957970039713774,0.07467218720129541,0.01710279693017004,0.015647918321559665,0.006336486951756138
HSP90AA1,-0.1217447081844615,-0.014265371054007579,0.04738157473110618,0.007675564755020569,-0.03642457965528259,-0.06620230939092817,-0.0144775465915281
BMP4,-0.04523912729921742,0.1063672876040115,-0.013124864562949989,-0.044675204496951774,0.12877069747007544,0.05567777479516996,0.058586908234496055
SCGB3A1,,-0.012869880841101999,0.019866482758119197,-0.03318543554543906,0.01979233254923013,0.1039748328108916,-0.04481483152792973
IGFBP4,-0.042943426920690926,-0.01832149720243525,0.024333996457142116,-0.06463159276929897,0.036280727130318303,0.05539537304407866,0.02069424796930629
RSPO4,0.13372266259612497,0.009015162686124114,-0.005196402326758819,,,-0.025596852550572157,-0.009766287572525723
LEFTY2,0.015450531391019982,0.06688634714938752,0.01558592103713455,-0.007971552433382134,0.02417743323356013,0.052091946917981226,0.010006921197962308
PF4,,,,,,-0.019407792399989535,-0.022028932244765143
ANGPTL2,0.010639592023739704,0.003792910195006738,-0.02267301399140056,-0.008233276754011936,-0.003043318185404258,0.08413324285190502,0.01570935420533852
LRIG2,-0.006508585685231641,-0.02617476220218058,-0.018561677634712528,0.015792540656712945,0.035113621855953826,0.021502210955391145,0.03573685098384981
ICOSLG,-0.021597808333542592,-0.02442462691772982,-0.03466818267870919,0.030494681725605884,-0.005571758437289914,0.053032629837467406,0.03987473896353061
WIF1,-0.059424290497869625,0.07064342489504899,-0.05143742297954354,,,,0.06823380496612909
NPPC,-0.041071572202622066,-0.017885982219723495,-0.02663819121154961,-0.023758964781717695,-0.06120953104980962,,0.05544159951831713
LYZ,-0.03888303586248177,0.016408699081616424,-0.03516124088129538,0.09340766497088603,-0.054626256603289076,0.007097958142399996,-0.008040618474255174
EREG,,,,,,-0.0012246107964988759,0.013112408096476015
SPTAN1,0.02129389032777338,-0.032714216768564966,0.02744988229187444,0.05334835823752577,-0.029160365014506476,-0.025553413076226748,0.07662010518041286
LIPC,0.003910461974256314,,-0.02419652081902489,-0.025193950085468715,-0.04412990041948907,0.04517898179417265,-0.002536387042357686
COL8A1,0.06526880652270704,0.03154354532523407,0.008745761743064082,0.10368832894419093,-0.06473368978403891,0.006211445101864977,-0.023663628654226398
GSTM2,0.0065111074229967855,-0.038039187798637256,-0.042802540864618786,-0.04946669333788539,0.027231446661727207,-0.0025831592550465098,-0.022893187500178467
IL4,,,,,-0.042183973127026354,,
SPX,-0.002466324435833879,0.008129979015149565,0.030759849013385476,-0.03149706543705959,,-0.041969447569627984,0.07696088696387952
MFGE8,0.019198424013266026,-0.05346946407463642,0.04901569863333893,-0.06727609033143465,-0.007069034593415969,0.057925386605895426,-0.03652794768095695
TGFA,-0.05068159646537905,0.005452543000303199,-0.03983203171625418,-0.02990231781250508,-0.11862000875821599,-0.003090719031190802,0.03543507901829444
SLIT2,-0.007421759468189541,0.05087468980831598,-0.001650419601316683,0.03570651190995809,0.06841970789957469,-0.013870226790103194,-0.03373724342472033
PLTP,0.028009648597892706,-0.014735784443895892,0.01850749012415695,-0.010899768774288983,0.012677047988778306,-0.017414925046745685,0.031086835483799032
APOD,-0.054684977321471505,-0.05504817169457876,-0.02555144696175292,-0.10095608601000215,-0.03866176680653356,-0.07669087650826405,0.033177537220830555
B2M,0.11087837686673295,-0.020441075469922732,0.06826754221646739,0.10762513967310593,0.02237585568542959,0.052185161727890596,7.720847037159767e-05
OMG,0.037727668535013435,0.06964716818684043,-0.015268171558238817,-0.02433838718398141,-0.0068595312954159065,-0.038187476551389585,0.01324571430442866
CXCL3,0.06624283381650063,0.06994280746768886,-0.01109287969243103,0.12341379143291484,-0.02950622769709342,0.0009738397293546178,0.013892441426449421
CXCL10,0.0923956058955757,-0.02091467579873168,0.059178819620209426,-0.022907562183774106,-0.09092323068788999,0.030074937215657058,-0.031356074852480924
RSPO3,,0.011772429180261803,-0.011591845484276955,,,-0.01383118493440617,-0.005756752699013716
CORT,-0.028629361354827503,0.010036929054610136,-0.03075280609623909,,,,
NCAN,0.005845167179302315,0.03518014397411595,0.01441305582741432,-0.009983530450190597,-0.014432418086546621,0.017465541112604278,0.10250303247849209
PRG4,0.07675159515543002,,-0.013552783573865263,,,-0.03133136142985604,0.07012819329663017
ZG16B,,,,,,0.1252563277748289,-0.018792938487927374
TGM2,0.05810627433762282,-0.016735043920006028,-0.03918127752949045,-0.08244485735650767,0.06084499290585616,0.034774066421824575,0.058996697790201065
VEGFC,-0.02803519579052952,-0.012326343624143133,-0.013831155849230467,0.03156293058687186,-0.04781848863301391,-0.027448480258652194,-0.019096672318390538
WNT6,-0.03555609708082471,,-0.012071134394349441,,0.13257764577611153,-0.020828088370783822,-0.01941874374642703
NRG4,-0.02649766484712983,0.037298967646467236,-0.01613565655315217,,,-0.013831186484552014,0.04434976324345196
PMCH,,,,,,-0.02982529239233368,-0.00954046890283908
COL9A1,0.12153332984841764,-0.02726243780129512,-0.01838619704237045,0.007966861691148306,0.058061180027967056,0.059690881330154225,0.05114055928861234
GDF11,0.02837396180580927,0.020555772897260165,-0.08032752141080918,-0.05853034691503564,-0.04519142570864806,0.05887973036196436,0.06595864714932453
RAET1E,,,,,,-0.015172713300322714,
IL24,,,,,,,-0.032647772522961076
SORBS1,-0.02960775683849991,0.0037174466315489955,-0.02132391698796807,-0.03888996211747201,-0.016777220577038385,-0.04119646493495155,-0.01917478174921414
DLL1,0.016188205352235394,0.020056246035139703,0.00027866914537724594,0.09629696574657846,0.0983421806193746,0.0828455511930519,0.08898491526858374
TLN1,0.005559347700082335,-0.028345974002999062,-0.021168332703352433,-0.0445669080863314,0.044957609477772914,0.049943627473311575,0.004892366228528353
COL2A1,-0.027122104891142928,,0.04872843889192888,,,0.020830162026528178,0.012581358466815077
SHH,,0.08283648230177666,-0.010747941346839644,0.1689730847378521,-0.0994489671045931,-0.019305603005287816,-0.021170422774313156
PON2,0.07008276740705442,-0.023482461412823764,0.0629080517507405,0.09730265295160495,0.12318376670576299,-0.02488744348826768,0.06852649140505132
ICAM5,0.018013086785739384,0.012338995138105538,-0.020990148879116547,,,0.012201823110661977,0.15628459363052852
HPX,-0.04319019739254988,-0.012869879529048644,-0.015289326641627184,0.005274324465242695,0.06629445547712434,-0.018377202849112824,-0.04660430451526973
SFRP2,0.032924034743480185,-0.028959651465135655,-0.021084710379009133,0.005939785353005432,-0.042183997955849796,-0.030330747009161725,0.008205913649076304
CFC1,,,,,,,-0.025839893924708663
CD70,,,,,,-0.02110197408737003,-0.0213859374099913
HP,0.13871403071257576,0.08168545970534537,0.004163425493196963,0.0019184369413363176,0.09060265999113737,0.018549856401808243,-0.01848245334675437
CXCL2,-0.016051450594084343,-0.0178859808199113,-0.0212727591338904,-0.027408339990423827,0.002941608354511132,-0.029048486871531855,0.0030328099965383467
NPPB,,,-0.013831156855210098,,,-0.014030198306290672,
CCK,0.0070319923147512875,0.08242266881369739,0.011664934996095947,-0.025193970420435412,,-0.01820095473115556,-0.0038323555761143025
SEMA6A,0.03792842818537878,0.06342750654011947,0.019241139126286222,0.023878764117952464,0.04327868617759375,-0.0007555344886909763,-0.0110020304193016
IRAK4,0.052196418840539154,0.021298260612324506,-0.044735922154872085,0.040852998131555886,0.01136342461017498,0.03215422473541751,0.026458472111076076
GSTP1,0.12047524560345386,0.06720982490197269,0.004619924446024092,-0.00885262511239724,0.06058252288771639,-0.038188123847101275,0.03610036604241597
VCAM1,0.05762369076030236,-0.04671311493871114,-0.018945775195484953,0.03161201520553841,0.034575837235008185,0.03660205617204939,0.003204679443397305
NXPH3,0.041695540012921355,0.011291314819716765,-0.05646845963965042,-0.062008715823129036,-0.0034042254285428174,0.02511528560354337,0.013751719192662487
MTMR4,0.0659770425978599,0.011469495431383848,-0.0014912947050771844,0.010031068309955498,-0.0003660959242049412,0.02338758719229791,0.022629850790244703
LAMC2,0.07367007679304499,,,,,0.03652642305399283,0.007833215147334474
IL10,-0.03839030582393972,,0.0944169395827138,-0.011159883705971114,0.05440994341860284,0.038071290037360615,0.02747534833630114
SEMA4D,-0.020781212660302115,0.036585491425936034,-0.019588807894294607,-0.015204779150038494,0.024717882034693883,0.018937578582950025,0.05145673755339568
TRH,0.10202216324402293,,-0.038456256688216776,0.05219112191413075,0.011685894103070752,-0.01571476298882549,0.03205590044846833
SEMA6D,-0.0231936284450001,0.0028887649783225586,-0.023587348631050744,0.025449275825420628,0.022542774854712025,-0.012272357342982515,0.03838092842044814
CEL,,,,,-0.0540330250136994,0.03517750457748401,0.053949930327245176
PDCD1LG2,0.06510006365236107,-0.014097406502226484,-0.021178917546026823,0.08611797330815282,0.10039969138771764,0.04552386314267894,0.04524380167092938
SPINT1,-0.03746523539100562,0.06006869345187991,-0.018172425029934543,0.03472506153061739,0.13232339992320968,-0.010519922815709673,0.05471136402710073
CTHRC1,-0.000673715118945075,-0.014890680408347892,0.01150481568795147,0.0734566289410266,-0.023531323978556545,0.08041606294336433,0.038508806382184284
PODXL,0.09371841160136161,-0.005106813759734383,0.03585837419791902,0.05645988074399293,-0.021476592614266286,0.0799246125622947,0.05248244031678725
JAM3,-0.013892740092097513,-0.020829830743500293,0.012012501541618495,-0.015567128769047898,-0.08388342235574904,0.016244940165337698,0.06540383270482397
TGFB2,0.015325063020710733,0.01584421771856549,-0.0028848330613568725,-0.029288000973774042,-0.07782621078828396,-0.04526139230439891,0.060990579333769286
COL18A1,0.028794523006407963,0.005927840500104337,0.029799317587990648,-0.04216039420295276,-0.0032586947353569107,0.06144385092493375,0.019831595963284612
NODAL,,,0.072164927968752,-0.007382671356729489,0.021149420904625855,-0.021507082242698664,-0.008964646466761376
INHBB,0.03575452926967484,0.01850974012059608,-0.031308802084637,0.05708133181271756,0.046765634569619324,0.012427193778245213,0.05359336438426604
LCN1,,,,-0.03235045394258868,,0.0886627780589693,-0.019724637941521392
ARF4,0.05496578151883157,0.03137998674973618,0.0010285702886063557,-0.07389811049438041,0.08223137896039615,0.056286477600420014,-0.05912046246945671
CXCL14,0.011226643011033077,0.005610418832827549,-0.01800799616926569,0.1403576254075253,0.1277147854746111,0.01064755247260677,0.04931052735095888
LIF,0.0429703496622729,0.05995077980570688,-0.0229060545491122,-0.026178250690575392,0.009966625064824113,-0.012398121694445988,-0.0037913134847504327
IL17B,0.010911350345938733,,,-0.038612746291325606,-0.05563054011762961,0.25470880063948936,0.06823194637345893
MMP1,,,,0.04564664842781208,0.11172493383654333,0.09485122440596938,-0.04990885674513417
MATN1,0.029055879527160263,,-0.011261548888032373,,,-0.019112509839973913,-0.020323503336429783
ADAM28,0.08343966310428406,-0.03122763278865159,-0.0070191555778414995,-0.006286364014312739,-0.027968850790531397,-0.0011628287041049123,0.022984038728848032
TCN2,-0.00551451088797649,-0.020263251289169996,0.019749308850801145,-0.024490201859790173,-0.004811535182581145,0.019639979419115175,0.08126751192825567
THPO,,0.0019670913624411867,-0.011261550181674861,,0.0554003625391112,-0.020689948503181156,-0.013158448102760567
CUBN,-0.034673618494311956,0.0732869236683023,0.02108993753826502,0.020559201307229328,-0.04748387890607892,0.0008839422433703283,-0.017906774333629725
TIMP3,0.06037188651292346,-0.03701654874591144,0.04836064981780943,-0.011416157660742957,0.025559030393216962,0.012150627361910566,0.03634479775432215
PIGF,0.03276424696698776,0.010892463747577172,0.045079178766899645,0.06038189104414952,-0.012163692968076697,0.0450902493850104,-0.062232141942996685
CRH,,-0.02872597095416362,-0.015402900063060906,,,-0.02356524397778766,-0.020652548022113217
BDNF,-0.02738520869709076,0.007263355906883068,0.013646591812128819,-0.02972864936217926,0.040432523380870986,0.01925803073234362,-0.04422757616871737
CCL5,-0.030298254390165546,0.04599950854096897,-0.0152776470857898,0.04496416318141742,0.08264325424322735,0.05133343691942707,-0.02772903995046468
GAD1,-0.007511711777097189,-0.00339860454688171,-0.023371633077933513,0.02531870707814951,0.09721055743837138,0.01735197942209406,0.0626901027128469
COL14A1,0.05044806701721801,0.060894132706309535,0.005638731017138403,0.041229997783568104,0.10201845616539039,0.05375380714211026,0.01288417156566628
HLA-A,0.06096705700700891,-0.09192834588273195,0.016456845209144894,-0.06354150355165282,-0.02468305670829201,0.05012767459551621,-0.008902638999693896
FGF18,,,,,,-0.015714764249608593,-0.02790050127971747
ADM,-0.07047187470931486,0.02339351545610932,-0.046555497665150936,0.12503532911654483,-0.026611258456319665,0.0020437989167187316,-0.05575092674910065
CCL15,,0.009768615105859073,,-0.02448599582017088,,0.04594486787188098,
GNAI2,0.06563112923168699,0.023372674456401198,-0.023269978884704334,0.01929808979756611,0.01819157161785945,0.03420484954392479,0.028300698717756364
HDC,,-0.019328102009062865,,,,0.008668687332181195,0.029477448792516195
COL11A1,,0.008965994965786546,-0.01459428165255424,0.08682994508114934,0.021684435121087545,-0.07179570695704716,0.000655460819630333
NUCB2,0.010292433563501003,-0.028715889188466983,-0.007376386615351626,-0.002896364696744321,-0.007869332462250234,0.005933938159877423,-0.031188433974541577
FGF16,,,,,,,-0.020026161429468052
CXCL1,0.024198150795830837,-0.014448087526742839,0.02809552075489872,-0.02622380963186499,0.040688440833408966,0.015649417175464312,0.026748675570939896
VCAN,0.07530801001503047,0.019017179439552025,-0.06320450963998703,-0.00048630243604736085,0.005097569396889236,-0.024291510836456705,0.00901408660483469
MMP7,0.0370168514828732,-0.01755592910444513,-0.017405873114061526,0.022393655803372294,0.1333755689586327,0.049292620283887784,-0.052442822853590115
PTPN6,0.04094919099841389,-0.03465955799548563,-0.03809563372231657,0.06652392362487196,0.007709651238172959,0.024114610284211205,0.06793364245813346
PTGS2,0.007072992536900589,-0.012332789949771859,-0.0007029532023393591,-0.012577303498010313,-0.04692149156338903,0.02442671080771338,-0.036795698675987434
XCL1,,,,,,,0.035020118416195574
CD58,0.060870152468753824,0.03538285089486342,-0.03497300648236026,-0.023631272511263627,0.030431745776864222,-0.011696886932135355,0.05593791179295214
TNFSF14,-0.012324202071580796,-0.014111979680172852,,-0.006618879156326361,0.03254553687082428,0.13615755167964155,0.08137651294964209
CNTN4,0.05477743117952821,-0.008417892388244815,-0.025470287065624493,-0.029118890546478284,,0.10585097748531626,0.05295790281995814
INSL3,,,,,,0.0033936524809282044,
BTLA,,-0.01802148071713582,,,,-0.01804498786472125,
MFNG,-0.004587511136559904,-0.04961526592082909,0.06063859604852747,-0.08882332795403688,0.002761487269978864,0.06491528590881908,-0.025424102019385667
ICAM1,0.03305744436734018,-0.012905079443031306,-0.011266804689590876,0.03530331870664925,0.04104981674335794,-0.02330310535236668,0.012508400036508356
PROS1,0.010598869928749692,0.007822308233685862,0.04292684230567724,-0.0074453261640386745,-0.006774162663823928,0.04253560589291028,-0.03388965875463841
CLCF1,0.11742905104942188,0.06581168918487201,0.06373272730508586,0.05490090192200772,0.0026301155090641096,-0.005363760577312449,-0.022600903947391747
PSAP,-0.05849182878160474,0.02653866285111709,-0.013262978152574259,0.04386669523916109,-0.03285134566352383,0.025422986976755213,-0.06323068301848693
EFEMP1,0.055775240298094594,-0.05710345067722232,0.028037018986553936,0.09087377795268356,-0.018742613653282735,0.027794331210184774,-0.04192882108115725
C1QTNF1,-0.0932270337640577,0.02315566205410791,0.007308095413614177,0.030779381681460213,-0.018230876247690146,0.015196826153049769,0.0017773584646062358
ALB,0.023256109672555546,-0.016028228363276727,-0.02436434425860606,-0.009963037282639382,-0.0017723656760757506,-0.021101980673039252,-0.011309356807181004
EFNA3,0.014197495014728508,-0.010109402702168592,-0.009708227451982191,-0.021200314122992055,0.030074068511185287,-0.01557253064164313,0.04278440240004658
DRAXIN,0.07805996773441193,-0.012869880841101999,-0.03547863318741553,0.06136963582025659,0.001775500446072582,-0.001722150125900199,0.03403561298336731
RAET1L,,0.09575633976840663,,,,,
NPTX2,0.12169067175439556,-0.029242480394508653,-0.01550232909594637,-0.058406394411886005,0.13277380726165558,0.03126486632883299,-0.06594793448833716
FGF11,0.036383051144608054,-0.007707059001860761,0.015984531333099145,-0.017361602687719357,0.013187490825724634,0.005285407432535242,-0.07366431660703879
CD59,0.04242152828680219,0.041420907796605455,-0.00832234846131348,0.059499312632286555,-0.09323566970275668,0.02362912069287066,0.04206369272257574
COL9A2,0.05805660124163114,-0.025092591439356215,-0.031522443500250394,0.053288357748917416,0.010502262103765186,-0.01922952624950075,0.07864446304229133
DLL3,0.06333034895875238,0.037776020581230176,-0.05442834715084183,-0.005741706366948578,-0.0014258319805898762,0.011023462194329387,0.06525709471684515
FGF5,,,,,,0.09593649753169854,0.02279645087812366
LIN7C,0.06286516784964856,0.018771566418382967,-0.07888512525132164,-0.0562575039189238,0.02032047807014587,0.04692288812063713,-0.006722520725059085
GDF7,-0.02278815693986789,-0.014111979131781298,,,,0.004530809952638781,0.051195584479308644
PSPN,-0.035584443730368065,-0.011030732695346839,-0.04245919362823799,-0.030593200209846953,-0.033304780734740635,0.04730804643728518,0.03827131279149607
ANGPT1,0.10227432102578397,0.028146792058458627,-0.01784750568960795,-0.031517944200937606,0.005117842143896909,0.08706241760916043,0.06385458155397644
PNOC,0.06926581787346257,0.045962500868574306,-0.022282835973339445,,,-0.019260667744753476,-0.029381020314151945
L1CAM,-0.0007968622289915057,-0.015645414944128275,0.009149099891258014,0.044275305944878794,0.0019733112531558367,-0.023441152274221343,-0.017416734002766405
APOA1,-0.0024296096628058195,-0.022838883330114527,0.010006337640351411,-0.008062359587332918,0.052151898446326034,0.044323425588307416,-0.04936108358708121
PSEN1,-0.0020427355405050677,0.025614444999780616,0.026174487400020565,0.05951711063987517,0.07467308819122948,-0.027100979238597635,-0.0256062500193142
CALM2,0.06960078239781976,0.02110002361935758,0.001189810852842605,0.08618996294163873,0.0805066701646669,-0.0022680399866540175,0.0261261573359223
CLEC2B,-0.025538272461652117,-0.026520550710024723,0.05834539261322905,0.0577577358873696,0.06476350575522376,0.07464948728679828,-0.018127730542377193
NTNG1,-0.04603930517591398,-0.0015770153751733542,-0.034062612431540955,0.008979865030004064,0.0007653367483612387,-0.02977311245719852,-0.055625972578913
LRIG1,0.08013124828611783,-0.0004687618320336022,0.02989246080835002,-0.035289983624039706,-0.016606101520145793,-0.015898823687200025,0.016653288196727675
CPAMD8,,-0.014744969558796749,-0.02079993169465174,-0.02622380618955466,,0.02259424084511802,-0.022028952046041793
GHRL,,-0.012869880841101999,-0.014372786787407495,-0.035331851751547565,-0.0055172024795947985,0.02103007935641362,-0.019418750440802064
NPY,-0.017424617457810564,-0.032073845785421974,-0.010832778291106543,-0.03062372683172374,-0.03893105767468046,0.04741329190155377,0.0024166333503544287
MMP2,0.06122186277553099,-0.027916060102405892,0.004367572482564077,0.07370256125017546,0.028728440263219242,0.022645436705231937,0.10147557306370215
PPY,,,,,,0.010235368865686588,0.011814483694457237
ALKAL2,-0.02978599769291006,-0.025742797556858803,0.004840988445445368,-0.0419200741049213,0.02677549068250475,-0.04735414185553734,0.004914612191795617
CSF1,0.038343080391806277,0.018123960715660303,0.045595619572984046,0.07788614486849448,-0.009608260476887556,-0.01305850316194443,0.03362338814407728
SEMA4C,0.05083273162008953,0.04350893183542687,0.006440411588079482,0.013329822095145657,-0.014164623836366245,0.06056354421634795,0.07099481279537567
BMP8A,,,,,,0.08273652450361275,
ICAM2,-0.020887869077898795,-0.031891615597027786,0.027108662486664634,-0.06994899156914486,0.010340848056509085,0.0884467370455535,0.01252414122805089
SYTL3,0.0071627664311331475,-0.028993557170662064,0.04803682081161613,-0.028491627838795906,-0.018421023459415518,0.06132101484871565,-0.06977917914573668
IL1A,0.038763600430857664,-0.028016706109789655,-0.021644672425460608,0.01003466229559289,0.02233723670366607,0.05253033604993024,0.10000080064462971
HLA-G,0.02742408617538246,,,,0.05023843455636532,,
PGF,-0.023573286786707278,-0.023271005027916087,-0.02004065195786208,0.05279427783788961,-0.026667694241231766,0.09434989335889853,0.046160553299366164
LGALS8,0.05470904800813295,0.045253818730032314,0.06964449823872272,0.013460025390844762,-0.023098907220910778,0.017746966392920262,-0.0390903030622083
DKK3,0.0001961479672840908,0.03293784972785448,0.033511436026730144,-0.027477293869464597,0.0074289095826004375,0.04840283592914793,-0.006671436190130004
COL16A1,0.04092454608265915,-0.004126051276504214,-0.01663944065225912,0.014858108995212843,-0.05861866633745967,0.026122530190637174,0.030470335892295582
TPH1,-0.03034965496534003,,-0.01355278263904063,,0.009501291740626609,0.14155663155973217,-0.03440774509964131
TNC,0.060801390256127345,-0.02177704200613376,-0.0077398147881606975,0.10987937227080612,-0.034493181048280516,0.06525605635391933,-0.05857284132752199
TNFSF9,-0.042771436778242904,-0.008258170655545459,-0.02299393112784213,,,-0.010689896242908432,0.03697521486744863
C4A,,,-0.011913410781583408,,-0.05615504111971986,-0.022556344964824733,
CNTN2,0.08092474998198912,-0.019584475265648965,-0.03219670103458043,-0.0013262265451015303,-0.05822018951262897,0.031636991014707926,0.04481673258775039
F7,,,,,,,0.011908619169307503
LUM,-0.006345820875161127,-0.03176904181488111,0.06470279239655381,0.00844751996231813,0.009571326654816973,0.037228278952855215,-0.021950251534635163
BTC,,-0.033864879925745,,,,0.008256689364103778,-0.0008408964342308337
APOC1,-0.041509314232600465,-0.04758636185604593,0.031112936116719125,0.06669247986855824,-0.054210959447878695,-0.020432524760791902,-0.03567209144007979
PKM,-0.0003011151834529712,0.04531657172270197,-0.044929219401100916,-0.04421706662789641,-0.011124874888435778,0.01691790977137563,-0.05329869712320971
TNF,0.06684649577711753,-0.018815481358463556,0.046508748583559044,0.05779732221788363,0.073556175386443,-0.03141233186473966,0.07356179959227031
GNAS,-0.027262537325217013,0.058706016518255806,-0.04612063679106333,0.0038478337664231174,-0.0887478841923942,0.015848303082225502,0.01331403252611584
