,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VCAN,0.0713112326691878,0.03026748807884003,-0.019258643277821265,-0.004338142698731163,0.004744378112099494,0.23248779958353488,0.03536469866455566,0.014175478793181533,0.07651408778256522,-0.04053996333113619,0.05548538852316801,-0.10071836973982197,-0.08698115759698703,0.03222811641532173,-0.05743080132183535,-0.022942355907223187,0.08710363265482432,-0.08060602421758942,0.033168419991751866
MMP7,,-0.054729589916457516,0.004934634699706344,0.03143825013692275,,-0.002407407656761215,-0.014757882271913339,0.0279626614044949,0.015094275944707048,0.025124763750778274,,,0.1995992945689313,-0.024871189941206014,,0.044346228095263666,,-0.09369420038301778,0.046172751567105645
PTPN6,0.0019792002976462566,0.015643917498080098,0.02272062462406169,0.011669307581541645,-0.044483919445064884,0.2217425146606469,0.0766265151054761,0.03132494152228323,0.04406838401314832,0.046307678397521077,0.04295816334898184,-0.008276776415018209,0.046792271752465316,0.0647014525721867,0.08809031006003111,-0.04613890432870945,-0.06817819321209768,0.03356039289682079,0.029805247324649137
PTGS2,-0.04095107211179162,-0.028621703206650122,-0.008213655319540108,0.06307079583712337,-0.018042591675994025,-0.206890921908208,0.005192157413635464,0.0006410142037238306,0.053711458854959176,-0.052157575620172855,-0.018935086888287964,-0.00016359638827624035,0.07668538269615696,-0.08860173863405556,-0.03426245699258042,0.038653481866665354,-0.03997271474937344,0.10585117391949901,0.011067626562028456
XCL1,0.07305427702497211,,0.0027104127945610512,-0.01638682574431208,-0.02119206661364004,,-0.023685013711294462,,,,,,,,,,,,-0.05923268839037071
CD58,-0.002392955073758772,-0.005744044560459522,-0.01199870969684948,0.017665397311945375,0.04934308622636344,0.27274126811037414,-0.008433274373491497,-0.011962682029480849,0.03818001235183636,-0.009695720216727759,0.0015966216773474107,0.08843635137510361,0.06289386006458043,0.08885376768164326,0.060970701976896684,0.02682827939458169,0.03510179162067147,0.07090020301890561,-0.007556500046880092
TNFSF14,0.03701362675035201,0.0032949801958958576,-0.03658096152568448,0.053011004149040516,-0.04646064668802952,0.10409498179305131,-0.025325660589387077,-0.015594124908726515,,0.004811711527830725,,0.06672442252563464,-0.014245871606989228,0.009506019727781246,0.0601063162581855,-0.006838741144641833,-0.038195955289965,-0.008270620110448643,-0.0506738607593257
CNTN4,,0.0537091145724543,0.03225583801147488,-0.008794640236486578,0.10483567724247252,-0.13846006925109616,-0.03879001567481751,-0.006185234112660925,-0.0022338528512487956,,,-0.03918421626090053,0.028296159773871572,-0.08232051923434071,0.012911895424823404,-0.04608204864749016,-0.05359376652029663,-0.006753331221977087,0.057587265398156846
NTF4,,,,0.1469279664160874,,,,,,,,,,,,,,,
INSL3,,,-0.021890489664234954,-0.015060922357823924,,,0.03815006706020352,,,,,,-0.018084361057791744,0.024808916203783123,,-0.04612043679811915,,-0.036848724844421005,
BTLA,,,,0.013858587182147534,-0.022093434926504295,,,0.06534817218163527,,,,-0.038551286865753126,,,,,,-0.035630874464025346,
MFNG,0.008710352646326747,-0.008089198070377357,0.04868521287480439,-0.011015791938588471,-0.0024857689654770487,0.1818769360122725,-0.013481653981610713,0.10807457262529946,0.0815133301445747,0.11292208687148698,0.00739544264998981,0.06393544071829851,0.08355882892462305,0.014700683249263205,0.03257027990320189,-0.009503347384880638,0.09356966951093032,-0.0175245489334716,-0.017560607586101572
ICAM1,-0.014487395698613433,0.011191037597341085,0.0157209174148321,0.010689695767129293,0.011264460509343734,0.26604654957963375,0.04178720086788392,0.10188239818840668,0.012121576728245313,0.06227764591027491,-0.03213759052025965,0.06324865784497898,0.1056105315490774,-0.07822615348907672,0.10658808716798426,0.006038843796150351,-0.0922282475569121,0.17912454455707277,0.035804625033000186
PROS1,0.022683277771056675,-0.027519155521016768,-0.016039009002362152,0.05046144796020306,-0.05018786579858832,0.2957676112116872,0.03720043033153216,0.027179420949898263,-0.009726568391766144,-0.10891533521626463,-0.08583914820548955,0.021280890004143998,0.0960640129328937,0.04010182812552932,0.14945089788058535,0.0026336754013857543,0.14662315578910462,0.012744882997140895,0.0639620255989093
CLCF1,-0.02090378732471423,-0.047064768544721004,-0.04590450864919614,0.023453188880571164,0.0548018380999954,0.03677655782637272,-0.019652605804780423,-0.00045516121269486307,0.02267178576038117,0.08659631377385729,0.01150389157163474,0.15132416647237226,0.11045246215328569,0.08054574507887026,0.0891888740489588,0.03548583957895671,0.02725531606106184,0.13345347741359237,0.05663494718059044
PSAP,-0.04221866755936292,-0.04867559432582964,-0.013094725335446936,0.051682123183972715,0.00989887131091811,-0.21277468801281463,-0.05114087175524772,0.07609772661359877,-0.06698386528512296,-0.011297150887490271,0.04435724922577724,0.1131564351855613,0.17192647255110785,-0.00604552970324991,0.16384097530587785,0.005719405010610051,-0.05234862143174947,0.007611386427333716,0.007030552889926585
EFEMP1,-0.009681774186131979,-0.02769325500881861,-0.019914933796755244,0.03634527956625647,-0.06229629807057356,0.24901789713566497,-0.04111789549141354,0.07512067705742767,0.04684271746888064,0.1063637277505145,0.034799018028752224,0.03921282458821643,0.13562000266335422,0.12545520555436204,0.06552114110445868,0.046041579688836536,0.04878922403224318,-0.018360627935779278,0.08579985183492546
C1QTNF1,0.08433678896925192,0.04356329858412154,0.012013468692026259,0.006768344209865867,-0.01617720766573684,0.1914861905581628,0.044760568800505565,0.032315157040422676,0.030193646733275115,0.052810057924987046,0.018185864517012252,-0.00849549366355859,0.131168319330948,-0.007224485367097059,0.1374289057186884,0.027017565008210287,0.09537308326329495,0.10437438230593273,0.03557277957542857
ALB,-0.04386175899107413,-0.015399292714613646,-0.022267497511975706,0.030839341888404263,0.02225730049091269,-0.057848416083901684,-0.007938299869279452,0.014198200883872556,-0.0014118616518340435,0.0076807330482045015,-0.07027637168315637,0.01645641410484937,0.05404725687775729,-0.036561641256391046,-0.05782147945871408,-0.036164539202734054,-0.03905549861827629,-0.03147225665039839,-0.024983093080890813
CCL13,,,,,,,,,,,,,-0.04387150024990257,,,-0.03124559201134315,,,
EFNA3,0.11459355185518742,-0.02896799328111124,0.03268385851533135,-0.024869927947141626,0.015533741134677256,-0.23651785204371106,-0.08063047958897049,-0.045220122211690486,0.052265343714749585,0.12751705611196534,0.046740977376677206,-0.07131905152959317,0.08738570042287629,0.09519766771252214,0.04047262113937588,0.006493627594319597,0.07545133904043173,0.11112407305553165,-0.0118779782967308
DRAXIN,0.12348757075962576,0.02870060059075002,0.01906658102063969,-0.011703711554820929,0.04418685870365276,0.2377278372740426,0.10394970960660033,-0.014221571596970484,0.06827032215695421,0.11753851590966058,0.0633710177260287,0.051954504668570364,0.09039363639629458,-0.002009652344804036,0.0016052838916993657,0.07282395569909908,0.040008386162941924,0.0537133145695999,0.02871867509950206
RAET1L,,,-0.025335357787707402,,,,,0.04897003897825916,,,,,,-0.007183918019648778,,-0.03362652169319186,,,
NPTX2,0.10636251194724998,0.02068567086773023,0.07205290822750741,0.06316581909484575,0.04050693551294169,-0.30693330553929055,-0.1072873146496579,-0.0008352979230745897,0.07469062920108047,0.041430095131342215,,0.01886838979540542,0.10750030804884197,0.07304510186509922,0.06427781420692644,0.008527527912936655,-0.11005921646209922,-0.05243478422865319,-0.043002546911602484
FGF11,-0.05157784469615745,0.09215862055536539,-0.018352552343319773,-0.01032119333287558,-0.015682035189741966,0.28274091305620913,0.058368399954298836,-0.014197360154904,0.10725575147136639,0.012743151195502416,0.04749057729291568,0.0712986435601642,0.02530380232906191,0.05325040973205609,0.09001643947066444,0.08120051049586906,-0.012537896166413836,0.10548048444542948,0.0164005627830932
CD59,-0.03518659014442636,0.08107410594627851,-0.04522190350183476,-0.05120208347646165,0.0516414871060572,-0.1496324310904856,0.021990371818750392,-0.03670961170908609,-0.07896440054710517,-0.038506230090697896,0.047489600629634456,0.08093422839691021,0.11213145481089146,-0.009037733212278276,0.061880834407553806,-0.04966892612174221,-0.058435823557529826,-0.15287172300231014,0.015515871867503039
COL9A2,0.02549168280631801,0.08260025517637104,0.04817665462750625,0.05273715452812575,0.03700570939754066,0.07891384534178128,0.03304263662628856,-0.0015832046652946214,0.06411197832114145,-0.03948654843499329,-0.08991493629275248,0.0862887328137591,-0.012246234269805513,0.025876876121921407,0.012888057585936323,-0.0397797881320374,-0.05504119235290385,0.040293837323507484,0.04507856719405591
DLL3,-0.043796826917775304,0.04946879791522296,0.034752864996492196,0.009401726861824802,0.005029262462113814,0.17080447688191838,-0.06246921097916772,-0.035860862462448545,0.04383078762995961,0.002701975945263831,-0.0859065473971367,0.013673006833451982,-0.09589080365754835,0.06771087622001415,-0.06252240752107766,-0.05998835602688417,0.008561005837039793,0.09561799128977895,0.02447107446638783
FGF5,,,,,,-0.02468216677757292,,,,,,,,,,,,-0.0027385395528460193,-0.03816531595809359
LIN7C,-0.009538559557475271,0.02621873474763859,-0.012979946504065025,0.02232309750677939,0.028980091048841753,0.11810463260842305,0.025490834965295712,-0.0030678009248430596,0.010320484532347862,0.025475482808156237,-0.02140742200894903,0.04537627442155514,-0.08793943846022136,0.01704782447717857,0.011536636091860092,0.05824536197796229,0.07174721387732365,0.11039531983206116,-0.002267525915680972
GDF7,0.06714786933469942,-0.023481651787188928,0.0022151873839064964,0.018221594699785938,,0.02958823610126096,-0.015133572367501322,-0.015594124302738793,,,,0.06883206115645708,,-0.025437869284591207,-0.05994261768782759,0.03583773269738346,,0.016627323748159065,-0.028483883410999875
PSPN,0.07610649723586357,-0.008028814929952654,0.01993028250483319,0.02322257899494266,0.017894227139313042,0.07604701643361224,0.03305716756628288,-0.014000449284667368,-0.01157277847932808,0.06335052271636646,-0.0396133361451796,0.08345941629778703,0.019876772830264358,0.03379321162076842,0.03768762315483851,0.01556169347993957,-0.05224437287784946,0.06160240311088221,0.0324414985879627
ANGPT1,-0.00341903685279492,0.06387262388578331,-0.0019118605753081842,0.003400504245614411,-0.04326542197965559,0.2135186086204914,-0.07410011437497059,-0.02968500532371814,0.006433770706337906,-0.058619058912493895,0.16088475495808013,-0.03070162929979848,0.017441299005693703,0.015087014577501202,0.055112920116811376,-0.029237578256864388,0.014588174868262986,0.06323153900270653,-0.012373539280901312
PNOC,0.055899962363884344,0.00980789231829661,0.021740245240611057,0.016600152154230725,0.08765350360287853,-0.21724290944407193,-0.06055350652903604,-0.01944159352165247,-0.017956201202387567,,,,,0.005769243345683065,,-0.05164436691616343,-0.03410670835915559,0.006760217374812442,0.012234592597865931
L1CAM,-0.014247691696593871,-0.03462766436265235,0.011814560294651631,0.01907020273064894,0.04151864927205622,-0.17364823290305723,-0.05003613359534329,-0.06034196171226495,-0.08853610455306293,0.04152445811538553,0.010519313787146739,0.00461223988468943,0.08333671613119772,0.01657308093663815,0.038467039807614664,0.10533648755248656,-0.11260387042944843,-0.006415157943234539,0.025803060841090103
APOA1,0.046880635280475466,0.11589088091428872,-0.0764882574798728,-0.023454898168145003,-0.005938619197226167,0.15376573754524986,-0.010588577644367714,-0.002596949144669348,0.07359022900889875,0.05401807536767376,-0.024149413210000387,-0.0003756159027734053,0.055075408238209216,-0.03429588949398873,0.11282838304048774,-0.019158542290212154,,-0.01851265554922431,0.048041187013722134
PSEN1,0.04999975758087222,-0.04374737956848634,-0.025202748677995476,0.005081998878798494,0.002151122603875426,0.042833263881122755,0.010302580444773096,0.02119540954796443,0.05688486598425184,0.038647884163692865,0.08113930652220618,-0.04609061573411482,-0.023844366339603358,0.006687449662956371,-0.024427532316541347,-0.022288911431586945,-0.024219563491132523,0.03332511162215112,-0.027054494955441034
CALM2,-0.007224725109233525,0.06936029411332789,0.05870162149858966,0.009795129377748683,0.07058699036914909,-0.3985863978868326,-0.05394401964372174,-0.053619426922945926,-0.056703249850091425,-0.05453075271728511,-0.11695770071397166,0.011577171239509104,0.04242475623992047,0.12750141830968995,-0.04454857491882689,-0.012043191426080763,-0.07622281011670021,0.1814133562479032,0.10101781018808935
CLEC2B,-0.04921107733612222,-0.040891424048171345,-0.0020025706132535672,-0.054593890427516806,0.031929000266370355,0.27435585347353586,-0.009713944304734184,-0.005169264936590472,-0.03969547643558356,-0.04112239345683683,0.030537980669350276,0.049796265560285734,0.09122388324378508,-0.016360795098570444,0.04707025842663622,-0.036710557514966116,0.09154050688215715,-0.0013358170055718331,0.005903836495583066
NTNG1,0.07735489891335909,0.0035014362994215866,-0.040615225878534715,0.044666111649377185,0.03223360772071848,0.04246766650877706,0.042720645550239654,-0.0005119935670967957,-0.02672028933804182,0.04857016362237862,-0.02906516735686479,-0.012456140262327475,0.04140994935939828,0.07379867060309468,-0.01199557033061941,0.013581988924835517,0.019969180200032223,0.0352706404109941,0.04126754734954197
LRIG1,0.057810926169381945,0.086041855597607,0.02960806887750781,0.020387089322381136,-0.06949475205723754,0.18615482288983215,0.05790964272796838,0.01734943784672273,0.028755810458527074,-0.014793002292326034,0.05709018853493897,0.1011497675547047,-0.07183426584974911,0.05671175726149258,0.13476631020089225,-0.09385657942988945,0.01677929312636656,0.09936920708495117,-0.015110185086120942
CPAMD8,-0.026554014768354093,,0.08365737155335914,-0.01781438373940794,0.08396091849359473,-0.010383983534180848,-0.033445491049617034,-0.018845246538619482,0.014002557937440296,,-0.030827900739050847,-0.017113893884882228,,0.045834587382847174,-0.026168797746508935,,0.04539866720183166,-0.027256284264817524,-0.036075693900078774
GHRL,0.02569037190289511,,0.0321207024690249,-0.028870171185470053,-0.02812946367734093,0.016098001263681244,-0.007564425307026311,-0.014221571596970484,-0.020541341595752605,0.23335595231847847,-0.009236379962431136,0.17600291819662114,,,-0.005379805177174634,-0.0471206116264833,,-0.020086486812109807,-0.03180109954210329
NPY,0.0745111900558475,0.012443076819813291,0.011007850448379784,0.1348916309849604,0.0018684585503814552,-0.1726664191180623,0.0459308278742871,0.014264586576518983,-0.051983377301890975,-0.007845222993081845,,-0.020454709452091213,0.11660733569337206,0.0132497561873719,-0.047932387597588756,-0.02440350646604847,-0.06395815027592304,-0.03685368773895934,-0.022645584671755294
MMP2,-0.011286352042711941,0.08936728661101345,0.022745511792345147,0.010654607656401855,-0.007940877418511691,0.29548143495236373,-0.0009215278845472937,0.018105692590402865,0.014769137811816846,-0.04680562491287626,-0.12074951591528492,0.07218222988553992,0.05661997816980208,0.05999410057142573,0.05942544938019637,-0.09144909845704025,0.024026408597981816,-0.08369067093955791,0.04102944321027412
LHB,,,,-0.01551498289009219,,,,,,,,,,,,,,,
PPY,,,0.021493750633717754,0.015772573320860156,,,0.07086981223746044,,,,,,0.07308145962685435,0.0232194724358989,,-0.030948373777594004,,0.06475270741138651,0.0013140369406072355
ALKAL2,-0.03976485562211003,0.06249345507583181,-0.003134887457679367,-0.01528957438791818,,-0.02853571406815004,-0.02398646900295684,-0.029696100457023023,0.0928048810981896,-0.058880332295299494,,0.1831986698651192,0.0572427219485682,0.020635129297079082,0.020890678436104353,0.025131226880322943,,0.050954365569695445,-0.034010398981241675
CSF1,-0.003235917712047178,-0.03881858026104927,0.018316165167787803,-0.012476228715642945,-0.001824674043942588,0.17253139245411414,0.05967585663727712,-0.0074770709948819205,0.04884183030313308,0.09328594684460119,-0.053556095174619914,0.06692669016354953,0.1124045200392208,0.055645910371258135,0.06625024271541329,0.029747112726312173,0.07392071482286447,0.15661000789868335,0.042494306932374375
SEMA4C,-0.015404528470485703,-0.0059749475798903315,-0.045653194773466486,0.03444445119636513,0.02531805899413147,0.04508378764989277,0.057066811207772426,0.018834022501405957,0.02750780463965021,-0.08838276400786763,-0.07924059521358104,0.02804908714876057,0.07574674271933755,-0.020907319256839245,-0.04327365459695939,-0.0036056490952727656,-0.026291733432401692,-0.0022381262392629254,-0.011206893079047823
BMP8A,,,,,,,,,,,,,,,,,,-0.0330737140854699,
ICAM2,0.024401505196835604,-0.0023875075056197675,0.00791784194835493,-0.014294959317091075,0.006171414902757198,0.21009920847286884,-0.011554718510234683,-0.00242385562472021,-0.01150040153618651,-0.03301528896324094,-0.04694747392724691,0.006822210312044344,0.03992155983861338,0.01362543592383603,0.04279941335057646,-0.05853001679637994,-0.01091878366357359,-0.08018518794040723,-0.04781687315324894
SYTL3,0.03945641718213093,-0.03536733423318716,0.012385657558421546,-0.012041291909994865,0.0037399721619678808,0.18345631191067335,0.011112073669701678,0.06802132583540306,0.09923538239372263,0.06951086244464184,0.08403174793943695,0.007966428385356978,0.03488952625458475,0.05524747136799371,0.01758629691039538,0.033923854671533846,-0.04730850017335112,-0.03748006446121524,0.06968125976314565
IL1A,0.049278115980004415,0.053588279664984514,0.012976173589838578,-0.005987511484007013,-0.03800543273158459,0.18062312056672877,0.08101563136835332,-0.01827244284285367,0.044672076805365925,-0.09583680208904702,-0.05923320673089758,0.023268323695366286,0.1720867299241352,0.043853448899433566,0.03946092900853635,0.018396226080152497,-0.05359379117040616,-0.026584747743799132,-0.03817562438362428
HLA-G,,0.026423097192425696,-0.038985066008580115,0.053387196426529705,,,,,,-0.05159587356923868,0.09417640088170999,,0.06860584220815029,0.05840751071883884,,0.010574597291758529,,,
PGF,-0.0036510272083436434,-0.002788977843958131,-0.03543263921481508,-0.04019434985100112,-0.05500090980896828,0.2699580992364045,0.00022276460522316086,-0.02571509932563064,0.08822854130142915,-0.048601291999573124,0.06465127082085004,0.058338094324776275,-0.0004603399946648046,0.020981439585872466,0.046952483482870115,-0.031087200632086625,-0.04507213404963206,-0.043016863056066085,-0.016349880604698365
LGALS8,0.0279731694361451,0.01750767154448885,-0.05488288647798345,0.02332254999220232,0.04791295724078925,0.09433961870988337,-0.011366968441138714,0.004380062484903574,0.06317368507832179,-0.06872987529428488,0.03778546114973523,0.09257652726040262,0.01073007140524907,0.021288897069978472,-0.0011176033859759962,0.026625498370267515,-0.0406231439976513,0.042910380082346065,0.03629339421888677
DKK3,-0.05480732903248763,0.03464961570636182,0.03525227547165664,-0.025467695110982624,0.0353610596729996,-0.2763865010217991,-0.03352826956825411,-0.0579082044745129,-0.08451660330575231,-0.09498875232110383,-0.014489277590080852,0.038903642541931245,0.03859609562344011,-0.015632722399502866,0.10157483169895219,0.01808984842455253,-0.06273832996449477,-0.011097139207445735,0.03204106538923819
COL16A1,0.07294318752911619,0.12188677351366786,0.05991227675652595,-0.026018282126136903,-0.011842546331593947,0.050209083489714965,0.05841642389470327,0.003436538553697385,0.04529154689993079,-0.07104015822265006,0.03811672504233491,-0.0089132505775643,-0.006198473599605116,0.03430576484667629,0.057401562280176094,-0.03839982105896078,0.04047546625670279,-0.005212395431109031,0.017892550618002413
TPH1,-0.01095711840789417,0.04162003881868064,-0.028624939352477178,-0.020170791684429715,-0.012246513313030631,0.006466664030161873,-0.0354152328262091,,-0.042238002579063884,-0.06709536916150824,-0.05260338092250282,,0.03864613491306864,0.026910327222708447,0.03239625749042664,0.06657096955490278,,0.04270534681541549,-0.01744767116044672
TNC,0.021395795790149597,0.026125889340603003,0.01573082403584275,0.04049437146327594,-0.02647502329521526,0.35838221994149966,0.10925957515125582,0.06581011413950853,0.09918595428178398,0.12239395389096029,-0.0147905460947067,0.14535846057582863,0.15495069580676976,0.039630699866390305,0.1608375625370911,0.10971305977837019,0.11130002035454818,0.043648701290796954,0.05678723598703948
TNFSF9,-0.026554002165386646,-0.044073067756847224,-0.009096353460407165,-0.01609683979433484,0.033681652265858765,-0.10439267312131567,-0.008933705704890977,-0.02375431946398729,-0.01217374344307518,,-0.034797266030125874,-0.015467165270755194,-0.02096721782703118,-0.025552336455828117,-0.03414525799059537,-0.008558291109245598,-0.03524794062272616,0.1273990684675846,0.032844615977201744
C4A,,,,-0.01839391251520923,,,0.02201591953354806,,-0.02713703195134908,-0.01883607274711561,,,-0.00141260970848775,,0.06267301039997658,0.0016270476609785377,0.039735976438887766,-0.003413878860822602,
CNTN2,-0.10111503309008044,0.012677589704361348,0.05542584277327818,0.019845582573793877,0.04881327847896529,-0.04181655130921067,-0.017430419863608566,-0.022883346441848505,0.07989102717436089,0.08204455960252209,-0.04546980593760155,-0.042786414028822,-0.01995152238087077,0.03668589142407892,-0.14541698393824978,-0.003141914161216309,-0.04044138576884543,0.11237017899845253,0.03260180429213387
F7,,,0.02169489907963371,,,-0.036236982776667453,,,,,,,0.0170095367850933,,,0.01765124664685452,,,0.024025715710850166
LUM,0.031154477747357887,0.06415347433081045,0.011578827422741187,0.002510356187005072,-0.022801869506208893,0.2586835214959148,-0.05234317492681861,0.04562463934893414,0.008240128494595045,-0.12050829774402592,-0.02967488468886253,0.15279169626528233,0.04228242200919123,-0.014228952463570418,0.07540004365912542,-0.053441346000861895,-0.03314007892369221,-0.112789738774037,0.04802881894804805
IZUMO1,0.010961040953797258,,,,,,,,,,,,,,,,,,
BTC,,,-0.025335347234716622,-0.02792608971417716,-0.013591750754681742,,,0.02578114866253406,,,0.03267533751456036,,0.015023430465775797,0.05959345813627246,-0.04288041305132018,-0.04215565896934458,,0.04693494031035119,0.0867133322224823
APOC1,-0.08483560889804172,-0.0681003424482813,0.04928059539972258,0.00544219252606349,0.0270302333271761,0.3964334050404652,0.02560199405761892,0.04942455004178679,-0.04929478298288227,-0.1392338493399744,-0.05815821495986616,0.03799875386641634,-0.04879481883860146,0.11206790926984626,0.11355294307029086,-0.013534240951676301,0.04471700362361884,0.02216746692590144,-0.005181738967105447
PKM,0.051894848401836245,-0.038026287738737646,-0.037605702415006596,0.024646547312392925,0.004565531959458723,0.1725626487826328,0.02746351698548322,-0.03190543328961316,0.12369220275445657,0.16948542954915413,0.05801794758850541,0.1311150366710855,0.09028141510208502,-0.02067152485612892,0.18714404572955362,0.0939100982610995,0.04344746064252557,0.08437667134702052,0.06392146009395216
TNF,,0.0035000048549995453,-0.018730219941672416,-0.03314732526317071,-0.01597028514312639,0.021275331860010318,0.030580640295360822,-0.020791623370456983,0.0341807318909546,-0.06875126932206285,-0.019995580499397654,0.025312818254738672,-0.032262420112663094,0.0994474563697037,,,,0.07798954510767026,-0.03470526966549777
GNAS,0.06127401719845759,-0.00426149119904272,-0.006356676406315422,-0.04179857815093928,0.08083096271810677,-0.18495650556547497,-0.009672597904054336,-0.02492106584370653,0.14550354084542616,-0.09503136428242148,0.007696891298840185,-0.04750186046723165,-0.05403885406908073,0.011999704593407002,0.1626951231065835,0.10110806826691816,0.09814705105078943,0.04290096421776294,0.034547712656144286
BMP8B,0.07238713750176538,0.037390654034880524,-0.05209967031637883,0.08504591934165087,-0.029295132895081493,0.0004899697963122792,0.029376872282796833,-0.013805424206979658,0.028033601119457373,-0.004989584569969941,-0.0263881950340405,-0.02596044662146194,0.0010738879921678257,-0.009287165109331646,-0.014700409657283505,0.019534941440772013,-0.01392511967163332,-0.04815561375439323,-0.011989961286539178
LIPH,,0.1661751305556312,-0.028624932305240915,-0.02330267326323355,,,0.024584834092794015,,,-0.05159590332835431,,,-0.03267042563303877,-0.006190361341274471,,-0.00398338984841128,,0.06077396420440014,0.05634805816527068
CCL28,,-0.023481631175272542,-0.04026452802471444,,,,0.03573548434229847,0.053983347484024335,-0.03349657087024707,-0.022876396024306304,,,,,-0.034544622988500036,,,-0.025681810503295918,-0.015295249569456739
PTPN11,-0.003909658035971705,0.04499799406311761,0.04178577135473486,-0.06812760389761507,-0.020793752417054417,0.07790706863776017,-0.026410589046768955,-0.0014922386145412485,0.05517203411194947,-0.021738119039341672,0.020725017737357562,-0.026170517157605946,-0.010896134125848733,-0.02821820725554306,-0.007284617710552016,-0.009770154062720944,-0.02786936668128197,-0.019335563153730282,0.01627314435592026
ADAM12,-0.0449340195854481,0.031202219402460853,-0.05356210471115962,0.00229911784234772,-0.016756749722765873,0.16473658276546563,0.04820967326990319,0.0026799148109252244,0.017238539800255283,-0.08249926535880216,0.046471492487302764,0.11502386465306039,0.0455576434716723,0.007796984402917851,0.14046691655511365,0.029496129221788875,-0.051560236253002795,-0.061084674518333035,0.021458742039619755
EPO,,-0.06479028153408194,-0.01124606832961847,-0.023756674812717062,0.025194935475701567,,-0.024443213820700093,,0.03356579928816469,,-0.0613659562715164,-0.0035651761150878865,-0.029566031368667103,0.010537951183435701,,-0.013698559807627839,,-0.0273104711083571,
EDN3,0.027067139583453713,-0.01444307244353026,-0.008477617002737296,-0.009866497857330873,0.0330957995631815,0.04921746192430843,-0.030140680041971967,-0.004290471209121643,0.01628984178552241,,,-0.030094424303824183,0.05023471850647833,0.010560577124478516,0.04744997376277645,0.010846684588579661,,0.06543710419806133,0.030369646302824464
CCL22,,,,,,,-0.026727299155341507,,,,,,0.020824264862516557,0.04914985626752839,0.07179853065670037,-0.03656978369869965,-0.013988455706287182,0.010010839411863313,
CCL2,-0.004759907840113314,0.06596588041849966,0.0029959511208155587,0.007790952720474438,-0.05113409081819585,0.09538610664215508,0.06131307922495491,0.042727633054912256,0.05923801386575854,0.10267421170124544,-0.03677167175751497,0.15977408273377264,0.15360611518959122,-0.038601849415897845,0.07985559382977181,-0.050642413459363385,-0.016359001733979063,0.03247901608805132,0.126556036257154
DSCAM,0.006683306461656744,0.012411677621146963,0.016448528091029587,0.018168372316137993,0.0006466657953304266,0.10350764519977657,-0.004528139901220265,0.007274604771601389,0.04186923489551136,0.017613178654691787,0.013042437807593312,-0.05042881662612678,-0.042713089788139286,0.0033614357969977567,-0.09702051368062935,-0.02041174840743882,-0.028209171253964323,0.16924979519562186,0.019035810753113207
GPHA2,,,0.013109647571892093,,,,,,,,,,,,,,,,
ANG,-0.018739596556793758,-0.02961186770733432,0.0030756308442958947,0.03191028350577638,-0.0038661371259327954,0.14142521190747398,0.031415615090631316,0.0860264894324081,0.12924910920674798,0.013025359117255844,0.04717765937970386,0.021511418441071264,0.13826134718635363,0.025135195422004198,-0.016967143985711797,0.0259571691222321,0.04457139770007209,0.07973136356162887,-0.04014672871735643
FBLN2,-0.0210497880311711,-0.05356604299864941,-0.018737967594424906,-0.03602196094072976,0.00834077712277943,0.049660400711477225,-0.035651246714673145,0.011263445219303838,-0.0021862267834937767,0.04521054483539688,,-0.05418940032674073,0.12429281568564939,0.005309783535677168,0.011659528124551633,-0.028698752521741488,-0.010188856570407252,-0.0025799904392968674,-0.0014824508037074734
VTN,,-0.030398382777628918,0.04176882409851903,0.10603807765029884,0.048747100710404896,0.07355201011522546,0.02436595640196443,-0.02177405824331532,0.009608175901067086,0.08070288134261257,-0.05419908662701596,,0.045400478479393054,0.011608442624925896,,-0.014260517559534643,,-0.01541943874228797,0.07404395418404756
VEGFA,-0.013109216158121984,-0.0654782433730281,-0.03007199938829085,0.03409120828875657,-0.04647596831136398,0.18304138260535865,0.055049305232599766,0.017306998118440838,0.13861804390500068,0.12282226710350827,0.06814893842625165,-0.0016704843374610381,0.05826618071599892,-0.04667283031214587,0.04074022636861517,0.10831292366681086,-0.062269876025417926,0.005712440518162348,0.004359104799050656
F10,,,,,0.0003742485354392329,0.0657748519946203,-0.02680145565198033,-0.03398632537203115,,,0.11264176774177462,,,0.09664769268384278,-0.03709963438159792,-0.03942240260746586,-0.032148032081820585,0.09332868123143645,-0.021871610642535705
SERPINA1,0.005111176959493819,-0.07127243418802273,0.0640887373134527,-0.010843344983190908,0.02585225678977687,0.28340355629684194,0.013751670711540893,0.007665444798352608,0.021572886741526628,0.09898898586125857,-0.021120004297995897,0.005512779284966314,0.1044739161906775,-0.009564142629353439,0.08089781075628619,0.07016602622072245,0.01195945537402477,-0.016834615332439705,-0.02005683754283005
