,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.08480632469420404,,,,,,,,,,,-0.04526275810398407,,,0.007068196037917646,
BMP1,0.0084961590053489,0.10340473225612819,0.23254557791499075,-0.04227180349394501,0.09377649396532844,0.051061215693655834,0.09566669088540711,0.11857351001583379,0.27476496256029664,-0.010408287158243386,0.04522139333512518,0.03751960779645752,0.09936905002960193,0.07346775749831659,0.037600284421545116,-0.08078864891144644,0.03949778155677795,0.006913507064036986,0.027901386198616235,0.14489990246552445,-0.031327804947527106,0.02388901186985124,0.30400822300764374,0.2719033826818959
NDP,-0.01826236847493756,0.0723257514187805,0.0477275348738744,0.038125092582165454,0.0013926794273503944,0.01636851358852114,0.10551291123513742,0.007074524112118621,0.10031962072460433,0.004164476974600616,0.04625702647180735,-0.013032366807709795,0.07765600645557538,0.06846643656605075,0.01272941202667554,0.17017547083224357,-0.04155307990919919,0.004966450682485084,0.13078696077832194,0.039757589270430285,0.05452567634438753,0.07112749188698286,0.00887914364442841,0.03761042809572481
TNFSF18,-0.0034472451977691065,0.01756685177974992,0.034846544839577755,0.030243375668327972,,,,0.02954194743289856,0.06830489720510445,-0.011674763952453069,,,,0.017052824978807567,,-0.017372426723871837,,,,0.05575826713580333,,0.036476979930162357,0.0954841137757903,0.050380144476781484
IL36G,,,,,,,,,,,,,-0.0221195752688834,,,,,,,,,,,
RTN4,-0.02561704013871265,0.001995582576306026,-0.028299201946069937,0.002837942136884291,-0.06209823466103444,-0.033869945660998414,-0.04446292630237955,-0.16583331800537499,-0.30335355346408643,-0.019592306840192003,-0.07603463981458068,-0.056491982801499835,-0.06573124861743736,-0.009898347702680131,0.028227364582946675,0.1406433048084808,-0.051108585797021315,-0.023329535303027612,-0.08026164511171392,-0.10805853010927148,0.00982866509659734,-0.03966260623633371,-0.1075535202510536,-0.024286573640762022
HEBP1,-0.02599871491334196,0.05371074757831499,0.06184792546874045,0.06412416335827575,0.0495121574514871,0.01429608928292356,0.014767856072826048,0.05093522227673023,0.09370465894105351,0.008065859946211007,-0.009096168113861807,-0.024456564710549487,0.025531330039944768,0.0622758008334902,0.03731887363337924,0.04203999360033767,0.05525318688069172,0.07577333539266722,0.05899371976478404,-0.025944527060216147,0.07974879391856113,-0.0013370970609599268,0.07853053395531893,-0.002616602472715743
WNT7B,0.008890023555983534,-0.011827030197772169,0.02136017338860483,-0.024072644301679443,0.04487618691177348,-0.03702639966792174,-0.027567587299601185,-0.012935200071406576,-0.0872133127089463,-0.03346462409320398,-0.04126486288137206,0.0254887570217891,-0.0431279764009645,0.043454682039789784,-0.008206236772936549,,-0.06120131543063906,0.00810093074754556,0.007952685495420758,0.03507201362418507,0.012448274906997868,-0.05121595304105893,0.05872985912595167,0.05394775082411312
PTMA,0.011822370295400703,-0.14589687307063512,0.04669985641724791,0.05751363372363811,0.17105710546192218,0.05325074153747965,-0.009361351351090723,0.10454525404262584,-0.1311632171934159,0.0061592939467113045,0.04769653156794565,0.18665495655041411,0.07414729296243044,0.1479796949086796,0.00969326979787011,-0.05838620714880605,-0.06406163262935892,0.003552588545457202,-0.086897938755785,-0.018552704560738823,0.011264756946947684,-0.08990052965490122,0.22599601487621843,0.13507444919731496
FASLG,-0.02032262788513902,,,,,,,,,,,,,,,,,,,,,,0.09080338959547712,
CEACAM1,0.0667415863497189,,-0.010680535356060672,-0.01847430662947919,,-0.010308698731817922,0.04897660418806405,,0.11834241915480823,-0.01836162237105636,,,,,-0.006103407198094965,-0.010451624860736267,-0.04097555733597477,0.045652032200918256,-0.013367929058761824,0.13085461770139226,0.0001149168891986082,,-0.02892406879445216,
PDAP1,0.05860112247918212,0.030063402652582734,-0.02883006036343645,-0.02180951036983968,0.0673529263674987,0.020624245224377252,0.0063077947026753374,0.06405919880810848,0.19410110218139412,0.018665095240735587,0.04182423283221456,0.09132620781471126,0.05307274823580054,-0.014041459745850356,-0.08554232731381792,0.0190993929964631,0.061030000458372285,-0.034459849476143334,-0.020253184880286747,-0.055846693331350505,-0.022041273484097904,0.06406379540305966,-0.05633542276573135,-0.04324658568213672
QDPR,-0.12287400004060893,-0.03769594100526563,-0.03407240160984611,0.00399540020719757,0.056034807295634696,0.011793035876924363,0.028060675136062634,-0.03754630704120126,-0.2994469536686671,-0.004276107668325488,0.012275341270412013,0.09383336407439778,0.04055990950872623,-0.053333988342424206,-0.06838383586246616,-0.0861574139629155,-0.09746999210562307,-0.004159563483522048,0.036885184645704595,-0.07052459028629855,0.00960895989353603,-0.03060626516985592,0.012811312101327925,-0.09023759199673548
POMC,0.05995601490888025,0.00854663665603146,0.07350268409595634,0.019192146749125307,,0.05780308017393785,0.016991024080861592,0.014774478186549492,-0.002969420699496568,0.06757610343807487,0.02620701128790862,0.0659261446594298,-0.016578669842262694,0.1159674494905426,-0.004595640946772232,0.04452685001959838,0.11349835755858129,0.037477854884085934,0.023038186424350467,-0.04356822059886,0.041730362356308635,,0.021109688508701416,0.045363097597283124
CCL18,,0.06682315071071913,-0.04329689083741109,,,,,,,,,0.13340095812234515,,,0.022777054634121562,,-0.0389153032699994,-0.04255641139675212,-0.007436557179174066,,-0.10687601464657441,,,
CCL17,,,,,,-0.018348405968893623,,,,0.06038696877233365,-0.03657369295601571,,0.04361429959089663,,,,,-0.01987364412212873,0.010912240148836697,-0.03882916699109934,,,0.018665710793281613,
VEGFD,,0.06118230079896552,0.02687171167308286,-0.0015548152933038094,,-0.004067469776301377,0.040677859657596876,,0.08680675605184254,0.02011812101243389,0.07786741507819556,0.12503466951274822,0.029203510117777675,,0.061364019264421456,-0.05442341953145864,,,0.018962240774172117,0.05058853190587697,,,,
TNFSF13,,,0.042556737677267184,,,0.03586684225615088,,0.055644146362612015,,,,,,,,,,0.13131533462760542,0.058982876366434074,0.1217293737027014,0.04304903895115952,,0.07322279908864031,-0.043470758749382755
