,UKF243,UKF248,UKF251,UKF266,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
ICOSLG,-0.015485348368062524,-0.03218991698315334,-0.02195459259489207,0.04548162152799754,-0.016765090700366286,0.03703153458615671,0.021970430336854085,0.0027763582827991587,-0.013170717850499187,0.11175673585238954
WIF1,-0.03001868974657372,-0.03657187722269941,,-0.101281789003326,,,,,0.034704461694103954,0.05713823388962701
NPPC,-0.046481035156807154,0.07451089754995294,,-0.03255094586400914,-0.07796395917455078,0.0104779744741966,-0.0010567109353513957,0.08863282662905939,-0.003919310121940662,-0.028694043346477092
LYZ,0.0035783118724329157,-0.0017272978770785747,0.011389877080794116,-0.028186917594276946,-0.0504453723512189,-0.036040218116254255,0.008414965668052008,0.08395984042218262,-0.028323121347003898,-0.003557902079425793
EREG,,,,,,-0.05569184894627567,-0.036552331663104815,,0.027755505492662657,-0.001774458363322024
SPTAN1,-0.041912298203090184,-0.009468587409269593,-0.022621942172054196,-0.11000506764981856,0.028016745997138614,0.01440940237437566,0.059751391567161964,0.02627429868097051,-0.08763070736599987,0.006524863801964158
PTH2,,,,,,,,,-0.035204764537281774,
LIPC,-0.010904003027396,0.030208185783202748,-0.007336416053278407,-0.020611792743315434,-0.03410265037658731,,,0.024990654839627074,,-0.03208694806929202
COL8A1,-0.04526048317560868,-0.02783515183163416,-0.019590369165054553,0.06775530111620685,-0.08433668448111292,0.03587970921091489,0.017662654725911452,0.11432318322104484,0.018393474804196834,-0.04984563023749695
GSTM2,-0.036077861357237916,-0.024860107394657584,0.01863053665061937,-0.01123979898840605,0.10957065134515152,-0.02533439383830505,0.05065680256776815,-0.014815073005375693,-0.03039162888397819,0.015263803064176006
IL4,,,,,-0.00797932845934322,,,,,
SPX,-0.04012945167140737,0.07490229587661162,-0.006258340163558778,-0.05301801434767444,,0.005845867727043526,-0.02700488634455713,-0.05356144981892196,-0.04643958193966947,-0.04528461846646286
MFGE8,-0.005290342940161969,-0.009415230004428623,-0.028429051031460425,0.04556339484883573,0.08015139352521725,0.00859233629739246,0.016941636306827164,0.045938901549532264,-0.003559652143037754,0.056878098720157595
TGFA,0.032484191199548845,0.06344797403183877,-0.008468087509829749,0.1013147178499788,-0.08177037039552322,0.05107854557684768,-0.015587963568558542,-0.03457300682410505,-0.02474693440129021,-0.03118791843871714
SLIT2,-0.04615564325859178,-0.019045434200620284,0.03613171279353858,-0.05544647872873878,-0.04107774601037393,0.04423065844509628,0.07063789802130513,-0.04944423435751093,0.01696642962290527,0.059699527947377456
PLTP,-0.05046763297304084,-0.029190122175249158,0.02705241813788802,0.07682602353103543,-0.030886186957794062,-0.09492442229590642,-0.004062222227853681,0.12953139840031458,0.018680532086379993,-0.017712978222616922
APOD,0.024057525011773457,-0.010375762842681211,-0.028484290382602816,-0.07015287731209308,-0.025161501450206777,0.11655936811213755,0.0753297952366466,-0.13453661497914007,0.004386607592598781,-0.05409049577657859
B2M,0.047064587054950924,0.01550522172914142,-0.023800584970215803,0.044784437501003076,0.05675836368977023,-0.0038735651339556905,0.10703047878620203,0.11069354202914658,0.039364683831359534,0.04856530660401301
OMG,-0.04545567756205606,-0.018011590652397255,0.026789898431451842,-0.018085919436891387,-0.040387951493289484,0.08867805488683587,0.049653825988111244,-0.08701083211232882,-0.01485196839564909,0.016669213391987767
CXCL3,0.005188178354574537,0.07519703421374067,-0.03038282666869413,,-0.034733265187934834,-0.021173619248785133,-0.0016519492386882664,0.055635912306915315,-0.02790064971616556,0.12093219112818637
CXCL10,0.09032845674051614,0.02658089090454138,-0.001027872389443373,0.06188217957497672,0.01413128071026033,0.028089922499038123,-0.029172494903499917,-0.03325648645621502,0.007732613394486755,-0.02601732593714169
RSPO3,,0.02417153045765122,,-0.044118830059610384,,0.024270536423377245,0.027557099802678564,,-0.046536442395565904,0.002282157545890483
CORT,-0.02553510154106425,-0.0460279151073276,-0.026393149921730138,-0.030579820545135715,,0.018361478822582218,-0.022759832361501187,,-0.01618561587528215,
NCAN,-0.004589785362657124,0.011475221564896738,0.05211773065949396,0.09705243734464988,-0.0026409023359838454,0.06667483245865916,0.04774127936195513,0.050288607564161876,-0.028826212386186125,-0.07776342957496905
PRG4,-0.03484941821144142,0.016381337785282023,,,,-0.04191590046678873,-0.03358352541561716,,0.02361834979512116,-0.028638906424983613
ZG16B,,-0.02717037403779432,-0.01778331041948841,,,,,,,-0.01755338779230188
TGM2,0.0005364839735864299,-0.012807201184425871,0.023803685098840795,0.031067564048007357,-0.10431243143816252,0.029100447342738353,0.02165619849786184,0.07225736713523559,0.01518332763645112,0.0037183127321266966
VEGFC,-0.002235933443631073,-0.019617973213555455,-0.02283445540545438,0.041135156106932885,0.01744153020408452,0.04244591132831842,-0.0363208685616268,0.013613185673066979,-0.017724906644569445,0.014393884545682998
WNT6,0.12055015356978803,-0.031613802374265955,-0.016445947159800436,-0.013633039396732865,-0.03521211032012847,-0.01280532356171843,0.018497160061075824,,0.10451432879197192,-0.01813791598580195
NRG4,0.07778968068577255,0.05707482678021488,,-0.016689360446572595,,,,-0.02614556042572431,-0.016435421817635267,-0.027276643668519427
PMCH,,0.012247931970663282,,,,-0.038898505216425565,0.11149623363884516,,-0.016830646227860412,-0.03493166779997604
COL9A1,-0.036818509399344036,0.019017848355749743,0.025830006417312326,0.09848166682846071,0.13822638169317483,0.009560104667413657,0.03666398255853836,0.06372856699276222,0.05783707706648315,-0.03159134407705607
GDF11,0.014975124399254712,-0.030422297721110367,-0.02628706588866213,0.13327715091907708,0.061887616881770774,0.0077226837019828245,-0.033779462076958054,-0.006800111666308231,-0.0031745682905514275,0.10161331512759078
IL24,,,,,,0.0030400847428429215,-0.021402796203311886,,,-0.030494380217257717
SORBS1,-0.047795931295864486,0.01773908076491623,-0.004157870000228942,-0.002357253089376352,0.005858098279579227,0.03391805953760945,0.015223101814883643,0.0045008851961048915,0.059173262317542365,-0.005575968856754355
DLL1,-0.03578937404734852,0.002950025627143912,0.07015300713791511,0.07784706561802389,0.05746473466499873,0.09369185449020181,0.108710434354945,-0.015886889298849908,0.06400491471197665,0.05739143700362715
TLN1,0.01333889767166316,0.020769149856537696,0.018846612216030432,0.02192646869238729,-0.04041744954354993,-0.03995372212347001,-0.022520337239243307,0.0484588525410916,0.03725651965703496,0.05700863357808223
COL2A1,-0.024190749273767822,-0.009053423433456867,,-0.01476970151719055,,-0.026032848458101995,-0.008381882596816949,,-0.024146917210927918,0.08179589524995191
SHH,,,,-0.016121188722429455,0.005975141537176655,0.044152443529079974,0.08945605767986084,0.021576400929668168,0.058506404597651246,0.08177874972384182
PON2,-0.04578292774376728,-0.015268248953844996,0.024205763686692017,0.04776748549603638,0.07400792992541338,0.058704481043037327,0.09997344426122114,0.06879800496836933,-0.008911908713170567,-0.048302325110653375
ICAM5,-0.0205274286157192,-0.0031661381621203772,-0.021169627487323813,-0.03308049801913254,,0.01884277673240339,0.05496782470275937,,0.006459638019022223,0.06746781500352589
HPX,-0.02340884373511521,-0.03360403450843307,,0.09453010329610757,0.028081162217642147,-0.04134884579865146,0.05763020924840855,0.0076268252651338206,0.04068250584477702,0.005037446851483873
SFRP2,0.04492504678827157,-0.026049709441155377,,0.025329502325738173,-0.033498611138842616,-0.001894798211714585,0.0015461252188961846,-0.04554151519485344,0.03850888007313741,0.025551632854028353
CFC1,,,,-0.02303650178240655,,,,,,-0.02413553787044724
CD70,,-0.04759217434226819,,,,-0.024392558509085324,0.026843457624303683,,0.06300091029395649,0.009789548007903034
HP,0.00039625806416502933,-0.006995016014045239,,,0.11773188809366612,-0.03729608153995167,-0.008844927262629695,0.02780726976645955,0.058944970541243716,-0.00826676975032735
CXCL2,0.022329282944232514,0.020526827988898756,-0.04174699528852596,0.03222907673555025,0.03936989778870672,0.026040389364495434,-0.004482012586378393,0.08942655748867094,0.0019490752394952307,0.030220460227582503
NPPB,,0.031235707313818716,,,,0.09422660519733117,0.0944590200677489,,-0.025155140313199972,
CCK,0.021725326471874896,0.05781136142564365,-0.035154665972035495,-0.10804587410804492,,0.02858363813484589,0.08706937303149909,0.01703903810520153,-0.06774403293688412,0.05267554754149475
SEMA6A,0.0104609462931492,0.0003149106819765239,0.024720255624404247,0.028518510356777323,-0.09719831743855693,0.07559231857568476,0.003204572875193437,0.014350947958931883,-0.06596808093398739,-0.01806257028313069
IRAK4,-0.003996298207629188,-0.0029867980972828672,-0.022338034876454284,0.007121820421443024,0.02468238964901789,-0.0005911383437688991,-0.013396637648568412,0.019371574754142383,0.0635038055262052,0.027501456241522167
GSTP1,-0.0031456003434802626,-0.0040724518253177815,1.7175647422522596e-05,0.10603155708801934,0.04992417355130722,-0.015204226789000089,0.06020680181535884,-0.05424505838032012,-0.03278359084116152,-0.014890485884177242
VCAM1,-0.0456431652576924,-0.05313703865127983,-0.00238847614778007,0.031319836148713975,-0.08400132389686726,0.05750802375368191,0.06457721561154411,0.04036256147285514,0.025732139129214432,-0.009823032694307302
NXPH3,-0.044381771978571544,-0.005853937118615424,-0.055883076663749344,0.06362436860296238,0.03286770933949441,-0.0018487539121184678,0.04376027569212167,0.06220825725129,-0.030394668386431956,0.06503567444516757
MTMR4,0.0488700945918488,0.02252614453710075,-0.02752589847159921,0.07693204529658669,-0.08539046511044396,-0.012648527349748154,0.034419353281689116,0.03745509465715041,0.026833579161336264,0.08042272534865919
LAMC2,-0.021582307625506184,-0.01984027869558517,,-0.018679469589388646,,-0.03565505292001119,-0.028107876924322407,-0.0051410121515595,0.07291618816079659,0.0502907410651095
IL10,-0.034241083664323935,-0.023619329645065967,0.030755705832942855,,0.076784106961723,-0.029094295526499555,-0.02608366872936989,0.01591088336910533,0.07771444762320075,-0.04569242545451509
SEMA4D,-0.019750248476807977,0.01702324547540553,0.0014354974035706324,0.026729237405633988,-0.029682651705904988,0.033665174718594336,0.023264241280307137,-0.07030558801904231,0.03326160786972949,0.08249505851011411
TRH,0.026972150474251416,-0.07327882119666894,,0.046919392993997784,0.15134207546903977,-0.0386841495716475,-0.015835078468572166,0.12355681310887737,-0.02776128291056,0.0034409607307040375
SEMA6D,0.03903112256951686,0.012374176312574868,-0.047701414303031806,0.0899592230169205,0.006006048911431927,0.025064908216688362,0.021361069620029306,0.020098654387492008,-0.008542986427839065,-0.025117085551394514
CEL,,,,,-0.06882308169976811,0.04737031491291911,-0.022825718211379718,0.08710916658505594,-0.014094251948125055,-0.028062057743915243
PDCD1LG2,-0.021722752225193837,0.03334480878302593,0.013278352823498714,-0.01311766999080141,0.005221536301080718,0.02668168080920325,0.08854144801104556,0.04102446086093457,0.05438139934337122,0.03260608872547467
SPINT1,0.002438188810360649,0.001964418266769669,-0.033632214460684005,0.06994605991924628,0.1826598624998193,0.07888404550151536,0.03429762614425902,0.1459667284492637,-0.017180089933048176,0.024279157673699085
CTHRC1,-0.014677871378553886,0.0292478658814946,-0.02467077662218493,0.13055901740640022,0.041455643302645985,-0.014314148229101946,0.01705522263673001,0.06855946763066847,0.004514604961607317,0.061750372944971
PODXL,0.023262538317029704,-0.02336013571510954,0.03632038540279761,0.0896504954734177,0.03894733532276089,-0.006441872570793743,0.014303360667391357,0.09824261241978662,0.033150749254075185,-0.03147552940616407
JAM3,0.013175119458536715,0.04821321648444516,0.061011899398513654,0.0875232906913982,-0.07045197986724053,0.013493109721249688,0.021480164347681057,-0.0033322788806984132,-0.029989660623236273,0.08758513546159663
TGFB2,-0.044273030325109965,-0.03383069069336179,0.0063919753781768755,0.02687542460132347,0.05811064319086557,-0.006278354878452434,0.020663247348239207,0.11430499347414759,-0.06222437397065415,-0.10659956131721864
COL18A1,-0.034876267184425956,-0.033626511690557186,-0.03969265252322131,0.08911506561748991,0.05370873369366433,-0.014299092339397957,-0.011197851480002886,0.06931091200453096,0.03030414915956551,-0.040788689540307524
NODAL,,-0.008173046152351435,-0.015840204448194978,0.04689043706670411,0.08522530182152463,-0.000754931631745566,0.005774998909988927,0.040205251807891196,-0.01868231876957073,0.059647833370015384
INHBB,0.05756137184095643,0.02940496227458404,0.058562894242523325,-0.03676251999123314,-0.019565204775123662,0.006840511411029764,-0.03466892333733252,0.04667071865276236,-0.010357670546636947,0.034744373772924844
LCN1,,-0.019840283159728658,,,,0.022274980706882882,-0.02496687012973071,,,-0.018423633912956063
ARF4,0.011640845088597444,0.05806502285787142,0.052005409713325054,0.05031486408491008,0.1814439943884459,0.0820183581800052,0.039538298953886435,0.05541361699674664,0.013704556558575966,0.03187236824954412
CXCL14,0.06285701669919938,0.06691533583176802,-0.017915929735762032,-0.06928770599862692,0.11965026492599164,-0.053370607652803236,0.005231612807038397,0.10491458248201022,0.002523965296443766,-0.027658027679706522
LIF,0.10146381991068935,0.024695927831456892,-0.0038063802764579983,0.029108499901687058,-0.08040677265852018,-0.02326729243812837,-0.025338965829410916,0.18190610976960592,0.042457338135439684,-0.025620824650369262
IL17B,-0.025796452488842037,,,,0.10470998984038837,-0.04012964621322285,0.02146658246742637,,-0.023242540548219406,-0.020830450983310527
MMP1,,-0.02735310659615189,,,0.04424263777893303,-0.049508245101787085,-0.04115166501119164,,-0.016830644894976213,0.12567452433721377
MATN1,-0.0203252003487188,0.0005315651833587982,,-0.015976248384556465,,-0.041026971683971604,0.044542142542795336,-0.0255706422336516,-0.023953933239116897,-0.018982999151073033
ADAM28,0.007147649427791178,-0.03080494527348413,-0.009621786035013308,0.05745343842753676,-0.012628747374677115,0.02985374296369891,0.021775386087474726,0.014425384882927047,-0.036686247480765155,0.03191937038118464
TCN2,-0.03513127858934291,0.032694676436902846,0.043735534794466416,0.07793744846639378,0.06751692179272953,0.0031630702452362966,0.011188697731328384,0.06885622759886205,-0.0251205122923488,-0.08176758971612011
THPO,,0.05016153809959222,,-0.006750329487390095,0.012261630361208163,,,,-0.020778927590907426,0.05788234940479977
CUBN,-0.028463130086379164,-0.022604689355878328,0.03149226306868054,-0.014937872468285474,0.09223579857668744,0.04512818965943312,0.038982100470888195,0.038405207234252496,0.0015561030544128992,-0.014610959544077125
TIMP3,-0.014832753984642417,-0.03538062492226764,0.02839502418711898,0.020065641983275973,0.11351475230802612,0.02031229798099104,0.013812534398834155,0.09303754654876571,0.0029464048267768906,-0.06452688038751973
PIGF,0.0636463888310359,0.019577998130895818,0.0029136363048239346,0.10470536094801063,0.05601283860112212,0.0025139445909784707,0.046876169899444806,0.054857943319853136,0.029357920536968236,0.035880234363733735
CRH,,-0.023245253876123095,-0.019879414814474295,0.042413107191378606,,0.04096470278738812,0.06541680039511467,0.06977593337116628,-0.024018298671607142,0.053379947357527005
BDNF,0.009970696507890222,0.06787629513219627,-0.017783307029837523,-0.062877366821442,0.03141344860144293,0.013772645214193007,0.029071559687208516,0.2219403839942854,-0.032098836553734085,0.03529091479857687
CCL5,0.18765356331730207,-0.030204600524002673,0.012233449004274505,-0.019666592490330845,0.09273738385448053,-0.009733854487627624,0.04507116748946275,0.011677191315696092,0.051736363757584905,0.038089330435651284
GAD1,-0.07149881435355798,0.04584653187606538,0.008721547473765745,-0.057704217407821605,0.03669791802823917,0.052577816763296994,0.06769184379931463,0.073273325133502,-0.005443836205229385,-0.057589045595926834
COL14A1,-0.026847210746163443,-0.0392578368876876,0.02747235775161017,0.08517316355709181,-0.002295926873402007,0.030155346560723478,-0.02427935844595982,0.020331382111580542,0.023242455029014317,0.039777672089461445
HLA-A,0.02968553146376,0.036659249432852356,-0.03748484746714599,-0.008173755103444445,-0.014989815717579449,-0.04884694784475416,-0.05496581439012161,0.08845387958180304,0.05238043514857717,0.0662654761279419
CD5L,,-0.008044220462917338,-0.06744533862019768,,,,,,,
FGF18,,-0.021032750883847342,,-0.01867946686834929,,0.027060792784598452,0.015246635409945024,,-0.015518625427147534,0.051598950358439706
ADM,-0.025272108195615015,0.0047881194478949,-0.030580032693941307,0.05225442524775414,-0.05921985962960177,0.0012668979481423532,-0.03964778428326936,0.11257893469628732,0.06672248097816291,0.0230288916011606
CCL15,,-0.03878264256717703,,,,,,,,
GNAI2,-0.02990902241519816,-0.03388097202732233,-0.017496822714555618,0.08626771038350413,-0.09501974578694644,0.006125769325691381,-0.043830111386953564,0.048804682311586606,0.09142079170195375,-0.04613991159629648
HDC,,,,,,,,,,-0.01898299055385238
COL11A1,,-0.025784645246377427,-0.05693115030521173,0.14018288558020914,0.0045532972756311746,0.026284593639207862,0.009412727229315304,0.03263997620041444,0.0546267146859179,0.020789373794918395
NUCB2,0.011083154389028566,-0.00033561026883056146,0.014997714959787738,0.017034674492576604,-0.02542192753064398,-0.045320629477094726,0.001512660094397993,-0.01691267241047916,0.06084691352060583,0.02747909354091596
FGF16,,,,,,,,,,0.0909113733058309
CXCL1,0.06112406054405097,-0.02397483574629775,-0.021325857966852116,,-0.004897212392759807,-0.012656904536230387,-0.03818222652166479,0.04394356333497058,-0.014123653195400142,-0.042606545700138006
VCAN,-0.022200025881790972,-0.026842330488105377,0.005935947893046456,0.1469660726284997,0.07105605395330904,0.05478507045504074,0.024577392314665505,-0.05205832475259058,0.09578565966416634,0.04711658896065773
MMP7,0.011663032673227866,0.017589524217982364,,0.005325958582492545,-0.04429591185297707,0.017882767407068588,-0.021353030825611432,,0.030836459294237534,0.07825170471835406
PTPN6,0.008959422053951217,0.0009473912443756851,0.03326215653270224,0.046237197761923005,0.05608917382545755,0.011242012497715056,0.0423689666771751,-0.003147643566723706,0.05870658308657441,-0.06965050957871118
