,UKF260,UKF296,UKF304,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
COL11A1,0.02689768642305945,-0.038860123353690317,-0.003755590156840869,0.0006319484365819571,-0.009647537356531854,0.0026270129139175477,-0.0001448442853490065,0.005203476915825762,,-0.0016224556247776561,-0.043302836913401976
NUCB2,0.00902873568375122,-0.007985613744720442,-0.03863042823087756,0.04457446676747529,-0.0009680238850899828,-0.03408938592357084,0.06287424582921917,-0.011784652847061112,0.008421631928202056,0.0383116794975242,-0.07293276444430608
FGF16,,,,,,,,,,-0.01870527660854606,
CXCL1,-0.028123444983560824,-0.010173778912907121,-0.04752671822870884,,0.04503108150480928,-0.07810795878432723,-0.03133818650855017,-0.027510223849119955,0.001500041838572881,0.010818273198561799,-0.013387587938349725
VCAN,0.07938322712456984,-0.0108346928996159,-0.04970219127665848,-0.057618980967601284,-0.016895398663981667,0.11042126560556145,0.0042291435310506656,-0.012143350909201597,0.05562773421013904,0.04061268155364494,0.008759950260963848
MMP7,,-0.019653536848224434,-0.02050031223088734,,0.007043528290464376,-0.06329398985501052,,-0.0514794135837456,,0.036345536899414194,
PTPN6,-0.0031775444337470062,-0.020706150948535403,-0.011400352979540116,0.020438358403301996,0.056591651610545454,0.018641058068179988,0.058794711680028575,0.019005876119399842,0.07225032981046084,0.01886922485311754,-0.05020410252852115
PTGS2,-0.04959570053206457,0.01887185876849422,-0.02048872300847667,0.029501103824854658,0.009111465869253413,-0.04028524782624134,-0.03609834296985645,-0.05123570144809232,-0.06501263792838834,-0.05059532375343281,-0.06355679488075675
XCL1,-0.006477391931253716,,-0.026890576662548953,,,,,,,0.013309135580051885,
CD58,-0.0036687469060174703,-0.06777755845571423,-0.019537003633851496,0.05180233041245744,0.009299649165659825,0.03299382510189388,0.044137836151137574,0.00895112246811649,0.02414265426396747,-0.08686931564614733,-0.05571684318711169
TNFSF14,0.033903975570647976,-0.009937104895285966,0.02411824323587562,-0.03945510069793776,0.0477953525253369,-0.0307706081833199,-0.04299168333889883,-0.03593953281661272,0.22552998712185343,0.02143769227886632,-0.019402357742521498
CNTN4,0.004973053379434671,0.015980853557216058,0.018966374940646468,0.06575357455069013,0.033370671474330295,0.06554290475375557,-0.03664344301569089,0.025686116492643025,0.007830879693602494,0.07418850099538195,-0.043777194331499035
INSL3,,,,,-0.021357415857282527,-0.017860919287017524,,0.07916968404225773,,,
BTLA,-0.02380443024023208,-0.012690022825511784,,0.08630443454184128,,,,,,,
MFNG,0.037479925385322896,-0.03493713235397365,-0.012123852994890251,0.03898372280864032,0.0364664221215132,0.04839918717237144,0.027992919986264627,-0.05659762549856926,0.012081706277669368,-0.0024228285430400245,-0.09129292022566379
ICAM1,-0.08153999546410325,0.033750011820169734,0.02775687083296404,0.008971464720674853,0.013534656925926142,-0.025353276190201862,0.002516626758762062,-0.03635673626313508,-0.1335214887578263,-0.014374948526772872,0.011771223691266743
PROS1,-0.08785779248753739,0.005178943325343255,0.04953090590840726,0.01762815149423143,0.006434960811659095,-0.010160537501857794,-0.08994666695277634,3.246213046483588e-05,0.0001372506595343745,-0.02862278675894679,0.01836391675997026
CLCF1,-0.056553731234733395,0.014562461214876823,-0.01292057434148473,0.019411365515572754,0.047410699990384005,-0.08193491346715812,-0.06819583433617976,0.049611834039025526,-0.03495387502675811,0.004604228369197006,
PSAP,-0.06531263532093348,-0.008110472749739396,-0.01833915813987259,-0.026675202084932105,0.012576471801983947,-0.06030482717862134,0.01745680316193728,0.024971169043416997,-0.0017638043591465845,0.011158781092693266,0.05224214572684032
EFEMP1,-0.07622743748877069,-0.05091642959259813,-0.027350977052828747,-0.05227743957939755,-0.011559983733579238,-0.05995101922020278,0.06563105331017535,-0.03599042710480656,0.02753710037239424,0.00431918617456345,-0.04257474939776858
C1QTNF1,-0.011619794820159037,0.004447942385194109,-0.0020633789667095282,-0.007982561000918228,-0.005397968198952497,-0.08893630971822444,0.028775116152412173,-0.027153932035864654,-0.00036195190396229017,-0.021739681902167223,0.10436616502522089
ALB,0.04332789410739254,-0.011286452371757358,-0.007640545105043847,-0.026941907070381944,0.024527823833578637,0.010881538126338177,-0.01293876153006221,-0.03554293631178158,0.0964325302216353,0.012828435148010386,-0.07386593903070023
CCL13,,,,,0.04691112578502343,,,-0.04031365025350258,,,
EFNA3,0.025903599664932143,0.015237871439916142,0.017380391260376493,0.010754309822394437,0.030633050179066867,0.03258705184537553,0.03940968982574477,0.12238092139260216,0.0858833270726203,0.04389126084444607,0.0034543034027687785
DRAXIN,-0.06413102535660846,-0.009062467407570366,-0.028064535803411887,-0.034843584624832516,-0.002142350841080446,-0.042011773930434974,0.016889963156995338,0.027523857563352922,0.0750589380238381,0.00017268150529998645,-0.05895088571156164
RAET1L,,-0.01085434424085963,,,,0.00413593722092794,,0.08856668652245446,,,
NPTX2,0.005131641081016915,0.007083456182251102,0.002550061369832024,-0.004845803414097843,0.04051513866054416,-0.0025915878386477704,0.05304993421322597,-0.02991205331064556,-0.02085830158033111,0.07782452129309457,-0.02518428821392958
FGF11,-0.0365204442090379,-0.020540959461510314,-0.034226710437533725,0.06403536882969453,0.0531451008780181,-0.010313251173104557,0.03964299355746837,0.02806394572521513,0.019143059520842876,0.03896807701498337,-0.07540353792347837
CD59,-0.06927400006472272,-0.052197842967308575,-0.011193786246983754,0.06985428638957733,0.020741959537365937,-0.03434270033966425,0.08597502148495983,-0.04734327948237466,0.15114258353297685,0.08826517541241623,-0.05210188870683942
COL9A2,0.0855706959536711,-0.035975046828377114,-0.039504628594879285,0.04588908873861403,0.049639792327747255,0.08646424146438762,0.005634843926196762,0.0568721706101176,-0.06869045976880896,0.032612136298678915,0.028918509560097925
DLL3,0.05586804151249257,-0.02726867795620312,0.04702596216042685,0.04912919467175569,0.03735805537783876,0.09889618803900141,-0.08001609662490121,0.05379871525961692,0.03659213011985936,0.04084830274337671,0.00827468775808011
FGF5,,,0.09120825227933557,,,,,,,-0.015475222404528673,
LIN7C,0.008204892494751342,-0.01977949441613144,-0.02243131927454716,0.05845602533099621,0.012099858355671948,-0.04288359559560274,0.0005888112616313766,0.055626259329948,-0.008386446055694614,0.006611581548000094,-0.012456075143792539
GDF7,,-0.009937104509130053,0.02280366580694239,0.09723119576546388,,0.08995491871924992,0.02244738221691488,-0.029216739585179712,,-0.029018042797320145,
PSPN,0.07075103289121741,0.03954976614386346,0.011179386823543963,0.09282093449312365,0.022516100071449538,0.029007822089815675,-0.05664011232294572,0.06616014859009396,0.05493905735555182,0.0020667351648217674,0.0510231518110599
ANGPT1,-0.020665339346684332,0.01360783700901522,-0.0458555463815648,0.040934679996034444,0.040440268518610406,-0.07261580880800661,-0.05783923919171675,0.011859513858603475,-0.052981716273576666,0.0345169011218715,0.08466081585050174
PNOC,-0.04734672636532148,0.07209997565971764,-0.003548019915517723,,,-0.01648268612043472,,-0.02364757991492107,0.10447400746472688,0.07922271671800836,0.06872488189858472
L1CAM,-0.0006112108426713255,0.0070496075433966205,0.0541398323963953,0.05622892639217501,0.048434713829302624,-0.06142274616366266,-0.02477812161716264,0.06716247349755355,-0.002665611283122021,0.06004103526395162,-0.005448014179364979
APOA1,-0.012451359657925652,-0.016082249584118323,-0.04196997223150623,0.0773930105436479,0.00060223845107331,0.05789705588333193,0.041094694503604645,0.008102872783820502,,0.028083704514408038,-0.03788755360633987
PSEN1,-0.013446725648489342,-0.011494276300341668,-0.040914436078309226,-0.00659893249032285,0.017398323086159677,0.014958428588076313,-0.022557514669673744,-0.002641860697543187,-0.01101834562373057,0.07979507248291995,0.11493281010261899
CALM2,0.07075921668033072,0.08646715383399099,0.045598347126820926,-0.01193611112706746,0.04381437534016488,0.05522129942258131,-0.014819496743365046,0.06318573995314902,0.027982161606349445,-0.004737519627132893,-0.03420924308590758
CLEC2B,-0.04993130416928003,0.0004454066626132821,0.025168151721520215,-0.04186028187096724,-0.014318369069307033,-0.01111227548579897,-0.07423787969345498,-0.01597903092629229,-0.02793060730178237,-0.02464249518120854,0.19423799313171797
NTNG1,-0.019544329677718273,-0.03321816042912201,0.06110834564655772,0.056306217713494325,-0.026830207226756508,0.06567878818128296,-0.01910209886594485,0.03845896046985312,0.026845124079617984,0.05111909302227273,-0.014987484400592489
LRIG1,0.09745334621764844,0.01868196727711452,0.0034289761931479484,0.04885079312219111,0.028100521366312862,0.08186096332920677,-0.01534315598598318,0.03963234952548315,0.0494516092443444,0.05327702331914903,0.055436111983213666
CPAMD8,-0.028990542114660636,0.04410360491802065,-0.008466818707518645,0.0044391994963083724,,-0.017412911521521066,-0.009616723089829322,,-0.04182779226836348,0.07726209287032677,0.009824908101901833
GHRL,0.016183891755529322,-0.009062467407570366,-0.021989228668096744,-0.03167081597655529,,,0.01381513945818357,0.014703222883439393,,0.0369228153552405,
NPY,0.04933469453594834,0.037016268291563195,0.012540602025991443,-0.0374204808582371,0.01721132513373419,-0.013160821774466147,0.026923732604988405,-0.029456676979277136,-0.0002828495744472532,0.04246293051615783,0.09188653884120944
MMP2,0.008554724833634154,0.06736552328253091,-0.050844513638762454,0.037618922408894,0.023312300505470757,0.05601782225063427,-0.008396926262680236,-0.018058502917437193,0.1346146690711444,0.032355324964654195,-0.08701665005378421
PPY,,,,,0.009085796941987197,-0.029834896458144505,,0.039509793258480315,,0.006019622772391053,
ALKAL2,,-0.024096046436853567,-0.017299514961849675,0.022559465627214528,-0.034102731256511705,0.04620701037227464,-0.019708797150538252,0.018823828710776085,,0.02838287169838255,-0.01648096342534202
CSF1,0.0493025738180632,0.022737568384635205,0.031118006167039945,-0.010760041689635298,0.026139149859534267,-0.015441291257131042,-0.03444121671331988,-0.06064562071312821,0.06448487354002193,0.0010649254467956463,0.04533120234928233
SEMA4C,-0.03839266516216133,0.004527312605171116,-0.006294095380554402,0.04255061169020471,0.04318488067470085,0.002779195270587972,-0.009633832786632148,-0.00812520825229941,-0.044611770350476414,0.04172018069300662,0.08386295968968391
ICAM2,0.04262472096440064,-0.02713281752392991,-0.010348471583414454,0.020592559939293986,-0.019785912526672007,0.04462475679401905,0.0026907294545037265,-0.05511371154739214,0.07588792545362055,0.027859082755592773,0.07001598222060788
SYTL3,0.010049971977079743,-0.02041613050911157,-0.014857237079002982,0.03816389104418651,-0.03125901449729189,0.023888304829082198,-0.056839705817554806,0.003342550133658206,0.18422606905291716,0.010681128942450989,
IL1A,0.01114182884037101,0.008200675403247072,-0.01362465901793106,0.12006071401729045,0.03893696605014884,0.0014809154868830558,0.013206894366538718,0.004087579765895879,0.050254669768544764,-0.03260349773141439,0.09181942354035481
HLA-G,,,,,0.04026822641762815,0.03819410636444212,,0.0059091279069447954,,,
PGF,0.06692883351062792,-0.01638653280560115,-0.02673128893977048,0.07709857778859656,0.0248421380057895,0.06293899459394811,0.026190990217086096,0.0020007875184334958,-0.04992761073926697,0.006575942598732723,0.050288273341429136
LGALS8,-0.02046446767801618,-0.009306443542927846,0.037815037461539795,0.08117553452533192,0.028174705769021983,0.03473355372060974,0.023650467761932876,0.009279720548828412,0.05742767742399217,0.08801323407305311,-0.0749275015310903
DKK3,0.1010689118545949,0.026182740383047822,0.0469263847348213,0.062173434605053556,0.0775520072710309,0.05560830074211095,0.017185218874184102,0.04210594238484076,0.03761318021470207,0.014634969207080517,-0.06612286467024073
COL16A1,0.12075179684179116,0.015507068122752399,-0.003324826563823285,-0.05622941481693209,0.015105080185460494,-0.026055974975150303,-0.004669627211591098,0.003993936444099858,0.05211642346651437,-0.034574872958936506,-0.040335510745998754
TPH1,-0.02845797522707338,,,,0.02964968259507677,0.005906949090409814,0.010378119616107002,-0.007067462389021012,,-0.007861125436007596,-0.03623297108436124
TNC,-0.06233775098919681,-0.03150471568349152,-0.04311487293256978,-0.006197150349355163,0.017769219349114684,-0.05236088935281632,-0.03126254761568951,-0.03401496385866011,-0.013510076612444737,0.02085937087534347,0.0843489781954361
TNFSF9,0.01940194976788285,0.0034220310571537885,0.0027153843784007902,-0.04089102242928997,0.05086235894489119,0.0036856482292920087,-0.043775250338220176,0.03200361461463947,0.03495914271914871,0.0958088724130108,0.05414997912929062
C4A,,,-0.0018038105552182365,,-0.015871252192704313,,0.026942589796852337,-0.0038690631158963757,0.11148608707989914,,
CNTN2,0.09781593896678828,0.0645095368308288,-0.029218137271523753,0.001422451709161587,0.07339405136832038,0.09601633622228822,0.039465746252343316,0.06876658498627462,0.07628691516429904,0.04150253008019992,0.07863655431980607
F7,,,,,0.002222975400234679,,,-0.02921674241036704,,0.05488942293239715,
LUM,0.012773973034148543,0.02889480131248391,-0.009099287849749374,0.03640407836655487,-0.006134657896789643,0.06548113072326116,0.059999413581268445,-0.01122268300959143,-0.03671015351855072,-0.05739986634594299,
BTC,-0.03925133240949341,0.026249285708467806,-0.02891678145638058,,-0.014467026218945885,-0.026413419815665688,0.011187335621094613,-0.01473070230142132,,-0.051815468894930675,
APOC1,-0.036108596399331575,-0.04326742678238351,-0.029984354583270423,-0.014355913359192125,0.02276212864523302,0.10507937831507144,-0.0009590713845097808,0.027359593552794166,0.0573894731030353,-0.002808833675601908,0.04087167360531261
PKM,-0.05938376717697213,0.046892059199456784,0.05723633497883472,0.013338310610321818,0.01892506841418866,-0.08318735034980149,0.0016364999361383374,-0.04268660566248406,-0.015280562174405961,0.012777922585409298,0.1260931040408525
TNF,0.029598573120717835,-0.013249127064506932,0.0300778132276401,-0.03126680400357668,-0.014041676810243202,-0.01808101549247773,,,,-0.01979433835702659,-0.07816460103683327
GNAS,0.0984169881386539,-0.0037637509158772015,0.029455014374246708,-0.0076036017206130265,0.005041325987220381,0.014648935516313959,0.003666204303958246,0.036586076973709324,0.03441432787580685,0.018781607920872464,-0.03344136312947259
BMP8B,0.0590940745971329,-0.008797284186938075,0.003232970629045748,0.07138663819753731,0.002822502645177745,-0.0498308876284084,0.06947877786723487,-0.0056595817052292755,0.06871525463428929,0.03977571870725424,0.011606963294845965
LIPH,,,,,-0.014255844957502099,-0.020158776741360296,,0.019322165432463095,,0.03452148766661196,
CCL28,,-0.010405329580625641,-0.0294726757173148,,,,0.04838331635602574,,,-0.029947960538170833,
PTPN11,0.024726780824779658,0.028656732358562177,-0.07610368536635302,0.005453496244543445,-0.024365632789728302,0.03753968713982582,-0.07691095118094632,-0.04375990001817702,-0.0219191507183909,-0.026109960583283937,-0.0014275457220874655
ADAM12,-0.016304668830282903,-0.010056104187790911,-0.029283696738669686,0.12257858862572248,-0.0005884899304563938,0.021604365733038026,-0.07851709715187821,-0.01703208509249888,0.1461440630169795,-0.015377543682703707,
EPO,-0.018420779520831806,,,0.037741899894397614,-0.015482211700003367,-0.020936426421880955,,-0.014659876783743017,,,
EDN3,0.005611581858926323,0.0541913429736507,0.01126947426194533,0.07012525128216908,-0.01409436134455815,-0.029361495383742334,-0.05090351847533017,-0.03190147182044403,,0.033739047788678936,0.046524498039415704
CCL22,,,,,0.08149748603165796,-0.019146041393460437,-0.03413093648069461,0.03599218044723371,-0.02165504086741869,,
CCL2,-0.028280789094386763,0.07966331998640183,-0.005075330726867222,0.0597032720483292,0.06420700970202999,-0.020662245563052052,0.04590084114238163,-0.056631061585864804,-0.13063995154572416,-0.042901759216953855,0.04908767849564336
DSCAM,0.00901078260908876,0.024262844366442313,0.06207145985286418,-0.03717822450720956,-0.02661795102986188,0.024520885156834985,-0.004236636510422387,-0.019697357793472557,0.1217026958350728,0.05980046307089145,-0.09424868766268996
ANG,-0.084808802598638,-0.01983228988921954,0.024686542155943573,0.00909138948277942,0.031888512790095865,-0.03694961652318716,-0.04407854779164526,0.0836071840167071,0.052102233404158343,-0.007983942898912928,
FBLN2,-0.015353544316276077,0.06497697817703858,-0.0336521449277414,0.019712314727452822,-0.03377602319082019,0.02423843808374003,0.03332648383532438,0.005484398155185404,0.002664378547310975,-0.033378919072953546,-0.004201945263923981
VTN,-0.00730642792887865,-0.013875167861378906,,,-0.017697227472585474,-0.01472207299521768,,-0.002849050175201023,,-0.03208696187907818,
VEGFA,-0.09872855662330568,-0.034115915115900376,-0.023108776609296857,-0.002226236949861423,-0.026413047300115063,-0.11080099550776414,-0.0935471337176417,-0.09987017046423556,0.04875527444596479,0.02369636731467472,-0.01843045597817889
F10,-0.02872539257602865,0.04806111353941409,0.05232379011390116,,,0.009310981252731436,0.1949679228144524,-0.04841209150988382,-0.03561123664673045,0.049383366069368134,
SERPINA1,-0.04784338283236319,-0.034690543785610185,-0.03258943822784386,-0.007625550972175412,-0.006842405061521397,-0.026936677846771666,0.07116824196660645,0.029646777055413017,0.018674701121139208,-0.051256361436120564,0.022556824431044988
VWF,0.015186557957993141,0.03471603235534246,-0.0273541306074809,0.09590304102734229,0.010156390847925441,0.07049654048141768,-0.005588614844615087,-0.010032774844452206,0.0034806953729769313,0.018875176604691207,0.010308704325270339
GDNF,,,,0.012918275090186788,0.06675382115155507,-0.018436206386972676,,-0.029229163549770256,,,0.09536349299288628
VASP,-0.022970458985835506,-0.026294300437473866,0.01779658317645993,0.1336719724232806,0.016568700495263395,-0.054226672730818534,-0.0009995458300299555,-0.029486968298871825,0.06823039486116057,0.008399056997961665,0.02697988016025563
ADAM15,0.054781372911198466,-0.022741275681708764,-0.011198010563885344,0.05661177803442102,0.0318541590651992,0.005406923371793732,-0.03422028923477678,0.053413324641333325,0.02097767532452921,-0.023268339899257025,-0.034572304397317684
WNT2,-0.024739479855935366,-0.011805626789321382,-0.03337998249869394,,-0.019204146642150283,-0.02150275866640417,,0.012420593656068167,,-0.02859438509095792,
CALCB,0.03512367337122515,,-0.022346883780971417,,-0.01680714084566157,-0.025466491468747427,,0.01040589942933977,,-0.030494406888739407,
OLFM2,0.08477086245460629,0.011328759962408412,-0.0648634455423232,-0.004444196617354927,0.05706371942884049,0.0877048419739266,0.06965628781285421,0.009425213155116737,-0.03803312626240867,0.0809756716057444,-0.01876376070102083
MFAP2,-0.03385179039255713,-0.013175699035801647,-0.02597864976396871,0.10811720864047673,-0.02807896313241851,0.03544413723323825,-0.04169651419934034,-0.024517420902125758,,0.03076889005478551,
HLA-C,-0.09081713716123489,0.029508397023284172,-0.00984633340205466,-0.041898191128256074,0.015696383174584595,-0.06718620997551761,-0.02603158762371322,-0.005376721307042713,0.01104343163450395,-0.029394097835167908,0.0862894200830643
THBS1,-0.07624003777883104,0.030274356515308302,-0.016649281582383664,0.020243201793978774,-0.009810448371447017,-0.009219233917046831,0.087863269204018,-0.02210368286150457,0.0026114753727029603,-0.04173864601838762,-0.0683817157981354
HSPA4,0.022257660534395967,0.020182411938350433,-0.0006510311583741293,0.07621658170621923,-0.022253986920241865,0.0010116795747657284,0.006179027238843177,-0.013868960515433676,-0.01662457400585264,0.01775971385063865,0.05257392467717013
LMAN1,-0.02083502156173119,0.010367772621809374,0.018343016819477854,-0.007515114649129658,-0.058583366293048035,-0.10119416895933302,0.05622767555964043,-0.06490448720678847,-0.019297570225650134,0.009841111385226616,0.01039638575009689
LYPD3,0.020328070421623906,0.02707478449680147,-0.026890565504625322,0.09682642326056214,0.03806884167112894,0.013009412861685107,,-0.04451962249655654,,-0.028829018940176237,
APOE,0.1021081722460791,-0.005354064489478589,-0.04175534218575807,-0.006538723148781464,0.05264233679762743,0.08295551028121897,-0.025185522719991228,0.014274909383978981,0.08227993644807938,-0.026461214629465553,-0.06469586726492273
SOSTDC1,0.010477391520614006,-0.021277356514637632,0.07987229219860652,,0.05390189621808015,0.004895148054150838,,0.008568004319982423,,-0.014314224151089391,0.08088170658851809
ANXA1,-0.04506178628268509,-0.07301890148907088,-0.0152354752428082,0.024542692429097644,-0.00717843605858165,-0.03153743395352213,0.08038306110318538,-0.031143691220926865,0.01302890912921276,-0.01074819928760633,0.046269211332108526
WNT2B,0.007589436506357762,-0.019588882834613613,0.08429389432062424,0.0030301903134583165,0.03378999740174859,-0.030970178168056382,-0.05452072247116728,0.07865446042908918,0.02550673036706061,-0.022156293617115467,-0.06278138316249769
AMH,-0.038230607549658915,-0.011703522147671919,,0.007808504638339208,0.10434011563557456,-0.0023493788552331994,-0.008725802079945938,0.03746929865501499,,0.06134702992474328,
GDF10,-0.01571829673963653,0.04832267952307915,0.03701833880634851,,-0.023873661570963958,-0.0322441008959769,-0.03470304857262925,0.04624089270696254,-0.017308679348512452,0.0005242204117921966,-0.06437098682138248
EFNB3,0.0027868686788454734,0.014851438713318102,0.03783887154131506,0.0027197076086889734,0.02418145248288584,0.05005280541614209,0.0441010591367541,0.049846276236889385,-0.07029021850725474,0.03247518618944415,-0.13625495931408246
LTB,-0.00011735759796338479,0.028328120751999336,-0.0488159957339415,0.011631263006070243,0.07345531325943154,0.09756884973207869,0.010260068322676258,-0.004253665115232064,,-0.004410788111231817,-0.04535451067220019
ANGPT2,0.05366941441138746,-0.022965714301500455,-0.00848018780406602,0.0452765547253077,-0.001967929047361947,0.02134166594753292,-0.006064663500835148,-0.015556826449503522,0.031085640457357493,0.021214029368028634,0.11036096902302364
NRTN,,,,-0.03303413748298699,,,-0.019522852580008854,-0.008721856486291084,,,-0.05372597692752521
ADAM17,-0.03344121407038239,0.018885595393793565,0.08188170934841188,-0.02544536009944243,-0.016653392703199838,-0.039721217280137826,-0.01542547191980093,-0.029090076230426275,-0.09845658750713325,-0.0668212351417067,-0.03138370662754145
LRPAP1,-0.013383878093355674,0.05002652479948121,0.020793615899946074,-0.004981373996272549,0.03165417858078018,0.07461118335837633,-0.033029395251279924,0.06348064182223291,0.029986567374580102,0.008004289357502619,0.06770895190481914
NID1,0.036159710882702444,0.05071915623052677,0.009350391071220876,0.08414094057730474,0.005446183634859593,0.04424267811958688,-0.009648691653580762,-0.007593942327920281,0.0633893244782991,-0.042573031565487175,0.01853516626261123
MST1,-0.0019345679122503411,0.00225084494154209,-0.04771248392959571,0.006218407678691894,0.08669084486281099,-0.02005807105323052,0.006686558405184245,0.1148055328100402,0.06850644548010297,-0.0523844471168753,-0.01893991893284034
DCN,0.01258131188964948,0.06257522895818295,-0.04303959720576518,0.13496307149512426,-0.019553638385640136,0.10040317835154898,-0.008858239579960053,-0.020313538694945125,-0.044026874419529995,-0.06120561861499193,0.043986232753869696
IGFL2,,,,,,-0.020744512817855765,,,,,-0.044657111184635105
COL7A1,0.02481760074075636,-0.007406617738159726,0.057876841341321386,-0.029843236916180602,0.00012849845749751264,-0.04195694106237458,0.010555415742097472,0.01080279555535094,-0.049080885330066534,-0.005472480848767531,0.009831440552114663
CALR,-0.06278334676977954,-0.05266412370608775,0.0026777151423391576,0.08401623512279657,0.07104280869928867,-0.09361701154203474,0.021120797277234645,-0.025963146151206973,0.03224471881310937,-0.06495352991973535,0.07540444611674624
PIGA,0.03080621311101576,-0.04209461363367514,0.04822096159807477,0.02683997102931801,0.0422721570215689,-0.022444801764029673,0.011300481814798,0.006160606455798793,0.010716992639569102,0.025294124270021975,0.05662512074426136
CD200,-0.009529248073715576,0.015134877030084384,0.055762677718464555,0.062078559209421055,0.03952214415348885,0.09761518992914825,0.033045085096162455,0.08376024764815142,0.05840471018544776,0.02708497510668608,0.058161830775094035
GRP,,-0.014476435531893468,0.0390567769135924,,,-0.019556956319994177,-0.0245984942044378,0.05617988822093156,,-0.029578958145895184,
CDH1,,,-0.02763065421479781,-0.05479929496873844,-0.023619425191262835,0.08669825998401226,0.017952695165918305,0.008083965657051502,-0.0050319748978202026,-0.04283949272936469,-0.06489452564398872
LPL,0.08188570903496935,-0.004237050984974914,0.008199415189029413,0.06170051876313329,0.076161713245639,0.06352960246000917,-0.06313810166195091,0.03276359368712514,-0.06109570113132485,-0.011478424700371597,-0.10077390990854775
SEMA5A,0.048466228840292176,-0.008581085352329982,0.027543689074931484,0.08927305039179899,0.029224508286113775,0.08943068049104053,-0.010838026156474088,-0.009622022860147263,-0.02137479592056465,-0.013369470363522876,-0.04868507919118831
SEMA7A,0.03161737292855475,-0.02837851865218884,0.018123127342485217,-0.02297648465328282,0.017563969440353815,-0.010842237255761321,0.03724358216920342,0.0438789012842155,-0.05790162036740205,0.018530956066748934,0.06841553080193279
SEMA4G,0.06223751337576961,0.03364104653171294,-0.014954348801324265,0.003192352291972884,0.04177625648811694,0.07668456576023554,-0.024685185372790987,0.08814047148642601,0.04322988577961335,-0.005170520719439399,-0.019638189163576653
SEMA3B,0.09040560256860751,0.006649015439252201,-0.012081951106020257,0.000613553075458335,0.023932993996003717,-0.011317352439973487,-0.02802924566574892,0.003798351341662948,0.09114876059833217,0.08147784799128832,-0.003550125917905382
RPH3A,-0.01900196886280105,0.06624598237000645,-0.010613600850318776,-0.02551551102354784,0.009929063621673775,-0.0274519334590507,-0.000746940737377862,-0.007255172172977071,-0.05150166804973267,-0.015964225410303925,0.013783262743372542
JAG2,0.010909433207524261,-0.008588361715435734,-0.023893500313572277,0.03017296874287577,0.017589157513363585,0.09974406663852088,-0.06995556575032781,0.04692286793382779,0.21041613247339272,-0.03409270533994815,-0.029159671493883585
CGN,0.04296707383826398,-0.010963878685295114,-0.04544672310966846,0.03951616998390512,0.06436745297917233,-0.06735973281628349,0.08281283781934558,0.00934159740525965,0.1018468179334643,-0.003976490313822586,0.08191211843712756
GDF15,-0.1070505648588523,,-0.041737831282495245,0.008496190855378625,-0.03900881139322899,-0.05025526417756386,-0.044965353240919756,-0.007150466450105103,-0.00864242774452629,-0.038256851591021566,
SEMA4F,0.03905209978826468,-0.01164699452882922,-0.014284417711691368,-0.005782834891722172,-0.014007874886610266,0.013203291660611544,0.0393930279295972,0.04317681246282565,-0.025763005419401484,-0.0028054736558205612,0.04937047052254673
NXPH1,-0.0024239991287406063,-0.016324214658557695,0.12395985634938003,-0.03413121904357644,0.03828747006115982,0.060983774618950805,0.04948543092834606,-0.035085731776440934,-0.06026697109100871,0.015601752598676022,0.05107867661584874
ARF1,-0.0467714197439149,0.014741892391743764,0.042668947571898985,0.01999814126178603,0.03882000398245784,-0.01886991356913825,-0.003287806868514745,0.02828703079937876,-0.06382603339502259,-0.00951220421693405,-0.008322417728774833
EBI3,0.0645554765096233,-0.025807684403116107,-0.0676453945612031,-0.01434754413054887,0.01611161658159208,0.05097667835564661,-0.036587865896328266,-0.031062890304815162,0.06338755935611949,-0.006886486595383141,0.11059390356179094
TIMP1,-0.08705543071151543,0.014104276780446531,-0.023648208435029777,0.043265546170080944,-0.024791092599675046,-0.13408465391905325,0.018578828214110513,-0.07559148321052499,0.12885807330939375,-0.01661950643367482,-0.0018249763781571034
SEMA3C,0.03078039462162638,-0.03132648201573517,0.023088285452910032,-0.02727175681913862,0.01722328098021844,-0.043387943073035354,0.01706948380711187,0.06607268959594832,0.016803344826025534,0.052799949752807614,-0.06993773516313619
GAS6,0.04222330102552407,0.0406547042670915,0.011674475348067105,-0.029502291892058528,0.03182973075453637,0.07477365441747845,0.055330096778936314,0.0582547377881079,0.00976765929590154,0.0634476523409798,0.03933281223189824
MEPE,0.010264935223020282,0.029683859401544836,0.12991472519971714,,-0.026793721606900023,0.025300527231562238,,-0.04212870649839083,,-0.019725618208761012,-0.04101693557762372
SERPINE1,-0.09416703858690381,0.052077571694357824,0.021612352737738955,0.057312105853835185,-0.01572448761986419,-0.12131307942615437,-0.05753801075431142,-0.006688376852394993,0.05631358942585743,-0.05472623884301971,0.012828272167890047
RSPO2,-0.03633902783069097,0.010475344999541973,0.055032891458334766,,-0.02164949436367687,-0.02807743467410134,-0.013759787218770475,-0.030016233184342007,-0.023292046023486484,-0.004887997315564574,-0.0011684775106382426
SHBG,-0.02164801567890402,-0.017769289405397667,-0.022699246604544157,0.00342440222976882,0.033159477487158986,0.015997280458946782,-0.04594567087789274,0.028983799410992855,,0.021146477647117894,
