,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.029237140015187152,-0.02900547003518468,,-0.04779227771612736,0.033145219990714556,,-0.08669294578327322,-0.0315096985069651,,,,-0.04706687239184238,-0.0038256142331933377,-0.022935164274832113,0.020059640923900755,0.061872789998866536,,0.07836261009257094,,
PDAP1,-0.07308415823685115,-0.002017990322858639,0.05348474269383051,0.00159269187563782,0.003190334225083604,-0.008740700154710651,-0.05152248391728607,-0.27478242677662945,0.009925087430059126,0.02058916697002932,0.018141352421811505,-0.14056680434866217,-0.028265684862367975,0.015434802300146972,-0.010787159020780385,0.02811098633592618,0.008331029687020543,0.0043257629363094696,0.07249458145799921,-0.018852333624336658,-0.016416517637087763
QDPR,0.00035251222788171364,0.021525605465240034,-0.0396532136004255,-0.05288739137133567,-0.04710680941470223,-0.06337780698428672,0.06514460971350299,0.13599108378028724,0.05042427445571477,0.08364296448539744,-0.3559613172117858,-0.006311016628257287,-0.10445866306317865,-0.06372836167468401,-0.026229202524520524,0.0050078965628082535,-0.03764137973786461,0.013777171828324157,0.009697309111319536,0.08481169276030694,-0.09397453999715095
POMC,0.10131290536487374,0.03484367293799842,-0.024721181206748658,,0.011208740671674988,-0.020882259656498408,0.09442924414787363,-0.006821623127250474,-0.009258792897612776,-0.012392904173819807,-0.08830089788617257,0.01938949379542393,-0.02938904667468067,-0.04602838803357064,-0.03361240841731775,0.029972089910343027,-0.037031479458746505,,0.0025624538515782494,0.04135775006352383,0.007340899162161018
CCL18,-0.02519965972200081,0.058383084453633854,,,,,,,,,-0.12706978837585725,,-0.04035738242597391,-0.01996485649904291,0.02557889943345267,0.12763025573447587,-0.009580042941359236,,,,
CCL17,,,,,-0.04060165834501006,,,,-0.029016750512827864,-0.022869739267581266,,-0.02379534503871009,,,0.04264951333317041,0.23850709613191015,,,-0.01979089703066324,,
VEGFD,0.10759051550226968,0.0449619962447098,-0.014247170687451127,,0.05954497451778883,0.013053740246955298,,-0.081176758923642,-0.005112402592866514,-0.02944264133828832,0.06059525133911214,-0.0032113974097203774,-0.04546710250619767,,,-0.014076636345514905,,,,,
TNFSF13,,-0.010275322362354719,,,0.003052053781878402,,0.011990531850337736,,,,,,,,-0.05974446773774045,-0.044571390531991134,-0.025420054284853007,,-0.03224761483240981,0.04873881824071225,
WNT5A,0.004890069029672521,-0.002353154996728356,-0.0022490536384888295,-0.01265903666623279,0.004460127923458209,-0.18067813033548885,-0.04880861236236514,-0.2835406015370562,0.0037491929736157476,-0.054308237354864265,0.015861687767303068,-0.12667321160622408,-0.021623815466678374,0.07766928911263357,0.0232231887095341,0.09615229402880249,0.025881029300173077,0.08088635404808744,-0.06266897242540838,-0.037331919795344,-0.045289953045191546
CXCL8,0.054268478886527124,-0.0075051742398807965,-0.01778161052168119,0.058256543455739794,0.18967098640998611,0.22498182279540024,-0.06552185307177798,-0.07558395516163045,0.012319056025737804,-0.03561311160351348,-0.11644666481943725,-0.016679433562151923,0.0935964658192507,0.4436481040096564,0.21884494147703265,0.13615907015260603,0.02705655384998046,-0.04081776109416912,0.060455596708235866,-0.07802434837665535,0.04805345422405631
GRN,-0.08305560035125559,-0.05255816125409456,-0.03333103566878634,-0.080121027803442,-0.022939017200356494,0.006561546966443305,-0.08168106551399354,-0.3364168047242592,-0.03052632134145023,-0.06385199674153291,-0.3280632657957092,0.019302264818444954,-0.07470433678267409,-0.09995833439618694,0.05936723357603678,-0.0007544701612577703,0.012610627400343872,0.06007913315696524,-0.0909217974496901,0.0006291110453624393,-0.09459192420845103
MIA,0.11514024450497655,0.03182960823732351,0.04535572745852324,-0.00027730988335162513,0.05978426821813122,0.03361426030596736,0.0037339892547350643,-0.12261707512238508,-0.04512236488987196,0.008734555986674558,,-0.055817906115771816,-0.03270692717467732,-0.037707619597730856,-0.15850597423318624,-0.025607595977353452,-0.006930456536831426,,-0.043978798464215145,-0.021530585585365834,
COL4A4,-0.031827238702295146,-0.0030971094483940296,-0.003702381060432912,0.008125834476976257,-0.027134975612815377,-0.10326654919494864,0.048758237420626585,0.05116163186928351,-0.030224642837934232,0.04813308710909792,,-0.02655026586787732,,0.08673341593391522,-0.0003460460408214425,-0.010225798014803313,-0.0028223432369150416,,0.04701483875182865,0.037050726518933555,
TAC1,0.10471851947065798,0.06129248248654796,0.006020150964359646,-0.05984516100523586,-0.008807430185970648,-0.0052241979365305734,0.14072636519401643,0.37085615146681267,0.1006099901397188,0.08310639263795422,0.29800499950202797,0.2597219795064121,,,,,0.012945188432086557,0.12683068245386842,-0.02601714656991997,0.20257287227284326,0.1842569202195961
RARRES2,-0.06594740310953862,0.02430026667652974,0.03241827648127454,0.058920698418820944,-0.020353782090013903,0.10466013572542186,-0.10595178156863327,-0.3673296723378607,0.12747769047967758,0.031176106704767795,-0.0755303049236722,-0.14264602657337258,-0.08827724830793462,0.07036484652315544,0.1643559382882431,0.057829053868123294,-0.024121794464028658,-0.020650416200431093,0.020462460740047636,-0.04158696585811971,0.015581460492067132
FGF7,-0.011718116489881419,,0.010020695371698132,-0.028862862116211106,0.013572782120885859,-0.017121606448305814,0.020416217619587892,-0.02421085466029623,0.09770135187287811,0.019921258240128314,-0.001859288705246901,0.009119764740597213,-0.11674435783609295,0.058591979164407726,-0.028330175808661883,-0.03107642207897888,0.0030269020156843,0.04822335661267805,0.008111905345508007,-0.022156016997567047,0.03761002296179939
EFNA2,,,,,,,,,,,,,,,,0.0004148084649064409,,,,,
HBEGF,-0.024067212496663413,-3.5568494486689756e-05,0.09293544065704289,0.08045275486281844,0.08867685767086973,0.14560805482481673,-0.014369571033332,-0.17927307067908035,-0.06295452380080839,-0.026004404702657066,-0.20670106306864466,-0.009161465682708248,0.08611984461302269,0.08924272879543972,0.005939099831668113,0.12068012933815536,-0.05077793630528008,0.039459909068951395,0.063713433806924,-0.06733052634630735,0.02484727587083356
CSF3,0.00969400294287798,,,0.017218728907753292,0.2672302102939822,0.15765382294796382,,-0.007197158472891531,,,,,,,0.24718035902439792,0.15651194898520457,0.013711027214564707,0.03456070200692837,-0.020836761467066974,0.020719907590152045,
PI3,0.07228324751357328,-0.034425680341335446,,0.08386456924712445,0.0842131452146338,0.1526726534892902,,-0.056884312929546335,,,,,-0.006001055362153647,,0.2089585287016991,0.10769273293198824,-0.017242643840751328,,0.08412778926022578,-0.012325051040241605,
PCSK1N,0.07834025755103283,0.046169899853273404,-0.0375481453547287,-0.09077103076214448,-0.10664145601919853,-0.0607158228609119,0.06801839527337263,0.19285553379959863,-0.09597421881208693,0.0998649180608636,0.37679142103546437,0.2930136532053757,-0.008818791801632055,0.0028286461259776066,-0.14954419320989085,-0.11094838582569937,0.04585456509991348,0.07714730087132518,-0.0669115755859431,0.13513679542335197,0.15450110210728413
NTS,,,,,,-0.03640571340699187,0.007113479327296843,-0.029928110579149337,0.04098213788591408,-0.027276235145498408,-0.05566654678063915,,,,0.0011096688921490177,-0.043583964215132734,-0.03393407040464389,,-0.01692995715950057,,
SFRP1,0.06413239558079625,0.018436986232578088,-0.038379295948886526,,-0.03542651630589612,0.070691934935954,-0.029143647456717228,-0.05635499191357243,0.07340190807421017,0.04741969928578091,-0.09448015738432221,0.023780231252204048,-0.051307596673637185,-0.04960370975026383,0.0011960191015664406,-0.002225639632159384,-0.017332859242201185,-0.12132250046036477,-0.0164901914589101,-0.0017127340827525314,0.025449577620421722
CXCL13,,,-0.034356862827840194,-0.032164268089698037,,-0.031956061645797514,,,,,,,,,0.015303769209238345,0.12035930763671362,-0.023711842218876636,,,-0.044179482454396166,
MICA,-0.025459714922518927,-0.019560731218533262,0.036306666108578745,0.04771649190776236,0.08523993435589029,0.05218383816454635,-0.04043500220353533,-0.15309638375148085,-0.023947114140729944,0.004073474097014132,-0.01638028157423656,-0.08357536586123651,0.07714028163658776,7.817518589302187e-05,-0.03904589536954602,0.03692606164417156,-0.0030641760774228854,-0.05615462023522449,0.08073117270726465,0.018355648983673565,-0.031982579835807184
TG,0.026394949322007883,-0.006447842204741325,-0.037422109710681106,,0.08998515745825711,-0.08819112922174507,0.0067071680588032855,0.07948908533895255,0.02984440948503157,-0.02174416537871399,,-0.06410743081688848,0.0862378130377348,0.05601611196425888,-0.04137137817967474,0.05728218998584793,-0.026709740030864154,,0.033277545477171426,0.03712426217756309,
ADA,0.07280690543679372,-0.018501449332716403,0.029816628636344725,-0.03553580361081918,0.04366039683119844,-0.04424398922148395,0.02424964618690953,-0.22526762051580326,-0.017211645766762936,-0.03027887783244504,-0.1397601118745137,-0.10297029525344824,-0.05133114345189193,0.060072040475520505,-0.026247632630824913,-0.04450341310135813,-0.046106025152727194,-0.012072122783041924,-0.03353858265398107,0.053943560895296866,0.13367661022515112
LAMC3,0.020793737683801893,-0.02192815624029025,-0.037446097706608776,-0.010043476435736061,-0.053031118057611355,-0.03867078717261887,0.046541665333336084,-0.19354936418387186,-0.03752613857908658,0.005412368243833101,-0.08807489311294509,0.0035347828046458063,0.026404252094667898,-0.02502301158668444,-0.037226529519218995,-0.022864481321306668,0.01441400927460881,-0.017061011604669357,-0.052914020421609975,0.012496825987729217,-0.04116788172421359
CCL7,,0.06656453681324336,,,-0.01648990154291209,-0.0040598700906073395,,,,,,,,,0.06604788873946912,,,,0.0732419627899964,-0.071315010592683,
NGF,-0.03243803041261554,-0.0213490057389999,,,0.16713683836670842,0.07340053713524507,-0.03201582040356207,,,,0.13759810378477033,,,0.19062308546627968,-0.03737922608213313,0.02487255443265566,-0.0192845303980386,,-0.03732711311864167,-0.010716229897376526,
TNFSF15,0.003940527992320515,,,,0.02603556011227799,0.04061482038545271,-0.03858670765321747,,,,,,,0.01659743913938349,-0.04549316555371135,,-0.020153074514775715,,0.02615114090196958,-0.01869032244100964,
HMGB1,-0.02983886972128691,-0.0167737050517288,0.012134407056816104,-0.07725286914503074,-0.052450574789460025,-0.11353997503168095,0.010138726861960627,-0.25518746989445684,0.03078512034332416,-0.016046036108086338,-0.1456756635710443,-0.050888152547935564,0.008040964189071569,-0.028558278371262676,-0.08443930833674688,-0.0063500068279361,0.0010012185980061213,-0.1354436819630158,0.03291690416636191,0.10719517980208054,-0.08050192562242532
ITGB3BP,0.03318154595868559,0.015125841267587481,0.006299494432674217,0.052065786388680264,0.06046576810547554,-0.014776539155271138,-0.06332317882046992,-0.21314011936997745,-0.02327563700859101,0.003363451029084331,0.04249512096395067,-0.12132449471241477,0.029680345774340536,0.03611723442978729,-0.03612176369962681,0.06026546187989193,0.015672375114297237,-0.07065077355202355,-0.008769070396899885,-0.025509776998558283,0.05760509804974666
AANAT,0.00392050882461543,0.05084097690418488,,,0.02678578839235777,-0.012126453924020904,,0.0017128331338323193,-0.03846083389229813,0.011189734792006977,-0.060469942111996945,0.03899591155502976,0.16177881163123148,-0.020794234933409615,0.06710223721721792,-0.005681198902083778,,,-0.023102241335940008,-0.012933048414212568,
RELN,0.060658559764405116,-0.055776234171687165,-0.06788161106687136,-0.04988426705878579,0.045237216657906566,-0.0010651796682888777,0.11098343370170832,0.1689575353512557,0.019572421434765386,-0.015149652392955083,0.022225999104073604,0.06854410330680055,,,,,-0.024342729978248254,-0.0764078037174916,,0.06833419045108459,-0.051464815079995764
IL15,-0.046032072326974455,0.02123565571167116,0.03723115645966753,,0.0011269105927476718,0.028111222197135993,0.0077099911774540465,-0.09576422426530458,0.03167868440892279,-0.015172708090681317,-0.0437941808418731,0.009731327618361043,0.03183126594516313,0.005029422186455988,0.0008422928630712198,0.018787636118635487,-0.010303710321959566,0.06890254769221074,-0.011599444565151914,0.026333419580454286,
UTS2,,,,,,,,-0.13082144912734592,,,,,-0.04946641845154707,,0.014608624137674974,,,,,,
BSG,-0.09040584042737379,0.04496084076415999,-0.003847450466233116,-0.015728911596880807,0.05482764570901789,0.02705654863492716,-0.02557888046109302,0.15410122532983186,-0.08309168469790275,-0.002184453896995443,0.24116762133942288,-0.13556737737716443,-0.08433488807904219,0.11497865100296185,0.16093247771509653,0.10576346739302467,-0.009298859219664711,0.016329565593716757,0.08171816254635139,0.0030946073599712664,0.20446356825191045
ADAMTS3,-0.04845308291878998,0.0008435889216548433,-0.022202819865379864,,0.02642498068195894,-0.07025168264030009,0.025216339983603817,-0.31850666989337245,0.011410922252053618,-0.022285227057119505,0.05030990959547549,-0.020732589247276965,-0.05102525541622892,-0.02489897939189064,-0.00482356197849877,-0.11477186541969273,-0.03182317331781813,-0.0400283110505335,0.060676048606102984,0.09615319656139894,
CD34,0.011645238118979263,-0.029464470687060627,-0.021258138893940192,-0.009506041752468613,0.015039806803627187,-0.0693827083604029,-0.01935322384770988,-0.1768429021681955,0.011428318103900537,-0.007541630727199728,-0.0635928538162804,0.0106015630326639,0.10023081786763102,-0.06056824228680329,0.0030772946010079972,-0.0031231635861755057,0.05469417440066957,-0.11256868174585886,-0.0392599100518397,-0.04295018248018351,0.015295212266034114
CCL23,,,,,,,,-0.029994397821097158,,,,,,,,,,,,,
PLAT,-0.10156740241525206,-0.024611596067788972,-0.0026650340295390615,-0.036129206691380776,-0.14989311021737736,0.04230724320773861,-0.06529656304542358,-0.32996590548338794,-0.15631002203337632,-0.0353532341459707,-0.05635564001823119,-0.1263013734365761,-0.0261084605490698,-0.14451217966715407,-0.0904692937748768,-0.007019339335776483,0.030147929462570226,0.06014754349151306,-0.0018155026638506117,-0.00558311188112934,0.04267656681079783
NTF3,,,,,,,,,,-0.0065839844766964134,,,,,-0.06370746145564342,-0.10938943370060547,0.03832730446303654,,,,
LTA,,,-0.019331230935391044,,0.007114959472173016,,,,0.026361422617802274,,,-0.04654128411168509,,,,,,,-0.031092135246847452,,
CKLF,0.03267123346627133,0.005931544514482743,0.09455892150955861,0.0461262839157088,-0.026020106686032895,-0.042591281809616036,-0.11541525043568916,-0.34704919949994345,-0.030317679554059267,-0.10219008300538515,-0.15215838717690502,-0.19313242053845395,0.03900326497452358,-0.056531919830826165,-0.050349185789292907,-0.03161367831913087,-0.024133947995539307,-0.010385845845577248,-0.04658006908309429,-0.03523772359905803,-0.08335889113074846
CD24,-0.10693394386508842,0.018030321814743833,0.09310212059088273,-0.04826366931961757,0.030685842090778244,-0.14038430975496413,-0.0435990768560561,0.013030527214508598,0.020202871665936206,-0.15583353838473396,0.008715308413833655,0.02529593952706203,-0.0785899346129795,0.20254135018970698,-0.10241109621012418,-0.00671915326674236,0.023466894791994476,0.05869177533903182,0.03522234881879208,0.11938675971494878,0.14869489538094202
HSP90AA1,0.07534445838169151,0.033450735306472135,0.040081781712199865,0.057693752670789855,-0.04928049545199688,0.10318898189732766,0.10969593013543313,0.3704983563888925,0.05275163706955762,0.04141088685971403,0.38577481107140305,0.32809437218504134,0.09785083349837005,-0.05186261255379004,0.17916716405914762,0.08746051991754611,-0.013629838493261014,0.11440288783933746,0.08804755577620903,0.12601053119402725,0.15089607330877478
BMP4,0.14419852529765295,-0.032541032967269665,-0.0120334577525197,0.05702657722887253,0.0759186438745003,-0.04318863266715958,-0.05547070491031825,0.07343712198795589,0.06254116950637795,-0.017515263518945685,0.08751658547053773,-0.019014859403546785,0.06767965626822448,-0.02351172784041904,-0.04465065750095995,-0.006138938657872947,-0.013644479518803343,,-0.05130939396827053,0.07768053338528508,
SCGB3A1,,0.02599861249334473,,-0.0473482361916019,,0.02124727508602854,-0.044409592232798514,,,0.03503032727823537,-0.042342797014753256,0.0571479448707414,0.054148686095169984,,-0.008234160533626798,-0.04971178012740209,-0.041851576584920266,,-0.027344945570058884,0.01686319669929184,
IGFBP4,-0.0724773484649713,-0.038134680634553865,0.052852547350139015,-0.015018671892761045,-0.01499027318615096,0.05142382215479433,-0.08673401205204857,-0.20120432135296729,-0.07517369825767843,-0.0178304220721524,-0.07180345808016918,-0.06748353134353492,0.07720658507874789,0.017592776203699305,-0.05257784399790356,-0.015713684533868334,-0.012885755136369222,0.027324482157236023,-0.037555939174168905,-0.003994666602244692,0.020576190427229017
RSPO4,0.01823162306125424,,0.038589108464720884,,-0.02973059794647274,-0.002217259022409675,,,0.018340239101517115,0.007192361608877822,,0.01364356813445214,,,,,0.01189069185589814,,-0.041007271761024096,-0.06428903612750005,
LEFTY2,0.08501524485876974,0.016620051750398605,-0.03822355642328683,0.05883959164941495,-0.019866331613147853,-0.0031429687718956844,0.041058573506777336,-0.24853493598670773,-0.058018686953178175,-0.025163711175139596,0.012790622416844671,-0.037017249319576534,-0.024357658566354627,-0.026573269936961016,0.003736918154588388,-0.041133798876549985,0.014703728454872654,-0.07937336527503465,0.03920884170552036,0.07950612868989163,
PF4,,0.020535608980683878,0.013996213775590705,,-0.011729985078810942,,,,,,,,,,,-0.03278944841984332,,,0.10262298586246828,-0.006204161861549606,
ANGPTL2,0.05902670814350854,-0.00813585602868914,0.05036072899752211,0.013847280259548874,-0.06891862246684126,-0.04415767988520184,-0.1361254328283234,-0.2754810930011002,-0.008496741636564808,-0.0509453587978035,-0.16376873465602992,-0.2427905613956441,-0.1308898532390831,0.01679241714791974,-0.10595793537808587,-0.05206186772981908,0.03202148909389151,-0.0767885440485312,-0.03131839814782207,0.06541590841692502,-0.009058235637515274
LRIG2,-0.07604760915884133,0.03480231664804689,0.04793017063545692,0.01509160968709081,0.036904239302398334,-0.01188503203182029,-0.02441232567083653,-0.12269973378994549,-0.032364330362895884,-0.060646735300558766,0.0902080055766605,-0.037595143872802744,0.08655028819256741,0.07445045831730181,0.020444908367577782,0.07925921743967239,0.03806933668147791,0.002903781345545193,-0.01838763334950699,0.033138296337362406,0.041487776171523626
ICOSLG,0.03197853606102417,0.05001761666311679,0.05488268132050196,0.13794247749394084,0.06898608139449126,0.045362854703647225,0.01761489375986852,-0.1631379383119421,-0.05246587487156172,0.03322957831408993,-0.1356625515073949,-0.11351128531973989,0.06443044209237157,-0.08186236335499975,0.060308515316816816,0.007499345270091244,-0.0022677861841734932,0.11690056972094984,0.032881078252025214,-0.03317814422155383,0.03710542632992971
WIF1,0.12066478815189044,-0.010752939509197505,,0.024334220941662828,,-0.002639868779854861,0.10049374086101427,0.37595848085279476,0.07799876789261774,0.04642323385665889,0.17601618406819777,0.3501662763262472,,,,,-0.011038127717798716,-0.05216455499931805,,0.04371249457548752,0.23922118352691601
NPPC,0.0036172543708384575,0.04073400593558284,,0.05325126560686803,0.0032455295776240207,0.06009739201973474,0.06238496951086345,0.029224563838403834,0.07913418818077317,0.04037526804978881,0.14626655727204108,-0.11342043212001958,0.09326071541558188,0.03136360892380954,0.07255273809637153,0.0011108772672283878,0.03941306183078662,-0.05186686929624004,,0.1140009991195934,0.27164509147806387
LYZ,0.03448577961587281,-0.01727396072172635,0.027487632044221087,-0.014451960318058248,-0.0038555110296927,0.030519671222645622,-0.045719538512927274,-0.22596308310716529,-0.02623695054453853,-0.0022516934049187642,-0.3051506109594045,-0.08190270259163511,0.0003108481943612955,0.0703471797410895,-0.0815152038942757,-0.0058650458077937105,-0.016614012780508117,-0.048288451956852024,-0.02809792204716544,-0.015680705507712653,-0.0803042927737018
EREG,,,,-0.02283979465335199,,0.1739366441952903,,,,,-0.04870073235096945,,,,0.14898136914061508,0.12598914990936888,-0.024159845089899656,,0.001952286946505635,-0.03648592849847528,
SPTAN1,0.04308032824328713,0.08160112611380432,0.018741350003031027,0.01254567656169599,-0.14310172723789238,-0.04332094644096666,0.08204007904548141,0.20308006491703504,0.024034086936597483,-0.07420264428794777,0.41305806883415214,0.17361763138838643,-0.10678518902411022,-0.06849831781659096,-0.026334022329428327,-0.059541252389535525,-0.005679470405891716,-0.0009977595299539396,-0.0503144802842718,0.18891174931903426,0.19213599818168747
PTH2,,,,,,,,,,,,,,,,,0.04008127394170221,,,,
LIPC,-0.04602803962279045,0.05754716939808624,-0.0035167434807418536,,-0.014564687451424743,-0.015252406866621647,0.007897053773460172,-0.061966377096410806,-0.032778696660735455,,0.013916632974195271,-0.0394755351578762,-0.013481656103357923,0.0041780232501880095,,,,,-0.03931221815727236,-0.032069099164955636,
COL8A1,-0.05524435736979853,-0.02026562115650052,-0.04263346688556776,0.00539660238050746,-0.0022255597036470254,0.012292176997488934,-0.050231932002662794,-0.10692661139526836,0.013933160059690596,-0.06917638253356591,-0.16243414735355796,-0.18390461771999134,-0.022446165424009824,0.03129810861377056,-0.10427221319719615,0.011653801774518262,-0.0032954561768415037,-0.03934450813762753,-0.014879871933082585,-0.035369377709466424,
GSTM2,-0.012803254684024533,0.01751718610168594,0.031597758580780386,0.012906528470514959,0.02433624269203733,-0.022125335288077842,-0.02231788320858479,-0.0966046606866725,0.0025533064806793635,0.034346450478137926,-0.027427491733186267,-0.040668108808102434,-0.058818150109165634,0.0012255345847307865,-0.029326296795446266,0.04504069698688748,-0.020750135880545254,-0.0065582974566988856,0.06252519809012945,-0.03816397983068251,
IL4,,,,,,,,,,,,,-0.03914582682392426,,,,,,,,
SPX,-0.014680502800204383,0.01932534698818556,-0.036352832791319074,,0.030586772424619862,0.010991786666301163,0.0472632603571948,0.14041727085546746,0.10218878267236185,-0.03891822422909379,0.08118495662219602,0.2419851751721086,,-0.05878014000689296,-0.03809983526553623,0.044508012317196644,-0.03746634825608493,-0.019397252305181113,-0.01562775101130409,0.12075976390563545,-0.18454193754457923
MFGE8,-0.04375745796271868,0.002852860638653661,-0.0006438435937446936,0.04125134030311834,0.06865405648237063,-0.011908914043838694,-0.06242569491976313,-0.10608670424279237,-0.024739407845034995,-0.04250503512101458,0.06463722709591099,-0.08266175342768017,0.02384905025707445,0.03392461734918806,0.04595047189579615,0.04329304818483868,-0.05644475691620638,0.02153250516391982,0.03402456936612041,-0.008051120162288415,0.07294873925595613
TGFA,-0.06249662555225703,0.06894291337412665,0.05223249485873102,-0.0054159274131903665,0.020793737442386755,-0.08530345348906407,-0.11395555347343655,-0.20994767974067363,-0.0743593415591687,-0.0004552375474816271,-0.14134039969115308,-0.14175634744836765,-0.04295753169531293,0.05068424237843162,0.03270686249603184,0.02462500196589767,0.03128858298972557,0.02931750318490483,0.047479593814018534,-0.009081815538535896,-0.1074942535283904
SLIT2,0.17638018387230456,-0.004570810359514647,-0.026432310901902296,-0.03519253222311851,-0.019207300939886724,0.09186767607242781,0.06697015160937769,0.20123577912671697,0.02637289064274817,0.017446909607859423,0.1325078274750138,0.285806645037665,0.08753710206314658,-0.028158489612841075,0.05651789394830911,-0.025693257957730996,-0.047933169513189974,-0.005401202584853518,0.03305486687407354,0.052710893999367694,0.17127539284701446
PLTP,-0.10608673585309683,-0.030778306076455885,0.02170994418401036,-0.037247727192975456,-0.10148172966700479,0.044157203631446894,-0.012318296785492917,-0.3725206912457552,0.0352415947684579,-0.08689224791238898,-0.3460775855772456,-0.038654814927573604,-0.1458328822002097,0.06336707334473052,-0.015912250502577722,0.03943020234231426,-0.019514636429467,-0.09087176062625742,-0.13226074642172936,-0.05376731086672297,0.055358074195424226
APOD,-0.023041745197302316,0.026564817754966146,-0.018117853321599032,-0.05728738013694703,-0.08243075469713183,-0.20551535369093343,-0.07017893641135536,-0.28262188658401544,0.02519231813322974,-0.0399569711722937,-0.26920418336377455,0.12480348228238038,0.09059395631708429,-0.20232121060288255,-0.1552439763290448,-0.08356680250093927,0.005420664365576548,-0.01679955526470066,-0.07988149025402712,0.02205901335761674,-0.1887567762134207
B2M,0.03558670591603323,0.004815546534718135,-0.0801834487129667,-0.08220234816303673,-0.030352395381873228,0.055186563606886584,-0.12679600839975708,-0.43639295605620326,0.017747427558534777,-0.16376543636901955,-0.3968449030813053,-0.3129308121748551,0.016672358596587496,-0.13117083354464165,0.03480113682936734,0.010225364520864356,-0.04158436067701275,-0.025984599335977042,-0.034617497275363236,-0.01182599629172518,-0.1107418363452382
OMG,0.10714017066222228,0.052540793118761905,-0.009729501491582497,-0.07138574707597639,-0.06312174714252944,-0.14714476677167787,-0.03464911721695871,0.013964534547481833,0.06164359582263899,0.046144841771602066,-0.04326104326440634,0.18435308183038956,-0.08223493882298895,-0.10806207426461178,-0.14078936125103653,0.004836648731938655,-0.019228934795020886,-0.013255931648260798,-0.0452510577653611,0.1554999249011144,-0.13853734560278183
CXCL3,0.019447611603549592,0.04901018458147624,0.0015705669226860773,0.01262148702491159,0.16364497959709273,0.1478601773826609,,-0.044869625662918175,-0.046582490358601576,0.013245089293689977,-0.039637375726232896,-0.02024456195733123,0.038237609012457104,,0.15548867244802778,0.13691480467475017,0.00174987824290242,0.021023303755531613,0.008269967865414918,-0.025918512839876007,
