,MGH258,UKF243,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
SEMA4D,0.07269562416129782,0.030133727118852652,-0.012497204094437497,0.03659415558100789,0.05358154968393959,0.07971354235859845,0.07607117019744856,0.06809725212733239,0.23059289380988418,0.12038461141511783,0.14549724700317612,0.05839770596485119,0.027161873083784527,0.08960193662348331,0.041196068826619255
TRH,0.06235047872480774,-0.03934174174799169,,-0.026900855335070906,0.05016503205914662,-0.038823125935365084,0.08042953828100122,,0.038658945377817916,0.09879020868115657,,-0.024320048093412823,-0.037209803329932706,-0.06441674982029073,
SEMA6D,-0.054730345932876796,0.054032563682625843,0.006457738411496487,0.09445119260100573,0.0914250579098501,0.004280203559765875,0.0032870580584636586,0.018829455515764947,0.08419452985070945,0.02110781436002439,0.06414889804577432,-0.015523916161434814,-0.03287566593533823,-0.06112526968476024,0.014605175020567376
CEL,,,,0.018693070592583613,,,,,,,0.012349889867242695,-0.07379802724445433,,0.03882753994892424,
PDCD1LG2,0.012854889258414038,-0.06184618209595227,-0.0029369410799046126,-0.033183609246503154,-0.030442460321628412,-0.04859099796040722,-0.03873148899596406,0.02604047241619288,0.05785467039095715,-0.03809951606362142,-0.06605681609539249,-0.0017969388287236564,,-0.08177440498502977,
SPINT1,0.05144464411368788,0.09454881777775324,-0.050695641183301034,0.03077841980685654,-0.020028557276862275,-0.06063975843323353,0.0025866272267371484,0.05686607929118662,0.017646443178430293,0.024351892749278844,0.013284917161158032,-0.053564024733772246,,0.0024274264394366957,
CTHRC1,-0.06111676108656691,-0.005993067653671983,0.006996872851413718,0.09158184005738833,0.07693741034694233,-0.06729298346208873,0.060769584954011115,0.029257497413442062,-0.0789940220710598,0.0041590675987819275,-0.07950572984907475,-0.0635407458532707,,-0.01285809763084408,-0.06330288337782031
PODXL,-0.039407590689798516,0.046220707107311174,-0.029751132601556526,-0.11444582434059596,0.04369767007469525,-0.12081983094134276,-0.03405756834930033,0.051342680229587274,-0.03286805921633869,0.06886633575013597,0.015695191602302476,-0.11433588557897482,-0.06295057014287075,-0.011325535791956824,-0.09386918799233437
JAM3,0.06755559663645348,-0.0333845311545351,-0.054602392767660934,-0.02068335226111651,0.0691875602526635,0.026676174941250595,0.008206698396575611,0.009211077956590525,0.31021335757038315,0.06613468451636134,0.1317770701497191,0.03075296828411487,-0.052944599577522615,-0.028744311420117203,0.10395883384244489
TGFB2,0.027174888835336492,0.07707413553873199,-0.058008731857644394,0.08942715798350213,-0.03285936540377049,-0.15084588872652482,0.022113576645308764,-0.002457029601031949,0.03044718805426267,-0.030360909503204997,-0.1094047165788001,-0.07595694208107852,0.025605582189582213,-0.03176033961162368,-0.04835934635249551
COL18A1,-0.07919702260665368,0.02064081068539746,0.07240627220347166,0.031192368585851865,0.0887151068332288,-0.07279746242155122,0.020405357700432496,0.06903684737904933,0.009427067335718095,0.1269609240431123,0.007205547355670728,-0.11305773748266668,0.12405429433521664,0.045431145142236846,-0.058330623758955764
NODAL,0.07865372425760644,,-0.020988103431065965,-0.03625172253478223,0.06514611645689189,-0.0327754800749233,,,,0.006257505881056195,-0.04169342466279203,-0.04342201869625469,,0.05385924683688372,
INHBB,0.05200321445768344,-0.02843227183927186,0.006624728189584181,0.005933599145113741,0.0011982006586651532,-0.02938291762925763,0.02379562347333106,0.04879386704378528,-0.018317742027819495,-0.030741140020724984,-0.12038247006396048,0.06299646583645863,0.0536082829794128,-0.056140985104665,-0.06514320638171114
LCN1,,,,,,0.015316466320086956,,,,,,,,-0.006867295899606752,
ARF4,0.0009566881342132425,-0.013852305286767898,-0.01735333441553634,-0.0923556987352736,0.05357921346575093,0.034689911325664555,0.04709212514360984,0.04191740631531437,0.019168172519923622,-0.00869310014664818,-0.08267568984829368,-0.0756026160791495,0.02767727346273681,-0.1054592485291808,0.007932019161678575
CXCL14,0.10246686259442922,-0.05505545758776837,-0.0021730646939491505,0.20833032885683683,-0.04294944101665213,-0.04585045693367957,-0.01575794116872796,0.060176559345965594,-0.07162547050145654,-0.04354402662799349,-0.045952856186673406,-0.15118549957273,0.0024794171713930285,-0.0072720899177676785,-0.014719734952395529
LIF,0.06549650570232313,-0.014029246480558836,0.035034228683953846,-0.10226621905697003,0.06151591103558866,-0.06614639976373846,-0.024832866417723594,0.0709700133584625,-0.03201351517953955,-0.028148002321356856,-0.09615528269638231,-0.0013492738161292295,-0.05557410631954443,-0.1258167664729317,
IL17B,,-0.024096581860360025,,,,-0.027880254328704203,,,,,,,,-0.0297639468087325,
MMP1,,,,-0.026900849466726908,,,,,,,,,,-0.06660943102953286,
MATN1,,-0.018985860720305017,,,0.04506626075877332,-0.03565576637417469,-0.017064119769334717,,,-0.010408192210650227,,0.0011414855284445655,,-0.027124183602910964,
ADAM28,0.02372614549044903,-0.007358025226540922,0.09206882914328518,-0.03696150099949331,0.006983061303589447,-0.05857588600652279,0.016308195607963274,0.031413932607975543,0.11555349541613895,0.000620562880807084,0.018419211454640587,-0.04503694395243802,0.08290040980332085,0.11513685310876667,0.0005416555143100823
TCN2,0.00011830405527827451,-0.048851083073807415,-0.004355502333387892,0.00853120493624101,0.04935398950551566,-0.07266733238919855,0.034418499649558516,-0.009017469063947675,0.05761524001942792,0.12062504458151363,-0.02355020110834526,-0.1371093597551442,0.03518826666555354,0.10095788550060379,0.11755093394025243
THPO,,,,,-0.014044894254905202,-0.03772694065090898,-0.010916168135240776,0.10604747620984929,0.028887887057356884,0.023493336970292468,-0.04103541587917328,,,-0.04064805527060308,
CUBN,-0.021878217877151482,-0.01149757078423386,-0.013954221235573444,0.05670085141955456,-0.00046934043840350995,-0.04193882439347722,-0.044225129574734595,0.020044149821839444,0.038496907797312685,-0.025040014801257077,-0.028276990570355563,-0.057512055284277136,0.038753839233458036,-0.06862723611449069,
TIMP3,0.012624919353858106,0.029223251054155474,-0.022494947257660915,0.21499599448460027,0.0336610277429395,0.0029566372713443183,0.019809290555074688,0.013327892886460045,-0.01888091034234905,0.08798103773883686,-0.028357046741728703,-0.16976557235099451,0.053792041825790324,0.02794142406162356,-0.05344310570917192
PIGF,-0.015332877545786881,0.01756397312604135,0.044884944369593664,-0.03429257283444652,0.03845226008033881,-0.03391841926220577,-0.017971549090024533,0.03057921545292516,0.03772475640919308,0.05839434326784508,-0.02560788458659351,-0.01414090732649785,0.2174103832446582,-0.027906780864495852,-0.012676429624638849
CRH,,,0.022852987426786736,0.05338025461363265,0.01842360451219998,0.007451877663989111,-0.016328003685275715,-0.0038217099080274895,-0.029571155502014796,-0.029539743278833904,,-0.014345962111750989,-0.02007153193722887,-0.005188177647389167,0.036752720998228364
BDNF,,0.017358266623121472,0.0046190780905412,-0.02887017015443815,-0.01836826245124006,-0.005385874021872992,-0.0645238923370677,-0.02306256130857241,-0.023852973834544797,0.0028002212254354237,,-0.06483754080050859,-0.019909312326222162,-0.1269947643817109,0.04461695557248107
CCL5,0.19426386493860642,0.05021070150063702,0.016696802926945874,-0.052979965964107784,0.004295125028238994,-0.034615318369598816,-0.01921222435522119,-0.0014570971663025326,-0.010939411750881391,0.019368618885846876,0.027004748118345953,-0.027873831687962262,0.017199766439062434,0.029661140375021263,
GAD1,0.004989749783164375,-0.0047263230081335,-0.027117194162375242,0.24089994001274084,-0.04225409718689615,-0.05927566579380055,0.05537054843973597,-0.00902001285465707,-0.14393600461965278,-0.017115290165755772,0.039933540494102804,-0.057233831986018925,-0.023246144418037278,0.002101355841565351,0.05648097025608372
COL14A1,-0.0027264070125172925,-0.018102886675528763,-0.03286901414625935,-0.04489728735992042,0.014915412439330365,-0.034284020178617834,0.015926616470835243,-0.018569926445887616,-0.048171378316837654,0.0017680716735373047,-0.03738802231795984,-0.047063677411805914,,0.013675335873557593,
HLA-A,-0.1447003066661514,0.04582625214838012,-0.015112805528787559,-0.22495312706414994,0.07625384727973902,-0.06960191272574588,0.0390338373460797,0.009953450660773371,0.1331300899771899,-0.023934257370539083,-0.11171470178841322,-0.2350743020501722,0.13551120892278656,-0.044682523552348585,-0.03128141636409866
CD5L,0.17867612036357697,,0.037942395062036297,,,,,,0.04928328681558037,,0.019254181558175678,,,,
FGF18,,,,-0.02663985779463188,-0.0005832406236551874,,-0.018284876606625904,,,,,,,-0.009187460917235742,
ADM,-0.04055951644008482,-0.050633894655642366,0.030670467649021104,-0.17411696181660252,-0.028200262415546504,-0.11303415803891557,-0.05309441809096907,0.0015732962349728958,0.09152037571699512,-0.13846511216290577,-0.09661387236478153,0.031476561120633385,0.08329010747506795,-0.11310188553659326,-0.022256179723998265
CCL15,,,,,,,,0.007883359836065128,,,,,,,
GNAI2,0.028410076362124913,0.012964434127500757,0.05901027365545017,-0.06866012056512724,0.042913919190972746,-0.07161779117249686,0.017343110555009696,0.04497197787023485,0.08336104281338952,0.0923291021239328,-0.053821708951853314,-0.06557903386128132,0.0361982453632957,0.008449110720129879,0.039299244207839014
HDC,,,,,,-0.01685087467817926,,-0.0007468056710885319,,,,,,-0.02712417131862492,
COL11A1,0.06140091111573039,,-0.029634669852667557,-0.11535659558296749,0.07091870627428813,0.00906058098145917,-0.026516472101518047,-0.025302619257805206,-0.07574178957461108,0.08133454784445483,0.04963661259550014,-0.027117181412528793,,-0.05658825792209414,-0.013987531811217556
NUCB2,0.013967098261400341,0.02780619593360326,-0.03683088484779836,-0.035315216862594215,-0.027546891162771564,-0.06607885776028945,-0.003916205458736374,0.01927987516467703,-0.09707269933285102,0.02447728906230461,0.056215040884672746,0.009284769617273151,0.11284632808742903,0.020785942889835023,0.07111070270782356
FGF16,,,,,,,,,,,,,,0.012429559833573188,
CXCL1,,-0.059251798996843186,0.06747311600941668,0.04200369454466223,,-0.0540586873607261,-0.030961032331735205,-0.012901182727667554,-0.031143250670638122,0.02961830237225664,,-0.015728702222513612,-0.12825655051827048,0.03256886183130748,-0.0061851843509223535
VCAN,-0.03741724945577298,0.03780549903843335,0.0437055278806584,-0.09800518831225294,0.0781664761542045,-0.0030551821479829202,0.03981633706084954,0.017112097285776173,-0.06646329528700555,0.020173987798401637,-0.015967865695031735,0.07579350370792812,-0.051393425374047015,-0.07321631461405291,-0.05651974562236436
MMP7,,-0.01030969592367836,,,0.044719229659741525,-0.024823516040764965,-0.016852465919053303,-0.024922290163217113,0.00040233390918948823,0.028951112377872394,,,,-0.10391094834939683,
PTPN6,0.06965579274969239,-0.04059694341271064,0.00024833483629018186,0.01487415937494674,0.014346797312789827,-0.0561463775111408,-0.0019507414760354198,-0.018999495642738236,0.1433169876754846,0.05922985087171378,-0.03608439668375308,0.01001480204487579,-0.005902660368739031,-0.005526870602498373,-0.035280582776279115
PTGS2,-0.05009641442780884,-0.04981308150130447,0.05178909546926115,-0.06677098725745079,-0.01811479472426322,-0.02232177858381818,-0.02629813860868017,-0.02751428900813979,-0.0009317754696544418,0.013319419821920647,-0.07299151052449648,0.04691077131459582,-0.11655530347862857,-0.03811767209243635,-0.00015891438555451092
XCL1,-0.02356791577589125,,,-0.028604151463086893,,,-0.027679544712211162,,0.07399680242962689,,,,,-0.0265384889531267,
CD58,0.07274456885962464,0.016789153338818082,0.06196601033047791,0.02937637298110691,0.09863138701957057,-0.09983217533555036,-0.017699209979129077,-0.012556871203917087,-0.07863312645951316,-0.004852735325177967,0.01494142553181596,-0.013208057098781785,0.04069153446388466,-0.025515654340267185,0.12135618709975414
TNFSF14,-0.007342361144563069,0.021186495909919573,0.005219696481339702,-0.046980393459190195,,-0.05172344376931718,-0.030951613527912123,-0.012601060740118951,0.020955999898999714,,-0.06831341490115568,0.008368623427730901,0.16545874466734153,0.07104086389364525,0.017744045095971078
CNTN4,,0.005616514715321738,0.034211606926917604,0.1545461619904759,-0.022743774558739334,0.013879109919550606,-0.007406846604544189,-0.015999417809031923,-0.14481310600834926,-0.042113700778487945,0.043073110975383334,-0.037229576953976475,-0.017886100670568058,0.06777624343704214,0.007397400387392104
INSL3,,,,,,,-0.019432665674226166,,,,,,,,
BTLA,,,,-0.0038408344813455056,,,,-0.016091985553420902,,,-0.0037515918898688902,,,,
MFNG,0.12705011951776127,0.006117754045532896,-0.006380443614418305,0.02255061119720001,0.04985387926671416,-0.03776175626426149,0.03973952049347297,-0.022926023694568712,0.07515597209276725,0.13984440658137653,0.07371470950819793,-0.00564943455465911,0.0077939576014741845,0.010044772037818808,0.022109312730984588
ICAM1,0.06572011751156034,-0.06020996159045016,-0.0021216495031684325,-0.16127435756725805,0.01665636471517681,-0.12577196363202978,-0.014288950855514376,-0.0060455549895938095,-0.0008990602163606526,-0.018200523588498597,-0.03919498240398838,-0.06455045478185527,-0.06057936138124297,-0.033777963743195555,0.023468153251538417
PROS1,-0.051495562612697,-0.004888583277007869,0.0096564023744581,-0.13781262565763244,0.03670517366037986,-0.10477776004830629,0.03339929667926826,0.019519549893540246,0.11465783309990385,0.010705991321074106,-0.05144366089505931,-0.11034652909546888,0.04029135764535421,-0.06793012500710056,-0.006192439955789185
CLCF1,0.047755215299461494,0.02049524517129191,0.019949476335353798,-0.09216274265501359,0.04664854922362295,-0.0765927160180285,-0.04340078225118886,-0.03441532861207937,-0.07194232106839196,-0.018639178551533415,-0.008973996414531503,-0.08174239083722375,0.05858858770743646,-0.13195248825615655,
PSAP,0.1333109887354945,-0.005012772486416916,-0.002204576302693683,-0.02473219534454394,-0.05341966860612025,0.06061558681853254,0.031027154083792523,-0.016132842595025024,0.08053310570108489,0.047929933750419824,-0.082377029933302,-0.02385486180708389,0.055605230280636006,0.030815429138080365,0.05783343796640143
EFEMP1,0.10004864672623509,-0.033078556178877006,0.023174141917991435,-0.2224232129068121,0.07835250339037268,-0.008290499588181465,0.09192898441272862,0.025703357147213366,0.0648625282549555,0.007946725769715222,-0.1446653569404745,-0.04923889891879843,0.07768375869075682,-0.11195766044074358,-0.009765440003849418
C1QTNF1,-0.048136481820841646,-0.034333798937915466,0.07877261405152228,-0.013628055954571432,-0.006244408787131792,-0.09059951995655564,0.028707716673882437,-0.027964552794217803,-0.04516850753313602,-0.058411462548954816,0.03398340666225531,-0.14560044063241034,0.1501877970526698,-0.1841498457907888,0.06823137844755517
ALB,0.041365888523793,-0.026872429940759054,-0.011400334253040476,-0.009385046093634832,-0.0029734457722946314,0.009754465945948948,-0.008335564505464792,0.005637042825429073,0.08453404759623441,0.04777684026884752,-0.0035621202239838425,0.057281790704868336,0.0712474629251467,0.018145418550088784,0.0023402014722253214
EFNA3,-0.04094572445138968,-0.015707613665256203,0.049467106210357846,0.07040765096209389,-0.01767277029194088,-0.026038549701946398,-0.0191744984762471,0.011164080876070914,-0.055390706397644984,-0.03072751952643244,-0.07143325122865585,-0.0650709133104318,0.07798862341309677,0.03582688590737807,0.09127167103650502
DRAXIN,-0.05504895641525204,0.08618319623089736,-0.027511267523132366,-0.01723377144203821,0.03871906850313977,-0.03341768981469297,-0.005907753668811538,-0.01149194895912953,-0.06203884488598703,0.010034226617937783,-0.099673129831039,-0.009169569874279169,0.03445679677053172,-0.037564352849175135,0.01499055907095702
RAET1L,,,,,,,,-0.01376419515689297,,,,,,,
NPTX2,0.05099407757268575,0.07974755478941169,0.0078860710073989,0.18296658130171678,-0.06149419466760207,-0.0025393024053910907,0.025517535528981325,-0.024802408135823087,0.1014952675564965,0.022018345744614542,0.00405255711032656,-0.058360750018370426,0.030340623700604946,-0.015590895480855432,-0.010652439085092266
FGF11,-0.044981526477444446,0.048210538141887097,0.07283640696425267,-0.08560902734922933,0.02582032939422142,-0.14442336182480153,0.043830288078267235,-0.0024060572313647235,-0.07418301124774664,-0.00817775413266833,0.009355597912162,-0.05953641915432152,0.06554008977388101,-0.08458126027853223,0.006379842874326977
CD59,0.12854309453181867,0.07539906730068416,0.014017677624147733,0.1377405677368196,0.046524958889878176,-0.054032030693684625,0.031459827635924566,-0.014922327794272992,0.06913176546947583,0.11361686890846229,-0.00932247487784166,-0.06116188984997657,0.10512871939352467,0.050693901875873866,0.06374349519062915
COL9A2,0.044687316050910794,0.036231415958026,-0.02992035431269604,0.00853456142881722,0.0634096996553548,0.0632705255687922,-0.016305923973709082,-0.007761487849612818,0.053428968765727086,0.09203847971827776,0.021849106464589464,0.014166928426886096,0.026010875891321086,0.03803881994812385,0.018484940558055524
DLL3,0.09239213620116538,0.013222075573465183,-0.013142243360529382,0.09740998524481444,0.03821103533101478,-0.05573134900401151,0.09410556963806468,0.0003099291092971138,-0.05573080587231681,0.21203983674725618,0.07792315217681203,0.10150864478684102,0.06567663080996558,0.0108775261927724,-0.03319724548429036
FGF5,,,,,,0.05897629759594553,,,-0.000985404742450664,,,,,-0.034132883189088456,
LIN7C,-0.01413861380485096,0.14080649061108197,0.01322875307973122,0.06811082776541816,-0.08822951975605309,-0.06449846853149405,-0.0012107071245950256,-0.0032668215478183975,-0.04430573296028462,0.015084204054292734,0.06051997367641805,-0.007135124997335126,-0.009643998507116384,0.00974956730762531,0.034861766789000916
GDF7,0.052730369148432654,-0.018985873640811172,-0.024755236276161028,,-0.002200814866840646,0.03529037531810516,0.07265041113934209,-0.012601060250441708,-0.06678480253040535,,0.002025776447471632,-0.0262096862384854,,0.08814941351201816,
PSPN,-0.03937519181869446,-0.00585238385640098,-0.006800194741291957,0.005194721455836456,-0.05060370722864431,0.021758089990929923,0.007579006181369012,0.01829398217369489,-0.013122274500954344,0.006838704909189907,0.025383976077959804,-0.021882828071200212,-0.11165518017707719,0.015880583446895864,-0.06828251473206015
ANGPT1,-0.029515907309111286,0.030392582346166746,-0.031236763091054668,0.001538633507145105,-0.011314047165349244,-0.03417646181556613,0.0646151023013439,0.057994097627784215,0.09777986862144271,0.004098707737749536,0.02171921714729248,-0.07794341726284533,0.04244602359710433,-0.035030073340351846,0.0031460491210423334
PNOC,-0.018986398845635053,0.030368334818491986,0.002623469340047439,0.2493890191123834,-0.010754962774562754,-0.03371388841160175,-0.0093395746385872,-0.03046557994114732,-0.1097369225820097,-0.010685265284149585,,,-0.0041072315582717095,0.07787325605199702,-0.027753726405469487
L1CAM,0.11932154415266626,0.12812499730753465,0.04030721842114171,-0.0029589816684654794,-0.020473558518257662,0.02334038505797292,-0.027043860001063635,0.007868071789188975,-0.11048619681781739,0.03409420295071766,-0.0801518535036366,0.04677818919931117,-0.06005038304943186,0.041629204962524896,-0.00624880745670739
APOA1,0.039248146779411464,-0.040785417525547055,0.007026436309310279,0.03987953550165355,-0.006589845014859326,-0.017247950644637876,-0.003377985459584375,0.1094828285668037,-0.025702330008605546,-0.07711234778905518,0.017135922177717332,0.02818112192916245,,-0.0531546087753397,-0.03502365297297601
PSEN1,0.13387043500573984,-0.035569289167130154,-0.025084101723280395,0.044467425401031734,0.08767489643116749,0.11508273867153714,0.0616216889591469,0.021976427934677547,0.18906247005594157,0.053526419210061515,0.08506874019565484,0.11842724834823101,0.053185316617234954,-0.032921543553403404,0.021833007702506662
CALM2,0.12509768832105353,0.006588888711793979,-0.020845766139021983,0.21921387589730476,-0.0296839064135967,0.08816077663179694,0.03736797130672797,0.026101442600649855,-0.10800517175383141,0.09023367480688775,0.14001193229123232,0.12347419091313651,0.02250290722448259,0.13553626717304004,-0.021422110963177806
CLEC2B,0.08327757635628462,-0.02622694494968408,-0.004761629005428323,-0.05860155729302965,0.08620848381086425,-0.10373937250786691,-0.013316328619738919,0.021666274575823364,-0.011744202665971497,0.033245433826300505,-0.05575599789886772,-0.05182821715376501,0.04685014029122089,-0.04647267322079689,-0.02933060383424241
NTNG1,-0.028285263974785667,0.02588017231590007,0.07293650198356516,-0.011484038062412015,-0.009547415316261423,0.03479720040624781,-0.012598834006785712,-0.015962470393314415,-0.08909914680043343,-0.03982404279442534,-0.006577917117065508,0.03211935848022477,0.0008905468971786216,-0.012238277046922506,0.06551025973562112
LRIG1,0.02725328510455913,0.049064129102518096,-0.061171729865035024,-0.11005492503501821,-0.05920464736508897,0.015154172734916965,0.019764336729525857,0.023038927577284943,0.1367683905610888,0.010765519231854533,0.020211009142779884,-0.0873283494971153,0.031661498540066134,0.01323268640819068,0.03401088599036142
CPAMD8,0.048783097730284705,,,-0.02503910098752073,-0.030806346997470445,-0.029994393109474722,-0.021555312959989338,0.025572239592458045,-0.0019474424582778737,0.07674884937089035,-0.045404946951247416,0.0862286641237277,-0.08727266209598408,0.16029062609224054,-0.06060036064612345
GHRL,0.04122300341455263,,-0.010827711867864727,0.02500410745370142,-0.0015366964025180063,-0.021018113587792136,-0.007949546782411936,-0.01149194895912953,-0.011950669912816965,0.022480715270826176,0.024221888430225214,-0.050036177380433706,,-0.025916680976516695,
NPY,0.10596466877098142,0.04188996235882355,0.001039073726602382,0.17471257884326766,-0.057176164665644305,0.014731393136535388,0.08053380865215741,0.02331329767144351,0.09380742250182861,-0.004400897461260496,0.07255643655727416,0.0005805845602144731,-0.07033499299925806,0.1447617368821003,0.03507008250684168
MMP2,0.009805538436225723,0.07563444084921121,0.009099627983513452,0.049923414988198044,0.03576684248938276,-0.06237474024966029,-0.011246826691212597,0.012706461750241592,0.07633254195624634,0.10196303096694376,0.021066120475865258,-0.11288586576430759,0.21139253695411533,-0.0012983945361226329,0.047198684001310866
PPY,,,,,,,-0.015753426967869143,,,,,,,-0.030357614453239166,
ALKAL2,0.07799230275265973,-0.024816100308389485,0.0470074833802903,,0.03632353562440734,-0.03400865300239448,-0.023222472738555957,0.06940295791285275,0.0037572947579685985,-0.0065543968177571195,0.005118305258859628,0.01807129287562221,,-0.009901830157879175,-0.023090526205415594
CSF1,-0.043282660822899936,-0.0371039512512535,-0.004037966942359546,-0.15425181582835834,0.07320515914954544,-0.03140563702827133,0.009673195525007516,-3.386469960764504e-05,0.07099623169162775,0.011111276215788406,-0.0030513328683185177,-0.025236291854185553,-0.03240813446683858,-0.05400245099950554,-0.015609678506428453
SEMA4C,0.04977228291493402,0.03636170205072421,-0.05387128381129612,0.007858064869698632,0.03872168703534575,-0.05563542636737752,-0.01141487721232628,-0.013954246459140677,0.09546667821778895,0.0794082521629911,0.06671774474730222,0.027599300746463214,-0.006170999622520672,0.03074671819251791,0.026241297840842136
ICAM2,0.017901873561356158,0.01086343105400592,0.015049188253556766,0.11435248520007406,0.07576015230207091,-0.09866015283578516,-0.004399736726431434,0.04926074600898269,0.06443333387475952,0.04367833640977544,-0.049799896693908795,-0.05395666463340879,-0.0031459263159962637,0.0933688122831022,-0.012990545355341231
SYTL3,-0.04051710454255961,-0.04638287669455026,0.0489646548705,-0.03982357038197459,0.02669938384341681,-0.020462725724897376,-0.018942994605233802,-0.014214876727753836,0.030036215681519166,0.007306184656887108,-0.0024878964791125668,-0.06198431609359824,0.09738686555688418,0.017609060149074745,
IL1A,0.04892185564571604,0.05060411651979386,-0.004703870078947975,-0.027171806578038634,-0.03758270212426688,-0.015636556872850385,0.011932537232380684,0.02101786836561748,-0.02044002989836464,-0.020858104752905907,-0.06795092649730029,-0.06907289133017581,0.0025763690318716297,0.03489120728973332,-0.06739546245334847
HLA-G,,-0.030027631171827888,,,-0.028343411761376915,,,,,,,,,,
PGF,-0.10397456732504276,0.018053187600151798,0.017848085157699745,-0.012238605369211028,0.07196462777359951,-0.13863061127365625,0.017512458590325797,-0.020779462165211416,-0.0033070813683444182,-0.02389471095455278,-0.11752615006461227,-0.0487907673667715,-0.06210407606132039,0.06999869064594741,0.0632328975140336
LGALS8,0.009160746132742384,0.026222810444759367,0.01015023358549544,-0.020632338873323965,0.04294240747647612,-0.012520978021061968,-0.0429673771643264,-0.014160110444326881,-0.11626298219073203,0.04438600711296401,-0.06262846966288838,0.008424551274376428,-0.04663626351643373,-0.0008518347210171903,-0.010615230802857941
DKK3,0.02527201473167851,0.07737102524987421,-0.01426523577610324,0.24597085659117682,-0.11208581620326176,-0.04589087816802042,0.013805441277069083,0.031402595680023036,-0.1332420727749932,0.05826704663880483,0.047051835601025535,-0.09266091781570246,0.026438853043364994,0.18773307493889024,0.03501940317256078
COL16A1,-0.00897309175865108,0.03957234211144997,-0.03531531684855639,-0.003686700453247852,-0.03659293814953988,-0.04134889623799614,-0.0012773260490237237,0.007940838214094689,0.13169978519669526,0.02589275032691931,-0.057506756468564395,0.04718186891876529,0.06320861290110961,0.04020500901440217,0.00167305760562289
TPH1,-0.003557259456305617,0.02306066811388471,,0.007876369291251427,0.055619032260038614,-0.03565576603759926,-0.028728451829023356,,,0.03662206955401096,,-0.08505786690343367,,-0.04246467908434404,-0.03349413949034159
TNC,-0.048971641725447254,-0.052344464204284444,-0.03327494755829809,-0.1431549272451098,0.06851205816877855,-0.10008600770821247,-0.009290436994971476,-0.013080493792713454,0.12609229311691886,-0.05268833149048155,-0.1829952716179398,-0.1507933066549962,0.06197807583355618,-0.12076226810406802,0.07256066449770923
TNFSF9,0.06068439977993554,-0.01942006343779177,-0.01366886554204731,0.07730938933552918,-0.0058303353595364465,0.005798761208253205,0.008799123177232922,0.03999314126440782,0.03525765163961761,0.044114100204390536,0.043340935322929944,0.005475077414315225,-0.0442871247724598,-0.0029111411177781413,-0.0029446748074475984
C4A,,,0.046383661102712116,,,,-0.01867489749889996,,0.04484139965596481,-0.03456348530799015,,0.019269387392016973,0.06750947379752896,,
CNTN2,0.27991521539581915,-0.02076157295154544,0.0014885067788765805,0.13753872789077187,0.08320782343542164,0.1961890888116425,0.0671163259482714,0.020967506069306932,0.2535703751545144,0.12528498570870397,0.134768217187174,0.14344783023323857,0.10247569230056348,0.20325104852713133,0.05991823786715987
F7,,,,,-0.026084438629528285,-0.02999437567573009,,,,,,,,0.07857269051496359,
LUM,-0.03256543647937333,-0.0174633283921882,-0.017687821894314157,-0.020647291875376027,-0.004984812571220148,-0.1356952118626634,0.000764793776682519,0.002327767457269143,-0.06387808954682407,0.12585244750836208,-0.08291839619986222,-0.08519205680588027,0.11363118079121981,-0.04946824942406668,
IZUMO1,0.028636493136337253,,,,,,,,,,,,,,
BTC,,,-0.0306409835206154,-0.05018942342933023,,,,0.041406785755164224,0.0049045932540160535,,,0.026060806432159526,,0.019740819818904316,
APOC1,0.2303684042725627,-0.056008809054222036,0.022494823597937894,0.2103445217074253,0.077875876840862,-0.12980304285553557,0.033143134061355335,0.01487060981816105,0.2325272551192871,-0.028934300512004886,-0.10119765922568905,-0.12342433115978191,0.1582051591673976,-0.047649658448456644,0.06273831637885689
PKM,0.06935112199701289,-0.08965308944942137,-0.031000339817110954,-0.13353355283690305,-0.0741207171580466,-0.13056599924371148,-0.09311423878863075,-0.03716975566167068,-0.21742599891202988,-0.10939672865176728,-0.06530632936512593,-0.09186066291762476,-0.012675452198280554,-0.11142332813196745,0.11864526479991279
TNF,,-0.05634729652700559,0.011120427822263218,0.015484630446868972,-0.01102360739682943,-0.03436666667506915,-0.015034062084324404,-0.016800975400048972,0.007853793268048229,-0.03486361245159507,-0.008243769954137378,,,0.04708880886928036,-0.06408930523651955
GNAS,-0.14155625959863555,0.04823968754136631,-0.006784135306354723,0.2572957866930502,-0.12022707340203755,-0.05959777765504829,-0.011579370881800138,-0.05395100744354506,-0.2065937063436273,-0.12246672800329034,-0.041411946581771934,-0.1460676141643049,0.02534694913595361,0.12805028345269442,-0.029643207544862802
BMP8B,0.05515155656741507,-0.0001574765341083751,0.036624794778412725,-0.03648944348690692,0.0643639648751304,0.011865395203727475,-0.030336426812703723,0.09018843772091374,0.005228672769952324,0.03938110605796747,0.025783954113472455,0.03213158938744903,0.07718233420590447,-0.02683385846744844,0.07929170635725227
LIPH,,-0.025976073825490425,,,,,-0.015057072475444966,,,,,,,0.0020732505232530923,
CCL28,,-0.0189858569752357,,,0.010335987465829397,,-0.0231854145691263,-0.013194807889028213,0.08269222718933116,0.002792645995031279,,-0.07680211503364183,,-0.017849052834133107,
