,UKF260,UKF266,UKF296,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.028083122742723763,0.038777080860185935,6.562293287170603e-05,,0.017259377215905557,0.06315279023957601,0.021950205145608984
RARRES2,-0.06338032250437958,-0.06670749451673791,0.018288285202113334,0.029972424206290177,-0.02292448360242714,0.009536384889110537,-0.024202690621845255
FGF7,0.042322405379055954,0.0018007097184574525,0.008348873732256635,0.020925163280973023,0.04981417465200395,0.07304624619432096,0.017592529754113115
HBEGF,-0.010422827274933572,-0.07218644149297108,-0.0018755906579998563,-0.0050911215775997255,-0.0024097696174046877,-0.03501461102511775,0.11715504957881803
CSF3,-0.027676485201794936,,,0.004502110648770328,-0.003692831198110808,-0.019775035615433798,0.04128292377105389
PI3,-0.07143397137298393,,,0.01598007617110172,-0.06412325880303311,0.02506008281463458,-0.08924503452503622
PCSK1N,0.0018726600755953914,0.06729018355994439,-0.05317791251595512,-0.027832567574195458,-0.014911640668818438,0.04834747718324078,-0.011326824514423881
NTS,-0.023145990097157603,-0.01681240446073029,-0.03630071566813544,-0.03365472826009601,0.04601299277841169,-4.959734298469373e-06,
SFRP1,0.029450601225654002,0.02468278838621703,0.07379003319691618,0.025070603045264296,0.032255327527617825,0.0009000214668804055,0.04480092070613625
CXCL13,-0.02632724756005486,,,-0.03240411187398437,-0.008212497639208446,,-0.02416870112051516
MICA,-0.021759188583732773,-0.012121932836185886,0.03433920708125044,-0.00036840473905870656,-0.008600071517721943,-0.013955671257554899,0.0682312536756845
TG,0.00927396089533464,-0.01940594672068118,-0.00947577091995078,-0.01916875914601799,-0.00874808927703618,0.04897320169875204,0.10562512520549942
ADA,-0.007456629025927849,0.0167337305371535,-0.015389414016004651,-0.030022955989088707,0.019222695972869297,0.02791506630238686,0.012330770594684962
LAMC3,-0.0482649515232765,-0.04937569336161286,0.020130300539418628,-0.01419063659577674,-0.0017146106348731413,-0.0004945620024419355,0.09841029234695331
CCL7,-0.03490506954107695,,,-0.02162148775825925,,-0.020722320438022156,-0.037453336013000965
NGF,-0.016833192257192233,-0.01851847817680234,,-0.02497108742981973,0.06617619732189399,-0.062042002830613105,0.06097970698201032
TNFSF15,0.0021938006503835214,0.011607401044930821,,-0.000574579893873708,-0.018461193235789576,0.014134686644823407,0.053767296171604605
HMGB1,0.028949591616842168,0.038679133042814264,-0.01446526290504026,-0.03792895541159044,-0.08263827838315821,0.04651987286135705,0.012512623911007697
ITGB3BP,-0.04519713019436206,-0.035034183137675944,-0.004511279334377188,-0.029325338909446223,-0.036295648649942315,0.07320265421247467,0.02192025313283937
AANAT,0.07169954296683478,,-0.010922872922935792,-0.018968145589513347,,-0.021925079189326988,-0.02825548199651444
RELN,-0.009544024358765928,0.032812515767867395,0.03562051044053422,,-0.022299120746345838,,0.08826115929989918
IL15,-0.05282972127956368,-0.015999764567782737,-0.023476833550874123,0.01468385456826321,-0.03633013399057558,0.028058961154233116,0.029690225650740053
UTS2,,,,-0.016152764202300843,,,
BSG,-0.035148394214447556,-0.0014890547762473189,0.02565552950930032,0.042915352427977886,-0.0019926819413877664,0.08167460491205289,0.07389013771218468
ADAMTS3,0.008811822044169332,0.033923473240339,-0.008584119906765454,-0.0014281183931268379,-0.014923872517355032,0.1546828682010218,0.031110271483151576
CD34,-0.014611983819332899,-0.03747445108822004,-0.005436147768409034,0.024465361319771395,0.04596963023867546,-0.02197184975429745,0.05369101284531174
PLAT,-0.028080243824026425,0.04540128235304016,0.06296461945780013,0.030205688737876844,-0.06946511588020539,0.02009320830138292,0.051859607437057385
NTF3,,,-0.017632122598354887,-0.02208638869837202,-0.006145853428247473,,
LTA,,,,,,-0.02950785240009949,
CKLF,0.0342953308772893,0.005623167476953485,-0.010547315752491548,0.02172235493884204,0.04104752486309989,0.07248591402736043,0.038070475504636284
CD24,0.04598036100899153,-0.016426697025300675,-0.009005782332596845,-0.0296562405987152,-0.0013078367601641124,-0.01581726068832156,-0.032916232366308994
HSP90AA1,-0.006180074477629017,0.056530536998487556,0.004068638587261896,-0.024891857112853424,-0.07821268640297485,-0.0020141090880847292,-0.09088046456625175
BMP4,0.049329820710923296,-0.049717524236522065,-0.006793624515548453,-0.048828933518102934,-0.007745507378853285,-0.021491058281393347,0.02378194963054505
SCGB3A1,-0.014052962238069478,-0.02042398244762836,-0.00921355014372448,0.06107290100563359,-0.028705503914029297,0.061366401237385355,-0.05677955488288277
IGFBP4,-0.0035079187532419138,0.009984764462878498,0.004130334317957546,-0.023404789905828415,-0.07576766690806548,-0.02035581225857078,0.09805683077741995
RSPO4,0.03954338659342702,,0.11171462512953732,,0.0032596204412654347,-0.038917768524043626,0.06091486879542865
LEFTY2,0.09964548386018228,-0.03680644288302819,-0.010102768939029293,-0.018354194666626373,0.04413875432595436,-0.016116644667102,-0.0475592817393683
PF4,,,,,,-0.015406702080993219,-0.027910245888650122
ANGPTL2,0.05192896466842683,-0.07289033399845675,-0.04873372581360845,0.030117835282159288,-0.019274785266590672,0.07857366641408006,0.05356167911185052
LRIG2,0.007639916289506341,-0.015628776568867426,0.001811364162491264,-0.012553210923258886,0.011943109312942755,0.027964552241485672,-0.07096693765613804
ICOSLG,0.013062177813988711,-0.045017195313273035,-0.017485595059246656,-0.004573774506940933,0.004724414917577825,-0.017861461588962933,0.030337434250928733
WIF1,0.041663004655131335,0.0403363565996159,-0.01733799121250615,,0.008047984199180127,,0.04451638698159664
NPPC,-0.02189172144050036,0.15521406512603356,-0.012804578075415669,-0.03227698214138431,0.026718443071030634,,0.06238832934655753
LYZ,-0.036871055597497954,0.0286620490666519,-0.05712952399281254,0.017644672558423054,0.01872449127943656,-0.0252558360512287,0.03693379069427737
EREG,-0.036458174960225416,,,-0.04388774318650837,-0.008801212878272563,-0.044563681905483855,0.04768334906603744
SPTAN1,0.015550776901977413,0.017712575610781753,-0.05810296232396681,-0.008491904627793801,0.020396318961025894,0.007053831128510907,0.016228296601922876
PTH2,,,,,0.006002926171264481,,
LIPC,-0.03098770858518225,-0.02481153229094925,,,,-0.013749031923306117,-0.017725282297431512
COL8A1,-0.027334080532070242,-0.050429793685499116,-0.03808340952213774,0.01139840244589513,0.008434782838477074,-0.12707801671507585,0.004957555815836058
GSTM2,0.000536597782061812,0.040508096738322084,-0.004641684255504284,-0.03429497270961819,0.00393223745666134,-0.01853175954437674,0.073089189649841
SPX,-0.017750952009789513,-0.05129118050592514,0.02872235220870965,0.017132253591823864,0.023522134622809113,0.11446928229280005,0.018398300533216134
MFGE8,-0.08950746355425868,-0.050348397106143895,-0.04473082517407444,-0.03727713058120888,-0.018535125855659938,0.01973170905795572,0.07060445299509409
TGFA,0.03731630300281604,0.005607921095193678,-0.030745785944323797,0.022067263777260242,0.0071195571730883625,0.05669896814677967,0.03503893055746821
SLIT2,-0.028239670425587154,-0.015393704984250233,-0.0059705052879848175,0.02535558157352929,0.013843938715300609,0.027316330589724352,0.018348582369195933
PLTP,-0.012376265036888531,-0.06658919160851144,0.03312893623579089,0.061211227031507984,0.014511821582470536,0.012830308583176806,0.012108792381048747
APOD,0.03560315151067237,0.009388834273345555,-0.07842713547871775,0.08711192379201578,-0.057671636128925376,-0.06389580349863741,0.058374365664045004
B2M,0.0003029666883742698,-0.005934031550679821,0.02144976391835376,0.06090096978699808,-0.019824979741687218,-0.10326474262220761,0.04670510446024479
OMG,0.07873392292641174,-0.023406028538046228,0.03787806424560605,-0.008287764842514662,-0.006925762018250625,0.056418992801912475,-0.05038682464097156
CXCL3,-0.03172244360909097,,0.10415732715914448,0.0791593291114375,-0.00884247917924588,0.02254703842624109,-0.039707509682960426
CXCL10,0.02944124182920774,0.029774092111595606,-0.014972820385091852,-0.022326959879023747,0.044150382340365224,0.1057411465636901,0.03730029092122957
RSPO3,-0.030987689479739806,0.006911290531898551,-0.011065200544166655,0.009948404973692508,-0.02582535912116187,-0.021029103192549622,0.014524244020450572
CORT,0.08991324830653481,-0.036810587723046614,0.02169649986485652,-0.02465421789559225,-0.02535249967210334,,
NCAN,0.057086474719519845,-0.024028059107921856,0.016358466916550726,0.0007463617056671021,0.04239939954228952,0.1807659735149709,0.006827033636437457
PRG4,-0.022187074415974152,,,0.04986271049021926,-0.031066020063015638,-0.04763658614906661,0.01592205617500134
ZG16B,,,,,,-0.02622102853152222,-0.0028386548279357676
TGM2,-0.11341042425432518,-0.027108398270426715,0.01237905869576054,0.0174398747860619,-0.05376417543340722,-0.01374584824137597,0.06478780524708258
VEGFC,-0.023389912540825442,-0.021218602119022132,0.025959428452801026,0.033555267732886376,-0.04406582235742173,-0.009929433285290883,-0.0065047591687364395
WNT6,-0.03057165249466986,-0.01641082856926747,,-0.032276986496128104,-0.03426610707203731,0.17219822646811114,-0.024603185791733477
NRG4,-0.006840546909668356,-0.020089887900203125,0.020345553116687714,,0.023245399434070772,-0.021029105549410374,0.0484684641030822
PMCH,,,,-0.021976753980357637,-0.01963034327034118,0.002993857710559497,-0.03655155734367343
COL9A1,0.03404759739069868,-0.021259617640591474,-0.019517184410923757,0.01649721176542175,0.016922003306232284,0.1027000442175766,0.004296088018661786
GDF11,0.05194615216113827,-0.06307941722947066,0.05487602962797127,-0.009221658528995282,-0.021649846105171597,0.04726674627303384,0.028589516657677783
RAET1E,,,,,,-0.023068779371877825,
IL24,,,,-0.01638533819544564,,,-0.028973675287652774
SORBS1,0.026880135922553762,0.06617023292265259,-0.006118288596649293,0.009867711762358927,-0.013674030152291586,0.014240342717318707,0.006044030736785785
DLL1,0.024351792410514248,-0.01892689586167599,0.009672550256742005,0.04856807383010079,0.06746342316361316,0.07227401836333495,0.03560594569661212
TLN1,0.012596019374978722,-0.007061531301226995,0.010986560330342511,0.0020391259179832846,-0.01775866992121792,-0.041540302289830945,0.06772757597731346
COL2A1,-0.019816423272463864,-0.017779090382145486,,0.05214538935962387,0.059550396169529944,-0.030604452785782277,-0.002150896473828525
SHH,-0.04286577709920887,-0.01940594879524809,0.04253548239020903,0.00825599275577984,-0.052320030705522894,0.05113315181003253,-0.006099249670639695
PON2,0.06173223316160087,-0.002503471715842781,0.01117452439559683,0.06559278688879919,0.02845897886395958,-0.0009282424989193264,0.003977267997349293
ICAM5,-0.023833976713078783,0.09043449583322707,0.05259960965150796,0.03774622010110022,-0.015047506445751311,0.04104539738970049,-0.038311686385253445
HPX,-0.03601877525259281,-0.016410829676293676,-0.00921354920442523,-0.007870042223443365,-0.024990731010371286,0.04066758476369251,-0.016704974728994793
SFRP2,,-0.03879515056604728,0.005472099318764165,0.033666342746068105,-0.06250866989393351,0.01032042178711058,0.03387183466167944
CFC1,,-0.013896763255525687,,,,,0.0005093325832479235
CD70,,,,0.014907893108802195,-0.017104418841687494,-0.03208370018579791,0.03209902681794874
HP,-0.023798274648246943,,-0.0014841329033103525,0.02691967247546532,0.0008969918918728493,-0.031457241858468474,0.007981276336329264
CXCL2,-0.01203562461516556,-0.010082493124453824,0.05384712141417232,0.06799106890161488,-0.012863209400213668,0.03399976854753116,0.015559195523925689
NPPB,,,,-0.023386360817120054,-0.016566666688482144,0.01760417356443147,
CCK,-0.0018103168748185372,0.07414192364072311,0.07820885240492247,-0.04114639495036293,0.017330452421107926,-0.027672954780054607,-0.013705285781280939
SEMA6A,0.04479855141154267,-0.053337776431000454,0.02529373373282966,0.05432695019124799,0.019171311607422758,0.05080335741970216,0.02714327960533412
IRAK4,-0.03987821181486365,0.05018664483441829,-0.03122351876376658,-0.008258833307108603,-0.026546645173079017,0.05870687500518645,0.04616318624830859
GSTP1,-0.06936163314289615,-0.03549462140011069,-0.00016270242340328894,0.036486296027663116,0.01825688676467148,0.01203387513816665,0.05959559613810756
VCAM1,-0.018906874777042934,-0.05641896886858177,0.024063836410979457,0.04622225549423841,0.0045819934909360925,-0.03138380736941593,0.04801883262771176
NXPH3,-0.013591869952264947,-0.02147833806091623,-0.023239897463272718,0.07457521040738473,-0.003501552177742978,0.040950984451571006,-0.0026879555625077224
MTMR4,0.0011724596904489285,-0.051833908615752815,0.03467524910796649,-0.010632373306672724,0.028370036356163992,0.030519651592608048,0.009639616144200197
LAMC2,,0.02860996942511618,,-0.02014427859939556,-0.019054310041907843,0.04597420884961389,-0.006282666357802129
IL10,-0.020919384060725955,,,-0.002934279337611422,-0.015925490163231575,-0.013970397981499206,0.012458722433437687
SEMA4D,-0.04806790827356596,0.024660535069763907,-0.03301300926997126,0.026098074270390972,0.03269800096558784,0.022343235303021902,0.0502820466539023
TRH,-0.01950086291045019,0.0213746428602003,,0.004439889224755645,0.037055159741901246,0.01039195764333127,0.019857620545134833
SEMA6D,0.0014844494501579037,-0.02053099481328453,-0.0018155232462701632,0.019682506324815743,-0.00033110814267466444,0.040712341852701985,0.019552182431894254
CEL,-0.03847317118276519,,,-0.007763185766836523,-0.007640350317524327,0.0278173344096937,0.0014466866881978303
PDCD1LG2,0.02607052580717068,-0.015790450477158883,0.030341920588403053,-0.005832821704364339,0.04669273685138149,-0.016167444126523992,0.03206099418450569
SPINT1,-0.0375608400960063,0.016585861957114804,-0.015056966429149592,0.004774870511568447,-0.009343602797756433,0.03360711293101859,0.07287284607882429
CTHRC1,0.03180750410753095,-0.046770362331447136,-0.023934692233312353,0.004342553926457178,-0.06931260456200777,-0.0036560232152434845,0.08115990022845528
PODXL,-0.026739566119136554,0.014458353745214975,0.05162045575741079,-0.008035117944294212,-0.004706064151481177,0.016210791938480993,0.07876611884580197
JAM3,0.04732127997368376,-0.04010710951123167,0.0111975977350505,0.05681576431272628,-0.0007322284016615048,-0.030516348831675085,0.0503459367521838
TGFB2,-0.05672195737288057,-0.04126980119956617,0.020754766181135944,-0.007914076100557717,0.017835233122606896,-0.06143837263728256,0.05214203540749489
COL18A1,-0.006820852670018166,-0.0089506363760165,-0.03654648319732096,0.017894131837132184,-0.07343681338362783,-0.050842824841760094,0.07745615706887678
NODAL,0.008338744323736012,0.014369959465468343,,-0.024494445913684607,-0.02179003263258735,0.2316974284933358,-0.035527292261106264
INHBB,-0.003017767449216937,-0.01876665575550692,0.011450111686373594,-0.003837148988385049,-0.009685529939779983,0.08837817346956457,0.029678151627977236
LCN1,,,,-0.026053802449154496,,-0.024161819515913174,-0.0249907480260775
ARF4,-0.011245983706543481,-0.03014868802136611,-0.03584657985230293,0.006905555557351235,0.003706218078060766,-0.04530363615553545,-0.040616497025596866
CXCL14,-0.02991849567105929,0.012741593353259048,0.036566477082245384,-0.0020795490372998494,0.06581354036479578,-0.011160602610943815,0.02169855533484831
LIF,-0.09404709808858885,-0.01992092395822383,-0.010922872922935792,-0.022770342729525012,-0.0712345836996086,-0.028236718695250806,0.05328529401656445
IL17B,,,,-0.022672320112043357,0.0010771717962213933,0.08653736524970404,0.0991390414184472
MMP1,-0.0195008586563932,,,0.01379940442518059,-0.01963034171573811,0.018069827523312352,-0.06323358973102873
MATN1,,0.0808211117002792,,-0.03278320923999035,-0.027938554812014328,0.07332666363862227,-0.025749499301009077
ADAM28,0.004001466653874008,-0.05092246668767538,-0.0038032100789337163,0.003939998973992207,0.06507736364379259,-0.0314184098134416,0.029151160045273156
TCN2,0.03102067354994799,0.0751210536185551,0.036201646612846874,-0.004582822416811109,-0.0568340401546127,-0.012435129986638755,0.0350890648026549
THPO,,0.05535899141338061,-0.01136628654164892,,-0.024235402246401447,0.022078320637067925,-0.013057879361719186
CUBN,0.07696035653463269,-0.010989098195220495,0.04986618010858113,0.06959898425473143,-0.06136870842826661,-0.003467590931910395,0.03328330223742671
TIMP3,0.057415342315999096,-0.017363478777361552,-0.00021305268632982786,0.0038803897779296982,-0.006254837768845754,-0.05146167496004398,0.06722220348658771
PIGF,-5.457425495547554e-05,-0.04166569790184633,0.02135799729843687,0.02064972120063853,0.04414291938965749,0.08866747294646438,0.0005782112208964552
CRH,-0.019816426908458896,-0.016206524451353975,-0.006880896606198523,0.00863866122656878,0.0033881974057005408,0.05811339171994245,-0.037591524338687905
BDNF,-0.04320294351153564,0.031391926140673904,0.10429229272816476,0.01572839688565511,-0.04134779514871498,-0.005548615284906812,0.05992308301332509
CCL5,-0.022287660734739284,-0.007976403576611555,-0.028402641533184177,-0.008310295696333904,-0.04135060703551807,0.03176659595117479,0.005895931802632981
GAD1,-0.035670324992240474,0.03124472657359759,-0.05304496147399733,0.0050606747277191,-0.02382356393404006,0.08132141759433012,0.017136597613641443
COL14A1,0.01709503544171759,-0.025088912614378185,-0.014888244725324693,0.001002530830337668,-0.00535867038442199,-0.008123414567307821,0.02265773426926943
HLA-A,0.0025889061701095738,-0.0060871281435969475,-0.007634060350410126,0.04015795532925342,-0.035314436973894296,0.04350571962323768,0.0462691996188589
FGF18,-0.027037734214554902,0.04672677696491069,,0.03918415234269212,-0.011818928230856266,0.012312458030742155,-0.020545665700712857
ADM,-0.04290703602234899,0.05595542604791283,0.016174959003266695,0.018431680950378525,-0.04056274475098869,-0.002541791742710513,0.02352063594813625
CCL15,,,-0.015128261711048674,,,0.0199662853349788,
GNAI2,0.013154590645917544,0.006436750075814088,-0.015459023708801983,0.01150045417948783,-0.09361473507784485,-0.007093407416656218,0.024365194352034637
HDC,,,-0.013836991907088564,,,-0.009241225544991237,0.01473538546138496
COL11A1,0.032995033924256074,-0.017285278711757432,0.008172459101346093,0.04833713188047195,-0.026391071650379683,-0.009304393754501707,0.052388256936477154
NUCB2,-0.019066803441304254,0.015451487480018048,0.0010174803333569875,0.014119588538976368,-0.0312738469262726,0.027265903844165867,0.030706565133259395
FGF16,,,,,,,0.03451173764937703
CXCL1,-0.026353960619293237,,-0.010343388610361593,0.022792042877800765,-0.04902197483734732,0.04551824717525368,0.004663971369959632
VCAN,0.04347218869972303,-0.0552106768735723,0.029626334628501554,0.02115956153292224,-0.04469421648261289,-0.09789355370046636,-0.031899852626340305
MMP7,,-0.019920918366519207,-0.006001684113805426,0.06933879617805874,0.027915062563747803,-0.07696844413788162,-0.031381540875307465
PTPN6,-0.05888174789241415,-0.05649662296422403,-0.004847839584650462,-0.04098899954424957,-0.02843772038490146,-0.026115996106726262,0.013109718469178964
PTGS2,-0.040250248667084286,-0.04089075758834763,0.028317288466281516,0.022178235806582233,-0.027962461061332197,-0.02978617940073076,-0.008788632470626098
XCL1,-0.020735609682425014,,,,,,0.00011154679762634891
CD58,-0.06624215174454057,-0.03884896911522747,-0.07948493913164402,0.04959805701680962,-0.03642578977464736,-0.0038556516767985797,0.02300113032788994
TNFSF14,-0.0010468795127822593,,-0.010102768939029293,-0.021441880682398856,-0.028345183214760702,-0.014266145643904968,-0.03193578876640105
CNTN4,0.014176377272075658,0.03213667608406128,0.061723382156950155,0.016844447568597345,0.036089403879487454,-0.035260329607684764,0.023636185206247235
INSL3,,,,-0.023846045517927652,-0.002487448098740202,0.07390777444441637,
BTLA,-0.021617563380306907,,-0.012901581475503163,,,0.0022966696768010647,
MFNG,0.07688970281294355,-0.0447600230661975,-0.002030767664332636,0.0050280305548274905,0.00493472896370567,0.022409530379110365,-0.02560393633363567
ICAM1,-0.09059231000857422,-0.017325388655950506,0.01626876799605398,0.038571190407083025,-0.030521517390844025,0.020618821148142848,-0.009723495555161655
PROS1,-0.058724775755468375,-0.048870652535669384,0.02612617045615498,0.06080548316355986,-0.014681909908836312,-0.023170428926787712,0.003969234837372912
CLCF1,-0.0257057431910989,-0.018518482932842226,-0.027592130543552914,0.03129651576102398,0.0695973426937926,0.003574134557139428,0.06668516038068859
PSAP,-0.04044210511677585,0.03869077631946814,-0.03334001450831028,0.0424075083860984,0.03559093134536076,-0.03140926846795647,0.02629449696118959
EFEMP1,-0.027490518978183196,-0.00733275199479235,0.0032401172194637274,0.02337049093012573,0.03520441308639967,-0.1361622755510689,0.061879191828423996
C1QTNF1,0.017430505829456377,0.0422956307084785,-0.02242028835428037,0.036052508329463724,-0.010978461787923624,0.03848631101770199,0.032176390666465
ALB,0.034726655522668626,-0.01905554070746085,-0.011474611735991177,0.014672830598602905,0.03706114760253883,-0.03208371019873016,0.04805913876172801
CCL13,,,,0.1719178720886159,-0.03179500992186279,,
EFNA3,-0.01066487474371746,0.024177263891757485,0.005079251646033244,0.0376326728519951,-0.03294056192234038,0.042449197124973415,-0.006246482565849512
DRAXIN,-0.0384796107999731,-0.0019335358640195472,-0.00921355014372448,-0.017048245040307098,0.013236370691661805,0.12243846008253663,0.007882343212143775
RAET1L,,,-0.011035299818774071,,0.009275662867543357,,
NPTX2,-0.01944487105129762,0.03306814638622524,0.08181542791529223,-0.0035663015829651462,-0.00046166188034482876,0.0557483537732396,0.004094269867681889
FGF11,0.022184889534240318,-0.05849843546835789,0.006464711194629208,-0.024826484552486552,0.007353374230609226,0.09927168185551352,-0.011687501872732736
CD59,-0.03734314289581599,0.06811002999080734,0.015580310790601059,0.04375880505035539,-0.02850355079123113,-0.054510277518965915,-0.003290719788852974
COL9A2,0.024572673880180373,-0.04282754892156968,-0.014480273770947077,0.023169182715113295,-0.042729758085363966,0.0207876388943876,-0.023343246833664007
DLL3,-0.03154231470472797,-0.023000621290636385,-0.0031813962045872937,0.055953552108572446,0.06849888863583535,0.13151605007815978,-0.01283468187388141
FGF5,,,,,,-0.07268866492450417,0.11683580237748185
LIN7C,0.033845925170916454,-0.006541122885886864,0.00716336711905136,-0.0032157340537869493,-0.004815162877018424,0.05690075640678575,-0.0836932315333524
GDF7,,-0.027219562774252602,-0.010102768546435674,,-0.02304297723361234,-0.019524462611778974,-0.011598312404054375
PSPN,0.013914901879919707,0.04545755493610232,0.02091644688058778,0.010854494745955595,-0.017746025717662848,0.0732607005752085,0.010853356955142687
ANGPT1,0.03351488562390819,-0.03279971331760571,-0.03693479909844392,0.03889103131404926,0.0027461385787455796,-0.008437889857052542,-0.05508328867164665
PNOC,-0.01879246011075477,0.06648576738614352,-0.02920988154430057,,0.05473610149355833,-0.029284155441684327,0.06774841584319365
L1CAM,-0.008328613076094225,-0.012893476112405492,0.025623129974541924,-0.023902962343057277,-0.010788069192681262,0.0712092373577945,0.006489871428179139
APOA1,0.03642148254108121,-0.016033879717110008,-0.016350360923051494,-0.027862426165302455,0.007176437360113072,0.043475432289102264,-0.03256725494710046
PSEN1,0.008088223615083918,0.009424657806939265,0.0062342212745195675,0.027189369675523344,-0.01100987212995258,0.03182388393069925,0.011176269014357131
CALM2,0.006226526145656458,0.0333099376021765,0.02524864278013734,0.028709946159482858,0.02908811862226845,0.08963457739830019,-0.0016445012421240886
CLEC2B,-0.015806721158286515,-0.03193469377964648,0.0017288049172608341,0.006971313542199201,0.032458317241595605,0.03678374043026884,0.004676636273878159
NTNG1,-0.024939357014697582,-0.01952962634389307,0.022786260131516967,-0.005903349986551737,-0.06940320673967014,0.010248550040568469,0.0276331449195391
LRIG1,0.0778495844036951,-0.0940134344769163,-0.016526112385642656,0.022108303993940592,0.017574677720735232,0.02540116198955845,-0.01115078640460365
CPAMD8,-0.026327237210405204,-0.03791142151445275,-0.0036994523343548665,,,0.026298228389350985,-0.02791027097649796
GHRL,0.025268295992614737,0.035221735861811675,-0.00921355014372448,,0.03676458000925702,0.0003860978554502146,-0.0038038570601829475
NPY,-0.010239167114421212,0.022973328059298203,-0.002880653212072456,0.03292440025343648,-0.019174936189541907,0.011168099091840399,-0.07550027187439255
MMP2,0.054604691012803984,0.01966905460984469,-0.04526189738006621,-0.026667035376483978,-0.029512563076344298,0.034160790090642386,0.05519042472469998
PPY,,,,-0.0003060975937058241,-0.050536735095023946,0.006726843716637634,0.030398433331691583
ALKAL2,,-0.011481932378057514,-0.011950849321171818,-0.02664582053974304,-0.05382321457761467,0.030941701316793753,-0.002388082323418913
CSF1,0.0012626032512806401,0.01945677235264856,0.000727281404815146,0.04150404341069156,-0.013464977450590002,0.03837300413546255,0.06708034062182473
SEMA4C,0.0015475589823581181,0.008026834114442551,0.008757266327642762,0.032590849263607766,-0.023690689941169688,0.06087107843830432,0.016312261232245513
BMP8A,,,,,,0.041417472120048204,
ICAM2,-0.005220646829675902,-0.007550910065771258,0.013919062796429914,0.018809686227321813,0.005702093623015185,0.018229237430547354,0.04738133898354513
SYTL3,-0.0015660972125425558,-0.026172854505348956,-0.020756493096944918,0.05244942311631139,-0.017681826550654,-0.06952692759777923,0.0036530194416880316
IL1A,-0.018175858049135615,-0.02721955919859019,-0.025971724132653043,-0.04021220919271376,-0.02613735159301575,-0.0022829117721391446,0.012266059858357123
HLA-G,,-0.014701677691069235,,-0.035109830609269754,0.021494907784113282,,
PGF,0.014366881374509234,0.0637481957089567,-0.016659716928755206,-0.014357719023184836,-0.050601759072483904,0.038697706856914364,0.03842685391098
LGALS8,2.725912412899255e-06,-0.020495000526485098,0.015093211743086128,0.055456188786629904,-0.007848853243809484,-0.017268746876243312,0.029794185855595057
DKK3,0.09236506387760396,0.03855025036119454,-0.012744391659455153,-0.013332181662946535,0.03743527223416083,-0.01182775867922094,0.0020255203617110347
COL16A1,0.10935770281879888,-0.020288194862617473,-0.010567795155896346,-0.017666500739414025,-0.009937545905828196,0.059753680670647444,0.029960740794227156
TPH1,-0.025843596210369323,-0.015578477671242576,,-0.01634963320246288,-0.041675769331011706,0.027447956385649695,0.06427656512549607
