,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.015843626447105377,0.02769675859384649,0.052642943082344774,-0.009608995285325822,-0.018981730633428198,0.031118592635089284,0.05171370160891,-0.06453146544873702,-0.003049463402053155,0.04730913310266882,0.0188890513195706,0.06151206207916681,0.06436119188899891,0.0565932490395373,0.11124816525578109,-0.033408980418436755,0.03465320627201112,0.11708771487913198
MIA,0.03865143491817008,-0.021678095885586546,-0.05567182029307312,0.021428667641107194,-0.016901769402389594,-0.0057145081548892335,-0.02710309723241494,-0.012423088631726031,-0.002689676059390068,-0.027173004632259017,-0.03922693687214949,-0.026750974142884288,0.12278417383418354,0.0036920934645649495,0.03289284192570114,0.0015369783205769771,0.04589646422284249,0.01407674035042669
COL4A4,-0.0387680572359664,-0.01767242509052857,-0.004280494968111928,-0.0091877560765449,0.08924877545785143,-0.015782222073965263,-0.013038935383356168,-0.020869800925834868,,-0.026358822587264123,-0.03257769655633889,-0.02449335773992602,0.07237492370187373,-0.02671918772718935,-0.025820912186935302,0.09347286248820916,-0.008734843905121165,-0.037577912262891235
TAC1,0.011363333788866075,-0.00911682685885548,-0.044640360077932074,0.061073974435090675,-0.040761998434061364,-0.0725778882376822,-0.015792477219902606,-0.0032827893447270277,,-0.03944888019337313,,,,,,-0.031428347511315666,0.013937852873085983,-0.031241924511323703
RARRES2,0.01719492907582734,0.08281280670569137,0.002929098404312283,0.007288236189711861,0.0892349371588792,0.057006968242559915,0.07180416638884767,-0.00990860809534956,-0.017976378439137627,0.06863821749314443,0.021760617175439152,0.022905247283751547,0.04579076124861065,-0.03181379698080887,-0.051422698183526495,-0.005030118991685822,0.010437917612694286,-0.023024400120099188
FGF7,,0.05561103425091828,-0.004102946229657892,-0.02515186573988619,-0.011040847660547318,-0.002766026639649946,0.09242253787142166,0.008410044223675387,0.12316079196267453,0.11613558575653896,0.03605400897381146,0.06140341197762419,-0.011853052043711287,0.02806969765784407,-0.027189410153989447,-0.013157340810308343,0.03187727881695674,0.0755286908799505
EFNA2,,,,,,,,,,,,,,0.08776180464736048,,,,
HBEGF,0.05505467490280627,0.0024886690359160676,-0.03302601488100042,0.07251205047747905,0.05809160506064781,0.05555313432747568,0.053665961517595555,-0.005513161365199248,0.032350196275041314,0.032900391272001006,-0.11974608512056809,0.03551142684153117,0.040374263723875106,-0.005165911731190618,0.0031290463623566992,0.015238511944212338,-0.03832446033093413,0.04054595004970481
CSF3,,,-0.029652614874640878,0.10329971424094213,-0.04349158913567536,,0.04269510373250482,,0.10181930234109393,,,,0.09994767307283788,-0.03602026769053257,,0.03403467515890238,0.034785068578581595,-0.012190398757045709
PI3,-0.0032664036895913287,,-0.013828675202880027,0.045105644052059364,-0.009164988416738885,,-0.015533287516858108,,,,,,0.007140570966568937,-0.03795559146735629,0.20861770795149953,0.013305549565203714,-0.059257899652280926,0.04220533250904086
PCSK1N,0.003993426018485809,-0.009875604411016661,0.030103764452463697,-0.07189071054516726,-0.008632598900399975,-0.026837581705555783,0.020547945838398668,0.059139662782841156,0.06408154817423256,-0.07288660307076046,-0.02392056663145427,0.05872633613060433,0.014017766269036098,0.01917820721634901,0.08171407779855584,0.10410049451752942,0.03815722714663714,0.009544985149217857
NTS,,,,,-0.008109944043784564,-0.019266507302393175,-0.016955643950530046,-0.00927942086973913,,,,,-0.008497083364036507,-0.019322750326864455,,0.04578068454657137,0.01611023844844581,
SFRP1,0.020427107521678808,-0.00900504824066767,,-0.022654759106345984,-0.031746112267361445,0.04332593307621475,0.049877279974910226,-0.01489194136184183,-0.026218515294538225,-0.011922369189236788,-0.04417826231297632,0.10004703329016615,0.018709534930106752,0.020312646398884318,0.06402143994139539,0.007626728456645578,0.04126421901696904,0.045864901674821
CXCL13,,-0.007598297516954186,-0.021531306979178523,,-0.031460802673328535,,,,0.007490773458990171,,,,0.07100541750695955,-0.040749599270121534,,-0.010723904790271167,,-0.032062305053776115
MICA,0.07779927340279644,0.07801129061229138,0.022635667295801198,0.05309007324254103,0.042225512333215344,0.03179489853341308,0.07163752797365255,-0.036227367534295334,-0.02577434212833508,-0.011874098461330137,0.0698773369443505,0.03842122464563768,0.08825690272885478,0.03926308455163595,0.11948389826615952,-0.0045783267978090885,0.003840064919602421,-0.011969649053480719
TG,0.07238063739435842,0.005508261793793853,,-0.0006735435772558707,0.015311387183909755,-0.022238628334047123,-0.016649261593779052,-0.010777233184970137,0.012257056380806474,0.06799856886784408,-0.02145421660255262,0.01371504746398062,0.04434095366730642,0.04844431881031993,,-0.027701791542170062,0.031763569154621606,-0.0353328260897351
ADA,0.028951751569008553,0.08556788949692118,0.08824861389169468,-0.03996770326914302,-0.06517283965086176,0.06703755642344418,0.0748704466726998,-0.017503093398061106,-0.007031818197924216,0.05134848174955671,0.047101215490318496,-0.026539682056788843,0.08380338869198545,0.005174484969416339,-0.026056418333929247,-0.06388131908647425,0.00664660855923477,-0.013302171370232511
LAMC3,0.0608804223787546,-0.010246440025149748,0.006422835848827723,-0.021087334140488977,0.014018800889658517,0.030305951057016216,0.09061234945058401,0.05701539387920113,-0.02429475576069107,-0.01471660466625807,0.05331357886413832,0.003894002974478587,0.031138902516734818,0.03276679022907373,0.0087552572361497,-0.03831620107312454,0.05262991607157779,0.019199256875800704
CCL7,0.09855109627232769,,,-0.0025342497107564764,-0.041711215827847974,,,,,,,,0.01607131282777635,,,,-0.028580777598693586,-0.03469570683403742
NGF,0.014068311993705687,,,0.03955400007491067,-0.04452238153755089,0.03083747958512808,,,0.032146593222648484,,-0.05494279334803057,0.019537245188895498,-0.033782576294603836,0.08602927231797562,,-0.02299098682191036,0.07749002734936138,-0.04479697552046588
TNFSF15,,,,-0.017173580150990037,-0.03088284265515662,0.0023404457179499803,,,0.08991299528541873,,0.12356398360450903,-0.004624337908052789,0.0027775436496658007,,,-0.020901598761239416,-0.011308142728497079,-0.04374707949323199
HMGB1,-0.06727342084574531,0.01322754528627777,0.016785836556693558,-0.01811457032021715,-0.015893006947241193,0.04356341209664171,0.0353738564016586,0.02146052902390562,-0.022900064095712654,0.09067138186142795,-0.07165247015310722,-0.051349119021863246,-0.08232321158647779,0.028601658965416676,-0.0823200052746221,-0.08254988639844368,0.00891488283873275,0.033385060310013516
ITGB3BP,0.03529644023689002,-0.058675523147228424,0.033383549336382407,0.004161102443654711,0.07942390964216846,0.06649208504102157,0.05867213590129769,0.04305632489773843,0.0027231687992280845,0.05905180523790993,0.018219511420756996,0.07423226501492211,0.02491206378972913,0.05346967587303657,0.05050766409566022,0.014481288460881571,-0.0029334986071962764,-0.024171216681677446
AANAT,0.05497410779659164,,,-0.0255708465318145,-0.027827288204030506,,-0.01244341160350148,-0.012423089322729942,,-0.024833333536812875,,0.013600715900230313,0.04159220771249587,0.054332689467776314,0.028926695472376487,,-0.030239654580098224,0.016394792791508586
RELN,-0.05817574852905581,0.051948802625761244,0.029522619535942412,0.016884546122662533,-0.019554290800319285,-0.015297917849694902,-0.0365128738900729,-0.01479087528010143,,-0.02749264367817861,0.0367514187120582,,,,-0.04020412659305984,0.01881480718956902,,-0.0025727742740414197
IL15,0.06687518787219597,-0.01873696014478827,,-0.024372391705980677,-0.011543042846385508,-0.018335246549758988,0.1278273307668555,0.018966879682584124,-0.048878920025621525,0.006614537179930351,0.013002909133913769,-0.012949396211731279,-0.04701271877160876,0.00646084549144343,0.030041697096522445,-0.03469821243710974,0.11760216007908807,0.01736117144448119
UTS2,,,,,,,0.030648924012993708,,,,,,-0.02185255209916636,,,,,
BSG,-0.056734495391961556,-0.013730012201187237,0.028767902221518912,0.06755306570090078,0.052671911289641674,0.07534877924512406,-0.01629231376220834,-0.017194878039376135,-0.016563552624501696,0.03570232199040865,0.007965544579945853,0.008600982334941632,0.10154514872993077,0.014498563810059728,0.13964947914576567,-0.0012000458178766953,0.034909269853399615,-0.05640019020266398
ADAMTS3,0.08953360047832108,-0.032034691119333936,,0.03989252140737853,0.0024553462541337455,0.08575492747622761,0.04224351481245324,0.020255467923650083,-0.0407837192398307,-0.011482514395716785,,-0.024160686089455208,-0.03849829841589441,0.01608314920120268,0.021067613880063087,0.014495055139967905,0.0792414641382224,0.052729573321813994
CD34,-0.007504130398091088,-0.004042205243695969,0.039697313020154786,-0.038940009881466564,-0.03778209843952817,0.03213945453645612,0.06712340281664124,-0.023243262809957276,0.019820092918923945,-0.02755628051780994,0.038699196342719004,0.02991522722177435,0.06446766133245807,0.025682760884356934,0.12759374679697869,-0.08039402705162249,0.013283335900039767,-0.009523113793957986
CCL23,,,,,,,0.012531758619890034,,,,,,,,,,,
PLAT,0.01822682824125846,0.016850853158062867,-0.0032401065678574143,-0.04242339757424529,-0.039635351786551795,0.02794397481034686,0.012795746514128748,-0.023582584314862556,-0.016951559227783256,-0.004019717773785676,-0.05108885369271589,0.08663362735762889,0.048014486173240674,0.023828015057139617,0.15927616988568877,0.042822841317047784,0.02177849620854786,0.019675828619879182
NTF3,,,,,,,,-0.02005382975102982,0.010050300539266954,,,,0.047075122455282205,0.062181862168880754,,0.03926506847808377,,
LTA,,-0.017018622335246925,,-0.02311307230637487,,,,,,-0.023031771920441233,,,,,,,-0.0406980178394932,
CKLF,-0.02031939104269176,0.023843779455019955,0.007464450803645449,-0.024150106257581398,-0.031138694810557234,0.055240696986613234,0.0354382414698423,-0.025833178491380226,0.09751376171288305,0.06368681163267785,0.0470436264483766,0.022698856731224078,0.025725239896652475,0.09069432222194083,0.014882029586126168,0.006877128202071146,0.036327219533078194,-0.00343560798096842
APELA,,,,,,,,,-0.028163002369599156,,,,,,,,,
CD24,0.004415326562628803,0.07753036530577062,-0.019541924708201985,0.08063727151151993,0.036423498689560165,0.013323120086557096,8.719629946050047e-05,-0.06626949093746597,0.015656890923217,0.020416676052854403,0.01907250640101492,0.03806243225153823,-0.05103029118216747,0.037251898709552644,-0.012260797751381386,0.04050073406544636,0.010591517414118965,0.0457026452718647
HSP90AA1,-0.02316799008662027,0.04305834214449974,0.010528537572627247,-0.049672224039357345,-0.02069904508723077,-0.01827953837035262,-0.049113538705814246,0.0049748395174724815,0.04048177543425779,-0.10120956987510168,-0.018576955245460536,-0.029582856821459766,-0.0647885675130702,-0.08062759480217364,0.03492187086118146,-0.06816269701371457,-0.06513389592108218,0.031419421427312924
BMP4,0.015790148341295256,0.0003135875129399285,-0.037235920631183445,0.0027378684298830546,0.0747389537327478,0.08192339282566612,-0.018045103707749807,0.013693434636308718,0.002412193407089449,-0.019625448499546293,-0.0013676807257370159,0.03263143357415074,0.04063271004973437,0.0313913669864418,-0.010470283521942894,-0.05233354551479057,-0.04064025615605037,0.012945526745123321
SCGB3A1,-0.020532825811302377,,0.11620335961222554,,0.04469309280559237,0.1047543654027532,,-0.010478997350101578,-0.04351993632825932,0.0043862478401067466,0.12615011674397175,,-0.03470052035574707,-0.030360665572457965,,0.017855197465626867,0.036706865514252986,-0.02514804220144807
IGFBP4,0.08035102164065198,0.03235823263809403,0.08662107315090435,-0.018965946092219476,-0.04998819394840048,0.022548346079758433,0.08687021552394342,-0.016411557335484172,0.012774942199240382,0.001581798681937802,0.019958207016054476,0.035099255473691506,0.02320730772809961,0.023809279488951385,0.17101776957503195,-0.09285140006112112,0.05116703886430665,-0.02583249263846934
RSPO4,,-0.003386205524567664,,0.0806799700783793,0.011136694752182427,,,-0.010478995817311166,,-0.008932736549405145,-0.040818078126429576,,,,,0.04849279412090272,0.03905960228941783,-0.03043396378124307
LEFTY2,0.07822442524258728,-0.017227636910904124,-0.03721657403902965,-0.008071752038935032,0.04687588336663986,-0.03584185611038602,0.09675639992401384,-0.01149034707461645,-0.023503977807433928,-0.00531124286531317,,-0.025785331326727987,-0.024830796151507142,-0.018236480779117957,0.12037231253586295,-0.02139151157402847,0.08043760781278804,0.11137591968830918
PF4,-0.021299510778569234,0.07033956411498894,,0.004048254749281326,,,,,,,,,,-0.01453705133486337,,,0.026089273936633083,-0.023840645926221714
ANGPTL2,0.03967271759314251,-0.011875388170876779,0.032087889424086774,0.02226545592119852,0.016825106295844324,0.06622455271005673,0.042954772480933386,0.008217455433052516,-0.028554863401601887,0.03563933431318809,0.049293713422167026,0.013982847835214945,0.02722123890596736,0.04076317812506919,0.024099086776730273,0.02539180949926673,0.04156829246850058,0.06052112367117619
LRIG2,0.08102820249710027,0.054517406367347004,0.02123009291613512,-0.013558605713439335,0.011471404474865202,0.039983256116156995,0.011602923410005064,0.002980148452058806,-0.0017026450702093104,0.055080243885549864,0.12183516547304364,0.05357915620862986,0.05711997200387074,0.010708512340110821,0.018812413584518514,0.027643745068133028,0.0640639937642472,0.052144798823123575
ICOSLG,-0.0007136380178028158,-0.022095219743210548,-0.0014179502361000328,-0.014413238086511668,0.10455229690413904,0.0631403480933183,-0.011737412621313819,-0.019887177193646403,-0.01138074960369803,0.033299414335188564,-0.004360266675981672,0.01417583148749557,0.05592343785013039,0.01864176018796813,0.021905574354603424,0.039180191932568026,0.05454527031995002,0.09316499928790743
WIF1,-0.03832501245191687,,-0.05139821691340496,,0.04033871708139122,-0.02824964633288086,-0.010744560550295172,-0.019719300501738226,,-0.0018151962300019188,,,,,,-0.02717407841883147,,-0.043747075903127056
NPPC,-0.013240055520647354,,0.0840695654634161,0.05213317646820374,-0.0038729737089973912,0.006588956580383344,-0.022212521868412178,-0.014563239753228185,,-0.03234948209347551,0.06689595808498634,-0.024160639687410793,0.09891493963772616,-0.027505075689563983,0.018356468645282224,0.022646207686592725,,-0.039281052854080234
LYZ,0.06150812996797765,0.0702315771747964,0.010400830321338123,0.022407758979566244,-0.06988341101103147,-0.01568836538228455,0.05529871616524582,-0.035644994545368666,0.007858593346098943,-0.01455269243614715,-0.11142125305531876,-0.012029912058130494,0.0018315025298797684,0.0257267482539005,0.07903651233544756,-0.06398918266701167,0.02094065506896706,-0.020083426479678167
EREG,,,0.02646398520154963,,-0.053823500375189376,,,,0.09975575774852348,,,,0.01369906844232886,0.00782263663397539,,-0.014960886493055615,-0.05430712224141833,0.01142416116109753
SPTAN1,-0.04711129111357907,0.035691155117839594,0.030969654826620095,-0.003479691550937628,-0.02252008469752699,0.0013554454601404275,-0.010475761627679025,-0.018640697045205188,-0.02785236207341028,-0.00819880925799458,-0.044655246887703434,0.007733997161342204,-0.008461689704159572,0.06671845471844326,0.021699964240968997,0.050323301027788196,0.09926598240360127,0.010770040408062566
PTH2,,,,,,,,,,,,,,,,0.04272037583028356,,
LIPC,-0.013062212793911659,0.003849785798888732,,-0.01610534770272231,0.005936322010041675,-0.0015652267750306242,0.03004421768661456,,0.043673513316546994,-0.036180759879417754,0.13933567692125684,-0.019667853878653795,,,-0.03743707445529879,,0.05463342427191021,-0.03717806024553697
COL8A1,0.09251414014085765,0.041293356873067635,0.006442108643609887,-0.011203308990747755,-0.01579149150679678,-0.028302748673735643,0.04598451447135078,0.000730113134627029,-0.021519428663595085,0.03670608355072996,-0.0663698638496908,-0.06798916575670397,0.1079096901826089,0.02436541942032138,0.09827775756939637,-0.03506983017085081,-0.021174333391914147,-0.015847878372518276
GSTM2,-0.04200347172699019,-0.023649227767734857,0.06339284060004152,-0.006321474969685489,0.014262743428712615,-0.015504919846648198,0.007057224987108865,-0.021081966935793586,0.030153741521449184,-0.018780980614218016,-0.028366041235914297,0.003155310796450788,0.0013357340846979911,0.05872130882785126,-0.02620778690345644,0.12666555443618818,0.08248961523712275,0.0053339693106047295
SPX,0.07894048958383322,0.009716249596028735,,0.0264881149487287,-0.018792595342461454,-0.009142405998495773,-0.007266166994824137,-0.10218653402510328,,-0.008297265021382779,,-0.043646954379129514,0.03282225000640642,0.0723278213947142,-0.06892044778873128,-0.02443118214941461,0.04575028170418869,-0.013469609324607078
MFGE8,0.023810846385759605,0.008853629286079025,0.10797093315391726,-0.0028358478355031093,-0.06634384326120515,-0.009504518662961559,-0.0151909515496587,-0.0008361451367568536,-0.0032690179617624496,0.023586517186125824,0.0017926419460927091,-0.0255139504978856,0.034058269235228804,0.016629808090191905,0.10576616286054592,-0.005798002925648442,0.016790349501364165,0.06003840573808352
TGFA,0.03439804953760933,0.004576267990528251,0.07213563870910626,0.02688856871149057,0.11599481287735901,0.0317925201580317,0.014796565785141347,0.058144610957132206,0.005397295677931748,0.035051777133644955,-0.04382891520080088,-0.0024344875805858653,0.03760188158904128,0.04911819723464637,0.017796774561091314,0.08010897702522292,0.02609834413690257,0.05762665562298423
SLIT2,0.05509042696184318,0.017628309608439148,-0.023558478388423065,0.007407994093185896,-0.02813149412147188,0.03819468426333409,-0.03202003299537817,-0.04150406598650756,-0.04552110648091552,-0.045372542625788444,-0.0339915098346969,-0.027323546784034636,0.05393105298879438,0.020881867473032233,-0.03435171717854313,0.03947381643481393,-0.018661370255203185,0.010186769748269124
PLTP,0.0016158840060210749,0.016005337126855736,0.007380103294900063,-0.06609590923926771,0.04488230413109145,0.03913038386097857,0.06181977523588771,-0.05022060886990846,-0.008059983825853897,-0.03201148046120259,-0.09837121995886498,-0.01164547927623539,0.012441926907311265,0.08248460341887782,0.09281702200874248,-0.10501231345880925,0.07100991853724163,0.03465770479441104
APOD,-0.06827043979830212,0.019977104995231473,0.01456424867567472,0.04362067407963586,-0.0023471292262497953,-0.023072052089772536,-0.010172210891119252,0.033487275038507076,0.015551631480966091,-0.025210542631257698,-0.09340570555221153,-0.041139569101226736,0.06092627331883735,0.030914031289857234,-0.11829778802937177,-0.07362660733987189,0.009995005266222132,-0.0039594240675949275
B2M,0.10645064933089753,0.024787584261153045,0.021204321804829587,-0.06918932903583196,-0.010967141160063143,0.016047968708626036,0.08432178135085994,-0.05254820526644984,0.01651865420240184,0.0046803757603565985,0.06371962145174144,-0.08665296409503166,0.06914336415289718,0.10520684350491645,0.10337264166766211,-0.10217274829023029,-0.0031594885549739737,0.12403140491639746
OMG,-0.06500321210236513,-0.016128350263854712,0.03716015310032515,-0.028780674317704015,0.00733307732952503,-0.028034423882922474,-0.02788774936805626,0.009464711501470354,-0.017405916118144793,0.014750836998786139,-0.04963486049535988,-0.004657702878289018,0.04608160717673733,0.06672896646860528,-0.07510037035144698,0.012902229870824563,0.09215122406665215,0.10190576493418148
CXCL3,0.05343700527935638,-0.010580156557454895,0.018556509038903275,0.058388314482865945,0.019055438597986363,,0.030762598044245505,-0.01121031050909479,0.012049451919784656,-0.01658704652313277,,,0.08866450160198279,-0.00959817900761866,-0.0009489724174510215,-0.008226686646601429,0.06323673653799688,-0.01864081280698343
CXCL10,0.018488757822863553,0.031230692664134283,,-0.03682877049568227,0.007001187246333158,-0.025062204870446067,0.06817162183895258,-0.017029282165006945,-0.02371734379684114,0.02542609337769522,-0.09198929388100756,-0.03258979870569143,0.13242283263282667,-0.01949840008018738,0.0695944346690831,-0.012457441009012197,0.05202416923871414,-0.004080039171284479
RSPO3,0.05926757615400164,,-0.029652615799539,0.009201456861861558,-0.03702998506777596,-0.034132431507558125,-0.020432741657084627,-0.027222037253018746,,-0.01733314393266722,,,0.06985208857088639,0.04201676224095758,,0.021620398333225037,0.0015917865263456797,-0.03177430867527927
CORT,0.04924893006914687,-0.003341378710326432,-0.039353061090816814,0.03505742997893231,-0.017680152674164066,0.022259313572494936,-0.03536343727328509,-0.004726356870607499,,0.034764916895360494,,,-0.008056177182063976,-0.015212285360252282,,-0.04861692069103936,,
NCAN,2.1348596652391793e-05,-0.006503594556070684,0.03327256582984003,-0.012274069361706079,-0.09584384941296463,0.04371468275229064,0.007099855733062417,-0.03431678519520048,,0.042829802744596676,0.007440403715059767,0.07342163773448676,0.009526131895028126,0.027336344932727876,0.12551460580247228,0.11059456185900804,0.065152545275476,0.04673533484934494
PRG4,-0.030878920964737662,,-0.0331554551038971,-0.001261325441009569,-0.026513336364052644,,-0.017700305582912242,,,0.06345917011184034,,,0.020865683918181537,-0.02244665795033811,,0.014201900721972357,0.04941189773792467,0.0426455960352424
ZG16B,0.021602866624527085,0.12109635288485701,,-0.009358655450085065,,,-0.01911032430250513,,0.10860909394660097,,,-0.022430795568003193,,,,,-0.02400376806404221,-0.02033851606722383
TGM2,0.06142108049454501,0.02137729823093005,-0.018335780966109803,-0.009288920838968576,-0.0594774369405428,-0.03864807973239542,0.07044989078839024,-0.01728798230105862,0.038710870011049704,-0.059603919830208026,0.11697061542321041,0.016789391413360846,0.03628873463444177,-0.014282706174129519,0.07854781941641693,-0.09016803948557373,-0.008007488257220986,0.054734662443460404
VEGFC,-0.029548833343898847,0.031112873027663593,0.005434751755035357,0.009731688100466464,0.06331402127351139,0.0033808026294677913,0.04156467358680165,-0.010572548666787227,-0.05271229725205061,-0.020681557170084863,0.020469869047135297,-0.029074765880394638,0.02331616739549507,0.023572621653636407,0.02229517276575189,-0.009518466581302105,0.01796496401618053,0.004247209788069522
WNT6,-0.03312926384030862,0.05831433101358898,0.1270398567922484,0.030167142078698157,-0.03653282495021201,0.05931721297737833,-0.017405932786070735,,0.11230689949624588,-0.018049818742979864,,-0.021331689218629254,0.09062097581640315,-0.02827271227389816,,-0.03879578161507499,0.007967409264200606,-0.021015789092574545
NRG4,-0.00038841858546263483,,0.06919792601235807,0.010579801088848251,-0.03776478043433226,-0.02302240425143274,0.012912949212564693,-0.0281110662902297,,0.018598901724935488,0.21031594785387303,,,,-0.02397837753959863,-0.03860176069083203,0.0756003825710127,-0.03160452341601073
PMCH,0.010157892793263911,,,0.0006491125556235055,,,,,,,,,-0.029731639446449607,-0.02134365020878682,,0.09653979838387615,-0.0035494194490015936,0.06444958501040883
COL9A1,0.035223914036763906,0.053990629816442634,0.0092755023738333,-0.02303598703636949,0.03902923253585712,0.08157145294903632,0.027943538487845785,-0.02219779786652778,,-0.027492654223355176,-0.007482597694578069,0.07725289042990151,-0.01586873749292066,0.08090464363821405,0.0904905657940415,-0.018853485597097562,0.07055454823462441,0.07034300803445098
