,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL4A4,-0.005659623003569255,-0.03789056063271692,0.03765571592738758,-0.009852008920866065,-0.019231407654647627,-0.012656170975684168,-0.020543307295443635,-0.017742837287765847,-0.017627932271746753,0.10144506167918169,0.015615572023578517,-0.04143936869399886
TAC1,-0.04536306285340951,-0.02889512786194379,0.050631398961025816,-0.061547776672355455,-0.035670837351177445,-0.0618646221988578,-0.0246749787967804,-0.030794616053930555,-0.031240385198943597,,,0.03613460419418484
RARRES2,-0.044612372621100446,-0.05550288477351976,0.0009186805340842421,0.0537234065654873,0.06904826278760517,0.050870416148367285,0.013223975210557862,-0.00820267693008159,0.017485221099213643,-0.00527060702476054,-0.05218490905305207,0.010774458252960166
FGF7,0.022425570838280375,,0.01782227577541754,-0.01908758519813904,0.00662111517390788,0.008967677026765448,-0.01460952528068138,0.04491835197185652,0.04887584172198217,-0.013751290323264057,-0.003418498644241794,-0.0642257657421328
EFNA2,,,,,,,,,,,-0.008440206915724748,
HBEGF,0.07935311395115363,0.05282642677507365,0.048498180963433335,-0.05426025086237932,0.08638769378204199,0.12799492041251603,-0.003635912418426743,-0.00038558438541451596,0.07773681287507316,0.05868818692933853,0.016575331682450765,-0.0523486922691073
CSF3,0.11516766689715571,,0.07680619879141806,-0.003610372692685789,,0.12852150310792088,,,,-0.06642155987458782,-0.07975150849727623,-0.028881166577441695
PI3,0.032073405034063134,-0.03319128808457225,0.06097877786041742,-0.042610543295099605,,0.03493638096968185,,,,-0.0835074506640103,-0.07841876166022205,-0.04230529859489391
PCSK1N,-0.031543970250525744,0.04306678925638219,0.03364025537893476,0.027216407152112702,-0.02023897666677621,-0.005934870390702657,0.011184035939401238,0.03808859040838454,-0.06983016185486556,0.014362402549332897,0.053546008343349806,-0.006681382878874523
NTS,,,,-0.02377721226279606,0.04101524048481799,-0.016457902622529733,-0.0117679856451981,0.015672672798434116,,-0.013959878825669838,0.1090053776816668,-0.015162871682209113
SFRP1,0.03814917764061104,0.02152516459140222,,-0.018730782502839494,0.04470751646533645,0.020431995429287357,0.00317902655861356,-0.012660652270766199,-0.03535282764302478,0.08280818038329187,0.09195226386082886,-0.02180380422057765
CXCL13,,,-0.003384343854935689,-0.01856244466333345,,,,,,-0.01851264929345686,-0.06506097235230802,-0.03020712125113287
MICA,0.06469751730988713,0.06566744232590575,0.026609845261958358,0.05466980665712611,-0.03446191581595147,0.061485676611990225,-0.010568529485712297,0.009582745749496472,-0.012744554617808601,0.00085828602687024,0.04631200439508316,-0.03822443674698796
TG,-0.010176510202236172,0.0002160277118121032,,-0.030063301843283187,0.09754220750931095,-0.0161605142716431,0.023077904117045845,-0.009162458975663958,-0.01859779291725852,0.05484312790614351,-0.015343433260645687,-0.019148608675034266
ADA,-0.039835835789106634,0.12166433547459185,-0.0024430198174276853,0.05705966274089966,-0.030765637918284742,-0.005617183166004953,-0.016681828539353762,-0.01488057022191952,-0.041855125532462865,0.05673948738854203,0.052465529258875834,-0.04554450747618577
LAMC3,0.05780283666351721,0.11312400298090246,-0.022216793716525535,-0.021795011924806443,0.04349428371247535,-0.012445027284711361,-0.010980555461682705,0.02866736370243916,-0.05389394851192558,0.002097377882037015,0.03637713740334203,-0.027545778067065478
CCL7,,-0.020068077036405826,,-0.009056638370718344,,,,,,-0.03123099485513449,,
NGF,-0.029180902957190426,0.027241290848467457,,-0.0262690132909813,-0.011143559675309184,,,,,0.014052249606736577,0.04288469377368121,0.01333904934969205
TNFSF15,-0.0016792215029424813,,,-0.01822143776130579,0.026431402021724924,,,,,-0.030446713045497446,,-0.029088443511198357
HMGB1,0.01753868595257281,-0.013158188097552068,-0.02717134989584172,0.0039542355370443556,0.10181221535953096,0.061865599461783306,-0.010052355524885863,0.03962606074968705,0.008601291609859965,-0.04020291307299955,-0.001959602693935603,-0.010818401065609447
ITGB3BP,0.03046192340118604,0.04388232335661262,0.05814964656067324,-0.030998692248628803,0.11613731890020794,0.04577149553722374,0.004542114466869015,-0.006850392095961763,0.016498473291920855,0.029099792643085338,0.05244987306346855,0.09789887071419594
AANAT,-0.05230215447703472,0.03269947706123989,,0.052459922911809224,,-0.01207812909140982,0.012621349503469005,-0.01056171322610548,-0.016607734287803457,-0.02739839477934367,0.07445567394081443,
RELN,0.0070723017715925715,0.0004203531109647808,-0.012153075685879963,-0.040781333613404636,-0.06020134388470979,-0.010112927243533814,-0.03925064482753648,-0.03183100661204762,0.018604058251438706,,,0.020064525174815995
IL15,-0.026460131961320313,0.049970412353992376,,0.03591219198995294,0.12807336626963853,-0.007678051040480877,-0.025950683680221433,0.0041184835150928556,0.007049752128547633,0.0466720389535287,0.047819852456594945,-4.5673798373098366e-05
UTS2,,,,,,0.03135299488832695,,,,-0.02333173837704834,,
BSG,-0.03877404418776642,-0.0009242514370431276,0.006992203021496224,-0.018098448312301715,0.061716734601595435,-0.001104168423577782,-0.0628554586257196,0.027562148832903637,-0.016089251576819643,0.11532116676234447,-0.04423198696664169,-0.09729508822807884
ADAMTS3,0.0067302332258801926,0.015635299621280994,,0.008197676399603115,-0.03598713102103312,0.05619448165240486,-0.02176363699475134,-0.002264099901051498,0.03070160331479257,-0.05761234662096589,0.046513745294449994,0.04055204955116142
CD34,0.06378285487266427,0.062077723704811696,0.006875190161869394,-0.052073236195956114,-0.010867405741504436,0.07084445440199116,0.034714557069805974,0.03713694161527514,-0.03567066234105883,0.06587546031412826,0.09048771348155032,-0.020898091447929566
CCL23,,,,,,-0.013742993629224633,,,,,,
PLAT,0.037703424439568985,0.042579381307825306,0.007312544342745529,0.00594547213198556,0.03373963795121547,0.05861217533612242,-0.03955530347600321,0.07748507241250659,-0.03137223625224877,0.0678407113348786,0.04931165277028698,-0.02912779820645847
NTF3,,,,,,,,-0.017049124691391672,,0.06644182873608287,0.06728178458366996,0.0021243780189348356
LTA,,,,,,,-0.017169847398255847,,-0.015402907856287413,,,
CKLF,0.06650096916264568,0.014914516675884722,-0.07505738077172164,0.030786719676900783,0.02480815372861364,0.016243869432049998,0.03159355080629317,0.007481617814615235,0.03228601108976157,0.05099938177767069,0.06378969353979305,0.009190656218064476
CD24,-0.03733885192714005,-0.0224392074467532,0.024184506967519535,0.01903166320548706,0.012522465709486544,-0.017728427239410333,0.02864238336097571,0.006617943445178933,0.08767240855359887,0.028125909448862445,0.0871573452681026,0.12978028036073955
HSP90AA1,-0.12624325867098388,-0.04503320290679262,-0.05765660472354446,-0.08262324537492124,-0.07967802445603644,-0.04976565186867735,0.09000957037096112,-0.018313905752445757,-0.005874378984281429,-0.08984954639769663,-0.10962907413013699,-0.021291336106648923
BMP4,-0.02342639307706412,0.031729719907534204,0.011002685809492464,0.0047772133897325455,0.1231770519688344,0.0525984237675625,0.05333767430745043,0.028730740927035762,-0.013124868374045386,0.04528027685266277,-0.024673465187339656,-0.07722412648281665
SCGB3A1,,0.049751892502483255,-0.022484712092919888,0.057536593780220434,0.07574889696586654,,,-0.008908908407057268,-0.010747945407180028,-0.028007261534573162,0.03308602432923721,0.008976428544984559
IGFBP4,-0.020386004990417914,0.06751094669186919,-0.04442608317516085,0.0019404082085876153,0.0800061029735215,0.06709993971568552,0.0387501575390763,0.02995388083152116,-0.011106197435663306,-0.034613352513572886,-0.01925184333794365,-0.09012488045102249
RSPO4,-0.00245648262919381,,,-0.022566800162531972,,,-0.019969577797875296,-0.00890890710392788,0.02835321438311425,,,-0.013104651230669897
LEFTY2,0.014722416772141648,0.09174005684742481,0.03307837208304383,-0.013894081443412136,0.013560958818230369,-0.021413813752823523,0.044153903785802584,0.10658480981431367,-0.019014717734544148,0.005442158792541028,0.02779462630282259,-0.04133007394093123
PF4,,-0.020817406445991775,,,,,,,,,-0.023209914009512847,
ANGPTL2,0.09952977682827147,0.0740602844535296,-0.028458394631000125,0.08725757002766593,0.07091757462585566,0.03011555348065307,0.0028520324366913237,-0.013186378113102505,0.07732596414288972,0.04341534385662596,0.07681685399744977,-0.02106583446650891
LRIG2,0.03587052919048144,-0.015551982786641317,-0.0007302731076124682,0.03746595952594613,0.07461767149211342,0.029452601882633992,0.00985072418624063,-0.009064369779918438,-0.017717344134240694,0.009867712277428328,0.03891598997623188,-0.03977590142752225
ICOSLG,0.03003160935249565,0.08312499636776988,0.00215009371608143,0.0496642688833281,0.12911088803536744,-0.0017959869813963395,0.028945538170047636,-0.016907442016997603,0.028477659855204982,0.04217871119500178,0.0831862670641925,-0.01238416061980613
WIF1,-0.04015629735185639,-0.02817249016794608,0.041522074024628576,-0.008565274329711539,-0.02174968374085778,-0.06358564526881927,-0.015410050193539528,-0.016764718622580943,0.0019105303069891842,,,0.036086355701968345
NPPC,-0.011062246051181814,-0.01964883631353657,-0.04613806967028672,-0.018607457423966564,-0.0028709453555005532,0.019163850135556236,-0.0300601115882643,-0.012381200675679865,0.020749373831342576,0.2194343557890923,0.0037288176712531253,-0.01407049357037972
LYZ,-0.02365337673790549,0.034563353346104844,0.01547465974565257,-0.011481900599057033,0.03431536050391582,0.07451241584838798,-0.01037313173737652,0.04567756498738933,-0.013675821342383295,0.0896751477701697,0.031430331686434484,0.01428053583966493
EREG,,,-0.012288527866267492,-0.03175684224192924,,,,,,-0.015317591753668567,-0.029155636945072016,0.007581164600666117
SPTAN1,-0.033819147026993006,0.03178076608187066,0.010080666220245041,-0.06109230879280017,-0.035136460855194375,0.032787965128705666,0.026365563634748162,-0.003133764645933,0.013393683062377251,0.019871042215810597,0.008057212994474466,0.06494709205096326
PTH2,,,,,,,,,,,,0.025226011181193504
LIPC,-0.03392866988793261,-0.011957908306290337,,0.07968024798604571,0.02308011753553136,0.02955762897860309,0.024191179587600867,,-0.009831321511037707,,,
COL8A1,0.12147256157220682,0.03961969138719547,0.04195538824155516,-0.00886261403417745,0.04695555604908144,0.007268088930187784,-0.03634302247777815,0.06506570441799056,0.024433638703864873,0.1590109369358743,0.021141311162965765,-0.04552182370716413
GSTM2,0.033769855517940275,0.01912013630557071,-0.0024599442303826994,-0.025797384896743176,-0.01889350136033223,0.1014574071527864,0.07427126183613963,0.02180770351087004,0.019673939117159357,0.03060383220608531,0.017551565158442875,-0.01978597094823028
SPX,0.009555392490391926,0.034876520735941115,,-0.043818977617332805,0.007810652587766918,0.0003159149185216673,-0.01868077015572607,-0.016601383012992632,-0.02571244382357133,-0.031488527650121424,0.08336137354423621,0.030613712734924105
MFGE8,0.09535780311384967,0.0511228825177255,0.01914092572974041,-0.025962250341762614,0.021775465599992112,0.017056916306552317,0.004463458070784585,-0.001540935821979928,-0.03476087464097087,0.01578381110053867,-0.002196864395138689,-0.06334688070413702
TGFA,0.025826425826013362,0.0006850341361706967,0.03802319903249893,0.008255317092153531,0.05538668989401735,-0.021839406273788112,-0.03431834098230391,0.04251820803811242,0.020628530830173915,0.027033157485218468,0.06613932346347091,0.025188963893008582
SLIT2,-0.056475013450198924,0.046384041710104434,-0.027334227901637236,-0.02213078699764311,0.02317193692297544,-0.04013377277038553,0.03304004596199296,0.006202217837358699,-0.015231187767592486,0.09555846773442915,0.08530538129072857,0.029157899536668776
PLTP,-0.0075358451463099,0.006970929690310467,-0.025336894389079007,0.013270229386621136,0.04700823287353505,0.07627752197433761,0.03742648827887932,-0.0028953889289565016,0.034625934940912394,-0.03875225714382905,-0.020750823514296794,-0.05321780346037357
APOD,-0.07515637204964375,-0.02684433672156497,0.05400739124742091,0.005823246084396861,-0.01608748892006151,0.033371133367852523,-0.004690788642403958,-0.03437243478953481,-0.03758718996577983,0.09619374354578272,0.05740347122422815,-0.07317843037782983
B2M,0.12242720287460615,0.04876708732095252,0.0016920807589174774,-0.009712671399672817,-0.0003279700946838118,0.07672946127127747,0.0629115682174278,0.029981894364282113,0.04348987313296945,0.11664606659586728,0.03635340713777193,-0.06813651119633483
OMG,0.012405197231284226,-0.0019834346945822594,0.05081206489284,-0.026297434373568494,-0.0022652055392693273,-0.03717414839802136,0.04158576509357987,0.03242903600393057,-0.004584495796734531,0.10681902301498426,0.10900455707640293,-0.0008694185887555598
CXCL3,0.09038611852853615,-0.021881160933451667,-0.022870772955556447,0.029133099569944622,,0.17658522750829023,-0.04210252778756616,-0.009530647465926587,0.0490550318424796,-0.0761692835398768,-0.06544976115055048,-0.056876466085941074
CXCL10,0.0634493064973299,0.012977459429885367,,-0.0062036711749971435,-0.03053951948774893,0.04923749915409316,0.06444897764479599,-0.014477751065039646,0.001372987339105023,-0.03225000873708258,-0.03113122315932724,-0.05558806299401386
RSPO3,,0.05853946783450732,0.041783520417949624,-0.02184836336955202,0.025933675822942363,0.06032575888104541,0.08874667876362403,-0.02314330545548749,-0.011591848850226277,0.00538090346122062,0.1089981278806677,0.04014972225064048
CORT,-0.02587381520372009,-0.008730114668150619,0.01181813928880505,-0.02651628772851967,0.06676087724505345,0.004629726987401876,-0.03671196856465036,0.010658146381920969,-0.030752815025998113,-0.023775935392448495,-0.024287995341453133,0.07069240125978823
NCAN,-0.02120039462186788,0.0326443277197709,0.020462812253905432,-0.06149540739632951,0.056573712043917555,-0.022643613879929154,-0.04464603203308834,-0.02266347164832466,0.06352390591128801,0.07295985247769825,0.07941538859808839,0.007564985996052547
PRG4,0.010927701572189984,-0.01888318049308245,-0.038469325185186046,-0.015643349732945778,,0.09392696153211083,0.017681552120743835,,0.15876122510796392,0.015295881068942807,-0.035838423407011516,-0.036925815330738396
ZG16B,,0.009226880505551033,,,,-0.018549331265343118,-0.013643002410599387,,,,,
TGM2,0.13512909425818745,0.03291753582119191,0.046706450211140414,0.023323193516546437,-0.0199391642327675,0.05720200252125196,0.0161459694878353,0.021335464884561672,-0.039115428569496735,-0.02727922666137756,-0.034680185783223474,-0.03635559022801584
VEGFC,0.035293956932773804,0.05761728358702488,0.05302184825348313,-0.008956442988771456,0.002016781308913503,0.04422085076848818,0.022541318293333407,0.015433191385728325,-0.013831159865413197,-0.01808781730908559,-0.023173909129589984,-0.022436797632575587
WNT6,0.06738495574944296,0.010756921019633497,0.006950337994705336,-0.021555029875587453,0.026943637237110296,0.14559951084379058,-0.03036201525122244,,-0.012071137899470922,0.11780529726898546,-0.004827039844572079,0.027968511769825927
NRG4,-0.03699120303338351,-0.018483403491254016,0.03533590443698919,-0.02228190597404946,0.07648310113347737,-0.0036889180269159823,-0.026210416629538606,-0.005063573031797233,-0.016135661238497773,,,-0.0011907623464530225
PMCH,,0.139988442171984,,,,,-0.019969576834127478,,,0.025724253008053005,-0.03407735685757754,0.043325810579041245
COL9A1,0.02827517771778451,0.023096943959353158,0.08750485538703594,0.0898770460584763,0.08720530480554183,-0.04403817088982602,-0.02162430890311664,-0.018871857814655352,-0.018386202381210377,0.04012593202269801,0.09450223070849743,0.029778932450351302
GDF11,-0.03475715768228976,0.04324792267390738,0.047746214782338176,0.03228939655242821,0.06331208502372743,0.003285841709372166,-0.02400498196862847,0.01754508811744754,0.05367792182387321,-0.014174921821178282,0.002740934283807042,-0.007306656965931587
IL24,,,,,,,,,,-0.02366767812664159,-0.022839843730985326,
SORBS1,0.018348088496255396,0.01064014019334616,-0.048759134624872316,-0.009970317398452324,-0.015417414715188302,0.01687692431411669,-0.04528064703995712,-0.005897233821174263,0.03453483032232535,0.031264491167941534,-0.017546585390243338,-0.08658418895411249
DLL1,-0.0007444380197742903,-0.005288581866949683,0.04385514176643786,-0.03525351399561185,0.11041563572067747,0.07822892798517651,-0.044559316875900284,0.036669765363928714,-0.023036939535752917,0.08887503127982313,0.13682156957119834,0.026198982247235523
TLN1,0.06925594913338975,0.08348887261865168,5.624680111857637e-05,0.025454466061117276,0.035857148769213636,0.07604932925161315,0.0008037569018878804,0.029351248249872026,0.012102986976417415,-0.032330780697961616,-0.02408149343696278,-0.0478718899284773
COL2A1,0.00986167165959804,0.032676340681766655,,-0.013971884435743771,0.0339706295299801,-0.0158580115279142,,,-0.01126155355951921,-0.02709141285967561,-0.021360525099928952,-0.013682101590790393
SHH,,,,-0.003644731489700363,0.040975308234046035,-0.0124663239101059,-0.041444959365740705,0.01759812808333084,-0.01074794446774269,0.10820807300242043,0.012958375439221612,0.027762529210393568
PON2,0.05580684836123307,0.04657303473303361,0.09173494538778625,-0.034267052032829114,0.01858153546550101,-0.0005975945569823723,-0.03474786215402876,0.03948024252751268,0.06432856142070456,0.1089566913237947,0.07985244617171335,-0.07877683280011358
ICAM5,-0.08173522898717554,0.0589018690990804,-0.03677563075566191,-0.037053358082130734,-0.03541741558889171,0.03284323182961035,0.01797965549272248,-0.031800662586773956,0.041859723945543645,0.002229282560666135,0.057987509168214955,-0.024145393750991503
HPX,0.07469881221038913,0.03036241408113069,-0.0020900120259258357,0.002478711635189066,0.1523389768959687,0.04184651444995045,-0.026773546666568282,-0.008908907498815514,-0.027319129744592538,0.11715849715052068,0.0726790407169507,-0.008866231522344807
SFRP2,0.050930227402130705,-0.026680559232102864,,,0.05233829498267263,0.017225529507824487,0.05201182506512545,-0.041612678296719614,0.04441494846705574,0.07210666805528122,-0.004610763293487793,-0.03433940714206669
CFC1,,,,,0.008981131183721862,,-0.01716984843591842,,,,,
CD70,,-0.02710294633062346,,,,,0.03258505367860587,,,0.07975220718593316,0.0025685167189503535,-0.0632599211067637
HP,0.1224256020992661,-0.04744298271110509,-0.03573561422537347,-0.007818749612584075,,0.02953758812572869,0.023234787613921518,-0.010122193316436509,0.11074883495672128,0.04571375180055078,-0.002432829820989805,0.018236489713294283
CXCL2,0.1217922141917419,0.06138441729147281,-0.05553187376763827,-0.006247926650798319,0.05973786903323037,0.05594813311024581,0.04913140949057678,-0.012381199706688873,-0.02127276531090762,-0.011734791579695664,-0.017462732157164474,-0.048567061917625116
NPPB,,-0.025889759069059715,0.0017007602087982096,,,,-0.015034617565698172,,-0.01383116087139312,0.05413243366667763,-0.059797846807404464,0.005186627682350764
CCK,-0.013827751390313588,0.016346931377147347,-0.02691336846754344,-0.0490562238838685,-0.03441155804383582,-0.057879130160380765,-0.006018356086458764,-0.017275887955095267,-0.037592586348207474,0.09900716731619796,0.05629312363848034,-0.011210691902580358
SEMA6A,0.035153709902509,-0.03464587176719199,0.04184513560602919,-0.058150754473694166,0.01232180119245289,0.059568282491607866,-0.046987267141746475,0.018235816125167916,0.009012647085407922,-0.02269288036253768,-0.005690684193633515,0.033453942490166
IRAK4,0.05419655129525747,0.03808949727005034,0.029731996193389915,0.046801760289415704,0.06541909644762989,0.049987798146077435,-0.0038414857102157447,0.018853932895395532,0.006547016961986972,0.03099446263878499,0.07986171942245729,-0.028903369167780878
GSTP1,0.07417345279502834,-0.033061574517575056,0.026500052562836374,0.10052825084524374,0.04189608071071373,0.030242521248512,0.0253641983546045,-0.0011613516457253917,0.061074103217934814,0.08442272484980501,0.11010371312272743,-8.894958789849969e-05
VCAM1,0.14106975513159145,0.02208769419549676,-0.056029309535879535,0.06068386411017244,0.06859009705158377,0.051244212780574186,0.006084171791250201,0.07244918293818121,-0.008174827809633406,0.00312252477364773,-0.04709983916404689,0.0009221694844400381
NXPH3,0.09863222743216866,-0.021468748518797095,0.000473101637328854,-0.032344189909803006,0.04408552735448371,-0.006482902157357993,0.07062130661714991,-0.02163804319268501,0.08113590065926397,0.09965648424929129,0.04091894686507465,0.0453028582601319
MTMR4,0.020407537289711387,-0.0077761947845346535,0.023168500429744433,-0.018900527048692297,-0.000758746085736822,0.004809817056765317,-0.0442415935380951,-0.03565210393536569,-0.023866051388018523,0.049564770956974244,0.06142813182402605,0.040709850949520815
LAMC2,-0.03378024558220708,0.06338235737394336,,,-0.03139919000877502,,0.10023306126337377,,,-0.02909725123137269,0.08317346531869628,-0.017387655433631855
IL10,0.011561794443684787,0.005567607214816216,-0.03590282179038613,0.014450211380683264,,0.14723661743150945,0.027018611778599655,,-0.01238085536509594,0.05710277483772538,-0.02559958769934396,-0.03027382537630768
SEMA4D,0.016447848947766214,0.018198671066221927,0.028651078417299847,-0.006868476599173075,-0.04198077952150531,0.020253154778076765,-0.0010833008803967815,-0.003439057751979028,0.021557496435606848,0.0247369471712218,0.14824699982443218,-0.03871387950109827
TRH,0.12700108258272946,0.013128436931588912,-0.026571824052856918,-0.013749393583084047,0.009937083568280965,-0.008777160623503241,0.03144343536384634,,0.07262123283961286,-0.0503050793516272,0.05091617117160295,0.0354451999145557
SEMA6D,-0.005742487449221355,-0.03137377090132423,0.06567002926086116,-0.026749145592986547,0.05942365074417493,-3.841664073095654e-05,-0.059239225103513114,0.03775182451314253,0.012494221767085116,0.05719802464746796,0.046971117377524095,0.05832334907529465
CEL,,,0.1137071106872479,-0.0271261213111617,,,,,,0.0641867707747696,0.07569658881198707,0.020080540905227186
PDCD1LG2,0.12761907652813553,0.033731830256670946,-0.03590280318586294,-0.0065890001258172,-0.004634855210405517,0.05725699421689471,0.01774596284839951,-0.023310912294422358,-0.02117892369579506,0.04014933701636432,0.025155252194727907,-0.009828658402356574
SPINT1,-0.006608116680034155,0.05469103104007778,0.044457629862927596,-0.014855560759714217,0.07951704253189695,0.012542258199327345,0.01657019130746196,-0.014559114859411266,-0.018172430306701026,0.06611307237311871,0.06482437899906278,0.015885928256555864
CTHRC1,-0.0023935519149635995,0.028535864918755826,-0.031219926238937813,-0.001648780454492722,0.07856995348182844,0.06320252382852733,0.024391958990651004,0.06399342484880235,-0.03875008264059648,0.060030685173668746,0.04799387748900707,0.006790446838512452
PODXL,0.09270069003834007,0.06690468134353349,-0.022869473073385507,0.03838694964625526,0.03625202235350981,0.07611236251300411,-0.0023045551533220025,-0.006597798749281794,0.04773182976792589,0.016917461432154283,0.03413979662402401,-0.02247034520780131
JAM3,0.030525936931989076,0.06231406908411135,-0.008931710878772757,-0.0022115782503322337,0.08258552284341562,0.046889868254104614,0.00847407118734173,-0.0007950353811691762,0.018534159472848137,0.019872770795304237,-0.007782203431877866,-0.058847187353908606
TGFB2,0.007866534796990983,0.010129973205446742,0.0015622760140544245,0.024080801419991107,0.04990595958137459,0.07360126076981066,-0.0047324818597406565,-0.0020130090594014053,0.06465433929480323,0.010082958235701147,0.019420946819431274,0.09828329388384756
COL18A1,0.02559841662189383,0.07561970340168286,0.0038911277588681583,-0.04526151433498838,0.03355392265830678,0.07777249210697744,-0.03187450990478277,0.06399605800710909,-0.0280557803237385,0.04519555555735524,-0.0451555685007667,-0.07979339813014234
NODAL,,0.0985298619143789,,0.02581838849144234,0.10070839908558982,-0.02383204164537364,,,-0.019014715607539222,-0.03538081758584974,-0.028212587221383385,-0.012783906611729888
INHBB,0.08013011074327916,0.03710314009854805,-0.007581254187076843,-0.005691802398648898,0.030621049475176413,0.01756887004573596,-0.004053196134099414,-0.02085719241666931,0.05361314205089714,0.02947794459753615,-0.008555205214926023,-0.03190309540897035
LCN1,,0.013730954018009068,,,,-0.013916324961378996,,,,0.04746016441605444,0.004552930749805685,
ARF4,0.05839390822742839,0.04610627308322872,-0.04421714933023033,0.003990734999957627,0.04982814527747212,-0.043239692422648024,0.04955591364489604,-0.01215272974891287,0.025994612543636705,0.0968596511970813,0.03116203447336876,-0.0013059293348300896
CXCL14,0.0426292384378892,-0.010117001798808546,0.050628355156448084,-0.06572073382013814,-0.02485005899173247,-0.008832308720860377,-0.016457480738208338,0.023636780870129156,-0.04242859933298782,-0.05402297948129438,-0.044002141778009374,-0.006468356762931727
LIF,0.17438834783654752,-0.02850339633755436,0.013031772856719017,-0.01948618929848349,0.03771445735509723,0.017445409648639564,-0.026068510330486447,-0.01056171322610548,0.024350148185147562,-0.024926527702838753,-0.0649463138091292,-0.028590331136629538
