,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
PDAP1,0.05871859866456478,0.01706501797615649,0.02417177929889867,-0.0013757575453351377,-0.019373611041395813,0.11096385101653425,0.0027581620863353245,0.026360254694353512,-0.03886959760572303,0.013693449614378985,-0.017991153256099297,8.849924501599443e-05,0.02236280185544388,-0.02305449014818296,0.01366018128780909
QDPR,0.05128777816939908,-0.0033378894792780224,0.04365354758302692,-0.01780422096780215,0.012255553511870413,-0.13917614796297142,-0.023081932502952617,-0.0236867071260294,0.03387366203319634,-0.012704133716128628,-0.0025962378244470275,0.016467306630790733,-0.013802316106563132,-0.023034993488670368,-0.06486494174306011
POMC,-0.005303527558808507,-0.0444231547330656,-0.025004732539369155,0.023733568950433902,-0.00512710760728447,0.014178454025549682,-0.019958942106269806,0.020706915258767233,0.06827405724703037,0.061086784581697244,0.11419159699439485,0.07015063875215914,0.05935013658864793,-0.0452884251156099,0.04065205523542322
CCL18,-0.03749369780258218,-0.008764323350106887,,,,,,,0.0031021970231975417,,-0.024476594660561516,-0.03281214587070014,,,
CCL17,,,,0.01416260523835789,,,-0.02145327747191322,-0.021178100646736933,,,,-0.01272064774960823,0.05778789054591734,-0.013791988354514567,
VEGFD,-0.04224443858727577,-0.02338958007358354,-0.033101785280727644,-0.021678916351604405,-0.014138098439497274,0.09164331687247071,-0.02285665260314988,0.05625015478550728,-0.02186476314208628,-0.0015892181383697097,,,0.057016056252371806,,
TNFSF13,,0.03977512745074811,,-0.019258203042968082,,,,,,,,-0.024409012360892865,0.11420972643022978,0.014291250148889791,0.031859697224459665
WNT5A,-0.004467038911304251,0.013272861969333073,-0.014690896011093905,-0.022586906224605838,0.04424178650359462,0.07030207213759274,-0.04724626051235773,0.03272285246010341,0.03461622383926706,-0.10461222159062189,0.059562299545589226,-0.07656171578354654,0.005577018114926416,-0.003768382519587846,0.014479100751306342
CXCL8,-0.03616252831064854,-0.05672220514012934,0.013903900259821633,-0.032619011729873075,0.0159113057207015,0.03471343752294484,-0.03727747865906724,-0.014466302163742333,-0.04982248427407612,-0.030995083387475773,-0.04309489857412022,-0.04220440459210776,-0.03410422936762804,-0.005852939516155867,0.01774627162154968
GRN,-0.014428114977433884,0.010498307362137147,-0.03830359161940209,0.05693869293847054,-0.036519240041867955,0.09489963793793108,0.0059908765921187134,-0.030121384295377716,-0.022166502332202933,-0.10245505166445008,-0.016198381581429604,0.015173551750218317,0.06408128487377021,0.017180633172885217,-0.05234907812545499
MIA,0.034407648468337826,-0.008746279563050578,-0.01819701916126796,0.008302585648377868,-0.04289987579526945,0.036928367205098886,0.007266279558836182,0.04685387151743219,,0.03888980765096402,0.046638673728433264,-0.02445443964157573,0.008234009977524725,-0.005149685037181954,0.0405664372944599
COL4A4,-0.02874364266770803,0.09971611920427936,0.026997739955922927,-0.06208622143116768,0.03249380260404648,-0.01744234719693057,0.003290707419055906,-0.010432899550843665,,-0.015749447406800628,-0.00892765848458186,-0.03361154927065444,-0.007156642719837513,0.024701281247347995,0.05508679763189848
TAC1,-0.05326100057354464,-0.004049556790357239,-0.016269388776229913,-0.04014547772700733,0.04768217028335941,-0.0662514822915725,-0.05597539860802999,-0.04409445282517431,-0.023134950141426986,,,,,-0.01813097112041362,0.007564488426922923
RARRES2,-0.027218653759107515,0.014236023795535156,-0.020254274082226485,0.023139113996877646,-0.003959691683576175,0.1174210309697151,-0.02316170799088096,0.0075633736242517405,0.007282324451522142,0.039035327326222544,-0.08772730582964665,-0.025780611738128175,-0.019104999091358557,-0.012714145271855702,0.0106691218972392
FGF7,0.0699120088441861,,0.0143301999456579,-0.030079560972330263,0.026814504493578736,0.015503494986162528,-0.005276079209095955,-0.025173701583276586,0.08585922363663208,-0.03454967810211842,-0.04661224193462541,0.07437340210213182,0.06654624424240681,0.04707585481910617,0.07157892979900755
HBEGF,0.044484903401761,0.002823208643582245,-0.01595725541979784,0.035203142226100076,0.009006500283894494,0.08535560404781807,-0.014605383445410413,0.06803486866023185,-0.03212428681350712,0.05348814859095949,0.03671610040551526,-0.0005232888059976732,0.08588161994825315,0.07153701239900356,0.02730310607413207
CSF3,0.04645968335670004,,,-0.03327753496553374,0.09148509524024367,0.064324064178799,,,,,,-0.06103700821729943,,-0.014520836071974389,-0.022386709085848305
PI3,0.04844502863306392,-0.024606816569319068,,-0.01506684032389652,0.02994400912562658,-0.0207790732918755,,,,,,-0.05995415936308058,0.027736661482334328,-0.031548952709539564,0.011917480599374567
PCSK1N,-0.010045762156532427,-0.016898352220629964,0.026306730728019524,-0.027397587274879644,-0.0064900346456398155,-0.02646261935012621,-0.017842289431986368,-0.014668915328742434,0.05298003768435955,0.00965554919618323,-0.01323970617637907,0.013120096834908234,0.09136929081929764,0.01988075720429139,-0.018721874578774108
NTS,,,,,-0.015445373437212593,0.046141722989073555,0.028364506702078515,-0.0326716261295281,-0.019685310382269457,,,0.015213171429326237,,-0.021503378143708382,
SFRP1,-0.0475418352468812,0.0034486274923293944,-0.013377610001215337,0.03629783815985302,-0.016129121928425746,-0.023911174667092014,-0.017665768248034515,-0.021178100860017802,0.06042711825087924,0.017338625806528573,-0.0013283778919888902,0.01970969802500352,-0.048599461846055424,-0.021003694113207304,-0.008338041388574713
CXCL13,,,-0.002719967622913669,,-0.015984165809366166,,,,,,,-0.02857318294383689,,,0.04058101529345
MICA,-0.06076119643296224,0.001127407357816388,-0.029208944655278686,-0.01164389971692256,0.019142568656545973,-0.007764815886848035,0.07360173127880859,-0.02214937813954928,0.006268817590612324,-0.09749332558074128,-0.062365085781052515,-0.0638322321824634,0.04311712982115059,0.05406062233572703,0.036790884058348294
TG,-0.03390030165813276,0.04984964566804911,-0.03142622234879654,0.031148640476138863,-0.02383737077210983,0.0465658718375276,-0.02161336518598946,-0.015326499469576187,,-0.0060874942064329885,0.03663859887196185,-0.01690256051502061,,0.0004767431988808864,-0.03264778781791237
ADA,-0.025009133433551066,0.014779898179748474,0.003955824800092626,-0.033947219061335056,-0.009246842487785685,0.10541826805593926,-0.01494768003876441,-0.024891467696499442,-0.009629961686633865,-0.04089965011874274,-0.002407157681127706,0.019325680482749658,-0.04061916595205947,0.051428896584067595,0.06562474932770379
LAMC3,0.024318650820599925,-0.0027925993410334066,0.04770507988813387,-0.010074882440080328,-0.05375940279690958,0.10805756608879753,0.0840948045858624,-0.02046442649828199,-0.05212366700534753,-0.13541870834449268,0.04124389794546696,0.0085175606919437,0.03221604099529406,-0.033042315206154894,0.06106593634301068
CCL7,,-0.014877744101872696,,-0.01900701355605693,-0.021192052752926214,,,,,,,-0.01906531885944597,,0.011799577590902114,-0.026371348578574556
NGF,-0.024500648506849576,-0.012376357121882427,,-0.03684421418321445,0.1073689691277204,,,,-0.019685323343740242,0.054761605063768655,-0.03637376499929105,-0.022018916988483215,,-0.03674476543498236,-0.004329010753797327
TNFSF15,0.010187069533531453,,,-0.021165239215794128,-0.01569052394467604,,,,,0.10599040920592982,0.0021148029191039672,-0.018586545037294254,,-0.019636120502412858,-0.026725524662059054
HMGB1,0.06076370541367746,0.044111979703381904,-0.004757924529152283,-0.0027105180312545865,-0.025462335090857036,0.13277060830716217,0.06928896162957454,-0.01151564120808984,0.004640710600370304,-0.04009619691994021,0.04616684439946399,-0.014443624693355228,-0.0032372753564176276,-0.013589788146403107,0.05068182908058838
ITGB3BP,0.03616421271448107,0.03346346536384989,-0.02690896573001016,0.01720730676758541,0.013235442106969735,0.10157257768834166,0.012231807834181724,-0.012032337906653512,-0.0591640113319308,0.023319044650941007,-0.06976360687180992,-0.03742977117015784,0.04857060359581285,0.04006020329864513,0.036437963415166134
AANAT,0.04586555287246141,-0.006031012031208826,,-0.019258205098359436,-0.014138100457790502,-0.01664570757668112,0.023604893751744467,-0.017667101439435506,0.03859856682331142,,-0.02549339935230464,-0.016725664204042777,0.10369047964423543,-0.016099616049479883,-0.022301417017546232
RELN,-0.04224441666066377,0.007856716259666045,-0.036305887144714895,-0.0061822617821784345,0.022373467666721533,-0.04884372878796064,0.04714406012653048,-0.011855704699963745,-0.022061837222177,0.010974116256742874,,,0.021394382955665866,,0.042801477164122886
IL15,-0.043085653493924986,-0.0026097185611847363,-0.03190094818134732,0.008376865895741308,-0.04015508820263904,-0.04341878841603196,0.0014387666610068295,0.0484933556743443,-0.02293870748614775,-0.023602753480763367,-0.010563534144654437,-0.0014535672987105888,-0.037002019533868204,0.0266851101133467,-0.0009747592398512209
UTS2,,,,,,0.033102173393856904,,,,,,0.01623761646101716,,,
BSG,0.008574300510288072,0.046575797241346355,-0.035513954131069836,-0.036344512061510105,-0.05402062276426622,-0.005937769615667694,-0.005371271323892854,0.0024519798819428473,0.042927624179987744,0.005725077638592707,0.020562173759222615,-0.03799676573246536,0.06806948747202791,0.014333984362493,0.09647902110267247
ADAMTS3,0.025017582110349344,0.04994869260331004,-0.016684457194671414,-0.043365514002815554,0.049718586308028195,0.12162141918930654,0.027005731294644644,-0.02244135717444696,0.006934064753822268,,0.016086374246253914,0.005316217890956475,0.046314106200347704,0.02874687781709545,0.009951021422743638
CD34,-0.031214507471483816,0.03608096693476061,-0.01706621735909906,0.031524658174995106,0.002812475032434638,0.09025634917029664,-0.0008824057877249021,0.0031478917876565293,-0.012548546380431298,-0.13842431206710487,0.06564632285177022,0.00045583301175847304,0.005077826788912737,0.01939235649016284,0.01131525518848695
CCL23,,,,,,0.0012345565118431273,,,,,,,,,
PLAT,0.04316344243305412,-0.019878746337660482,-0.06210792580735918,-0.006083653450075176,-0.025284774658242217,0.11045585521339282,0.0991360023607298,0.03351530857808274,-0.055273624058225314,-0.07747870460483619,-0.020925369855353884,0.017549821088699652,0.03871056558725593,0.050128766077375285,0.04255726777823581
NTF3,,,,,,,,0.10048135777898427,,,,0.002448958173667638,,,
LTA,,,-0.02311094269553024,0.05932781812776573,,,-0.018719881327561198,,,,,,,-0.02166765693223058,
CKLF,0.07921200764619238,0.06750154944248588,-0.002688264721087937,0.005633302449323339,0.02730807601182255,0.13297163584841462,0.03840123906626556,-0.0001494233896716133,0.047990677953165084,-0.007495994783028452,0.060428761871186794,0.03344364735034898,0.009648975881087615,-0.04802262160316678,0.06052699956076815
CD24,-0.06543035528833722,0.02196179047486535,-0.02758601871334527,-0.0056686445694752,0.002269877822393818,0.092372976356016,-0.046356844773533044,-0.0010272548330504871,0.03908076913597857,0.0018916613760320898,-0.02558510842684678,-0.04211050149591413,0.12153956988155654,0.021972557185157098,-0.019755513989236827
HSP90AA1,-0.004682146107271168,-0.021087357983225953,-0.022677812394613715,0.050671621897603616,-0.0380204797518444,-0.10041791794057073,0.00814370208668989,-0.03116885159094087,0.015511824657172008,-0.07269315735444731,-0.0497954289255473,-0.039415013701236644,-0.023391653289767694,-0.04284698489297687,-0.06597472839773105
BMP4,-0.05302539654345987,-0.026099960720598014,0.0030101168759122847,-0.009374050051289318,-0.027437267785082133,0.007926117147575977,-0.03530674711301052,0.023505126302958604,-0.029519224470290355,0.026239745196323393,0.014446312282433052,0.04740588953512448,0.01449389130545946,0.026623521799128972,0.014390402209309875
SCGB3A1,,-0.014877742614118164,,,-0.016836732302348847,,,-0.014902372860596792,-0.03257767339482702,-0.004752285468020303,,0.06490841322457981,,0.020460165118899587,0.037698090161724374
IGFBP4,-0.017415282313711894,-0.0052488679445279,-0.006927419947280279,0.015534873431390523,-0.02626329032353769,0.11826084538935512,0.045748858092857246,0.004689768466871676,-0.05700014098388768,0.023586085541842217,0.03205761147572031,0.06558350097286077,0.04976256504546979,0.010681064112919393,0.028280857817213005
RSPO4,0.04645618454280286,,-0.037361478378891665,-0.03728845275729553,0.017704088761224,,-0.021772361621321148,0.06008763044350415,,0.04561846037742383,,,,0.09317593673842604,0.07979247597812386
LEFTY2,-0.0037275529514951985,-0.03608436037967752,-0.0233947802345148,0.02434883732306318,0.056484521901589195,0.15469444880943561,0.057784086067101954,0.018500212535850998,0.09004588705054269,,0.1419460802703846,-0.01618429673480283,0.07460886550145789,-0.003246860706642544,0.022145425754044077
PF4,,-0.015433269735126083,-0.02102254348722738,-0.016583244867164386,,,,,,,,,,-0.02166765191817405,-0.022028929915328458
ANGPTL2,-0.00305899205899259,-0.01945325176613902,-0.027829726330304165,0.03662208555091609,-0.007538808386147429,0.1135694568461756,-0.02490511036151444,-0.041698985583317145,0.02970692539707333,-0.07031547516451804,-0.0738801404258795,0.010369276503645483,0.02043299122160733,0.03630174718587543,0.06856466663476257
LRIG2,0.04832872160306025,0.038575317583793976,0.0075881013585920596,0.028018860743148147,0.03334408593058927,0.02547374714309058,0.0025780754781704707,-0.012389405498382081,0.021457198778793155,-0.07875206319790326,0.087233196780424,0.02680934198488854,0.0973761300317553,0.06655791328564628,0.08648297753781714
ICOSLG,0.03612322945378629,0.01100500555360472,-0.006362781641717492,0.05505047425886803,-0.0014588639286122146,-0.008750283980197483,0.05293980397620523,0.01282368837527703,0.09058554781517864,-0.07219398699986668,-0.0005714476977259386,-0.005857407040144341,0.046780939454264,0.007203817895746298,0.050155998348662495
WIF1,-0.06965201930448822,-0.015513769251456692,,,0.010227651279638471,-0.07029544713846421,-0.016801215769927304,-0.028043176155990522,-0.04509349224542789,,,,,,-0.013598956070171513
NPPC,-0.01090620590976184,-0.0050737170017000075,,-0.025724702323711678,-0.0024507573470391193,-0.0005473809832384586,-0.03277383360336198,0.061993985204519125,0.0010512084776993715,-0.04202859864146239,-0.03052569176221768,-0.013028181441411133,0.2393387267084335,,-0.014230313633482719
LYZ,0.0017533898099505187,-0.04835415829173629,0.02002035976313176,-0.015599688798711271,0.030645581227290632,0.10480040114543333,-0.042793277386197356,0.012221657824422886,0.01204336751430677,-0.0194784236018795,0.1104399522062973,-0.005646766976454508,0.03696324298258766,0.009216451836875654,-0.09189077098872134
EREG,,,,,0.06994207492182467,,,,-0.020250444914046657,,,-0.014387606349937179,,0.018119034284099805,-0.02536182402391263
SPTAN1,0.06420363590819778,0.06042789523703609,0.009050063037452559,-0.005764872418742073,0.013032854313368189,-0.0976204311499178,0.0008340647393461196,-0.019527493734726155,0.014235625338422982,0.01887548404113974,0.006228917777738846,0.01880485641163246,-0.007868942936408977,0.008287506626709936,0.04115380089938402
LIPC,-0.015760004331552294,-0.018894378710365402,-0.020713439870023477,-0.010467262726205353,-0.01881368992136451,-0.016880994009862343,-0.02635178018451138,,0.07342590523923717,-0.026340623365630523,0.05415664546729793,,-0.0059071787458001845,-0.02739611318148858,-0.019862320940932997
COL8A1,0.023002945835568268,-0.04678726626599892,-0.0026447859662965464,-0.014600152329543557,-0.017484826898485187,-0.01836722639771218,0.05847872734622556,0.04175565003509433,-0.06490224206812645,-0.02324366099502608,0.04767437545776277,0.012517392244394427,0.03870648476865049,0.03926165175471103,-0.0017473400429638007
GSTM2,0.044941220744414874,-0.03630614493823375,-0.015220311619594633,0.031162313568463402,-0.028446393544266334,0.023502209530886595,0.04424009488985215,0.04292716407839116,0.01713576360786984,-0.006965701798733339,0.002132657077638293,0.024082440000843107,0.045813237690775686,0.05421461303717515,-0.02138294149756684
SPX,0.0674004876131007,0.07187499253239317,0.046027166005024586,0.026641939204601173,-0.037732627169301536,-0.058378020125145286,-0.039945446318940814,0.0022016433155138525,-0.025136963291986704,,0.10722691664361775,-0.019222532706650173,-0.06714481674373671,0.05158900285458434,0.07006837685448157
MFGE8,-0.024931885047519906,0.008963299076117317,-0.05220144019380301,0.010338498546309216,-0.014079735693742854,0.04598481290743624,0.012878459363644292,0.06643739826412061,-0.008732913106737503,-0.052662469323700514,0.04910991103039701,0.0205680944586004,0.024654386936409492,0.048832088917648925,0.037973795457405375
TGFA,0.017755641002739818,0.039874908257842366,-0.0027522285415257034,-0.004392341191395508,-0.00422977669334094,0.030742633349700215,0.05735963271294972,-0.019518746537365777,0.0045248954918339435,0.065190627166726,-0.0212277164863982,0.005343080764744291,-0.05246310698142262,0.015476165142119696,-0.006643420897640701
SLIT2,-0.06065527632478483,-0.05722527122476571,-0.020096724114380165,0.037984917358833116,0.056176691089114605,-0.048361279382137655,-0.04447504453979443,0.06244623624819306,0.052813762467821934,0.025975097835800397,-0.03452185777244045,0.00285718777409421,-0.006141128448727056,0.035469435971728934,0.037963230851890024
PLTP,0.022949328247394894,0.041693642761412505,-0.03423634937470315,-0.05597191390136909,1.1270969049334934e-05,0.06335237595778738,-0.06901298933061567,-0.02373763733079295,-0.019346141022175526,0.002148327246470823,-0.07887601722070958,0.031565446560596865,0.045531662204935076,-0.018226235453993458,0.029800624105732573
APOD,0.00082800106714422,0.06026306786704594,0.04249154344736087,0.01626364345372077,-0.0009226362160376347,0.06095844153233741,-0.02410104712931448,0.025845737459161758,0.024212761168292622,0.17932696763054076,0.00426545608343553,0.05199625203269799,-0.04149329847659738,-0.08709978095895798,0.02857128943895026
B2M,0.040428948894749545,0.04744494237649926,0.06734081307099044,0.04284415736751735,0.00930382923425087,0.13004301350444342,-0.03230349640578903,0.02703915596018343,-0.010912898222876083,-0.08262428958918137,0.08160689636370394,0.0062010572517582395,0.07625180333785525,-0.021520392531784602,-0.01072374039665583
OMG,0.09556714722983914,0.06478637859548073,0.05174105137148761,-0.04144081822251699,0.03865202200811827,-0.02949101933150911,-0.04067473552145217,0.002841459431349807,0.07841016833855562,0.019609077074513134,-0.013578002542033172,0.056819654445903096,-0.03256974176375608,0.00712888667428557,0.023453024248081166
CXCL3,0.02966737261212693,-0.0011994265334164362,-0.012474547611566121,-0.047005339597505795,0.0427521202649753,-0.021855018340372883,0.05110098002587716,0.019568602968100486,-0.028507458472765066,,,-0.020154693892688046,0.0025573323568664694,-0.011462700937222492,-0.011406703752935675
CXCL10,0.08876340722480192,0.02869709862276073,0.001530045533743704,-0.032972262256797676,-0.0004580857353275191,0.1259533834308218,0.031144320984475695,-0.024217652118099304,0.00683545811936549,-0.06942164966680654,-0.041175488842748825,-0.019687387566243768,-0.028188871300483375,0.014426153492812939,-0.0510246069090755
RSPO3,,0.06499590503175982,,-0.004475459187915837,-0.01881367832180177,-0.02733313446916721,0.027878795156283623,-0.023791723781415888,-0.007420343981881352,,,0.0021018625400942093,,-0.015441699632708738,0.01877370764693334
CORT,-0.033556863919698,0.10477187209068967,-0.0284918081419846,0.041159080388974985,-0.022833239230538194,0.0019033616500629587,0.0644262193541862,0.013390248721922843,0.009195847268845408,,,-0.021739508893423548,,,
NCAN,0.0905605931721663,0.09237318701661049,-0.05952267556880551,-0.029295279598559536,-0.01778729985800842,0.06545366509232643,0.05000501116113454,0.020584320318042523,-0.009210095989712556,-0.11453270300651229,-0.0020358426327229807,0.03137517841554573,0.02324243569431415,-0.07055046322552169,0.006717617977519292
PRG4,-0.0319293358185616,-0.02237435034695424,,-0.0034359665979119313,-0.013470526133835533,-0.023677920504385275,-0.00718753391884512,,,,,-0.020881800061102088,,-0.023005963443086756,-0.030661269281001036
ZG16B,,0.04631281107045982,-0.02529721432169625,-0.022059967222358444,,-0.025564120208442734,0.11744019975637592,,,,0.020685803676176208,,,0.0020709074537626645,-0.018792936500678974
TGM2,0.05328490247551939,-0.06690794836832674,0.043780807399810266,0.007927389523901726,0.006203256881768416,0.0714365318088841,-0.004127620168165774,0.10221412833492113,-0.04420111610868616,0.012230309207065033,0.06196414819752924,-0.007764555777277053,0.011918940446328031,0.002272002196377631,0.020483756979246155
VEGFC,-0.015070797259906095,-0.028408688973063596,-0.002735051042231352,-0.03387559274882964,-0.020735603420852056,-0.019023714163907496,-0.04005374935939522,-0.025163847338417755,-0.022882914579781272,-0.014416751392208084,-0.016565735678717393,-0.005995662119589429,-0.02759888549501568,-0.01846855442937007,0.010684575274240982
WNT6,0.017486148847291397,0.03542489231350365,0.004458208650858024,0.06376700610511446,-0.018561088143621632,-0.023284134326535578,-0.014926821847516298,,,,-0.02695146230729132,-0.02846108677862128,,-0.004945239853143424,-0.019418741693003217
NRG4,-0.031058273443286825,-0.01370292463875195,,0.003064633596941267,-0.01918700290277144,-0.02949235207432627,-0.009265413894813529,-0.024117011998135776,-0.025492920877699755,-0.07487185987802455,,,0.00031588176005071335,0.14627955363908862,-0.029202809080475026
PMCH,,0.026925243355564326,,-0.03205220574913701,,,0.02988698499470138,,,,,-0.019378584249877265,,0.017480306517052176,-0.037398399818618464
COL9A1,0.08691527688554848,-0.006151284179106318,-0.02175058456829087,-0.024160112441822538,0.04887325273689344,0.08246047640755035,-0.024284774667247395,0.014959127384668102,-0.019969717609004702,-0.0651486790404116,0.0630114424433811,0.0825736689652144,0.05849049578469103,0.008225827590493942,0.06681312106707299
GDF11,0.09147228466823128,0.013670790914206353,-0.06828651190922806,0.06556271442917479,0.0016789302953056846,0.0762698179074213,0.022259046045490925,0.020637202852233402,-0.028581031860434068,-0.046508484967209565,-0.061532885047898896,0.052303276950928,0.007333654633731053,0.018528547361135135,-0.04843928701740076
RAET1E,,,,,,,,,,,,,,-0.016939436679352545,
IL24,,,,,,,,,,,,-0.014448205452314395,,,0.09565106967007167
SORBS1,-0.02506345021036004,-0.004401546924530605,-0.013891147204149126,0.030903658357092325,-0.033981151357290525,0.001650171980392855,0.012731415837384618,-0.032554916644606344,0.06906651616958631,0.00020379827177239798,0.018828730773151,-0.014787670379638811,-0.011329731482228775,-0.0003622128908170154,0.03749210697183805
DLL1,-0.02624972970153014,0.048710433563097365,0.012334709870811004,-0.007419914176169252,0.018296774038911258,0.09530420043602997,-0.022673595235193026,0.017148720381210004,0.028564752738520487,-0.00789855049985199,0.044253704208204445,0.030694725275476353,-0.02378706720745211,0.06805592618182246,0.041884399364756957
TLN1,-0.007362666296391974,-0.008883027070154764,0.020349968454601998,0.016089814518534123,0.02915952686107705,0.03597982028297263,0.02783273996676136,0.020985637732561728,-0.03197846772346935,-0.008553053077957562,-0.003515523201265208,-0.09447446609188344,0.029837909101303576,-0.019176730106112243,0.027539354689601978
COL2A1,0.04537893518989173,0.04982224078606704,,,0.10913937572464624,-0.021855025777877842,,,,,,0.06988807429583657,,-0.02247289211595565,-0.006956345719757361
SHH,,,,-0.019751410849487974,0.00817068469697009,-0.017180705785914813,0.007519413796422297,0.03236828696095076,,,,-0.05554505315384279,0.026510422653490087,-0.012327890356307792,0.047857536387747125
PON2,0.1509769015208474,0.08791629314341662,0.01285798981357641,0.007241392813209294,0.06546661314325256,0.08643264493355864,0.03280521054037633,0.0639821082200414,-0.027039477563124775,0.005291150440153432,0.022198692951161995,0.008861415854205919,0.05218338811255752,0.031445150743152316,0.08040199652988449
ICAM5,-0.07407738684234114,-0.040098613284982036,0.12734188691174267,-0.03078397568861576,-0.03190673589177106,-0.00620456027009329,0.04327176849842463,-0.03574742197483997,0.016242962561854167,,,-0.040386708471754795,,-0.03329817288881564,0.1141762687385341
HPX,0.01116108733554698,-0.028058404128859345,,-0.029747491706101074,-0.034131673492451865,0.14418594518662417,0.009906106911594274,-0.014902371341335771,,0.06306327295554552,-0.030651840218816045,-0.02327444893415559,0.06007591880876635,-0.03563543212545639,0.09069390291768342
SFRP2,-0.04138898545232227,-0.002964830548455134,,0.02949531396983258,,-0.01744234206079305,0.0553653711525475,0.024497051413692843,-0.029525560938215643,,0.008688101980469915,-0.036835654180685705,-0.005581649040690115,-0.024072423318948117,-0.014773548515557233
CFC1,,,,,,,-0.018719882458900328,,-0.02080134410152785,,,,,,0.012766594484509808
CD70,,-0.015899198255921725,,0.00834880097548181,,,0.013661205513213523,,,0.0747417931869809,,0.012765656644612967,,-0.023559105532873943,0.012704328817056028
HP,0.053954217479017644,0.04757208634020122,,-0.01495060377953208,0.09112746691628153,-0.0065565216321725826,-0.009494114759745676,-0.006521284898244415,-0.03540725220163383,-0.00033617925351195756,0.12536298209854355,0.004779897465214679,-0.028383183697722202,0.05206157663946114,0.007402277342844567
CXCL2,0.034858216079371916,0.03886146876771653,-0.05278486863509078,0.007075483134064946,0.06665396055101569,0.011770598198228474,0.02159768294462408,-0.020710646698806404,-0.011381436430128202,0.03944229753679333,,-0.05190492239075788,0.06973822108909031,-0.0019662550059965323,0.02856473431955322
NPPB,,-0.019193727908750045,,-0.02147650661873315,,,-0.01639189039407111,,,,,-0.03806562812704291,,0.011079206394529988,
CCK,-0.07052243716727913,0.026517900660934058,-0.026472639516775844,0.04096806285811575,-0.003996147232942861,-0.09054898030404501,-0.06836875241297503,0.019314651152493357,0.014839185826010083,,0.04578219865884083,-0.0005816311895738749,-0.003814034601527474,0.019827484269380507,-0.047567693534406326
SEMA6A,0.16777425907143675,0.06414081605225802,-0.0124236338329858,-0.017566947044053326,0.0022665839115084655,0.09109730787117809,0.01153970378629689,0.03687426698038524,0.004218403595499319,-0.03829430127493168,-0.007842138329077928,0.011549674778236794,0.10034486165069043,-0.008183947462639637,0.05196225290047404
IRAK4,0.0026048228892485317,-0.021944857616381895,-0.019546221450081405,0.026968730331033215,0.02218504661842904,0.05211946275081328,0.0283850430993054,-0.04118217983813991,0.10109300698311194,-0.02988249300898324,0.08112746701918223,0.03575514486388967,0.05702736500087806,0.06484686905454776,-0.02274819989163022
