,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH8812bulk,ZH881T1,ZH916T1
GRN,0.006798436591670677,0.040904273899044975,0.036058808322484454,0.01538117400327025,-0.006314701247988005,-0.03249415548045783,-0.05763282967766333,0.02366971142433811,0.03991630870271285,-0.01668778733030555,0.05045465631675183,-0.0057857804593383225,0.06738123847683257
MIA,0.024561147944809427,-0.005179108915121081,-0.014108976571439303,0.026945456881894477,-0.028441078717528028,-0.009913132923805001,-0.04632775474879087,-0.015082947154444352,0.007030998474844419,-0.033647525292378536,0.055545410087547695,-0.0898120848009072,0.005193673349580485
COL4A4,0.01832423218895282,-0.026596787109430746,-0.044104327275379426,-0.01225369258471416,-0.02127492511558801,0.09851262396667988,0.026421925156478322,0.02752168115924836,-0.028317272305088268,,0.0579852970603621,-0.03330873749025862,0.07367352612469666
TAC1,-0.02491774857369293,0.03892809070186356,-0.0096697748989889,0.04005499570001675,0.17874152331980164,0.013371987169648068,0.06263309163834423,0.10196417334591236,0.05432194767305784,,,0.026861724888067342,0.04841903300761436
RARRES2,0.005957082591506832,0.011271873433102151,0.08216121885509048,0.04769365052573281,-0.09320683974027566,0.025531660130744437,0.011793083979294272,0.06451067882826082,0.02239252968410981,0.04291433966665552,-0.03243107259659223,0.011185756196179132,0.03296067949340967
FGF7,0.037422520537209784,,-0.013508896213794395,-0.00017662543799166114,0.05772598883486295,0.03374413601337253,0.00416077838019521,0.020624835306669243,-0.03258878136969155,-0.022130988775765317,0.028474811276639787,-0.012610122637765455,0.035872786672566895
HBEGF,-0.0018017502556751928,0.07594238962378819,-0.0029064513341434555,-0.031167056542023133,-0.03991752139378362,-0.010373548968464305,-0.006364694117806189,-0.05953278163299569,0.0664886527575931,-0.061378695449590445,0.017696953600833468,-0.01722049489997638,0.04054063805954839
CSF3,,,,-0.034454745200578,-0.009267413874355715,,0.06962833130503643,,,-0.03727349840681847,,-0.023694508953402114,-0.018660357133191058
PI3,,-0.008790988955875741,,-0.04893526728948666,-0.020775437999193066,,-0.02871328958388642,,,,0.05502468118221055,-0.08954632369233906,-0.00814735795252764
PCSK1N,0.041674026281789456,0.05609820038914928,-0.05883544629768134,-0.01799838772925438,0.06884464507316325,0.0025879480047442355,0.03108062195323546,-0.04583072382173191,0.00301481348184963,-0.01380830806704973,0.03506448760598805,0.006611108279439806,0.008256595969155275
NTS,,,,,-0.01921820825430432,0.07639136486229207,-0.005622616214423879,0.053098588917316975,0.02642050507295312,,,-0.007879629234828945,-0.02763344436523855
SFRP1,0.11979709397365017,0.07722712666474776,0.032190541949047205,0.02400012389972297,0.05493792160329986,-0.002693493721236152,0.025983240089870952,0.06681203291688588,0.04498042479676966,0.000309018924726804,-0.02071740639602168,0.07676500279948432,-0.02699131312591559
CXCL13,,,-0.0497859788986272,,-0.019155958577276196,,,,,-0.031241044662844036,,-0.00017680603421410895,
MICA,0.03448777594705611,0.06858111907743132,-0.015666086441618668,0.05818241631712063,0.022096772603004706,0.009180734860673475,-0.02452630468926039,0.03693510952367166,0.05047669850121793,-0.0446590030402259,0.07590669819706743,0.025877822983540046,-0.01942858315489106
TG,0.052130733287349976,0.03633480972791271,0.02053185995601839,0.06887350374380591,-0.04099750703122894,-0.01837255990436688,-0.030776168211734206,-0.0214900466012581,0.050961459746702256,-0.03807880330073052,,0.038424179438881836,-0.036391255730644397
ADA,0.04893198532902595,-0.04556029077103523,-0.008226442959339797,-0.01773914535858518,0.0708833926212033,0.0679175754048599,0.018336016904352635,0.0006888129961710569,-0.013851463444515412,-0.06525023757038978,0.045559416920768384,0.05260076208280024,0.08925217683032684
LAMC3,-0.032537801252865754,0.055897755473830774,0.020543718608650306,0.06354734221525438,0.059787376679247425,0.04766743536160418,0.05196770839904034,-0.018611127626144818,0.09788285812751477,-0.0259596322733171,0.12771256563247632,0.06374995734643293,0.10641742203818456
CCL7,,0.010082740098658765,,-0.019679396619255263,-0.025397264364251746,,,,,,,,-0.01955424543964519
NGF,,0.1063742786012408,,0.0829714394364808,-0.00040892865244643127,0.06512773109111922,,,,-0.010308751121553697,,-0.04067829393878816,0.1108413423356087
TNFSF15,,,,-0.021913970642499826,0.05786819517903376,-0.021288116548965414,,,,-0.023736496420131575,,-0.014713883275535302,-0.034899316042308594
HMGB1,0.050858877829803986,-0.008863642509751968,0.06218960709642236,0.02389511418493974,-0.06243459348442133,0.01680849238929314,0.05161799697585074,0.0005463008561750905,0.022666561399702325,-0.12446603055336367,-0.010291664673041922,0.0008916436704221999,-0.06107093895373589
ITGB3BP,0.03642813134648613,0.09545718790421644,0.006630821228736798,0.02692364984214807,-0.0008217797250376992,0.0043920539129927265,-0.003276228792861292,-0.02919233391045554,-0.02094997611049733,-0.04887696171477555,0.035475345500287796,-0.014374500617645548,0.012072404535276145
AANAT,,-0.020437406306958384,,-0.019939474193977576,0.004405328760337817,,-0.005421587585598443,-0.01932612449673466,-0.030594346416599125,,0.03847867848246299,,-0.020689207129772427
RELN,-0.02392387983735796,-0.0178827901075142,-0.017144380204490845,0.033491262659676224,0.0021933281223241977,-0.01469556925727276,0.015246719745584628,-0.015157732881768249,0.0037321591709860943,,0.0868609980492351,-0.01777277641906267,
IL15,-0.012365780515254266,0.023255559480238455,-0.035667619145346705,-0.03999288462476012,-0.03542341031633127,-0.015147760488494045,0.007506199966852417,0.020229522528288503,0.0187227568183415,-0.019720630669418853,0.009304462113517934,0.005904394420301806,0.11460438638313764
UTS2,,,,,,,-0.052746077287484365,,,,,,
BSG,-0.025408682840437714,0.0804202185411447,-0.05047298268503845,0.05317302964045128,0.01190155034711709,0.019426066599828262,0.0694527208598007,-0.09604818340707508,0.02030635771849082,0.022784079942806568,0.14118107357954005,-0.02908041540442428,0.029586761642513178
ADAMTS3,0.018085352912875493,-0.013544898956569596,0.01230324049247459,0.01222210480278598,-0.03573198207927988,-0.024398660090587544,0.01443049449834735,-0.012759327482016415,-0.009430298031011706,-0.03764403403264361,0.0857492832641679,0.0387101713911469,0.0034403310351083134
CD34,-0.0057859461587457675,0.025399557899020684,-0.01792237309998974,0.016585673285746307,0.06494985425938442,0.015610450552312014,-0.1042077336824494,-0.021398921363595447,0.060828480256203236,-0.0758681360018109,0.07762707175537878,0.11171251836490204,0.1044836509229189
CCL23,,,,,,,-0.02617222920980752,,,,,,
PLAT,-0.04609715329855373,0.10502703544728553,-0.02908053712099182,-0.022304511978217634,0.022554751531614264,-0.04210454678544286,0.011742961722406556,-0.09585794543391091,0.09983184445804408,-0.0772390737037535,0.1158198097222989,-0.004662732701475469,0.0665031766787677
NTF3,,,,,,,,,0.04805214765260229,-0.01606656999672164,,-0.016206727125564768,
LTA,,,-0.020589006455955062,-0.02522256276222637,,,,-0.018613071987516813,,,,,0.060475271185838626
CKLF,-0.022424628799424067,-0.022787164166648045,-0.017435441672267026,0.031192154254214566,-0.049978176636472305,0.003024736972237855,0.01910749578492571,-0.02529102094222655,-0.011413646777062176,-0.016909580054217083,0.034659735289583035,0.0056647891826349175,0.016066385631180017
APELA,,,,,,,,,,-0.02500717535513635,,,
CD24,0.0838826330434633,0.04648006825717916,0.027616040781444286,0.023447532629087414,-0.035665046265261145,0.06449907663852808,0.020748312762260995,0.040056615068804174,0.017847770689104446,-0.075379017534267,0.0344549075699677,0.04781189998785282,0.03485465286656008
HSP90AA1,0.08061081902569552,-0.012866472166976754,0.035664406734897104,-0.023930197739911757,0.06933503104992043,0.002609214556800018,-0.01017437737564416,0.02192292209767352,-0.026200441449897957,-0.06942960715697,-0.06491240712550841,-0.04351009213164896,-0.08226203244519045
BMP4,-0.029698863848384,-0.03330369265793962,0.05487370493710857,-0.012416632638579672,-0.02086879957079113,0.026091727293193402,0.031503774622672,-0.013584255895500053,0.03249251906853667,0.07383907410671137,0.058202201491748685,0.004745013295513034,0.08837482213158647
SCGB3A1,,-0.014086524726639961,,,0.05457609271334454,0.09548499856924858,,,0.045073443966834194,0.007661360241370449,,-0.030556092685319804,0.03316781361078975
IGFBP4,0.04367321742131273,0.03820697410378227,-0.01174125789798218,-0.006034500280868783,-0.009728562860783814,0.023090237560161517,-0.007794992046773632,-0.009099906190385542,0.05154449248188786,-0.04226747272652901,0.11861040033825344,-0.013827043071476218,0.09997482809754275
RSPO4,,,-0.013250927462248992,-0.038607551310728565,0.009997910272685021,,,0.04402475654285279,0.02982303016719318,,,-0.002058334734531947,-0.03672405317534418
LEFTY2,0.10056833983668226,-0.004226037844795065,0.04472943548441219,0.018840384687476387,-0.03614711752591872,0.06283044734777975,-0.05025220771465494,-0.03525998266591837,-0.007539850948577157,-0.026838615824960697,0.08881045320061608,-0.0002533353648619344,-0.029480035991801764
PF4,,0.05477931597971025,-0.0011457660302357745,-0.017169885843068715,,,,,,,,,-0.011897116841832573
ANGPTL2,0.027819579105306403,-0.038848789480504284,0.023860665462959587,-0.04604439210659574,-0.028012727471517635,0.01139000416469388,0.026852494840917444,-0.025592846756128163,-0.004602075871096727,0.14555936516665044,0.03785422810473599,0.032390021675220204,0.08903352676785359
LRIG2,-0.048196657296654045,0.04053015574914362,0.03617104314919993,0.00592946743159265,-0.019311865285625587,0.02133106890557902,0.03597481760762383,-0.00028774972173133736,0.045083552311131606,0.02489478051795191,-0.03106233440297963,-0.01526408604087537,0.006987964328931594
ICOSLG,0.04342471128491559,0.02363199972412117,0.04768605776967599,0.03857431297790901,0.04190520785691366,0.0009313547680352181,-0.026073877190713295,0.026568696813021205,0.026770836919474482,-0.039733529344359454,0.022991116971771267,0.011363224592947332,0.04067728354520818
WIF1,,0.08071179003988209,,,0.09893351230751925,0.008769498297928379,0.037513890426319876,-0.016705353689557854,0.027099446934623326,,,0.13738486699645702,
NPPC,-0.051959487124095094,-0.010117593822876579,,0.07056910932324915,0.06905675706912169,-0.004444190071293237,0.05864368934301742,0.012707331042375416,-0.03586489562970812,,0.07252544170514788,-0.06239811132996496,
LYZ,0.034665090133391314,5.339494037078047e-05,0.07752584628163145,-0.017903627436842515,-0.024354892371422555,-0.04333756976465911,-0.04931775116815849,0.02999535429378218,0.025824927571289288,-0.02056262284874703,0.016548294094325237,0.037542315136440865,0.09352817221332375
EREG,,,,,-0.032772232621554216,,,,,0.0075437380980764735,,-0.025630529958923513,-0.001402893034737804
SPTAN1,-0.022529283945726907,0.03509385241902185,-0.01809827086491221,-0.05669233113677757,0.08252504881674178,0.051353064528036785,0.0030572898186835454,0.025276386995532717,0.023736583548677512,-0.07604725012814847,-0.04162950985536282,0.05747374429255894,0.012791846170440178
PTH2,,,,,,,,,,,,0.001900203660348385,
LIPC,0.06830446789989209,-0.01788955084123409,0.04408748058763623,0.0456791920579655,-0.02254695485004283,-0.023490292429216627,-0.0035424814100997026,0.06810318833091457,,0.06694544461557246,0.04235091258745885,,0.11918763012466708
COL8A1,0.05884280222641253,0.03068895307650524,0.011581662488943928,-0.029582158434604364,-0.010871377778389712,-0.016842693965085042,-0.021626236385335715,0.022189201342836317,0.0037873607131604045,0.13880760354280808,0.07087355379990976,-0.05021401102950854,-0.030812506888042608
GSTM2,-0.03417934774658431,-0.019100939563846515,-0.008660068162829028,0.0214564971256666,-0.02170589426333731,-0.012809471178527019,0.020218154612548448,-0.02286295765496742,3.975309536874108e-06,-0.010822238154316663,0.003913321008861537,-0.04368839504955811,-0.02514637516914649
SPX,-0.025860297408164524,0.006049780801656985,-0.031618476622639356,-0.0031191544688184253,0.1557151177261576,-0.012444729294882951,0.03229008572359948,0.041710886990859265,0.007666002596361459,,-0.05232380985035837,0.03106252474776466,0.01745608762735151
MFGE8,-0.03626513715460465,0.04247502451575299,0.027150162032558003,0.0012867285486294117,0.012137791623278316,0.023325795390114458,-0.01657294035323428,-0.013932136872276724,0.018093878884954846,-0.0514141698507899,0.054612152800509565,0.04964916150256333,0.044572278311113635
TGFA,-0.00944377731051895,0.02916228705556093,-0.0011238531834763955,-0.00523677429823778,-0.022872814361353633,0.03161472613674718,-0.07193506150541765,-0.04896361162694668,0.007069872973199138,0.0068304545813395595,-0.04097709097497049,-0.009225519579403705,0.05095671465328418
SLIT2,0.06680385064410499,-0.024655612013425504,-0.02018104573964457,0.08654371709768575,-0.01561030332927679,0.026188813881919997,-0.03168351757795098,0.03764183237777931,-0.024896408351264842,0.07886507838656506,-0.011862831778491028,-0.018379202457443067,0.011172411492718628
PLTP,-0.04914460662415727,-0.007377237109226752,0.024394055882679136,0.006067926489309317,-0.08653840047858356,-0.019982164567810986,-0.023731899337969865,0.09106089225020653,-0.016132180702109793,-0.06747258760954374,0.06338027419410364,-0.05949447011762031,0.026811819693417872
APOD,0.04064770562373966,0.024689942876143015,-0.015461220843888186,0.046286960039786364,-0.04760405017394575,0.04920953109685534,-0.03267759713450582,0.019354499413769814,0.09567726859271054,-0.05488302469960329,-0.07010623201800252,0.06119334776394931,0.05660381046520295
B2M,0.07755455394903402,0.015447675452033913,-0.024196663232552134,0.03655727905065303,-0.07282820203298265,-0.004819500039154197,-0.0528635225108034,-0.012742753451008889,0.011292148125470471,-0.1898684881245386,0.10247300343904549,-0.0017243653461132577,0.06078954099763397
OMG,0.005490342355201267,0.05716355961851184,-0.04822399632253505,-0.0041349422745365775,0.01268309522423175,-0.05314102853306693,0.047130654280369964,0.05171360504542437,-0.016841190706266104,-0.019875388736481328,-0.046902107543511345,0.05250190575070402,0.02571192748223034
CXCL3,-0.023239276462866842,0.002990489832966373,0.059422591235312454,0.009921195324330582,-0.06174882050991701,,0.033438518754729196,-0.062027560850462016,-0.005953688221337773,-0.0784855283471103,-0.019301792329548144,-0.05772599756509648,0.07100131250241598
CXCL10,0.03765961799576603,0.01677382761707776,-0.023849243583725588,0.01739002510489415,0.0368540383482616,0.016499735357791645,-0.040373951088341783,-0.06327225121876913,-0.020964739985810957,0.04479671371663969,-0.05722469544637975,0.04098073809236088,0.09777647424754485
RSPO3,,-0.019134754006544803,,0.14166178014636208,0.3362965507607322,0.006536682580746411,0.07019511466100864,-0.015248005933463878,0.059072449610121446,,,-0.06463886358627181,-0.019843735475117932
CORT,0.003396231193057915,0.012908895096026513,-0.03344791450806623,0.06052920541057192,0.13649228203628194,0.04321171546981731,0.027650129771706874,0.055122645422290756,0.018822023881328687,,,0.025382852986378348,
NCAN,-0.017817692666769035,0.04827975779222576,-0.006402560074217617,-0.034565247741677255,0.09297249035965707,-0.011213305792247262,0.013420544833141933,-0.023209230643457368,-0.021408151062735668,,0.04220998649262993,0.028082300794135203,-0.04256397907995107
PRG4,,-0.005485428282166702,,0.00913563459813969,0.11785887412120556,,-0.019933261008995763,-0.017424309463193326,,,,0.012711163066431833,0.04944759376307952
ZG16B,,-0.019533758211277508,-0.022536705484013708,0.02806891401935447,,,-0.03532544383436487,-0.014789775360504803,,-0.03540500859494027,,,0.040637022901708286
TGM2,0.12267640747472602,0.04266109639949135,-0.037184009767668336,0.05361829158850806,-0.03409389838340057,0.04441872321044881,0.004424037226227829,-0.01566933390660297,0.030616798540576414,-0.040497984476778257,0.1359670641478901,0.10897701518417707,0.08607727160640959
VEGFC,-0.013099134142264504,-0.02689787759137167,-0.02893799771928936,-0.03507395959130811,-0.024850240227858315,-0.007412362744232529,0.014809709056164102,0.02631500497714198,-0.000336632041295336,-0.030917913599313823,0.06179443328547143,0.030505379216131116,0.05009138140676714
WNT6,,-0.022728298508479176,-0.0208418713278434,-0.027219143741601507,-0.006035266656390942,0.008604220413935456,0.04240852035462048,-0.032914117548563306,,-0.008300891104823977,,0.07290030840699868,0.042246566354814864
NRG4,,-0.012974185113801582,,0.10859753019682991,0.024003907651855682,-0.019020080505793593,-0.0003957890468383938,0.013010274008214754,0.030606740918831248,,-0.008548871389882992,0.029993088540517857,-0.01984373769912724
PMCH,,-0.014953446561454477,,0.08664209570396139,,,,0.06945134335060828,,,,-0.01564571562896252,-0.032452484966962146
COL9A1,-0.023579446635419787,0.01615112714462281,-0.025471793241666887,0.020317964154041277,-0.015845556517841506,0.03750108435785316,0.028891266048464728,-0.025230580334859885,0.012828539567263318,,0.005770923934288881,0.04569416240306546,0.015340085100684199
GDF11,-0.018673384855037174,0.04488041956852312,-0.050471144819983535,-0.009664727290506395,-0.014466062102796476,0.019838207730437995,0.0005741005201574408,-0.010731266877081353,0.015212208167697569,-0.014276578926663296,0.043135551969059854,0.04771598443137401,0.06311039750625984
RAET1E,,,,,,,,,,,,,0.053619494774030926
IL24,,,,,,,,,,-0.022326277215947408,,,
SORBS1,0.004648241432874574,0.0263102503095847,0.015149204556752517,-0.05521358223955927,0.028142148264200577,-0.012465186411996308,0.022180697538060717,-0.006604949240437826,-0.04035296035743563,-0.04135462248622863,-0.017162014028375694,-0.0237942956147748,0.02762063623954394
DLL1,0.032135101749404725,0.05363350769075534,0.0193925781709168,-0.01967663376419802,0.020247044804874985,0.0034233200844568505,0.0511307702729925,0.02679809793766931,-0.02957743466881712,-0.04647793112783905,0.029907216724614074,0.021405240788859317,0.032610113983632484
TLN1,0.028035471975193956,-0.010665872907838667,0.05014586555722308,0.014241769128790313,-0.055548281642725954,-0.012730214349725235,0.048384275747028624,-0.07845240553785002,0.03974870309699626,-0.030205196408363947,0.05075481244867449,-0.007023730957311844,0.07873168376881115
COL2A1,0.009276234499267233,0.039722817461125354,,,-0.014418620195338747,-0.016832335355378897,-0.004903319383057546,,,,,0.04491001669981639,-7.448409590318096e-05
SHH,,,,-0.020450127356965574,-0.0068732524652142975,0.02119320155695371,0.042050801666836585,-0.04412622106551041,-0.01954835195016769,,0.1091131515052761,-0.009166277099928337,-0.0391943946228099
PON2,-0.04280492946005206,0.02439496898203575,-0.04667490004821365,-0.01989791322971146,-0.07164700579545523,0.004412497289640739,0.044714451152347776,-0.008527792096707697,0.018274169209468612,-0.07911793742527568,0.0615169758741532,0.07629360156942122,-0.011191799954394874
ICAM5,,0.01701594229495952,-0.026828169144776315,0.04362204914089003,0.1635510099493802,0.012642005693015504,0.020210678932444413,0.07542211484910635,0.013347986970106944,-0.021134564586104024,,-0.0014052567584753987,0.02780062730383623
HPX,0.05910627932756839,0.02807197821913514,,-0.01508880210393155,0.013427879215954825,0.07855213395230738,-0.043977608902949446,-0.029024017506212585,-0.025806627805279262,-0.0217246604180375,0.10349067552803516,-0.04330805379190014,0.009385836667350905
SFRP2,,-0.018728072163811487,,-0.010212641114205638,,0.014309317387077991,-0.024102471345946577,-0.012212725037707319,0.022475742404708145,-0.02203406351993371,-0.04761885836728879,-0.0338006974061317,0.1280376838944175
CFC1,,,,,,0.0758162703784374,,0.08658450540392192,,,,,
CD70,,-0.02408929602739432,,0.03425165891055521,,,,-0.0025229565920909915,,-0.015397123087359679,,0.0015109869163759202,-0.03027520735052208
HP,0.09472081680075385,-0.034440408170858146,,0.08438327280136294,-0.03804878288135844,,0.022865031956792677,-0.05239543940851467,0.024376150348947384,,0.003556621063303557,-0.02178915899056517,-0.0296840612032097
CXCL2,0.07209819942132611,0.05268050973570758,0.09661609253960486,0.02194800124968905,-0.03691303781352319,0.036474368011524996,0.04927146748017867,-0.02566216394306785,-0.0017986050929190008,-0.10245291989461251,0.04564948916621161,-0.03309717003435331,0.024406041554281614
NPPB,,-0.01817298025618738,,0.03694041778412889,,,,-0.01629836378648023,,,,-0.02338413906505183,-0.020129261894323233
CCK,-0.054578115383298376,0.07459884318911195,-0.058851317858446384,0.037785822335971816,0.1265073865971784,-0.011181254232534805,0.0001886300122806227,0.11271781839990189,-0.0008441739960785421,,0.13924994521451095,0.03468241853272348,0.11826554690609034
SEMA6A,-0.05192929174892934,0.024435795214940003,0.028633996650883432,0.02058181939311375,0.009886152649108823,0.0010105840985207238,-0.023581986085101106,-0.012117462255738906,0.03600152947576418,-0.04954896108012982,0.03602983427525106,-0.005115816940218493,-0.03621853744975921
IRAK4,-0.00536546212930913,0.039891401169362066,0.048295204117849364,-0.009255585121808237,0.014977529709904718,0.039363633234043884,-0.012835172287379425,0.056032101985798825,-0.01004352159873665,-0.0329879889708529,0.04095887795946709,0.041657262823234155,0.10949488651173211
GSTP1,-0.07008543140851019,0.027097243286952916,0.0211330616641647,0.02029016076689996,-0.10236316970938526,0.040120354977335355,-0.04439011507855272,-0.03961591325457911,0.030695040502703063,0.04068739263096286,-0.049360124852864284,-0.009744104131929837,0.029408598479097096
VCAM1,0.0009183989567056497,0.010429453362307276,0.041626094632285504,-0.08297900782540839,-0.0689934533137425,0.0444475213474157,-0.020785762631716137,0.007047725764575362,-0.007233824766416769,0.012160229018034886,-0.0054827683521506965,-0.043935101864010624,0.020847217992563546
NXPH3,0.03505390584342647,-0.01442805406302874,-0.029295301020296354,0.017948037303789178,0.014459458092658415,0.019108662704246587,-0.02376691367637559,0.06205893337472761,-0.01769874799146941,-0.002930637343989778,0.03027273208219185,0.04153258833092051,-0.018210197385796222
MTMR4,-0.025090282683325877,0.044738576832444726,0.026188530737336027,-0.030684106660400823,-0.02821275513155141,0.02775171398772242,0.034715148651955914,-0.016907696139331692,0.04368170023358387,-0.008756326876693914,0.020655146985992575,0.06114365495992813,0.040130783077432515
LAMC2,,-0.014263889276784597,,0.05406227083161817,,0.04699759721719708,,-0.020517821693502122,,-0.032429934090164717,0.02705275174866273,-0.015186607402438641,0.015512351815201818
IL10,-0.029974473626588494,-0.006520820462993868,-0.0077065448097581295,0.0461015025873886,-0.044695619613429535,,-0.03962924843051361,-0.04985426782494649,,-0.022141037639624727,0.05307572357167727,-0.03781775931640463,0.13141017747802713
SEMA4D,0.0690336664569382,0.010006250758360166,0.020336853504417208,-0.03261192960700277,-0.011465053653992186,-0.00034535547346127213,-0.009844318248061054,-0.002251298760313529,0.017624620177594846,-0.05450963145645454,-0.050683733858229316,0.037286200321134416,0.05290478925410728
TRH,0.008303399247714956,0.010478857152688113,,-0.0011114540113782866,0.08746303258140055,-0.02912255008250379,0.04387383639234577,-0.03702721056819078,,,0.11114224417597032,0.005123873370924398,-0.022546123219616625
SEMA6D,0.016899147185166826,0.04428608158427876,0.015278386216789772,-0.057334090436078435,0.10043242063882135,0.002664691524744979,0.030085190388978864,0.027780779030278018,0.04767119807348618,-0.030085362603231157,0.05188960513206033,0.03302125860241922,-0.022730533717522143
CEL,,,,,-0.0017197363928684866,,,,,,0.10596818655553795,0.0033274817294680595,0.02149023512137179
PDCD1LG2,0.03219383707229663,0.03469468603739094,-0.041656425090084805,0.030277438405836132,-0.01871157869452522,0.033792689388263936,0.017875741414097118,-0.037023088671127094,0.019085333868133186,0.02371542559769377,0.02763909325070127,0.037537124876882225,0.08518276659628722
SPINT1,0.03415405691011611,0.024168818490508257,-0.022793545927447586,0.05545806997469171,0.0692398245792461,-0.019336390079842954,-0.027062416793338567,-0.019655480242031086,0.00882871190578263,-0.018709127059279015,0.04171334952744759,0.050474016435614076,-0.022777547365438647
CTHRC1,0.0602717912432757,-0.022794381998594692,-0.03126515894289088,0.03926661009047906,0.08994980345546497,-0.00483508556199257,-0.03192581558768157,0.012203994235704549,0.1141777631137884,0.12449166993917113,0.11384332377992476,0.0110363982760801,0.13846770258199445
PODXL,-0.029065085091557537,0.004240139915612118,0.023890766609246654,-0.004530305594307974,-0.0966778938972856,0.018998188028218545,0.0005124266922311548,-0.07015244380466289,0.028208160003205546,-0.0495885034534666,0.15633182453059252,0.02869563378775204,0.05660796101201634
JAM3,0.013968640760506185,0.011339656590868375,0.0776425920085836,-0.021877541410780948,-0.051979062086989165,0.024918671055534896,0.02220885541501052,-0.039783193553686425,-0.011346992631145381,0.021080640353543078,0.009811415625435225,-0.06313797890485136,0.07098417767207817
