,UKF251,UKF259,ZH916T1,ZH916bulk
NTS,,,-0.014087854255070921,
SFRP1,-0.03217550158659995,-0.013287832111720788,-0.028008689932167548,-0.050654851507821765
CXCL13,-0.034569681155244565,,,0.0753811014338019
MICA,-0.0026066620523346913,-0.017150218672060416,0.049852164903698086,-0.00023807486284047326
TG,-0.019440088211444804,-0.014339676096175829,0.06636668660772518,0.021554295060554757
ADA,-0.04016063393916322,0.06120744057256261,-0.0446991652952805,0.04550222188986227
LAMC3,-0.034569681285277515,-0.0063356689948535685,-0.004474307289765675,0.06232305806562007
CCL7,,-0.010367562906614386,0.0009048675628429351,0.0033152460612001066
NGF,,-0.02375473461894734,0.020494271209883567,0.0033511185528132996
TNFSF15,,0.1359707244940777,-0.004761201878576902,-0.02317359219500381
HMGB1,-0.012008606166833932,-0.032813151060858865,-0.03857607744707455,-0.06007528161935948
ITGB3BP,0.0797205236405202,0.03493902287142181,-0.007337515202550658,0.018479502133306607
AANAT,,-0.010504577809494847,-0.001702771100346551,-0.0247918186863293
RELN,-0.0234055585928174,0.06401144184425862,,-0.010113061494938631
IL15,-0.024766374965368636,-0.005489314706333211,0.0514311090952344,-0.0673077901728575
BSG,0.021257776619493733,-0.0190445827061159,0.016540675979911126,0.01309489680974751
ADAMTS3,0.04609195315502377,-0.012930183641412204,0.04334216924245648,-0.03882689421774223
CD34,0.016746275210211197,-0.01731505616599433,0.02138810182580962,-0.02677616371081132
PLAT,-0.03247941468909199,0.01905450859797527,0.04374646596289987,0.00596446472854182
LTA,-0.014296301975600289,0.0753126303739702,0.07477881129364675,
CKLF,0.0556442665962849,-0.004094034398025639,0.050173632256657545,0.07716138592686007
CD24,0.01773730423450412,0.027705674099526095,0.06714423617321444,-0.008485232601601085
HSP90AA1,0.016472424993827048,-0.033847486512495896,-0.08521904641893517,-0.081202254936621
BMP4,0.028166703799378447,-0.0209687193479844,0.002031975922060988,-0.0177857587477951
SCGB3A1,,,-0.02243166752770924,0.033743690454970894
IGFBP4,0.008891756889335588,-0.009889059540922675,-0.0048046630704649445,-0.01468700595855152
RSPO4,0.07587773358354766,-0.020339354129012346,0.07634115440720457,0.09685529522188742
LEFTY2,-0.014471882315303148,-0.008481019153202552,0.061209244672300246,0.015369624134324177
PF4,-0.013004429717473988,-0.00904549438285264,-0.028894086005216552,0.059217880040307674
ANGPTL2,-0.030949544321164164,0.021711313548335963,0.023958084459704918,-0.04970695460327941
LRIG2,-0.03133154215279846,0.014931711986921304,0.0019048878588260971,0.014792082026915341
ICOSLG,0.04226594071275378,0.0648969218590527,0.053448538507594595,-0.05369051795868409
WIF1,,,,-0.04493661363573157
NPPC,,-0.014031792464840986,,0.0675438408350976
LYZ,-0.035819559833410446,0.017150394987029347,0.002519995154324409,-0.11177690680456849
EREG,,,0.03593516320151299,-0.0099467429686802
SPTAN1,-0.022737862874719673,-0.0011802226928405292,0.025285983140374953,0.07832666089544914
LIPC,-0.019572361740997284,0.02011216561866053,0.05766633821269832,0.04172513270788385
COL8A1,-0.008335998061188473,-0.0077238117517200305,0.12264976978983806,0.040453550663751135
GSTM2,0.05158756146781615,0.041476699515731,0.007161634435696587,-0.04892796790308316
SPX,-0.010781088489840435,-0.02663634475809616,-0.011162561196158095,0.052136266927864994
MFGE8,-0.012025082778490492,-0.009541596318714865,0.029032303343910177,0.049971310212653365
TGFA,0.008714023013197125,0.003715073136845524,0.03645179792660172,-0.019446978914117077
SLIT2,-0.014572818747197985,-0.011178803910354494,0.028600338498149015,-0.02677793781775911
PLTP,0.013357352142696436,-0.028185294483442754,0.0011557100261038258,-0.015736913364225398
APOD,-0.028840033523453643,0.022545003526786064,0.07045816378447045,0.044555069826935065
B2M,-0.016671478093676206,-0.026036509511893912,-0.01742888057146102,-0.026449554317036737
OMG,0.03809451752904688,-0.01811148136807525,0.047617269951090856,0.032212247542573506
CXCL3,-0.0028025794407939785,0.022302973635098082,0.030324442042576213,-0.041628482939142904
CXCL10,-0.021005201965877143,0.03139443808547153,0.10733220756647144,0.014092180916277343
RSPO3,,-0.010504577033325479,0.1652246758377017,-0.07468603022340997
CORT,-0.02322508797519319,0.05379519837070991,,
NCAN,0.05205272615384516,-0.00888569812188139,-0.0811611447974982,0.025424954017250295
PRG4,,-0.010367564522245165,0.06786028869074495,-0.034085216563110275
ZG16B,-0.015648717572840334,-0.01203282657852215,0.006610474908682916,0.07378541178821452
TGM2,-0.05779315386485861,0.005617293389752152,-0.013189453793713349,0.0692056147487614
VEGFC,-0.02009355598820237,-0.018477775994978594,-0.0015343104470086897,-0.0010539894052618523
WNT6,0.00837774565752282,0.02505473947051899,-0.0310086054254168,-0.02158723469413734
NRG4,,-0.012617800296863447,0.01860984335990716,-0.00035490519925790285
PMCH,,-0.01748319158187956,-0.014546043609720002,-0.01638149877441193
COL9A1,-0.017095343538542158,-0.013178371490751717,0.03338358711245424,0.03657248143199904
GDF11,-0.032566958034996776,0.03632584465211759,0.011592003817668707,-0.06410771965967706
RAET1E,,,-0.02258895159205505,
IL24,,,,-0.03629354900075062
SORBS1,0.0387912552707345,-0.01736748000108568,0.018181265936295755,-0.017362609544902347
DLL1,0.01689673794493146,-0.008703872824657802,-0.025296160978189805,-0.045619968590052656
TLN1,-0.03064996541673473,-0.0070537270674300425,0.011455888802552812,-0.03224758979245032
COL2A1,,,-0.029967883923764607,-0.02924822236514774
SHH,,-0.01077360174824506,-0.03852881886195991,0.03691825847675819
PON2,-0.026393796350927708,0.04225231800172114,0.05318897605144417,0.0348638741560856
ICAM5,-0.018628563178446626,0.018122951918887544,0.016545712631652568,0.02841723267818421
HPX,,-0.026213638721317056,0.057907514898336905,-0.0031517798999387663
SFRP2,,0.1508968175794516,0.03532600254456337,-0.0034669422281617054
CFC1,,,,-0.028725434657787003
CD70,,-0.020855449110251466,0.008648424573900944,-0.057029869996090866
HP,,-0.016780359938858187,0.0781865214041179,0.04252653940128338
CXCL2,0.002237197630882051,0.0048903568639807795,-0.02354113424218697,-0.056611774791858326
NPPB,,-0.008099210616576608,-0.020887989121958293,
CCK,0.019649277508073184,0.004628412722369314,0.08482456559881915,0.0172704356818007
SEMA6A,0.010020986582485469,0.005580271233766962,0.049390187902197104,0.06974421021217588
IRAK4,0.020619579967954015,-0.018010718367381762,0.04112094793162969,-0.019990082538726726
GSTP1,-0.04493573981256079,0.0031384048336425816,0.05434393936065428,-0.049541849489923524
VCAM1,0.0354333033131126,0.028880503673307988,0.020672870536926593,-0.028865985417648794
NXPH3,-0.026725546837396627,0.004901746336145463,-0.031880230829481694,-0.022957012244189463
MTMR4,-0.0033366275832112918,0.033742154350221626,0.0402600537524084,-0.015738399335788036
LAMC2,,0.0652602484123064,-0.02875244336053953,-0.03126151854651229
IL10,-0.020728391436843352,-0.02705407370048442,0.05359921559039715,0.04751941190401967
SEMA4D,-0.007916961739586488,0.04187750356626699,0.06463060021794687,-0.02105786071989347
TRH,,-0.02553872476845564,-0.0233959485959342,-0.07835032415077658
SEMA6D,-0.030437604422160786,0.008034778869528723,0.011478061262606797,0.02024279576357649
CEL,,,0.07239029289894312,-0.03339866757528972
PDCD1LG2,0.009256994275759198,-0.032333888055741,0.04703254429173365,-0.028398143660700478
SPINT1,0.013225331907300329,0.010515494484166357,0.09308345000535552,-0.02649721486066704
CTHRC1,0.08754299655308667,0.018890594374201795,-0.03731952317373508,0.029305309280857457
PODXL,0.011930819725856938,-0.05157777664639734,-0.06457570180370126,-0.05542142234808436
JAM3,-0.029218254621721552,0.07176758462493915,-0.013670733221615971,0.015138855355751523
TGFB2,-0.007746568388978141,0.06724411265594558,0.06051377499075771,-0.03765720137552914
COL18A1,0.020917012240661878,-0.0009613320683669679,-0.05993674375236986,0.02107192711053302
NODAL,-0.013938849396353472,-0.021217619804068662,-0.018360119574748895,0.021708111778521087
INHBB,0.02414828106603128,-0.039833849796943224,0.00018316655031319423,-0.0216255159244872
LCN1,,,-0.02365925663523764,-0.021927288091375834
ARF4,0.0415086205486668,-0.01238526266586722,-0.05214905634033363,0.01644625575769104
CXCL14,-0.04683207791873476,-0.07107696887400032,0.049642193078614935,-0.01706142996960359
LIF,0.0010625092227038,-0.014714999128578115,0.009987308528501326,-0.029845115066317405
IL17B,,,0.023039109599051078,-0.024791813707453696
MMP1,,,-0.05629253066185815,-0.02496504354853482
MATN1,,,0.09002413014125665,-0.022593028779800305
ADAM28,-0.03520777605876216,0.0442817227871964,0.011338898584792662,-0.018841614829568625
TCN2,-0.08507815792950137,-0.04479874343887963,0.09279293535537367,0.014492572010286423
THPO,,-0.02185687915942864,0.03742061393943915,-0.033857707793759746
CUBN,-0.03357451688927947,-0.032012322158531274,0.039217557920731616,-0.028218497666961193
TIMP3,-0.04963422162881143,-0.0021634726416403,-0.03167636969817006,0.092541710546797
PIGF,0.037192983127917884,-0.006706556031336367,0.037914229727618924,0.059908821851381355
CRH,-0.017493219237973343,-0.012151940906474956,0.03517600272737763,0.048529865429704847
BDNF,0.06943967635605747,-0.0325907967010051,0.0552103869699863,-0.02722712692829398
CCL5,0.049779509120747176,0.10908064833437904,0.007833561373562897,-0.09616059389264117
GAD1,-0.018505455796487606,-0.021834494933717866,0.00962019280190346,-0.055703457387855725
COL14A1,-0.021829330101031025,0.008745026718858824,0.06989905947827257,0.09824765407232082
HLA-A,-0.03499714244292634,-0.034206852203459336,-0.031122131822313347,-0.03274868752711247
CD5L,-2.044796525222225e-05,,,
FGF18,,-0.009654626175185248,-0.023395950472972795,-0.03101615001846657
ADM,-0.03415764760620074,-0.021920548551312036,0.054423565064447794,-0.015890337382312415
CCL15,,,-0.020291306028905696,
GNAI2,-0.011094299261884915,-0.019198817442528916,-0.009253854920459935,-0.0014216909090124677
HDC,,,-0.048773112597270865,-0.022593018547631398
COL11A1,0.023871758070968464,-0.05109207447668914,-0.03376686688913468,0.025788790152897645
NUCB2,-0.07443456576863831,0.049021601822579544,0.02204507033980591,-0.03148078789881098
FGF16,,,,0.065882010903666
CXCL1,-0.018766040767980722,0.004477371024628725,-0.03317225369986105,-0.008805011318341235
VCAN,-0.012227769106964709,0.02489416881430345,-0.009882065496818861,-0.029303048847761574
MMP7,,-0.003327697639785674,-0.036231704854482974,-0.0882528461918835
PTPN6,-0.04331975073146888,-0.006320600292619094,0.015018297157177032,-0.03489208771249664
PTGS2,-0.016747706990656114,0.0267357029181228,0.0262124033073661,0.025264937806501752
XCL1,,0.04467318005580742,,-0.04020837030998247
CD58,0.028378741376367523,-0.02093556880040909,0.04303688447875922,0.049389307600853916
TNFSF14,-0.019572361845338695,0.01794779428015827,0.12170020420495746,0.007870026545057732
CNTN4,-0.015321182416298124,-0.018878617986633543,0.016468733226585094,-0.01567034379358746
NTF4,,-0.013287832163522929,,
INSL3,,-0.009654624281486673,0.09699294693790694,
BTLA,,-0.015324822818080574,0.10100022384728206,
MFNG,0.01500099713818675,0.020732060627550137,0.001908498373912333,0.06923224101639687
ICAM1,-0.048022972607017066,-0.02318278485601648,0.050191596016364186,-0.010948991796609643
PROS1,0.0028835714046512723,0.027032878877078243,0.0640757986062023,-0.06843819298818025
CLCF1,-0.016073835325374524,0.041226488488947895,0.0899707699859703,-0.06938240963115751
PSAP,0.02257496578519644,-0.03845399505337032,0.11241266575535604,-0.009048579051918353
EFEMP1,0.04397198092229344,-0.0001369996420258781,0.10759486200064011,-0.06373577008958718
C1QTNF1,0.03501309250221365,-0.0215453571506665,-0.013870479949443107,-0.036881401270633093
ALB,0.06608461048760836,-0.01714040704268109,0.04971804539027025,0.1435148263414309
EFNA3,-0.030468243677216,0.021815213713823788,-0.01867363724628107,-0.06250717011657207
DRAXIN,0.026040621471627712,0.011592374645150179,-0.010450123718846998,-0.007277505804978553
NPTX2,0.05352761648512437,-0.03973161975998494,-0.02191421521041804,0.0004885779627160838
FGF11,-0.01859876961685908,-0.00017738471186431375,0.02926611258855379,-0.04471857091580653
CD59,0.0417173512039954,-0.023668187343826554,-0.012850969052738333,-0.004968852046776185
COL9A2,0.051652116853455624,-0.002442241049263604,0.09157868951531563,0.00333617654587541
DLL3,-0.024172142238496157,-0.023332502321553757,-0.05860424595965429,-0.011077340732384122
FGF5,,,0.1138619628618241,0.016301125393165417
LIN7C,0.04795065341614277,0.0248490867042385,-0.019506768338572702,0.07182626832397318
GDF7,-0.016440718970052715,-0.017226668393299418,0.04950242804229395,-0.019543948554770964
PSPN,0.07457488637423532,-0.040474496075493006,-0.00367621376591832,0.015075268202556091
ANGPT1,-0.011391005073998171,0.002829878012546745,0.017434607260521557,-0.024561293527563286
PNOC,-0.0344053009353401,0.016189862443420737,0.11500413610717691,-0.013348525381719132
L1CAM,0.00524487426662639,0.0258827654604685,-0.03489890328140022,-0.02753848285637857
APOA1,-0.022768188650212802,-0.015035482156664432,0.053207675359946166,-0.004117354688882051
PSEN1,-0.02974526003613257,0.04132757843573345,-0.030002377301476736,-0.024387629947056406
CALM2,-0.014002396941412313,-0.013168857618628764,-0.003577661732104104,0.015702948652459227
CLEC2B,0.037784728924839514,-0.01716678002463187,0.032345088587582706,-0.012903160548463095
NTNG1,0.037279690046988535,0.01955784436116755,0.03421155428919936,-0.013972067787582839
LRIG1,0.0018360983381289816,0.008610138360415551,0.05696498954884517,0.10127492282522062
CPAMD8,,0.08791598223269427,-0.029111666051786122,-0.024488924932195955
GHRL,0.040787836802095016,0.011828689931501109,0.01436113890626153,-0.02158724213607318
NPY,0.018449870661973813,0.057118480977359526,-0.023166963342078434,0.0454962361792083
MMP2,0.00807369549173785,-0.009228809574583694,-0.028528871439690885,-0.06854969043375149
LHB,,-0.009945694359131995,,
PPY,,-0.01731255318580999,0.03481695608592861,0.023648967914277865
ALKAL2,-0.013196370624993053,-0.009801198932713957,-0.04243260743508438,-0.029502364328717286
CSF1,-0.026537381523952488,-0.036562118387980555,0.06320421150781624,-0.0867727117972996
SEMA4C,0.03133093507550357,0.03998518958980501,0.009035496316309385,-0.037955288189493085
BMP8A,,,-0.02493709754610726,
ICAM2,0.041798112315427106,0.016558118566122305,-0.019289313566919018,-0.019120845938962364
SYTL3,0.05258492322082074,0.05111400454365736,0.031204367901136853,-0.0005705764464337804
IL1A,-0.013760880826742303,0.019423060410879458,0.10192565638309178,0.026916215194620806
HLA-G,,-0.010504577852615373,,
PGF,0.05595632740774132,0.0030034445892779776,-0.0194443779451008,0.04848641964082654
LGALS8,-0.025490863616063973,0.05149677012986725,0.06735439086751899,-0.06418200048937414
DKK3,-0.0026983526811728427,-0.030722086262050575,0.08000400724509996,-0.00928631245378197
COL16A1,0.006715264566157905,-0.03645142349669237,0.028419281941803518,0.05331722602292591
TPH1,,-0.019115618906451207,0.07457963903871576,-0.05098634205466546
TNC,-0.01879822163641097,0.026764602758897523,0.0719548069499818,-0.04839568804238944
TNFSF9,-0.022067340126943825,-0.01722666955206571,-0.03946479160422039,-0.020949198199076455
C4A,0.08841147562129428,-0.011791197788668445,0.042520374223472386,
CNTN2,-0.015311433675843259,0.015206030120489185,0.11557964191010045,0.015818614142713412
F7,,,,-0.01284971227579704
LUM,0.04834250441421421,-0.012725330751953114,-0.023921513531351243,-0.06777387986474338
BTC,0.0754913893343733,0.01982044772054519,0.03706218240266713,0.015458707282296846
APOC1,-0.020363212195291757,0.06737288128932746,0.10415321286022124,0.03563828595592638
PKM,-0.026415844000104726,0.01440356344910163,0.03598723003478839,-0.036104476161099144
TNF,-0.02887524651993075,0.07546224694924139,0.07415751970246268,0.021090180605909413
GNAS,0.014446872266906058,0.0013918959827598414,-0.07741335598314758,-0.09262716729195779
BMP8B,-0.01723949893788906,-0.015228932041650165,-0.02412780851603316,-0.05641412116738045
LIPH,,-0.01493790020064023,0.009824103459949501,0.015704206460675593
CCL28,,,0.06401220100000538,-0.035643202047895284
PTPN11,0.020415872862229605,-0.025748656811890328,-0.015211106970148464,-0.036161978014895714
ADAM12,0.06829011640407602,-0.0014143878780092276,0.004965237203653558,-0.05680589817628069
EPO,,-0.015228932468076299,0.0827384312022608,
EDN3,-0.04750912667378636,-0.01895790416407997,-0.03741496258932197,0.043501292321450946
CCL22,0.022665091761990552,,0.021272136624614784,
CCL2,-0.011254382633095767,-0.0043505462084563115,0.061903719399631685,0.016821660908292343
DSCAM,-0.017699378323812884,0.05074298209709906,-0.007740424755538627,-0.06778261621968094
ANG,-0.03602221498319642,-0.028711780664512937,-0.026947504057398916,-0.017868175617148617
FBLN2,0.028053765730736736,0.003594862841670569,0.08151845198716909,0.021091974153194474
VTN,,-0.019582183657251978,-0.020984164772678598,0.03999462395103575
VEGFA,0.025107217202669785,-0.033627589463134704,-0.094722990765106,-0.01668746759802929
F10,-0.018766040388539854,,-0.012682813450600737,-0.031016161183118868
SERPINA1,-0.010316737811134357,-0.005447033840658354,0.01379811252976265,0.0006945051155176239
VWF,-0.026472559119529237,-0.058635227050734914,-0.04659861988685362,0.031707980156753766
GDNF,,-0.012386929101226707,,
VASP,0.02028819506619081,-0.03226294563213915,-0.056226482660649967,-0.10001618592350661
ADAM15,0.01982381162546524,0.008496873707370775,0.04559946618946743,0.070114576958135
WNT2,,,-0.05007620728877616,0.004936802477806413
CALCB,-0.023785446813051836,,,0.022939701432072218
OLFM2,-0.01705719617619767,-0.0003288039188419107,0.020145141336027433,0.03797855863321159
MFAP2,-0.03570475845387337,-0.00924726106670401,0.06224652482299085,0.002051221793149632
HLA-C,-0.019408699034794752,0.01859763127418235,0.0789315372893515,-0.03864744286388026
THBS1,0.03272490857401959,-0.05709504632698053,-0.07548600294774184,-0.014426731770934943
HSPA4,-0.03401950726968665,0.020656729384035066,0.0290153152526368,-0.0683426126782431
LMAN1,-0.05908774659133246,0.01602486040909944,-0.07528895796310964,-0.02841606422865272
LYPD3,-0.015154921052294755,-0.011165528910765898,-0.04270264788843603,0.08700050566458463
APOE,0.011347675731470122,-0.003998537024231576,0.08047525636712928,0.015616804184960458
SOSTDC1,,,-0.022385019051220985,0.022693702909831755
ANXA1,-0.04891030543934969,0.0419168712570521,0.08677052773270418,0.024112628642615083
WNT2B,-0.021346271560026844,0.0018985351391414256,0.008737019171408244,0.01400108075960338
AMH,-0.020349628111082766,-0.015514980921053982,0.0007279677300399203,0.07513710119632937
GDF10,-0.01704953407425355,,-0.031094278620011573,-0.02471968852338315
EFNB3,0.029755296934951252,0.04992011882844932,-0.040279665405058895,-0.015884502641998807
LTB,0.02635640570833701,0.10919913881667322,0.01584625312181711,-0.03527600819844347
ANGPT2,-0.004391047283422673,-0.05324304293567722,-0.0914446164929237,0.03497586313335818
ADAM17,0.024813736312064707,-0.0013368129573580751,-0.06348461877086398,0.008668288230992527
LRPAP1,0.07180100389406799,0.008054789327642524,0.13075990436741103,0.056259126804488635
NID1,0.03130497745780278,0.02096481437672624,-0.09716790141702286,-0.009257122824353642
MST1,-0.03318468687391613,-0.007000435779201362,0.03967151576103542,0.007953898874958737
DCN,0.015415081732736424,-0.013627847427129193,0.04368886441369672,0.0088788552379736
IGFL2,,,-0.037892663477618244,
COL7A1,0.03218098031225779,0.0008899970092409248,0.00725711359116576,0.0546065578011536
CALR,0.038385764086591966,-0.003551468410013537,-0.01968217788882431,-0.050984463324425015
PIGA,-0.001331490470086243,0.0029514857595357895,-0.0200951059854723,0.0701128198422308
CD200,0.046913872180260545,0.009016720171047425,-0.023527647106286582,0.04253876478972354
GRP,-0.014471884248868215,,0.14727037733622278,-0.03520402600426206
CDH1,-0.025283901912822832,0.050675127716413505,0.054732348185840045,-0.04108579672204756
LPL,-0.014242967445128709,-0.0013498156327156267,-0.05038407842605476,0.006981155625991897
SEMA5A,0.010264007265379892,0.009691444412935667,-0.06424758197962228,0.02245035631286265
SEMA7A,-0.024615283775455403,0.000993188779747685,-0.06682487381234406,-0.037978285868968904
SEMA4G,-0.023562693938329916,-0.024386831412074445,0.06350763743678124,-0.05082079159631388
SEMA3B,-0.00018733647751652437,-0.04748472503018764,0.12611072476244137,0.018378461122865626
RPH3A,-0.007049267129715555,-0.015818948288409556,-0.031383973756728446,-0.020378490734979843
JAG2,0.04039100145577275,0.0072842079830683385,0.004726805916444531,0.04225755113579266
CGN,0.04789779496759743,-0.015092786176922944,0.022265059148861926,0.0054451412621822634
GDF15,0.03462000064143042,-0.005022681180456733,0.11614301898135566,0.07260545892249587
SEMA4F,0.0063800870484262496,0.037454992913740374,0.07015983263146233,0.003508471160991073
NXPH1,-0.025191806427006788,-0.013393180397761242,-0.013780845500295166,-0.053008089518489454
ARF1,-0.003531014716440561,-0.00404698754344713,-0.02722134989715083,-0.04367305448485161
DSC3,,,-0.02059170273477627,
EBI3,0.06267281558021212,0.030526968360959507,0.09404868697815268,-0.007976116901611166
TIMP1,-0.02537528697850723,-0.013925680365934723,-0.0482235001121587,-0.02182306351637334
SEMA3C,0.045406480605515054,-0.0232920239996985,0.05498347938795044,0.0047269453925983
GNRH2,,,0.06869147841380414,
GAS6,0.07364627404558308,-0.04448361943975592,0.09187737570942392,0.011439189573246562
MEPE,,0.06307972810159364,-0.028454476834633934,-0.02436167856518807
SERPINE1,0.00614398376089128,-0.0037447486440477067,-0.02806341176124954,-0.021254498392744396
RSPO2,-0.022652703145051006,-0.01261779815838812,0.028724275468514113,0.05441217507313969
SHBG,-0.021829331827992387,0.008383219765413258,0.04598789273047316,-0.016603907155232286
LGALS3BP,-0.042656401418495304,0.027447350011399006,0.09970900863854541,0.03239258171794522
LAMB1,-0.02798300349621004,-0.03743713901280562,-0.018394949748158473,0.09292974181601703
SPTBN2,-0.04326873145769914,0.045634907838979805,0.005361889561158043,0.004458438327047615
COL1A2,-0.00681622443794791,-0.028489870582728304,-0.06845590478144044,0.039509727358577995
DEFB1,0.012588343174717163,,0.02273097483299875,-0.029248197868386307
WNT11,,0.05245720784938066,-0.01225477591320549,-0.02625813522193884
LGALS1,-0.029214246817928655,0.041984092136199934,-0.06399434149418809,-0.041274408523479064
BCAN,-0.0018635967275488648,0.038030115443675336,-0.02980829856661238,-0.05297487220590076
ANOS1,-0.013480982871153587,0.01700327812073303,0.03231759978688868,0.025657955521505266
EDA,0.16276570230216494,-0.02342497513493974,0.04386513322068281,-0.021922110240215346
FGF22,-0.017638811182022478,,0.0258738097545115,-0.03650819194497892
SHANK1,-0.01429630288377835,-0.020561875772000547,0.05216555378665012,-0.03961133069313439
RAET1G,,,0.0064296920240286635,-0.02418250053758844
TGFB1,-0.026635270706207182,0.0193449685602314,0.008958712318223832,-0.00616698765515661
MSTN,0.02921375865660303,-0.04426612570492345,-0.04965684617704032,-0.03269975100505837
WNT4,-0.016747705937113267,,0.04469538165263397,0.03741902961421137
TNFSF4,-0.02097749267050543,0.026457298800360286,-0.005282372966228968,0.05392140660379647
NTN1,0.03407811426128145,-0.017914147278824833,0.12648315637885768,-0.009649088507371173
CXCL12,-0.0028631825491394008,0.053820312198839586,0.0005804149118746918,-0.034156552389633714
GNRH1,-0.0231116068884941,-0.02799143310804138,-0.00437835186733157,0.02690991708054137
RIMS1,-0.03448756476653285,-0.007632673229312681,0.006224585601303821,-0.01629308787863044
FGF14,-0.018936681761978064,0.0068997063461957,0.02111688845818769,-0.035533373681632396
IGF1,0.04441401961876978,0.05620776597607517,0.055075864458309816,-0.045795525412407785
TNFSF10,0.01524879691132231,0.05697406216927232,0.048311235447485126,-0.04704703936988148
GDF5,,,0.034680718890950646,0.01806067295388152
RGMA,-0.059402782238362054,-0.03091774460855544,-0.00020113502516414553,0.06531893553180645
WNT16,-0.013004428570558306,-0.004249566963517188,0.006386222632112757,0.0455921621088635
CX3CL1,-0.003575200461941192,0.009250183761077552,-0.018321161281654688,0.06491134074318705
FGF1,0.014260651764569865,-0.027911558891013925,0.04225885126581643,0.08856410645610165
ALOX5AP,-0.0028867238919428385,-0.037435637778331046,0.036487213396794275,-0.07921452348625216
IL1RN,0.030167758297727307,0.1449291897852436,-0.0566158626234109,-0.03495621585627118
NPW,,-0.014135107489684573,0.010424160121724516,-0.05346382029412913
CXCL9,-0.020602832018670678,0.020866944723085822,-0.04316282148934488,-0.02882910447128475
ANGPTL4,0.1091429989116435,-0.029311893002150473,0.011669788622205897,-0.04843618559356231
UCN2,,-0.009801199670070024,,
OBP2A,,,-0.02312986467840843,
COL4A3,-0.020922387123949466,-0.010026994731239122,0.020758111536876133,-0.028987856975687072
NRG3,-0.036420882385604626,0.0017773387883248362,0.10661675958874685,-0.01165771910502262
IL23A,-0.017346494028120687,-0.015420169666521693,0.05475148000573427,-0.032463889058894115
COLQ,0.040368533606924925,-0.0014512132891392221,0.03145227449827504,0.03913820196507081
SCGB1A1,-0.013196370097217072,,,
TNFSF12,0.060524866772364336,0.010317645598634573,0.007061348934963705,-0.037065241729571076
DKK2,-0.01548576068002328,0.019365450598336394,0.035063626776320245,-0.040993546778654
FYN,0.014693081660291351,0.0010237828193677115,0.0319528446659667,0.03483680593340433
ACE,0.009750340006706014,-0.025440581927123708,-0.06973408321745461,0.015605126088130588
IL18,0.009005275396102123,0.0007417256966263907,0.03474802202949635,-0.04662549542685689
PPBP,,,,-0.027103090763725572
CCL27,,-0.023091450989996425,0.04146677212585429,-0.01917471869090774
SERPING1,-0.004483104461741305,0.05987952792530456,0.08282653690823322,-0.021610157047328854
AZGP1,0.0706121684023473,-0.05639284180193614,0.11884956762453244,-0.01001107470137637
INHA,-0.020221956249454297,-0.03684896304672239,0.07998593837525997,-0.04365303261529392
SEMA3G,0.036299298721735304,-0.018477776738443634,-0.01455286777690457,-0.008141480247269904
COL6A1,0.005005584490076121,-0.026003417829572637,-0.08925053460460293,-0.03169301337210067
