,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NPTX2,0.01631583412117026,0.2826613931480977,0.21890906250443914,0.08340686190682622,0.1359152897463979,0.2128378822420466,0.33971363080179995,0.4225788946608784,0.7069503892055095,0.4414174043447566,0.04827996658914661,-0.24696051285130297,0.03917814822500956,-0.1761662969442553,0.09422742213797058,0.18102371277776935,,-0.046258129323843884,0.04086436034050393,0.02554032690511662,-0.019140241587614546,-0.07885292038535636,0.13805223521547583,0.18966100526973767,0.09737795201453753
FGF11,0.02073750008263058,-0.20966013761016877,0.0602139617450916,0.01651261750554798,-0.06579342975645365,-0.03951299867708794,-0.12110892413678992,-0.23528059589998143,-0.3878633312314222,-0.06675028184671153,-0.013447726878027387,0.05425255650291349,0.0053970667203758335,-0.24241319196508704,0.13344869034398613,0.03653243637830681,0.04803033762078943,-0.04065481965874411,0.11136795581577175,0.033963683435098584,0.020229083566208898,0.02983043102226873,-0.07975817528276018,-0.16372786799225975,0.010322454513391362
CD59,-0.0011742267475254177,0.14216108441771982,-0.029135372117181445,0.05863521732915124,0.05819738393913697,-0.02190227293846567,0.22711261307501973,0.18734191218309965,0.3372849585299754,0.07073637477193506,0.004353136758214196,-0.22712033929713912,-0.10785825366485008,0.3335944325030957,0.08352510353803387,0.02935165304105549,-0.03190400759055347,0.019624068589012663,0.08572326049804556,-0.06839737589106612,-0.02892222120333576,-0.11193870737409797,-0.10999145871436553,0.28446195154376225,0.05201847873976633
COL9A2,0.044476521364418105,-0.07491384571046791,0.07992597561503273,0.009167714499572103,0.1166354356859441,0.08820101156136811,0.08467171025752364,-0.20135272084566974,-0.27865393835880725,0.06898244062046278,-0.03553261544884728,-0.18675873785839406,0.08285290095212046,-0.17080780242486227,0.07108006501902464,0.076514268721402,-0.10500370091311674,0.03429727290646052,0.13014079771845888,0.23587963071787751,0.0940498406695488,0.12230237036669597,-0.028982937464090346,-0.0026713143084349245,0.0056143027832544325
DLL3,-0.04508081859387458,0.28074456874422443,0.0611899463396853,-0.007748569372653551,0.1613211309483904,-0.011105259030976962,0.1424494989271987,-0.3199330521020912,-0.1621452575844808,0.1953485182364428,0.06679153294071306,0.3296516464575231,-0.026338956859619445,0.03283566292951272,-0.09131032527326854,-0.0016566693408832586,0.011565030866730608,-0.037667122085989754,0.10904195331462013,0.34539321729604977,0.10527242106112035,0.10832326645804743,-0.04498035766068278,0.1605134692622889,-0.013228265671643218
FGF5,,,,,,,,,0.07757103301054936,,,0.08568450998299172,-0.03929644931265149,,,,,,,,,,,-0.027580362035482708,
LIN7C,0.050413121414192325,-0.0324026559241438,-0.010535356685160138,0.02088297857219686,0.009842542176056552,-0.0309048590453103,0.00613634164022781,0.020652582753963877,-0.21152876019896927,-0.07067403920962105,-0.030716237315245712,0.25600097702848673,0.006295428592163693,0.0043565721614032635,0.05039778791117856,0.12290230698181219,-0.15698564448336924,0.009901373989852276,0.052536114774504095,0.02730616077446896,-0.0018142592079232961,0.0586768731222428,-0.00039041465736938685,0.09562121834179138,0.06585516637567188
GDF7,0.0324120652425478,0.04485237408593488,0.03889276119628581,0.049663827784341245,,0.03245028609822808,,-0.05345342667432952,-0.05506989746810621,0.06549255429485469,0.04539837954070612,0.23643553277439125,,,,,,-0.05824793984550617,,-0.02054315463605388,0.05918799692864052,-0.025368509322963567,,0.12030888047336066,
PSPN,0.01745604615780555,0.040362301691554046,0.0243317528703382,0.06429552651305535,0.08945408292880937,0.025491874434629982,0.02661224741864482,0.02494509937261913,-0.07164707571093182,-0.10552227869157707,-0.014692165783821659,0.03880034985541205,0.06619912686329706,0.018412165499752702,0.05538134709232777,0.06827996850684755,0.09374363654463512,0.009062917231955831,0.04742994823720478,0.08368295780539592,0.056962865221706134,0.011941398097836045,-0.04758070917375063,-0.025345195451073253,0.1452838265060128
ANGPT1,0.061946210245609735,0.02892140860014983,0.0014011818063313394,0.011231740215070568,-0.009571357800331711,0.04718129998936375,0.035378620582082375,-0.03321928729796174,-0.32931239836325593,0.23265984345907817,-0.05385805054144636,-0.17345010987722545,0.05920573793019613,-0.0027603371334938417,0.017547388075567973,-0.02306328262711025,-0.07226890890686802,-0.012921106798742886,0.10729651739106247,0.06923393597810946,0.0015744302330565783,-0.02984060113527472,0.12779535065098094,0.10433469992119035,-0.05144219450465035
PNOC,0.04162217152139287,0.3315725008768443,0.13324875474999015,0.13861135202152763,0.21790453727621006,0.29533631169601415,0.48861368204962125,0.37603012773328837,0.6130801180676989,0.4062844344625816,0.07737948477111896,0.3662101514479174,0.0075075087224415965,0.22783511622612182,,,,,,-0.0208053033427307,,0.06563590818344081,-0.002253573802885503,0.411005258807658,0.291982188662851
L1CAM,0.05457338607781936,0.4499428184980733,0.1710879276575378,0.041942438300747634,0.019786346513334007,0.04628694250619407,0.041865198225271565,0.20464300620976766,0.49281721269489154,0.277003207048439,0.17774600549580946,0.3577830720627996,-0.00035516648400442944,0.6111321769043448,0.019396633825752962,0.10050294122152532,-0.011310531499856712,0.1058941706412781,0.1617331931927532,-0.15682391524579672,-0.009989309612929684,0.01737355089031895,0.15814964797697237,0.43876017960616065,0.35046253380234227
APOA1,0.035625166610012755,-0.0354402433697124,0.047491190246823314,-0.0405047712015658,0.03609735500892176,0.040446911163549294,0.0983765681940646,-0.04337629002344996,-0.1217091083741244,0.053085813594476304,-0.01052262000270301,0.126173906937282,0.02937999657010438,0.0012441991444203538,0.035303340005960665,0.13758126988902517,-0.002486453983258955,-0.014786168916243283,0.09874564666363657,0.1024076542368124,0.05331661839741515,-0.023860045808689483,,-0.11121420167753876,0.010376446728965878
PSEN1,0.017262627752260295,0.07034709907557124,0.05192311450902338,-0.007956498782755317,-0.03376594854898738,0.0003398891685932287,0.09406736963623155,-0.1036363704896974,-0.24100199348158147,-0.027950861866713313,-0.021644521298168847,-0.3020697891088035,-0.049455409245263496,-0.19107229896389902,-0.011183379791661502,0.16046223598849643,-0.0002492771260617312,-0.02441848544317717,-0.05245040236858034,0.056657972231860323,-0.02975220231901566,-0.023518061264696317,-0.059536639526408905,-0.05620600275982202,-0.18965359342912289
CALM2,-0.026515595975924074,0.38616449420433335,0.23292662338005823,0.14137801092115582,0.11348977807663851,0.07606423536882097,0.3943937238026759,0.5043009278788363,0.7048435658018573,0.4825760652086048,0.2177193388310213,0.6957073111503375,0.03471028557102805,0.5048980693536118,-0.015766770321395236,-0.08202903750526296,-0.036597347502453095,-0.054658984357452825,0.17397094806207303,0.2935337660224033,0.02286981635926436,0.10934202373796897,0.09215208074627133,0.3218273948666562,0.12519374134004782
CLEC2B,0.000977916970473016,-0.10088424758630471,-0.10877023292849762,-0.06609657576604962,-0.05501869274562763,-0.0017008517226594908,-0.06412572684595914,-0.08770143895303417,-0.3989335694081906,-0.08429575166563995,-0.01098816047657867,-0.16838012084040888,0.022470092020883074,0.05330721529390798,0.07810094269343196,0.04849940027313202,-0.0685257984360949,0.04865464329732353,-0.06951562499904247,-0.10136234367510695,0.015595304707610431,-0.04666623342795157,0.054414622320076926,-0.07984712835048499,-0.044520932197076146
NTNG1,0.05293759405754716,0.20440410015193258,0.048872465715892446,0.011583162806282304,,0.007433465259053103,0.07083784346341604,0.09001881587026213,-0.04231902524517384,-0.024178706855560426,0.0025450316268460023,0.13998736420673288,0.019958386622175806,0.2561376638173158,0.067555047480077,0.04109197655971966,-0.003836641773325381,0.0041253708530288105,0.07980794066397517,0.22423988165337017,0.025490341563492353,0.00748753832791352,0.03474983442036413,0.0030803416431125405,0.1308632411959514
LRIG1,-0.005480693370403842,-0.14859346792575456,0.11641977399766211,-0.019922255644610507,0.05842485412257945,0.0341869147874628,-0.1437604267938858,-0.17081949061228416,-0.43750728127831245,-0.12960978114632837,-0.015787989106669727,-0.21788329276268495,0.038165824418505606,-0.25970467973623934,0.017134683831767184,-0.02567840893412049,0.025413594686289696,0.1118411287258777,0.14101987561840612,0.24138624147742166,0.0752526434630248,0.12905381163328933,-0.02277723094108536,0.09884688275434506,-0.05901545729832244
CPAMD8,-0.02699746516680913,,-0.038846504714317096,,,-0.005511231444617795,0.04776964717155626,0.08515591633873706,-0.02332638245426131,0.010603471258594918,-0.011592316967957273,-0.051549735286812906,,0.06659012313005011,-0.011345550388173605,,0.085238189251684,0.06412853816491043,,0.00642884327617745,0.007912496703704168,,0.029882580817306128,0.006959888426601564,-0.08644928378850082
GHRL,0.013363974904607612,,-0.015020663640701254,0.029240185506431825,,0.04304162135978544,0.09216332658845593,0.02104985436380542,0.06488244483732807,-0.059563827596892334,-0.00020594192726802277,-0.015172127381900253,,-0.047332786038251605,0.02540011697728397,0.11275653560626003,-0.04044269546556185,0.12243724208767297,,,0.001167077686818656,-0.0643834283806807,,-0.0649873650790896,
NPY,-0.039606335060927644,0.35038530168393806,0.05859749597445119,0.07669951888327957,0.07038368709665707,0.07363586719529132,0.22685520725185773,0.3285718622302982,0.3901421717132178,0.1715851519100079,-0.032719408009500475,0.09900346119708602,,0.18179605548937863,-0.07619081754435245,0.18332502817704116,,-0.03815611623745049,0.020352704464889206,-0.014903270815128256,0.005564177334910142,0.026766870270523446,0.08260024450997738,0.2342256951378816,-0.008954247748995553
MMP2,-0.027388779395887367,0.09569455889934658,0.055006368609905154,-0.026604750498611465,0.09973765930845811,-0.06077745799341125,0.10259236494120687,-0.29742334980719415,-0.5354295054285672,-0.034479119287113356,-0.06506912452287396,-0.20968656570636987,-0.01625488395813498,-0.41412109395626023,0.15281018860587506,0.041957070611035534,0.002127287476189519,0.07760821072405831,0.13106849022094597,0.049419627510482456,0.06219438973797135,-0.007726359246617429,0.010429507213973696,0.01027942008635497,-0.05715993272435197
LHB,,,,,,-0.017140119026461773,,,,,,,,,,,,,,,,,,,
PPY,,,-0.014656053389220587,,,-0.02326245064802635,,,,-0.0884007671001289,,,-0.0033326686953839566,,,,,,0.06125438126477341,-0.017225160300330843,,-0.02634156886028795,,-0.053505351937123635,
ALKAL2,-0.017326890369724266,0.08217778896815067,0.0063991059272188264,-0.04836485316677898,,0.018782772571814696,,0.03363045404142502,0.0006384706751675242,-0.009033551708003988,-0.033670827604406275,-0.26181154215023217,-0.007273445221498894,-0.0933541832901961,0.038812177244941896,0.08660892399877934,,0.02593002842389945,0.02179566492406853,0.13756231884324063,-0.009487828662658914,0.006835762533012699,,-0.09359781020588832,0.01072801631471444
CSF1,0.03614393514443097,-0.21338005322713086,-0.03727307115635448,0.008837053373914217,-0.005434061305241152,-0.0036789471354024897,-0.27430282811071804,-0.2404049024294258,-0.3715350405895191,-0.18132834294660105,-0.04986148609014488,-0.24680705570183228,0.033047192217662225,-0.22069011182111967,0.10889588696119099,0.13648467110678053,-0.04935433796090773,0.0658980921247288,0.09049753682000383,-0.09407140523605441,0.012522966010673169,-0.03943093338618938,-0.07259514435295596,-0.14453477180303934,-0.17397860743325874
SEMA4C,0.05777397400164906,0.08857163573219422,0.010254185601638507,0.001853603257865607,0.05429011409020095,0.03907681699269646,0.043453047604058596,-0.12263322274222618,-0.08694386370455147,0.0274883667624216,-0.010554541358421871,-0.07533962456629921,0.041487738001699304,-0.06940887611258188,0.04756320795234375,0.05228338664659104,-0.01793477597515888,0.11075638823063774,0.09091973698935513,0.05132611356314874,0.026077226059703546,-0.08981543631039456,0.11429409075482037,0.07658314961012849,0.08364724247212854
ICAM2,0.03877221459276434,0.16915435018872144,0.06561560316297091,-0.00924258185646569,0.14507870914171453,0.00497643814096565,0.1311825308809098,-0.0041801732758415385,-0.2113626262071004,-0.04713257957020704,-0.047920469598686025,0.000196662258972305,0.029936437858794046,0.09089663665616175,0.06397307842437516,0.059559213374273126,0.012707291991979248,0.018320527515205274,0.03927892197662879,0.19832834433654065,-0.05556206815213236,-0.01207553249371186,-0.022435658328472056,0.22900843424979905,0.01107643408185144
SYTL3,0.003373447519889392,-0.046079452686707705,-0.061182506846746094,-0.00971429219292631,-0.04548972285535489,-0.016644270866789015,-0.050298695872266014,0.001503759816193589,-0.266522239249743,-0.1100512856177349,0.012679545777362538,-0.08335827103691895,0.02882625443614278,-0.048250006464199094,4.0852089138549706e-05,0.026578007850824946,-0.025018212641022653,0.07610978649313865,0.04658088492181415,0.045764516702118604,0.011376769300108697,-0.03668677324286084,-0.008493149012666412,-0.13654788970458084,
IL1A,-0.03137062062822402,-0.028252900407119478,-0.027162009538797112,-0.06793162904503157,0.025866683647602872,0.03750235090116503,-0.12629626307603176,0.02168929222392741,-0.1647601614112988,-0.2245846806415799,-0.052509271802322816,-0.14534740912578697,,-0.050092678989355675,-0.041761681087980736,0.021927818546700704,0.13581254645043278,0.07805280099080075,-0.0007750028755753273,0.0209561504232817,-0.036241946910624746,0.009599049659858859,0.10562265838424338,-0.10538872920267006,-0.1217331049697569
HLA-G,,0.02249642497262869,0.04745074220874079,,,-0.011655439349068989,,-0.00972253243874098,,,,,,,,0.04805844796093918,-0.03200760884438817,,0.11304572900897318,0.045622227417672266,,0.021085890185634445,,,
PGF,0.06893703237395084,-0.14228118133449177,-0.0008721919382360621,0.013312853373501446,-0.007955584170219044,0.004858374872731728,-0.0649086065753501,-0.14734727223310243,-0.3882044562402377,-0.07306856374277847,-0.024171451052366698,-0.09385491195691814,0.07365932719359901,-0.23119314119428583,0.1443459829418627,0.06338423098624683,0.036993829922727206,0.0846031739666605,0.013970034754484145,0.185587282782008,0.004096577669698017,-0.09827689041456125,0.054286011508306156,0.13240521718686135,0.0938738080686804
LGALS8,0.023050299426589472,0.013227136536683663,0.010244633323167959,-0.034265702525783155,0.02428337889840372,0.04290106139768642,-0.022293930037629875,0.06037959766255944,-0.08819033858797558,0.04933972520755207,0.00046714238316539745,0.19090208967989825,0.003442333109295239,0.09969612798953835,0.013104563027513887,0.10136098536755982,-0.0001539973663290898,0.13191635783718558,0.039152699010805064,-0.01807107324077592,-0.02004955522683579,-0.041346962278724704,-0.03701535327919099,0.1053640392794377,0.11108885277354724
DKK3,0.0335548401230039,0.3578895209882626,0.19354157489251936,0.15492062976106383,0.13114739143429893,0.0003012434464955821,0.37738414393102543,0.47933111412272383,0.6961665987952008,0.2725719356057253,0.15749384096908692,0.7213499041115642,-0.06296688687373,0.5536638352515828,0.06534553083282506,-0.05378295274343329,0.00852812779758266,0.024412714185254387,0.1286097293419021,0.13898226768434274,-0.01695320123447572,0.054046081936094316,0.198422194716489,0.5529083190060612,0.2895913012079596
COL16A1,0.07188694021177526,-0.1088962141878883,0.11675437691737509,0.016234975910622226,0.0758025828188975,0.0468448489685603,-0.05361065741202544,-0.014534856525990833,-0.22388263195340188,-0.02247522310932608,-0.042438325247909726,-0.009871203478404063,0.0777907293447201,-0.39014010206612937,0.0426354473697577,0.07203066082047402,0.02895055536074932,0.1656476499387087,0.08357056038861944,0.14277932483351022,0.038264289547065206,-0.03719124997808065,-0.01785334554152387,0.011302350525301435,0.016054818448132183
TPH1,-0.05029486525425494,-0.05465478693596065,-0.038569059096808585,,0.05300545040986111,0.05185336473356052,-0.02118789279770743,-0.007058606315494969,-0.05994723849493109,-0.07572591629426037,,,,-0.04085348883366636,,0.0060644265637231545,-0.061162909353221113,,0.004182899631083789,0.018082322397257627,0.012417984661760412,-0.00020877436833902506,,-0.1126085808616125,-0.023607060482973986
TNC,0.03402792393081777,-0.22092395546739352,-0.08543234575320233,-0.041528868625365346,-0.04396877155962499,0.08826172057650597,-0.2977389034489779,-0.482812612273093,-0.6637504599873694,-0.46204257623099393,-0.11190568249446642,-0.48451579199092926,-0.010463732532488564,-0.46930366463072465,0.14162568189532915,0.1679267596570418,-0.021410072913602016,0.1971183785612061,0.02926687046551982,-0.16909456940857084,0.018841202387044672,-0.09098771971687336,0.01730170318654548,-0.1630048303536511,-0.16082910624094038
TNFSF9,0.04033869775025869,0.29108751789634885,0.055294721319208984,0.019532133447946735,0.20359422971961363,0.0044086880798740406,0.16995476296632175,0.036957372989927816,0.29792416975908514,-0.012573553311240226,0.029366538253445977,0.05156515906965666,0.0913669421557362,0.11678895564650987,,,0.07556183464299135,-0.04559739918448508,0.08347337823239173,-0.06418792675066572,-0.022874146811790314,-0.05958316751806754,0.08618914728872314,-0.0051287842185472575,0.024632336908949694
C4A,,,,-0.047661394914892734,,-0.015579097051118498,,,,-0.01993181317229189,,-0.05727186332220232,-0.06484003922064907,-0.05676280022814352,,0.11892365854377689,,,0.0058038638881576805,,-0.011203119415034987,0.009582487227246857,0.0810988133014806,,
CNTN2,-0.06312424236845911,0.15539273668000025,0.1041666144490716,0.0009221274468945338,0.07966854021324386,0.08216783504099928,0.1952070322427497,-0.15866909470041418,-0.2038865133163337,-0.01244610196487204,0.015026231904750038,-0.5201427626648811,-0.00425261847868875,-0.06605098205343397,-0.0773760981204323,-0.07522910374162857,-0.0644978646019569,-0.0897541629891435,0.1738906883711104,0.2251820997094335,-0.031242016011822245,0.10742785776402324,-0.11010807909030947,0.45024996849787124,-0.26294651552782594
F7,,,0.015450033676575714,,,,,0.04110135435537217,0.0462255364528062,,,,-0.00840817185304576,,,,,,0.06583981580439681,,,-0.029951328799297412,,0.09096996837705387,
LUM,-0.004191656154551516,-0.006083068329324605,-0.03685855124641013,-0.04018473896489216,0.026709702803352168,-0.06306535727393943,-0.03619095238719228,-0.012558697512419382,-0.4240142136356875,-0.08825662725861179,-0.018217302687579175,-0.17849907466354192,-0.04089856079672076,-0.006692201706060786,0.13368452342059783,-0.03174422636253218,-0.056708804728240775,0.11766549390426845,0.0010682151737963594,0.14279876158955995,-0.012488428058459896,-0.21536062338846856,0.02633401356417165,0.05521878407243716,
IZUMO1,-0.025796920967886005,,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0023537968446352368,0.08392928201917547,,0.038716537276170554,-0.02437613234905204,,,,-0.07775698184039952,-0.007339806544390998,,,,,0.06283101252038586,,-0.0060056724206356835,0.022003696279736557,0.0322661345084632,0.017144307457202492,,-0.08643915675304442,
APOC1,-0.1319718545809194,0.1796442163832353,0.048707731567459556,-0.06619686636708938,0.18257367969576133,0.1968437989636831,0.3777088566623802,-0.4980077079886061,-0.6789847757949459,-0.022140851131056776,-0.15184459323422567,-0.6751879054173238,-0.012034771107025038,-0.306169201955825,0.15069307497289286,-0.07768216330167187,0.08437692901174343,0.05702063854046619,0.034982355651347385,0.15728966853775736,0.03960760121504443,0.12403852875494863,-0.14582335618470693,-0.17027606251233776,-0.26444225165416624
PKM,0.013347644978402866,-0.22400022387197976,-0.049416694741601326,0.053692279012294335,-0.03627117611183463,-0.002263848932026517,-0.22808338351605265,0.17360339425478818,-0.02710194300231886,-0.1511998226340419,0.115232833115056,0.4720977387467428,-0.1021913803728725,-0.2895822165215023,0.10269959829417537,0.12590972889484955,0.09355929451069808,0.11215957808175493,-0.024249807974323766,-0.22967044373729156,0.028018560735069396,-0.021328351982212744,0.05510503234658062,-0.16890609377470622,0.2559474096973787
TNF,,0.09326036418336114,-0.05507774304352198,-0.0405045522311253,,-0.02331061065615515,0.01572167061193066,-0.11060845883203325,-0.0966932426609141,-0.1244368352478205,-0.050325993251422105,-0.25010186503097465,0.024557749888162245,-0.11477435159865197,0.14340215907391277,0.09949995870614135,0.05552219279274053,-0.017969308806268316,0.07228962543331711,-0.025600217241716555,,,,-0.02034569514602301,-0.26905200709285265
GNAS,0.08421510901483358,0.2354536343811612,0.12815156934038183,0.10402239736398787,-0.06593115830904218,0.09044920665635384,0.46535248484467095,0.4662973829771361,0.6860783750411088,0.24375646122138755,0.15435809098105668,0.7437131151648642,-0.08422496309561764,-0.4273720224853732,0.21249714011184784,-0.10890757700561653,0.017241798941749462,-0.015049734193411128,-0.10168237423766097,-0.10710323555966784,0.011686999802139381,-0.012945235501548963,0.16261201911813444,0.48096116464833283,0.27142443658175874
BMP8B,-0.02481478338099148,0.02792871898680071,0.09665419692879526,-0.06375510632132139,-0.04452511494278235,-0.029119521041058846,-0.04375784873581647,-0.29290622761265633,-0.08426965454832491,-0.006788338773599012,0.025093814697808497,-0.27408144522633465,-0.012259036211663136,-0.10945249650204558,0.02712836201657712,0.07726905914554197,0.03972603891584318,-0.04667942798545055,0.1329280648705432,-0.03169256371371768,0.04786824671549305,-0.09935033977995159,-0.10524238932923345,0.06180407810852696,-0.05279934226374985
LIPH,,-0.01173734941103537,-0.030774144377493855,,-0.02423246724749035,0.009260098049153242,,,,-0.03497090326668229,,,,,,0.12766500954795573,,,-0.012913527507894207,0.052753042451678944,,-0.009041223278005203,,-0.12773269772989565,
CCL28,,0.09131155268664727,0.04221335305095339,,,,,0.11952663387692454,,0.0548164225771031,0.0064756042621015334,0.04582260350318045,,0.008165318718512938,,0.03486420693505425,,,,,-0.026726336062184462,,,-0.006674156467735959,
PTPN11,-0.003935059936698543,-0.019625805385254422,0.1030752703701295,-0.00639408511941587,0.10275115616782092,-0.008656141281117016,0.0664215066975093,-0.06321856767381542,-0.1774165024957654,0.06650437089702207,-0.0018339180003392414,-0.18429759619763744,0.013440335984789402,-0.08631958013284112,-0.04722127002596668,-0.015211555270229217,-0.049582491843450635,-0.12673951812945605,-0.13865967387673794,-0.06570248397568336,0.04776053678322172,0.008943466184391641,0.03997594193288621,0.19868782087176576,-0.06100695807528024
ADAM12,-0.0075697753856445804,-0.043590031431910994,-0.0401664020743215,-0.038251581338271126,0.0020833433992685406,-0.06952583810718241,0.04222935245609174,-0.18295007951265138,-0.3155494947795328,-0.23575014850666595,0.07128796068303608,-0.07317012015508996,0.18362405826257092,-0.22300484785270552,0.1278833040343355,0.029395093734262495,0.13017365569280304,0.12423640023048069,-0.025053089400552293,0.03428922484308833,0.024871669465160978,-0.07455699027896984,-0.14988677389595273,0.026937824850513575,
EPO,,-0.021861655218731433,-0.06227574372602924,,,0.03778933238577624,-0.009797809102832513,,,-0.05554467005362457,,,0.014167911210538403,-0.02720801152649123,,,0.11776269041898384,0.008669659682923318,0.012098527099413515,0.0013390569548427818,,0.02424846644268684,,,
EDN3,0.027988302384570687,0.07831403062128557,-0.018820772727775863,0.07425682658590227,-0.04437575721360357,-0.02210460248740213,0.10447783224604777,0.012569924752479044,-0.04125816097631349,0.0311525178621047,-0.016912304230307235,0.13994515384336143,,0.19305891529345054,,,,-0.04009867939308935,0.1523174414441849,0.0574096073757798,0.020454168057122826,0.0027315234453660587,,-0.07369315548195804,0.06598016614303202
CCL22,,,,0.01734478741402773,,,,,,0.011508596133353765,,,,,,,,,-0.01439022694966187,-0.016859283971408266,0.1091407035753206,0.0005565108954370025,-0.032611919624391646,,
CCL2,-0.0647806625790744,-0.1858144081161646,-0.10106276406046925,-0.00876332895168517,-0.05526361080298309,-0.008375475269256126,-0.44847789412433176,-0.17193258573741096,-0.1198448529955779,-0.222561495321487,-0.04206699475467074,-0.4892000042739545,-0.0019394881021466005,-0.20275640754992372,0.09357733843543418,0.17052518570287542,-0.04839249919780927,-0.0015808241935026076,0.051190063948087554,-0.1119596456355965,-0.05419913427434972,-0.06854558752472309,0.008570989074150232,-0.20645813331522345,-0.2803013302522609
DSCAM,-0.018044107784816178,-0.01688956827593971,0.014860411163102263,-0.027071914899016822,0.12457396395425409,0.013873845569636094,-0.037564776818719794,-0.08721004574589099,-0.09115489501780222,0.06727433585252914,0.002763230898127929,0.17492355649946917,0.03587462224920399,-0.13059436197168697,0.03349581503308788,0.021703636351164388,-0.04225116812214491,-0.03235202802498023,0.07607418778618304,0.20244596680784338,-0.00926257657018802,0.058000770621606954,0.04276392342693399,0.015899264068974708,0.12106631904372127
GPHA2,,,-0.022179261202413605,,,,,,,,,,,,,,,,,,,,,,
ANG,0.004178249631545626,-0.17396587428017035,-0.08315518540942834,-0.044496600975616175,-0.035332308313053624,-0.013588280909111442,-0.1445182266554319,-0.004353425255214766,-0.26649829934827907,-0.11107126476194881,-0.051450944212338104,-0.12161856998925623,-0.0066780375928079975,-0.2347816687926816,0.04391368495804271,-0.01718415489273972,0.003997685684681048,0.08127463174269353,0.11693943361908388,-0.012653186736981037,0.04876799190226232,-0.01457099419816111,0.054143306121252316,-0.050380512652288725,
FBLN2,0.006310764104013759,0.001961547212829471,0.02889588405380761,0.0557050374472115,0.0551953413077703,0.01599377091454526,0.13544634021234883,0.17328737982461578,-0.04784435583883079,0.15633956398093685,-0.021759654152889257,0.002641368494623862,0.081043358828755,0.13516889230366083,-0.04739409188983977,0.0545086491720919,,-0.0722035207674542,0.1118582386087841,0.15626342620863296,-0.03249088752856204,-0.05990618142485182,-0.034839860761024924,-0.09760387356274464,0.18949040349457819
VTN,,-0.049759353776259785,-0.0041027273878050784,,0.004750458662391172,0.13078962695290933,-0.031094016466858252,0.034321088418950915,-0.06880122082425688,0.049541312413796376,0.061293068105040246,,,0.011178795298858499,0.08769203745130927,-0.026406601694111284,0.061401060776177116,,-0.02380015489162023,0.05187468194345703,,-0.02445675241457076,,0.01880732762211734,
VEGFA,0.06690597525972213,-0.34637862134657427,-0.06506540409243022,0.060186414888146134,-0.14894332137304317,-0.04492472633872215,-0.3394017982546714,-0.20786099087540744,-0.1767507775935422,-0.3343744745104122,0.03911408839663114,0.035108971261667045,-0.08742879120575245,-0.49968349386265615,0.09572391660077813,0.08723727880288108,0.06165455981153851,0.05705343877580984,-0.03236809557608476,-0.2765651603348551,0.03866981042388085,-0.08384777232241658,0.054593382733011425,-0.4235374903913053,-0.12096213972017993
F10,,,,0.001645906879586893,,,0.1130954474891782,0.06878964677286467,-0.1007976671997562,0.09086359881436401,0.013794897143859097,0.1014949562397574,0.021501295464748223,,0.1174393914507233,,-0.04438518247382291,,,0.09492888390512871,-0.028703086341305382,-0.04968033732137366,0.05769752019424945,0.011632858017723607,
SERPINA1,-0.0656438395814622,-0.03408954598962296,0.02525779347777721,0.022877231520227657,0.10465236893562833,-0.03248297301868095,-0.19369214528049805,-0.18130225937469524,-0.4458294684760957,-0.05504331393021194,-0.059075635808581245,-0.5174310191335435,0.010262690066242223,-0.12850044599610932,0.06562234561863174,0.0690511577051475,0.018197836257162012,0.03324807466525889,-0.07619293294809545,-0.15703161148013747,0.010528391960791403,-0.16314334168052172,-0.039185155692912386,-0.1975424712167269,-0.0202598002668868
VWF,0.04345898238838425,0.11910718339506747,0.030406587241800013,0.008221488219709559,0.11673577998294317,-0.10738775349689841,0.17893227762883612,-0.05556471216857203,-0.44168329879245866,-0.11364027255497511,-0.021819606764903562,-0.07462221557630888,0.05368367418201145,0.204876564346801,0.05298787651330476,-0.009845728399906307,0.10876720741981874,-0.03915550400840921,0.03871829973197619,0.03374043198031855,-0.0165744784506453,-0.12299481903846775,-0.02833080513849876,0.3199260963060799,-0.04552024018931702
GDNF,,,0.06916123671646665,,-0.06697190653151053,-0.03349574710120322,,-0.1426459411700155,,,,,0.02909951778895467,-0.0526699316925913,,,-0.001560477596691409,0.04203488365345623,0.027354232130471372,-0.028195877941406402,,-0.05633604109306003,,,0.06090691454307862
VASP,-0.01557251052324512,-0.056167362233314526,-0.07139202750605085,0.00633896646593822,-0.007363496288893469,-0.003838833139968189,-0.14161490631509163,-0.13442083026289256,-0.26916192425074364,-0.06530176677944306,0.05897577430123943,-0.19179500622391243,-0.01336790978808016,-0.10118600068031526,0.05316348864964443,0.08555354083576022,-0.02495081840284277,0.0733528855873622,0.056061564289828704,-0.023684532114064953,0.04230025671408757,-0.10679460819413893,-0.02247300746286006,-0.1523525269181626,0.09883085714968319
