,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IGFL3,,-0.01160419606926309,,,,,,,,0.06175937159703235
BMP1,-0.03920497584502731,-0.08755491454107081,0.01896265863923548,-0.022634827942926414,-0.04158626972472925,-0.05301540502131374,0.1594065014889296,0.016959651119226364,-0.05049637063431923,-0.0028698197568201005
NDP,0.03936050335169584,-0.01694391574710969,-0.035278326641565494,0.00018926345081538533,-0.07713580133166702,-0.028617188625145836,0.14629645680512685,0.08595779841979417,-0.021213830499264077,0.07534447354223987
TNFSF18,0.04248934412604843,-0.017231882795343365,0.05120191346158651,,,,,,,0.01597619018857117
IL36G,,,,,,-0.013552785995619421,,,,
RTN4,0.04667721250340625,0.11134001657426484,0.01613689868188622,0.017530624330286255,0.11780606984898812,0.05484614340927411,-0.030968614123738736,0.008396747596002244,0.06192785710520024,-0.04033537884505896
HEBP1,-0.0033356568031942054,-0.08227885659991394,0.015241419780564366,0.00869642917509996,-0.05879319836645087,0.003022680274967121,0.12526568412928224,0.034271367039380767,-0.028890455874623293,0.07902876198188823
WNT7B,0.0624206313830184,0.03337489055974461,0.031157816974082382,-0.014952874250947615,,-0.014896073651210803,0.024529298933927,-0.015585507995686674,-0.012489479759819583,0.006295815689043645
PTMA,-0.011653579478810855,0.018489562246442843,-0.047280281152209294,0.025572511820777577,-0.17788165076302667,-0.05930467368337703,-0.15349782439075643,-0.04406844440425733,0.09281351553972632,-0.07109703173337464
FASLG,,,,,,,,,,-0.01767383047485731
CEACAM1,,-0.02267617630401386,-0.034765229906140865,,,,-0.017962648622475662,-0.008446645433644312,0.05153385691722316,0.04422063954079341
PDAP1,-0.002579535848644186,-0.10909104389297175,0.03639145136826197,0.01972829655478149,-0.03553742629083807,-0.049502465752268826,0.060182780211334753,0.055259227124852185,-0.03363588474573127,-0.03215336705766003
QDPR,0.07462960391871304,0.0672476970599975,0.04311353526133589,0.01599082367146227,-0.11769268800034728,0.08844917052793565,0.021149698060434107,-0.00871753215786556,-0.027972914155664025,0.05056067292099083
POMC,0.08897717277247802,-0.029230848417292305,-0.018484916908066303,0.05645487044525869,0.033001938009145436,-0.005422987376426028,0.025301031894997102,0.08685167737890229,-0.02251916814463026,0.006164836031368497
CCL18,,,,,-0.07091642423403044,,0.09081722451631484,-0.04363626493255696,0.0041525964232802404,
CCL17,,,-0.037009985459400666,-0.014482576927475826,,-0.0123808547704623,0.09026420991293276,-0.0103212541752497,,-0.016019342207554323
VEGFD,,-0.019440141169255118,-0.039431009159352895,-0.012313033793265565,0.03210530136481168,-0.013268945533888637,,-0.02967128279558406,,
TNFSF13,-0.021825258906234414,,,,,,-0.026938679890951642,0.045911763681664323,0.030122647314220274,-0.02610218104704399
WNT5A,-0.05074270659021489,-0.07862061930269063,0.03916410948208276,-0.012466279710469316,0.07576202137660923,-0.02788075847696526,0.07667388419204559,0.05660544204727712,0.03661208947600108,-0.01863535609273873
CXCL8,0.06734887857546773,-0.03865449218120273,0.03278709502216585,0.07023287980731087,-0.05266710069365885,-0.0004181109339311623,-0.02341523625866497,-0.11308575459360434,-0.049921186972518086,0.0013845850828827755
GRN,-0.03671519024461231,-0.06319403282856366,-0.020701220594313053,-0.0046662582212866795,-0.10207918577953781,0.05733722685031003,0.12057682334181681,0.11440403608520548,-0.01260544275120032,-0.05928159965748686
MIA,0.028546623227659437,0.02212828657930596,0.027588805435321537,0.05695515277793057,,0.020092713812416826,0.08579596410070905,-0.06451422971737997,0.040052514876375914,0.035191446959609136
COL4A4,0.05312950134514104,-0.01143507390286611,-0.023317656183095153,0.013681071832794019,,0.01977274890221109,0.028499729968991368,0.01915751191436682,-0.003446755426832833,0.033860973344424644
TAC1,0.1015262229803754,0.08019447422462328,-0.09511817045325809,0.021245356772024777,0.12124189095787914,0.09780773662852087,,,0.007042528933737562,-0.021059054247107002
RARRES2,-0.03652723760888193,-0.10805714567224549,-0.10229567025285739,-0.017987388813260105,0.006074130407698407,-0.04046947312493376,0.03978799933596343,-0.05015248944974344,0.006084711731186222,0.023640811714933267
FGF7,-0.0066963814485551665,0.00854276735782027,0.004189082964644566,0.006947183260493279,-0.023399570798953304,0.03390641630930154,-0.014305443625965404,-0.022948411323959216,0.0686612209956515,0.0610454525427154
EFNA2,,,,,,,,-0.01421283623861798,,
HBEGF,-0.0033315095069081507,-0.05188622390594865,0.10375964975667792,0.05165922635830386,-0.04593833752734365,-0.04449033787051638,0.055259112975486115,0.056305475231094304,-0.044954017257866796,-0.04228559277121608
CSF3,,-0.012098088091390848,,,,,0.028230119343523572,-0.06760368059767068,-0.007303706750805148,-0.01686589606933756
PI3,,-0.013622606868385321,,,,,-0.011535968999589046,0.018308759556434257,-0.008384923204624369,-0.036643989014001066
PCSK1N,-0.008265419989891408,0.06681266355593027,0.0770558771709562,-0.0484808271419664,0.13317191861921016,0.04067657031268768,0.04482881669556337,0.04223992801344121,0.07081816730776135,0.025943518277623347
NTS,-0.025350286529255858,-0.01487000555984729,-0.01862358031617205,-0.019991376337808408,-0.03008927771971712,,-0.07888864735297176,-0.0282362400922404,0.006797358764516234,0.1272857078878138
SFRP1,0.004301832045565235,-0.04363854891864626,-0.020966867405826952,-0.015082332737149354,-0.06429780356844533,0.0745397657067101,0.06549710330308875,0.05605244573128642,0.03605198133394929,0.009650719646658642
CXCL13,,,,,,,0.13898927865632524,-0.025133647042960745,0.0013880433652941418,
MICA,0.03998273223145777,-0.005538922555209178,-0.035544186172375584,0.029723509815668857,0.02926864054283334,-0.04554418990940632,0.04776798697928364,0.09978004011830634,0.021891701914667657,0.0011950025538711659
TG,0.038257997686870375,-0.014601309934861369,0.0013434309035816802,0.05091256183848839,,-0.018597790840227228,0.03279225084589359,-0.014020501368825279,-0.025887721460775687,-0.020483777449349084
ADA,-0.0003923861478151114,-0.07504722985110086,0.04487716073093013,-0.022489961629236343,-0.04503793750648729,-0.02610359979406422,0.07319286398072869,0.03505582228814666,-0.04726390676708338,0.021596449129918597
LAMC3,-0.01304647089915979,-0.047496873742299155,0.020286731183068247,0.0013579264675301918,-0.06505346066120041,-0.022997731645598866,0.12157857955860628,0.07994032796647568,0.007041209022296868,-0.01301325881386795
CCL7,,,,,,,0.08501372350121328,,,-0.017673824190254154
NGF,0.027666899818297473,,,,0.12662623372107162,,-0.028499294087424118,0.010687499813876926,0.037582932529918366,-0.04459387827548373
TNFSF15,-0.011984542956679365,,,,,,0.0007191467393046438,,0.029740359322285075,0.010761496612258954
HMGB1,0.03850374761621157,-0.09180171492537165,-0.058708464557517215,0.01885395943782117,-0.12672645035619376,-0.0011922126283657494,0.03954069501238294,0.09687051253955394,0.0215816227164082,0.05192957617561272
ITGB3BP,-0.04989501631072167,-0.018628048429902042,0.004344197853476128,0.036087638147292954,0.056056442451676715,-0.03791669766453809,0.056713243712395646,0.005111174561334289,-0.009588335591410601,0.01852627571735579
AANAT,,-0.010912802855933466,0.04852889183127774,-0.027342282432175413,-0.02828836479816418,-0.0166077324330251,0.0572306886851716,0.03212363703985372,,-0.01869964303025468
RELN,0.027193956574598086,0.08119450963816231,-0.0518206385583128,-0.023076131809814975,0.02438266202297919,-0.018386193275535916,,,-0.0303996778053901,
IL15,-0.007678666657258814,-0.028465036769684527,0.028097317554445878,-0.04234804198404119,0.0005557656889837856,-0.015402904234724311,0.06649476452453927,0.0416325031397305,0.023372790414007635,0.01909275835526249
UTS2,,-0.03599745477356408,,,,,0.1326554142317287,,,
BSG,-0.012501927275778337,-0.009086097673683279,0.14420664449354773,0.0014288048081054095,0.08868692221727015,-0.019310130578890774,0.12881686444239154,0.015748764026312874,-0.08338692170321475,0.00046782538386924363
ADAMTS3,-0.028768783018690625,-0.09570344977053613,0.02805104161740041,-0.015226968933432092,0.02934165991246806,0.0024600595210102025,0.02774591014049161,0.0521846292304716,-0.025649611433497158,0.05682925277310203
CD34,-0.024347426207703554,-0.06828634436539112,0.0016711914821424352,0.03888308027433049,-0.03713395670484951,0.027942519315367873,0.20958029884269283,0.1002773150290081,-0.02808336305893513,-0.024555231691884727
CCL23,,-0.012417037356616976,,,,,,,,
PLAT,-0.02445975577781357,-0.09598413408665483,0.13317184002775764,0.05396458338538827,0.03450714857201937,-0.06761706139612077,0.052423982279046225,0.04214754544895962,-0.002357186743519707,0.042260054441803925
NTF3,,,,0.022109446440010828,,,0.10149927653059508,0.08281914985678258,0.028587994970121027,
LTA,,,-0.01392168208438214,,,-0.015402906136066,,,,-0.025166901414883418
CKLF,0.046212591579373935,-0.08905519509656991,-0.038081777824283417,-0.01001098074354219,-0.032527783775726064,-0.03438592226643566,0.13473400176473102,0.11233258005314305,0.022682280532003735,0.027711333634308416
CD24,0.06025508649992908,-0.008530437003069742,-0.043593537759759174,0.07929302043283872,0.02948907485448205,0.027200997065191083,0.016398453771527523,-0.01011453094268545,0.10415122299973871,-0.008369797601895448
HSP90AA1,0.06576493583797141,0.10203694501122462,-0.014887736115218741,0.006796131062343736,0.16700386584352872,0.05178423378932573,-0.17504465221850427,-0.11175533463296375,-0.03503657635549159,0.023299053715568906
BMP4,-0.02186234966283834,-0.03342628740601479,0.023834473884044683,0.008974535191386364,0.004194292371755305,0.0896888976364835,0.044359204421003856,0.005570575874615974,0.015972129618187808,-0.02707728618038872
SCGB3A1,0.005276148687863992,,,0.028335135836865432,0.14161399740205677,-0.010747944206832274,0.025263978016108034,-0.0005376394242460961,0.025511751034120296,-0.037057284096602895
IGFBP4,-0.036498651960503385,-0.09241233429905542,0.019520879242409563,0.029697388471657836,-0.07263400702702369,0.02850220750387666,0.13307407713752992,0.0882196012219345,-0.030300709402223524,-0.020021574956680933
RSPO4,,,-0.02319836160863272,0.07462706506012315,,0.04554222838217668,,,0.05355335075868172,0.12288446213623987
LEFTY2,-0.02038717469491053,-0.068668156770005,0.04149164874956665,0.04188549266561708,-0.012827264773349075,0.0523707934806357,-0.011879256347209703,0.01469723419203355,-0.04234821226807851,-0.014276834034781522
PF4,,,,,,,,-0.0348223242614655,,0.05703641529981018
ANGPTL2,-0.06175473450222557,-0.06788221644394121,-0.04767220726216571,0.013986201064042313,-0.10961688591322018,-0.02550897123201283,0.17162097220787417,0.07974554029622113,-0.09102836273306814,-0.007416300868428949
LRIG2,0.0033643217032570606,0.010552143524756476,0.0702609693798902,-0.00600063940459189,0.0846085379674133,-0.0359654143580484,0.04421610396753708,0.04205510961579352,-0.003853758175881679,0.048689880415169924
ICOSLG,-0.04625129542982552,-0.06893416202670065,0.03366491262437118,0.07676699279931479,-0.06035412610499731,-0.010911791283243584,0.15300633124272514,0.04170017541254456,-0.0038530913701919187,0.040591043238593714
WIF1,0.03229682170716919,-0.02651035640309123,-0.028984510742442238,-0.01512656833839298,0.09257534623015373,0.010357036332668894,,,0.05242246855072602,
NPPC,0.052790509390708486,-0.029382289853069024,-0.012357274303986488,0.00630127060017182,0.056374154387578396,-0.016556672848957458,-0.043231739601210774,-0.030563817659690753,0.0031873153372784973,
LYZ,0.0065386684794136425,-0.06701785228122002,-0.030671604858498007,0.018429007637048182,-0.09051973311976858,0.02420877117909736,0.07734644552215274,0.05373813073352474,-0.044501004972599366,-0.03076980579144342
EREG,,,,,-0.012897471117590329,,0.08562154717300392,-0.04815297845375016,0.03728330976381999,-0.027141702158108755
SPTAN1,0.10471038185597911,0.04865387321549704,-0.02743637150854019,0.02986571624388793,0.15917715881989963,0.00015722591012827072,0.03398159305487133,0.03276027620739383,0.02502345344663396,0.08231043701065814
PTH2,,,,,,,,,0.01597750847979594,
LIPC,0.04483052880982169,-0.028542283005089833,0.030145226224234448,,0.05287425026682914,0.002981191947950494,,,,-0.03182048163979921
COL8A1,-0.026700259809953376,-0.013905849807035473,0.077310290696927,0.008493888735914178,-0.10971147807258284,0.025407880245542455,0.044747153634879154,-0.012741226858327258,0.009281634666927073,-0.044693742778122374
GSTM2,-0.02040090373187955,-0.039976724910043636,0.0399463853975913,0.01568077330883592,-0.04923127721325633,0.023113237724818308,0.07339639098187893,-0.047969864585116116,0.03141133022460062,0.027683940086529916
SPX,-0.019043251837808247,-0.026405932854502684,-0.04547870426918206,0.009172423247415172,0.05257231583799907,0.08378773744375125,-0.0491306191655793,0.03217906393073552,-0.04710179407483348,0.07584207387119282
MFGE8,-0.03573175808799934,-0.02054832186756888,0.026374741098277272,-0.013489427149679108,0.03611486065375927,0.02510011558582604,0.04249791987421515,0.027729364278194075,-0.12599429574600304,-0.04764859203512517
TGFA,0.0006896347835276515,-0.08633129075102403,0.07510829447080744,0.02135954767936126,-0.014978903068162934,-0.029847535758912934,0.08362180034215545,0.048063225650075266,-0.0076391203756454714,0.05042130704884903
SLIT2,0.08694434921228057,-0.036261572201570634,-0.013617624388995754,0.0009821096016010636,-0.0010671186766828247,-0.014007486653625603,0.06170841424235159,0.04518017155768859,0.019366346780369317,-0.02913523745548054
PLTP,-0.050576887371562324,-0.0858486929843912,0.007260365911622906,0.06580390138573139,-0.12879277744902434,0.0021514714179303447,0.1317274225876694,0.1749484901239834,-0.012655852933567576,0.022615039008978776
APOD,-0.029223518109052816,-0.08240371412660476,-0.0655169665350399,-0.03429042696519226,-0.12178414892468664,0.07616391379229166,0.17235706464454628,0.005216349370721636,-0.0861083852827626,-0.007335853498639738
B2M,-0.09415964309651362,-0.09569048643171814,-0.11865911479234934,0.06270840100813388,-0.19226473034468153,-0.012759932213947368,0.24345034062789858,0.2357458893160731,0.011174121224659788,-0.11557157452449122
OMG,0.0007168286174643451,-0.026611539582356125,-0.07322172215703006,-0.02079910618014018,-0.010438017161767572,0.023701685392846585,0.08352736207662653,0.08469847321485238,-0.020649176896887753,0.0656199152282435
CXCL3,,-0.014327988489681998,-0.004184310796843047,-0.0008912153546347091,0.029490462581971005,-0.011092881674623646,0.08406610084943673,0.041345338095696856,-0.06151246061925043,-0.005779263786400278
CXCL10,0.035107433933418475,-0.06879662165190667,-0.05535824043197768,0.027133821993978957,-0.015671089563755236,-0.017627931416682185,0.023461536201578703,0.05014870090879246,-0.03832337846083417,0.03838144792313109
RSPO3,0.12442898677179053,0.0035053654795980035,-0.056729384134971875,-0.045040197314429306,-0.03380612108456904,-0.011591847555630036,0.027032203426434805,0.03331924766664776,0.016176659493349656,-0.017935475605419596
CORT,0.04626531504529412,0.024077258378567848,0.038306441566617354,0.03242117359286072,-0.043891791026169816,-0.030752811591474485,0.000773402437044255,-0.03643979245655103,0.008860400060109158,
NCAN,-0.03565017358344953,-0.05754723227723274,0.1135673086246383,-0.021689714632875445,0.13313466435593058,-0.09131100009063105,0.05070665465076933,0.049423577532230374,-0.028285087679192824,0.12170419991500739
PRG4,,-0.015523069675019513,-0.0023518098110030653,,,0.036296375192303,0.03808846166812698,-0.038645581379911045,-0.022549870505757,-0.008126525655388808
ZG16B,,0.05235425858842333,-0.01434977810002989,,,,,,,-0.02236360786620446
TGM2,0.009361215147576598,-0.02760719623794313,0.03299497600939173,0.05353424315021157,0.020010867697570673,0.05054098528625219,0.07639412675329732,0.07519914311219322,-0.06251060804546883,-0.031199326865700896
VEGFC,-0.004371394530188672,-0.02046619273841988,-0.02610535905871055,-0.005748096066375643,-0.03497686134772665,-0.013831158320727115,-0.008577162094221118,0.052930101164664,-0.04362925721654421,-0.031011380494483563
WNT6,0.006207885528192721,-0.015264906367363823,-0.009218770910010367,,,-0.012071136551346912,0.0032597045440969042,-0.0193909377073363,0.015601457978345936,0.035735086244342955
NRG4,-0.018346683225883342,-0.019334968036791227,0.018140484117597187,0.013218097462103163,0.016584774538397313,0.06854115022366783,,,-0.02824020257039125,-0.017935477615558502
PMCH,,,0.05718636527199026,,,,0.016933582996400017,0.07748122567456171,0.02931933908417776,0.016375063032648303
COL9A1,-0.028403698989576565,-0.027816002480492638,-0.013969224575421381,0.0017815357120793596,0.03849357061236256,-7.224020271727808e-05,0.10811207836782598,0.087360314819867,0.01892477121093019,-0.007555162691678168
GDF11,-0.0829483613074731,-0.04009550964232056,0.02920423619225247,0.018721121895883208,0.022086070351743852,-0.00391831696928859,0.053587673909046146,-0.022557395337571045,0.021442887634873578,0.04102869913331674
RAET1E,,,,,,,,,,-0.019675091509261715
IL24,,,,,,,0.022604440173738582,-0.03426710000543704,,
SORBS1,-0.015346671512367172,-0.004466452019202096,-0.001337726513083682,-0.0062496209003123976,-0.009770260212738996,0.038780981339255734,0.04882051572794693,0.028620786468488844,-0.04764480078937534,0.05621047580425733
DLL1,0.003272395581029988,-0.07840050161245228,0.03569688233667585,-0.05544532670813711,-0.019403085825528372,-0.01043900491146884,0.00864982403204534,-0.0003243100012984591,0.05176559803712967,0.017713415673880125
TLN1,-0.08028821974650929,-0.09090934109650468,0.04658077412704855,0.06474321963136474,-0.1251039634334948,-0.05512108390191247,0.018401794095672656,0.03447524830219088,-0.04408336367901429,-0.07566830798800467
COL2A1,-0.026807886787976284,0.04045327587122673,,,,-0.011261552301810876,0.18641748069590575,0.10178765913861544,-0.06818872269008001,0.004820897304533421
SHH,-0.01689420114426187,-0.011263543727641658,0.03130657424622032,-0.004951654590044784,,-0.010747943267395041,-0.02525543845195977,-0.05207003940125747,0.04693562669389297,0.00608490771072216
