,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.02231201592175152,0.04237157355451743,-0.017113682899122767,-0.05001878645507859,0.03794752847145649,0.0033783809254939626,-0.012719887077434792,0.2418356043086949,-0.0018737246045184748,0.027611767335292227,0.028892583392751733,-0.027808805810034014,0.05659088779332239,0.1005398275091003,-0.038161411427908076,-0.023126127695306194,-0.06212309485938334,0.027631505009143038,0.07731638300165838,-0.025350321614484334,-0.06590095188044405,-0.0015020222144270655
QDPR,-0.10042892321992297,0.00738925759691709,0.05537379947521488,0.03446453008007959,-0.015862461791358858,-0.008786974350259269,0.030825348531871122,-0.24125656566059536,-0.0032210508099993823,0.058517231440667825,-0.14119944986331798,-0.019646160913059506,-0.021377116721365313,0.08943734325347186,-0.062259918821394415,0.1006686359752643,0.046982310227659446,-0.06089367073540062,-0.017103634262171236,0.1250290607396398,-0.024003995708834602,0.01294554248984787
POMC,-0.03605179971024039,0.0017368266772630557,-0.03149284594482278,-0.022795533841963433,-0.04615175274902792,0.014598530077367356,0.021151160352668553,0.016307008036555323,0.02117446507308563,-0.008737582123993465,-0.03217399109606069,-0.04516862210254727,0.006895803359658259,0.05868674714065791,0.0604318424545702,0.027430157128846153,-0.036983507635576424,-0.03926460867585275,-0.02853215757978062,,0.01552025732143046,0.030102024036620958
CCL18,,0.002313991687434906,0.0011439769610550668,,,,,,,,-0.05491645771426272,-0.012339539104730329,,,-0.033304550375986744,-0.04362470822681251,0.06322972472478618,,0.01102020839609393,,,
CCL17,,,,,-0.019224879295879255,,,,-0.005109614829251277,-0.028147266783599363,,,-0.020096430572084496,,,-0.0398417878180704,-0.0021808985170911027,0.06044533801239635,,,-0.013620009682033975,
VEGFD,,0.017604569333748293,-0.04176646848601957,-0.023755070166246246,0.06862725110669328,0.05029382652032934,,0.035325414319449105,-0.018246296596327066,0.10933771854989648,-0.023483938631517574,0.020268017086094107,0.10617375951347634,-0.04292703184432087,,,-0.01657718867608707,-0.035293874244331336,,,,
TNFSF13,,,-0.03151831739766226,,-0.0012512746536588206,,-0.005429284726511765,,,,,,,,,0.14072245843156986,-0.015392255941839962,-0.03588548990091426,-0.03286930818181433,,-0.00363129854010652,0.06417355418450238
WNT5A,-0.06007144493763433,0.06682395614101604,-0.041390099143852804,-0.0030224280453738637,0.03164421826600269,-0.05776930580419471,-0.028535994027238196,0.20039934787831043,0.01386121651837832,0.011294368425324657,-0.011105593811547698,-0.033148674837043555,-0.02984587242496965,-0.013535027801146198,0.032877921342753635,0.021114193627690556,0.04786352773238727,-0.052787053536354,0.03069264210088251,-0.039790494650052154,0.007861966514278727,0.010315021670856708
CXCL8,,-0.07862030216492273,-0.02163752656805056,-0.047185909410266146,0.021365727597727743,0.035529634026704594,0.0025188694770489958,0.06604283665917215,-0.03634342446029524,-0.01922678870816276,-0.053512043810345716,-0.020604571918127968,-0.0245448970024785,-0.061877881090984764,-0.07215190704616888,-0.11253791294734675,-0.1394967075316814,-0.036647692542767056,-0.06287990668486639,-0.036671004748401424,-0.023464403759345227,-0.02882701296728228
GRN,-0.09234970536436596,0.00012053679370421853,0.002140353750611635,-0.0361568842049844,-0.05011442111637454,0.03358671342159012,-0.07076368661329914,0.20106289302898486,0.010992504793554608,-0.038456685093997134,-0.028262340894722852,0.05396018769041908,0.027727513845655718,-0.01429014755906419,0.045547790987735856,-0.049374088277071265,-0.05630602162508627,0.06564307375356779,-0.07214924344754346,0.07488990158807406,0.06017674089349,0.003141744965884316
MIA,0.04242184914550973,-0.01980732844203039,0.04702262360468428,-0.022353693466807496,0.03742794367987552,0.03917114229067969,0.014756163715075267,0.15275450256410353,-0.030801783940301218,-0.023480887079706414,,0.030097577288217527,0.04210229528207262,-0.07101437136339188,0.07143006609091572,0.11357312092831057,0.18902624111542282,0.026407118907716964,-0.09813439186939145,,-0.022982474292257717,0.02242177033423241
COL4A4,-0.028202058881904517,0.04715202825674003,0.01638406583626271,0.09217886678752506,0.0403009703956372,-0.008551991762947525,-0.021641597296773805,0.025191209442687826,-0.002084394166107692,-0.009894944833186264,,,-0.017133564282424463,0.019997873390879935,0.02969068464255728,0.08269030079361436,0.08017092661724519,0.05297005285765245,0.031051756524011723,,-0.01874122251872277,-0.016423520534487313
TAC1,-0.004536357006911691,-0.0036268107026530393,0.007449577086362935,0.054675579070523506,0.05021556263667438,0.016427754214118157,0.054628273715377,-0.16539223783511306,0.11932109694202646,0.022765174973837538,0.14418767221662906,,0.05153029551890295,,,,,,0.0715527526683854,-0.023740291343382403,-0.017904887667910412,0.019010822275106937
RARRES2,0.09496874247765491,0.02160519400603356,8.97326463491984e-05,-0.08234560170331363,0.02570410864282676,7.777222154940096e-05,-0.022785339895333986,0.27096085532276304,0.02643951299729469,0.034041797874172317,-0.013727385407725532,-0.0051922541432888585,0.028687285189129233,-0.06940834784883287,0.040424328277070765,-0.041196143357884976,0.0017435427867882772,-0.002943660373713825,-0.01788066697476621,0.14300790785574613,-0.02559779090558148,0.03534086092571631
FGF7,-0.036647830512289106,-0.055674667603006545,,0.028533012581410833,0.0477190346825573,0.0736580081062581,-0.05599844881480142,0.13106911615088288,0.005227751328797909,-0.012557049922237388,0.04701977202614084,-0.014050752588776031,-0.03971512962367347,-0.00018127794167576902,-0.003350178713505771,0.0016794258459278575,0.04246336307026725,-0.031121987825921713,0.06011821893801768,-0.009572726095194625,0.00831663488023865,0.042304146839321814
EFNA2,,,,,,,,,,,,,,,,,-0.021762781591498487,,,,,
HBEGF,-0.05051674719934706,-0.015568631795597556,0.0016845801758656504,-0.02301147485817933,-0.002706000468217016,0.02946208293285283,-0.04243389048363661,0.10342713948248593,-0.03746350136616014,-0.02833369240838482,-0.015921262724007127,-0.015606453081570666,-0.03388547994697472,0.08930161258741806,-0.0026667917576378543,0.011047940165819184,0.0022383229854333457,-0.004371071203064573,-0.06538928550612454,-0.014624775894384342,0.05369436930987611,0.009916706419050696
CSF3,,-0.021278352373451152,,,0.027536242203468928,0.08400802320288006,,-0.03217809640744557,,,,-0.04584761202692953,,,,-0.05296469954539101,-0.06420078197283569,,0.022362525509341497,-0.04664924992601693,-0.014339769060693959,0.014737882958501218
PI3,,0.02252013474581664,-0.028541772879527888,,0.027266124685019717,0.011612413340970516,,-0.002275841555001083,,,,,,,,-0.11915826661149301,-0.1469446185155526,0.042976096256560306,-0.049887984284050106,,-0.031155554247644577,0.01775195501103365
PCSK1N,0.07816932841440405,0.014347914320923543,0.06608911715273397,0.08111138565105451,-0.08618609931777944,-0.023082961357463693,-0.047427883349514116,-0.05469996967625943,-0.002424100153015051,0.01687559986255453,0.09124055360023318,-0.016437382904442615,0.04124076846275682,-0.09699215533151996,0.09148725862592308,0.01404513875329576,0.0037924567452465763,0.009342624997283937,0.05176864537516948,-0.10271101298775606,-0.03940790156910791,-0.007252385448715381
NTS,,,,,,0.016666724679669693,-0.012208989180193773,0.0322720064844932,-0.011122553356825193,-0.0017350008988661232,-0.021143088445799707,,,,,0.10468447707635418,0.06304626517224568,,0.08061019782965512,,-0.02123524259052017,
SFRP1,0.05185120624510847,0.02404773086266445,-0.012395765267799563,0.010775923127458835,-0.04457882523575084,-0.0029357453219977297,-0.044212980450842904,0.06025886685992798,0.010747376414100366,0.012301596804308682,-0.020172185418160304,-0.030128459982160866,-0.017331906497272887,-0.0775320186657019,-0.02278117655928017,0.07185065680794377,0.050420686440368644,0.02936384564377103,0.045705088172441705,0.006922884776404462,-0.020741789350969347,0.07457494503837166
CXCL13,,,,0.0698187216541072,,-0.01497163374619391,,,,,,-0.020159656864179573,,,,-0.009357926163893386,0.048084765317467096,,-0.009867569515296664,,,-0.005262060079706344
MICA,0.012120181969441046,-0.03539145992174702,-0.04418089166890025,-0.035176812220344814,0.0406961873528231,0.024023756631348668,0.061091982430690306,0.16657487514301036,-0.044512418788240186,0.08168403141081182,-0.008198727553617363,0.0006555654894389242,-0.002590364770542578,-0.0013212603885744427,0.012033844147735444,0.06729851441233514,0.05773147130492157,0.013455647222681402,-0.00652774426753694,0.010619123359076738,0.015864869806282957,-0.015855103022414604
TG,0.1058316514126358,-0.005111843239563664,-0.03296672865459691,-0.01789656704012049,1.6259346642563325e-05,-0.06088359284847964,-0.01770410033641945,-0.023249798554727526,0.010272799966662064,-0.006646910751521758,,-0.053554046801239895,-0.01882598548314577,0.07981475808869948,0.06465632830735235,0.02692052269617601,0.00018036496270573208,,-0.0016365159586101072,,-0.027965284870025288,-0.02100914202913899
ADA,0.09353138477177571,0.011090851740352573,0.02419496452259587,0.00488756214419229,0.06423753172421677,-0.0063711576409288175,0.009514593964886006,0.18996656388934918,0.00011732910713772598,-0.033082607056014054,-0.04373014181927928,-0.06067173677511082,0.028979910127543647,-0.056507947890274315,0.11535413110791967,0.08539391209102994,0.04220677342124673,0.0003985459507578259,-0.020314956869450857,0.09887448353401693,0.04363713486340511,-0.025568236778023674
LAMC3,-0.0031923206749526266,0.010523028258338863,-0.036110712109153446,-0.007501545752650463,-0.012772715178623727,-0.06328311370671852,0.005481648357386022,0.22592988098885927,-0.007308489016847129,0.10512080754128843,-0.0035410875720323105,-0.02147755597004447,-0.01651775906517478,0.01981527282632165,0.04981125394707804,0.02495098185217498,0.01465517149761874,-0.01105215438992685,0.015327160541828934,-0.055840885840673066,0.08665279494541889,0.01885784633493839
CCL7,,,0.02570616779574544,,-0.0011055498900234442,0.04320570576225463,,,,,,,,,,-0.00036151205365345405,,,,,-0.015026687954534825,-0.00021552972969473153
NGF,,0.059225660027294146,-0.037629438904632,,0.013514151167240827,0.005888699440246145,0.0597425619383792,,,,0.07788970430979138,-0.010130676287347403,,0.00813604729462802,0.0064225151952747635,0.09753049842824386,0.0067263766017422654,,0.018649854192225878,,0.05240337619664079,-0.05222229741552881
TNFSF15,,-0.033416412421241166,,,0.007434828510480626,0.1092696882716655,-0.03533431897466887,,,,,-0.029196660503155714,,0.011295404926778592,0.09221802756552189,0.03783121172323855,,,-0.040530535801815294,,0.08042793162428089,-0.030639418676574107
HMGB1,-0.04100775962570279,-0.019751882989894352,-0.003042792303490947,0.054042796038868454,0.014490080242410079,-0.005635815593090784,0.04232888625754746,0.2791447026762432,0.005392561399119032,-0.016379636014805837,-0.058967393748253855,-0.020625831394979376,-0.0037771041242774805,-0.053720553517613345,-0.012493237371759629,-0.03495513752115168,-0.06588700686250387,0.03143989621768133,-0.004339935139068768,-0.038504421664127625,-0.061599797245098044,0.01317887764032781
ITGB3BP,0.026280273531277053,0.0828268192155647,-0.05308072254880728,-0.04922683578617267,0.02994578591601612,-0.009687190771450466,0.0031812952957928553,0.2106666682649388,-0.03562719787659231,0.032286612187344764,-0.0726063703476631,0.04591541434700814,0.0380521523351942,0.11967148138632572,0.04790692032453585,0.03599566248965773,0.024848676516695086,-0.0053019244175948116,0.0333304658462603,0.07373484593262773,-0.0369957232776664,-0.0012961213147054632
AANAT,,0.013137217109151752,0.09998835910958095,,-0.008855025162631742,-0.02516215309645353,,0.01208066572223627,-0.02534220429228537,-0.023480888385773304,0.08937432451045209,,-0.0269574393681045,,0.030648396660246397,-0.035155068456141414,0.06698607921608435,0.0937379812851491,,,-0.015898862501516623,0.02084857116837773
RELN,0.06649912070375814,0.002026422211819341,-0.011920456694922851,0.04837475566358381,-0.014005955745320544,-0.003871298341161361,0.03537729392264859,-0.1209470824874243,0.019103088907273802,0.007139512909036436,0.04301007043979575,,-0.029844212172512007,0.03855002030139385,,,,-0.01164261130125605,-0.03343580248962745,0.024744267177704744,,-0.022483047366763934
IL15,0.0042365339701244415,0.02783780665589356,0.0069020727547328044,0.03292465338169817,0.006388176291871957,0.004810925859394629,0.006760905495509141,0.0367465621426632,-0.020940647718570394,0.02609667398843219,-0.04073369495922655,-0.03812609834214121,-0.025001779061337385,0.03582234656859259,0.03473143633968061,-0.035849259313087294,0.025787090388984846,0.12436259570797256,0.07185565242833494,0.05863105605635526,0.047384995059457584,0.021851972162556854
UTS2,,,,,,,,0.136622355505154,,,,,,,,0.007982539930337113,,,,,,
BSG,0.08598755527301105,0.0038857849883864185,0.00645214629708292,0.022879704250338456,0.03338344410998997,0.01866538842475738,-0.012118634424067586,-0.02716420387863133,-0.009894842124962071,0.003228420927606747,0.14096846207287972,-0.008623642817328546,-0.030075043475349814,-0.030760602831826547,0.016624476696010655,-0.011998631918430498,0.001559215092435853,0.09846252069881525,-0.10963735344487176,0.08593771145758689,0.0025908474125128224,0.05649370795434782
ADAMTS3,0.07676241951601136,-0.04689262020480746,0.01676097934494608,-0.004363099522091818,0.018765928156294152,-0.05172391293341191,0.044792015997608965,0.2401815503455878,0.010259735914526447,0.061635710933851784,-0.03191879608211945,-0.05046829367267888,-0.02436493779548567,,-0.00441707055751772,0.06226800983616069,-0.048173273117439776,-0.03104996625264112,0.08691744395247887,0.08686328647590114,-0.0447106142306919,0.03984998177065546
CD34,0.033359615841286445,-0.009842041729741836,-0.05413584780576652,-0.006130135545198184,0.0021294848721379704,-0.007271631017854637,0.004518750977670125,0.14002691293434594,0.00863475929094715,-0.04393210461452839,0.004767640492522983,-0.014564347657310846,0.031168262589164986,-0.028243243388319697,0.11243145061335698,0.015848115212371068,0.10108900077883587,0.03949556020506591,-0.07989238880162622,-0.0362859365056366,0.030611644309283977,-0.03958724954626303
CCL23,,,,,,,,0.05026996508737485,,,,,,,,,,,,,,
PLAT,0.11089572907958978,-0.07650179496501824,-0.08522396614415857,-0.004463056309513584,-0.034952817275312895,-0.03270691770898812,-0.031478624411297985,0.23706974688143356,-0.015199232738210902,-0.02612653059818096,0.07528501982954154,-0.010409807979101567,0.00987378238074801,0.0011868441430641168,0.133480047891096,0.14221425116062705,0.06893446687643123,0.09427921004329082,0.004528295897961863,0.018839566319033937,0.02455406798682834,0.09182648206107764
NTF3,,,,,,,,,,-0.006822697725557116,,-0.0292505795450156,,,,0.16098742506566302,0.06008561635082967,,0.011321174427261788,,,
LTA,,,,0.004112640178145358,-0.0037091111761297143,,,,0.0032783992644213355,,,,-0.02500178214756866,,,,,,,,-0.021397472910957813,
CKLF,-0.0318136448656608,0.02558125257172963,-0.014486581743310651,0.021093233827768405,0.03351161725863985,-0.03147715749724166,-0.004208844165514889,0.24438866642346696,-0.0195772807028965,-0.019951749931544173,-0.0787888728104124,-0.052211801779057994,0.0506469323021571,0.13502883010351271,0.09625092678134609,0.04493363067928334,0.022422330526405812,0.007330406472822298,0.04469503021573015,0.028794230300293724,-0.025567988314076476,-0.049848418077930716
APELA,,,,,,,,,,,,-0.02250477311596174,,,,,,,,,,
CD24,0.05467300042096167,-0.014208881076378799,-0.025762951342713006,-0.017195516412558034,-0.02663924897893787,0.022441871490946504,-0.004764528924815811,0.12731747477951766,-0.0015922084231707262,-0.0571937845993149,-0.005837059427457464,0.006396966950375634,-0.010774241556135182,-0.02236873738440106,-0.04138610619136836,0.07753757340423949,0.01585711593976866,0.06867553512380987,0.16172144467109806,-0.02377432587303657,0.045398306183291964,0.10614455963207452
HSP90AA1,-0.07434300537927348,-0.02378600851210631,0.0037826707058194924,-0.027256333637976117,-0.040513183515558264,0.009337095785319426,0.03647836289738694,-0.24845968985386957,0.03766678069318943,0.011688475886816287,0.08242718521418692,-0.05108887000578689,0.02332109653559966,0.039363903415598187,0.012026586108063009,-0.16556804809447423,-0.202545870020519,-0.00046296523663234005,-0.010120155574878343,-0.016222578872199682,-0.007765777905115361,-0.021392776544629316
BMP4,-0.011651968322473265,0.019816709773352432,-0.0023098575709945925,0.10152360151134965,-0.0010663631271313175,-0.04883122273871023,-0.009955604631274803,-0.005372120506290803,-0.012328863003754978,-0.03691085657653046,-0.03170524425100837,0.07122246304526028,0.0736468028622137,-0.02195472063591784,0.008321872209934708,0.03174566481882981,0.08024209007951555,0.03093144089266181,-0.01702441530134567,,0.0842774154682519,0.015096337992551903
SCGB3A1,,,0.042495369665319735,,,0.030536115533091168,-0.03209480578353159,,,0.03846082286862309,-0.01826310423387074,-0.01127948274065759,-0.017445912947832546,-0.008515051216753182,,0.10881153583713685,0.04305488962817495,,0.028997334670016327,,0.02396398871699285,-0.05529249572330001
IGFBP4,0.12324116275901895,0.019602035105487393,-0.037391748611122946,-0.0003187821623031445,0.009634206868201059,0.06043118417388772,-0.005930921543007469,0.19712735768209189,-0.03092867752039744,-0.010390832207631852,0.005842202812701595,0.06751901968195724,0.03832160651864382,-0.018494496380008333,0.07458834407439185,-0.04071865973431738,-0.10570115886086497,0.0740355733936867,-0.09222198499247919,0.01725225493341058,0.06646340465143595,-0.026216111339008398
RSPO4,,-0.015610886564133,,0.05503363878701537,0.01302168201354738,-0.034584501832812024,,,-0.007117817391138226,0.036437706039591664,,,0.03574603255499164,0.018888788478097933,,,,,0.03053937695883792,,0.029441806403383668,-0.006929665445187218
LEFTY2,0.009828073140488234,0.030312275087301988,0.041257140410380796,-0.026253977422705195,-0.01914347378167848,0.004951484102543654,0.03017139213184682,0.24274112787869725,-0.03374230210047233,-0.021717911717757582,-0.021143102367120626,-0.03301236799005472,-0.030864420850412716,,-0.022905810901443904,0.04730255300940439,0.03186419624028865,0.024212883296859163,-0.050569474327454914,-0.07639380391210224,-0.03163801114817603,0.09615630907819302
PF4,,,-0.0030319348473325657,-0.03200458923118137,-0.030346373273972233,,,,,,,,,,,,0.0077757119149376944,,,,-0.0012150681559975104,0.11583812043819777
ANGPTL2,0.11146286624246804,-0.004441754188605186,-0.013266026696473678,-0.04836750089384932,-0.007400729414815297,-0.004489678429271884,-0.044591541450775145,0.20085655444283357,-0.01934789209073,-0.00017015757152772496,-0.06517411501237699,0.05764362039900046,-0.009961034586510516,0.0041425386402621205,0.02433035294463136,0.09455476744599646,0.07206004445241702,-0.020104836161502455,0.003270576698921622,0.040145252299398276,0.09410129636954218,0.11593390009799537
LRIG2,0.050114162947329,-0.040947822913090695,0.02323530987777355,0.002149031001961002,0.06090139376563969,-0.02335789991921973,-0.03776965311654416,0.12871627163225147,-0.028563843603777162,0.007896347403634225,0.005613436603411989,0.020667685735435648,0.0639728502901093,0.07006969512858688,0.07734863326696603,0.03273197845271567,0.050233089546529955,-0.060191654585378514,0.05602235685586372,0.05076412505763179,-0.014798787578832873,0.0951149786460631
ICOSLG,0.024598080949919603,0.058733702325449666,-0.0002930329968554576,0.001252621882591371,0.05499570133913854,0.006244432414586787,0.02082845078231388,0.15017815861297476,-0.00829699201353837,-0.029944709106889223,-0.022121502832440732,0.03509094270827394,-0.011883022457330363,0.0020189679567768704,0.0450424809866364,0.010914396330712948,0.10733535635790188,0.03605807587929725,-0.01998157527456073,0.1212434430185691,0.08265921146026237,0.024302794784157113
WIF1,,0.07354180581170963,0.08328920334940594,,,-0.026626003031723466,0.04177425116215224,-0.11322498308970001,0.009697508372652548,0.001756665685689877,0.12903651794333165,,-0.0032431925804637233,,,,,,0.002988230383063848,-0.050206373031702556,,-0.028080414233165176
NPPC,0.08445340443632081,0.09525040510878226,0.02102312892731835,,0.026312271942037144,-0.035031216409258506,0.047549451502478766,3.9003858489880597e-05,0.023922194259880035,-0.0059106291749446,-0.040305148144105594,,-0.025474460840932085,0.0012567650056633727,-0.04946440912255715,-0.027370478000043115,0.0415414400961744,0.06672985134358156,0.0038945617972711475,-0.01734551142787938,,-0.0347439686543879
LYZ,-0.07645451075854141,0.02316671705727874,-0.05271554652435426,-0.048924203628215424,-0.0011584925366994556,0.0350230489410433,-0.01846353850604645,0.22175811327356917,-0.007136403319051263,0.02406930983364353,-0.06785512209493931,-0.07936546733858499,-0.031657184505360474,-0.014052372744340897,-0.09276261359245146,0.03196481475728807,0.07383246848835955,0.032237767207701565,0.03224012561306541,0.03386137830028562,0.08258294034845452,-0.06960277495330965
EREG,,,,,,0.05469240802847731,,,,,-0.021750073510150184,-0.01667559867743268,,,,-0.0165687633795134,0.031613350486708734,,-0.04583329579385298,,0.03350103313870702,0.0423940597902474
SPTAN1,0.08800033295316358,0.020758045006688944,0.0032634528881873037,-0.011003350561119705,-0.046007208852144675,0.03166519650165102,0.05692634488671164,-0.07352900070418016,0.0277515119418008,-0.010531687761724568,0.08197702278051307,-0.03691712838320789,0.051505053677033646,0.023595397204114302,0.14661437244353948,-0.0057433077037127266,0.04846591032161996,0.03142742806469171,0.08028722034031563,0.02436073035792231,-0.07684128071442299,0.018001468519949295
PTH2,,,,,,,,,,,,,,,,,,,0.05570003940880387,,,
LIPC,-0.006648666010576969,0.010787235734738462,-0.03373944596212193,0.0012779663982954012,0.012023567608762319,0.011193134205830896,-0.0187706301231837,0.06788751734262193,-0.04034062417485891,,-0.025626483473825245,-0.039262154415175964,-0.02972497138026212,0.015278942154703053,0.0042603724915738885,,,0.09971520363866498,,,0.004904142330849662,0.04521327623319204
COL8A1,-0.03394799647678952,-0.016376831565219505,-0.0516665350293874,0.022248285907855738,0.003911309198115168,0.008774994437759337,-0.053366296075443416,0.16660175154291598,-0.028423639956603266,-0.021772440041349556,-0.08966276177055464,0.032861976590488284,-0.016339577831079612,-0.008441617638768727,-0.05120378546141818,0.07425992263440667,0.02732995275490919,0.08143410708703148,-0.1247715278091165,0.0376751466050488,0.010757389136667331,0.045375523249741465
GSTM2,0.0014827727359470286,-0.0012315364596628933,-0.03872574686175235,0.03821223445236377,0.0548245819244351,-0.030017004152696015,-0.02126134265931092,0.08410333027741851,-0.023401560755121658,-0.011692015283223786,-0.03459375988069907,-0.03108505864895531,-0.020771982665071024,-0.057465216219389256,0.11576184523611921,0.05849766366093697,0.10670974837570514,0.020340245146956485,0.08611587783910579,-0.06366668205595019,-0.016993467522345877,0.07249726999461545
SPX,0.0002480802636021481,0.0059043766065298205,-0.02914616030745002,0.017806159320388933,0.006476669472565265,-0.024411200868019466,0.09246455426803923,-0.041342735128106566,0.013388928459113512,-0.050729709065527456,0.02465503326859757,,0.008348434437430951,,0.04667785167963349,0.02502651632984649,0.09618105836125979,-0.025001059883174026,-0.029660206423894168,0.039864622857975755,-0.0392695023629895,-0.04698346805582068
MFGE8,0.0787640227053125,-0.04631807889843598,-0.05261980264462377,0.057868417577349965,-0.024808993356615086,0.010121367565413687,0.02571449188618758,0.07223632674478425,-0.0011905503245726316,-0.07141206247262086,0.03987229533209747,0.02933892113262654,-0.0351471295822234,0.04188397722555763,0.1120441461032201,-0.0026858458130166124,0.029599851227662153,0.0883791210868731,-0.10065015200552044,0.008257101270964493,0.07524944761256148,0.01381047945633541
TGFA,-0.03607173162676926,-0.0581185433389102,-0.027914886295679935,0.028581207507340868,0.09787872269572259,-0.05879365128431143,0.020332036011871737,0.09569877794554062,-0.04510744432640772,-0.00411297082979205,-0.02520184470838224,-0.04352708826697928,-0.04575071831136427,-0.04420244790236892,-0.013699274237358453,0.028402411839136766,0.06277773597101043,-0.0358464175950073,0.08007403225749982,0.0008303698214923979,0.017121125157650123,0.038134757579412336
SLIT2,0.020958639832525057,0.0032325616591395833,-0.0006274307450248185,0.041382591480205226,-0.017419748995563974,0.057138626796569725,-0.012072591289203407,-0.033548863092408114,0.03071106527905818,0.030028732512884997,0.16582307012307898,0.03130523823775017,-0.02997858979202217,0.0028364891413480593,0.018690327484788896,0.0757116938420819,0.07097504568180785,-0.041351383673109886,0.059673797483852445,0.01387079398693807,0.08588332061198865,0.006205362730816996
PLTP,0.020872051166186754,-0.0005180691395752923,-0.06189196082329865,-0.01078370049067976,-0.07320891889929283,0.018380748081057014,0.003214943590000523,0.22015482185657956,0.03279366706320866,-0.03953727623057199,-0.06662419457709479,0.0029322251346124706,0.057856516404806935,0.05067718643392192,-0.05044611930189884,-0.0350531284754257,-0.05398289383093426,0.10431410558241286,-0.07353768088798761,0.06007761004170801,0.03978831060429526,0.01269768428399029
