,UKF248,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.029071859765750836,-0.023064093182304585,0.07452492749050714,0.04454468557867928,-0.04303117343124444,0.006107989582656122,0.0314117766914404,0.08118824803468869,0.0009653843163908747,0.06204324307514917
CSF3,,-0.01892150098203369,0.0637030659461942,,-0.00815089337727466,-0.009482671368143224,,-0.008713676088056538,0.009202336843730006,-0.038995817743842275
PI3,-0.026095918721263416,-0.03265279811607386,-0.02077907343515133,,-0.006215346773520651,-0.0739673254129476,0.03790752982757287,-0.07580817572665502,-0.055561281009391755,0.008786563022258284
PCSK1N,-0.012203141143768834,-0.02280024402152911,-0.03125526249709568,0.0595908992110065,0.002773844192558101,0.05135137857603907,0.04644632442746515,-1.5862611183728642e-05,0.07921698149555371,-0.0664183589311501
NTS,,,-0.022681777467002482,0.019429103527895668,-0.014846667517227338,-0.04138325309850501,,-0.006029060783440751,-0.02676975150666058,
SFRP1,-0.028417638416695527,0.027550934352028964,-0.041399017785779424,-0.0030012508883164014,0.075289270830202,0.033075643351067024,0.007187472215159588,0.009325604594672347,-0.03698988557887536,0.0710208245889858
CXCL13,,,,,-0.04889922882523459,-0.059688359901069785,,-0.040020344202553244,,0.08767138762178688
MICA,0.07111138881738428,0.015552026253998305,0.05093325682658,0.053284315463010705,0.05795036694018684,0.07017320065874766,0.09701218946839345,0.03985215858523467,0.07608894490885533,0.018559735018827815
TG,0.01659894278457714,0.06150106377461126,-0.022271925947595896,-0.0208635547005274,-0.016978262159133804,0.05034356322609114,,-0.00545530297725434,-0.01697571596819015,0.09495849205285557
ADA,0.040481469353117194,0.03552390900858814,0.07492124844229728,0.03906782448129651,0.005016157810898555,-0.0065290416852245075,0.015031030432016933,0.04061795423459373,0.05768315271111661,-0.009797050329572041
LAMC3,0.006908976374028196,-0.017725981563985038,0.07243421142925328,0.009571104602551483,0.052304530933153404,0.09151156286436535,0.04942648049800847,0.002485958521150437,0.014042853829459407,-0.012218285728624408
CCL7,-0.015778083269914416,-0.010807327707384186,,,0.0789451194217212,,,,0.003778821603448453,-0.02151292953447718
NGF,0.026358461833747845,-0.024762348098714713,,,0.015658964874194995,0.04060814943518868,,0.014852208225764286,-0.02277596993696764,-0.004056211194038069
TNFSF15,,-0.012034487981799444,,,0.058327277444185914,,,-0.028024384549163193,0.06751089615757112,0.04463173080116069
HMGB1,-0.003581103763991221,-0.03252774200936793,0.08168921670407127,-0.01746684884659043,0.077765512555285,0.12535768145994325,-0.004068940648650064,0.09543873545196233,-0.05146167035713857,0.0014708671029575533
ITGB3BP,0.03292192694788664,0.0261119966536145,0.06171886313223128,0.01904410202281455,-0.008292883842305018,0.0033487857601970294,0.057544692989115104,0.013066415278503704,0.09606183099959603,0.018805784964167307
AANAT,0.03901491640219027,0.09395563629614335,0.029136335271110626,-0.004239381992349257,-0.039824694536879965,0.04498946159714656,-0.007233725423440558,,0.07344082339828956,-0.03476952951302512
RELN,-0.049420145013421554,0.11713524336667201,-0.01714927360353483,-0.012284849517802196,,,-0.0026861078625480153,-0.03385041946759576,,-0.03419116554045865
IL15,0.0403316299393281,-0.004838610212454655,-0.008373942536257646,-0.013964781805524875,0.09509408668397329,-0.016444893683611152,-0.01711042343916236,-0.011929494200928937,0.01179610379364383,0.11341084487198158
UTS2,,,0.05994212616835558,,0.05816840358194882,,,,,
BSG,0.020666636991699752,0.029806129383990746,0.022540103093709313,-0.03653373983359319,0.012637782085253468,-0.045296400579186685,0.03354879542682203,-0.05255957479553207,0.1094584452291307,0.023369957700331692
ADAMTS3,0.007837363778293987,0.00682649547104197,0.1483458069255114,0.04722723043071818,-0.0017492693432127214,-0.02295478333031397,-0.003049126235171085,0.012084708873856516,0.06850909780330616,0.04451200291938954
CD34,0.023196030785174095,0.004293679010638153,0.10176590033901671,-0.009876483331608987,0.09069817426186522,0.01577527862383116,0.052882519458402104,-0.0015483821574233405,-0.007443551478217383,0.026555728724896508
CCL23,,,-0.018940173020697604,,,,,,,
PLAT,0.015642944803504182,0.006754462582222081,0.13181584587526068,-0.0063605311519537005,0.07327719313015514,0.094871179752044,0.05074560291433782,0.15403420707632898,0.07025734538080368,0.034420024126741465
NTF3,,,,,0.014806843511091376,0.04597972839522949,,0.004758674557084629,,
LTA,,0.027504163902485557,,-0.018070451533300856,,,,,-0.0381591993468213,
CKLF,0.047307207311967775,0.03266372809237827,0.07397631074585712,0.03085247643349954,0.10672159874447043,0.10823685033582935,0.009556049121727576,0.057599102361185754,0.05573297614418397,0.09335266346757565
CD24,0.03231647015174373,-0.0014970935717503698,0.06836360615790457,-0.003843041071915488,0.03210835324435826,-0.0044130078554918024,0.006276802146096794,-0.027394020416029105,0.011090632846530094,-0.016309686676294233
HSP90AA1,-0.033453805128505716,0.032637271778172085,-0.13374553807208645,0.062340354734661214,-0.06490818872511891,-0.12081655714985226,0.014921979185728015,-0.027556777481477553,-0.0827096262416244,-0.07358080251606669
BMP4,0.08888418779292774,0.025129071264271514,0.0671303048739994,0.03431288553477158,-0.04867524875744744,-0.012322161865949106,-0.035580022465887866,-0.03848977635125798,0.0625438725951174,0.05832045294486897
SCGB3A1,-0.01577808169212717,,,,0.0026091524586133483,0.015916218639653614,,0.008350495490109673,-0.018286987524486802,0.0029901175905424735
IGFBP4,0.031597606502699924,-0.03296901645922566,0.14408752727374344,0.049208841635980625,0.12658365969739407,0.027089485419528377,0.061032029321251915,0.03293165837267758,0.048998910126727795,-0.024768985578494235
RSPO4,,-0.02120209613471795,,-0.02101703523431683,,,,0.03979414885242884,-0.03287374818065611,0.013078167810652748
LEFTY2,0.04879512798550331,-0.02131782039505803,0.05201633391377514,0.005566348047340736,-0.02629992899365232,-0.028685683126294236,0.07047358666867783,-0.009771066179632366,0.1260910242831993,0.04169718589204404
PF4,-0.01636722700299829,-0.009429180507641107,,,,-0.005167731492943394,,,-0.016669620434772978,0.02650168590588082
ANGPTL2,0.01625706689674522,0.03457536031266786,0.10801702331394082,0.016465003570304886,0.07584406715759762,0.08585615888316372,-0.00888892489207655,0.09053246657227278,-0.007820676883890732,-0.012595652994791328
LRIG2,0.03735217747411108,0.02317275280948883,0.03225768166019182,0.0025278659606597343,0.06399746306390476,0.022373913454420916,0.044392613374387005,0.015194632511266093,0.03872334113091104,-0.006944964557634951
ICOSLG,0.07946262700791634,-0.006783112695225496,0.018716918737046825,0.06119408521342843,0.005616544143709104,0.1032118571144124,0.049336385846975875,0.033897645016139163,0.056752235408981756,-0.03262260184334047
WIF1,0.01778962745475313,,-0.08329022674533021,0.1035161520503997,,,,-0.036434381507249466,,0.020007021687005723
NPPC,-0.04198929686848946,-0.014626984263851643,-0.02779810862194363,-0.022624090264178606,-0.005402423262657574,0.03619971378042608,-0.004854836781676399,-0.02156903208844769,,0.0028901462836971184
LYZ,0.050743901525005644,-0.010710400108085095,0.15345533720085192,0.04783167580279497,0.007290334514078053,0.01643937533092266,0.03434203312366922,-0.05055550702792951,-0.013299322887021906,0.05940471577167125
EREG,,,,,-0.07633678977812226,-0.0004642853078963828,,-0.016280285835579816,-0.014108995327592161,-0.03954092639986891
SPTAN1,-0.01767245603915994,0.02134914537736236,-0.0467742843093337,0.04225427700683248,0.07894217131958599,-0.003062668773167964,0.06481644833641134,-0.023015315679232127,0.03849252321467937,-0.12708871853288556
PTH2,,,,,,,,0.00788553830716683,,
LIPC,-0.020037787892044658,0.10053411617126169,0.05958009498072137,0.03821080637032879,,,-0.014118389860159532,,0.015170496781092406,0.05108963290278729
COL8A1,0.015381773433608276,-0.02618879487851769,0.058518264655439696,-0.00987102302334048,0.020204311716325436,0.0013210171621311248,-0.008609827299677984,-0.04758372108859,0.049054273479157535,0.08532188452718968
GSTM2,-0.017148392056414382,0.05551064046973085,-0.012201159622930715,0.03990736258689113,-0.006985777052869844,0.0993974315093079,0.03432695058950108,-0.0832098746658048,0.027273560090016226,0.014224171993471826
SPX,-0.03240795616945654,-0.01686128910513902,-0.058378020527673304,-0.02159853169323845,-0.0027205821942421706,-0.03865658129121699,-0.010288588156614552,-0.06750619951609581,-0.017502750515397757,-0.062033826436618505
MFGE8,-0.003489168161952417,-0.0479759185297189,0.05877686332158367,-0.014352329870196091,-0.027949689352588614,-0.007781650112827359,0.0023674104389078895,-0.003277421474068217,0.05198038599906334,0.004465831421767991
TGFA,0.02228442704104478,-0.04394593290735504,0.009260969765916139,-0.01809966931141757,0.04810568239788154,0.038845068863749804,-0.009325559168357558,-0.04438385811076029,0.06473350296217352,-0.03615756907473484
SLIT2,0.003823870129520202,-0.00410075656672626,0.0671143360580823,-0.021700040901424023,0.11438024648138377,0.05523540265702074,0.017445386474785527,-0.009285912997611459,0.011155761428777718,0.006549135672684302
PLTP,-0.004088564879595931,0.028603785609611257,0.1445102028270758,0.043965278242503146,0.1650745133233759,0.0808104881254065,0.06607492007740787,0.06050647430863362,0.0014508188593721266,0.06170492331607097
APOD,-0.01065991540998179,-0.033349828861408,-0.014623375284776257,0.03914408933998778,0.014274084223470608,0.08225938718971594,-0.05381175129379296,0.07219157462415002,-0.011978996478071725,-0.08972582201302316
B2M,0.05902999701385279,0.07778890364699402,0.12496049848179058,0.06590165832699896,0.1491652413482108,0.19064497083095858,0.0259059635141833,0.04893136919097696,-0.03018383395146092,0.053570407285921086
OMG,-0.0025816865956125802,0.026526281391543546,-0.04973542366944604,0.02449397397941588,-0.0013610319530617128,0.11869251356061458,-0.0039308088445950675,0.006454562990787977,0.0975469028494644,-0.03790238554441659
CXCL3,-0.021951827983486202,-0.01469425432737556,-0.021855018491067565,-0.011832067730113402,0.032600167612601524,0.01878753008568599,-0.01850605645024557,-0.03378134872287491,0.08481747052996354,0.02543946243963907
CXCL10,0.021889022360615625,0.027069699863318,0.1149402652957945,0.0600607505559857,0.11221889598491519,-1.5141387812706975e-06,-0.024931605475340214,-0.04659900003544543,0.05352977681118948,-0.011418624641561709
RSPO3,-0.02143251921483942,0.015285555634515417,-0.02733313465763459,0.06883939137558273,-0.037926314232705795,0.017178190058962026,,-0.03909784041206476,-0.011548426762789414,-0.024842173439958447
CORT,0.03326972595663168,0.05883675989148769,-0.03085197328146666,0.034747797931699,-0.05176292495774921,0.017324665958662964,,-0.06518445295048163,,
NCAN,-0.0034448430085093043,-0.07081382084004463,0.0397933600032688,-0.05033860240840608,0.010433725801267075,0.06447641063702375,0.09845087922306973,0.008558647822360314,0.023296478902735535,-0.09453684627701367
PRG4,0.005414056085080818,-0.010807329391545781,0.024633583400810156,-0.01639231267719685,0.012410269342612499,0.007971084829497712,,0.013490986779604894,0.05766713865862434,-0.026855277262389246
ZG16B,-0.021879437177924312,0.12440754271548049,0.033737095010154296,-0.014358614151369018,,,,,-0.03390871830474765,0.045860393409589424
TGM2,0.003286031341095696,-0.0331399224635504,0.08018329550800037,-0.0028997143182113135,-0.00311909118713689,-0.015876225835387062,0.030316864874975185,-0.02223478289286879,0.00526531479420861,0.013531932441195273
VEGFC,0.015169554339589518,-0.019261554743397524,-0.01864852495374839,-0.023444249040264178,-0.058421447610662224,0.0538107047918072,-0.02440979340343512,-0.01805544164142505,0.012588484958085868,-0.0017711205268120588
WNT6,-0.025457588549974108,-0.014947928131193642,-0.023284134487084298,-0.03195458365613023,0.03329924429963893,-0.03743420735543177,,-0.01381062091692981,-0.040951746383872945,-0.030275229231822822
NRG4,-0.014532168621207557,-0.013153014260230205,-0.029492352277681884,-0.006522884910319947,,,0.03112706837647355,-0.006474076571436887,-0.011688182614734123,-0.045529301182429205
PMCH,0.0031036254375178002,0.015156763290359174,,-0.021017034220017876,0.10898377335494003,0.081575456983282,,-0.029799172871102352,0.027330458039197668,-0.028432395641081108
COL9A1,0.03827881115952789,0.007135629223161407,0.0417414715041957,0.03599007435068635,0.05948654492605222,0.090518066592259,0.10179120319884673,-0.005177929463574664,0.07858327687938839,0.0412719547736886
GDF11,-0.027847767003078942,0.029652581037276315,0.08368454198280321,-0.021097707972796392,-0.07462497745448057,-0.01841768909213204,0.07744905727519188,0.022342209276652602,0.05919867016180563,0.005475302164695903
RAET1E,,,,,,,,,-0.02983226765551928,
IL24,,,,,-0.03440194432490311,-0.030637378759397434,,,,0.010073281623904534
SORBS1,0.05258412808370224,0.03562962258707445,-0.04672105591581888,0.017864071197506784,0.07656893293137276,0.0023904819581528104,-0.014773240691767007,0.02642513766941937,0.004760668724666523,-0.029625835501880474
DLL1,0.023268146631670972,0.03626719881942458,0.03239786838893839,-0.031397947374331006,-0.015496656351315306,0.10789592207436095,-0.03932103081498357,0.06052988877123898,0.031156492412609697,-0.03275862796610363
TLN1,0.059052046349216035,-0.008442386663489005,0.12130251638714783,0.046770044322056545,0.0016678582199832314,0.005596818251083779,0.0076776879298552075,0.0010204791573663649,0.024410275054532006,0.07302950230409408
COL2A1,-0.04699690991022962,,-0.021855025928572577,,0.113871581607869,0.11245305948216706,,0.035799091344126864,0.09482510223984714,-0.041019456603612975
SHH,,-0.01123058965071223,-0.017180705904379187,-0.005066529275651205,-0.05271510916459951,0.011223332124658125,0.12430441042458909,0.008739675378104184,0.1426346794776299,0.07245193583638444
PON2,-0.028594902988560822,-0.022909998326064586,0.12618880967241233,-0.09223540710824561,0.07840132080453512,0.05864941736617031,0.03856165921568269,-0.02708798068250647,0.0470177524047852,0.05515090929626173
ICAM5,-0.02581498253715357,0.0485981809103394,-0.0066076036999282535,-0.008917736488471923,-0.041249410021032364,-0.027685582595732974,,-0.025235485844205395,0.009779787652573427,-0.06075199720635431
HPX,-0.02066327376361404,0.01540846623177685,0.10708743572685582,0.03976911577291052,0.09054777238426653,0.020497194686093036,0.014341095392530385,-0.018953143108822134,0.07485148445405435,0.022043334133883527
SFRP2,-0.004822895393340222,0.1003739838721921,0.13432618038076788,-0.02348442898254937,0.07909144199320435,0.08410682515657812,-0.0020892982431891982,0.055642566434354356,0.05181424608605263,0.06710437674996644
CFC1,,,,-0.002528637258224093,,,,,,-0.040286267850899594
CD70,-0.010547657271781892,0.09934300863351168,,-0.01740884823116274,0.0877536048503878,0.02880512409302605,,-0.02496493160448614,0.021696269827031125,0.062053580808252316
HP,0.020254851187125042,-0.04299653009358575,0.0744386616943867,0.024880241096520112,0.14092676286241046,0.16282125219956392,-0.02510346478731072,-0.03272444160240117,-0.00781484307975982,0.01778664472085191
CXCL2,0.045792771313432755,0.030994820912084206,0.05345313076497606,0.02367119020964335,0.06835845577840906,0.03260770426152735,0.05384496568842448,-0.03680369893542816,0.044720215443001365,0.041903059517646335
NPPB,-0.0033028628047558927,-0.040005980508016896,,-0.01582322322039162,0.0298666218203022,0.05339959590776935,,-0.011151737453619097,-0.0275858788634973,
CCK,0.01690468190625129,0.04254768066358955,-0.06773985583181026,-0.007133337727048858,-0.017302959083833374,-0.01223402100014333,-0.04587307288764589,-0.040544284441269327,0.012699088664692411,-0.11691471897446108
SEMA6A,-0.014291619309806977,-0.030498935095109574,0.0658894262895386,0.04452233191928252,0.0550174239199291,0.07178417732505418,0.07734211732833583,-0.008337222968729671,0.02544258695415786,0.07447968942517359
IRAK4,0.03822508148007169,0.029732690593089924,0.06799165419575197,0.015645589225361748,0.06455774201951804,0.040417188284258755,-0.03892081183384224,0.03444429652992567,0.031353825967656665,0.03248801292233748
GSTP1,0.018416811501481712,-0.07990447880710537,0.09932037005115807,0.014502610666538237,0.011410836078118254,0.07946991979955324,-0.07473021535562525,0.048102941642632846,0.023344314142199403,0.10961111472870785
VCAM1,0.007005298053453258,0.007326820378229122,0.05409603301011015,-0.004046746352287852,0.09398295140669075,-0.023615911447094105,0.1146846455051035,-0.06418118843332872,0.02066258403921418,-0.02089140023195181
NXPH3,-0.021986787787791538,0.00918574407029344,0.005072947316755357,0.022178463117457733,0.07314585624661951,0.0342867187576461,0.008717983985051182,-0.059127835728676456,0.078674645262532,0.05837724756735543
MTMR4,-0.008690783132670733,0.05844615311408119,0.004953581830938043,0.005749333771686667,0.030126598001864766,0.026913915938925,0.1182805586118034,-0.0051802658405282875,0.0712797186303374,0.006525185309969419
LAMC2,-0.015976744770194756,-0.025102339580704434,,-0.019919672729466684,0.09266955379212416,-0.019550311086594902,0.00746578259646126,-0.028924745281263986,0.049154937706210475,0.005117013821375086
IL10,0.02594881850027326,0.05674718504933554,0.05141263831538274,0.05947671213657346,0.09753693419813678,0.09105346310680372,-0.01827992266381985,-0.02230274939374976,0.01844944314891435,0.08174344750981355
SEMA4D,-0.0206269398648593,0.04792363732861942,-0.027762226982816583,-0.0022452764036386247,0.03816744436671934,0.09918455540905884,-0.0568387805336499,0.0033978297955017845,0.061891199853047765,-0.008072741743605864
TRH,0.030682673314313264,0.006780202982663498,0.009896514286842469,0.024530701625483226,0.02028533539427657,0.06877764141658103,0.07074386216669595,-0.034894372756301306,0.06658073443796536,0.01684597117691322
SEMA6D,0.008539870976188683,-0.010777833073140081,0.07727422943130055,0.007100508434745862,0.0240227243311442,0.08089588362586228,0.006306023607380531,0.01675394658174358,0.06240211779291585,0.11208225739971053
CEL,,,,,-0.0073535901302428435,0.042768635019983486,0.12578247966393996,-0.01022583724682991,0.051980684782847814,0.02374871454827437
PDCD1LG2,-0.020646496627873972,-0.008726209003091736,0.04393917343192801,0.006425208729884241,0.005385713117477631,0.08996557449921436,0.03766135740365995,0.012468931618206641,0.09983221303999794,0.06478985633809455
SPINT1,0.07620666917401735,0.02606658971896222,0.07769964295439519,-0.034606078459928455,-7.284583601351219e-05,-0.008499412594580999,-0.02295183134998794,0.020263727223803728,0.023642820120410375,0.07677378502432852
CTHRC1,0.052504002506237095,0.040199657006547936,0.05582352085309194,0.06323988080279408,0.05078672055965174,0.030490463910542272,0.0990400235170239,0.025617091692816816,0.025222803236553275,0.002730491045752082
PODXL,0.02935141660032991,-0.04727588931170711,0.13541524371940905,0.013860777762279465,0.10789446477176919,0.07370215114839024,0.05030810281970233,0.06850100776588244,0.054624930316269825,0.058859971765806735
JAM3,-0.0038410745175585562,0.04712075051606393,0.1128350628374611,-0.004102920633280533,0.10141178376468052,0.03630846005365756,-0.02778878110213763,0.09940675245514449,0.02799528192343862,-0.009524796086630174
TGFB2,0.029153169166043096,0.026505932421700303,0.14427600863370427,-0.0006266942403789202,0.05911993790995633,0.08642573825335068,0.06242397549299731,-0.009740385592414184,-0.0236411464787041,0.004616894778107376
COL18A1,0.04111431354546675,-0.05869423441909789,0.07320808585188684,-0.01796046254109916,0.060990868016217274,-0.031974003948905136,0.05880874695312677,-0.015315158065240395,0.013822952257792032,-0.005510298485346657
NODAL,0.019452737035884574,-0.02211761553401911,0.008677258939627489,,-0.014745704011937966,0.004129238841584553,0.04090267377415119,-0.00992851945417522,0.0700567400575246,0.013060302246117303
INHBB,-0.07275146391825665,0.03271817904392012,0.06041378327821957,0.023076544344198063,0.05336838142216752,-0.010891891417141648,0.0024947414658546877,-0.040838165699384726,0.07839191535149621,0.014511501433307462
LCN1,-0.015976748365027382,,0.020017659337498737,,0.0451855103508027,0.05720768275550164,,,0.03715413006078175,0.0010302149499570614
ARF4,-0.004630086170640338,0.00262467544349901,0.09118009977073624,-0.004650069754224545,0.07695722981854601,0.0823440102488959,0.05891862097960038,0.03913120201747952,0.00443993309516364,0.030746287369987257
CXCL14,-0.02305308560198228,0.008031935071285313,0.0793553158894948,0.022101228827423217,0.0487872055607252,-0.0027183440799236243,0.011614692095467945,-0.03023857450514305,0.10789913145903107,0.035616295586242956
LIF,0.032371149407400136,0.014346000171161007,0.035008161870526126,0.04876475465601579,0.02089942394487778,-0.04104254946372036,0.08576167983177999,0.08544575453692387,0.009669178042804332,0.08032640246245588
IL17B,,,0.005482037189160105,,-0.0010979528278197033,-0.026367443024049867,,-0.004849463366602051,-0.010750985018340525,-0.02030895913530289
MMP1,-0.02202658588943577,,,,-0.050928202008248165,0.015264295247913066,,-0.01599171776832758,-0.0007017487506194247,-0.0035919206181833896
MATN1,-0.020977004515944614,,0.05845170597723625,-0.01602195049622851,0.061059347461627674,0.08018277640484311,0.006397047269686241,0.058887256939720384,0.018021924773533055,0.07861843754870798
ADAM28,0.002797615794305807,-0.021388512007947637,0.06345584216322268,0.02887448351229864,0.057410317138695,0.10026355223233477,-0.07196709022544878,0.022794710070335435,0.09904236973896031,0.06995064324724369
TCN2,-0.0010307897858859657,-0.02125509090621325,0.13756165304338921,0.005129975644489813,0.03142950358816102,0.02756424165262477,0.024669666873322473,-0.00345644916443014,0.07491483942500506,0.027695644749781
THPO,-0.02733390544400133,0.0168955436471085,-0.03913267146722401,-0.01588731989391238,,,,0.02899222160476762,0.012591687902319524,-0.025244619998763033
CUBN,0.013123055706855529,1.6397974080122903e-05,0.08146180796769971,0.0445802056305436,0.012407833559256813,0.05429423554859575,0.02202724742545015,-0.024173198993792784,0.010499652772418802,0.03614559774299647
TIMP3,0.019085038001747684,0.05532096875779047,0.05660495557728209,0.03643972069185946,-0.03881074172008106,-0.025664438734249284,0.12139302484910387,-0.06874178761565604,0.0074415216176669805,-0.019269031901291173
PIGF,0.006967282441189489,0.061792647355928494,0.049411399713634015,0.024069437838617917,0.029505858819375178,0.03314548642385429,-0.04288743330027145,-0.01618140725750331,0.0561719816336308,-0.015673553082993008
CRH,-0.018718662877444295,-0.012667394337511571,-0.029492340049414183,-0.02522229003001745,0.017346431726004925,0.04798316546232243,-0.032310303979313525,-0.007424030711803559,0.02295933121170567,-0.021247990488425367
BDNF,0.05024836665539498,-0.033973212737179105,-0.09905159255326756,0.01346770297069397,0.0365316598680801,0.04084528017293173,-0.028676432574421495,0.10209689466191041,0.05511373931736847,0.11629691085926179
CCL5,-0.014426612219728872,0.02269520740516203,-0.02392000460562431,0.02772174988804739,0.028379281736485285,0.029939251827465256,-0.05256234445616869,-0.036681750226856005,0.04720044376980116,-0.01592027983303248
GAD1,-0.0403443419404804,0.0023014613833935976,-0.048595184130076484,0.015971316391706382,0.05263799219269817,0.04596027502250764,0.014497441407187363,0.06935947544900677,0.03661873837800214,-0.09273092806333637
COL14A1,0.010456935985814389,0.0019854577103050625,0.16217928278131913,-0.003500179874405441,0.024201024678729144,-0.06167624197055304,-0.03818779992347432,-0.03618944863217023,0.0653500134067105,0.05485671836584403
HLA-A,0.029603691924221562,0.006269862262661446,0.13041845049406584,0.06651432012261696,0.05396500638348026,-0.07191611240067419,0.04342052877587287,-0.018272228890207604,-0.0020083151692149564,0.033804753803491426
CD5L,0.054090441437715575,,,,,,,,,
FGF18,0.02327026422319476,-0.010064150071464524,,0.014648040336131662,0.08720973740800855,-0.04863257241931001,,0.09068815894376052,0.11904903237027283,-0.020548211441634354
ADM,0.016426228233830324,-0.001300227242598099,0.10436608064718746,0.00713515266216016,-0.05538621528724572,-0.14186766470944578,0.0770402164062179,-0.05268603128105227,-0.007817179440112869,0.11518266295306352
CCL15,0.037039968411720824,,,,,,,,-0.026797864879540247,
GNAI2,-0.04115753399632034,0.026683906051319244,0.09286439088978554,0.03069015992444836,-0.07122280376151352,-0.0073453316352005615,0.07734848766014628,0.004900531324148973,-0.021068720321139343,0.06768386290941182
HDC,,,0.006647819162680374,,,,,,-0.013844785025435855,0.06145114998754154
