,UKF248,UKF266,UKF269,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
TCN2,0.04149841316671772,0.010677042965751338,0.0983259926965353,-0.00935877824179253,0.020354781830488982,0.06881435076442588,0.11469235659505697,0.021059743296995836,0.06288862896098449,0.010682467370690712,0.047090672777409574,-0.04863462242421428
THPO,-0.024120538483587462,0.007518513833045503,-0.01989801279743022,,-0.01092171915271661,,,,,-0.02865992272918633,0.040435786732413125,
CUBN,-0.003787981832315858,0.0468013483965254,0.06130286714149982,0.05712635558774139,-0.00923354650077668,0.11394762615268275,0.07708409386785435,0.12192723511178721,-0.020089242878208968,-0.03367665326038924,0.08241847589026204,
TIMP3,0.026493022349299938,0.01075802986305001,0.0481153836901997,-0.06113462766833153,-0.0468011252600608,-0.02207113875173428,0.007858880501648386,-0.08728451394380923,0.07185851482406591,-0.03251235742670177,0.030812650305628016,0.08158629029355599
PIGF,0.07736392846520346,0.025599148268664416,0.04277218293361438,0.06753574452313842,-0.0016742903568465791,0.026038272771851417,0.05123064977431339,0.11366374943748597,0.020208071012455066,0.009086635435246784,0.05798938369635032,0.07166397177240806
CRH,-0.01651810163833657,-0.014243564063881987,-0.038692622983760014,,-0.014938098744154683,,0.004305322683855278,-0.004622945717332578,-0.01543532664558303,-0.027947586916152775,-0.001854443314966907,-0.06612493069813469
BDNF,0.033432902235500814,0.06357588507661174,-0.00035198600293000947,0.045419836306420686,-0.012300660867650382,-0.0011264228975132722,0.036234477401233055,0.04761360746143425,0.10413914598532915,-0.010756611222461882,0.06957538893031216,0.023438767473614206
CCL5,0.05392407128937125,-0.020806341500761324,0.09445759919365224,0.07696639002662435,-0.014816625428427455,-0.011609242320051531,0.012261344965861206,-0.02208596282789785,-0.019552636375602676,-0.017614043338461678,0.04319405193350677,
GAD1,-0.08922195582378979,1.319571070194967e-05,-0.02326854539130458,0.005437196712846223,0.03789688615702773,0.04476638361608281,-0.01894538495918484,0.057438340206836316,-0.04960875093241522,-0.05412970225367498,-0.007331949677954581,-0.0298604121463088
COL14A1,0.10230148340540039,0.011830037436995075,-0.036025325341072556,0.05819408328774731,0.057779711128461836,0.03714929062557556,-0.002197080499225404,0.05466858677719954,0.07302194785139897,-0.05172546182961072,0.07480079894254127,
HLA-A,0.097441483808645,0.032796608377715836,0.1542336690425574,-0.054970707510259065,-0.013869105612938167,-0.029042764038296528,0.003972677364891855,-0.07772616646860098,0.10010098773818725,-0.06887647546793241,0.016223387145009243,0.05545206157921602
CD5L,0.004081643485017024,,,,,,,,,,,
FGF18,-0.014945894705416208,0.055080611559677514,,-0.017700199430374177,,,0.07754518910001862,0.04455637624685567,,-0.02136096385969614,-0.03679110176320577,
ADM,-0.045485324033446885,0.001540066799506475,0.06109350876277503,-0.10444935567795555,0.047109703741996294,-0.03993692683939948,-0.030906414340109788,-0.07918309507555675,0.004954962392561763,-0.012838265828786735,0.016960431530399427,0.15308814626276326
CCL15,-0.0013099880772214668,,,,,-0.041186396518930045,,,,,0.021163680157362183,
GNAI2,0.11260068252780714,0.026193760510091087,0.1541324627129716,-0.05913551624937026,0.011850742093039738,-0.06094964404084168,-0.005463269629475596,-0.02125835207983491,0.01112946384554477,0.011689491468174116,0.07397887638787985,0.16682957245497598
HDC,,,0.11488880022347588,,,,,,,,0.006411940623673037,
COL11A1,0.05559644435980346,0.048633584117626596,-0.03716988505542198,-0.04385977078028604,-0.03290791464136399,-0.01596164449162114,0.00860505536879387,-0.02411450419539335,-0.04824841219616972,0.00599538548605125,-0.07319704228597608,0.06691939632570915
NUCB2,0.010584845590763392,-0.01441659398532431,0.07769122625896505,0.0017902260847849772,0.005102942287001355,0.04477480251080678,0.038235700466396697,-0.0214618281874813,0.0582773565556669,0.020860086714038602,0.06893282466190175,0.06221929396144324
CXCL1,-0.0003829394591482853,,-0.01178358258288768,0.06438340011867535,-0.014816627940460583,0.009604365623145393,-0.009499193431250802,0.011580751699722659,0.17064063871840923,-0.06621885556393246,0.03914547901421524,-0.05070744144196251
VCAN,0.03434873269977961,0.04332015961041279,0.06140810290218828,0.020433559106988745,0.010024590349635015,-0.044087992643180085,0.010860663611346709,-0.028436540156897522,-0.007153480564886437,0.016567871769580557,-0.05385058624846165,0.02680899479363224
MMP7,0.00172984466022279,0.22157600565966154,-0.018366224623710587,-0.023675434016549802,-0.01688062963737805,-0.052852992918182816,0.04952193750001115,0.01631932861107462,,-0.05142610051677792,0.03290998340238666,
PTPN6,0.03202472345540589,0.09673587719165426,0.1123967954655229,0.07979206040203225,-0.015536285045044108,0.041552998071122615,0.016924355258106698,0.05743436195717295,0.022334143723066035,-0.058499397254723313,0.13079199947954084,-0.03422844348390698
PTGS2,-0.023888144681328636,0.007727280431673301,-0.06361583302208818,0.015499567750755604,-0.025209992310476506,0.03489498758785055,-0.008390246442436472,-0.06149768742999233,0.12990604610065,-0.04095703744056259,0.03810892699415162,0.02985636017854127
XCL1,0.019427818126219173,,,0.07766073164596483,,,,,,,,
CD58,0.07704991395651865,0.06914711058820298,0.11940565889850534,0.07500195786572351,0.041451865360017943,-0.05826737397121643,0.0073579077455041735,0.0873165394199329,-0.008847259730142751,0.03271622185839855,0.022922959214463707,-0.0821714701963827
TNFSF14,-0.018238505522986618,,0.07421193738207028,,,-0.052493496636130614,0.07735562927362606,0.03251474642548767,-0.026419693101153614,-0.011068605396469677,0.09800461259988653,-0.010754935759551653
CNTN4,0.07076571177512878,-0.010820825905863163,-0.04340750192740158,,-0.024329397325714916,0.047852328371384686,0.02153857840146376,-0.004442015532891607,0.05963239709127838,-0.037119977689867086,0.05917922133873045,-0.04232881612119608
INSL3,-0.016215050371575484,,,,,,-0.036916451630124046,0.046653423910168114,,0.03502880122078439,0.04225412187759707,
BTLA,,,,,,,,,,,-0.001978967838241537,
MFNG,0.04018355599407979,0.026532818732388868,0.05131297180168594,-0.005971456919019678,-0.04541080206604478,0.057949040532952,0.09208379247738126,0.08263725397093281,0.05606232034476152,0.0867754453947849,0.035169387127135514,0.09546905193992511
ICAM1,-0.002688829079712207,0.10766653675920002,0.14022548294463696,0.040808992329565454,-0.01831939132021708,0.01565198959128116,0.029220743391951912,0.011451260009317085,0.01893573105509772,-0.024558765814414792,0.04178484771020829,0.061159585156059806
PROS1,0.046283169234840243,0.10150998248965859,0.12395064352313855,0.13472675006528773,-0.0074561006600957595,0.04995339885271341,-0.025111937159297996,0.009944199647171815,0.03762353336277211,-0.05321069705066358,0.025811221101929356,0.045867355614315715
CLCF1,0.10507792424242003,0.028161481758135404,0.017711465690381855,0.04106921572536161,0.012370172003896777,0.07002553773734013,0.005608490649493143,0.028369867192340276,-0.0028781326822862607,0.007154004273373723,0.012627461197505532,
PSAP,0.04433780728331324,-0.031772474274822896,-0.06569127590101062,-0.04379724716505857,-0.021884183669999033,-0.11478649618566102,0.009581480704857516,0.017429245221555808,-0.03663311578281407,-0.0567587671697504,0.10204334484836865,0.031645948437755436
EFEMP1,0.026248358356177327,0.010921080694082635,0.0696899913594964,0.02901121615210179,0.004289239266939969,0.07047440200326806,0.08676905692268287,0.10708326535404117,-0.10139654210153215,-0.05329203179853337,0.06632326616075686,-0.04700633330262276
C1QTNF1,-0.0002477901298004553,0.1259603619803876,0.09718472153199895,0.010696142867542528,-0.00910518458052412,-0.06942062908009801,0.02656538644040083,-0.023627653294950552,0.06293436299417587,-0.028720619545947772,0.014734386827047209,-0.030274105245010584
ALB,-0.0250688910049742,-0.01674750287474215,-0.030807031053996677,0.008302526798122323,-0.023629120417685095,0.20624319029438676,-0.030311485330831747,0.04007457102884456,0.03121801868161215,-0.041873460199103645,-0.03133232590717678,0.04806940211511134
CCL13,,,,0.07116420812945141,,,0.047967382836109226,,,-0.027605553554544488,,
EFNA3,-0.050256964079827,0.009535358703823308,-0.09727760115115727,-0.052965374859755755,0.044156848567653076,0.09666283340274966,-0.04260090263645441,-0.025928903192143898,0.029380095597803167,0.034453130298638925,0.041969195700686204,-0.0715113755197799
DRAXIN,-0.010480190168156074,0.04413744184589396,0.029552909176335188,0.057389086779571115,0.03220567277369724,0.017585925203949047,-0.03491657286175441,0.0033144465175739997,0.012655978908521593,0.0011522411131470046,0.019772160812519816,-0.07156946331871437
RAET1L,-0.012631681718193913,,,,,,,0.010931603753383142,,0.046597818811014345,,
NPTX2,-0.02112521774942887,-0.03008844183538166,-0.1032905925672278,-0.026679346163767763,0.05451687897117156,-0.05578439537616323,0.04488112686326822,0.09588317192764441,0.014183373588023263,0.011169871247157627,0.06958714019904343,-0.08079783627339862
FGF11,0.01550130941490259,0.012293307754743129,0.06136284065519887,-0.03407219898648729,0.006544944626382876,0.01116555435857696,-0.01781714270323045,-0.031095895209149498,0.005299455110363917,0.03755252845641828,0.03567108740563213,-0.09981120472265474
CD59,0.0457090290136201,-0.012453409860605835,-0.028362726061400438,-0.033193674245874216,-0.057781041473878504,-0.023294940364300354,0.07597697797183767,0.05303418849353204,-0.013085807231347108,-0.014987863867302624,0.04945924383471649,-0.05250021021534978
COL9A2,0.009028934311472203,-0.004721475502401679,0.014353467623870082,0.13001818431401496,0.04379393311431025,0.08362890889131688,0.003986831696995142,0.02718426256214044,0.017054317445570608,0.04584301604595011,0.06082482595950579,-0.03227658268381055
DLL3,-0.014848699506575134,0.045034967957749916,0.06886012185736123,0.018065253567634228,0.0025431547632473787,-0.031079912983622008,0.020702961911446823,0.005937839077746075,0.018292967628952064,0.07052272182928854,0.002556705366240082,-0.04853552328799581
FGF5,,,-0.02453146540153573,-0.03893159113164004,,,,,,,0.06368886627386298,
LIN7C,-0.02894573074466211,0.016562869140074897,0.019778172667766318,0.006692844514420091,0.021089201562058815,0.07753424712060092,0.02333664225448064,-0.028463728838562033,-0.018629088988354994,-0.020526594507329157,0.07271836597274939,0.021317276281038886
GDF7,-0.005942112693167476,0.03684950539531027,0.0193706140505767,,,,,-0.020267961241092664,0.002027094779802459,0.0005267477001837859,-0.035201326775835824,
PSPN,-0.008090445995866336,0.05241340322543909,0.005625727773084805,0.020143574614850588,0.07916762763367609,0.005904596360534824,-0.0007428394342249024,0.03844682385738724,0.007440365722648062,0.021449406746990963,0.0955244099686417,-0.058940799500046104
ANGPT1,0.01896412163157645,0.08885402016762535,0.05751783902396441,0.049772366757136664,-0.01730893541065052,0.03136597703005374,0.05730154712042856,0.05336446097222629,0.03518687977728015,0.008676624885928892,0.0907082645779099,-0.015957002586917766
PNOC,-0.014482640203087021,-0.040748811407563416,-0.06336941052864918,-0.01613687264395604,0.04136486127664193,,,-0.02155303913631307,,-0.032305754921268526,0.016096847859627075,-0.055372357227592935
L1CAM,-0.02889558008269286,0.03578241866118464,-0.0445818376194786,0.0024767281276219764,-0.007791741377031144,-0.064123572867353,-0.024808127704468587,-0.08612419908609992,-0.030602299361010124,-0.03418890393201233,-0.03074605362670434,-0.05601510467675822
APOA1,-0.05528859321511303,0.024244761877918367,0.036794264875761845,0.023086260900088366,0.01876799749785512,0.08836354159199723,0.04071215892881843,-0.0330916496518406,-0.007616017540329374,-0.014867587886421943,0.056418523640654174,-0.04599747476793143
PSEN1,-0.029554794229851855,-0.011558260737248513,-0.044648533801351586,0.00510706944482713,0.030502259657134746,0.11929070863113661,0.025707619941933723,-0.0303009985223837,-0.009489981186095326,-0.00301861053131855,0.006584790633822354,0.10371033813649516
CALM2,0.00440975243947181,-0.049317630104444,-0.1459732340333142,0.11935211461248797,-0.023032059387015368,-0.07599972775334203,0.10231925013877932,0.1471490748331275,-0.03473818291388931,0.036541089400206075,0.003501516664575231,-0.030048955882268684
CLEC2B,-0.01994504367119867,0.09732271586192914,0.12086641496401165,-0.021071661811498332,0.019016909301127174,0.04800024661192827,0.062368809202336305,-0.012656836456924931,-0.003909937804442914,-0.024353463949407586,0.10065705025883437,0.017249934691089763
NTNG1,-0.04080729006638462,0.027704160856682817,0.04461137527829767,0.0334265815767228,0.05665286670042328,-0.05306141243850589,0.024929627954871088,0.06721170750811926,0.03387691326024999,0.018670393754556796,0.08009445743519703,-0.036766414397852026
LRIG1,-0.04530236819394134,0.018113626192452957,0.06869315480412096,-0.08907149514662546,-0.006683527425992718,0.04204346770785002,0.03623402266257151,0.047717495136734706,-0.01121261734824474,0.012268302566932697,0.0053198144312061645,0.026884038428346562
CPAMD8,0.07017825114939252,0.021923682094701094,-0.022192011816369334,,0.09659324705324135,-0.0441094610932198,,0.10337078920832402,-0.0384337068033526,,-0.0011404254686099948,-0.033435031272018426
GHRL,-0.03365494948479866,-0.017803930116565125,0.08120701322246741,,-0.013939070394533789,0.039485484076310653,,,-0.02539973770374652,0.02498965451946832,0.058448302196454895,
NPY,0.04323778064709245,-0.007507419662496151,-0.07403372193260517,,-0.03105599908106646,-0.021457197085732054,-0.044225565528089705,0.020995465657872345,-0.03522694388683413,-0.0014915340248594906,-0.04680768372643291,0.12163911585145991
MMP2,0.05385913690607553,0.010708759822000233,0.16227969011250834,-0.058434839530335625,0.01108663334671278,-0.015126037866945727,0.02737770880906195,-0.014261521896369379,0.05650143036954696,0.05521231415113697,0.03117698079475153,-0.008927259937096988
PPY,0.07556655464218988,,,-0.014925887615074572,,,0.0717811859029036,0.0020483423594171717,,-0.05315184092345457,0.01847910589182887,
ALKAL2,-0.023688734868003984,0.022258962392274432,0.006188432832804282,-0.038053870648137506,-0.014405672872124131,0.000880964599871685,0.0927815340971905,-0.030421830447569652,-0.03381668174085474,0.0014142661958422562,-0.028587073821498433,-0.0007072929142291087
CSF1,0.0701716381284058,0.06103041028691715,0.03987951472523372,0.08741168135270345,0.06845023842825246,0.007201739137152135,0.01597514121939016,0.018233439285399305,0.03928174971267365,-0.05376616893327222,0.054776211328913416,0.12433824246098162
SEMA4C,0.03416001757793997,0.06237027331291653,-0.005651696482223439,0.040195890510035095,-0.023781405241462463,0.03961752640370524,0.019459835060113412,-0.023727023032553994,0.0504942995570396,0.048088865811941425,0.08820987643782098,0.11586248663384624
BMP8A,,,,,,,,,,,0.0707166112367785,
ICAM2,0.08578327621912493,0.01998962438162859,0.12245078006184924,0.028796397276335567,-0.03568999481995799,0.13148921761560617,0.06938129770510426,0.02159739576795575,0.08008569865886302,-0.06673197196848955,0.08363000374703293,0.04164800443628145
SYTL3,-0.03423671274795,0.0413639447502787,0.009943510863510502,0.014210394685296147,-0.03410020696573922,0.020466040419020993,-0.016193738215146233,0.008807830655283998,0.03699844196804687,0.013259058496897867,0.04639845423908575,
IL1A,-0.03215058993811183,-0.023922682275246063,0.11194548628762697,,-0.004598196115859782,-0.06631284243446979,-0.04692745422554299,0.01660238874817002,0.005900787515285121,0.0002491154774585417,0.08686893810399507,-0.03894103156362974
HLA-G,-0.0016377924802244324,-0.012920986770966463,,,,,-0.02939851243305534,0.08563360055289904,,0.0517089442080204,,
PGF,0.06168099878268703,0.04599651634723027,0.05356378650325989,0.038707374032560096,-0.006974969208316745,0.12758503030072751,0.13852105203666507,0.07227235220958976,0.07763985728061835,0.019602806208991467,0.0810984131358178,-0.04593537525683653
LGALS8,-0.022211136598582624,0.04027489601960373,0.036305249299992716,0.043595879456867534,0.036352117562805146,0.06380439533692668,-0.014928505072225394,-0.016554717711855932,0.02315825887624507,0.026940470033897258,0.03918006671108087,-0.036118686537177126
DKK3,0.024707627892983332,-0.036403401980457356,-0.11441692432560976,-0.023550002538782693,-0.03316542952171403,0.13672172079989614,0.011378588692663606,0.05422279135532733,0.008484292194212014,-0.0005436472807206696,0.016941350108206955,-0.08811581807457325
COL16A1,0.048217953018102,0.05754178772951626,0.07520730271840113,0.06502069298611853,0.04462087479732968,0.06645866246661157,0.06088009274252697,-0.027208538493187752,0.10563516697238687,0.07920438553026335,0.03502566917365826,-0.046037102673847446
TPH1,-0.014271798572291444,0.012750266489935597,0.03197488720511215,,-0.013143810872705374,,-0.00026751161711615945,0.033754182168251934,-0.007587256730745164,-0.00030116058108051,0.1266777855486355,-0.014906581581903331
TNC,-0.008817513424831724,0.050551233940544414,0.11612350326592,-0.06702445831995343,-0.01945723377569957,0.001926873564258375,-0.01288049245432807,0.0008566358715648397,0.08147209694617812,-0.06121227027078805,0.06081922274665751,0.043424456443835316
TNFSF9,-0.012031763462818987,0.01755540171758321,-0.05955192498453883,-0.03532393835313129,-0.022300061176644383,,0.07841071694563388,-0.009446301160753637,0.050003049456456734,-0.03298137832056123,0.026454819512302687,0.03767091110018845
C4A,,,,0.13769385366993836,-0.011553909062992683,,-0.0105466502049648,,0.04903284291019585,-0.01364348563745498,0.017642794985272287,
CNTN2,0.005093101043432405,0.004893592967858568,-0.04803080533089551,0.08364155056622827,0.029276675411410255,-0.03240460885744982,-0.02248639703648665,0.014773612227336376,-0.025480086163176742,0.03056045552086797,0.007323713556067307,0.14164659881546815
F7,-0.013923215124174606,-0.011891182659932838,-0.02219199891762971,0.08061824765223448,,,-0.02226461033393301,,,-0.027249806052788633,,
LUM,0.041210493278213946,0.03327338814904003,0.10930739098657159,-0.07394096994081667,-0.03711984082220534,0.08386207529676286,0.14223930562727083,0.03935565307698779,0.12361392058674171,0.027402780254550098,0.001648029293049609,
BTC,-0.012631676456692505,,,,,,0.042452988012651544,0.025207360364538273,-0.022407038034276985,0.0035744181330766753,0.015539112755996705,
APOC1,0.014551134878879166,0.027721288888919712,0.1707168513858103,0.09254127908118001,-0.06821109961765003,-0.0658953961361941,0.017632283594632172,0.07732918280927212,0.031275412932964736,0.002323841323441985,0.012710618892762907,-0.0020249616355721223
PKM,-0.03537797461390762,0.0336836368017172,0.017313408711264553,-0.07961141112515516,0.04706450674466029,-0.0225965888108287,-0.05898711898276902,-0.09348322898344244,0.08541782862546994,-0.08449189413352556,0.014908354353107235,-0.07294876915178918
TNF,-0.001540348317048265,-0.029213302388751437,0.05096834522174363,-0.02297106915224519,-0.027445754219261098,-0.061868084713444314,0.08871386670925996,-0.02364304165511691,,,0.04170979120804953,-0.04383571349809237
GNAS,-0.09469131938766037,-0.03957500185524393,-0.051222630700206044,-0.04829519978024654,0.07832700558154684,0.10002627535861786,-0.06266887714439355,0.01976157923071735,0.08677419937683387,-0.00770757710409548,-0.017808287367030082,-0.03956107685270411
BMP8B,0.04934561841877379,0.05859626267527285,0.03198205032426445,-0.006299770216855268,-0.014773721577992505,0.04874690616424692,-0.0036594646980510894,-0.013864971322763632,0.03664313086373305,-0.030318456972753052,0.12074577726018149,-0.06457507125500639
LIPH,-0.014271795058686221,,,,,,-0.02464133368647794,0.03704711283022649,,0.0190829752846441,0.06760695608147112,
CCL28,-0.020075055059544746,0.0035381804219653374,,,-0.01042361299113442,,,,-0.018051194615515683,,0.011453381212914133,
PTPN11,-0.055156294706650254,0.05977775562808426,0.02308627219880127,0.04589184850472883,0.03167063287118984,-0.04093719621470714,-0.07425536436311879,-0.027919639221002334,0.007334656757985134,0.025049201361460414,-0.003468470907740267,0.0435428152702308
ADAM12,0.027588378674378106,-0.014511707848466296,0.09471520904509796,0.027670165322817443,-0.001981457488252662,0.047227468578856034,0.0525685334329224,0.05148345134337693,0.07170597674406898,0.024234598059291537,0.028962524918377974,
EPO,-0.01917665228621934,,,-0.014672269348258776,-0.013143812802918512,,-0.010500528782396126,0.01744967114350834,,0.01802936292844981,-0.019265259974627302,
EDN3,0.1022061634958326,-0.017055465560861714,0.052309657874129674,,-0.013279437390081835,,-0.038286364616909756,-0.0077655899143587335,0.03905118444360266,0.010334868810522889,0.00685724483380139,-0.07224764696003362
CCL22,,,,,,,-0.015605690110744431,-0.02503568753560898,-0.022407039025925703,-0.02287595995923106,0.06910586364187836,
CCL2,0.10263140213646703,0.005291726055322647,0.048642486106688455,0.03777396005053406,0.007754421480052607,0.018118010996057917,0.05070962329326547,0.05602710107247616,0.07663780837598244,-0.012364708248144559,0.0029240355065986525,-0.05745651263908269
DSCAM,-0.0047512488328429565,0.05832975865306748,0.014901058959780628,0.05155469524198618,-0.012231801261513409,0.003136182771817593,-0.021838838377484234,0.010275209768758984,-0.0015952510124264475,0.0356076984591777,0.016010655588947705,0.01167368882722826
GPHA2,-0.015906640780318906,,,,,,,,,,,
ANG,0.04502375327337773,0.011448972661490312,0.08181299188005542,-0.05264118334299114,-0.05011714796638449,0.016931086330903664,0.08059170010449684,-0.028448501719555538,0.022816916729894218,-0.046499752013202306,0.14268395503120862,
FBLN2,0.059673244227374786,0.03642591806133029,0.0010023982595956887,0.0479388197093333,-0.017862545374246672,-0.03964122895307364,0.03378662566278876,-0.0019468615934755643,-0.04427570251966256,-0.004410387459847497,0.03405319936512424,0.13886149535188458
VTN,0.03559830703974544,-0.01369158284584175,0.0458440122893368,,-0.01092171709655824,0.0032513820189078745,0.013487145446575751,-0.019250831637217133,,-0.03375811984148818,0.08330886619505294,
VEGFA,-0.03328321528147841,0.018307731845176978,0.02967522785897246,-0.16689283862532397,0.060234541510217794,0.08910239855829614,-0.09877348236039715,-0.11079655068461729,0.03777505638058576,-0.06417703942704074,-0.09790292455104375,0.05393969555558648
F10,,-0.007961322418216513,0.06115739117654965,-0.013074547250470941,,-0.0036114725537945615,,0.01795950016502598,-0.01938630856123811,0.02267081770921459,-0.016694943259346055,
SERPINA1,0.028258998183981067,0.0073322132456994735,0.12542217093514865,0.01509032439698587,0.05496480628520917,-0.023211854046847794,0.06305046800650753,-0.02882334007829805,-0.03501144277720936,-0.021416815665672228,0.09536217606702888,-0.0352440632456063
VWF,0.08596818897198948,0.06006441082879626,0.0826074351645691,0.05396939110821959,-0.01906582964286906,0.10732485207346439,0.07693294450952061,0.08027730582816638,0.06473268782292615,-0.0013446970512695007,0.04370678121597363,-0.01408688511877993
GDNF,-0.022350664863861936,0.01417373231832813,,-0.03236040975311699,-0.01314381177932053,,-0.06119620005229221,-0.04379893094152012,,-0.026147880217254806,,-0.019082237312521025
VASP,0.02249885250445804,0.08904487108205515,0.05970498892777865,-0.0174356575996502,-0.03862070461883287,0.09310869030656033,0.023728323789179488,0.06187244133565639,0.07168266255011038,-0.025677671932152507,0.04999038356880231,-0.03297503592133492
ADAM15,-0.00206658953994214,0.03941584784558904,0.0340181237849033,0.03321432464737418,-0.006715431567752365,-0.028560560675076407,0.05627845405770024,-0.024535016948582268,0.06688142233192558,0.0005501286623985531,0.031488168839655495,0.07270810286779043
WNT2,0.02899496831629495,0.042002511615273394,-0.04296069631774651,,-0.012300659093409105,,-0.03319450982975593,-0.02811737089994898,,-0.03130377988444453,0.04357866217812417,
CALCB,,-0.013877883911025667,-0.02453146513494431,,,,0.015832259062616785,0.05193211001500232,,-0.04072366650277078,,
OLFM2,-0.008354243646977998,0.0271732380058643,-0.07606140799131504,-0.0010063920406953421,0.07935800387305662,-0.027701736269859247,-0.05634943632894459,-0.020054569937967618,0.008488216269897392,0.0808566283301685,0.02978722341498651,0.07063783996218481
MFAP2,0.05075735975460427,-0.01325924657459683,0.09898842429811404,0.06715258771853409,-0.03076539637921764,0.10089577582542757,0.07663381634861816,0.097994748278315,0.10992582146061095,0.055714256840901526,0.07205527565498017,
HLA-C,0.09085877581621982,0.0250469652753285,0.14143377592734835,0.01757362223897732,-0.0032249711708284244,0.004367927748766721,0.08603820060002276,0.010940378426321413,0.11110224017251187,-0.029660598203829533,0.09397292745442672,-0.022459743407523144
THBS1,0.0343802965165518,-0.012229695706835427,-0.028571521444948452,0.04678814669823741,-0.02948374876317425,0.11930248425233045,-0.039955561008750154,-0.03469382098573605,0.0013881057284740937,0.0312286256860663,-0.03681669202667641,0.0029500065904108715
HSPA4,-0.014219988744573763,0.009680226975819039,0.03445345504269359,0.011305064181079955,-0.017778356521449927,0.014537010089370968,0.0488239175233747,0.004888806929542295,0.012225322314411141,0.028487186958237137,-0.026270621182702295,0.016669925550558812
LMAN1,0.007984647639631623,0.035278486269024315,0.09291328345027218,-0.01615580699113782,0.003941953082226538,0.01916482506654926,-0.04051994425200554,-0.06430008870826785,0.025210945491070613,0.004205660166478623,0.03839574509148992,0.15262717004212398
LYPD3,-0.021772180843135005,0.005031282102075317,0.02496214602188476,0.035918615268960445,,0.04826733744517105,-0.013757627413736689,0.018031976513282102,,0.00436013626576084,0.01735879531772205,
APOE,0.04301448708608107,-0.0036583766684796,0.040598913689249616,0.020815067349136757,-0.032750587965004,-0.17701851199096885,-0.04405783338572036,-0.03757498390613147,0.042182957321204466,-0.005528634324730973,0.06863139194401034,0.0425356244107716
SOSTDC1,-0.020583755541611324,-0.006513085989155396,-0.04392714363191811,,-0.01998632063533358,,0.04493420626248393,0.08304959552711454,,0.014963440115952967,0.10737049835675082,-0.04697277074933658
ANXA1,0.03002499147636033,0.04608408843389232,0.12549289553619747,0.05350522341297884,-0.03320041993419467,-0.019572655245086893,0.016855378813344202,0.00490857412773196,-0.06418597793259825,-0.05445066480301681,0.00798665225176564,0.05029193511312261
WNT2B,0.040289028942714654,0.05744542348292133,0.025720917579246477,0.08102823290560968,-0.02152293006938236,-0.03599494609153269,-0.017382883630875003,0.028711712462046318,0.026217784996812536,0.0023909984273610325,-0.030792956407786194,-0.012133257912008737
AMH,0.00032962169672404987,-0.024923025813298458,0.041591447027889736,-0.025365456580037967,-0.03822917124299654,,-0.010416944784301866,0.05275867004529542,-0.018051192313604667,0.010552827855630371,-0.019100695755933254,
GDF10,0.04496649998738697,-0.02872972568908065,0.0028221035324283907,,0.04413589296653013,0.11017664793147731,-0.04126580099895011,-0.0324887591567499,-0.00025220495515070377,0.08102002138408981,0.018728078404829165,0.038616692113273614
EFNB3,0.013088073339157388,0.03569252559190078,0.0008861350247709155,0.0345617037228173,-0.03179028616715046,-0.01719417778368601,-0.008844635298379224,-0.0114006719615818,0.04900455954813097,0.0011740426492024831,0.03997588932296095,-0.09823690106225404
LTB,-0.02812959502045515,0.012439255424756206,0.05656211451009941,-0.029013310977649826,0.005417688280782948,0.01079991829188277,0.028557599584537015,0.08858953639692267,0.06647613440329303,-0.014487693694806856,-0.002669531634973204,-0.0115632644518038
ANGPT2,0.05642584283995282,0.06305500645366956,0.11797807576367197,0.057562923300489864,-0.04145789178488855,0.11151145664685776,0.0729305601766464,-0.012827192023090801,0.06055836699932912,0.03008617481744475,0.05818368580556073,-0.04432489595302346
NRTN,,,,,,,,,0.11392261340846963,-0.02321414414976002,,-0.06522615035489601
ADAM17,-0.006307472081892015,0.02277214301738904,0.056010270394198605,0.053525677113891564,0.04527823131284582,-0.017918094052265864,-0.025044133462040246,0.014691831022169425,-0.011898205509514571,-0.0071482684349206,0.024676372708976345,0.09141717315405454
LRPAP1,-0.030304636049820168,0.0576160482282315,0.04613007216571519,-0.013033254971025468,0.025483793076611895,0.023086887969921435,0.001678131271517683,0.03664953950790869,0.09172965094864143,-0.002339913238721372,0.027714894907750424,0.030887576017501472
NID1,0.07727094460906242,0.05129233626053741,0.13715553720894869,0.08891137275404225,-0.019418119680722323,0.15494813730312285,0.06055884069436585,-0.011258863994446104,0.0727472713095394,0.0018181115628322733,0.03581057313209604,0.12779697222842076
MST1,0.0005878382211268748,0.12285035628557879,0.049881005468595356,-0.010497928687206512,0.021541948491998003,-0.021309878577679253,-0.028550338358677454,0.029296109276975204,-0.04972108681337846,-0.005445447135728759,0.0629372282178047,0.0698806991083307
CCL14,,,,0.04503712543673161,,,,,,,,
IL13,,,0.036613788491546,,0.07075638315750377,,,,,,,
DCN,0.10084557100308802,-0.007254709261427464,0.09958317165987163,-0.08414383177073084,0.01761764675014624,0.06076982904168839,0.11014125855357657,0.024774411005119065,0.11215588021304199,-0.029587110098979852,0.006648083300848971,0.006533096224852258
IGFL2,,,,,,,,0.003076955813738224,,,0.02597596781546899,-0.02958205804684755
