,MGH258,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk
SEMA6D,-0.04963614180409302,-0.01844732308448872,0.036828427384778685,-0.040289322045641604,0.07822329688826676,-0.05165813203756134,0.002974341239907694,0.09819338746262807,-0.07851834143765346,-0.0030128256625650126,0.022358862517846478,-0.04732165760812601,0.037817826145890875,-0.02216853512543929
CEL,,,,-0.02926067150687665,,,,,,-0.061203639746092636,-0.03509071060114411,0.03489206547127915,0.06969985869767935,-0.023151803908233164
PDCD1LG2,0.05075787340358397,0.026616298381462136,-0.02070054877014093,0.017300178973992292,0.08659236666536374,0.07207391095206518,-0.02069722092735319,-0.03261504093649865,0.08668277179712161,0.010988310807716338,-0.06305182338353464,-0.02187462553145239,0.021308240916599004,0.010544664748976758
SPINT1,-0.0021942606830620344,-0.0674396545660346,0.09049586126114488,-0.00018855271061864304,0.06901745103781418,0.020855380610292056,0.026439446736674733,0.011527019567097636,0.05564644096224092,0.04682391545969971,0.0623448021772727,0.019168050616581046,0.07920684637390892,-0.01700666482188186
CTHRC1,-0.0015517869616549027,0.01784916109290309,0.00827661923599886,-0.0026469750571956187,0.07041398144110031,-0.057259354958483666,-0.004561987784433105,0.010554607183031714,-0.04892694782488747,0.058712030173476766,0.09463127024748988,0.03955777127980042,0.021738202690859718,-0.05842331513457785
PODXL,0.025389981681067583,-0.028439635154494516,0.019790742505561315,0.007059114154602764,0.0167591918477857,0.026999969155146214,0.01960296066140839,0.08037905606086822,0.039612156003790415,0.063043362877969,0.049951629490664465,-0.007550639184971994,0.048347567127005886,-0.07456123984720332
JAM3,-0.011200272433265228,0.05794191227801685,0.01806277825703225,-0.046535852139707345,0.048962558124281554,-0.03818302543370868,0.0014322873163161605,-0.08793243483539682,-0.04961070799900199,0.08724209552810307,-0.08806784328245272,0.025939516548397348,-0.05215019154610974,-0.059684211009039694
TGFB2,0.03488924425261116,-0.00724182905333081,0.06733605001260375,0.023209810782933996,0.08843434889062761,0.0005640096284472384,-0.024698883514754338,0.06476335254847637,-0.04053284095028734,0.12305632812260275,0.1171347583947374,0.03233284121567837,0.021712917897777913,0.022958062450362863
COL18A1,-0.023153636656580132,0.0450868682762906,-0.030838555651311546,-0.028743729418217442,0.054282177555230494,-0.06751687919130715,-0.03904841183223843,-0.05164468191011558,0.005195907663977941,-0.02581344466446332,0.0669133463086947,0.0694823698804923,-0.015327932065179607,-0.04222902958485867
NODAL,-0.024886539733806133,-0.030303881807689347,-0.022616335531866334,0.03166016125596306,0.10979389524565406,,,,-0.019572409103974363,0.017121605698186233,0.12495977460879576,0.01744232240390983,-0.02206544542910287,-0.01875106449392854
INHBB,0.008121490031579335,-0.008213026639831795,-0.01000445952608203,0.016297678690214434,0.040224213405745314,-0.0024877949469446258,0.003040325674580508,-0.048093167497135304,-0.0524598970284142,-0.045535920356802456,0.05587171162405854,0.05923739506016991,0.006490479186691201,-0.03198976964056255
LCN1,,-0.026233158480907674,,,,,,,,,,,,-0.029585020374044955
ARF4,0.010498880330463704,-0.01523930013148737,-0.01674290691942632,-0.06804119845779942,0.08407398053497617,0.029490776345625684,-0.03469491619732258,-0.06470759673895975,-0.032720940006503225,0.019926029011116418,0.06743510702865904,0.013360051867383113,-0.012394794672631888,0.02552352382599829
CXCL14,0.09183697914995353,-0.007912167887876092,0.010515923427031964,0.0053566105786303645,-0.010405367372054969,-0.030684966415892852,0.007451936273491079,-0.009100218936492642,0.08953606352543181,-0.018314398738997734,0.043263666002548794,0.02197026967556198,-0.07154434695668996,0.03473023403563217
LIF,0.07231558820914462,0.018054666600576422,0.009177121033079012,-0.014874551876698354,0.02300929049478114,-0.04429127608601858,-0.028107277229671792,-0.047568724769653445,-0.023577886202884153,-0.03991704413974953,0.005031356835807475,0.017603146945297684,-0.10296159762158033,-0.021988126860528284
IL17B,,,,,,,,,,-0.027168502049010862,,,-0.027451464479654103,-0.033449932822883936
MMP1,,-0.01482748369085056,,-0.029233867584452296,,,,,,0.09801078320552083,,,-0.01987845732894749,0.04378323581843066
MATN1,,-0.0483872186593094,,,0.04066689167854731,-0.00016194602301555295,,,-0.01159184867830218,,,-0.005530046362397878,0.026933131323180436,0.09040463868027869
ADAM28,-0.051098969231936756,-0.02043608285638809,0.0017161960253929366,-0.022162343256470315,0.02558344982288382,0.0178529785220443,0.006447975978495954,-0.10118922224950316,0.021185392157528366,-0.027716849467961987,0.06439036780419168,-0.017700156579429648,0.00246903692184959,0.01420948377796146
TCN2,-0.052633680115506495,0.03700660991220991,0.002828567005711649,0.00020767892171291133,0.002674756687794997,-0.010783216075811673,-0.05132514958988564,-0.005023770573932826,0.02834742211035918,-0.009095074098515994,-0.005647050687830448,0.017392671414271345,0.03953612313328262,-0.020820706834798492
THPO,,-0.0005241268874924635,0.011820201273787675,,0.036194933206469965,0.0036864912147149356,-0.019612117252995914,0.02258533881541527,-0.011591850009887038,-0.042593811584585126,-0.026182038426151855,,-0.024541723031684615,0.07999528757114772
CUBN,-0.03680989106122633,-0.006777242274780907,0.06112810261293922,-0.02693090113471018,0.05698034856018748,0.016678854985963405,0.008151747219487067,-0.03631082036147081,-0.013875053026696005,-0.005150812243256934,0.0424947075061338,0.03421981039145744,-0.006025921096252437,0.011830062983427564
TIMP3,-0.04747655737822402,0.01134745185207589,-0.011689668461540684,-0.019867156279601964,-0.0036676967253982578,-0.06785866648870366,-0.021293192994975868,0.03490175701404779,0.035586851297526416,-0.04277695423799982,0.024132843833178028,0.04085938141818614,-0.011980630536476066,-0.036661312123679575
PIGF,-0.024400479029997695,0.01051116231402432,0.006848592264161541,0.06178487266693422,0.057627519994615004,0.02433209943186292,-0.0006431296740123783,-0.0009901396403884043,0.009219932284987164,0.05744142904050287,0.034789948759791675,-0.04364125993128567,-0.0015330816689187864,-0.019416743793094174
CRH,,0.02857819331647614,-0.013793661732425752,-0.029706938060850077,-0.009070461422005925,-0.010178082211999933,0.014590245819001072,0.04298849595745029,0.006043398647831164,,,-0.020370057871360432,0.0431662166471068,0.07181952759552293
BDNF,,-0.005713527650992089,0.031676599823723256,0.0024668325860795325,-0.058262892069346955,-0.025219589890758717,0.03806416301178657,0.1301693378280853,0.03793238597654944,-0.05319236460131814,,0.06775041966642238,0.009476819412533834,-0.01375653821411341
CCL5,0.032201058636352586,0.06016390100105336,-0.05724155173173558,0.02524395547207395,-0.03518211458299184,0.010640674222963945,-0.03791095856576294,-0.02359299361612773,-0.015725738523159935,0.054355747782913834,-0.03853788308095586,-0.02731497852588868,-0.011485773737679568,-0.01824790801282768
GAD1,-0.019107951982694438,0.03253918601304317,0.021869327173676,-0.018400192750023924,-0.014394674944747977,0.07107027618158553,0.03987696858248334,0.16668641058806752,0.13203522399320078,0.06956976124745434,-0.060434434575180586,0.03362861667970209,-0.02453412427316103,0.04701147318192466
COL14A1,0.02353104525897049,0.05753170661650506,0.020284749743928205,0.08103894027900806,-0.0073721668497366034,0.029237297168267798,-0.008022490374492227,-0.045113998548500844,-0.002754206482931192,-0.02101190749460765,-0.022380030242307034,-0.00931076118798887,-0.02308577423100933,0.0499142389578733
HLA-A,-0.026068980970436008,0.015617832354831994,-0.04820905793538359,-0.022577697043318863,0.01587574184392059,0.05001750576527403,-0.0199651955115315,-0.15985033933041243,-0.06902090986598007,0.05008489499639435,0.013257523208731867,0.06550014706975825,-0.003843609812630895,-0.028739683161790656
CD5L,0.014732982371181442,-0.01763705776424394,,,,,,0.08843130150632882,,,-0.02988607737253317,,,
FGF18,,0.016202191958804492,0.007725347607096997,-0.0405324481213437,0.061174683598553305,0.0335216372383058,,,,,,,0.0468906676830137,0.007603888347459319
ADM,0.05423060721039074,-0.01602600024816636,-0.0427725833322498,-0.08906580496366553,0.05010935900906008,-0.06849014371793771,-0.012414568904979753,0.027900321283914443,-0.09921714885148651,-0.030774888257507425,0.035283711560229476,-0.010604260930449996,-0.06486105235786721,-0.04894387546463782
CCL15,,0.06852320768777927,,,,,0.006603239540035525,,,,,,,
GNAI2,0.04031523382328821,0.006990682302138456,-0.02150206863123668,0.06687727905543492,0.027682643104009766,0.017370067716608345,-0.027549146508961498,-0.08891128532847427,-0.0375447811452508,0.022735402814888145,0.13265999328082545,0.01591353626248915,-0.08905425773583094,-0.06522019427318172
HDC,,,,,,,0.015245905126101487,,,,,,,-0.030483245865034408
COL11A1,0.07767171626455344,0.02313477471393246,0.07787749844732339,0.01552876907695163,0.06219176560927067,-0.017104647693555314,-0.007680904717019416,0.06720166663333255,-0.034927066456014275,0.07022585812692386,-0.047144520718278286,0.03949465420971791,-0.009084067948216541,-0.0073042125976582935
NUCB2,0.088844715711658,0.030792348268910967,-0.030015876871972217,-0.0029095672431353145,0.031003836323633502,-0.004161877277095516,0.011901036798736738,-0.0572136597234642,-0.01275584585543387,0.045082060496175164,0.05250990539814253,-0.009078551103101991,-0.00658466696773896,0.004888226770003012
FGF16,,,,,,,,,,,,,,-0.030037276002797295
CXCL1,,-0.034980375196820505,0.05933720968228944,-0.003133428054759719,,0.006693732780842956,-0.026616119515150742,-0.03196407326679936,0.028227397764638916,-0.045485786190021624,,-0.038436403284903616,-0.014935322707630856,-0.03368237970558957
VCAN,-0.03704882070379571,-0.013691885521494751,0.0198250766141258,0.02285839388738045,0.0638678390689919,0.07354513088159968,-0.002713170621431211,-0.06187961696431426,-0.06239114853951361,-0.034792156923241155,0.015299730360425288,-0.11084579893539255,-0.03249125270828633,-0.008753497533643455
MMP7,,0.01053011630764449,-0.0009132736378094701,,-0.02960495167817747,0.032201984956490286,-0.012267807629020749,-0.02900029782873744,-0.017916385148968816,-0.057110347694127296,,,-0.02232559749349022,-0.0006951381937340871
PTPN6,0.07334632347944539,-0.03518211069534742,-0.0051591833889382864,-0.06389405181467527,0.058119527246288515,0.006380999879154766,-0.056274780751631386,-0.049434269690424366,-0.007665894850676669,0.05940654624415358,0.014412837313764356,-0.028942892516544964,-0.03501189858045906,-0.0528256582031058
PTGS2,-0.01339895535432738,-0.043917953103136856,0.06205483021553345,0.02043974227209033,0.018768646709220346,-0.00824710459410438,0.00019633893639406147,-0.014259422517732562,0.040045007648162295,-0.038561102914532366,-0.04617396529464148,-0.03161182139313774,-0.029003394418369917,-0.0034459103831196206
XCL1,0.035936387645276194,-0.016961569224513084,-0.00679750178955949,0.006792844192264308,,0.03518895894987385,,-0.007639367770600684,,,,,,0.05251275114966571
CD58,0.028021026408336983,0.001894417207166995,-0.021808955614852594,0.0026181711496369793,0.03989685757215189,0.0020836593440096795,-0.027493000736584283,0.062418534168280526,0.0007275675052736079,0.001645931282780872,0.03292996981092314,0.02596295333232273,0.01284764501252521,-0.005525044687238728
TNFSF14,0.00899774420231062,-0.03232488431220416,0.003540068983718796,0.018261717883783387,,0.026353600346137356,-0.003499752370403183,-0.08260330643222341,,0.02520003063853963,-0.035695167963718265,0.02631815335020275,-0.016072169448717557,0.06395253661042613
CNTN4,,-0.014484638277361869,-0.031865057233524,0.033330111192862256,-0.01699409406445882,0.029457537950401184,0.0031376180541027505,0.1243002730095657,0.11902635691202731,,-0.014429224467833082,-0.03208917309054664,0.09204940568346089,0.057756255677744325
NTF4,,,0.019117507216116,,,,,,,,,,,
INSL3,,-0.042385779869689416,0.03236477450690936,,,0.08047346181085563,,,,,,,0.089251633466536,
BTLA,,,-0.0184000132071047,-0.03240703378726416,,,0.003148410249338722,,,,0.04942145324173577,,,
MFNG,0.020872790245881612,-0.023137536291657563,0.01134653746633405,-0.020968360667232296,0.04050120767788401,0.029128166365955107,0.006393153202165454,-0.0023862182599890657,-0.011706182390198225,-0.024699826921155493,0.04654783263644941,0.03719070860370309,0.012637508290851779,0.04593573903697777
ICAM1,0.08985147044162274,0.02874812071929368,-0.0014745449107752915,-0.00805008001476085,0.025493301779577048,0.01030216126571262,0.015405204637365243,-0.09173576241124126,-0.02522789457746005,0.0032739175044960976,0.04813843535578619,0.026404153490503526,0.04757043313073677,-0.018074087978583068
PROS1,0.026694141842791782,0.023512828879096313,-0.01899656404332133,-0.03946768534635074,0.08055443525318827,0.008664432595365142,-0.017549186584314192,0.009352046322600406,0.04120115227833127,0.08921257545836288,0.06968571531872815,0.04239741545068423,0.00012022200596079576,-0.05945709053295092
CLCF1,0.002013088004412603,-0.004428047907265605,-0.023014618191656667,-0.03394972689286465,0.02732855821719599,0.03143912653331172,0.004634907139578567,-0.05720374042420718,-0.0345211681635825,-0.07207992580883062,0.03640799352311377,-0.01404073497612529,-0.05830021787864835,-0.026312614556200157
PSAP,-0.00023325121286530152,-0.03757943648567289,0.038779667917304535,-0.005549548802559996,-0.06294508933883883,0.0792917103638564,-0.07347442578606693,-0.004015104791678073,0.10154901302458079,-0.022610186222552134,0.08178597951772483,0.010392410317099435,0.002891922271017516,0.03501882900909129
EFEMP1,0.01884578783131532,0.009203873515181982,0.10151485345093977,-0.0034646066148103444,0.02769683181845713,0.14295462495581113,-0.05462330458736002,-0.112300308172648,-0.028272850714953984,-0.06312049380988113,0.0987941014924224,0.07799487973285504,-0.02660825569568287,-0.042746898978655565
C1QTNF1,0.03473314260631761,0.015966751645390267,0.0019505570497922017,0.015283637717978426,0.04529372003987463,-0.05974296764905885,0.038613674623301446,0.03497424526413567,-0.04481430185423657,-0.04510162553075712,-0.011553887650179008,0.04952940372311674,-0.058232006646417506,-0.0528473995202975
ALB,-0.02167788566938148,-0.039112053871010674,-0.014979743649360347,0.012820844876838674,-0.002054894411469771,0.05557120376271811,0.008345876372883157,-0.0858253174360953,-0.025078947363267,0.09527430503392818,-0.019572601398456416,0.03541142291880161,-0.006691675342252859,0.003787205490829982
CCL13,,,,,,,,,,,,,-0.009506541851555363,
EFNA3,-0.04973916388707579,-0.04077066667668948,0.008793895713227005,0.041814172942826924,-0.002069134645490169,-0.031736725748425926,0.016791000267030228,0.12850671367067065,-0.02540218959880313,0.004022145074481105,0.03178862789341024,-0.04635224565111147,0.025197009896080192,0.07103601568317115
DRAXIN,0.04585708528322707,0.007736265379565564,0.0069238393058237745,0.007745847261150936,0.12222958702130031,-0.05488871089864707,0.0018488231306159062,0.07856657654223277,-0.024072694863338604,0.05912795007292596,0.06986907605221987,0.02453635975337034,0.03308885328733894,0.006293315397109778
RAET1L,,0.05244622167629688,,,,,0.03321404371695486,,,,,,0.08440732236922491,
NPTX2,-0.007754315989914522,-0.01698193504721453,0.026716600926149046,-0.010282968117385178,-0.0652129417539339,0.047799504189469516,-0.045767926601187475,0.00135308821368609,0.037789035148603725,-0.06268396784273671,0.03545019920120422,0.06426119181837252,0.022771976683396186,-0.025433490505665127
FGF11,-0.03067005011773587,-0.05360792452791825,0.02067369533913747,0.032976113266693405,0.02999294540400993,-0.05679183701667068,0.004523381515212629,-0.00447079003281915,-0.04433780164512259,0.03910186625577864,0.025063196081456095,-0.0010672798022400985,-0.012122483790900404,-0.01004126893716467
CD59,0.07102549126957698,0.048407200218570305,-0.018167288875757696,0.01523643839135203,-0.04781545940719534,0.07400126527189581,-0.015937733102832072,0.062191716243909144,0.08706249675861576,0.13471803548023112,-0.00468830529664487,-0.037528684910920616,-0.02101830374636712,-0.003284391247848389
COL9A2,-0.0012005000887101017,0.0710867122823038,0.06024431665400337,0.03820068127026283,0.05621817675571828,0.07638252071349094,-0.05172858915993136,-0.13403596581152974,-0.03435314708306039,0.03694547995620052,0.06995117258736502,-0.026830805350674787,-0.013106252318963724,0.0275889857491443
DLL3,-0.016580905486408073,0.05437245427483255,0.06114108346077218,0.0030918054894912097,0.08865041128983853,0.06379865901566693,-0.0035474042218132957,0.13321704406122775,0.031096138623287483,-0.04114078040611032,0.016617130410283638,-0.054862843066459,-0.006202202836179545,0.07876435151578699
FGF5,,,,,,,,0.049498931825233496,,,,,,-0.051525813578980145
LIN7C,0.022212415322293,-0.037547107723432054,0.040853098631870345,0.004717303421444722,-0.004341239026853748,-0.006261901036408292,0.017357549617890114,0.05771477345229971,-0.004772813682023205,0.052616094546737595,0.03497638966794782,-0.027862282337743984,0.034473179736296634,-0.010555517123699249
GDF7,-0.005324664706917417,-0.030056624401307394,0.02425501900702073,,0.05384213792436557,0.04142629162969917,0.0522261358547305,0.012522337876469593,,,0.09638635380245159,-0.002596134396939188,0.008317742705834652,-0.0020183659294479212
PSPN,-0.018124525125116725,0.0016753556255579977,0.04618689776370466,0.012154534943061833,0.025738560830081213,-0.0019169413540940782,-0.037485423268228256,0.09262474666571163,-0.006224682998633807,0.19823409988889254,0.06991865461747646,0.016714896539617677,-0.0060658194363967365,-0.07021147050762838
ANGPT1,-0.029224551567091053,0.007438692546327628,0.11066789865217719,0.007673522707004996,-0.04874443587188195,0.029485600418061614,0.06059933012356828,-0.04524361698036526,0.05652390132732582,-0.010352011394831991,0.03205733580517736,0.011607771270373945,-0.020236527799073218,0.035724779422948855
PNOC,0.1296636693532152,-0.04622486866776395,0.06197861959964458,0.005803916605461201,-0.08754114150511927,0.06283051736035625,-0.016591597879199706,0.08338298855425255,-0.007445186316998328,,,,-0.027663678548576594,0.10856678871815205
L1CAM,0.03887307157161111,0.0346262007060932,-0.005816117206263285,0.04258412126073783,-0.0050396065143428655,0.0330694035827606,0.09789042273110365,0.10935810542600642,0.10948356435850284,-0.028617654375489927,0.04059989849016223,0.05895138262620662,0.02059818059849397,0.06595005691180118
APOA1,-0.007580380989423496,0.013563988794156483,-0.015986033782110883,-0.008027035967677652,0.0866325772373462,-0.01543641061543844,0.03761674679268979,0.0013873365827401856,0.0010897517144698027,0.07135415328450985,0.014578689995422715,0.007621970702825833,0.033322843297000734,-0.030205332558479996
PSEN1,0.03387505240307034,-0.023128526312003704,0.04009945249842172,0.03508816370599143,0.05542698500018717,0.05297558843015217,-0.05213548541687214,-0.017940585244093487,-0.0503539090628711,0.025710831625488317,-0.06150747912472466,-0.0087971608054118,0.03398483531745558,-0.05206722724504914
CALM2,0.015552655691263413,0.06691785037545582,0.03234600021976438,0.027737443583026267,-0.023676208316690383,0.04676698060886583,0.07024400642958667,0.16799364762942387,0.10439920500338622,-0.03433887468610264,-0.08802899145613029,-0.019696317342047034,0.07933099999775015,0.06814920018728063
CLEC2B,0.008190157137733557,0.025982575416157602,-0.0027024175256352774,-0.06248558394871522,-0.01009216888501398,-0.03805596394734123,0.010535339082413307,-0.013815012047873589,0.00526990289434898,0.03140017844755143,0.0551025172998867,-0.01966050278103459,-0.002542774583783351,-0.01352956534772455
NTNG1,-0.002102401618729067,-0.009211796366514622,0.024861975496120164,0.0653587962949275,0.06548522641593264,0.025835161459942992,0.028157979830394073,0.06270586387556586,0.04809158685486795,0.052885984258293,0.021211594910598618,-0.03634035197606764,-0.006557880225396263,-0.04006586550475954
LRIG1,0.02276252649392597,0.033601564405825846,0.11497120289027861,0.06498004934698141,0.004171008276111786,-0.0705424786806209,-0.003573495102921279,-0.05085776577492998,-0.0635944881099296,0.13011908818883047,0.1080029193018365,0.012291437009420026,0.061331361695802,-0.03457887761867692
CPAMD8,0.0008050367689506725,0.012036793532840283,-0.018910629757417387,-0.039467337312407445,-0.042604857836454485,-0.03892405631055041,-0.035112416382313744,-0.054342540895410255,0.0454436687779855,,0.0899669380767327,0.05129022520776055,,0.0274442222139892
GHRL,-0.02035688932480363,0.019945562175708084,0.017287018995649682,0.08214281250474889,-0.004421960129158407,-0.01803482832695192,0.06389260382820125,0.05569624318012121,-0.014794338787818231,-0.06877608436183122,-0.03652672664700262,0.0033733710386269176,-0.025240496319055113,0.006605410415415148
NPY,-0.03158256988863949,0.025327485170339337,0.011929145327359517,0.007326953630956534,-0.014662612888197436,-0.018045614609443362,-0.01310276891336911,0.049166334263519774,0.05013752850594958,0.005400601489988704,-0.03385444025967708,0.07224240768018668,0.019725082099835325,0.04444630915422865
MMP2,0.06145072346777975,0.012832374369898808,0.017432188497695626,0.057046502514624516,0.07921827874674615,0.03606719189211733,-0.028233237240995794,0.01950873447464778,-0.0803428719628325,0.09724886909622418,0.11203666376668626,-0.019988835901305613,-0.01898402296986512,-0.03130557682758388
LHB,,,0.003893214558555687,,,,,,,,,,,
PPY,,0.03963424550181802,0.01095703023445195,,,-0.007642604267764561,,,,,,,-0.05117548877538646,-0.0017501759538361464
ALKAL2,0.027428543397739792,-0.0033394364578300836,0.009239497472894554,,0.05344490405622172,0.05447104563490494,-0.013468846254123906,-0.08620612630519439,-0.038071538117987004,0.08986645246065914,-0.031194518714582738,-0.033470119770140236,0.030886717869384905,-0.02256088053715923
CSF1,0.07434475925915468,-0.04364094961756022,0.07242398502217712,0.014170804200325146,0.050472150234582375,0.02032565518523879,-0.02961450020611122,-0.09956173193946749,-0.048125666592654756,-0.014084275015641383,0.09059680889138938,0.008597860817292427,-0.03342768550199327,-0.02321006891266612
SEMA4C,0.020424246999444843,-0.028353283270800042,0.020182607382266796,-0.024692006778763816,0.030704643982419372,0.0332397742570366,0.014018553474569932,1.455226593825588e-05,-0.04009549678413447,0.054498887602670285,0.09556122591510982,0.050833886183359926,-0.0003897533682301489,0.03183029355514242
ICAM2,-0.030236428317184975,0.03510367894147364,-0.029988321288293724,0.038644305677635396,0.023363991642297424,0.025640725149070072,-0.04741938601822665,0.08205357984080913,0.07432490852656394,-0.0411083681443358,0.0006609741445781338,0.01746876077241645,0.023084215121689493,-0.03582617294144915
SYTL3,0.04042603095901216,0.015023730172704277,-0.03126260136231316,-0.01984470361290545,-0.00046141486638063244,0.009757734064440048,-0.0017910353917482337,-0.07936307719380456,-0.03619251501762278,0.08109106288590881,-0.039038539340185745,0.010147101360016508,0.0043882314656441355,-0.00036283840643623903
IL1A,-0.025015311740325303,0.01641580256825781,0.014793230882851215,0.014811828003268034,0.04254467768374606,0.044581006434986074,-0.030684503426295046,-0.025429581659845164,-0.022279507902682197,-0.0008341608208662973,0.015217676222457496,0.06051824260269159,0.04355555041960801,0.10033448632185556
HLA-G,,-0.02869991173022492,-0.033868982301664574,,-0.021848513689195673,,,,,-0.054164384665777825,,,0.07921727961695059,
PGF,0.02418971001083503,0.01886283690787176,0.019404689530843067,0.0017475954423308143,0.04635446931626422,-0.03580745486261729,0.0035857468911096833,-0.08145536780224376,-0.016055645370327335,-0.05030846775432123,0.0027811412019736375,0.04742130304660594,0.007968724941680357,0.03159667013777346
LGALS8,0.02378990615505525,-0.018669145555040213,0.036832103045475656,0.09245945187981086,0.004515954380551569,-0.02449560394182225,0.019400357440322848,0.04275379346619388,-0.014950416044333753,0.011600375795257861,0.1101729806379307,0.008344439039779595,0.027614636305766233,0.04120286569380846
DKK3,0.017095818547182794,0.0839164227961831,-0.0032274714646584393,0.04577932753712064,-0.0520668262042408,0.004088618007914014,0.07169559810487468,0.17539658516123707,0.10851207613795147,0.05655003379676315,-0.008128249960357258,0.05097799147741393,0.06660780973107057,0.05952080146411784
COL16A1,0.015857276509638744,0.03617571449362226,0.04357510117113109,-0.00024012423413374956,0.04608021025048834,0.056111256591413604,-0.007796151011058439,0.01802851307033423,-0.11131646025596575,0.1124922045537888,0.09028527350008904,0.033412641157785715,0.07125612536671616,-0.02328893531076364
TPH1,-0.0013456518161949315,0.019039704231222476,-0.045462204402454236,0.019671218418412986,-0.02315154704171848,-0.030368596909605153,,,-0.013950284022531897,0.05540208605892721,,-0.018192943276002214,0.06882579927499952,-0.046026168491122295
TNC,-0.005452793221071656,-0.02763052462858723,0.0318618386464851,-0.05863839198572747,0.04127396530832341,-0.018385861182633457,-0.025007585370431948,-0.14890073269491966,-0.08465748850737433,-0.058637996647475356,0.13816090354462113,0.041766974660324994,-0.022759942901626837,0.006058707510435654
TNFSF9,0.06294508538553778,-0.028854051517190674,-0.01821962823232269,-0.031285282854334226,-0.01636762542202325,0.08529263960932557,0.05415934240928824,0.07807655755081774,0.034992581550010914,,-0.017632785799452457,-0.05995055943049226,0.03475357864385235,0.0697206789652108
C4A,,,0.027104443424656736,,,0.0860133981935639,,-0.03356492371107849,-0.012262829597918414,0.2017208613536156,,-0.005024789021422877,-0.007498175538846137,
CNTN2,0.029974362674327938,0.003759180764904287,0.010389241488720035,0.07196025559369044,0.014428889117570266,0.03965476571885774,-0.031556990322950486,-0.12880418203673757,0.05188453041192519,0.06192289295299548,-0.10059098392470145,-0.020795250247258246,0.027458694139532287,0.040393398947181074
F7,,-0.025862860266500354,,,-0.0009909718710401623,,,,,,,,0.10373366831428579,-0.001116547234696129
LUM,0.009053275745511966,0.035056143407934844,-0.012579816480397462,0.008328612330908359,-0.0342384100928439,-0.03319577324658687,-0.04050708555278679,-0.046743515532212426,-0.029609366205806512,0.011614847313391031,0.04871498309494183,0.0378378962711531,0.007768913806500002,0.0016881563617511459
IZUMO1,-0.020570776319663014,,,,,,,,,,,,,
BTC,,-0.009648279166031684,0.034453832424013967,0.01258436535471482,,,-0.07291989326231016,-0.04090646352303147,,,,-0.029888934823392176,0.06164606430123342,0.017859310733772542
APOC1,-0.010682544144892777,0.014162123350118945,-0.03773540970356197,0.019737902236040376,0.06717456170413474,0.04888904737798505,-0.035571816836736755,-0.18867547101692725,-0.05856844313236213,-0.11900183106030791,0.05479561192939556,0.04799832547042034,-0.014116024818085956,-0.06055124897825226
PKM,0.013757381458555939,-0.04994451968583569,-0.016103670119762954,-0.023957562292431848,0.02831751907094251,-0.06335565100625015,0.04719473050042187,0.20628151966610064,-0.055595103842320394,-0.05133235937833498,0.06061283029991065,0.07497603879859001,-0.04704623504033693,-0.01068823201835349
TNF,,0.04955778266527336,-0.013210427012713608,0.06060121587660759,-0.016384049272582524,0.024531543543180035,-0.01697779574717034,-0.0799914315247741,0.00639961798002265,-0.07081595938452763,-0.041863167952364014,,,-0.031786111318509926
GNAS,-0.050455812816727445,-0.01866042953210399,0.002169911855174524,0.02016796861958024,-0.03967773934321613,-0.07504195145784623,0.05569906825439707,0.20595704260649295,-0.08803301365311085,0.004477710841415794,0.0179187775110464,-0.015715364147780016,-0.00025262363850076614,0.0572661153725145
BMP8B,0.029231209158939505,0.012089745389082328,-0.04910130012159259,-0.038078578176262326,0.10159100992408035,-0.007110381006311063,0.02755579767958491,-0.08199700652640801,-0.004511397735068895,-0.011151519561067861,0.0386578165940787,0.06750538764231101,-0.0020271299197826883,-0.008451239882409787
LIPH,,-0.03730615384107624,-0.01600476327354443,,,-0.031767302182039416,,,,0.11366568639483568,,,-0.03705578732189632,-0.03990555735492136
CCL28,,-0.014792841316540071,,,0.09409864000341757,-0.016569412667936666,0.003655181501654344,-0.0013893632255042128,-0.011063181232259193,0.04831709382072605,,0.02004531195042525,,0.048903720791457196
PTPN11,0.009265916358351995,-0.016342498808748582,-0.007941447956690289,0.05859799008164162,0.06160496053057359,0.03326049007316192,-0.01684246921308193,-0.03125899005496218,-0.016318547044415845,0.014410596665280143,-0.010562035963185994,-0.053484410665488785,0.043705708268297866,-0.031052840558597573
ADAM12,0.011282971784165256,0.046714091585286416,-0.009537950289094117,-0.01507174477636012,0.03912037765765172,-0.07436219924478059,0.04149615542127935,-0.02346630734583449,-0.04300081250810098,-0.05402044332216926,-0.028313854296020433,0.07109025869930737,-0.004311343338000086,-0.0900976845575254
EPO,,-0.04316432088141787,0.0509073812079319,0.021228704744439723,,-0.0332364672848314,,,-0.01395028607117835,,-0.0341670852439507,,-0.02232460501740919,
EDN3,0.06583617119789678,-0.015935398387489495,-0.02250127919847979,0.01975726541664158,-0.02883963735799259,-0.02132714383618147,-0.01671096969348157,-0.03920777763242804,-0.014094232262255698,,-0.02618198094251789,-0.042659656309266984,0.023162819923278146,0.06238853526943164
CCL22,,,,,,2.0858540415895962e-05,,,,,,0.022497588688850986,-0.01958886905272877,
