,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.033912701032860385,,0.0449974764580372,-0.017018618370282537,,0.04074262194107587,-0.01893238333011958,,-0.016618656041677265,-0.029998372507700814,,,,,0.021796635569346995,0.17235973380046732,0.04170810766764999,-0.0224092982319211,0.10763935525141777,-0.02807164808109942,-0.026360864746569356,
PDAP1,0.061255438290861074,0.089279320369138,0.008484131051868068,-0.01769000617149374,-0.0023636696056464775,0.003405501960357345,-0.011414230714017853,0.02723624490366607,0.09930387084737793,0.008158195482342308,-0.007321050215642439,0.017136175088829274,0.014771927066847304,0.03395435883604007,0.008786632421470108,-0.022757030034691844,0.02852195654556218,0.012114655934903618,0.008692301313392862,0.08190042532187114,0.009738926822722486,0.07629398780289384
QDPR,0.02180623182558053,-0.033842198530948754,-0.02677665724044625,0.007521632196952933,0.0737762499556396,0.027214744521739262,-0.0056254107300776676,0.009877210178351232,-0.034622285999702004,0.015096885480220675,0.0320198744421091,-0.02562084239215508,0.04277212759194709,-0.041370386497502465,-0.000908472060545899,-0.07703957856569436,0.06784285418321827,0.0365009679120945,-0.09998469561196104,-0.019353082071396615,0.0159975225095376,-0.05397746306792601
POMC,0.03708447759524875,-0.037910020856393015,-0.01217351951661857,-0.019704722417203696,,0.011636960673359774,0.027895732440178247,0.008884877365965152,0.015525257385137062,0.002935847713090121,0.0383793280717765,-0.0323960655200122,0.03466694633785372,0.01767332650209008,0.03724736177416134,-0.02140650080957308,-0.02102484023431776,0.07474624222950586,0.070868030633563,-0.003733356619931831,-0.027375098351968885,-0.004438969124192697
CCL18,,-0.04263766931121303,-0.039079636951149146,,,,,,,,,-0.05094307758021757,0.16671049657629883,,,-0.019964883929448833,0.014242878222273037,-0.021119920330228633,,0.01217495006297578,,
CCL17,,,,,,-0.02791943917781521,,,,0.03547293962455956,0.15215676254588317,,,0.05013062313171288,,,0.067981358352217,0.06126567899513295,-0.02571715534711166,,-0.017172608873611404,
VEGFD,,0.02979901899937052,-0.029921127945993352,-0.024375756380813938,,-0.03110533837995027,-0.018113432453577487,,-0.022707049346337153,-0.022989458919785582,0.07180945340856064,0.04320004109405442,0.003525269711447075,-0.020770147566261714,-0.04739154342248328,,,-0.0224092982319211,-0.027123661308723363,,,
TNFSF13,,,0.004930499452767705,,,0.05652007473051057,,-0.01736647513185513,,,,,,,,,0.05732265402805751,0.012638271471909235,0.008798232232499753,-0.031522579362051564,-0.012866127225623343,-0.012168248148119227
WNT5A,0.043846883278006676,0.16219639053722207,-0.008910272773099796,0.0534272969079412,0.0021924495824437473,-0.05142301137559673,0.029840518685327392,0.049063428641275164,0.09345708794632948,0.03893254104148495,-0.04597717746941333,-0.011923704263222689,0.01989266336198833,0.04331683268789459,-0.01595235345664017,0.12455716577400794,0.008604810761619926,0.042653964064872034,0.04601790107344299,0.016341221972217202,0.00317275720737099,0.04004206203191375
CXCL8,,0.033191872359837074,-0.030953345385116657,0.005487962299891788,-0.03341937835128515,0.04214047826208831,-0.04011260865276436,-0.02470268450015123,0.013381135503841918,-0.06932412619354479,0.1454307300035607,0.00495986943084044,-0.010409822148273552,-0.008099853895239446,0.04766877861724634,-0.035151321493671464,-0.03540017334497601,0.028352632674375502,-0.009648118230294085,-0.003953500419696139,-0.03480236908642115,0.028101977148308435
GRN,-0.012437262356077162,0.051068303094494095,-0.018286083663687207,-0.029589645406785433,-0.03154056174439442,-0.003491197730199275,0.04461869959594712,-0.005645854983397177,0.0842730244501936,0.01222293546538468,-0.0012587514520704677,-0.062199103848013394,0.01450225876799557,-0.002568068172198343,0.035162722574347174,-0.037364777210865695,0.02801905260135016,0.02789059302148396,0.025036135584331622,-0.04123900832926464,-0.023647890634745105,-0.031778798989484235
MIA,0.16344313237502717,-0.010574587527033703,0.006288315448323262,-0.006900833876818844,-0.04274806532421491,0.057136554694271625,-0.026156784983292665,0.0768256836985028,0.06925893327078256,0.012586188598103466,-0.015386300883417267,,-0.024401685068398054,0.018461630693423717,0.027850814446293618,0.01720609624443057,0.025707777283372688,-0.03350333466205367,0.11783120591024276,-0.011647178581439667,-0.01371868056138841,-0.01954478462490877
COL4A4,-0.020234176840964086,0.042573853324228195,0.03722212629314081,0.010801610472558086,-0.000258381212587755,0.01681362512989128,-0.03284878132859417,0.07644489569544692,0.007127466623720792,-0.03111917515873823,-0.025847761852223174,,,0.034424491594773655,-0.03710851183982813,-0.02524185138012182,0.04821932632318679,-0.03588079036281101,-0.03961519896530685,-0.026797733744738244,0.0004953068640776344,-0.04399246300988729
TAC1,0.009129346904625791,-0.06056817712662968,0.007222695420293464,0.013766312478603784,0.10849117315428268,-0.034814733072371436,-0.027229710902958386,0.006490532303637422,-0.04795781201042873,-0.010368023369975197,0.0013201761811183596,0.06765794453892002,,-0.03363458143143867,,,,,,-0.000931924848670566,-0.022575140548729507,0.016130486045156177
RARRES2,-0.011765348377379786,-0.1170314168332025,-0.010671233478879499,-0.02288646917471533,-0.10258816735760096,0.020198944214936437,-0.009092963763735008,-0.0035207746068574384,0.09944306793641977,-0.01805916245189284,0.025937299493430408,-0.024322850512135556,-0.04923844548375447,-0.018295917198905273,-0.025349726884698002,-0.03797257909056674,-0.02964710431894774,0.020027333774621375,-0.017991652368173856,0.030604251312312362,-0.01915491170935753,0.03986622557524974
FGF7,0.022418621405841995,-0.044959118941197806,,-0.015476799902588297,-0.0386825898821524,-0.029628697712934023,-0.023621054769676825,0.008283808569929503,0.10192043024339749,0.04022050680231397,0.06679292909353687,0.0443532727645622,0.0228485378609601,0.07201205455828946,-0.07730552737858763,-0.06821806472033676,0.01354440931735089,0.012771995327597065,-0.006940115395933522,0.014887408215579222,0.018311106144874023,0.0040155733512268555
EFNA2,,,,,,,,,,,,,,,,,,0.055818447449418884,,,,
HBEGF,0.012892974754909544,0.03421810809484282,0.004898765897193452,0.009890416894965552,0.056959879039528774,0.006201401014721613,0.04948282318837226,0.10698181390356348,0.04008638551517321,-0.026703395834276153,0.037354457705533875,-0.05125120047774449,0.0848755184396196,0.03838441570898883,-0.04348947182231834,-0.00016240016803557606,-0.036881746449838514,0.0329471104524374,-0.01666520946570169,0.003082747861400123,-0.024374944201470444,0.08218793108079094
CSF3,,-0.048360797947390455,,,-0.022769004336879083,-0.03327753711925261,-0.053940632733648616,,0.04864506793589448,,,,-0.027031294623222665,,,,0.027239213590694436,0.057555744787870296,,-0.04024454207393313,-0.018080107956313644,0.0396726726677517
PI3,,-0.011217436287253829,-0.041113425738656346,,-0.0014889234655430215,0.011049630533034718,0.06268810467164833,,0.11546084889848182,,,,,,,,-0.01051806823654305,0.02267418867444125,0.06804177461712013,-0.01614189222195356,-0.0035901581224338478,0.1412225579404697
PCSK1N,-0.03141732090814908,0.03958016488138981,0.07275851407833821,0.02773258642950525,0.036530139737243075,-0.03535277545138163,-0.015824495559706487,0.001993673771019608,-0.046162499987707745,0.02960916539094747,0.02699720259927307,0.13112708158288147,0.030684187040590397,0.008585229145538303,-0.05967812532895373,0.014017776178804014,0.034285561450536246,-0.028360250130423863,-0.0022410917357654123,0.06854977012886751,-0.012610050023560545,-0.03622662306263514
NTS,,,,,,,0.006618262317355628,-0.001981318343324027,0.018487160265521246,-0.019869847998171594,0.0071891515324080954,-0.026245497223317198,,,,,0.035829647443069323,-0.02594822719874999,,-0.0389316517680647,-0.026774174457767305,
SFRP1,-0.025421524007454017,0.0042563012335752794,0.011737795100534456,-0.03408320402463979,,-0.024360789869212425,0.052261076044749416,0.036806512870758035,0.023509363367218768,0.043529388403127346,0.13717401273496044,-0.06621384767132603,0.027547706817569774,-0.01800213020185349,-0.07079533071931421,-0.0029927090484221696,0.01631485692877638,0.01614046760416393,-0.016722459498984408,0.10496092122173092,-0.026152010474183605,0.06070657963756766
CXCL13,,,,-0.041152479301330945,-0.01653299124074393,,-0.02047857489136509,,,,,,0.037103276616505414,,,,0.05399336601974002,-0.009774163037077612,,-0.026852304159666895,,-0.03753534148523888
MICA,0.008435877118501344,-0.042218509013595695,-0.06374400335722516,-0.043980310745964646,-0.014960279603097872,0.06774269130708202,0.0002672665811666669,0.1007043342296845,0.08804665050323096,0.03189055008061559,0.08595607363455178,-0.0022664027888639527,-0.003200297416013432,0.011744645593932816,0.04223536577831785,0.02662117857723861,-0.05018178568067025,-0.0388201717768288,0.011171883306957325,-0.011583279413833044,0.005715881198137299,0.03975422673544531
TG,-0.020234172281114432,-0.03855127491720181,0.0081443307128332,-0.02314189199908663,,0.0726941389329783,-0.04382816525267658,-0.023283065085669952,-0.008216096417164035,0.017201689705691702,-0.013347868423897824,,0.03346196156994342,0.16040018464516576,0.043507155576396214,0.0759063554707806,0.006860768313163244,0.03649162539448925,,0.014233410646726433,0.013723660676893177,0.008941616760077221
ADA,-0.019307359501730764,-0.03504047105141224,-0.006036586012077398,0.03741639211321364,-0.044925836324549065,-0.03476339113083843,0.04081287498728856,0.020887370741843343,0.03729601886865734,0.014194530432550522,0.03164313567280589,-0.07005048493395342,0.07485725625139293,-0.01627840341621864,-0.0013955823796386972,-0.011794417552469875,-0.016460110699322086,0.056144015871493806,-0.025500902349518448,0.013684641130613632,0.010355437942503022,-0.07354867899607952
LAMC3,0.01868301917515471,0.03754560791614835,0.023436783121905485,-0.04115247945612492,0.1286703574664553,-0.015040194827202967,0.05261412143386529,0.02680250331087373,0.0639790865764264,0.029155614647517283,-0.033740976423023275,-0.018295899860139797,0.047374795272444675,0.0170078187772548,-0.048871831116993635,0.004900445518397707,0.03462006704722598,0.03730356575858785,0.03159084185975312,-0.055909491256591705,0.006352429115928256,0.003938504441728325
CCL7,,,-0.02485795046132626,,,-0.019007014786189023,-0.027150809405909703,,,,,,,,,,0.12617475015267965,,,,-0.0189462005485519,0.0953825106633541
NGF,,-0.027862030425640564,-0.042679866518991624,,,0.018717321952888128,-0.028980663148547792,-0.02221828900615022,,,,-0.006449859648968533,0.034484225693653225,,0.012156147544995964,-0.02966907800528305,-0.049572775742841885,-0.02101225008354226,,-0.029282550699023406,0.0331655322782896,-0.052443820581406994
TNFSF15,,-0.03446880891282144,,,,-0.021165240585606378,-0.020102367149965585,-0.026977873836899573,,,,,-0.017214059733611516,,0.023472286576626426,0.017170321136992673,0.03388163336001086,,,-0.024991169714373793,0.010755152864330474,0.07302676068939809
HMGB1,0.04647465909416127,-0.026246530345070802,0.08901206417692713,-0.03656175919672865,0.012909217681977097,0.013940066732854832,0.03978871147918131,0.01888367306243069,0.0458322259628321,0.0025224806876325365,0.007443805883453455,-0.028421141062373624,0.11516621169716025,-0.010622753346206918,-0.0596576588731411,-0.03952089938696001,0.06065215535114585,-0.01448764879833116,-0.018295314978291847,0.015477623702546007,-0.047149537224207595,0.010663270436729204
ITGB3BP,0.08476799471278308,0.028437586334596365,0.006417549873193454,-0.03735354619835584,-0.0002430627300392962,-0.0176375843402719,-0.037056523523663336,0.0937711831693965,0.056809083586278564,-0.038641669971810205,0.06415633131344367,-0.0053414078398235235,0.0579257025760108,0.015085045203972965,0.02732556376458152,-0.05171938083280547,0.07904398528863285,0.030218744216197076,-0.0003675669536091661,0.03800867024724098,-0.038719235472726175,0.018757281977363777
AANAT,,0.037118931032153565,-0.01730392575981173,,,-0.01925820634474862,-0.018113435039372048,,-0.02381764594538861,0.09857095807537651,-0.015386301739242606,0.019100978368368056,,-0.00045151904261504517,,-0.020794263503327214,-0.003055955624815377,0.0007459039083604451,0.04579005598687658,,0.0009535299238219479,0.11474414354946118
RELN,-0.01677466527250143,0.0020741260968725707,-0.008847405716166558,0.01426516797353671,0.17810954376258964,-0.006717010686108496,0.02944556564637683,-0.01612949425570369,-0.043475225860887014,0.014331546722309805,0.018636263759208675,0.02682918794329595,,-0.016866016551666235,-0.05730792701401825,,,,-0.03978198728527507,-0.004831446584281943,,-0.024965328334039038
IL15,-0.04675500102344164,-0.01104088124119318,-0.01157918650008685,-0.007969295195502298,,0.027196497724903065,-0.005184836463305288,-0.01919636105102144,-0.0011423944401311704,-0.02362441367977083,0.056766371977958696,0.0036767174318037216,0.006990742698644224,0.16060418222417394,0.043869995231293826,0.00552379352874957,-0.015195681034962794,-0.0364036682858925,0.04392850174173802,0.023383211882642946,0.04071198241456228,-0.03445253098157776
UTS2,,,,,,,,,0.08209620198028048,,,,,,,,0.0631585316068033,,,,,
BSG,0.02673791893910803,0.035963974239185514,0.012590208387578641,0.026515351760716465,0.029441047650516434,0.029480008803065165,-0.05901100711938498,0.034152309735423624,0.06020549560865175,0.04614849874687395,0.012588961663750169,0.04453167998966846,0.004258636870090495,0.08402032349147451,0.05628837366205582,-0.005290582506600694,-0.009228912087048178,0.042383371705973436,0.037823025835609606,-0.021326352379131778,0.039836754154763426,0.09538211732924527
ADAMTS3,-0.01810321319793229,0.031004218235002476,0.05891990233306089,0.10587513650743162,,-0.002668246679881837,-0.01941354261244777,0.017647650390906423,0.07539245158453795,0.0248890668446085,0.0024253193511222454,0.16486593089881682,0.0375966836357965,0.19962162235915032,,-0.024899013601458426,-0.015140697501343243,-0.0408293574930624,-0.009277388889998767,-0.0038104516800267895,0.08449921594359958,0.025098847699670294
CD34,0.029704744311384593,0.053546164565608095,-0.02922881981607193,-0.018452589796187944,0.14381749423689974,0.023445217393573116,0.032074779029936315,0.03380004579725212,0.03610340351211339,0.01649946909028489,0.034070841720800465,-0.007339903824835938,0.10951032667471038,-0.043170083548307384,-0.11397133734941242,-0.03767396631676325,0.0134476128228878,0.08251226406102959,0.0007991535788007783,-0.011540162040955896,-0.01985270419111596,-0.014235260221802201
CCL23,,,,,,,,,-0.012931040995068744,,,,,,,,,,,,,
PLAT,-0.022020796151863812,0.01640370320838547,0.03668079196669432,-0.030596482927941822,0.03973689238303099,0.009819182176007663,0.032964031434863504,0.05134244899143011,0.03914255394992456,0.04151813928892496,0.034193853412526426,0.051293229155046596,0.06596027095561531,0.05333645983125876,-0.03810751333070176,0.008711096804074241,0.061259622468704464,0.0004575526332942813,0.02199037043237537,0.005721517805651751,0.06689521339620405,0.06066491868099838
NTF3,,,,,,,,,,,-0.0018663116748603046,,0.004760705882798783,,,,0.04612444195301094,0.03267187400404694,,0.05671241687696103,,
LTA,,,,-0.017018620116697615,,-0.011680176630322442,,,,-0.026009029653839444,,,,-0.024110479056402605,,,,,,,0.003656828440765675,
CKLF,0.021383676517848095,0.026672945573302225,-0.003825335223251557,0.008010119052843628,0.013642161975448621,-0.03204566567214581,0.02489114234266839,0.07352356179143384,0.03688878765426718,0.016943595398044426,-0.0446697698258655,0.0006010709043578484,-0.010366723649287897,0.04981659426743613,0.0222626403132551,0.09852169623240194,0.032154257870645,0.02585629974020685,-0.0034637818884968824,0.007782842334765938,0.029124734264414264,0.0009818803610104428
APELA,,,,,,,,,,,,,0.016472839714209913,,,,,,,,,
CD24,-0.0265598941343378,-0.005331171077968818,0.002081202508693441,0.027554976544498,-0.007830641034897284,-0.013009357119658374,-0.03287374695523333,0.08141299507538405,0.01758499048960139,-0.03558995088179639,-0.021733765264658717,0.005153250700602308,0.059298925357712536,0.010434574972615721,-0.014012898754073971,0.00889323758161466,0.046607132714996176,-0.05868647733081223,-0.012206523063747171,0.053488228874613714,0.033723367585898854,0.050317564833056654
HSP90AA1,-0.0614920614961013,-0.0023874071641694183,-0.033806803098354724,-0.018683838140426467,-0.03576595383157602,-0.03458995697445877,-0.003571950484135532,-0.049049339279881844,-0.1059955489368462,-0.017606768049128377,-0.048721669351645264,0.1172738875856415,-0.054679081358161054,-0.07917159269445417,-0.07141794663789239,-0.06773121089661328,-0.1074888396031147,-0.03371370574871195,-0.0883458033504092,-0.03299273267664398,-0.06077914657187142,0.041530831461602254
BMP4,0.04586025803404416,-0.028785555492468806,0.05408334795626061,0.01869015937420264,0.015674236517273718,0.044093089137113455,-0.012744769039520343,0.05749881877858594,-0.05669514051003691,-0.01778888480062224,9.663225360204638e-05,-0.02448863136867137,-0.010161466356684582,-0.020544618393032177,0.02619651349497933,0.08510640047337638,-0.04344517162990824,-0.013933507271290287,-0.02963410586294151,-0.015474887183789756,0.012729954487222368,-0.07190543044715755
SCGB3A1,,,0.0581429977690691,,-0.002754852989800423,,-0.021570865035539132,-0.02450449439449043,,,-0.012978496005690482,-0.03147953871486609,0.05253586240427261,-0.016823973437807293,0.05238271305121348,,0.03469855113427435,-0.04077087551476141,,0.040811569691981964,0.026255649018270998,-6.072224460365601e-05
IGFBP4,-0.036944571317836745,0.0879826697944289,-0.05179775835072695,0.0035034438808260143,0.07363705904680844,0.004829604169127355,0.04234201175365391,0.026425335659580235,0.09516749739730491,0.030694089172429297,-0.04263894596108144,-0.07360797150260458,0.07956170155645308,0.07197334382722344,-0.0574612445535453,0.024482892427740453,0.03154507687110692,0.004114765141006316,-0.0022581535332030413,-0.11385207664710745,0.03855954852740576,-0.04960762564575328
RSPO4,,0.01912762618238535,,0.03253961069897474,,0.042499615985367986,0.12297472195540089,,,-0.03025008487683781,-0.012978494107291846,,,0.006792693000504968,-0.0057235533806535436,,,,,-0.03495161538472874,0.013378134362187499,-0.021547278701689113
LEFTY2,-0.02003411138742354,-0.0033490389228031862,0.005852713738654495,-0.017227634665107655,0.036718165255364234,0.014065001622431286,0.02017797185539247,0.015346025976884468,0.09971301038738181,-0.01877832488393398,-0.014231077519116016,0.035823654197543534,-0.019463762798055086,-0.02976411713811523,,-0.0005556047054785499,0.022853648969783147,-0.02448949236301486,-0.03767787520945157,0.0030113671219397235,0.09754988557591032,0.02524574210331628
PF4,,,0.07357769204299545,-0.015480748068536105,,-0.0165832459404304,,,,,,,,,,,,-0.019521584891178237,,,-0.02697871416622547,-0.027910244898752493
ANGPTL2,0.06282699180867803,0.05563015947813596,0.004433287300242132,-0.00396031598344942,-0.006519290730439712,-0.02151452815530214,0.03599752022922722,0.06584440738577646,0.09301635956157452,-0.018890360688814296,-0.042855978143433504,-0.032746424444196696,-0.030076747272370755,0.028020529977732335,-0.08315837714410565,0.02315999782593305,0.035079765117340365,0.03910585644745987,-0.03033967697132191,0.012879135495011358,0.0815625474320074,0.07503530303283824
LRIG2,-0.016444766595809273,-0.033050006017784586,0.02330174809655507,0.04777338493496021,0.0049905029917785455,0.012938858060005547,0.07706764453913818,0.08132216045548361,0.04127988769505478,-0.02124315304307938,0.004544827380481044,0.059842950133523566,0.03336956275308623,0.004111129388615705,-0.02236656810230317,0.0007374534189446283,0.009066584583090162,0.12804389256304535,-0.07114083528214292,0.02906275214527072,0.037390145530146295,0.008154095472049898
ICOSLG,-0.026182598305551193,0.06088848449783125,0.047236447406230335,-0.02170069551438297,0.03426475494079027,0.006174898996464108,-0.05710711746624234,0.050916498615919334,0.029184552698683426,-0.01606057392620755,0.022013932156319013,-0.07222324954490261,0.0034357874546492215,0.011661420417902192,-0.05539784926575951,-0.06542228101453654,0.061806134713689134,0.016142186085206373,-0.006807704931783823,0.07281288386752995,0.004049522642529269,0.05722353343493506
WIF1,,-0.01521110522218835,0.059270116275666994,,-0.0394665438025166,,-0.03772053978178649,-0.056265162661290564,-0.033527001152166266,-0.023343274005547542,-0.0013159031820611856,0.10671270602414631,,-0.007299649136004078,,,,,,-0.03249091198019199,,0.0006987782229051233
NPPC,-0.0005076712364809706,-0.013917535880735068,-0.0112601402315284,,-0.030533802258699835,-0.014658718899993383,-0.04342965040239941,0.0677609159998756,0.01964445070431065,0.028683130471933497,0.04555624094573047,0.10387359829322446,,0.042469876822822175,-0.06972837681147179,-0.024898965781411812,-0.016018348142798056,-0.013183708900776808,0.019195482563159224,0.021411996960813855,,0.013993559248047445
LYZ,0.02673072302298193,-0.05050167858383003,0.06927139107406431,0.013695840462946229,-0.053656915894435976,0.01343907846575224,-0.023130642162089727,0.08181828198918141,0.041665896188895296,0.008043120810720002,0.03332624973024318,-0.07584655454752677,-0.026169558528808912,-0.02036926384451003,0.012804302391090268,0.028274489739842635,-0.021788722622745765,-0.04156931935096973,-0.0031848388267406015,-0.04232336814548385,-0.019882228653769207,0.014124884368823552
EREG,,,,,0.09134518814700932,,0.03978950081155173,,,,,-0.02699896447867317,-0.0227598326947925,,,,0.012430990239184933,-0.039539052962018886,,-0.04353282624837842,-0.007254249340068443,-0.01578559720204984
SPTAN1,0.03139494396548797,-0.07479387920949292,0.06863656603822206,0.015038807213296668,0.024344440577240074,-0.018013848268533163,-0.0027450946803491043,-0.02056108115478999,0.009844718301702502,0.03629216061118323,0.009510496746266799,0.08566110405033,0.043551742094142545,0.01140586981867555,0.07011476537584962,0.050654530792816455,0.05532506412626906,0.04056919585206989,-0.012492040915155643,0.04309834592099066,0.04146013990442078,-0.05116894272777566
PTH2,,,,,,,,,,,,,,,,,,,,-0.02594788482137865,,
LIPC,0.02847529593871444,0.006398292683772808,0.05445868209482916,-0.02329935320512372,,-0.029801328031210297,0.038346578028048396,0.08688644888089081,0.00900328838610812,0.03996857497124887,,-0.012241879379272007,-0.028458247070765424,-0.01094675241435326,-0.004729527755592889,0.06636587936467361,,,-0.023071809171762526,,0.051470416096891375,-0.04352435624121358
COL8A1,-0.03451697534710292,0.030374711696012035,-0.02752025563605846,0.0025834939263258477,0.00730735329306495,0.019884234116260672,-0.0032383527893211817,0.010536606521361541,0.043951948735286905,0.06378221988143458,-0.03853607124120718,-0.10575177327725657,-0.12427345060678407,0.03206934495060685,-0.058730790684378656,0.038814618273033466,-0.01794069846987558,-0.030930489178224364,0.019428779737395874,-0.01834475088928295,-0.049548442520017374,0.05473667076248726
GSTM2,-0.04986723960882824,-0.01031161578819859,0.012909917403189405,-0.0339223173921687,0.1811205619337792,0.006340209156480637,-0.00366662258372191,-0.016233108108781834,0.038548978256560736,0.007904456776328764,0.020265080633999955,0.11041742009324192,0.027672455788792703,-0.0010401382660245176,0.13548288938465158,0.011088357931390347,0.0890971634174098,-0.0027513367082054466,0.051597164750622225,-0.012848230219412225,-0.051620112193942004,0.0992835211897928
SPX,-0.025031398885551736,-0.0008517493895259473,-0.051057872824723224,0.032817370976116714,,-0.03071732192961059,0.040801437225137266,-0.02529434530661473,-0.053444147057978515,-0.018190653689548728,0.02283522598562225,0.03975520007616714,,-0.0416347936032168,,-0.0443791944050181,-0.04327707414377488,-0.024238542863796345,-0.00014346816137999455,-0.009056803897935922,0.02017784219284778,-0.043396269631687114
MFGE8,-0.011459980122499231,-0.0655154952531394,0.018348496342980213,0.004699785467380098,0.026136682442408198,0.016226843061974243,0.046430639648353526,0.047624692576964944,0.07202569445131855,-0.021496062058479252,8.54364284663706e-05,0.06341659811811066,-0.06087041272528458,0.07369381894872988,0.016350258249317486,0.006396346729177981,-0.03034041748436563,-0.0052630754163834285,-0.0035889996507328767,-0.035507530544509405,0.008158927127735721,0.027246823243535168
TGFA,-0.004288319518601414,0.06952462744301165,0.1306646462505973,-0.0301452157896513,0.06263905880673644,0.032544797856950906,0.006170027826565525,0.04232127459489119,-0.021586312178414786,0.0507889577612386,-0.03688913008144174,0.002891275299946068,0.020016393079965892,0.05956550594426588,-0.028363404964309166,0.0770171102737087,-0.03112042721218291,0.05210171188708935,0.015559706248340022,0.0009979213480162709,-0.02350791686854963,0.11012488714296471
SLIT2,0.04578427207303596,-0.03385789985405499,-0.0440055030159206,0.040251582787027514,-0.01808957148851694,0.05290419762691324,-0.03033645413997235,-0.028453021013524666,-0.01836485090151778,0.006617818925563711,0.02815417506349666,0.14518675356387073,0.0031924981167245968,-0.015918217084280744,-0.013553543022874414,0.1977585851989318,0.07024168814520172,-0.03330281646736443,0.07204514453759764,0.06595991463254289,-0.03606354442264177,0.08045708726331853
PLTP,-0.012528634767184726,-0.08682890782268096,0.0015424591683159882,0.0431044141650735,-0.02041216126593036,0.0020969577084521,-0.02526801997909524,0.022437258807382322,0.09347016740910848,0.035742278393441705,-0.023478593696972458,-0.09575134350236013,0.08044118722616797,0.012163031563809802,0.08585469391575087,0.047634410576350476,0.12327718318417372,0.038225577141325615,0.13669680715083946,-0.07888306397590902,-0.011911378458610821,0.038245464852117814
