,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.016698079688450697,0.018570916161893165,0.03547922280450487,0.06769398948067062,0.12493491012800266,0.027208598904422177,-0.007354736911102423,0.055866988747317874,-0.016158207749375132,-0.03105971143750113,-0.02157522239592029,0.06441707157046532,-0.0027860191250951047,0.047853394197897116,-0.001949460524761698,0.01684737494773177,-0.033711585880289656,-0.018023550208656786
CXCL13,,,0.08058920706186963,,0.03461263486489126,,,,,,,,,-0.04260106051071341,-0.029071392281657518,0.01418135636798084,,0.019237271634449382
MICA,0.034020460332524725,0.008823944668097529,-0.015805071710424178,0.028634970621361396,0.03447761019179099,-0.03259484342426314,0.0797176670319994,0.030718756177946088,0.023808787454501438,0.02289438792497187,-0.021022944956581066,-0.06069358038663187,-0.012707880002035668,0.0748142926287138,0.01010549064391361,-0.015519223571450259,0.10956758272583944,0.016615902565529743
TG,-0.009758787952724121,-0.027376423069466513,-0.01591328766223901,-0.028233539122471063,-0.04303700001347321,-0.017725540794838894,-0.014128326751848457,0.006033243315769481,-0.011693624661484004,,-0.03257575422996824,-0.011272321505151596,-0.030044914700981543,-0.007457702645905575,0.024849104419903196,-0.02319391654514068,0.09583692640416913,-0.052311734231302184
ADA,0.012971887412685968,0.023833268318959426,-0.03287473357222414,0.032938300365829586,0.022625503567018136,-0.03462858509645007,0.11039775585955384,0.027271876855345673,-0.018991386852171218,-0.026099174273309895,0.031828440101974644,-0.10062343768288255,0.03669693946117999,-0.04043437100012402,-0.011411708511079949,0.046529801049944496,0.0872833924459531,-0.03471930854583728
LAMC3,-0.04362038687161077,0.03945017806691554,-0.003509749463250433,-0.01822999047738059,0.08468765877018158,-0.029749774800616757,0.09407873430145015,0.0729117280950734,0.024806245607222346,0.02936308853429145,0.09841967339706766,0.01318191133606277,-0.002333951965217843,0.015315552055364206,0.02042377974418377,0.06005199111973807,0.043261129036672244,0.05473408852063218
CCL7,,-0.02241320959277981,,0.09168517644428618,-0.026660695879725076,,,,,,,,,0.11281600538274593,,,-0.0061990224482108575,-0.05123469442580332
NGF,0.005620231936764112,0.0333807665960401,,0.005348086423608292,-0.028457517971011682,-0.016914920210072678,,,,0.06612704236784951,,,-0.027421516611994923,-0.018976431293612057,-0.004289880989850203,0.07036048128635858,0.031008215249220695,0.03970637808951468
TNFSF15,-0.00387456294875922,,,0.02857012327985515,0.05635236772964857,-0.020538421444704753,,,,,,,-0.027693413330314724,0.003108448202113611,,-0.017500309920035814,0.1336714935750488,0.03611415189684061
HMGB1,0.02454250242199195,-0.045758368871225835,-0.016748105945572096,-0.021420828539692557,-0.014104381382101567,-0.016059573661909788,0.08933211458787496,0.0018135448947472995,0.016977987676052412,-0.0004084233811781076,-0.007485551553776131,0.046909356635697355,-0.09611313311515876,-0.07813673861505895,0.043679362189048006,0.013140968825360613,0.008153091926090494,0.0531378183016768
ITGB3BP,0.03722882929830585,0.027570163201612184,-0.009370317989323347,0.035065674538328685,-0.00789712815137858,-0.02259213598417083,0.07135373858467019,-0.014950196721467312,-0.016686348532834502,0.028332807675486918,-0.03770416248964037,0.015925479607987163,0.06018020516045871,0.010645573520658877,0.020408410903794662,-0.010003854293277289,0.021150908813725895,-0.011252216276933355
AANAT,-0.022945162137696238,0.07431251458572091,,0.05002504306156774,-0.01778645990630178,,-0.020846054782300835,-0.01841714813515708,-0.01347942845652513,-0.02198923999239247,0.028706100712894814,0.007099323174465716,-0.019219007816459684,-0.02493705493850098,-0.030623370681772035,,-0.0258403872274282,0.09680889996528196
RELN,-0.005571494766902694,0.010349405723199732,-0.028891131320859437,0.01342867849205383,0.020083963864717815,-0.041492734934628336,-0.019441438315215036,-0.033550694348820416,0.04289283607611172,0.026181881593308077,0.0204191172793489,,,,,0.05150433815036822,,0.05506946594176957
IL15,-0.03750798602379152,0.07221776331084989,0.012810833182573192,-0.025162428425658363,0.002249530864615612,-0.01461430785295363,-0.013730668136707296,0.02252689072996719,-0.0289717092259004,-0.02134958228676469,-0.026979614250355003,0.12074168184783161,0.009446026924517887,-0.015565124215395769,0.006631055843432097,0.022813474729775855,0.06231093320888423,0.007962365467536796
UTS2,,,,,,,-0.020339506495343915,,,,,-0.06589168948790805,,-0.02123572736304385,,,,
BSG,-0.04322469189173516,-0.041076505646623386,-0.0017021533795510003,0.0030929412001942007,0.06780844339262054,0.014046949289231383,0.04847458735608944,0.03165800901000217,-0.017187555210225587,0.009229436072660965,0.01418262754774527,-0.04364658797523626,-0.023297423074856334,0.026207309880311235,-0.00984641425186753,0.021633445701098385,0.10674029102041921,0.14376787380209638
ADAMTS3,-0.03387097805501469,-0.04170067739576881,-0.016416178144255857,0.0009342054836641887,0.0025375986020945633,-0.02353942221586243,0.08447241102016032,0.026941313464113683,-0.06278018625853533,0.02555805861647147,-0.004242346106786487,-0.08176857174743857,-0.02301280528411102,0.015481590352093292,0.062361738153834806,0.022360435943804036,0.06479892129703371,0.024125208016485856
CD34,0.04563541076020631,-0.008861530814326045,0.027926035844466828,0.013176356002453635,-0.00864050439855592,-0.014398492926847795,0.09018507280815999,-0.013838250846579723,0.030650474901540957,0.008438335859989493,0.04263381168495311,-0.010960357503027412,0.060015304132902285,0.022707650892458953,0.023031111387796625,0.07475941892918926,0.05893457889242353,0.03487785377533102
CCL23,,,,,,,0.02575285060717541,,,,,,,,,,,
PLAT,0.0648746641623273,0.021581630284808945,-0.01792124845971407,-0.004619545691006149,0.0015019522699817947,-0.06321957557661573,0.0640102531358147,0.08045405225925895,0.03176834993065804,0.029404657619844433,0.010190779822417903,-0.025848138439691477,0.01944061250684871,0.04049263858510998,0.06098557995885009,0.03709367853407517,0.0864978847788608,0.13207252844271944
NTF3,,,,,,,,,0.004370169006475223,,,,,-0.03560419562268141,0.04516345814782219,0.007105994251000712,,
LTA,,,-0.011702681766126367,0.00714179853239881,,,,0.08858818127794188,,,0.07348869169428898,,,,,,0.016035831485282617,
CKLF,-0.02615318964059779,-0.00619103467860698,-0.006600374039501202,0.022313538687729652,-0.05416836480976019,-0.02326531595006893,0.09231294164045176,-0.03118897180911148,0.009300017990481454,-0.020322474029026573,0.04325870022167408,0.06254549159685162,0.032220402898679217,0.0545417154008952,0.07046332950456863,0.02497602871461911,0.03266500612323201,0.08573234583552528
CD24,-0.025206012450094146,0.04228140813016474,0.010421458175844802,0.005449225745270473,0.020068364460689048,0.007119500700566406,-0.011871467568974031,-0.0901193712813096,-0.017369697798870393,-0.05443744666636748,0.0026996744795439722,0.123707087984706,0.0003005677025923619,0.03173920055216138,0.03582531496620648,-0.05062098922135285,0.021077538883596127,-0.052405431364070096
HSP90AA1,0.03830244604772425,-0.030027492216889683,-0.02428264902806089,-0.08404833115004907,0.026335943492464268,0.018255640872599045,-0.06875163776880226,-0.03025362062511222,-0.03429056593602438,0.023119129581056285,0.0005416469398408485,0.07103753128480814,0.01321333158028209,-0.04207936869491274,-0.09890865575848712,-0.0062737909588540365,-0.07656674094033637,-0.11184004107799331
BMP4,0.008858373841183587,0.01163723237069681,-0.012405528683365705,-0.0025848578845810277,-0.03451749864522431,-0.032717848793881635,-0.05214693906120338,0.007914373703231918,0.031649405138680115,-0.02021581166224712,-0.0229894207530842,0.06369201730574824,-0.026724061151566423,-0.03216645809826094,0.05569327908220323,0.07608395749849219,0.03615017716552285,0.00026478115720071784
SCGB3A1,,-0.0224132073514888,,,-0.0211814780170026,-0.01865542244752707,,,-0.011370029741182862,0.11202233038729834,-0.0009518137359312978,0.051108506278400814,,0.09454170318890331,-0.015650777681316883,0.04965355785301205,0.007805238477218134,-0.04150031650936312
IGFBP4,0.0032294131952599696,0.03796963390261623,0.0030412675893459235,0.01953385801680798,-0.019913742487284,-0.018952978011692007,0.03318189211181128,0.04780217201058695,0.06394294206475619,0.03644076244572203,-0.04795478489045737,0.06077939283040832,-0.032721603153779255,-0.00880251619310897,-0.07927586133405144,0.10370798929092809,0.051408689524608885,0.03859573580693323
RSPO4,0.13525823090298203,,-0.01891872164369747,-0.016822050072288333,-0.024446868790232095,,,-0.02062994704322834,-0.011370028078058803,,0.1131942242423174,,,,,0.006024121842174884,-0.036638914782186484,0.057895406836095606
LEFTY2,0.012859497392261528,0.06357753335439503,-0.01184640850353285,0.008435928639577827,-0.01786252811416059,-0.03301869322396117,0.08123393634968051,0.022065759277118832,0.03367703217625951,-0.023389149190617627,0.01853449784815977,-0.10369899918777857,-0.024560263181733988,0.051888974265577106,-0.026165275646984915,0.0020397029238212344,-0.013598945941693872,0.01577300806599143
PF4,,0.0643783327538423,-0.010645179627101748,-0.0014464875692449051,,,,,,,,,,,-0.020857420895955735,,-0.022343969523233982,-0.007264096220935305
ANGPTL2,-0.08880739054885074,0.029756812180715145,0.0420128709388045,0.03626807300101623,0.0034951450553251614,-0.07742240169255038,0.08751824172968171,-0.02496063795824126,0.05458388792550817,-0.08058212662244678,0.04143801801696489,0.027095223580096185,-0.019775576975090924,-0.01852088079956095,0.034758355127554125,0.015047336825211274,0.0824820405645605,0.12660686633398247
LRIG2,-0.039905143005018746,-0.012013318838096277,-0.007071303821075762,0.0022297685734789414,-0.0158854182998149,-0.0115760242798039,0.02610318726701285,-0.0021254825545434937,0.028407638977311165,-0.02633268434745176,0.01327610762352349,0.03359316875521034,0.0014048449619225617,-0.00021573709877145073,0.025237603341841042,-0.024326241708523176,0.019932198594814602,0.013484047388964828
ICOSLG,0.13635915658745773,0.04094384721868911,-0.004997732472433925,0.055168166843606245,-0.00800562461964798,-0.013642424938152063,0.05203423288566213,0.008172629484470102,0.112677037515884,-0.014470593210121738,0.04679413008063558,0.006224504555865636,-0.03859522734248592,0.040440902835271283,0.10755957487696388,-0.01686166804389124,0.037451470031970885,0.09591130032018713
WIF1,0.013529923456471459,0.0011155680344218763,,,-0.012870866202053287,0.07934478120289198,-0.024337355898721096,-0.015919641498882146,0.005332765595703669,0.11388715019662561,-0.01812087666512349,,,,,-0.02275207746322216,,-0.049055522036730165
NPPC,-0.05317538342834051,-0.020435136755880396,,0.004299519798865895,0.015298088509648488,-0.03579036201604293,-0.01672766349245657,-0.031054162309100394,0.002544901330955878,0.1251213128325557,0.029970448658014757,-0.03589259008423294,-0.023012761086640427,-0.00937243331346265,-0.01783166517353119,0.018792137544545277,,-0.04649784250070017
LYZ,0.12008970746754594,0.05509961341379526,-0.042853440321040465,-0.011911132938052918,-0.04778095446878551,-0.0031860934579372503,0.06395583325558662,0.03430807016108541,0.021641499290821917,-0.009440099363169278,-0.0013623794853829536,-0.033463983754148725,0.006140082892002794,-0.010039039036204431,0.06763976478173936,0.04633872113464318,-0.002370383543239911,-0.028601254825179074
EREG,,,,,-0.034402544884034554,,,,,-0.024060599310482482,,,,0.03489457384842778,0.0393435005158791,-0.030484285439569374,0.003975919313350006,0.008149278630953691
SPTAN1,-0.10082641107038764,0.014228147933428454,-0.005963725685232691,-0.06917651313498441,0.04765895934416551,-0.0028629844872203477,-0.03779857124954115,0.005901519169567833,0.02452987385362455,0.06429914626194853,0.00604140665863454,-0.19189880671507142,-0.02889322651613436,0.08174337066648882,-0.009693194296020663,-0.0381956427801516,0.035456318723708226,-0.06047625707286636
PTH2,,,,,,,,,,,,,,,,-0.018613714445639754,,
LIPC,0.0981845919021664,-0.01578425865459003,0.06551656733568778,-0.022717868895366384,-0.023668592713355176,-0.02266304417588579,0.003281959186358819,0.01922681614628746,,0.011649613098568245,0.04199401420006555,0.015099009619692584,-0.04728373447728946,,,,-0.006364610237633942,0.04706242978126374
COL8A1,0.04554156916866634,0.03363097385631385,0.024943683225786894,0.024369628833286486,-0.015408434371234733,-0.02626632195567065,0.05544949699772775,0.044439837197153394,0.022019101507232797,-0.048303873615636456,0.019828653927576156,-0.06919182270461742,-0.0110046753862128,0.03842136851289043,0.07873450007544008,0.031072832107336,0.03461368612749726,0.031060360300042316
GSTM2,-0.026360363617101788,0.06823607322130544,0.033188380679456016,0.026434557535757543,0.04971379162887988,-0.012358365144387212,0.009721529940141865,-0.005100782905362942,0.008041486495938022,-0.03826867963200724,-0.020722608687153008,0.006764039067645248,0.021075681538073352,0.05140141453107544,0.10589276660999472,-0.0043968655459986515,0.04668535589761882,-0.015349100786725925
IL4,,,,,,,,,,,,-0.03914585452379674,,,,,,
SPX,0.01163049597475907,-0.015343563949552311,0.0827656529588331,-0.007482512224829139,0.0498307939094351,-0.024962239173563792,-0.03466932714624556,-0.021565599094715865,0.01760091450220053,-0.00921125612679808,0.0413919488088019,,-0.05432736399597054,0.032321718682586265,0.004986237692632691,-0.040102973114923245,-0.0027132320760858662,-0.01530466282142499
MFGE8,0.09728080366299363,-0.020678945110728972,0.004403020010246629,-0.003285144797668766,0.01901189750709193,-0.039696146768131,0.05950509247099181,-0.0022532777289613775,0.0035780985956438503,0.0199128580303836,0.03737576184358074,-0.03518726972926081,0.0039163543069717175,-0.01654795106050333,-0.003389485285347222,0.06828034083346156,0.0713369711388126,0.05532641953299477
TGFA,0.014768886411067888,0.007280448881346644,-0.05886868731555584,0.05809061677845904,0.02112098027665935,-0.042449140541832395,0.04432739943014471,0.08963965949535048,0.05426678997139652,-0.030687024639504165,0.03626925239657737,0.1366085632580485,-0.06467307304414617,-0.006378090107106942,0.017254645017456337,-0.021314806322716578,0.058547523021675985,0.07630806755280754
SLIT2,-0.04108436030684591,-0.021540229673416126,0.05492680959866547,-0.014607477251845004,0.04636936128007308,0.04352106380160319,-0.04544072209058692,0.051451342083269756,0.012676441797081597,0.09940398520915865,0.013837414674309073,0.1047357246956833,-0.026025397601880162,0.06778292816789491,-0.01423790481209144,0.0387343938121337,-0.0033132665384662005,0.04915790860840561
PLTP,-0.06526147512862121,0.0024765501256589885,0.008332142225323469,-0.055797378060273,0.003213973602058048,-0.08498033847100661,0.0660536671795529,0.004607749165863906,0.007627876842115617,-0.046288201590560955,0.005611566644807933,-0.022128421704009398,-0.016107423865458572,-0.011685376900795887,0.022587101211331378,0.08870920956589025,-0.030029655923583268,0.04935518476011218
APOD,-0.05221786285012934,0.0031586861098006555,-0.02341171974668601,0.008647617019712407,0.010014500279329819,-0.06075387302935472,0.0362609272057172,0.013325106116564343,0.0115328017554449,-0.034239256131495345,0.012733915541622181,0.0882277092172638,-0.01959217128073917,0.03902161996969771,0.055152565718442875,0.07068981723190858,-0.1349507151635581,0.0007987766335998294
B2M,-0.05459545511400982,0.056474326685707475,0.013863268111923493,0.025562693355476944,-0.041473289796979194,-0.07375814521530283,0.07599315176806887,-0.09354445379173629,-0.008791788516558957,-0.02555230673004133,0.06244534578106163,-0.040593549057187185,0.020272533007936522,-0.04597652466290164,0.0881284670022511,0.07139923798809046,0.017517213768483888,0.09915024584185271
OMG,-0.056599849750787364,-0.009292412509416955,-0.0006333767506956053,-0.007431869702896667,0.024168172614938564,0.03528296027276771,-0.04245355738992828,-0.019217476717623427,0.026604320882845325,-0.05471965228542634,0.0508432583310304,-0.05016614673592009,0.0183312805586658,-0.02656562140471169,0.05840829361790225,0.011151612117121935,0.024190393562667476,-0.0794581048281935
CXCL3,0.016327223207855478,0.0013893223480084772,-0.021885476230598905,0.009329192289605971,0.049135285030644,,-0.02736987343390782,-0.00467929840295913,0.07984426807547981,-0.00019342166054048813,0.05048602418108214,-0.06290546137011575,,0.007059793389464416,-0.06436589536833923,-0.011494787820401576,0.03721527912427917,0.0019198525785591599
CXCL10,-0.02078088085026922,-0.0017006795700179299,-0.035700967039931635,0.014427557958530804,-0.03987943382920607,-0.01997610320954791,0.10281669415056015,-0.029315964198677085,-0.0031568811473551913,0.0037004171162930053,-0.03087695556670529,0.05456485450097236,-0.0072885022028671585,0.07597008035217323,0.05953425133000721,0.024063434343094537,0.0771394516219862,-0.04893205866000302
RSPO3,,0.016389868345202743,,-0.020682572231495496,0.08355914346013416,0.012156354710663574,-0.034230327301584214,-0.022035021962429315,-0.018936638071756072,0.027227992893326537,-0.020304195282521437,,,0.037215938863923104,0.053956962862271356,-0.02027458547390122,-0.02478441080411482,-0.020313620246536566
CORT,-0.009060850606518704,0.045325478546367884,0.05107023235614276,0.008327859821483832,-0.0015031084943615638,-0.033623073574220085,-0.00819863951735441,-0.020031555607172038,-0.03209603666572343,-0.0034740062288252573,0.06290787558966325,,,-0.03241242446325674,0.055475926767176574,-0.0007600812760877232,,
NCAN,-0.08425763767761006,-0.01862010254636296,-0.0233448090855566,-0.09125059867573435,0.02723206068981482,-0.057035823382736585,0.06545452727301394,0.0665531281900874,0.04342947307959935,0.04230832238876906,-0.0016711000221233958,-0.09790200134615208,-0.04170967298391511,0.03009452316359158,0.04752155113855844,-0.06347954337856246,0.04321612132596657,0.038409056515360564
PRG4,0.018869530897330365,-0.02355839925020001,,0.06521757992993403,-0.01694661695972272,,-0.02965276337407543,-0.026364253343504673,,,-0.02373896069256253,,,0.024262101696833367,-0.032205939278410985,0.07100754324281985,-0.0035513755504715696,0.025342616952617945
ZG16B,,-0.031080353858693788,-0.01280974353476122,-0.023691558838572043,,,-0.03201492323901407,-0.014094159630718276,,,,,-0.02136510233455036,,,,0.08123143491805018,0.05492473475401342
TGM2,0.03520691314988549,0.0742035429135514,0.011233979757135661,0.02315711242764256,0.04361843163962452,-0.027491555065193907,0.04853164167969871,-0.021006240035269387,0.054948849115890847,0.06109044685262575,0.0022991389799019734,0.10320609676507193,0.0095566564457553,-0.01629225079155563,-0.043496371646487016,0.029143936390157932,0.02247478304768289,0.00034855142850700186
VEGFC,-0.028606476018436734,0.060578160658023954,0.023614332559775224,-0.03638108754699224,-0.02608645906704762,-0.0028637246634723216,-0.0005563319398875254,-0.009187484358281317,-0.006510739015769775,-0.027188372457842103,0.004450699874843822,-0.019841775837784438,-0.02769341579992043,-0.0006606119777894233,-0.04373181190465684,0.152003904634988,0.023357582205716102,0.056604047282726395
WNT6,0.027564939158007142,0.05933596919213442,-0.011846408814435957,0.0255143853089724,0.008794500725296034,-0.014989776869357875,0.11807989358945395,0.07403084987563585,,,0.010981013239800004,-0.049639605203008884,-0.02031821482849929,-0.03188850358416362,0.08384393836715717,0.01371044767263225,-0.013510382585514253,-0.03111475914436544
NRG4,-0.02703761442072942,-0.02064335290749861,,-0.024843319746673094,0.006709916146767063,-0.018350257921675404,0.004631161502862845,0.047724980975201975,0.025810918774009088,-0.011767331207234003,-0.004453892235571191,,,,,0.15691401418566028,-0.006937887656882395,-0.046791825404694516
PMCH,,0.03598817206446219,,0.029891652590549597,,,,-0.02062994604761057,,,,,,-0.02889241432652663,0.16189423979902276,-0.01860860707539022,0.036522313344781794,0.09635404187026508
