,MGH258,UKF248,UKF251,UKF259,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
PDCD1LG2,0.024073113568913673,-0.0008650429973882929,-0.03628470873460935,0.032942755263239,0.05214681376389524,0.02478588339717495,-0.009984148493578029,0.10237104923646492,-0.08602818806624217,0.08309132492565494,0.0010079244503804522,0.10880193156201892,-0.010793169885827401,0.02904689634690081
SPINT1,-0.0488883512159183,0.0239973294011701,0.01097784227672101,0.021031079389852336,0.030024055950652093,-0.010134825195439689,0.012024715949272452,0.11043516821014115,0.016122211593809777,0.027015683422458536,0.08032491096504234,0.01976866090403439,-0.027640286490605535,-0.005404032967199193
CTHRC1,0.07354481496748094,-0.0032135659522748205,-0.007721180397921539,0.0480620784193478,0.04949086957256939,0.002252524359721743,0.003597690597779589,0.0037378555804286773,-0.00286742581602062,-0.07870070852182351,0.040282320457222624,0.012525041576017856,0.017972313533568138,-0.03584787116703916
PODXL,-0.0429597846804795,0.05976751634457867,0.0658513304899524,0.04300631693970139,0.11039943769590319,0.016075605668392594,0.030179850403694808,0.144547469402375,0.020712535181199566,-0.027440036514411348,0.10172435453353976,0.057838047451308675,-0.018112948207284908,-0.01267898545377294
JAM3,-0.02850076862039459,0.0492035898751479,0.04832575527422945,0.05128765972394686,0.12691592196979312,0.016783430490907168,0.006503071084048036,0.028871735033871356,0.06767833098391995,-0.08602535218229859,0.07024982624190085,0.0262342037523515,-0.028687144161977197,0.0191094333868754
TGFB2,0.01931246574165902,0.04751325171532528,-0.06205850588643136,0.025907153093438873,0.13283919166453184,0.02575967784441235,0.014360095865560106,0.07681968739424878,-0.10909694635184644,0.012468370847447138,0.05028031308278859,0.05173833096047303,-0.01317377191188204,-0.016074147355229936
COL18A1,-0.05909093848049575,0.020734025280677134,0.05292548146563057,-0.008256620580342922,0.10757103838677892,-0.0015975336222385185,-0.012278246502145873,0.041052315657557986,-0.02383109051410709,-0.011685778052677077,0.01845162290600676,-0.03778123243711946,0.013536926084327437,-0.1025249452481126
NODAL,0.006669411859769266,0.03851257400592041,0.04891754637622717,-0.02617609778335321,0.1141466705438347,,0.07136573241229305,0.10462155667206922,-0.015842993337595652,-0.0774698395401888,0.010327930845955156,0.06638867643943559,0.019908692681339282,-0.019462860420908844
INHBB,-0.0304368587516322,0.01289083851473805,-0.017304090253881292,-0.023202637816150822,0.0501525781780787,0.01589637100517555,-0.0010933940333913293,-0.03820318516670337,0.05472112576716699,0.0008868111617139494,-0.00859900278127494,0.0030146007109278844,-0.028440434879418056,-0.029065764711979414
LCN1,,0.029914206148868885,,,0.04513857468363151,,,,,,0.0059212369449580336,0.05790206887347406,,
ARF4,0.03874776495549027,0.07614420065495313,0.011595156144652981,-0.010791571448825641,0.10655369747170026,0.009930015253061078,-0.0135152474148092,0.14788223429528186,0.048620785941315504,0.04991214666728941,0.05098896422858285,0.10681141116458868,-0.02994910837523997,-0.055812700496095845
CXCL14,-0.038273394906832056,0.05554733776862635,0.01629315095609791,-0.00654387421357366,-0.05173989583834714,0.02087155911728519,-0.012429598533737422,-0.06160299378200494,-0.06987365250336446,-0.02818243310470448,0.00012063589804234307,-0.08679064394007595,-0.007928809825754014,0.016381334464313904
LIF,0.027964927869269435,0.055285992908826624,0.02340173902644602,-0.057776489948914676,0.006890517585008304,-0.016622794892433568,-0.03401641473755513,0.059047231914512055,0.03859283716004853,0.08092891020875818,0.0013512492444761387,-0.04245783915825096,0.02629569386412973,-0.011032088840706236
IL17B,,,,,0.006285297087333587,,,-0.04880088630334309,0.0024817605052655325,,-0.015961329586759887,0.002648042532054218,,0.006997280652231796
MMP1,,0.012238203681669831,,,,,,0.19412150499663172,,,-0.029020127611730034,-0.030317665661793128,,0.003984476158429833
MATN1,,0.024581333636642538,,,-0.028405282529062055,,-0.016723854243043765,,0.10073253108436526,,0.027130787558279818,0.04088214808636467,-0.020596023805880652,-0.024954721355255692
ADAM28,0.0011561089697342743,0.03939475401671819,0.05643874418228461,0.0310970989496998,0.0291329945731929,-0.003378055989309366,-0.06965239576559369,0.05563300765469688,0.049915424672977673,-0.033563106421263,0.01698208685961878,0.05201954799984271,-0.021108742003487755,0.028488200790760917
TCN2,-0.06217116150430208,0.024138285799987905,-0.011923187442205574,0.004752078354101413,0.14122735937084507,0.03672195033196368,-0.007709603222057605,0.052161959066264224,0.01627506900251871,0.027981778340837527,0.04136671210316417,0.018275507746445614,-0.02742958404005209,-0.019615121328217196
THPO,,-0.035063062278956135,,0.0824686464425187,0.03259449467143131,-0.01729759663080251,-0.01672385616415503,0.10366294472899457,-0.02217119283935648,-0.026182007136219227,,,,0.05019843122994153
CUBN,-0.03660262808680425,-0.00011918800552641143,-0.03239343560664695,0.0008967999570338973,-0.04063733758940233,0.017634526141932217,-0.026951705546757417,-0.020502355476814862,0.01148505176148764,-0.000666471663062585,0.07909937918859215,0.06246589790705727,-0.03636675385458376,-0.05663604291823521
TIMP3,0.03454122794936526,0.010363353597514667,0.0010106695810809512,0.01938165331469551,0.13441541862213796,-0.030074043950735364,-0.04204881488419215,-0.023456974190434507,0.006367628849293617,-0.03712433246693874,0.016829070147538313,-0.06395949540735187,-0.03494159641438973,-0.0632313829500899
PIGF,0.07963161685534428,-0.0069290138483574315,0.0008871699078077588,-0.010095617095237798,0.12545875514870636,0.030082722452840018,0.05813417412724412,0.13042501196002643,0.10496581177000841,-0.04603190036886636,0.05902933704883944,0.10981558436019719,0.045616942414489416,-0.020248579425313197
CRH,,0.006486598714510434,-0.00438882418228,0.023077170462499165,-0.04166207664766308,-0.03129639827885152,-0.02287392774616881,,,,0.0004685011712160137,0.009490523789992492,0.02624615181268229,0.015502440750418626
BDNF,,0.03823761369786319,0.02317593950253976,0.03839270748750942,-0.12777471637137253,0.046214992195461664,-0.00029440842945472034,-0.009650872461452542,,,0.034311226279546025,-0.02897584092048795,-0.01687600193377098,-0.04797490229181713
CCL5,-0.02304953337057545,0.04351228265166902,0.03962797553849777,0.01018894075024437,0.06469549332629222,0.017471368008050856,-0.007920844435940141,0.017886077103483798,-0.07274551692722246,-0.09037475725819195,0.02541692506682777,0.09950719269064282,-0.008636489780080829,0.0009537281444361813
GAD1,0.05776003274119334,0.06991291610969512,0.03379054254153979,0.02066758578896794,-0.07861605879163952,-0.04571250803554637,0.06510437442408762,0.034845744120392944,0.05620085852203848,0.031217434520614533,0.0692881845812115,0.11564559929069823,0.0764438574758018,-0.03160780342949712
COL14A1,0.04138386947240878,0.02114328161160799,0.015680913338036537,0.01262954486644444,0.06781677323811053,0.015951058873328733,0.0013071086122652153,0.004306100126905427,0.045462457245426725,-0.060413451426053914,0.054952279516895415,-0.06663536075867187,0.023886809427024622,-0.09493493786084987
HLA-A,-0.009851508831365458,0.08552076256636712,-0.06877529155552221,-0.003549669436566142,0.13999825195015886,-0.018395579486062522,-0.05433941207551199,0.018126606024931883,-0.07438675461540098,-0.0019186579771015143,-0.014218800838464966,-0.08495062289712885,-0.07688219078372713,-0.04890742354184425
CD5L,-0.01463423528126483,1.819164458859485e-05,0.00537074699006799,,,,,,,-0.006643293579595173,,,,
FGF18,,-0.030261942955414834,,-0.011910876015174387,,,,,,,-0.017080911237078295,0.023605125124212402,,0.053483415271231655
ADM,0.01674025737591784,0.028206591535141597,0.031822269624265626,-0.01588165572848113,0.03392437478543807,0.01682514958916215,-0.03560361902333292,-0.08591239752225678,-0.10652657529804863,-0.020536017883561634,-0.04973010842913007,-0.08111761022232235,0.043425403590764064,-0.05082928541486104
CCL15,,0.09740122071972632,,,,0.0475906795663909,,,,,,,,
GNAI2,0.04673564205676059,0.03919956840374992,0.023565932134116875,0.009415752201685378,0.08176678756565962,0.004075604786263839,-0.024252964229784072,-0.02052256314006752,-0.01804834478807061,-0.03074220291804271,-0.08904548991669173,-0.06226107431871444,-0.03493323700993192,-0.0006265107490652481
HDC,,,,,0.10729109568420869,-0.021057599042173573,,,0.05652681509020587,,,,,
COL11A1,-0.005705544803434531,0.013790885827869847,0.006682135893491858,-0.028333101185279576,-0.04925755213786784,0.0746627789859129,0.051388551163997945,0.09731429339161274,,-0.047144464376260416,0.033555170522741304,0.05952577217111514,0.07868555448725613,-0.05620210538461078
NUCB2,-0.007549125425938461,-0.025984100827677204,0.04716425021399466,0.033798236702782626,0.12976119465125083,-0.004291165845645439,0.042293501712693166,-0.10725216920392841,0.03078499695571903,0.06846005269742172,-0.017904524180204398,-0.06828899607053354,0.017826743967257173,0.03862873801171397
CXCL1,,0.001180080994997236,0.04937739489599972,-0.0070297333413531955,0.04271149638771972,-0.01574091620179375,-0.0080568583586426,-0.00494340508955631,-0.07024258158557661,,0.012384045250599107,-0.0003266886914939612,-0.03095883136572712,0.03973641520200552
VCAN,0.05586582278459941,0.08679824466672145,0.05297870596073498,0.028074513268500936,0.10335560310793399,-0.027559876067025316,-0.03741743034174552,-0.02539193259866506,-0.021133350336772494,0.014227761777034015,-0.011302125823163341,0.013809506807640572,0.012356746363009544,-0.0005123530906775662
MMP7,,0.08808005996490259,,-0.023679631729855485,-0.01977573498499663,0.006231889336886795,0.013301691842830315,-0.06714894131271641,,,0.03900232220729606,0.036351612274660404,,-0.031013279579768422
PTPN6,0.009151175632886607,0.08228572809527893,0.04067539827319753,0.014433207054213176,0.07961297960215909,0.0247029815416979,0.05488628501687767,-0.0010428470182468443,-0.03562371524155935,-0.12854274563206974,0.04290757502302389,0.07818625924236697,0.07337521382295606,-0.05841382398711731
PTGS2,-0.014819566906262618,-0.016761989953239274,0.01588016657893635,4.4510462656219866e-05,-0.12065605201342817,0.044574598708767475,-0.029889336174062624,0.023269694498976777,0.029874563105218972,-0.03030469839848085,0.012982302820422563,-0.057923594084689375,-0.025461930982965293,-0.04449366334862398
XCL1,0.02777808436056035,-0.007279731886418393,,0.07459558454239448,,,,,,,,,,
CD58,-0.0360851377267876,0.008273516621731536,0.006361201855252656,0.07361935489264569,0.14879534715492074,0.05738407823178076,0.09471501060625857,-0.10129133588671382,0.02125192614677637,-0.02855887390894391,0.031186906155551645,0.10798258332447654,0.045005489002802435,0.0004110484108410681
TNFSF14,-0.042623807387308026,-0.01791124332190367,0.03130407696334823,0.007858205940062849,-0.004631193035371635,-0.015374733104007917,,-0.04547833417637061,,-0.035695125304725,-0.036644528265370055,0.004289370270588374,-0.04285481298938538,0.02071532189375095
CNTN4,,0.01668692710356161,-0.0369969432143721,0.0030516450794206167,-0.06483912966285887,0.046926502893373995,-0.0374217411127487,,,-0.04641799182434404,0.019028201769447854,0.03353747132204552,0.05566815331581872,-0.03124699721475509
NTF4,,,,-0.016393148583728694,,,,,,,,,,
INSL3,,0.12670958532133397,,-0.011910873678925574,,,,,,,0.056286162835277265,0.016543505189192773,,0.003931882500832484
BTLA,,,,-0.018906176296066758,,0.024282468113644682,,,,0.11829918997924017,,,,
MFNG,-0.023701281455218284,0.010328844374839224,0.06804205945247302,-0.01331352384349905,0.103133456035246,0.05158384777601287,0.06462804829699666,0.07546150613551302,-0.017443241453182868,0.03442854369601978,0.04468259403466612,0.09051426137123988,-0.07378181194743062,-0.021483392901174212
ICAM1,-0.09124572631929925,0.05350253538229574,0.020172866405836126,0.002653036823179871,0.08201081490241009,-0.01960722380287445,0.013596329183892588,-0.0033280792771912403,-0.0040395054829721,0.008094813930061956,-0.0070430440611530445,-0.025466896615900934,0.03110337470065573,-0.025839187639562396
PROS1,-0.03423278364977058,0.0760583345359803,0.024755628461245606,0.01492966359585798,0.10252096922741669,-0.010706565416983617,0.012886955021182825,0.03486751102849321,0.008507489552423647,0.01192135628243995,0.03874729455096856,0.0028457731331649355,-0.03682080345508852,-0.05481912227981113
CLCF1,0.05285260665490975,0.13778231432080995,0.03278720796049583,-0.019783008443509453,0.007996514750248018,0.037103553626401935,0.023913108035806714,0.006494240022993484,0.1629708412891987,-0.03854992168951288,0.10485296590334389,0.0938500429916753,-0.047852097143682944,-0.014186272220273414
PSAP,-0.05778488652430485,0.06614810228331759,-0.03526927046812153,0.010935647981688479,-0.16206057311623548,0.02383669593752761,0.030220489422763792,-0.034082162541355175,-0.05699279164180683,-0.06315752342373838,0.0327614597078449,0.016407288196837722,0.00489254409298152,-0.028078907149526374
EFEMP1,-0.003655425841140223,0.07756864195766078,0.10435291520366562,0.059133179370815685,0.08988548037096467,0.030761702969422506,-0.004815117465829587,0.03588238338657744,0.0008654982011825646,0.034854932837695675,0.07898247022859178,0.13065422741830213,-0.004935994244101539,-0.05696505502840591
C1QTNF1,0.021724368802619524,0.032108593032940246,0.07357333607123644,-0.005588373269198373,0.08073860137649201,0.00016049429767916445,-0.002439887226912591,-0.040939910971188105,0.07877516225051688,-0.024031094085285358,0.03191330791663786,-0.015932437157750688,-0.04669223923188879,0.021921204456280853
ALB,-0.0392270548110723,0.004326995415236606,-0.016864099775568662,-0.0211460557281576,-0.033171307347068406,0.030286746165588723,-0.036182033764581095,0.03883912427890506,0.0238476923067677,-0.017378999503586026,0.11230235116386388,0.0748467042369634,0.036619485686749664,0.01440507085392966
CCL13,,,,,,,,,,,-0.02720236906933873,,,-0.028399307638721432
EFNA3,-0.042300053275894284,0.03433393358403107,0.014443001735938458,0.12659594659866516,-0.10232801194211014,-0.05805347809318067,0.009262838883915965,-0.027062778227702804,-0.11264443641095907,-0.036504449633009965,0.03834888800896911,0.021904825400199647,-0.02980212109160788,-0.005162299862472734
DRAXIN,-0.04005838111805506,-0.03351008642795797,0.054937553265844034,-0.012461631270773781,0.09510652047300937,-0.014021490074162616,-0.044820657828681214,-0.04564366961690992,0.08706194320291262,-0.009979838874944913,0.009367057173579798,-0.018648257747546117,0.006988564100060229,-0.07562489415251722
RAET1L,,-0.025576202637665756,,,,-0.01679388991872363,,,,,,-0.03573920379874434,,-0.030758911498711627
NPTX2,0.021703479844578426,0.0874069268152905,-0.04811349893218422,0.08168035253883721,-0.15759850617905544,-0.0034020156417452394,0.0016137511043591377,-0.07862179096556836,,-0.06434768534915827,0.04227847466283846,0.08256236092206105,-0.00713981110728467,-0.004026672813187458
FGF11,0.043698641529678936,0.05538787440512044,0.025567801050156963,0.0018721447644983208,0.061893178099161346,0.015491093997878538,0.023697255008648447,-0.015099760683881629,-0.04829231269172441,0.004320899780210658,0.0037598097248094093,0.0032640298494899743,-0.05213897282399876,0.0052438063982331974
CD59,0.018524721017052003,-0.0008991019539492572,-0.06009504493139844,-0.029284984288042028,-0.08624707804013818,-0.04654372268848208,0.019027694511051567,0.05228675246327382,0.06941467674877388,-0.06810376936736984,0.06329132282030413,-0.03062084705626143,0.08230073303514421,-0.023428089224933852
COL9A2,0.0035463121086514986,0.057413204821102695,0.013614658453261635,0.0460104208732244,0.02032784532369283,0.03458992573476668,-0.04894550441700584,0.09219520472013479,0.0493167954607828,-0.05926227471142113,0.04072279096802309,0.1175600411277757,-0.010334937986931705,0.02432034621368284
DLL3,-0.07635821966422607,-0.06686529910495961,0.053619698736960986,0.0069568860282488995,0.07956879050521021,0.0057247274405427115,0.031601555276757565,0.11561770652967836,0.1021347143827028,0.02912916473324922,0.034883573317697945,0.1019864967710446,0.032121118000614714,0.034194897931606245
FGF5,,,,,0.018339524452660814,,,,,,,,,
LIN7C,0.029735574434320303,0.030940163154368767,-0.030732227631533337,-0.06987756819519692,0.0764532883896181,-0.013321818337375627,0.009197390222296242,0.07684618507237112,-0.007003039319829098,-0.00895917645512682,0.005360555932302686,0.0064374356108104136,-0.017239529574842566,-0.010220114429316984
GDF7,-0.02698917033678116,-0.014278867424110771,0.011142593778399238,-0.02125247603211066,0.04935120232278585,-0.015374732506545764,,,,0.017805597384500833,,0.02504070517493893,-0.03365340403790927,-0.02058199072677223
PSPN,0.0056765957011369545,-0.01626408478064748,0.0072249247877858086,-0.004326258352639523,0.0016841868773088415,0.012441555668584346,0.030566209788750735,-0.01938544913986042,-0.034747837329844926,-0.0290518053385342,0.027783407070283563,0.06265955159035276,0.047894857557699774,0.007865498775348003
ANGPT1,-0.03691963968043988,0.02155541663888054,0.019809165813803743,0.05384238070343,0.06730293874194063,0.02040669974250537,-0.026504265685166176,-0.0700621980040731,0.05097757982038016,-0.020801079435164915,-0.00389258677653918,0.060219237999262175,0.011457950327911453,-0.060822192212070324
PNOC,0.025932733184261227,-0.009394564134830469,-0.005649157546671637,0.06242568537462806,-0.13755130355949233,-0.014278402335021666,0.05076058862457338,,,,,0.04845139411599274,,0.10084591191093836
L1CAM,-0.016148099989336497,0.022116321450021587,-0.03169272011953631,0.03228960203329711,-0.06438499595818606,-0.06382142496907177,0.0609244933141667,-0.040357387950845904,0.03927671983981536,-0.005254596914377175,-0.01207084724919959,-0.07701597787138319,-0.017874711074170952,-0.019430015331725968
APOA1,-0.05684433873693464,0.004991381072069701,-0.04854025109368978,0.013743074267060224,-0.013760008186091681,-0.024882528429901015,-0.002661774761725934,0.0768034548615431,-0.06172339624620202,-0.03338959811421937,0.03726700053957151,0.026594442735171916,0.009896643304682455,-0.025686390017732815
PSEN1,0.01163735908259946,0.02517776983024906,0.06609071523436509,-0.01301979797023631,0.026330208981411914,0.010253455718845438,0.013881680576921504,-0.011051956593397473,-0.06210561871359414,-0.05293118799999968,0.011440748952479082,0.025015196710632764,0.044502563426201514,-0.008968105199749063
CALM2,0.053635526205555374,0.029743181866570816,-0.02650508855624094,0.004840883031214361,-0.1765011305447511,-0.0525841286317338,0.009732958522699292,0.06516456868639185,0.13679960723466156,-0.0245591971895956,0.05030772653655298,0.11012243400002879,-0.005164248964081866,-0.004242284350557582
CLEC2B,-0.02703847280815674,0.02910606853018323,0.008014297356331109,-0.018534995944480416,0.10287730678415748,-0.02066488735607816,-0.014687290690351996,-0.024301487750921495,-0.05482181670992376,-0.05991518426195581,0.046872971634744964,-0.022086025912379202,-0.016935267560552685,-0.010382657786043139
NTNG1,0.05624319143874828,-0.006508337489373131,-0.028223368630549833,0.005478842222621584,0.01366114528377429,-0.02962803119663975,0.0040856943618501305,0.012966779758223692,0.008389917386023878,-0.029179059745441396,0.03806509874220215,0.10606778031260683,-0.0034241381068505403,-0.04084604976133132
LRIG1,-0.036294210761422474,-0.036869308776219696,-0.0023540670475546187,0.03497503089133256,0.08012604035542249,0.053006505759464535,0.003759443730684079,0.011675086063478054,-0.01796876500272497,0.0511928344536503,0.05563792109421076,0.10056874999032282,-0.04368164723899313,0.10662895691753486
CPAMD8,-0.023748153670358325,0.014606726649741072,,-0.014088438234180716,0.08591906631493505,-0.006960237464071359,-0.030888737365096102,,0.018987208686892507,0.06973153283856579,,0.012566105756647817,0.012831118645977531,
GHRL,-0.03788847190867332,0.06299332007498869,-0.015154238923827761,0.026784668979039413,0.03596346065690822,-0.014021490074162616,-0.021344167990460645,0.03925118548017062,-0.028327520960639004,-0.022597574321470405,,,0.031352066179821926,-0.022263418991048497
NPY,-0.034839468281005974,0.04275069829700132,-0.046173761005216606,0.03648606352814212,-0.03755795498608582,-0.0002559702598587032,0.03160486588010318,-0.05151396591543632,,-0.03385439980052193,0.030594968475731836,0.001692276258804233,0.054915308200052734,0.02761671600477266
MMP2,0.04247939864875653,0.04080461716753941,0.01974947140534882,0.0165693616315816,0.13946749082718776,0.000591085520285445,-0.013402241195936701,-0.008434272492826396,0.08092025827629572,0.03647083901624231,0.05526293256282298,0.0008618529579799976,0.040863992351610874,-0.012290572863426812
LHB,,,,0.034799078035091115,,,,,,,,,,
PPY,,-0.043126531922847704,,-0.021358431777741875,,,,,,,0.055403201625791355,0.06856174939092034,,-0.009528452624946431
ALKAL2,-0.03556305553911593,0.0089880884693342,0.08071665268741983,0.0356152458049137,0.0020368388231081776,0.06109184250515912,0.03143444102474246,-0.04787023516675747,,0.013307998109700089,-0.048442849210974595,0.033481162868075384,-0.036332793792096876,-0.032024839994603475
CSF1,0.006517870313589283,0.09386541856066843,0.0010092888185571978,-0.04109598316102872,0.034735484622934805,0.015106309204888046,-0.022050785295840186,-0.09768676357418284,0.0801147916850112,0.022889603685320288,0.07262441247460964,0.025470779847241713,0.05329098941495843,-0.05725662742812014
SEMA4C,-0.005557078034245789,-0.010353269857861619,0.040724403016666834,-0.057025356040950125,0.036032017098971005,0.09263895894252558,-0.049367229531938034,0.08772148133131798,0.01594208608764895,0.02677161710104143,0.022516026662804445,0.047429636432861313,-0.004020024291471262,-0.004865985599830467
ICAM2,-0.04402217042711547,-0.020393002506423962,0.0175219403698019,-0.06763499235483394,0.09958227143662617,-0.011407892203901093,-0.013739522172532078,0.10199315873580446,0.02438637705340117,-0.011379936327572686,0.051419994405253966,0.05615115306456463,0.009463815938261172,-0.007620510573206174
SYTL3,0.060301630260815337,0.0030545062218879327,0.04567078251849401,-0.00276900272070117,0.06779906430055686,-0.012029063561927532,-0.024544150547994067,-0.00582344717236433,0.0913982853565118,0.002073110190689588,0.06861795108920057,0.08018282899371988,-0.04995940984637294,-0.0012203818493814942
IL1A,0.006071226706056046,-0.03753078927523523,0.03481429222715489,-0.014335469969296374,0.08977973219997007,-0.03205262337225799,-0.03214321141619425,0.09389562861297482,-0.004930608165997903,-0.03507232646682099,0.0539025221960107,0.02074255558923127,-0.039825129605890526,0.01181616228444652
HLA-G,,0.03646698034835357,,-0.012959458204175135,,,,0.008904158091809606,-0.0028297426208823404,,0.06346326228605106,0.007437217652991962,,-0.015783292018713622
PGF,0.03863517823033948,0.07185609790672579,-0.01860859427833938,-0.008818197754278974,0.12063001697360608,-0.014131969850154262,-0.011447709992312866,0.03425598587391851,-0.09323823511633735,-0.047177530393425315,0.028894547761518365,0.09372627085523498,0.06517624825882573,-0.08658217152146261
LGALS8,0.0063686472936741,0.04283062028664904,0.03331424403939334,-0.01933238924598945,0.018779854277367513,0.025866980811342317,0.038068037248937876,-0.03234166907495152,-0.037920386400304734,0.0397814321642836,0.03426829310340373,0.009462992411114287,0.06688996299680253,0.0017642959655929564
DKK3,-0.03290725711097368,-0.009217809802497435,-0.0443768724086783,0.06837644818090151,-0.16402294646422555,-0.029261025738522146,0.01964350286258081,0.03555096980163648,0.060916021505671956,-0.03261188708893385,0.014797141798108352,0.08565876489174047,0.03770502393224258,0.001603835871522381
COL16A1,0.0525038573856486,-0.02153207863898147,0.00898367676243309,0.05646932712064986,0.026871979837751907,0.010741810380760169,-0.007679046245650074,0.1142832947078851,0.15418987888265054,-0.02547008713226959,0.056137238133731567,0.04911280019462991,-0.02771097760395855,-0.08732650950092424
TPH1,-0.021669417537011758,-0.028897055865738312,,-0.023582867178562197,0.01426999189497678,,0.012565660114721232,0.031991490818147325,0.022332874227128995,,0.020560392579972973,-0.04075679300886183,-0.01401655049716352,-0.04460534377250303
TNC,0.0513375728187652,0.09431822728757229,0.06958311044588472,0.043049849577958495,0.14625538684190448,0.044399654714025655,-0.03056679526224964,-0.04395403655575696,-0.009800572280866206,-0.01167997884424754,0.027061325977039714,-0.024297298099589346,-0.04556042937676137,-0.047330073141304344
TNFSF9,-0.023748142399098206,0.01108142264779336,-0.06415264135647657,0.006792203061928272,-0.06412221948000482,0.024337161834382042,-0.023360825864639122,,-0.04491932670493466,-0.049509394103866754,0.06607584845252014,-0.023169037290577076,-0.03808341033435347,-0.007491375451302916
C4A,,,-0.01894649874761689,0.06580087525286468,,,-0.01769189544259201,-0.02702305008341524,,,0.05924346555012253,,-0.010108387324666224,-0.020799061700823577
CNTN2,-0.04867389227999528,0.08870513601105492,0.05113805001122794,0.06938041959825272,0.007878359656094715,-0.018740719491170916,0.0415468133311782,0.030553776063848834,0.007671831974829868,0.005307654330939195,0.01581431909317582,0.09229998904316482,-0.00899193632510107,0.06533451520239325
F7,,-0.004498780474505003,,,-0.023895117171539432,,,,,,0.04103081121522058,,,-0.020581992717000442
LUM,-0.014879370815419202,0.018620869998579405,-0.008400038888882348,-0.0009806723049592201,0.09609949836769613,0.034461777868431,-0.030787331799067803,0.09852587755764478,-0.015944189641019298,-0.04056964876217939,0.08717146652102133,0.04813540119723495,0.025664301978763546,-0.038822545049045906
IZUMO1,0.04108334008027865,,,,,,,,,,,,,
BTC,,-0.025576191984355352,-0.017839081119258304,0.07200329036941053,,-0.047355319795720434,,,-0.03644000262172251,,0.018929842281895006,-0.052209172193969845,0.018380750069525064,-0.01991759160339053
APOC1,-0.04064722399572902,0.006153301665723968,0.05834180394674808,-0.02485922737959565,0.16365260591893266,0.022287031056054285,-0.014531209818723564,0.0038745582516853945,-0.03114223166636948,0.011794906164975154,-0.006736113381674122,0.041996573061655995,-0.024922740843575802,0.07446259072127248
PKM,0.00778600512390298,0.02573612998788054,-0.012095013791618772,0.002207940905885524,0.035349766366466216,-0.06966586062618851,-0.034785534601648016,-0.10446777019532133,-0.044366152722971494,-0.041368826796394774,-0.03133013852110566,-0.07956741388471378,-0.007082992303254781,0.007777125303689862
TNF,,0.01943248451673651,0.033708045622943744,-0.03211421618546912,0.03412656508475931,0.03523006647315333,-0.026038207826372936,0.04973102513266423,-0.04398249924753961,-0.041863117922046146,0.10432552747070813,-0.02385436221877847,,
GNAS,0.06357111779384189,-0.07015771412241933,-0.049273274068273316,0.02212651723695925,-0.07083581115609595,-0.013075002521010994,-0.04266680558289691,-0.12406120298285966,0.021758946498588914,0.02590162249428841,-0.05853220558671182,-0.04983168358563026,0.015962353764674232,-0.05266557508637613
BMP8B,0.02769085681711357,-0.0020171730166532705,0.0021822273145802183,-0.003067411627094251,0.04534970911963578,-0.01361119741006718,0.010557294351437714,0.07960378136174966,-0.02187438733577356,-0.05171812616979714,0.03322876488804598,-0.014607026040254495,-0.059344631983218474,0.03280684497993301
LIPH,,-0.028897048751509093,,-0.018428831317589614,,,,-0.04194792946450103,,,0.0047339200329928255,-0.008952373674085119,,-0.032685114775961914
CCL28,,-0.031508898964369765,,,,-0.0160991724297134,-0.015961132303167647,-0.03815057576247312,,,,,-0.01939428406052603,
PTPN11,-0.003983864011203675,-0.018341916633792848,0.02467034528976474,0.004975391344153855,0.04327057017590458,-0.02424529312839825,-0.05176238853972261,-0.019644689913806006,-0.03533486934240769,-0.07556198595522112,0.002270382953356363,-0.04139831502353514,-0.05896808446518272,-0.006212910983850496
ADAM12,0.024967421180476408,-0.0003658839961049316,-0.04594504278102893,0.010283973861864974,0.06957504307214774,-0.015558849341192579,-0.018391434165953992,0.11620910983329787,-0.036663324102713515,-0.061202177693874975,-0.011631925523384398,0.05079374226071869,-0.049357739002672193,-0.0013089524769611337
EPO,,0.04369110957402882,,0.012057331208976032,,,0.06270969848195854,,-0.0631350294435825,0.008311005572858167,-0.014580627218012756,-0.030767176825029694,,-0.019691452538396458
EDN3,0.022626177227202133,0.01197021443264595,0.04773609685138694,-0.023388295093836928,0.07990886109802083,0.08446059852404243,0.046580043004524084,,,-0.02618194965265396,0.1274847611070981,0.10833745335510614,0.03498867045758347,-0.0220047421859707
CCL22,,,-0.015256955680708673,,,,,,,,-0.03343572260517761,0.023887300464103686,-0.024074222735960514,0.004212527213701963
CCL2,-0.04074457066190565,0.07792554681840999,-0.001224250256823751,-0.03960487335413184,0.008973759517097014,-0.018743471358253064,-0.04174408356843503,-0.010422542525460356,0.0964194638542236,0.013402859833008067,0.10185413770709242,0.022893439594557724,-0.00973195961915163,0.006039134834690214
DSCAM,-0.016381366777321292,0.0004731566739643633,-0.023145665984972138,-0.037165908257707415,0.09790418716971723,0.031405761532687704,-0.0054270949231411125,-0.08432347032844917,0.006912603950177391,0.04296155136585274,0.013840736630272651,0.08588523395233734,-0.041857351506872364,0.05013569187385662
GPHA2,,-0.010862028735656956,,,,,,,,,,,,
