,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CSF3,,-0.03607949178960844,,,-0.02242601837660024,-0.026355718071274386,,0.06697852517176624,,,,0.04393872961811971,,,0.013748530686389026,-0.07432256605074648,-0.03317091186554491,-0.02083677113132046
PI3,,-0.03510749277311204,-0.03414973363490184,,-0.022192754320568924,0.018303262627711352,,0.039942262660168884,,,,,,0.03048512688120384,-0.06678735322875752,-0.16765181231983003,-0.031438492715718525,0.012726727520326366
PCSK1N,0.016613446191874263,-0.01510248173168713,-0.010235389364779366,-0.025253744085692316,-0.09497728716912432,-0.0315396321768355,-0.03569545839148113,-0.07732136844151394,0.017697582019206747,-0.032941013536369794,0.13969421881815364,0.022188994426161405,-0.003815719780530667,-0.044705614003362,-0.018056599763795696,0.009923293783758787,0.11321568348154142,0.04026850419067391
NTS,,,,,,,-0.013966644236209755,-0.031763257396111994,-0.03295448008167826,-0.03392353407125605,-0.015813251630299015,,,,-0.04945909427075003,-0.004638536302627033,-0.020044311367927864,-0.030856416718005656
SFRP1,-0.02361469760117277,0.028840150821667014,-0.029746776238843826,-0.002045855597341157,,0.043283487618861645,-0.016400626359166413,-0.012477057399365348,-0.032038438777298714,-0.014891937949407498,-0.013754313922582842,0.0411980825764315,0.030989690014757227,-0.0748192136308694,0.08344411095560436,0.02994806783826279,-0.029729906577717676,-0.030139391766417518
CXCL13,,,,-0.013609083961578197,-0.016283942850524966,,,,,,,0.02553220487628755,,,0.08021337262552389,0.04495852282163964,-0.04560202477219209,
MICA,-0.013521294082708836,0.031480333246700444,0.038993554955291075,-0.03441879188894707,-0.040179372094390105,0.0245220356959028,-0.029644660505350834,0.008543742905765381,0.026436551244966848,0.03782246616078269,0.05696521764600697,-0.060893687948478374,0.05064608275906215,0.09319519433966866,0.027012759523619492,0.020036400397538873,0.01274350320619844,0.011830716849075745
TG,-0.018796035182172537,0.03903700044912774,0.08490628646637091,-0.019237658239405733,,0.006695861023182207,-0.016121189241412186,0.04453757478939761,0.025346557407985533,-0.010777230715406257,,0.10026925060987828,0.06709578136728432,-0.07338980804538724,0.013438530906231452,0.009806990348786052,0.0018450254817707083,0.024800708530308645
ADA,-0.04556240407802377,0.015485465405043877,0.023242949251656056,-0.0066119274647628845,-0.009301492796979742,0.04613826868139463,-0.03149432674374385,0.11180359197649721,0.03622748502310813,-0.01750308938729076,-0.024664442635760377,0.028734515805148342,0.01432775313411852,0.03565236041491309,0.04712740287438792,0.09440980324684878,0.032023608244700685,-0.00809596482708573
LAMC3,0.039055393515464824,0.016839579142153893,0.061031313420140475,-0.03420970660101355,0.13395466370375306,0.0011017862352362942,0.03485088201341737,0.04483740699155662,0.03859360667283934,0.08493830036496697,-0.03739003281617677,0.0711524652551863,0.017393608889243718,-0.008311368881730539,0.04128236127806583,0.10623040299998718,0.07203457806281767,0.058599483164176486
CCL7,,,-0.02064757124254225,,,-0.015053503547638514,,,,,,,,,0.06566607928634885,,,-0.021834916339667994
NGF,,-0.027862041789249687,0.043101525770997476,,,-0.0006356256914694516,-0.01538393851370489,,,,0.01739622016209106,0.011431719692053503,,,0.051096143052397396,0.09020337716394705,-0.0009755762433902217,-0.007775758758060691
TNFSF15,,0.0018006148128887074,,,,0.0874779360750286,-0.01867947402351585,,,,,-0.024963011395487445,,,0.002378811007507211,,-0.03004567113963004,-0.005306065111350786
HMGB1,0.05237056069526151,-0.03524336575464636,-0.043457535164438864,0.0313406871782586,-0.06723764439408962,0.0342417630956945,0.0010477175628287256,0.09192075356544115,-0.004143769647747436,-0.05382015163906878,-0.0009917952977133676,0.07164500980890864,0.05302669959463184,-0.10357994975215659,-0.06577569604874363,-0.07016331849517021,0.044319298010137495,-0.07750549421821791
ITGB3BP,0.01871406793155946,0.05655992165420111,0.014758991626819694,0.007133522764229647,0.03445376992708813,-0.019607486059043278,-0.019112679783603696,0.07731616349854936,-0.011927869111335265,0.015126502875516548,0.0017559975247610816,0.05861322485796029,0.04020827333385369,-0.12410289875439336,0.014628321695748202,-0.050513177254000126,0.006554539630006402,0.026598466458493744
AANAT,,-0.0016376662546896872,-0.029956484564283594,,,-0.015252446572645333,,-0.02331042612129329,-0.0031005645623769806,-0.012423086476024098,-0.014866791916042994,,0.0018692467091959712,-0.04500132929629375,0.03619668695068546,-0.04036473093437911,,-0.023102252050940835
RELN,-0.015582411489368772,0.08345282470578928,0.09871967363270377,-0.012369313884051146,-0.025255123221217347,0.05357936409463917,0.08085662094236587,-0.062273305783423,0.017122041455944093,0.007065407691628721,-0.040392577216244646,,0.034846155974051815,,,,-0.03629191461734642,
IL15,8.871255409794327e-05,0.0374226400883331,-0.02710132011998243,0.04607685520700475,,-0.002443865154651222,-0.013291556249630524,-0.041797582556494225,0.008510776151467557,-0.004789407162815485,-0.013150406740002864,-0.04468386437339523,-0.008264816318281904,0.008323655058931638,0.004241200180537029,0.055524155902369914,0.06504437637897476,-0.03506264661560408
UTS2,,,,,,,,0.08853112320195908,,,,,,-0.0017192329654936887,0.07040550798447086,,,
BSG,0.037415635581432544,0.01427215967668826,0.04810164743463563,-0.05000550931523145,-0.015474261295228893,-0.002629600901611738,-0.02216821911067931,0.012243761630850593,-0.018323863903344922,-0.014354940981920465,0.1422640266206551,-0.06284940462105462,0.025000664603218488,-0.028467248900529697,0.08994457100354397,-0.016433442125801806,-0.06195608044218012,-0.0016516950090295988
ADAMTS3,0.026980571610270565,0.07053939379562885,0.022267029244423402,-0.03380196028774583,,0.019310174155091543,0.01508711113053118,0.10363624097732001,-0.012597289016070401,-0.026915787932731996,-0.0006350589380750395,-0.006945596307355882,0.008636604761080488,0.01181932110831958,0.16322313182994228,0.07950859028047308,0.12773974662761164,-0.004961107318806012
CD34,0.04744977336123249,0.07506783005588531,0.065088947021336,-0.03489385657973916,-0.03718480625512539,-0.0012440652602210295,0.031486868378679395,0.0902235566868649,-0.04295807944358805,-0.023243257483847934,-0.04597424966750912,0.06748135043159242,-0.0010077295345384985,-0.03675483570768275,0.079248911673029,0.10061023814390875,0.022340494291642,0.09402042193427534
CCL23,,,,,,,,0.002568266484616579,,,,,,,,,,
PLAT,0.0006173861303814795,0.026128924749269054,0.04224093233797345,-0.008725894151385347,-0.07322076600465464,-0.004810355317282368,0.013304771197421695,0.1554271559465245,0.03868353745012477,-0.026016494087528163,-0.001670744691634979,0.02388126218642223,0.06629175155660873,0.01874322886939472,0.06883904200035212,0.14923890426174496,0.1308683879953027,0.015675132633417622
NTF3,,,,,,,,,,-0.0057630802788804095,,0.04430887083684302,,,0.09547624645183131,0.13718701468596903,0.018386247356984513,
LTA,,,,-0.014147434337876344,,-0.00428047289319719,,,-0.024110072554865598,,,,-0.02318864198008363,,,,,-0.03109214966762377
CKLF,0.007888714767674589,-0.029975471449445984,0.064498997446857,0.041244041792669855,0.08323791956067896,3.307425798421472e-05,-0.004617060698146053,0.08211627488683483,0.028242092435860393,0.06880381889906337,-0.025398366641186942,0.011366236079862806,0.08199904689747263,0.07043521700242959,0.02134937437564746,0.07235421684533229,-0.02508543167548704,0.00046748785187544333
APELA,,,,,,,,,,,,-0.009699788232333778,,,,,,
CD24,0.08648763080872392,0.015523733075787296,-0.02337817157012173,-0.07236629795892013,0.005652493962555845,0.04661427934704402,-0.00684404864309967,0.0664396536877627,-0.02353107517754159,0.028636631558076654,0.05438395395239441,0.048532757486462436,-0.054380503355101334,0.09469365236845854,0.04705121246733723,0.07604186584298335,0.07078390292328335,0.024208277640360765
HSP90AA1,-0.044619585444222315,0.017467875342164374,-0.08951745806926414,0.006263200490404346,-0.10820938493632257,-0.0117903927445295,-0.016200744952373843,-0.08297852796521099,0.05203119034072938,-0.04655378829032199,0.1520330961839024,0.02267965661937235,-0.040635351039068575,-0.10671573771912261,-0.15770951034608605,-0.19831966446603186,0.04066189926900996,-0.04597695257246465
BMP4,-0.01934384892410348,-0.020217245978713307,0.051805758854382794,-0.014997109720830355,0.004576805174281134,-0.003926414391436812,0.031155336601552244,-0.055134218108032394,-0.03260786232067104,0.01108238807025571,0.06558893367790174,0.027440681173919304,-0.0026732089747688007,-0.0478061728250725,0.06854392273905405,-0.012957532700196015,0.029810804943166836,0.0458023335051059
SCGB3A1,,,0.030370904723084655,,-0.023971195926704568,,0.09073267406509819,,,-0.010478994948877357,-0.026169714214214292,0.0022677317183358915,-0.016180727716737394,0.015035927101255802,0.03856045760767426,0.04520275216858853,0.050193667046940595,0.04758829310360231
IGFBP4,-0.002443119291725509,0.06033793010633657,0.03659026428768543,0.03182081119621613,-0.02464802183902998,0.03030363983939633,-0.0049056659021409705,0.07364711406151495,-0.033036984175998416,-0.039852933446163225,-0.016222470449820784,0.05265136064556259,0.09588829476575576,-0.03920454414303547,0.012373843885691151,-0.04934909736329664,0.020352640212812495,0.0514373838353916
RSPO4,,0.034483599586482644,,-0.022870943392265176,,-0.029532354160342254,,,-0.008843549814132101,-0.010478993416087296,,,-0.010726086313416688,,,,0.0960732514140982,0.012869365764868445
LEFTY2,-0.01861019355029612,-0.03508269297619419,0.04885338713436206,0.07487691533690775,-0.049766303173649155,0.01088077620201203,0.028861108373233933,0.12171577419309955,0.00905121164156799,-0.011490344441645107,-0.015813262042276018,0.026812646629123235,-0.028626119562138844,0.11286379092883278,0.0855574862701073,-0.03242264108313109,-0.04963617175467682,0.04165357267299203
PF4,,,-0.02141853860231919,0.08833465377800323,,-0.01313388527361082,,,,,,,,,,-0.03341728634142607,,-0.03109214247266972
ANGPTL2,-0.03131945040928329,0.03144304803979995,0.04825609024165395,-0.07122039697381763,-0.023713303332252484,-2.9211523493850636e-05,0.018919758433238357,0.07370943319004637,-0.02955439842784462,0.031950243886543564,-0.04131511919627982,-0.010261159173366084,0.06694593357102283,-0.01987862899645383,0.12287052264694615,0.09199077525990274,0.007702693798531143,0.044737832622778556
LRIG2,0.0508475523634749,0.04151239776637244,0.026870692198313235,0.034240588174245565,-0.048104105594541376,-0.030129765299476228,0.03224655081576102,0.03345573771990092,-0.02101542415121765,-0.01606550534943555,0.09768575673691932,0.03573112853563813,0.07052196203010702,-0.048597642083558816,0.05291596771478326,0.07760918436369166,-0.013248743185843258,0.05161534304303117
ICOSLG,0.020219999289161343,0.023118773180016546,0.030243678293288383,-0.00972869390680497,0.038506089309545515,0.027342637435482275,-0.036028711367039896,0.0718293149072984,0.0433886102058791,-0.019887172636571904,-0.07291416809468616,0.05259827625713136,0.0148161401416453,-0.07187298795182871,0.044545813225213615,0.10927303311478341,-0.026810372232321293,0.0070586313339490395
WIF1,,-0.05464257483436171,-0.01988497101626892,,0.05543530095763478,,-0.01874880127307733,-0.06440648771960833,-0.021638947605212858,-0.019719295983132063,-0.036223698073267585,,-0.017583190161609,,,,0.00413045016121851,
NPPC,0.017069418499818547,-0.00036255491003071936,-0.0323041840046302,,-0.01242061459451184,-0.006151802754457702,-0.03255095039172388,-0.01772738572548639,-0.02941998542654346,0.06364361314681094,0.015214640683057383,,0.031884451652379235,-0.06537163569267504,0.07217069152702973,0.10818327014609905,-0.00957752587683923,
LYZ,0.038822661466397575,-0.004617120814301902,0.016278772634232212,0.04830336149047059,0.02288741031449356,0.030795379797700587,0.026006439695715172,0.09112378317118437,0.0058372892173678016,0.0019085523897626347,-0.057057744537032815,0.017082768094394074,0.02953168244021216,0.022650475638831075,0.09391936004465964,0.06493722747534555,-0.02110017464284581,0.06708421676896685
EREG,,,,,-0.030228621295069872,,,,,,0.050121792171608955,0.029319441275977055,,,0.04798157010388882,0.008007065629132632,-0.05233740541904869,0.01592877262836923
SPTAN1,-0.005329465092233939,0.06673663012345968,-0.004088260435755853,0.008092290007144905,-0.024179234297981304,0.02823225401562917,0.03906247209922882,-0.04590879515854043,-0.03726137948808861,-0.026393311227493818,0.11479966728023862,-0.019041866254677135,0.03992788490510176,0.02511180687262885,0.05614690828636223,0.07469651122635473,-0.012960677969419965,0.030226359770981325
PTH2,,,,,,,,,,,,,,,,,0.02941139253548061,
LIPC,0.053759802333639466,0.078490830477524,-0.026221921000559322,-0.002570227324744081,,0.0375306199972499,-0.0016167672947461356,0.013509884107657827,-0.031190718011336892,,0.006870199084573562,0.00545205854575957,-0.026889548474304772,-0.04713063021229991,,,,-0.007495414241337813
COL8A1,-0.032063692746743575,0.042396656759197175,0.03858769999814565,-0.03155380843470165,-0.02799929322736588,0.045076976105343475,-0.010149909428395209,0.05760937999695774,0.022950226318177818,-0.009214331615480176,-0.06706020349770649,-0.02369023475702851,0.07444590655883628,0.016347507730040074,0.08956500413641265,0.06770962094805137,-0.025675552693530525,0.06122213626698008
GSTM2,0.01031871757339788,0.03187206019202899,-0.04476143599307985,-0.015824557775670187,-0.03731652001776499,0.03904400222556476,-0.01123980055182002,0.028080515498785794,-0.02635138013515767,-0.030972505629444928,-0.025873222411852144,-0.013027988490817629,-0.0259496424756447,-0.022426086443679057,-0.029864523713978828,0.11104390437284431,0.042740507722787244,-0.0377675162104407
IL4,,,,,,,,,,,,,,-0.01958721568242792,,,,
SPX,0.028000751094010186,-0.014788820807364185,-0.0023563189135853307,0.036326962869852215,,-0.02289230453162398,0.001582179819151651,-0.014201339189058112,-0.048230487180788956,0.0004060612968756289,0.006765670589356698,,-0.003756576220392447,,0.030534307975155293,0.07160376221472937,-0.07284118073247427,-0.007659647849938797
MFGE8,-0.01304828881707442,-0.017332425324032813,0.060827268310879534,-0.00023227491745129257,0.02066918317884449,0.005019933091588042,0.008339129588693154,0.0578145895620335,-0.030947405874769542,-0.003345245670434078,-0.00020628574884576484,-0.04765174829101695,0.04931988630077397,-0.010554644305721622,0.04460079715045048,0.06695091166707012,-0.08066685421122026,-0.016930402247551497
TGFA,0.02150672935220421,0.00560639602914501,0.026854500331609566,0.0541488197903942,-0.04613966137188988,-0.009087377314897241,-0.02868628753946315,-0.005867814179270552,-0.02543774405663997,0.001995044072487949,-0.053042115427255836,0.0007539214280634191,-0.010725898752579453,-0.04604496352013757,0.06073084400410677,0.07392338366644005,0.03077901784839583,0.06702882861722785
SLIT2,-0.019343845828797567,-0.05908651153360639,-0.02413939684636335,-0.033555554144167284,-0.017817075205577928,0.03209328820386754,-0.04875570044937393,0.019151725411152336,0.006198344790559241,-0.0044947593325908785,0.08695402179666047,-0.0023202510102876346,-0.023674913686358167,-0.0046035101921875834,0.07143746091537706,0.14988908983420143,0.018266062923719656,0.027219889620101773
PLTP,0.030429810920469622,0.08418170998635514,0.011206539400927692,-0.03108226717935269,-0.04533252950880232,0.030953644716105243,0.03043847704710426,0.06867099589497101,0.0012253304686770145,0.014073423350871164,-0.0947027040189381,0.08835073572791989,0.030135202637723634,-0.015985493263150127,0.03186724252728104,-0.0693410929060444,-0.04783455236719545,-0.02252029907547182
APOD,-0.046914126035023866,-0.05482272105080341,0.003289007293893589,0.020115139439951156,-0.029911034619293363,-0.006805791056410658,-0.013528293492375557,0.026164829945227928,-0.004089736437021364,0.016943734343929484,-0.06527857408086261,-0.03067539863862995,0.01670005029214505,0.06575437769686727,0.15152717019053458,0.23071869041635648,0.004816154272382805,0.02725302598266159
B2M,-0.02462392522520631,-0.0006499562020391578,0.015386265317244782,0.0680762108187473,-0.03745211552755183,0.059690057519568254,-0.016467311014979367,0.09385051408000147,-0.0491634893805211,0.020018545682413076,-0.12002709646285852,-0.012644926448021447,0.07731472299188118,0.027347894925416026,0.1172512488646198,0.0420222264946819,-0.013356859765207906,0.028851752804610106
OMG,-0.022043958563874883,0.0351582029480482,-0.02173950809974411,0.03587542400905802,-0.0479225470311412,0.011896957693258112,-6.225340537934174e-06,0.004444952288755384,-0.0009729859682523819,0.020160893670394413,-0.022133973488972458,-0.020902392111151167,-0.03235030205364887,0.0011649451098777086,0.132364537495929,0.18869890222685315,-0.0011043551684005509,0.016565864907994787
CXCL3,-0.015136506746456927,-0.04393197348568793,-0.0257782090480709,-0.026457468818964394,0.013891292234610794,-0.003348161499417176,,-0.01750812670368413,-0.006771411877274016,-0.011210307940292812,-0.022900101924537845,0.06206691153504849,-0.016700021373107984,0.1078880431496708,-0.00039104204091621803,-0.03766592411872166,-0.03717601815088868,0.05655621233713436
CXCL10,-0.06159054249977732,-0.027995839738648592,-0.012857350015560431,0.03974865969015616,,0.03448296206805437,0.06272685652512959,0.0896379961823143,0.01433409713578915,0.01647209543141436,-0.03406857177702191,0.024034510055503975,0.035897335587537854,-0.015149827842380207,0.019371261516144093,-0.04482226853781905,0.01201985520203403,0.009784061107891076
RSPO3,,,-0.028047099246799257,,0.0015858229136974209,-0.015252445445662219,-0.010824321683169227,-0.038276955711962234,-0.035113788248816134,-0.01700147438296875,-0.005310852275743925,,-0.017451200473514377,,0.012398738295746328,0.11461901564325969,0.10799249870787682,0.10991909546228479
CORT,-0.018796039115378017,-0.03816073458567458,-0.02401953734879384,-0.008074171845111111,-0.02976238267448304,-0.025128882306716883,-0.01815892844019477,0.014009214701947971,-0.005832907891651176,-0.01967712193448209,-0.039805536374140214,,-0.017068865666412893,,-0.009403741661906743,0.001709586798739228,0.0028829645122154047,
NCAN,-0.061158485038634774,0.002013574810861949,0.006291134904463189,-0.01701862023997966,-0.09503985114376257,-0.013626896676518781,-0.0036804378294053273,0.05905867068627596,0.06345726565043483,-0.018416195270634563,0.018309797428799283,,0.09530223922132172,0.09415092468985153,0.1177823981545271,0.20547423294781306,0.02058861604248746,-0.02303510988159536
PRG4,,0.06963910084097646,0.015901279558049958,,0.05936922991309556,0.10024066274243143,,-0.0331582429933193,-0.0280269569850009,,,,-0.020403338143393818,,0.05356045381391644,0.01644840871002597,0.020091444772344383,0.01577518104273257
ZG16B,,,-0.01701808329000637,0.06791828719252109,,-0.017471434629283935,,-0.014240610274272342,-0.00452603772076232,,,0.01502427688892273,,,,,,-0.027628853922909452
TGM2,0.09267427517919682,-0.052942389095262006,0.03618023596525145,0.07292289587387056,-0.01510395566322713,0.04216276300059463,0.07637522014373944,0.08063949940280878,0.01329294196215336,0.04608874902596288,0.03633381611979802,0.041398989138660865,0.008639200927248758,-0.07019307831619809,-0.013591734032453943,-0.035887907785529,-0.04168684891932816,0.0739433505274643
VEGFC,-0.018796040325595585,-0.037368757631731815,0.005496185478749972,0.013128859673020833,-0.002219867753653897,-0.004799561484221287,0.1131859270302077,-0.03503565006109754,-0.02733565262034805,-0.017035824907795035,-0.01838189387202349,-0.010360253473809287,0.05888353977861149,-0.030262888909105935,0.004180627541248681,-0.024968672467573633,0.013757176311439712,0.005390698003405582
WNT6,,-0.047393540037002524,0.006795841148136369,0.07666400074947219,-0.02742946894286826,-0.02082093698324919,-0.013633041293037617,0.03974724805917897,-0.014815531427132104,,,0.02221921173376601,-0.018172756576531123,0.06554995739610549,0.19712040287813987,0.03186545320904923,-0.04911209069622806,0.07808895976316965
NRG4,,-0.03531934725470138,-0.0009689554869040133,,-0.016809506817924324,-0.018320805308164302,-0.016689362768000166,0.15678186174895067,0.058387231849045984,0.058670286785206915,0.0050573705561009095,,-0.024291781465063125,,,,-0.01834559690785439,-0.022158172958609498
PMCH,,,0.04022059905750685,,,0.023133607926710504,,,0.05192993932359581,,,,,,-0.008412737494685404,0.041102357063578294,0.050895139390464465,0.016160925993645124
COL9A1,-0.04213857559389242,-0.05502313600629505,-0.009615359536494771,-0.0156319803404394,-0.04813623229591371,0.04061791648465135,0.004892492221943418,0.01471592531171907,0.023856377295432767,0.028879101092448494,-0.01604171655945201,,-0.02767990748040563,-0.06091323365518866,0.1651959339786097,0.16206387008764153,0.03268161854330649,0.012514506004457393
GDF11,-0.008313413306065146,-0.02679108330188707,0.020847366955147537,0.03679095898585457,-0.02474494718792608,0.021153770291863504,-0.0280242581825305,0.03205342118384485,-0.005076906804475015,0.04480310272792981,-0.02187284296331008,0.0319288126618852,0.033555750561062095,-0.032934051455475705,0.053216714268535734,0.029872672578231882,0.018985845003968497,0.06676450514932442
