,UKF243,UKF248,UKF251,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH916T1
FGF7,-0.0094032498852421,,-0.02689502565106587,0.05075533811560731,0.07236551388433657,-0.014694230075971126,-0.03375454509527304,0.03681819341090298,-0.027692139482248055,0.005888600969504079
HBEGF,0.014178260548911404,-0.05600076766597682,-0.009818514315648966,-0.08976416978388993,0.07865935267575497,0.1352475011749272,0.0293368528650267,0.06715064106699628,0.04102390058038267,-0.029560100238510304
CSF3,-0.010681132320327255,,,-0.01602182376610407,,,-0.023274333116194746,,0.0587100915548095,0.017413270634492644
PI3,0.09199245596161737,-0.025112323781364663,,0.023756946746843404,,,,,0.057845805277014085,-0.029113982126606718
PCSK1N,-0.035148756346369714,-0.01702923979624133,0.002452589199841216,0.06004236422134253,-0.034177241979688106,-0.1423531976902311,0.046807579482645745,-0.0640347559342006,-0.09573337438256457,0.05879647145946501
NTS,,,,0.019208738009125367,0.03149707162295279,-0.022146690711385128,,,-0.03528799895840964,0.08597540237337922
SFRP1,0.09411025502149194,0.01844378487819455,-0.023504797086906663,0.04412523351975336,0.018033965822054947,0.11686103955370579,-0.023595491314016885,-0.03053046934466283,-0.047105169141033874,-0.019382614080236348
CXCL13,,,0.09154879862945829,,,,0.053851022305590704,,-0.021169309226041485,
MICA,-0.0298873591826157,-0.0018073349968156884,-0.029938327917766138,0.06939447157632958,-0.03843465085112908,0.030643474739202963,-0.004871941257807084,-0.01342359808806848,0.07492742508711936,0.06704034613418959
TG,-0.032584239911699474,0.05733337808640897,-0.022622469249011828,-0.019336907845553523,-0.026427655436403328,,0.018816699337508416,-0.014186742133153006,-0.020099022863920117,-0.009349613687352201
ADA,0.0018681663618301996,-0.056886222538017304,0.008894907567585715,-0.012924630205529017,-0.0008517600368037045,0.18189275851961995,0.016545292914230434,0.002747391697451763,0.05583226407157142,-0.002887508060287935
LAMC3,0.025718692872318028,-0.030773863281026437,0.032936839798469834,-0.03829186937494446,0.00040065169893623714,0.04492674590503268,0.060557188020298705,0.025354049951261646,0.02338543111282375,-0.046241941783106984
CCL7,,-0.01518338326983572,,,,,,,0.07359003565474542,-0.014042013859005515
NGF,-0.023549495723967563,-0.026069115081368808,,,,-0.03663198302034577,-0.011872606238567977,,-0.026182939300646163,-0.04204136627428198
TNFSF15,-0.029133665267831302,,,,,,-0.014821552800432763,,-0.022101467605093357,0.09228032321001678
HMGB1,0.020745464397930766,-0.012999749073328418,0.010716270402574788,-0.02342550558373394,-0.06532897384400624,0.023517565529652625,0.011661030274442786,0.0016164136462386873,-0.05864364542512591,0.045348639571635686
ITGB3BP,0.03606421387437242,-0.009111776104295003,0.0051927153693911605,0.05348610978501127,-0.025845654264903914,0.120693990006497,0.054732534842512295,0.01747039632153666,0.060232090153880674,0.07071916735538437
AANAT,-0.04220874744753987,0.07211193394448334,,-0.014452118618347939,0.025127922773001587,0.015747908824836974,,0.0328047188601556,0.02408450323916999,0.04010282715861455
RELN,-0.040604423561836835,-0.017190179741766662,0.0800927942363421,-0.03291913440387017,-0.008745846071688807,-0.06403871640391469,,0.06146923904290942,,
IL15,-0.04141300228995462,0.012811402732810723,-0.028820679719637345,-0.03769701453439549,-0.048548859192585114,0.04683287215505286,0.00022554432600889593,0.008161518723881222,0.0002089149375053298,-0.021095748839395544
UTS2,,,,-0.03933395170739732,,,,,-0.01693666108194578,
BSG,-0.00015979762733315113,0.02836457858734063,0.022693805300573376,0.04495305972979704,0.09655898763096674,-0.07598364716404078,0.025148547046310595,0.03152383032749105,0.15019724241454305,0.02107335076120006
ADAMTS3,-0.02641332125656924,-0.05835114528711651,-0.0049100325560427266,-0.070296079522159,-0.003751436566573719,-0.004633213448375742,-0.02907921397247695,0.04921244923819282,-0.001404768011536763,0.010973478321424111
CD34,-0.027504252629660563,0.031906040766599315,-0.009641109113216938,-0.01967600429548556,-0.024987461617070633,-0.03634872683008303,0.019091406251858328,-0.05110926210612911,0.04154495118225443,-0.05735401431932878
CCL23,,,,-0.01644421686484649,,,,,,
PLAT,-0.04709646403900211,-0.06491558826903904,0.09083897032181099,-0.027966677603083183,0.04741116432372131,0.03712556846888022,0.05444823980890783,-0.02850697414984106,-0.02962567203682675,0.017326846930419592
NTF3,,,,,,,0.017761402095367456,,-0.04859530116400107,
LTA,,,-0.016636634993621145,,0.0014439816718210044,,,0.08374443980422759,,-0.019995331777199074
CKLF,0.005926741200295151,-0.03509378374771975,0.05458975937693771,-0.03567564087444415,-0.04744023221237491,0.09661907436511358,-0.04654776618434371,-0.0072771525941502865,0.0448015593439513,0.0537360104523155
APELA,,,,,,,0.0011771320827420096,,,
CD24,0.06990644234789209,-0.016215317813233994,0.1080218023497925,-0.03613996068891557,-0.05567392562054912,0.07949096047520637,0.13140917238774164,0.01134045489265578,-0.043023890826009666,0.005603613555585381
HSP90AA1,-0.06205830998734393,0.016892733691993834,-0.024476151273687526,0.07533345617727072,-0.11939064660150028,-0.11684478570263963,0.0034701860752000013,-0.0040518254890729395,0.04796020502662593,-0.072499372656757
BMP4,-0.03858643077660562,0.01617739391497643,-0.017635808332876455,0.03373375466715347,-0.015474102849342685,0.029816930620451397,-0.04609194077554206,-0.018805435442262618,0.0736584195715017,-0.051430187335885315
SCGB3A1,,-0.015183381751517679,,,,0.07505569185527722,-0.031030165079257224,-0.015399757752343009,0.0835247426390498,-0.02944234882389196
IGFBP4,0.008675273978983713,-0.013132572950682039,0.005487254790991522,-0.04091174815201795,-0.04339943786354578,0.10416951896534699,0.06775071844364132,-0.03180739460746892,-0.024363910062200678,-0.05339244293319258
RSPO4,-0.02876812341002714,,-0.026895020545046958,,0.08714937622245192,,,-0.030613776533092243,,0.11314845531618167
LEFTY2,-0.04818679280337401,0.0012102058000416072,0.058986492673738136,-0.04610186593547208,-0.01457931569738029,0.05236969917861824,0.006015112303860153,-0.02724446726772024,0.026771832348838467,0.01349530077386395
PF4,,-0.01575032127792007,-0.015133280681889773,,,,,,,-0.019995327150130988
ANGPTL2,0.0993256669806314,-0.023657282313973814,0.09872787742241358,-0.014022802888101924,-0.03235365972774775,0.1930471634333229,-0.015681832421925796,0.02966508053143783,0.027797373141073445,-0.009065428536983498
LRIG2,0.06380371287083418,-0.005924975342494827,0.06358379854187442,0.0026825368048963008,0.0018829389167981866,-0.005788059159796452,0.017149628003597227,0.04626849095579935,-0.03380467052887331,0.002000455899277822
ICOSLG,-0.033722343536941084,-0.013808080025091596,0.06669593926715907,-0.04215356838935168,-0.03882839666705222,0.11891062319028066,0.037799693791419633,-0.006975467641634504,0.07763594087385142,0.03872712393527673
WIF1,0.057136615802634065,0.02109058811020454,,0.14466442669581323,-0.02054361907363375,-0.05286028671065666,,0.028177953466791642,,
NPPC,0.13751318430143347,0.06715086121894467,,-0.019066637600089826,-0.025466169719956785,-0.055909035126269394,,0.040359481059760324,-0.020455628835377014,
LYZ,0.004856280972474181,0.009357388297724721,-0.02434489536862849,-0.031871527900041524,-0.030267959605236965,0.1561511458243425,0.006048862699167174,0.01599289040450441,-0.012860562496105284,0.02931157060209894
EREG,,,,,,0.06467636760379955,0.06231562603180215,,0.004244199463952466,-0.03019757564297388
SPTAN1,-0.0010569453775498862,-0.013339050943546255,0.026066390262485303,0.0021017821022504646,-0.12992048398843029,-0.17374299942676782,0.07116107731098867,-0.0037098841140861547,-0.04194949280633281,0.0136680894471016
LIPC,0.014024190883428033,0.016303076132593186,-0.02277639621797473,0.04902284198902994,-0.03239305136913552,0.010020639599705667,-0.024502959679146997,-0.03466901376445615,,-0.025281661703565116
COL8A1,-0.020690902525958812,0.003600551694837228,-0.00648511217333643,-0.04158695156375665,0.01682571428066106,0.17756464219704374,0.010532154063255274,0.03271877383277359,0.03507335527266351,0.0303934328189437
GSTM2,-0.06839096998431039,-0.017456212849769538,0.01718547443057966,-0.028782167999107548,-0.027349373316299257,0.004686751694858041,-0.03592453268268989,0.016203747873948248,-0.0545449037153047,-0.013990404461141212
SPX,0.019485886951571118,-0.007825837794446228,0.06955238249400796,0.13888709998176638,-0.03552566399684834,-0.03639636679194262,,0.05917066360196069,-0.022857727622396445,0.09115066974890579
MFGE8,0.02585981671219043,0.0015440270708260322,-0.01940781882345831,0.01770556246652164,0.014480372808338929,-0.08741146845398307,0.04008274524859637,0.0027388819607920387,0.07786413003045609,-0.03315271172888809
TGFA,0.06988213509924884,-0.00501034642382094,0.08158964503884446,-0.03852343908385696,0.10080992050876295,0.06874851084490995,-0.02641009742155265,0.02502791736989165,0.014457989818822268,0.07928440253440155
SLIT2,-0.01930045781326326,0.01789199634661649,-0.03945955803524167,0.04970285741235992,-0.03243834460480646,-0.07565871643084027,0.004068581800008754,-0.005711989784900564,0.004692435411397705,-0.021985727341638093
PLTP,0.02184280271640513,0.018857124515366974,-0.022605233621914984,-0.05950091523401878,-0.002257648571842968,0.1961912496931968,0.028934590384248216,-0.01481850559288764,-0.039708182832219066,0.01621615220212411
APOD,-0.003913600927124162,0.007888976441679624,0.021559203875656602,-0.05484834037039755,-0.07256289141326004,0.12566905906943085,-0.00014629433373869712,-0.03458229292892631,-0.020459451532439193,-0.06454491902415177
B2M,0.02673225249118858,0.02725155993921989,-0.09523128853473203,-0.0785760155966774,-0.05946855009883026,0.23908574150801837,0.02403824146767486,0.008705889891025173,0.0007156863376133643,-0.047765232799573336
OMG,0.03385809758613296,-0.034974649312205675,0.03171286455926659,-0.043248124559779604,-0.07663639522977589,0.04307632492246349,-0.012410598361813824,-0.030596773654983075,-0.03421905664269088,0.06918805028635329
CXCL3,0.0023214452048632302,-0.03889494420501577,-0.020933886919137452,-0.018974940897298533,0.09769626680293453,-0.008954085829783685,-0.02199533945762869,-0.01589398747120562,0.05387953938610208,-0.024687564085529076
CXCL10,0.057593124585219035,0.036567137122186934,0.0008666436474407702,-0.03143236823183356,-0.06148188698961718,0.002888609559962876,0.1393366055729006,0.0018876945208745467,0.1258232584096213,-0.05867341557765556
RSPO3,,-0.020624694908128127,,0.0583213973155183,-0.011997485216465117,-0.0673250781683236,,-0.01660891058080813,0.0278661764687323,-0.014249898285060155
CORT,0.044849632918446125,0.07179117919450224,-0.002676197668802524,0.1418235057976006,-0.05352554539675225,0.04674664241958654,,-0.01167322940818569,-0.025850692024502523,
NCAN,0.0032337987679268857,-0.008617777219444699,0.059413293499271165,-0.01899195172771251,0.009866773568139232,-0.07698302492293066,,-0.06866502652834908,-0.057596676321490806,0.07033797609472668
PRG4,-0.044019321255998584,-0.007971924067830238,,-0.02055761908520906,0.0234796655990945,,,-0.0023187158107080036,-0.024830780904166905,-0.019267853876148162
ZG16B,,0.028941895055988758,-0.018210443709285047,-0.022195253396358375,-0.01818791250021517,,-0.022107609943842515,,,0.02889498305612628
TGM2,0.0010029724878606182,0.029409666318134062,-0.008293287547816186,-0.05632300033351327,-0.008514326301720233,0.0660428826887314,-0.037640210808257725,-0.0006308384976406655,0.03912608950984284,-0.040319054930858744
VEGFC,-0.03158474187623946,-0.016188738949111423,-0.009434576491571091,0.062065942594997,-0.019846228346640283,-0.042582309861276674,0.10716589549197302,-0.01981741656586782,-0.02917599519427364,-0.01034816777924703
WNT6,0.10449498795644267,-0.024498053246877993,0.002031303938110876,-0.020215726466566507,0.0037497232485348407,,-0.024720826932041556,-0.017295640460063714,0.04458788859172509,0.017246824252839802
NRG4,-0.029852543594591836,-0.013984429042683795,,0.036618721662252905,0.02367860787607842,-0.04743921288079189,,-0.008537068372553532,,0.042408044815482944
PMCH,,-0.016117807056704694,,,-0.006033211717152857,,,,-0.023043290249578526,-0.016551572978761437
COL9A1,-0.008062629548711134,-0.025046019565933324,0.10909265450638228,-0.027693735789422337,0.03056355519532069,-0.020927954202994405,,-0.026343924529709826,-0.03937603502007543,0.06253340828277591
GDF11,0.009823640881594032,-0.0057772481306684245,0.09441923240708716,-0.016679612175499875,0.0018387404008020128,0.04161876801757923,0.07853046502345805,0.0120362846379467,-0.0631962995295111,0.03995368977657578
RAET1E,,,,,,,,,,-0.015632038922430966
IL24,,,,,,,-0.01394098314832216,,-0.01718052193752659,
SORBS1,-0.04484530802985184,0.002064267832537314,-0.02808128238388839,0.014919357589229864,-0.03537827962577321,0.053603978147374325,0.024544326725982116,0.019686024870971687,-0.057805318915704895,0.03215508559463149
DLL1,0.04687214183253471,-0.0607492303941183,0.0311641515335704,0.06370768064165948,-0.017954155622874047,-0.010371131791304247,0.00047835460281383916,-0.01874948180009027,-0.031040472940264054,0.02539710840688589
TLN1,0.016582382447571802,-0.03838201329047284,-0.005027103887123886,-0.06815476228904671,-0.032165730953541784,0.11682509842495084,0.058160760895658435,0.03501673669104881,0.06032870230841937,-0.01277553458694445
COL2A1,-0.03055604421412394,-0.007503189653029306,,-0.018974947354681217,,,,-0.01613566036684346,0.046354782615023245,0.08222485268434887
SHH,,,,0.08920199023409484,0.028804416915674654,,,-0.015399756406308314,0.06423689121283184,0.022740535370450767
PON2,-0.00680820852809533,-0.0132820904514186,0.026870493144238,-0.0768725956978145,0.02769931376851428,0.12037833534371259,-0.017045833154476223,-0.04770695558699897,0.02044284086396312,0.07346437451742875
ICAM5,-0.05254434523463712,-0.007317451195018389,0.03696415255254127,0.06304878347200298,-0.008084710763764174,-0.11494494635317949,-0.013196853460708034,0.027315653461732592,0.060905871936794774,0.027260574384389346
HPX,0.12143436420264751,0.008021961217431968,,-0.027631476562436197,-0.027929001077512155,,-0.02620381594559308,-0.012343077537207056,-0.0004359539476093742,0.045311735782221516
SFRP2,-0.0397822015060674,0.04722319164594648,,-0.01514377176717416,0.016791778706693093,0.02292058254524318,-0.013758518952772079,-0.007979412718058574,0.015917250731695077,0.06914631181175102
CFC1,,,,,-0.022889661058171782,-0.03870876137626895,,,,
CD70,,0.011992924132569766,,,0.012923891375569738,,-0.0359503482295563,,-0.008144422212406867,-0.02174079703113364
HP,-0.06360477967724544,-0.06222696669752272,,-0.02822763264349876,-0.03879524850629215,0.012698457234895273,,0.06557924138181975,0.07924365845008244,0.05485696532337674
CXCL2,0.06307953774617923,-0.04599103696506817,-0.002350468886761262,0.0031484845116058315,-0.028620374330482475,0.058423345112566506,-0.06595264841350398,-0.006844744335505199,0.0825095618931735,-0.05495563409741422
NPPB,,-0.019588031977160563,,,0.0775856287663711,,,-0.019817418007245357,0.09677630300305674,-0.01445493641593399
CCK,-0.0003427004167305592,0.034101397165868054,-0.054257849792390574,0.044451532845918316,-0.08942831027213491,-0.18982221717612202,,-0.004170638976101787,0.02044867937849205,-0.018751954719712277
SEMA6A,0.02440538912191013,0.008841146149399426,0.004118418890269458,-0.04278690773869973,-0.06435228275839447,0.11073730241067346,0.022449266262309465,0.00324174502490373,-0.044753022460040516,0.06535828995526707
IRAK4,0.04590941818696783,-0.040978986509047896,0.021713203457776935,-0.016038621287318762,-0.009789962913660985,-0.013020853944965185,0.0028702317098157934,0.010511210717010019,-0.030244921368180536,0.08739323871736696
GSTP1,-0.04091768694227494,0.07417023173848694,0.08665068025782777,-0.05530254982238991,0.029474342943779354,0.18819731662944622,0.012223420356197476,-0.020175083698318188,0.0023781465562506747,0.03589101630200335
VCAM1,0.018148419658226774,0.004113452983450566,0.05080386575058616,-0.06356030132182283,-0.04812900937638764,0.13736527498219447,-0.011330009539530457,0.01828677453770767,0.07774424248740662,0.031468240958772764
NXPH3,0.006148850268189174,0.00973949357229521,0.006265740461949252,-0.02232762376220425,-0.0023287832631645024,-0.04227494508388997,0.033738918384384926,0.08049915936898258,0.0041100520026718865,0.09350013211258475
MTMR4,-0.009797860490188182,-0.01857784542178013,-0.017821848549711257,0.015779553389276984,-0.039707915662626415,-0.01761266870557077,0.0027920495823825146,-0.0023176254827407703,0.0007186002362005853,0.036611692721536276
LAMC2,-0.02726124513898018,-0.015374556915462788,,,-0.003579672884022961,,0.1092360009985446,,-0.02112188447161618,0.003960614900039758
IL10,-0.003112651072627816,-0.03248474883332971,-0.02412167027027176,0.023498014897968496,-0.005438806915240144,0.08902879240309286,-0.03289359380218214,-0.01773940657178109,0.07232093243085917,-0.029615763462520272
SEMA4D,0.028538018129164077,-0.019943270718478873,0.002471877402214481,-0.08353001047203071,-0.05375381591128457,0.1520402181691558,0.013990705034588548,-0.0026636885006158097,-0.03005596147842158,0.08578685458686021
TRH,-0.04255103664040825,-0.0145328884524734,,-0.0279572934238868,-0.026507119099221228,-0.017989989861053598,,0.0055177747126923795,-0.07487454268945155,0.060771858572151456
SEMA6D,0.04246682489217798,-0.03103497814773138,0.06363263728019615,-0.026835885730193434,-0.006228072470893682,0.03632941438518707,-0.01878591441851401,0.0397541907580914,0.008236775920507916,0.03698299762550629
CEL,,,,,,,,,-0.02601727435624374,0.0061776998488080066
PDCD1LG2,0.04023117646580786,0.016280052126947428,0.0013573232557662126,-0.006560444968809173,0.016484942995275715,0.08033828698335377,0.02467795955093511,0.003954713501648835,-0.012251342895939583,0.013343629262363361
SPINT1,-0.01301490134085825,-0.0045881593225730105,0.024384705589050874,0.02171438152983366,0.008106209577044951,0.019496041337898572,0.04661306975727458,0.038705425751617416,-0.03139148348877072,-0.015283734522204986
CTHRC1,0.06639467811757342,0.0521004602432838,-0.012384146249539912,-0.01463760360972091,-0.02356892767774843,0.05832340540888922,0.039675661943849,0.04024295425925434,0.04381250153563127,-0.05119259247151118
PODXL,-0.012605942750230569,-0.04223228480299192,0.012570382894071901,-0.05933429054301486,0.029457222667026627,-0.017956124622256632,0.04463841651378449,-0.0331545779205238,0.003237250306314614,-0.014833230874240164
JAM3,-0.0010887440802509422,0.04805625388322406,0.005071110637328085,-0.0724352919545522,0.04149626310634679,0.14360333768167366,0.09294602650477507,-0.01444597518289516,0.030888933977348904,-0.017731450708998786
TGFB2,-0.04780253307643549,0.016363077078410306,-0.06433873802837774,-0.05317468939662152,-0.0004510836282258858,0.040561384063514866,-0.03158758036534917,0.03123566690389197,-0.029120033123589056,0.03944905458568276
COL18A1,0.008412173248352608,-0.07161309572494756,0.06031013926949653,-0.09411752667228011,0.02789969249901865,0.0936643318692964,0.028856473502170646,-0.035576784775706444,-0.0009950632004513398,-0.08024039276051026
NODAL,,-0.03159040902236703,0.06230399677624454,-0.0012941318978823442,,,,-0.027244464220127478,-0.02568316627633522,-0.022158169080980308
INHBB,-0.007547509513828748,-0.014412951730777699,0.031225560860721688,-0.03644052968814152,0.02574917377932099,0.008581912076916253,0.07253803171964489,0.08002353161251484,0.022954435189454565,0.07511640447200352
LCN1,,-0.015374560374800695,,-0.01665161694755903,,,,,-0.027318198696570057,-0.016372712965036337
ARF4,-0.04039328229318137,0.05029352601704391,-0.00770588795525056,-0.01345407277683815,-0.0045195423447827714,0.13078651899880714,0.0018587734867892337,0.033060131550524265,-0.019973320779029153,-0.04648290341224548
CXCL14,0.0005282882440240722,0.008931726093610252,-0.06952855909360854,0.0065947218487901384,0.05303901309511995,-0.0404590532410596,0.02695857961408317,0.004375743838185171,-0.012606920701761677,0.04199919868377045
LIF,0.06036473330904257,-0.011723205264041765,-0.004844513318464263,-0.020024406621568007,0.01666319377426144,0.008089786507758729,-0.03401075766792151,-0.011924306833128695,0.048028482214660724,-0.04196980611941363
IL17B,0.0199740696869917,,,-0.027500392766397142,,,-0.033497909625615975,,-0.023772612344849564,0.031032772386818692
MMP1,,-0.021196370304558083,,,,,-0.02097812005144229,,-0.02615596309198924,-0.012639378509475803
MATN1,-0.025673356103518754,-0.020186349252318873,,-0.017458088309663094,-0.020294843961692444,,-0.013940985157752014,0.005103353894174156,0.004239669332951071,-0.01969110546084479
ADAM28,-0.04237465080697817,-0.005482555761806111,-0.01267929617293636,-0.025641050150589758,-0.018916178682311047,0.04008253846281001,-0.007028686082857106,0.03307021255833249,-0.01235521685235839,0.046686607812409055
TCN2,0.13260953253518892,-0.06931230087607844,0.01292420191850913,-0.02527667424780499,-0.04616929446333138,0.10313974198187002,0.014142723950401224,-0.048909811079325384,0.0004219989491850866,-0.05241419632224228
THPO,,0.06721083731992936,,0.0008959214905153867,-0.01361821262009422,-0.030111559869108726,,-0.01613566021238146,,-0.021316298140158035
CUBN,0.03361271958797709,-0.019613099196614678,-0.02170905728815669,-0.04250134170871668,0.017414067115543178,0.043673534831591136,-0.014678681813851882,0.013914375879918684,0.050290004395486566,-0.03649639987491469
TIMP3,-0.008923478368255846,0.03320514286485117,0.007925825082770286,-0.0321553336415902,0.007760737776345514,-0.029742731459327022,0.014952450775684068,-0.08766574747805071,0.056982765495487836,-0.038088337506038086
PIGF,-0.05220696299017288,-0.04181488129015792,0.050047013307027925,-0.07616745445089891,-0.013968699495709943,0.04113495475875331,0.0012129159055378062,0.022046288029967418,-0.00696506467774939,0.09921868347945428
CRH,,-0.01801312795129039,0.012012022013122776,0.05152558274154964,0.02936424219780095,-0.04484839553613846,,0.04016378554852817,0.020841649791890227,0.009405599339091006
BDNF,0.021588720460210983,-0.04231822376263205,-0.018210440238218908,0.12571319443186554,0.046523053884038754,-0.05189122563806056,-0.003267789167848052,-0.018172897633865197,-0.0027781770105666046,0.028124270558624462
CCL5,0.006218652594685035,-0.05393964892458603,0.018938558911903772,0.0054114485615472515,0.021492196203577275,-0.034474471977546974,-0.015700468909817945,-0.021889963481414896,-0.034551156333624336,0.0313968824629511
GAD1,0.0007569460195460601,0.007140956838237915,0.03191039404182785,0.12872082038339824,-0.029254558205833777,-0.10795582435891518,-0.020885173644782682,-0.024120110694497213,0.010402291218312073,-0.03586161862835811
COL14A1,0.002392055653832396,-0.03643136580124958,0.02557244350279382,-0.02953900576485138,-0.03742057897251307,0.0354619728676065,-0.030592101058855417,0.027959432721090232,0.09741167992187914,0.03441232656341138
HLA-A,0.01300210539181287,0.03896306166468371,-0.07905596141780379,-0.06399910097244384,-0.03800138129256868,0.225261450213015,0.08264493189826931,0.01986953543917967,0.09165582816972306,-0.04742751560476225
CD5L,,0.019797991915764725,-0.02996278193722026,,,-0.014424488341737443,,,,
FGF18,,-0.01629862314506786,,,-0.021746724859323985,,0.011367240154278565,,0.0023325929094500453,-0.016190499454140698
ADM,-0.0011861819751552943,0.03572144240192981,0.00232665716679934,-0.05053285842614524,0.10519004452310117,0.10546762771839954,-0.00555130932047584,0.07474412264336958,0.13410945060537158,-0.005750731374682657
CCL15,,-0.030053304927303938,,,,,,,,-0.014042018919655175
GNAI2,0.011348923418371263,-0.004651158580670626,-0.04875579080565487,-0.08782183501724855,-0.012611295009549543,0.12421864964149286,0.028630663366967943,-0.034730930010262145,-0.011133068399401029,-0.03475100582071552
HDC,,,,-0.02589920075626111,,,,,,0.09877720552439757
COL11A1,,-0.013518207815420246,0.10731534036667364,0.04867864551869475,-0.04153384341553079,-0.03329580373786322,0.010102672641294462,-0.007518025279263204,0.06621837298266721,-0.007942677952840324
NUCB2,0.010758078441007604,0.014281000890031592,0.055807874575623556,-0.050095344180954376,0.016552519730817627,0.03035745971649466,0.02359567399380729,-0.007856906265343076,-0.009364135778531776,-0.0183073769954599
CXCL1,-0.030899933465474864,-0.041054781541571696,0.0391210076897549,-0.04259547212743364,-0.013039329985375395,0.048144647931990754,-0.0674108852072868,-0.02188996719267248,0.021326082561730967,-0.023086502737907005
VCAN,0.007486935493798006,-0.004827510242344183,0.06434812479075375,-0.06475063153335774,-0.07756237061398366,0.05217409398156293,0.0510308040870875,-0.05368681758441276,-0.053291832083012365,-0.07808848011570883
MMP7,-0.01694796651383692,-0.0026342512103980586,,-0.012154307122393026,-0.020043118005509696,0.08466366439033644,-0.028696173665808726,-0.02493930673286338,0.035517595924508386,-0.039581254125945695
