,MGH258,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
MEGF10,0.09721493074311068,0.0954868957188501,0.013261630853913818,0.09250038888289577,0.0710110818899414,0.004932462688796366,0.0033282012838553618,0.15244076363935904,0.01080451942445309,0.17627078621267017,0.0044709651435599984,0.037561209284417106,-0.08070124090302545,0.006409367745656564,0.0642952369733422,-0.0026545384524027,-0.04313859846955945
CEACAM1,-0.026083456022598445,0.020427178350153254,0.037142951000118524,,0.03734091863009992,-0.00755374654239584,,,,,0.0772501428180821,-0.01864862043906416,0.034813298059833485,-0.016034979110223366,,0.05602696348904053,
EFEMP2,-0.020528263684126132,0.03219899558853352,0.003833357159601666,0.012614654337948318,-0.03399545666723769,0.00013216096092976714,-0.02933883632233473,0.028815394637080462,0.08631440587599429,0.015928518622854708,0.12492193124595592,-0.005079163510719879,-0.15895944507266524,0.03368882845835032,0.03224482796648862,0.024017013208161336,0.04495832837054261
IGF1,0.055811675055525874,-0.009290058213420284,0.009983154671248256,0.016856018523923214,-0.04842453437236996,-0.030129675336750397,0.009644696437147916,0.04640467040633179,-0.019007342995515857,-0.024174988786032112,0.07907009262319137,0.006657202101424065,-0.05793184219422383,-0.009852750103547083,0.007014547276157603,0.06771577423783719,-0.0910047395877903
COL6A3,-0.050551496032397954,0.003075048177462216,0.005597504087755335,0.028357454162818926,-0.05870940168788619,-0.024717958384202796,0.041799638697829794,-0.08459199113823071,-0.027467841613120825,0.11170182598524299,-0.04484725023134417,0.014194482776889913,0.017859902491985317,0.03038631017467792,-0.01070006596471775,0.02882640382772336,0.05939901451025141
RLN2,,-0.016376399044891625,-0.011673570597253838,0.012603565894236515,-0.02313344915627442,-0.015122941506443612,-0.026172626878002637,0.03276719979694354,-0.024639091702201528,,,,0.0037120834224600454,0.07115297497542683,,-0.019071165616629915,
WIF1,,,,-0.12298933146361711,-0.052305132556698074,-0.013072156672285892,-0.02317125500440902,-0.1691071336828824,-0.06153379840173089,,,,,-0.018559334078616735,-0.053430410325242865,,-0.06692433079487553
IL13,,,,,-0.019857863736448964,,,,0.015369362450857925,,,,,,,,
PLAU,-0.06442904277357839,0.07531445893450694,0.043029385630844,0.06434285937489272,0.03634597598189692,-0.01009416765931579,0.03684420131743741,0.05374998426834415,0.09884984581940227,-0.011525751663047944,-0.032607958309510236,-0.014429298585216365,-0.058613399165138025,2.29701720993215e-05,0.06724586690782128,0.05377686789065269,0.021204999950988356
CXCL12,0.017311354804153033,0.026393072726138028,-0.0021333333487216963,0.0638589479593264,-0.022894064188489723,0.029996620461840266,-0.035129723603349955,0.004740366558335482,-0.026436474636689664,-0.01582661993751225,-0.036188219796975944,0.03720206153220402,0.023715712011512735,0.061555009747288614,0.08628825335747288,0.04172664465817406,0.0418263738396016
MMP9,-0.025862829124321248,-0.015480750409675266,0.010443719474485857,0.06747864664160695,-0.008472970798079417,0.021592481907885496,,0.01915164558134224,-0.05319950273257304,-0.10628910050500111,0.00668704860340361,-0.0075730024151857995,-0.037507240117555414,0.03839546108754296,,0.05133316740466132,
TNFSF14,-0.03804155169379377,0.004293143216705922,-0.011106959050545161,,-0.017627171280800297,0.020085167920235774,-0.013501785326088709,0.030438637628432304,,0.057521794984497825,0.010449390379085443,0.008698113103941646,0.011164974218146696,0.04735690443299648,-0.03155782210193471,0.010354714460156112,0.12728007291313984
HBEGF,0.0380838775269359,-0.019280511576209466,0.02826029028334982,0.05308778379543367,-0.00973468559344146,0.06248878734868904,0.09247567441331102,0.08443706386607115,-0.023159984762711427,-0.02794657657537208,-0.04503226830890344,0.005704639880864874,-0.03223317478912319,0.012532025467560352,-0.06238751534959927,0.03439801244434119,0.097587631305431
NUCB2,-0.001985955861682755,-0.027696151981973106,0.05450239201997802,-0.008539317011780848,-0.004287980162860936,0.0239900195529406,0.036170592624944035,-0.042212840046498945,0.015767525134546413,0.0013497008690990223,0.04228207701935567,-0.06581542486985968,0.052783225680024554,-0.02624319871490463,0.14305697391403188,0.0043264573917569165,-0.03262950016514579
VCAN,-0.08948879325351149,0.013282393030354446,-0.014755054263491196,0.10674939817060877,0.043086489144370334,0.03664530061646479,-0.012434245166950192,-0.044306198454923076,0.07427350421937973,-0.05757343006266173,-0.01685957555528854,0.022871213892753407,0.005160591198192596,-0.05856184031575599,0.026971824522691437,-0.007293212867088447,0.15150800909005152
VEGFC,0.05996873191278048,-0.02391979501199458,-0.017095024917199428,0.009999576088394977,-0.03273042740910012,-0.031163749939790847,-0.005319706621365114,-0.033553758274372084,-0.0298207786771924,0.053209563833237286,0.061893950286512886,0.05505507215273203,-0.06156921535587719,-0.022654751120192267,,-0.01882193964755598,
LMAN1,0.007698355233162246,0.04813066335021368,-0.00577234638732698,0.05277414428639742,0.003668029944325794,-0.018816884416166104,-0.04200025714836681,0.009614832887300733,0.055948041467994,0.016630760712294336,0.04755186178174775,0.00015633103852074533,0.023146026942573453,0.02749688268956042,-0.03528804850482368,0.022831855332969636,-0.057790510388340655
IRAK4,0.08516275416985547,-0.04269916289385331,0.005301906841962559,0.04384523892459694,0.04428076160675131,0.024561741661752356,-0.01710946061823137,0.02871959872512665,0.09206249565679422,0.025303171166051693,0.041668796784813424,0.03632638274804278,-0.024194047569643357,0.011517585396141285,0.06912252254088663,0.02493450402593626,-0.09013979629664529
MICB,-0.038659916059419486,-0.008335156880317827,0.05182666821930739,-0.02812558806372458,-0.03398000273261441,0.031907701869677244,0.05933384396021187,0.08767963256519004,0.03060921649394576,-0.05300282116074576,0.07011568128892505,-0.037393263083212176,-0.07030961027041165,0.038508937220289315,,0.08346607833267261,0.04300603887030666
COL1A2,-0.015991658995217317,-0.021215998828216485,0.049750823751973705,0.0902245459778927,-0.0732307496315166,-0.025064195208409697,-0.0051538475924990884,-0.03349697552975383,0.03887953183201793,-0.002510482759314917,0.06988328108116001,0.018244125957786836,-0.09990287823316418,0.000141230291567052,-0.02629172031193681,0.01162403214772999,0.03314392118344337
ICOSLG,0.06541163449415016,0.08072164663863171,-0.0123249340467276,0.09890508044324987,0.01356864706143546,0.05077032148307992,0.036761939123922296,0.09496939548542478,0.007726059768325399,0.045176349928762675,-0.0021788810399231816,0.07219968736757755,-0.012301339833753954,-0.03444563919445969,-0.013545911662896742,-0.028673024715576895,0.1712367006395191
GNAS,-0.15471559836563825,-0.035983324286325766,0.013688094683139512,-0.10515553281173437,-0.08997244942259924,-0.06275099456599141,-0.042708246949199,-0.28336547209533297,0.055626391918227235,-0.006771537329640125,0.06013831836606877,-0.04097266425975225,-0.08849003752537354,-0.019297253774182045,0.0198876462452447,-0.035301180199031855,-0.026827430264391394
C4B,,0.017757081687635207,-0.01569703828868624,,,-0.015662181994553808,,,-0.0427446917370284,-0.028268089623799633,,,0.07965528513909585,-0.019273937566513837,0.08633221547560357,-0.01734507660139142,
COL2A1,0.017537274484845915,,,-0.019203422243164424,-0.022913951449909726,,,,-0.02428055922479484,,,0.012467298180197177,,0.04947623266158117,,-0.022472898312439524,
GSTM2,-0.09091680848107553,-0.005092342835412857,-0.02842678649095287,-0.014613877311700116,-0.03495063954090585,-0.033089325720297984,0.03387722087670676,-0.052888229799757755,0.0030418241548130684,0.11583966827627103,0.013615460133664756,0.052704312022966486,0.004891307339494068,0.004119081836404213,0.11730928401411764,0.008342154920674706,
NLGN1,-0.08438284181233732,0.07100863308382666,0.06312378332007254,0.07127352816786786,0.042899294020608866,-0.021283766058492158,-0.024012605082340432,-0.08691157768994631,0.032398290498997125,-0.00899412438291992,-0.005496773777507561,0.05598903592129678,-0.0620901669741061,0.03409779527032539,0.04302886247451654,-0.025064370863076477,-0.007361182917629104
SCGB3A2,,,,,,,,,0.020467414764789693,-0.022821434102319096,,-0.028958833526673926,,-0.026890902293729323,,0.08907206678204699,
LEFTY2,0.09996916278494235,-0.017227635497818604,0.017261355396945167,0.13038846179921956,-0.04451490130882827,-0.007793989479965148,0.029132349417005307,0.027005731954583567,0.012105278220994642,0.038485509581674494,0.0030788669875524656,-0.020379721091519122,-0.04797061198606296,-0.02715098258508619,0.03682215986024879,0.026765416470744263,
ACE,-0.05147133377885691,0.032820111847895975,0.018016905761226786,0.08145468473523808,0.02860789814457155,-0.017573898872671547,-0.018125662859639843,-0.07139174048262668,-0.03517279630848382,-0.07972123703144755,0.09322490125853626,0.09242348516939038,-0.0940774408270153,-0.0014372690539790924,,0.0725416160188881,0.05890598745506697
RPH3A,-0.18378745137134583,0.02009640705224634,0.008104030763909167,-0.03938076809334069,-0.012862641914627089,0.040091673895671504,-0.002629015655488716,-0.17720789638012333,0.06231312089683703,0.015632026873713786,0.10212183723785202,0.0020990987188002816,-0.016888737046816486,0.042340868496570726,0.07016299934695173,0.010305234827742295,0.053363716209323155
NCAM1,-0.016187592913484948,0.004115894858854836,-0.01539552804874985,0.0011792184284048308,0.08687552842538407,-0.012349274169030396,0.016390930997139758,0.11271643627479014,0.024592935050788443,-0.012793603433906712,-0.05031144130682788,-0.02213485866716629,0.11515761911700823,-0.022466636512747586,-0.018730124313092927,-0.000777852777248139,0.20697262592371096
EFNB2,-0.06944318348649993,-0.00020115978081662662,-0.004480293383323541,-0.005129614175411049,-0.00260151465475254,-0.03812698285809486,0.011942146216369416,-0.09943842860956212,-0.02959393858152975,-0.03038213175432087,0.0054628576903968,-0.024756498491908092,-0.048499000034634664,0.025649571967249353,-0.01307633986533681,0.007555255753689047,0.08869563438270796
ICAM5,,0.03606711523736567,-0.015534867104739565,-0.07915855230228395,-0.03534366207029473,-0.03760438352471592,-0.006649925375049603,-0.10553767171113104,-0.014237687257299986,,,0.028047423834980354,,0.028749418614351825,-0.05144054842667238,0.05901994105319536,-0.027622570400907813
CCL5,0.10148052731631046,0.04698738048491016,-0.043435998300172605,-0.02557031225285779,-0.009941064349116322,0.01994337633978943,-0.030162184203166208,0.01817744595396258,-0.02244349370036125,0.10497511097016393,0.06660477651664175,0.045510206805100935,-0.030854687197372117,-0.03819554221620508,0.004245655794887753,0.04458492704632911,
PSPN,0.10992607076773822,0.10842119166264062,-0.03744566007887926,-0.019843495476762722,0.02035006461514581,-0.018864878348698932,-0.004698127509117427,-0.017456146251511213,-0.03814294583078707,0.013747309923806256,0.01702137142933883,0.05831302995585865,-0.04204421065101776,0.04841891056424583,0.12906146471364868,0.0595818997609525,-0.05192106374194718
PENK,0.0326752692614325,-0.02896843026721631,0.05394705005652394,-0.028383471387283733,-0.025404249468763632,0.017807473079950606,-0.028665072048445938,-0.037032789627793855,-0.009370568575999173,-0.015710946402341823,,,0.0016453092796602157,0.04764999297810589,0.0452445457705918,0.06678699204023052,0.01895613843375387
EGF,-0.061076437040307574,-0.018047504037919288,0.021755992851106905,0.07761839825706374,-0.025450457819130343,0.03474886289008246,-0.021430869473811186,0.03700636813462659,0.0770965679167379,-0.026295407535288813,-0.03305751958348802,0.002678097981680015,0.03856529786003218,-0.020962254876017532,,0.005552881244699359,0.04161095332884065
SERPINC1,,,,,,-0.013986026742415463,,,,,,-0.01864861895552517,,0.07376151617093339,,,
UTS2B,-0.030816977127043645,-0.01862856433435619,-0.01167357053018783,0.07531031963066975,,0.07111797095854287,-0.009077719099590964,,,,,,,,,-0.02032028930063227,
F10,,-0.022339492300130322,,-0.004555234126804697,-0.028837153106563037,0.029711617092144278,-0.028218066491515068,0.023656817166012936,,0.0003144682264489449,,-0.02593327284495928,-0.04546002192704788,0.04658472755356143,0.048507711470730616,0.0037225968166597154,
FN1,-0.09502378177720044,0.04424478398003138,0.025714824017942343,0.03496903499436366,-0.00460863999004758,-0.021150725482871197,-0.009347862433125902,0.0696673687259873,-0.015796401929047667,-0.050559748075395955,0.01558401450907023,0.009886890654017997,-0.09129803787535677,0.07265592756032783,0.08696266895881115,0.04600693831986956,0.017382371652441688
FGF2,0.03856452408202994,-0.001979923172829387,0.024580936549168923,-0.04261100251609928,-0.00048542633454548226,-0.029184148590923466,-0.015697178522042138,0.0658331917487733,0.05205519877480733,0.011380517746489443,-0.08883010333899025,0.029565400776789926,-0.04616712622865721,0.030014649705338885,-0.009531114994174169,-0.028791163145609703,-0.023898125318443514
GDF9,-0.039014314878849356,-0.04095680262099608,0.04003726983116757,0.03726643136672434,0.02401007398224506,-0.017029559486469226,0.05829769450762998,,-0.017502144422829824,0.008660735742395924,-0.014488598763252166,-0.008168766610554422,0.03191831194398631,0.06164206760363108,,-0.038893982365217565,0.006129524373633217
CSF1,0.013023613505958261,-0.004453529862472228,-0.03050940083826159,0.0866468420203868,-0.00032269504989261935,0.02662279184034916,0.005590217471347005,0.0635276510086063,0.011784048428634956,0.02033394750227072,0.03680369380046453,0.016802997962678912,-0.025593584806283095,0.06135839031964972,0.05962072371962559,-0.01705753124614734,0.03117324573780734
GZMB,-0.038642569813853354,-0.015709240284492967,-0.011351763970361884,-0.02451947797753614,,-0.019515225513366617,-0.015620932596957685,0.027042011699530865,,,,0.04587378544896493,,-0.0343963641797388,,-0.01625370976820592,
WNT11,,,0.05699086435060037,,0.05961758478032334,,-0.02907410784565555,,,,,0.028777212096281684,,-0.035765498840287055,,0.05829135737326785,
GDNF,,,-0.011459975577720959,0.05868151755675397,,,,,-0.029220591816164865,,-0.05372869198144525,0.015319153855513211,,-0.023871430350966782,,,-0.027834274841955445
FASLG,-0.033042778111363184,,,,,,,,,,,,,,,-0.015216438237114304,
SHBG,-0.03712192252251969,0.0594490816415389,-0.0025298667826617084,-0.018792283108475562,0.007025766799829341,0.05619516405291084,-0.011918946328259157,-0.023619934949934925,-0.023547856889804455,0.08322437040234844,0.06358528397778371,0.05419412748787867,-0.026186576818651008,-0.024159451918368113,,0.02122167267054313,
EFNA5,-0.04038854946255342,-0.030363966734236025,-0.02221875620593418,-0.004371388836898807,-0.05841167563082365,-0.0396035250428183,-0.0030591559263641664,-0.12198542570331963,-0.02887175691616651,0.026341649425790443,0.014404597457284524,-0.021800985256855945,-0.009063672191452259,-0.002631306098842407,0.002793577260618805,0.07533211416742994,0.014422047232915493
THBS1,0.03078480468768517,0.05054548227231255,0.032674504711802395,0.06469620647191204,-0.05009186821565754,0.03600693003339473,-0.008222212645646222,-0.06958351949503137,-0.018480407200051303,-0.05717837864941194,0.05195888653334033,-0.02673969977837103,-0.06725605478071292,-0.00044069075089027686,0.04634534279229917,-0.015243926334910798,0.016958444066584106
PODXL,0.04534850413373393,-0.003710290361986153,0.04709969420820085,0.09311842879910702,-0.0013197241807537837,-0.030371652208907987,0.0002518134790748517,-0.07540888328729894,-0.00422428919263452,0.00885216368854652,0.029731921275829354,0.020272056451718156,-0.00932333008362605,-0.02469522288873706,0.12098989161710896,0.028163354301542445,-0.0340281327329
LCN2,,,0.006993079854922749,,,,,,,,,0.06832500027486434,,,,,
C5,-0.03537578306327685,-0.015348999525525658,-0.04280599108678084,0.057881912937202525,-0.02416441146146794,-0.036460971741135405,0.010831792795871233,0.06216337873097046,0.07167891770149487,-0.06219967380123129,0.13097102335839644,-0.008898900904555888,0.029389219280561218,0.06277768447229132,-0.017686099900155,0.07009759213979892,0.0004502034297090174
DLK1,,,-0.019429378434087857,-0.0009994573023364261,,0.01172972462948602,,,,0.08391696416948201,,,,,,,
CXCL5,-0.05136795277071028,-0.01095926669546922,0.11874278013672487,-0.014875237780820175,-0.021553694547075418,0.01866676679991353,0.03355404353830804,-0.04115122436127027,,0.049825554856357916,,-0.0036379816528265725,-0.006506967801589216,0.005137537647573829,,0.0462811331228515,0.06884458652410248
BCAN,-0.23477171101774524,-0.0359946668158493,-0.014292319610839072,0.15121741388403934,0.053099657784800004,0.10457965355231695,-0.02432424728253555,-0.13025484522244538,0.1124846618263666,-0.09971364728563077,0.04734034995368225,0.06754918514781029,-0.07399931100830492,0.030609017424988175,0.09588351475634191,0.0058764757190395795,-0.07532916463840428
RELN,0.04491329185309001,-0.028930330176462085,0.05074716098437566,-0.04846669887937169,-0.05121031846197916,-0.007385921987274208,0.022388354612962954,-0.023736119207758217,0.004184625750126713,,,,-0.01541650225521934,-0.01724308791890479,0.036343757753501287,,0.004827548032858575
COL4A3,,0.015209624035540608,0.036457343682298915,,,-0.010903820371641683,0.05836518884164377,,-0.010468226027201103,,,0.08747494173214118,-0.05235125058303801,-0.007408023286584869,,0.09280561014209981,
GNB3,-0.056670050672312754,-0.019010303966415787,-0.01750121543308953,0.05582896506779625,-0.0007004123867356128,0.03286859499457794,-0.020676819458555023,-0.03108613588913423,0.07037625238511822,-0.007683388651050571,-0.05339393682019824,0.033785922775695414,-0.08280321650446928,0.0033240604701415296,,0.00865268655891335,
PYY,,,,,,0.08810222904975604,,,0.003971462289455462,,,0.012132639051776995,,,,-0.02658443978869433,
MSTN,-0.135377214194151,0.015969202731476492,-0.015528831227254179,0.05358724375147556,0.0005393500898034761,0.015118474239241361,-0.007926184445820399,,0.028407355144347824,0.08713431747387045,0.01144406997558762,-0.03788552300980159,0.05930627768866266,0.0922842534120287,,-0.0372376393839453,-0.0021884717029809282
COL18A1,0.004713399886461171,0.05911455074187506,0.027172723616354217,0.10820796421033704,-0.01641879948007965,-0.009814500589790299,0.0051510010393808646,0.08601733824193579,0.01363138379692009,0.022210248870039702,0.041745640036127324,0.004022945830901211,-0.10431841800340079,-0.021286848558819817,0.025428442120538675,0.043879810947427114,0.05112050160091337
FABP5,0.030116926713590782,-0.04230548746335514,-0.01923366150930832,0.11674807884936002,0.028350124087706593,-0.030005569426792337,-0.05750408930016422,0.05809844468471173,0.05629812381878061,0.03574496918146157,0.10328671638453372,0.0002664305010512281,-0.037421595733515105,0.06440499288665867,-0.016425491218148937,-0.018163734378347177,0.020097200374425864
TGFB3,0.015148678076787287,-0.03298827296754197,-0.015311808994416266,-0.0008036333713687648,0.04406571861699116,0.01862557537834595,-0.0055377513279812685,0.16137220320762236,0.07897261277960195,-0.02400903048666464,0.01904087950489056,0.05509353455458787,-0.03301375759758269,0.06080030385904794,0.0036277382100531985,0.0589785138793918,0.015663159735784044
BSG,-0.10439137507086495,0.01834873075135688,0.0017439314990086417,0.02886259209735898,-0.05949208127769644,-0.05255661281176973,0.011603044687715633,-0.1601188876440782,0.04040424437448715,0.0214043133778656,-0.05852214661855201,0.026785762189182695,-0.07207990084943293,0.044904893529346075,0.11250979864678706,0.010688618932935821,-0.06723640552659726
TDGF1,,,,-0.017943648718215015,,0.028376913702475845,-0.018370879734534776,-0.012128296455587977,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,0.06764132066403518,
S100A10,0.18342889560623213,0.040722438330843776,-0.013021716649689407,0.12426012875486964,-0.03255909691110996,-0.07241955228074728,-0.0018127780375996943,0.2232847922887519,-0.004049714095695717,0.026851338666114742,-0.12134125078892416,-0.0678920189404278,0.1042391945838173,0.008356845954896011,0.057995745064682074,-0.001440091209632306,-0.03632239897488289
PLAT,-0.007146034478823926,0.01023384878310644,-0.003617374499040907,0.08531080305679317,0.05759968255947841,-0.04374359231171282,0.0014945127425174893,-0.031171414026077527,0.10595147007259796,-0.05613417217296979,0.043753792803284466,0.021121656900809294,-0.04778509373768696,0.041769230382835996,0.008069200938172181,0.02543886889159185,0.14541141338837554
SFTPD,,0.035798380845945124,,-0.025630713112243898,,-0.024005098168456217,-0.029510243124007855,,-0.03357433441971657,-0.03323545107287384,0.006085380767852558,0.045177603392126085,-0.011593784304921879,-0.0005193348369316077,0.09389066730077515,0.007231072168092713,0.006370588786456073
EPO,,,-0.014089302742649322,,,-0.011921946798360537,,,-0.02922059409177101,,-0.026772945462541213,-0.0031766509792545954,,0.026909993747988997,,-0.015441700933951565,
FGF7,0.12110831717273414,0.055795160799602624,-0.01358636051565109,-0.016524266715235346,-0.013095036255462017,0.049550829240941625,-0.013796761957543074,-0.09634707182793308,0.10790620394921664,-0.04142199595824679,0.06232798172125875,0.016124588475763424,0.07201342860962658,-0.014062619130151905,-0.009013550947907598,-0.0025115959584914808,0.020844157144619985
CGN,-0.021509555210230367,-0.023455854608465537,-0.013146703750336882,-0.027689595467841915,0.03532548014003247,0.0025092723185249194,-0.014896887766612866,0.08565499269285526,0.016243433352032995,-0.007789167037453118,-0.08281895313276538,-0.029134140280589773,0.03921317140021951,0.039935525994854545,0.04402446382874122,-0.04350480062613036,-0.03268878614867318
FGF13,-0.025387068139331316,0.009009981289622866,0.01972924161717057,-0.072603058980613,-0.022282705341086173,0.008012079778428868,-0.018808795658359273,-0.16572696538904447,-0.07530157687978165,-0.02710002250868063,,0.041308600632512384,0.014979408780724767,0.0637322324936452,0.09333752371345086,0.035887193801906574,0.018090429039848675
CXCL13,,-0.010070921111215875,,,,,,,,,,0.02614346876200717,,0.11138902154802041,,,
ACTR2,-0.006426460564193537,-0.017992132497125255,0.04086785805604016,-0.011104987171516076,-0.021133681250766624,-0.02661291761586363,0.018056800591344235,-0.10802157346759615,0.01617607842304479,0.01422966275570016,-0.04922721124868517,-0.04760277437411364,0.04015068060798298,-0.06324992498619797,0.05785997766926446,0.02785780336744511,0.03527165629026684
SLIT2,0.009087364403182533,-0.040365570374766166,0.017070330306797155,-0.030677832532259735,-0.050330582338121876,-0.01708004540058782,-0.014778691391072813,-0.16469502210809422,-0.03371702751952325,-0.029785228039476183,-0.03060561236018794,0.016219032817114412,0.0561827765875939,0.018790053988646957,0.018180920116745845,-0.005178901013280701,-0.10440363194670253
LAMA5,-0.058599859636604044,-0.05531247055380108,-0.015279830520919437,-0.01520818786374289,0.009569873498472941,-0.03811739094044585,0.02390015576033936,-0.027831001060305904,0.06826705481003582,-0.019437908890322323,-0.06206924199123336,-0.005862795411788745,-0.08063130044945763,0.0011565047869329685,0.05113392558406868,0.0783770404894593,-0.06389072975262698
TIMP1,-0.013937609960358765,-0.03460195961049616,0.06576365706081456,0.08051382670439361,-0.0527228282635574,-0.02369082501661368,0.03508646732500811,0.10451301887419602,0.013120284800643018,0.04737361587186846,-0.025742550667220924,-0.04338967701783602,-0.08589494703659235,0.017793109075444864,0.09162589411770589,0.063609564985239,-0.03355446857503481
PLTP,-0.14082430801697784,0.027138169352382717,0.05983128959974682,0.06701743201969965,0.025519192013023967,0.02216675094635394,-0.03439254869775972,0.14063973816262682,0.06386287138854203,0.030659864762299493,-0.057889524759601435,0.04268110410505551,-0.10944856651923449,-0.007352854171900739,-0.004015671976155241,-0.013908359222308302,0.09572426951777337
TNFSF15,,,-0.010680854928656194,-0.024286867046101397,,,,,,0.08553168301241833,-0.010070323863197813,,,-0.01427536007691131,,0.003931698901404549,
PRND,4.28762145171837e-06,,,,-0.021785869065324055,,,,,,0.06421780382769623,,,,,-0.019793748851048114,
