,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GRN,-0.034290227720301616,0.012182119026559052,0.0001266673892483088,-0.027504455314808735,-0.16196775281353049,-0.032702724816921803,0.004675373405020924,-0.1637885589419852,0.004582846091970792,0.024764342531735945,0.05421279878660472,0.06691074272897501,-0.006064231665599946,0.1649398580397324,-0.06422064523000978,-0.0009615017378659082,0.03818685112719818,-0.08159494350370808
MIA,0.06598169465354864,-0.02976049605807672,-0.023609654854383922,0.06380026299131128,-0.07173483345407294,-0.014153197526715317,-0.021759081811193123,,-0.02382884117605056,-0.005748824452907731,0.07451512162072335,-0.0068854749471618315,0.05369672884785117,0.10478879562338923,-0.11513283808981611,0.15999874865609245,0.00205205623453366,
COL4A4,-0.037747555745019916,-0.04784858823146089,-0.0387307755924838,-0.02258120046520876,-0.024746042339895323,-0.0013368004511685428,-0.03655352700043181,,-0.023114859969292773,,,0.0073437992940089255,-0.03638352157848561,-0.03789136964517193,0.014933193139299101,-0.050697434429748535,0.03619386705995109,
TAC1,0.26721331815850996,0.06242321799135754,0.05740809201584178,0.09208444639259654,0.2095316255952886,0.09347730449824124,0.021889859975781155,0.2132616590660549,0.31644178124957384,,,,,,-0.0036386602760537477,-0.020184013092543775,0.015868032420852024,0.12626512365489995
RARRES2,0.1065418766461517,-0.03908125320038025,-0.035545321548738164,-0.022857223464191112,-0.15131584955023378,-0.017433631298103852,0.010917938040782662,-0.07630606934210767,-0.0995536753342281,0.05193945278844607,0.04202053281963195,0.0447880696076025,0.02414333862685619,0.019273948558965144,-0.04014072470544516,-0.05160521545126575,-0.04778274293553049,0.013486102091043548
FGF7,-0.03951061220300428,,0.06286908110876667,-0.046448943263863764,-0.014742503972723038,-0.031654927238544385,-0.0132518134942385,-0.04409276585603436,-0.04826575093956848,0.050496695508209705,-0.015553104682914612,-0.04009432167903594,0.00019561181929606748,-0.0008274469927678117,0.04004597654082252,-0.011151649488112352,0.022682511246270274,0.023833726853111328
EFNA2,,,,,,,,,,,,,-0.021596955332089444,,,,,
HBEGF,-0.007913902825914313,0.0907065507242863,-0.03033203516921285,0.06986270659039946,-0.017107912172159845,-0.09983088949516003,0.0580771495359819,-0.06640797371322957,-0.03208265295238538,-0.008614403270586402,-0.10538377349569596,-0.029494092799865087,-0.02392629594102727,-0.04701194095676603,-0.048318989301534034,-0.031018928300934924,0.038897976908350215,0.04366325665977983
CSF3,-0.037747525860167275,,-0.04523512864615303,,-0.02618083649344008,,,,,,,0.023038564807460596,0.015400079301088025,,-0.05411419883192047,-0.005173540917820724,-0.0037828938907386125,
PI3,-0.044717573329542334,-0.0419142987042315,-0.0007108543120721407,,-0.02947996744125275,,,,,,0.052031474420424745,0.03878530974152954,-0.06221598130575164,0.028758579752929215,-0.10463180074567767,-0.06460757914605089,-0.055583786342810984,
PCSK1N,0.23176677312270733,-0.015836700982696413,0.03241267530681626,-0.004404429718108435,0.16693026753366702,-0.034431993437744966,0.05305983214866882,0.189405770610528,0.18116676235109935,-0.00010372973507829254,0.0005706753137807814,0.012678847496365548,0.04081534607772582,0.07738211186868615,0.011391114653140532,0.045671442041328544,-0.00017610112037883135,0.17396836349005887
NTS,,,-0.0061978855307983196,0.12171262846884519,-0.032179397378991156,-0.019907904536399366,-0.009533915586268798,-0.031616657492599204,,,,0.042087044343135926,0.03517094746249406,,0.06658127334889917,-0.04798808953542586,,
SFRP1,0.15440069008599866,0.0157718172549852,0.21321060526217217,-0.005592774871147453,-0.05777290601722967,-0.003922352907569465,-0.026083285729145325,-0.06419119744987163,0.04863800124473184,0.053286332004914595,-0.027525200339642106,0.10763364421372465,0.048261279227867826,0.007513338145298333,0.025561983533694793,0.035988293796209395,0.0661789669081798,-0.036114784420356094
CXCL13,,,0.05086907125092036,,,,,,,,,-0.027524116660643663,-0.0015871065892749205,,-0.0834819869620998,,0.014812526355822798,
MICA,0.005080343054741869,0.03442426659917157,0.02330246779945389,0.054457367461337836,0.03138403542367692,-0.042483567577696627,-0.024769207418342504,-0.0365693761668638,-0.06255066808913863,0.023804297411345692,0.041167264187128405,0.051769031070222626,0.013330920989814156,0.06547042668859995,-0.02932954189547954,0.010875181196433659,0.01498000391053918,0.0164190724198744
TG,0.0272805993809548,-0.03391495750160841,0.010242293815852526,0.06420514924123998,0.006898111761479659,-0.016816240228704767,-0.01887636042225431,,-0.024386602602809882,-0.03466625180762093,0.031781927460509646,-0.023082337270646534,-0.032405847863433486,,-0.035087581202084835,-0.024532949613470623,-0.029023359485656344,
ADA,-0.044499381909095234,0.03056116376916121,-0.002942281517141906,0.0327945408110121,-0.09934630167892615,0.04370598760849574,-0.011909402361908697,-0.1106938075976161,-0.06131023310276789,0.0287949077525597,0.09782158225226101,-0.04572423423525645,0.06666435454020038,0.03121718677021788,-0.0015565178923022983,0.041359066502957446,-0.0018870602673677036,0.027787256440282838
LAMC3,0.07772302049063962,0.061341988833354184,-0.027393999255470685,0.08471498524216788,-0.09201082372674539,-0.00017883221686194138,0.0002198620187705558,-0.030642287812327924,0.02906124409666059,-0.03830724574884692,0.07569979102070172,-0.009617220394983953,0.0638609563183021,0.11485314144633749,0.018894880026659646,0.04185843376555253,-0.014071932742828369,-0.06489439241371266
CCL7,,0.030721638831676393,-0.02666069219913293,,,,,,,,,-0.026035825737471912,,,,-0.009650524520654508,-0.027234575920684203,
NGF,-0.021747422678028525,0.03248258477805772,-0.028457514042362648,-0.030363884602179213,,,,0.13807577207348753,,,,-0.03006929440133518,-0.021306655918022048,,-0.013486995881669456,0.010824491477093526,-0.002445573013039321,
TNFSF15,-0.026904276005150142,,-0.01973948603324286,-0.006558450061378471,,,,,,-0.031953508657163676,,0.09099856157197198,,,-0.02255112268745256,-0.0010175668909413744,-0.010045463110935132,
HMGB1,0.14542786476575484,0.003202038705350148,-0.0425376724325972,0.04674277619903584,-0.1260267281731979,0.06832279877895502,0.03423804572365544,-0.06579430703366441,0.01390863576977351,0.019580018781962354,-0.021388601776849946,0.06572995941637351,-0.026580313112634646,-0.0568768566029321,-0.08860281359985822,0.03231544751778118,0.013961045050629518,-0.19574059415263098
ITGB3BP,-0.1336894366397289,-0.021425912437506033,-0.0035371931719651722,0.045607673719289525,-0.11814852451678771,0.004454805595401134,-0.03526997808510499,-0.028899617069014606,-0.07617126731050666,0.059350619666769626,0.0570270253439367,0.04577614163752148,-0.015604158222044863,0.12169232456791383,-0.011637359292513891,-0.028453506454569316,0.03004398323647768,0.02557058866790546
AANAT,0.12872114696103815,0.020840849411910795,-0.017786457450825566,,-0.023615823020800467,-0.015122943112087986,-0.02175908302148881,0.00749691490600279,-0.02177711183319403,,-0.01617391225792361,0.09593661297454209,-0.029063652435927345,0.08622490173267942,,0.06947345881501994,-0.028638927882023636,
RELN,0.06048527622578425,-0.03399166975717808,0.005545454341267328,0.06852033728870854,0.1900407325634624,-0.015084851864252295,0.03631749198531316,-0.00046950886239902534,0.10552586658338056,,,,,-0.038050900281126766,0.019230826736345127,,-0.028559177038341387,-0.024467441425485285
IL15,-0.022365636297239103,0.11377238062154667,-0.007456863391495437,-0.026234067419576613,-0.03501941272050562,-0.03563250433084869,-0.01942092797714209,-0.06091178614871319,-0.020197264703551737,0.041355919168242314,-0.034488456862518606,-0.019583295513871432,0.0354876084677109,-0.037891364843335634,0.11422590686365644,0.02001122109469791,0.024961459321859326,
UTS2,,,,,-0.07790019964206905,,,,,-0.00870173322731238,0.06679668886403503,-0.019450583542241773,,,,,,
BSG,-0.08681790363009757,-0.04302200089497512,0.027753397061383946,0.0029288570926165733,0.04887177331807655,-0.04970684680626393,0.006010860941053607,0.10313413698507347,-0.13925421004382973,0.021408707212649623,-0.047288682815293956,0.06559468748231966,-0.006021013256450254,0.1725818884023851,-0.10870797329275302,0.09309856470187644,0.05693782984568612,0.15416804341161858
ADAMTS3,-0.044768334916776883,0.03410817068033434,0.06489768326252118,0.016231837743660247,-0.13851276073964558,0.00502056320358347,-0.0190462178543987,-0.012714653472307052,-0.012343799049421088,0.09258869981320432,0.08085473861214962,0.054349122082694296,0.07073420835785094,0.16093571758281341,0.07932454071582686,0.09259035317287719,0.04662332195722947,
CD34,0.13731528266935705,0.06072671511003861,-0.03352091173940671,0.024074641644855017,-0.07454706407244921,-0.007844383801953151,0.048051533639134406,-0.018749946045004046,0.02559717242805331,-0.04134211510494669,-0.006886399076923669,0.02342336192396427,0.07795597840622222,0.05625281491297105,0.03628250838663258,0.0667066718868608,0.0098959710541723,-0.019522476278344962
CCL23,,,,,-0.026871057832506897,,,,,0.06847543940476405,,,,,,,,
PLAT,-0.0065315692943482915,0.04014244433294347,0.0029942469825731434,0.010909553619479196,-0.1695867494984532,-0.026270856999427463,-0.06321025110063408,0.015647607020407146,-0.11502865700713823,0.0031248589882273596,0.07991986419099352,0.07062496105147763,0.07429357841124672,0.11450112486752512,0.06356976596184179,0.03363332918800928,0.043294855205498514,0.03141310586726855
NTF3,,,,,,,-0.03512435072434727,,,,,0.0009726198897769916,0.06507505528564288,,0.06684091187664769,,,
LTA,,,,,,-0.014564970274095815,,,-0.02019726719671152,,,,,,,0.014741405602642628,,
CKLF,0.027375830393484353,0.023890120493110466,-0.04690169035535943,-0.004372363743725851,-0.15060489417027056,0.004424834374892653,-0.022126106013167685,-0.10231078212600973,-0.10286728689672675,0.08725607813261774,0.08851091957982288,0.038829042012619386,0.03819428699261707,-0.021039690511908224,0.04947904192455361,0.03956908883773972,0.050039697976600954,-0.015453840209324063
CD24,-0.034038484184069705,-0.0057113935860387925,0.051544409392238484,0.05328963336097602,0.008965196356198347,0.033735678021730164,-0.0819486776648832,-0.007221562676796852,-0.0417388097806717,0.110470628681432,0.007040284095292062,0.03160452708394462,0.0638687197981737,-0.015194828640267133,0.1316524204052118,0.011276720770072938,-0.07304129210531007,0.06801301762291236
HSP90AA1,0.05368051791051778,-0.028955224298062122,0.07484312181349966,0.025711047520132358,0.17856372521998934,-0.06292250511953548,0.006633891412504637,0.220810177925289,0.19453459288044084,-0.0641266839844124,-0.1375576661155553,-0.03505349323079102,-0.10670046417936882,0.00911188922583548,-0.1204939436275873,-0.04631545518433564,-0.028259215792184756,0.17103809580750803
BMP4,0.06417255468223743,0.021185445781406256,-0.03451749387997606,0.018247130896543742,0.0683308441805829,0.012285231888606208,0.026041586373447112,0.0718777707299485,-0.017210157714736694,-0.040784685038822495,0.06515604393412193,-0.03843798823323805,0.07492947925754924,0.0774704339204814,0.019753793375302076,0.016125504007200933,-0.01129695470200173,
SCGB3A1,,-0.011321156917016868,-0.021181475092833555,-0.022608908961191297,,,0.0452208940463627,-0.022031948869128966,-0.014093385952177366,0.06498079716772452,-0.030803616778996377,-0.02832477722900885,-0.0009444327861317398,,-0.013206464663375309,-0.034247254424261644,-0.010674494864592744,
IGFBP4,0.0005138288268634621,0.08609771131741771,-0.06367140532864511,0.015073391255087672,-0.14021223045106634,0.002410045513872004,0.013642086034810772,-0.05728992630204848,-0.0868440067627486,-0.07561839653979241,-0.019008318557409823,0.06035220048094209,-0.0062467668652373895,0.07960459265387543,-0.09230148729417713,0.037244489313746396,0.0031506465043915086,0.012581706578796937
RSPO4,-0.02656670642908112,,-0.024446865415265678,,,0.049196942162240936,-0.003138940876044904,,-0.015246459082924864,,,,,,0.0005206083319967923,0.032394569202435136,-0.0078111026807357485,
LEFTY2,-0.031555385188045695,0.07788413713366658,-0.037945314126071036,0.03238061145469123,-0.10480225329627046,-0.034457975018540365,0.008719836705620324,0.034157385816078564,-0.02493330079864571,0.05560377857221919,0.07093293350932887,-0.022101467726677555,-0.024832618368390503,0.2215307246114301,0.07947885447189161,0.08861002585033516,-0.013604200220208671,
PF4,,-0.02628843417590247,,,,,,,,,,,0.02100420096051735,,,0.10275657895623143,-0.028289006688089792,
ANGPTL2,0.00124920478794907,0.07166572934408509,-0.01025178397701058,-0.01731944961736624,-0.1322291485247988,0.026936939637751834,-0.04240865501062205,-0.07363521700407875,-0.14652921897152751,0.08628597059762769,0.09110604895306218,0.08001260092629453,0.026466482843809504,-0.0034605735587193804,0.045495137250505656,0.035258657206513166,0.06575344073764218,-0.0978039278624808
LRIG2,-0.07424600694661886,0.03589702241665067,-0.07033528680440584,0.07120685577128665,-0.022069764721290804,-0.03532473382446123,-0.04859666324948856,0.05085861344746988,-0.009288352843496278,-0.01185491563249831,-0.023251209589009985,0.039082168671583956,0.021372895220753398,0.10422303192399798,-0.0312471212199974,0.08575119475487857,-0.002594589683368416,0.04190555848891531
ICOSLG,-0.0477379242218505,0.018841389579778173,-0.012856437821281022,0.04335212434335864,-0.1233400371173027,0.018517718021352846,-0.0010729262711397518,-0.09235183656697639,-0.0767382385960184,0.07614062223616623,-0.04615114111202096,0.06798185591728315,0.07354278447690193,-0.005234917781104292,-0.008890204624278975,0.03628773993455824,-0.04219464125431224,0.006418741443984825
WIF1,0.33811756044985686,-0.04730177033674278,0.044522588908699784,0.008254356168998564,0.17078597211019408,-0.013072155959523992,0.08899643137027669,0.12109800430743954,0.23294529104565684,,,,,,-0.00725368355873304,,0.036186912077193746,0.11948113796204392
NPPC,0.016227031877936386,-0.0320412663358514,0.03017705385570339,0.054361584459762816,0.1352017021568504,-0.025499622772625685,-0.025507563748459326,0.049947047874782574,-0.1182116490498029,-0.026640004138377176,-0.0017570675215249705,0.05513053367685213,0.0064649465492358045,0.16377956466575808,-0.016363572089893984,,0.030463999370297316,0.04466518055508716
LYZ,0.004230495100354737,0.05099319511480277,-0.043643539443594045,-0.04149495888144489,-0.1343206447135343,-0.014314064266097342,0.0131800750575641,-0.17348694315588614,-0.04610565679444465,0.04501192642845398,-0.016064001094881913,0.01801766152943347,-0.016763266955882577,-0.023194492795658272,-0.02824039930506235,0.02543737572468772,0.0204453875290273,0.035924384449402026
EREG,,,-0.034402540134656025,,,,,-0.03252432237476096,,,,0.02623400561474879,0.011299814473265177,,-0.03742608228544038,-0.02699532149827243,-0.03256902682936894,
SPTAN1,0.1716689217510099,-0.020066219788636944,0.08156275191157646,0.03876040250285934,0.12879083373067773,0.004136586675440552,-0.03647479523369872,0.2157367727747934,0.14367158000175528,-0.02753527207294244,0.04828768318517133,0.03155841324844888,0.09026213927798488,0.06713495228168645,0.13191322580784323,0.018327244183159463,0.022973483484400127,0.1950918679590652
PTH2,,,,,,,,,,,,,,,0.027385859813078194,,,
LIPC,-0.011542617101854318,-0.010521778924391054,-0.023668589445832198,0.008082064590617626,-0.055360762560996084,-0.01211893370476031,,0.0488534186810517,0.013664524577173648,-0.02824899740814513,0.004174252636244497,,,0.010235646270331647,,0.024141002600113776,0.03719316287055838,
COL8A1,-0.14414755070086557,0.02212776485551475,-0.025943423477872585,-0.07391493206682795,-0.05470808725328281,-0.026319670499395466,0.03777152630213544,-0.12943946899453,-0.11801597056935458,0.013111260663087628,0.06402008651647856,-0.0518452597133136,0.0036425913152411797,0.07970539124470698,-0.05439428828924099,0.058917045582499696,0.036117896117403014,
GSTM2,0.006636611562836164,-0.00234425657816211,-0.0003547269631235379,0.02891323582870099,-0.08651152897108398,0.054040901417007965,0.02990122044398155,-0.020062795066759724,-0.019800091265179603,0.05831282011339391,0.06805451788600955,0.052196271872406746,0.042061973925943644,-0.05100412035314382,-0.00552044358253626,-0.044415826342384904,-0.016069880776809032,
IL4,,,,,,,,,,,0.006024105111524499,,,,,,,
SPX,0.17415677013481107,-0.009880235464951748,0.04580570154487888,0.014863952164567864,0.10986360424562093,0.029824947891766627,0.020682971251149547,-0.004026104340171601,0.18547776866811985,-0.0353164357664131,,0.03999771141069203,-0.024578152777538016,-0.10966242999899466,0.07753632112878593,-0.019231034610107334,0.025360170157451508,-0.19377538034057215
MFGE8,-0.08623848386758125,0.020777067471027283,-0.004151782718238113,0.015750319811359666,-0.06539274371046443,-0.04795235823662323,-0.002061129952568466,0.06702858090226489,-0.05855565607677716,-0.01124520111132296,0.087542719264483,0.0332778093934937,0.00693805167729022,0.1342683091928086,-0.02292055931152779,0.05747336315428475,-0.027891261559712416,0.032755093364214914
TGFA,-0.17592094069522368,0.012301880761397122,-0.06052876805449116,-0.009069442702794868,-0.10218262905645582,-0.0399306612615734,0.03199104490586515,-0.06471732898219222,-0.05101060806777261,0.09255565685626738,-0.04152282259817136,0.11801422648389479,0.06188379077466011,-0.07699965024147092,-0.005013556272942612,0.05141498404001222,-0.04095047352837055,-0.15657810595427435
SLIT2,0.34693431479884346,0.09621608952860862,0.0636628309670447,0.013260570601057753,-0.005710986416520761,0.05594880510152818,-0.0028527306706264766,0.10839368267056707,0.22466707690372387,0.03862912802455294,0.009423859580790717,0.118579808631212,-0.0025770846083110954,0.016785804833462297,0.04452314233895302,-0.01099782791115266,0.01213160131426305,0.16620066881644655
PLTP,-0.08656348270843042,0.008645744590311626,-0.049126030051453246,-0.07500005381416501,-0.19611944759423217,0.0195856624039607,-0.04662985857960516,-0.20487279689005902,-0.052450075550444446,0.0030141541655140185,0.04634123824486272,0.029857726372689023,-0.04642911890815483,0.17599299452364137,-0.11535074126825637,0.0015300739298316683,-0.005311076358845817,-0.1019140750089497
APOD,0.06500386187759484,-0.0940727817211248,-0.01877098067515056,0.010165995224280626,-0.16929097117164632,-0.012065551894994456,-0.003718801128295351,-0.16526763549267995,0.10966229873362617,-0.04236525098961741,-0.0912048878953368,0.010446327109824271,0.05105966267102651,-0.1910195939232236,0.03647828606578115,-0.041188662459625915,0.03232003001976001,-0.22285726874966824
B2M,0.07561299801300668,0.10796118394002514,-0.05352139440693078,-0.00449113633739832,-0.23162928118675652,-0.020285589968926383,-0.027374430147700936,-0.24899589179147494,-0.20178078925587925,0.11748948498263179,0.10306573619092771,0.06458226534961672,0.049739642891748724,0.15376604313280953,-0.131285233168569,0.02575141279275168,0.08878388745382203,-0.2467342238881666
OMG,0.20777418062412806,-0.011473240000535052,0.07519035019535743,0.02542958453013233,0.018111326348269084,0.07121320404124652,0.033187516875727165,-0.054575672265797515,0.13269243249090032,0.07454433024253769,0.13343260837015944,0.0015808253378847693,0.11401729933314018,-0.0908753392064189,0.1226922379479255,-0.02298576833885366,0.048966034375007704,-0.06788729276528294
CXCL3,-0.06808786160325694,0.03637962398635623,-0.02754541002238133,,-0.03100644672898315,-0.02924933114915896,-0.019634896822142464,-0.04578594561199898,-0.014545689831821647,0.13559336769256602,-0.01654344523908021,0.028003117965025966,-0.01639718184120626,-0.021426742194851144,-0.08742706498109479,-0.0037784529441082506,0.011608918093619375,
CXCL10,0.04615271982553377,-0.016935970637344495,-0.024889131282395366,0.00465496981320372,-0.137772700757415,0.0008414426098340695,0.0003168586021602866,-0.09085427301309883,-0.023114861429582752,-0.02438385939404355,-0.04553581473920693,-0.01053581142734004,-0.02655097405305998,-0.028866392170589388,-0.05740693302243215,0.12239185172599855,-0.003370531992180297,
RSPO3,,-0.03442411903371643,0.08329228501188944,0.09196762901325399,0.09698430457280303,0.0187091032485742,-0.02158560548152369,0.05609912276959053,-0.015199965533543384,,,0.21263490054581655,0.08043504561540309,,-0.012806293606358368,-0.03446052334667203,0.05557622165134505,0.36012097075112093
CORT,0.030659721876057738,0.024037460847547445,0.1415481156152313,0.09635723966087723,0.11326670780604142,-0.0054153379758813125,0.07434878337670488,-0.028594457322976448,0.014154701987111117,,,-0.0010923565681647347,0.020200096774635645,,0.08003511451478543,,,0.11963074765991284
NCAN,0.032285942891069126,0.039590862217202184,0.07305222114580114,-0.039104608330570216,-0.08364539946156022,-0.01641327050006543,0.03744446653980889,0.11005396739371356,-0.15024485331193355,-0.1020221514974127,-0.012048244136231625,0.03745733243999538,0.06482136985778074,0.12559633256571026,0.11872180978996189,0.06632516548536961,-0.036068975086327726,-0.054579295792285945
PRG4,-0.040650840110339384,0.0003475821716700359,-0.01694661462018944,,-0.021282885208053673,-0.02164857993108041,,,-0.01777127235570414,,,-0.028516434027864097,-0.030565617197634825,,-0.03464072356056983,-0.055753315342425704,0.012372871544454798,
ZG16B,,0.026803750313400137,,,0.07549272183432562,-0.01157319106866279,,,,,,,,,,-0.0013781318101559715,-0.024133424020139356,
TGM2,0.047728814942503764,0.021660173835791132,0.01056084681317836,0.0479072704771209,-0.09410977279809402,-0.03732727306099962,0.011560201534354686,-0.015416732802834577,0.11248999835641711,-0.04355604869545786,-0.0718584691574537,0.011879054325783591,-0.0317785676011212,0.03677367103179904,-0.01191698233614426,0.06917616825025893,-0.012203280392658075,0.09505531117082175
VEGFC,-0.02916778940025992,0.003813273609286454,0.07385484904970986,0.007082168147313828,-0.04428981188433396,0.014851027839939414,-0.005891642240650881,-0.02204802838486343,-0.018136291799483336,-0.012638849832621576,-0.0016643455783156898,-0.033506612029876405,-0.041504450793420904,0.07761095900049829,0.09025149398788536,0.04265011102037132,0.024203859205580543,
WNT6,-0.036992527510688135,0.018377324667629313,0.08621601761964863,-0.02690806988273947,-0.03303398145827845,-0.025755723935008332,,,-0.015828439655596934,,-0.05708278048501719,0.03123240078073971,0.03987813764014336,,-0.02192952604480541,0.09232140357691138,-0.024937067562478793,
NRG4,0.09668943807334697,-0.023341031328138053,0.036578334271057694,-0.009697540812930483,0.043891878243367446,-0.022233973909382324,-0.024875628180186442,0.16733346677812777,0.04291532810374086,,,,,0.021119478341539693,0.03536081066368003,0.04199528227025477,0.017400830381307752,
PMCH,,-0.014091274889574129,,,,-0.01693994630405888,,,,,,-0.02646362467306691,0.014093246979410152,,-0.013594623610147431,0.059768563451140705,-0.048026099618056685,
COL9A1,0.1121308725670068,0.025567017156280934,-0.05909815967536168,-0.00802607841819117,-0.042681324989892626,-0.012966349134162298,0.05103396445674844,0.21692753781666918,-0.009893921475175203,0.01998726390923195,0.022956693099988622,-0.018957274852171094,0.09688609667536723,0.1041784113555039,-0.0033460404661652854,0.048117521629143054,0.020222960128502367,0.0017850948299055207
