,UKF259,UKF296,ZH8812bulk
IGFL3,,,-0.017771228360821834
BMP1,-0.014106397765167833,0.02358111100301759,0.10827995011964783
NDP,0.05832225604320403,0.009285272885028525,0.025134523023298716
TNFSF18,,,-0.018327154127914084
RTN4,-0.011713025555133658,0.030317099086298132,0.013304436472938363
HEBP1,-0.0496119715392192,-0.0001927621482489139,0.04176213664970989
WNT7B,-0.020028128928338922,-0.01644265305284667,-0.038323561909658806
PTMA,-0.006503371610920329,-0.024178736964513014,0.008239802039237838
CEACAM1,0.0008738684517118452,,0.16936312553709887
PDAP1,0.029230363989502392,0.0015942049560390037,0.021374341100914667
QDPR,0.03069150592349652,-0.023997329395334815,0.003099301082662332
POMC,-0.005754079162301218,0.05854493948064331,0.06987070298594462
CCL17,-0.02034643958397366,-0.0059282482966682695,0.13122495604347567
VEGFD,0.07900001961920265,-0.01492799445625695,0.05751924653226532
TNFSF13,0.06829710181295831,,-0.004470728918423879
WNT5A,0.021157412307104127,0.04329913776164393,-0.04143019342623349
CXCL8,-0.027146056288402942,0.00696796682858232,-0.03326597256125123
GRN,0.012595617606914288,0.0364153680076996,0.013517110552578636
MIA,-0.03534651172367773,0.09973915701724753,-0.012810725761915002
COL4A4,-0.04225670526600083,-0.028520765639422376,0.1226222206607172
TAC1,0.05344492853427497,-0.009217544244798825,
RARRES2,0.06229423247786146,0.019233333160367894,-0.05302650410414108
FGF7,0.04409535911364808,-0.0014234401368388781,0.08699860592005418
HBEGF,0.0110793969481961,-0.030542034617489403,0.006741776544353456
CSF3,0.07291699235334366,,
PI3,-0.021016225855103533,,-0.01990789356542012
PCSK1N,-0.016718730885497315,-0.03167799063129895,0.0054703329503453715
NTS,,0.0022802142959630948,
SFRP1,-0.0177530549999606,-0.0203513953490249,-0.05261306999493221
MICA,0.03356136951413637,0.03616757050156821,-0.020456695882311717
TG,0.04261075957580824,-0.014728216287364647,
ADA,0.06337463624288694,-0.0006623984419937909,0.004554300644387548
LAMC3,-0.0034324444557588285,-0.03185625297234448,0.020617375326878892
CCL7,-0.01385146297373268,,
NGF,-0.03173723950257129,,
TNFSF15,-0.015424281487627154,,
HMGB1,0.0539747776404765,0.0015079445751864764,-0.009090932685289467
ITGB3BP,0.03190435450840185,0.024348941610478424,-0.048186383151399705
AANAT,0.06943227808356187,-0.01697745083196174,0.04224795864195493
RELN,0.03696405931009308,0.011112381264319382,-0.03624449894836166
IL15,-0.003373741425285806,0.0024480702241601888,-0.022101565865790162
BSG,-0.04070163320410944,-0.04753273089972878,0.04145768264590548
ADAMTS3,0.026986634877150376,0.014716637741887816,-0.021931769538921196
CD34,0.04142999612344314,-0.03176434953328498,-0.02353426474714582
PLAT,-0.020272955049398255,0.02294847017941371,-0.014424738247159116
NTF3,,0.05130444840140918,
LTA,-0.001403925259203969,,
CKLF,0.018522955700915812,0.0007118453139150505,0.011417910450681738
CD24,-0.03901299887421898,0.04783520573675346,0.053261298313586225
HSP90AA1,-0.0016522200385513486,0.02341877023498111,-0.04993388186762002
BMP4,-0.03423984439889041,0.034865260111774064,0.013072255643612496
SCGB3A1,,-0.014320645827934242,
IGFBP4,-0.023705128431289618,0.006165520495418574,-0.02131919904651086
RSPO4,0.016420811413635855,0.024577225987526805,
LEFTY2,0.006804682864734734,-0.015702760998792253,-0.002981632062107578
PF4,-0.012085128554489365,,
ANGPTL2,0.050543626259850406,0.025637911728322044,0.0028619143197907296
LRIG2,-0.032066520697816396,-0.011454830172026321,-0.0023663653298063637
ICOSLG,0.014328698560691524,0.03610975202057251,0.035289846280479424
WIF1,,0.02806774595902117,
NPPC,-0.018747014658367412,0.09535730219983797,0.010744334198722843
LYZ,0.013170450670790841,-0.07173019473297751,0.03340337227780147
SPTAN1,0.012635222708833776,0.027861155379431426,0.023651655992954625
LIPC,-0.008119178497398611,,-0.03374996849102163
COL8A1,0.0014675271959011214,0.05073958618064495,-0.031205174522726215
GSTM2,0.0019116224915297609,-0.012806014008208392,0.011541612303008666
SPX,-0.0019548600285994666,0.024800596331193,-0.03808784022924143
MFGE8,-0.03624168143011508,-0.03786163333276639,-0.022919037485985113
TGFA,0.06128444062441707,-0.030008266559616494,-0.0368256699306672
SLIT2,-0.041131512570044645,0.011962000889917794,0.07759705574274428
PLTP,0.021655721313331572,0.01840434855417781,-0.027163505718898806
APOD,-0.03612475986493987,-0.01918988687241644,-0.017565243804405314
B2M,0.10482073544811252,0.004608614459186119,-0.05128116185761253
OMG,0.07998694309838213,-0.002403223803170457,0.016913991862600744
CXCL3,-0.020504969813399172,-0.015320061744300324,-0.020409544300146104
CXCL10,-5.744337889300817e-05,-0.010342987366908805,0.009971989040984931
RSPO3,0.026930810466743657,-0.014286769495071922,
CORT,0.015188440208475006,0.06908343593639003,
NCAN,-0.02944468458531054,0.004904656591836387,0.009553099688197508
PRG4,-0.01385146513227757,,
ZG16B,-0.016076319316607284,,
TGM2,-0.031076069163996307,0.01027098819355545,-0.04280852159945413
VEGFC,-0.024687019730363347,-0.04927512512804185,0.047683898198692315
WNT6,-0.019158359832262415,,
NRG4,-0.01685786671334811,0.05952372129094789,-0.021616792930590004
PMCH,-0.023358216684133102,,
COL9A1,-0.0015558178827595676,-0.0006318576231625436,-0.05213604091532495
GDF11,0.014900780229171445,0.004882323083196591,-0.05997664959787519
SORBS1,0.030089841261028236,0.012718609458582436,-0.017450924752839193
DLL1,0.005764129075326453,0.035485378044704426,0.11291674820253421
TLN1,0.01788164132053648,0.04151457497416956,-0.00783847015868848
SHH,0.0661646670298126,0.0882196609173296,-0.014840061358982606
PON2,0.05422403651019848,-0.0071306989139077286,0.05296699079729986
ICAM5,-0.022433987232006108,-0.01587567680678273,
HPX,0.04452398771776765,-0.014320644367978889,-0.011365082559419684
SFRP2,-0.01639314518214415,-0.015478809521424762,0.019511890778348046
CD70,-0.007481093005268159,,
HP,0.052645540703727206,0.04107396417315227,0.10303444995808604
CXCL2,0.05005027319353121,0.0814453648390397,0.012462496263655191
NPPB,-0.0268332113749078,,
CCK,0.019207247145317827,-0.01500291032393864,0.10921143828710819
SEMA6A,0.024652020478027857,0.011788285183545924,-0.01131138373225906
IRAK4,0.0546306390089074,-0.017341935162261377,-0.02467301067648019
GSTP1,-0.04427964027495769,-0.03927597174053285,-0.03570943624642154
VCAM1,0.046318461679093044,0.013454730902800296,0.03739303315293529
NXPH3,0.005874818357279197,0.05707300745217419,-0.04231524353791833
MTMR4,-0.0028593868538656034,-0.0174116494446024,-0.014784687238522264
LAMC2,-0.02299887434458208,,-0.020900097260675776
IL10,0.012156204116592188,,-0.020160150943748217
SEMA4D,-0.002031767980509465,-0.02865159147570652,-0.02522063978457365
TRH,-0.007840962776750157,,0.015253647485023928
SEMA6D,-0.02606087621459343,-0.00855589037824128,-0.0076728894468805695
CEL,,,0.024808535485577984
PDCD1LG2,0.019139811468623848,-0.008326380633073838,-0.05244980400589132
SPINT1,0.009984011353502393,0.028291761044791114,0.04917044000017719
CTHRC1,-0.023093988531831748,-0.021416633958518425,-0.009748651700939671
PODXL,-0.016802357439218773,-0.01193618454755469,0.007558046609859803
JAM3,-0.0038437142901836885,-0.0004948527939728427,0.04100815529984988
TGFB2,0.06350833125725178,0.035561629801984,-0.08025719081455107
COL18A1,-0.007748798331943752,0.03107060517913517,-0.03855868429489108
NODAL,0.05710912893955406,,-0.015298220050660312
INHBB,0.053810789758812407,0.057875514701777896,0.032755676853486196
ARF4,-0.013362962432920537,0.03289346114886825,0.028334050409208396
CXCL14,0.024757439710109314,-0.03184132154034609,-0.02498111840593181
LIF,-0.02620511565009561,-0.01697745083196174,-0.010842095940271022
