,UKF248,UKF259,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.08251460222564626,0.04724378585826163,-0.020387756423840525,-0.007968441134916293,0.003969166344913518,0.06740498866203674,0.03510137664356983,-0.025364991082226215,0.09748109896467272,0.015417854059236322,0.10129348900461076,0.03338824948600694
CCL18,-0.033349470018838874,,,0.02593772960120584,,-0.037005096083142196,,0.1870998757946343,0.007178403095085096,0.02588054522792679,,
CCL17,,-0.024751293602528302,,,,,,-0.015126264264730642,-0.027454166317712695,,0.029120004092506518,
VEGFD,0.03940351286201819,-0.016830982098728752,,-0.0215634701588326,,-0.04169037721785094,-0.018132882772453687,,-0.01901833900738222,,,
TNFSF13,0.02905976731966248,-0.01707288837671592,-0.0149192147720215,,,,,-0.029025029124268735,-0.029841740159269853,0.11580360082948574,0.14679359742609913,0.021737969729047586
WNT5A,0.004597649990549821,-0.00215965068960965,0.09699581237215085,-0.02839986829026157,-0.01823518902345379,0.036447486916651624,0.03701205596316969,0.061885916200673755,0.027951941167382706,0.06479469397676033,0.19419343962275734,0.04799284334918757
CXCL8,-0.05437832072955683,-0.01849481830905359,-0.0041957913372277535,-0.002178950146160884,,-0.14431569255017734,-0.0035431804690313922,0.037180965344077194,-0.09810783915754769,-0.04641470169336317,-0.05865943516092306,-0.061187540058331526
GRN,0.14594042589492992,0.04042270132954256,0.051212355369366726,0.014878884929652666,0.03310987869334655,-0.021440343653318875,0.0025279136589302083,0.04734735994014438,0.02472673776920676,0.04141244849450815,0.21690423312445659,0.07836050721362936
MIA,-0.060908719118675556,-0.052117920629021805,0.15322994072167415,0.010299156090605902,0.10179666999594746,-0.024610789927719808,0.02725447118524849,0.10112416345859683,-0.011870499628585145,-0.06215183827063993,0.009507203114068804,0.04067061167425709
COL4A4,0.051314205409931264,0.0014511928171902749,0.08879014709745535,,,,0.17035315386239433,0.05034129965922619,-0.030451334437626987,0.10830426908639951,0.04634320626706555,-0.014567170314694485
TAC1,-0.05384604616765341,-0.05809501603172104,-0.04426197155586359,,,,,,,-0.032948425539334025,-0.016775327581445582,0.04577815875430215
RARRES2,-0.14943119335571695,0.02710079769694984,0.03565915699359952,-0.08887350522168366,0.004165782650831664,-0.04760820721956939,-0.04878079718374093,0.08281139598721567,-0.00022447574696372505,-0.030024080078484762,-0.10656991262201038,-0.05474606248325817
FGF7,,-0.014115468600149788,0.07062575583632284,0.006011030788238823,0.06656382430891236,0.044627215467995605,-0.01671975026368356,0.020541905919781764,-0.014550863780237101,0.03055165111816124,-0.019945536675565895,0.07406073025493358
EFNA2,,,,,,,,,-0.01807565846074762,,,
HBEGF,0.19346449294187373,-0.0399459603752992,0.07782604513938511,0.08212926198202229,0.043766282538170914,0.017860951853677375,0.0006693774247946155,0.02267792491570318,0.022034872001788094,-0.013314561704015522,0.08385910400092732,0.06095423834507987
CSF3,,-0.029501383833746102,,0.04132906911059488,,,,0.05663925681384503,-0.06234545604955076,-0.02737870667096386,-0.027083012336625602,-0.018616802018848366
PI3,0.01426609596538379,-0.02616999284239272,,,,0.019806563002299698,,0.005949003071489395,-0.07840048944342637,-0.010157244461854655,-0.10159180279710477,-0.06404665813488092
PCSK1N,-0.0835119186988668,0.030034791505358854,-0.09332420909016162,0.0017986304466832785,-0.01953941245920731,0.06574804156819125,0.09208937017736177,0.05035901637250118,0.009852488678014326,0.07062516640190335,-0.13923202280917668,0.03799314567235401
NTS,,,0.06630264188015471,,,,,-0.035287999943536694,-0.022021759735583516,0.07171277850513272,-0.02396468801775534,
SFRP1,0.018781455027135557,0.00519167600337918,0.05575990004878218,-0.022818955352409336,-0.010283710018365106,0.0348357710625253,0.012823285848175811,0.009815632269262747,0.050103666817137675,0.024129746895460675,0.15265201449499843,0.004514498747368073
CXCL13,,,,0.05811269924545409,,,,0.031359717785686775,-0.046441519414568005,-0.009228356009443444,,0.024214438283558896
MICA,0.13703781288690672,-0.03676728314781442,0.012975929363581353,0.01666667830527774,0.08116210703549302,-0.026596382932625055,0.04204481672839348,0.06419031043201143,0.048252733126975776,0.01672119732919453,0.13199141457731017,0.049405190406575865
TG,-0.03785041974426546,0.02648110557522417,-0.020002046812994157,0.0817851205621381,-0.035907189997723805,-0.05847119732476557,-0.02208050119388016,-0.020099023425019975,-0.011335996521339728,-0.022533096307312036,-0.012557386234447573,-0.02391847836080081
ADA,0.1891567865411718,0.01232064957188431,0.05658898117849359,0.11373784594862685,0.10406963159462888,0.07397967608988999,0.11842337890366669,0.06691697782430416,0.0700093587929682,0.024395915675813402,0.2627409126373869,0.0020068603197867596
LAMC3,0.22848715738219272,0.007357670662038303,0.1470404594163707,0.1112889349305701,0.21435949360571827,0.08814814913731081,0.0901579717034831,0.05430837685271508,0.11124735178451574,0.08669569379752569,0.30974846343549356,0.09072546064102438
CCL7,-0.02121308022068013,0.018000343691296612,,,,,,-0.022670783519511774,,,0.030318653599563015,-0.04290221055800928
NGF,0.06139896411184507,-0.030427696573803065,-0.01908731754906154,0.10812764829172568,,,-0.04849751437567183,0.09108084161326471,0.05212075636961424,0.041732226940721234,0.15016675258670845,0.0077247683232597696
TNFSF15,,-0.01876352460255564,0.008322381030318302,-0.020630006475801592,0.1453928867769738,,-0.04817901253979407,-0.02210146822209501,,0.1162744829888092,0.125446164910519,0.13043976733975188
HMGB1,0.01753101080624036,0.008267974790804858,0.08727586441355757,0.08683057844118952,-0.03320772631747518,0.1253769107670597,0.03744004864766701,-0.0426223092203282,-0.029995314365563585,-0.01838754643136207,-0.0987172543642847,0.08004751837307615
ITGB3BP,0.015332571203024272,-0.08852820230762219,0.09858100043773077,0.030945646726396478,-0.058231998096721006,0.0048358687025859964,0.06649001676582411,0.038455583388671326,0.043838976886675346,-0.02758556199513077,0.011168996825149833,0.0615721315345656
AANAT,-0.008503520147425187,-0.0170728901988728,,,,0.04580506854291267,,0.002136051815024257,-0.007255635715346763,,0.03599858340325857,-0.00609778888659023
RELN,0.010582852857793718,-0.02963471399613666,0.038198295058535656,,,,-0.028679272011396063,,,-0.02053621930984452,,0.028266710290816767
IL15,-0.019844091371664777,-0.0542832469978861,-0.016491235624212928,0.001641449947857959,0.14417134159299524,0.11275286804910137,0.02902574641560305,-0.012884217847946959,0.06334135903307375,-0.0312964061148159,0.18239827044483833,-0.002844971461948491
UTS2,,,,,0.07519819916903299,0.031041339207297944,,0.13589360183775737,,,,
BSG,-0.009007490506139894,0.0364668292799427,0.04149869030103984,-0.003214250671050311,-0.008420827391110155,-0.06574242886159942,-0.008098021396318444,0.14329167343384278,-0.004611124277170306,-0.004831559544461488,0.01718221372162839,0.07098879149076144
ADAMTS3,-0.014925125293942234,0.05942392720712864,-0.026562609883790254,-0.009624840092823004,0.045029952317643195,0.0659822415948717,,0.05489111022787457,0.008497971832972006,0.03020086977412154,0.03973890040261447,0.028804710898363742
CD34,0.20986712031107016,0.0019348132062820065,0.16914683133876,0.15740074975016558,0.1313164754827107,0.015039158456082842,0.09569204108883198,0.06003653739611861,0.11155517843027526,0.06792636707431335,0.33072986788827885,0.03954717559836461
CCL23,,,,,-0.012124095882044014,,,,,,,
PLAT,0.12984805870922114,-0.05970838327214487,0.10594532011998004,0.07119009851691474,0.08653312303553201,0.0431925802133013,0.04674191100851915,0.08361081728567152,0.06749841632443823,0.07838248961956507,0.196345055731408,0.11089407804337949
NTF3,,,,-0.02575933930283303,,,,0.034014372511664455,0.0388541246629536,0.07712805028440635,,
LTA,,0.005233266758100349,,,,,,,,,-0.005975772903816648,
CKLF,0.09242293420470792,0.0038215246633774313,0.06563081316223779,0.0007843267259320905,0.10494743700010374,0.06372459419572021,-0.013921475982917826,0.020503069263268073,0.05067248984681275,-0.017037293136272176,-0.036422747598563676,0.048761100955597526
APELA,,,,0.006945764360331262,,,,,,,,
CD24,-0.025673720119079216,-0.0034937750489561904,0.0685138384175815,0.10477054007818551,0.03855366558047035,0.014471463340637253,-0.0617205921232823,0.023771813203656306,0.03484234584080644,0.006363639528186961,-0.12526439292796301,-0.03379237006142858
HSP90AA1,-0.1038861977515061,0.020171471462905644,-0.06500266972389382,-0.02401113817671845,-0.052541630236572275,-0.2043921203649226,0.013491578951138295,-0.05088449514334096,-0.10903167490624527,-0.05258798734473048,-0.16784826221829127,-0.00966782215507042
BMP4,0.108381556385834,-0.05038713229130178,0.10586961100335075,-0.02026649863733242,0.14723848482433,-0.038088179258732244,0.04005698545171051,-0.021319619085201393,0.016058924881725313,0.12284709476343458,0.1763058309065559,0.011507544182721582
SCGB3A1,-0.021213078099400446,,-0.003773975917099518,0.06118561133983246,0.018121587455099227,0.09274090049040264,-0.023306759901945223,0.05291598454546028,0.0018137367278919143,0.02904663296689617,0.1458650030840694,0.02963181224313949
IGFBP4,0.2213970721380656,0.06129701182629498,0.07995324558706131,0.1175821697517746,0.08187915368315539,0.008208580516898763,0.14345522444230066,0.01816382783594057,0.06276846674126788,0.0516412873862099,0.3778532293350693,0.1181898100562309
RSPO4,,0.011401926209696097,,,,,0.048136084790004675,,,-0.023777883309912245,-0.02606436357900406,-0.032599192711818374
LEFTY2,0.14036599219610613,0.03638029853426683,0.1976771447598379,-0.023326139143302473,0.03444462979756923,0.050305151601507,,0.003231470495270097,0.056807619281524946,0.09691113181058458,0.11348624238633997,0.10247986793320207
PF4,0.039477466497724246,-0.0147014697014644,,,,,,,-0.016567592415409182,,0.08408848317061583,-0.025536792266346888
ANGPTL2,0.15666939899088395,-0.013838653232181015,0.10045243331213795,-0.08210694952207047,0.06564451900438181,0.03721016568636215,0.0005363437147399453,0.07563927474185997,0.08888072377402252,0.04669141536248094,0.27614366106299604,0.14933447265774036
LRIG2,-0.001419843983571322,0.02802068182762153,0.07458390537581044,0.039102131358942124,0.0279756875840976,0.029895878692822876,-0.003635065773729259,0.03426266532977593,-0.009859073604554375,0.021452966693310913,0.08338131606731906,0.044023558073197744
ICOSLG,0.07332989244073505,0.01907305143789502,0.11727257429855416,0.020487832413951582,0.02388540870983857,0.012944460913594849,-0.04159508543366458,0.007618291754832737,0.06432864316347943,-0.020649021537988015,0.10871770753401072,0.048267711980538495
WIF1,-0.03959471968322514,,-0.05136169952258464,,,,,,,-0.022103845707663296,,-0.046859468197945495
NPPC,-0.054362679855740156,-0.010171896201585085,-0.02242934718281238,,-0.0399634978167686,0.1077412128765888,-0.047569377558957966,0.03317891638616165,-0.03134699554144201,0.02738195070008803,,0.03890257802919618
LYZ,0.1067198304512077,0.017750911816031906,-0.016435923501313083,0.018826323060831904,0.05911374570869231,-0.10368777520005251,0.05637605784263513,0.030843705150825955,0.011691206560057624,0.007958245137502361,0.08757062502371807,0.0036920943022107572
EREG,,,,0.015130162804304733,,,,0.06945076775374977,-0.052644235730294704,-0.02961575455928417,0.021427942050134565,-0.02940041273378603
SPTAN1,-0.0015903040596393968,0.007807905524302698,-0.033190754813634316,0.017214905631895643,-0.06603102569633011,-0.02229596057684535,0.016704883117006183,0.07616972313258047,0.02495536867776153,0.010115312777053229,0.002301891346677594,0.024253568737651523
PTH2,,,,,,,,,,-0.037814755872973116,,
LIPC,0.024535505476949073,0.01794446132140288,0.06514667741921379,-0.034105482985719825,0.06542268012868754,-0.03754996030892541,-0.052696023943722824,,,,0.046326641123077314,-0.039823098933396646
COL8A1,0.12070855253649682,0.002549219350037081,0.04816870385907253,-0.0821069612267193,0.06145156155784932,0.049113304017831025,-0.025694764894675565,0.058395124967226306,-0.008491827061982204,-0.0325815952151671,0.02094669298323472,0.04539851687930006
GSTM2,-0.04251868106081712,-0.007931287552237007,-0.013945560308212588,0.05987326174928827,0.010061621149486756,-0.08359392678780643,0.007864342181102331,-0.037594878935090004,0.01257931055428055,0.0675522722852922,0.017351846305648937,0.011522638623704246
IL4,,,,,,0.025148997325443616,,,,,,
SPX,0.07085621321408124,0.06408041553115462,-0.04217190280576703,,0.05571467576820129,,,-0.022857728260510437,-0.020570783629984532,-0.006143341296472385,-0.004459945153531135,-0.03768606276178277
MFGE8,0.15577952680348578,0.04292178218183096,0.06669605534308279,0.03239727770149458,0.05877667303455577,-0.05341424816204864,0.13480502799187818,0.04934081984161204,-0.02865963023264773,0.09088934014224076,0.3396406180967966,0.06112706841139162
TGFA,-0.04545559982564424,-0.004133554065208034,0.04639062917785385,-0.015724714929674866,-0.04879764388373871,-0.10755759178795923,0.0007119643893936696,0.01868527794597493,0.07451845986275914,0.05651014442007445,0.02072732849811801,0.024065880446705396
SLIT2,0.07164831870412652,0.03688630256748651,0.015819605333402088,-0.010316089878041411,0.10991823733729612,-0.01371033134914237,0.020546733983928984,0.0704842748633265,0.01759547519426042,0.0038313699369343884,0.051431052542858846,0.02005427395916853
PLTP,0.01908723942537724,0.05993160969004026,0.027776735891576202,0.043412161687814504,-0.0055483472671024915,-0.07924096903239068,-0.07058281178730313,0.08397655725389898,0.04380902353264395,-0.01205970755321242,0.08574643871543969,0.01788612746237597
APOD,-0.04779627083686356,0.07308667281437148,-0.03775339496691051,0.07522377545278086,-0.017181365965473153,0.029460903647350923,-0.0396471967626735,0.12136016222618251,0.0831841302528271,0.07465667449153233,-0.13197285355098076,-0.040072355846766515
B2M,0.17659302867244012,-0.00959133938750994,0.08337197691602517,0.12057155066751364,0.16433955718799148,-0.053110367795761775,0.17314645937100293,0.10479490664011484,0.0716469672307285,-0.0091513865988863,0.24183681699484308,0.09978677309639289
OMG,-0.09702263528111901,-0.0009035851135091254,-0.0213265582832594,-0.017274217352267987,-0.0019744005980680576,0.10332508940670276,-0.07006249249662634,-0.003635492261187778,0.06692849859200162,0.03479458002841383,-0.028906671173638942,-0.019502199575290265
CXCL3,0.012907527194719881,0.04677682952756947,,0.012877727665473753,-0.041186392146756574,0.01872556787943077,,0.074518467301788,-0.03867899316713353,-0.036726981259499816,0.02867543444246764,-0.02673955300283849
CXCL10,0.0032904354094694067,-0.033999494035908455,-0.02254165083950048,0.04069905216245656,0.01626206384084589,0.009263256253834586,-0.08417134544764195,-0.004587629703174043,-0.00333847331328571,0.062060265256016975,0.11898087375919705,-0.023384348739290566
RSPO3,-0.028815271263181952,-0.017072888937379512,-0.007159981701230064,,,,,-0.051493902515373356,0.018696537741223655,-0.010873698664212362,0.020399977621277186,0.021580570060420416
CORT,0.030477546743502577,-0.01576321545719787,0.020036574508274826,,,,,-0.025850692746170426,-0.01733714339655144,0.021088549295856913,,
NCAN,0.020727254468705356,-0.0004271800573974271,0.007734216129806061,,-0.07474618843538856,-0.03267785551854581,0.0446800445956179,0.08299406197562892,0.09020828288895477,0.040399579783265735,-0.02402160699511442,-0.005947074918996615
PRG4,0.042754458596144594,0.0004278304159384097,,,,,,0.028712103564397053,0.05560272870142284,-0.028315740555057853,0.004969889576976931,-0.019979841097595145
ZG16B,-0.0066848757310990865,-0.019556723809642195,,0.01970896927976305,,,,,,,0.10653774555125341,-0.021785502851799844
TGM2,0.1303529620092013,0.024186468396226818,0.12408893152370737,0.10492947700036286,0.1019255046786842,-0.021400546578243234,0.13780582059593408,0.04670831784156725,0.061538808985741426,0.051189351582295824,0.2070730435750146,-0.006715970020341707
VEGFC,0.22239434659497903,-0.019904000626060177,-0.03380723195526308,0.028956119487739837,-0.016781345162185792,-0.012121348544940106,0.16196129934522832,0.015615269524737532,0.025073220600016707,0.05696579488339581,0.2945563034502884,0.03193421394108001
WNT6,0.03413957364214795,-0.023306003352287837,0.005228034133048001,-0.034408730755949996,,-0.045516258732093785,,0.04574232739902285,-0.032221855907512593,0.05404993390324042,-0.008447712950819268,-0.022510960568403005
NRG4,-0.01953799162221043,0.03517594556131343,0.04949994243886412,,,,0.08548600486157967,,,-0.03139931184429784,-0.01627561545352627,-0.01859139606190102
PMCH,0.02405546149624267,0.012925901336973413,,,,,,-0.02304329089287283,-0.024324939712374385,0.14354602916337925,0.09570424207198273,0.06287315861807498
COL9A1,0.1674776720651752,0.03132374214279182,0.12101546980412668,,0.09202158003084705,0.03326490394515236,0.01994360674192068,0.021604427211487903,0.08647310085946844,0.03812630979290758,-0.01391402361052241,0.09762679409355356
GDF11,0.038906764208849524,-0.014553206751012305,0.09167692969789826,0.01219623064941984,-0.03758383453051887,0.01819787457926208,0.004021127415389167,0.011570249118970652,-0.014978472687265203,0.017711390743039165,0.11212471438758638,0.048899814094903175
RAET1E,,,,,,,,,,,0.03806374499420918,
IL24,,,,-0.019404348282625924,,,,0.03228770078108037,-0.016303430577619175,,,-0.037846563583485815
SORBS1,-0.015929850790162656,-0.011355321354506502,-0.02907762397446766,-0.03779072325900425,-0.042277366380818145,0.08471624030616944,-0.07424944147308597,0.06033813017357811,0.00020568047499538815,-0.0033717673650366527,-0.10421160533505232,-0.017127692885859483
DLL1,0.024571772064580083,0.03882875660212938,0.07832386898902466,0.03588408562848024,0.026302432199160775,-0.060510847993439885,0.029510501137816055,-0.014188893452427048,0.07003917607650642,0.009591135055227228,0.19321710790441113,0.07428091387789916
TLN1,0.14428240825756358,0.012822526895462179,0.09614951849719934,0.0818353764312233,0.06291516223404871,0.047151597993884055,0.05704638045440594,-0.004755701778036337,0.03458216511133784,0.030702520154888776,0.1689015084323949,0.03404905975675287
COL2A1,0.00016382551080632368,,-0.018325217688923215,,,,,0.06911703280949742,0.04612490936733584,-0.03808511972134666,0.07880611391015661,-0.03049976477702971
SHH,,0.048525912253232634,0.05268049473324915,,-0.010647480354610444,-0.01573422259991638,,0.0466397905145731,-0.019640399405355034,-0.006263956640162524,-0.01766034231558566,0.10888171201829183
PON2,0.0737837058356395,-0.013666109913850024,0.011301066127609028,0.11649390009248582,0.031809604273873554,0.03889402045476374,-0.07558845218230986,0.06165842366342255,0.06425834945733283,-0.11146796414365993,-0.1393378190657665,0.004607841406013355
ICAM5,-0.050831244544060246,-0.016175795618687552,0.004006715653239091,-0.018368599837033407,,,,0.08996090987156649,0.018421912326545987,0.027232817412668694,0.041306246015360336,-0.02315531815702051
HPX,-0.026226340927143422,-0.02835281375151319,0.15590147006985092,-0.03647289187085135,0.08852084319041362,-0.032644851644680575,0.026550222343289867,0.05954493645625022,-0.017034556487495956,0.03071063161454695,0.07933086632412456,-0.004942489469097456
SFRP2,0.0731811959030951,-0.019942140136976184,0.04661182786427811,0.06255324579483688,0.018419021515795907,-0.035894199485082136,,0.06452009289350626,-0.006469888775834285,0.001240013951910481,0.16727140540011448,0.15665329211765633
CFC1,,,0.009615303695399516,,,,,,,,,-0.029954606787468436
CD70,0.03788763548924264,0.05325419152514994,,0.055331237554194064,,,0.1589805176707863,0.05481347628516542,0.003805540107546847,-0.029843368630476617,0.04136303960649085,-0.015719469848816375
HP,0.009369088505300337,0.016869653483069003,,,-0.06430944341333966,-0.06749174487987467,0.07156474215402708,0.06340465125099035,0.049186692848773535,0.003972809245193657,0.037437999329814224,0.09132001634697692
CXCL2,-0.007376185094960882,0.025615525375194875,0.05804268919465183,-0.017255069057930266,-0.051137406120963604,0.03596804586609212,-0.03302850746980574,0.12229477206642325,0.04718477782567527,-0.08183530778277129,0.06203949284910595,-0.03847735689315204
NPPB,-0.027366923847747304,-0.009160466667008626,,,,,,0.013741596150915731,-0.011703206272422613,0.028229641240255867,-0.016730157418813733,
CCK,-0.02298777116056713,0.01655357787953978,-0.08196482594481691,,0.01073398587897488,,,-0.01195686881384883,0.07451749355554979,-0.0012274643373445544,0.08862586500434988,-0.003756084050790563
SEMA6A,-0.07386243352846478,0.035523394575680954,0.070739035522163,0.06945345972356505,-0.10544750765058741,0.058956085485011855,-0.03950349796808431,0.05532287561239906,0.06312846676438603,0.00411559390982604,-0.13142389682093658,0.08686768859171246
IRAK4,0.0394167858464231,0.036589813626658085,0.0912652978123398,0.04457058066947144,0.02825770901765359,0.066514406620385,-0.01777859849510458,0.012767539212092721,-0.007501547550533775,0.0008799231428785105,0.11627067883578614,0.005144572393719203
GSTP1,-0.04567967925434549,0.05983009011517301,0.09819851680194548,0.059128344007587354,-0.013742703955758676,0.0019373003419370593,-0.03488549649836866,0.030734536946911223,0.04566041400069311,0.07285433117675842,-0.023972221021710184,-0.01539539589620623
VCAM1,-0.026204179612878572,-0.05722938667353917,0.04002203927746191,-0.06255067439329007,0.1213419382745206,-0.005244887918592069,0.02252891247683976,0.10383024127614768,-0.02858847637546223,-0.011060267502628899,0.16630111291706712,0.03047501500558201
NXPH3,0.044316456680459825,-0.022679000531201664,0.039744923860642704,0.02902159555510438,0.04857529772597548,-0.01621023761744383,-0.04180992243965902,0.05634190375203302,-0.00235682847656009,0.029736738996083565,0.05251966646831756,0.05795423549819309
MTMR4,-0.06786583593536831,0.010589824996258015,0.022105524144902345,0.06036302866772882,0.12444342511927663,0.07928662818108063,0.026301774062928874,0.013170473930924081,0.0354292023132516,0.05650066040112161,0.020518644727684405,0.07085041679020199
LAMC2,-0.005056745592241354,-0.022686012987330677,0.05594637807874011,0.0006251984323762083,,,-0.03352603311659465,-0.021121885061271037,-0.02141097900325022,-0.017547933583099466,0.019933834356068488,0.15584333063079586
IL10,0.1261787228566563,-0.014501771744801531,,-0.0293552608428504,-0.015603952262473351,-0.046397141858948665,0.043018776964375255,-0.04020297762400783,0.054625938400641394,0.004500114423338106,0.08850435008521768,0.06732689589554369
SEMA4D,0.06415342341047571,0.03364468419716941,-0.05335710894734673,0.0007389684174245078,-0.07488116324886822,0.07308832773551725,-0.10621149620001785,-0.035389672607395305,0.02107511131051562,0.019094312676309674,0.039884389260717634,0.024918852799531703
TRH,-0.03786074376198932,-0.018960056570324686,-0.019551398295352136,,-0.00015223168192922258,-0.051017181982512136,,0.007171609934882488,0.05537112285006812,0.11481542013942674,-0.028812053617217438,0.20107541976171764
SEMA6D,-0.02633365671420832,0.0252490679527227,0.025895189758577748,0.07875896671643644,-0.03176155450185032,-0.05332906350111546,-0.09974942575713364,0.07116628097419989,0.05972745109495096,-0.02342736636530504,-0.14337253567748628,0.08823146131352572
CEL,,,,,,0.08329935030802148,0.03692204047736186,0.15932601151941517,0.06489008990797297,0.014142998053418194,0.08253826019063024,-0.0042199808174791425
PDCD1LG2,0.077543112356023,0.02146476850326409,0.02872384696843211,0.06472665429768117,0.09114329564393416,-0.07769083475651975,-0.003222925483941187,0.0857862883017819,0.13505932701463044,-0.056633803694065815,0.06333593251428773,0.03756585168131335
SPINT1,-0.00240197203672584,0.03444137436363907,-0.0210513603757202,0.06590379843479949,-0.022001583290131712,-0.06310158874326555,0.09640759094255083,0.08320765091505206,-0.04220315294080457,0.04775982381022391,0.07097198157065586,0.04293337522288617
CTHRC1,0.22181349528629749,0.019539980073201693,0.09097992317911914,-0.08180695953707927,0.12984831719530726,0.06670510611747195,0.027057639136672494,0.0350621790369046,0.03961324099216106,0.084112457839528,0.32149680830186567,0.13094742943219634
PODXL,0.22193922598469093,0.0571387773488403,0.07446935637950494,0.09414795162240863,0.13070017881250576,0.03923027973291842,0.14166005381850705,0.08697521607909353,0.03892508938085345,0.10510058069870196,0.29703439331365894,0.167274517386421
JAM3,0.06348079042025986,-0.029426203868685837,0.026171274563318272,0.04046606480393239,0.021259207985391743,0.03315669362667778,-0.02492189875156786,0.08714433657897647,0.031139532605266865,-0.03292968254999104,0.040432751704806695,0.09649609444071885
TGFB2,0.06858183522577233,-0.007147768496014524,0.004597699263422167,0.03645559905992976,0.03134032439291345,0.04092229379638691,-0.03376747612381168,-0.0450571510419374,0.0576268702149783,0.028755264459015082,-0.12291156659385764,0.10615837027986073
COL18A1,0.21908497240211924,0.06280857632572134,0.0938899644528138,0.17086914413124443,0.1397788745611241,0.08763430018133944,0.1252896023614876,0.10084873885336768,0.01486295427028374,0.07048729500111965,0.386730085223174,0.12968983475047707
NODAL,0.19739041285271658,0.018569438614812472,0.11873473879311665,,0.11763050771402708,0.13214500192684522,0.0363274798575898,0.040712793097643224,-0.020138577242314906,0.16596998198424234,0.004909232484045989,-0.043170544290965986
INHBB,-0.01051717393138597,0.010413800740680584,0.07219199428257919,0.16206021545794522,0.09818897387329496,-0.042665268275255165,-0.052242344352589815,0.081980854488304,-0.003878499536741179,0.0050344993119320666,-0.06572061745536313,0.10547241278175838
LCN1,0.09020351210691231,,,,-0.05441471492482458,,,-0.02731819945920601,0.12901665653308494,,0.1756810768127158,-0.0008544832408146607
ARF4,0.061548462447534494,-0.0709829902250214,0.08576967649964336,0.08347472969395126,0.04145427561927587,-0.03170539802237899,-0.05137671079579098,0.05913040709713089,0.05123643156776814,0.006632347585575144,0.14099337085420793,0.06095139610410201
CXCL14,0.040167289029253296,0.02677198642383919,-0.04296080572868481,0.010159952602709646,0.0735186822310987,-0.032580436409671905,0.030750665354775837,-0.06591484911031868,0.014292084634602353,-0.09888604541498255,-0.19351593390872365,-0.003475458614653354
LIF,0.06557069583586558,-0.03519977139892217,0.07028023507812904,0.06119249976105193,0.06696365892600145,-0.020124483594433206,-0.05731238134898626,0.07809300563752351,0.002512186381779149,0.09240974009827788,0.00998681135982856,0.018425726374642685
IL17B,,,,0.05697622103077784,0.05547245473611967,-0.04733580981430323,0.0884313253289777,-0.02377261300850419,-0.030451336235712945,-0.024965683146888566,0.16184666064477524,0.013580034780867715
