,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
PDAP1,-0.025832393878785328,0.01828957183398201,-0.051974213008014726,0.05530293388263206,-0.037344598439134104,0.030300929856543576,0.08356968659940212,0.012068003379051355,-0.021153801820665515,0.029373476967214356,0.020558640918228618,-0.00738430320431539,0.03897504313453659,0.03694893848588201,-0.012339656476410048
QDPR,0.05454436898406632,0.024999501810430695,-0.007331783793300702,0.027084665105230506,0.03197087267846239,0.015501847215154328,-0.07006485296567981,-0.043351547319575856,-0.01811799912132568,0.08738458624810636,0.0028706615967132435,-0.023714953107317468,0.009725507739955975,-0.010379065079714487,-0.004261426103841369
POMC,-0.014797020018750507,-0.0006062176611753751,-0.024327962663536724,,-0.00395897422184355,0.009054023364483566,0.003502893017951336,0.015147942122042263,-0.017514696293246663,0.13120259741590465,0.0920951698724413,-0.006561368564032547,-0.02267641247061331,-0.04409804592266623,-0.009059982029939262
CCL18,-0.0283193055187129,-0.002608391775099225,,,,,,,,,,-0.044987888252667134,0.004149778334293587,0.024443357912815947,
CCL17,,,,,0.05201724226107997,,,,0.0069743042308506985,-0.015801320079898422,,,-0.02692045738787969,,0.017739060898852136
VEGFD,-0.024612722952929628,0.022392630859774006,-0.019610610207923963,,-0.018604480703326952,0.0670626054822158,,0.005794750371875378,-0.013724007512989937,0.06258395843654206,,-0.05068388492423444,-0.018648622540986277,,
TNFSF13,,-0.030065231840850234,,,-0.011518565903562625,,0.004615997730911781,,,,,,-0.014213460984824317,0.006821241382047728,-0.010190782179906642
WNT5A,0.0453110471885525,0.020512632796276044,-0.006379582226993459,0.046001881774736526,0.009355625952000842,0.02511211701326723,0.1254886454851666,0.08613253674506073,0.013894308052109108,-0.03069396960530703,0.06863242078875596,0.022956662460933586,0.05096375702956426,-0.03908854665261428,0.01716653404720972
CXCL8,-0.05386536271409159,-0.021460505608954766,-0.01836221304076327,-0.01866099018976778,0.011830350738003563,0.00887057092970715,0.05170871577547274,0.0018732381071872432,0.00429219130730636,0.013613425694962884,,0.07200261346037959,-0.030405653410980896,-0.047750424404024806,0.014307395692521162
GRN,-0.04395390007211749,0.08932551764349657,-0.0346180152704625,0.03794114450928921,7.143974310590373e-05,-0.08792665892077593,0.024493002149621898,0.01294426261452977,0.014335161896658313,0.004399924512792024,0.08869844000173269,-0.07578337572031818,-0.049059255613874836,-0.010782120144163002,-0.022789294919062248
MIA,-0.009912570437789677,0.0029761188607322856,0.020257079129681707,0.1127004987058303,-0.016061421979214632,0.015398571863692966,0.029906172535072537,0.029378721503562473,-0.04349148277844906,0.02299034555044094,0.029808129213454583,0.13837281130572984,0.06227835692734836,0.024998929733790386,0.030725846746241934
COL4A4,0.04100957691011244,-0.01771701522525141,-0.006384479999235813,0.022692791993919104,0.010008073052402701,-0.029442960440675695,0.07615284164649049,0.011026995887254892,-0.0313102216071661,-0.007719674044726206,,,0.12226303367271424,-0.032748729977287866,-0.018312441689452754
TAC1,0.024343662027331514,-0.038741760116619506,-0.020741272568932587,0.01625499565847978,-0.045084331618788255,0.032237518609745164,-0.060338104088144225,-0.04572163407676745,0.007929830913974697,-0.020399120032799888,,,,0.028633722073592605,-0.027902365546977996
RARRES2,0.0318930356046625,0.028134272547782255,0.030881980893766484,-0.029843682394353758,0.04819286149071017,-0.034411408642089254,0.034739853404067766,0.049467617209315536,-0.0022898148499359903,0.06673522597686833,-0.03078793532330529,0.07864814220798173,-0.00970085901650019,-0.04025866366773875,0.03811631916212314
FGF7,0.009578416480277697,,-0.0221341997770236,-0.0058834737312702945,-0.009752475470351097,-0.014997781376304914,0.0552316352449732,0.04228430135442416,0.07030493651736425,-0.0174742256864673,-0.026786665826255794,-0.04383403544800589,0.044216855697151974,0.06652556679925026,0.060849258946837126
EFNA2,,,,,,,,,,,,,0.029210421375085508,,
HBEGF,0.034584241407708875,-0.009649617973788717,-0.018521025085567015,-0.022355624910645557,0.050454260646973295,0.019743554542919962,0.12238488626320262,-0.005846529722642918,-0.045118648388879384,0.010388273714631456,0.0027540071102119083,-0.05624645444772308,-0.012546159446404824,0.016021001948625442,0.030576971176974714
CSF3,0.10948054721353406,,,0.07892482851848248,-0.019903699153726143,0.024189062335048576,,0.03219389169295474,,,,,-0.054604811796689606,0.04656810530907116,-0.022346606446898943
PI3,0.0044191780923165174,0.09303740602197465,,0.01583758192283152,0.02838077277554533,-0.0076318115464930674,,0.025279469689979517,,,,-0.07201384820441441,-0.0614545129591749,0.04545548156455468,0.022808075832456788
PCSK1N,0.034924614921515135,0.005949329612594414,-0.030583368751153826,0.05504456517724676,0.01635198610027961,0.05760762590544779,-0.011042566766533308,-0.0073862422614397885,-0.06507721266931493,-0.05870040398577576,0.003218693276301053,-0.07325722418265493,0.0016811809402082951,0.019548288691979963,0.09469045432735305
NTS,,,,,,-0.001177131943076878,0.09173063026507276,0.0006080710881670629,-0.03576828860609048,,,,-0.02159365677716533,-0.06000443696181354,0.059192504165509176
SFRP1,0.09578202041861864,0.06995376581380616,0.03674078175078003,,-0.014570484316984624,0.05428902162623121,0.0570224444079301,-0.03530013200754327,0.023030651540180035,0.011049285323380863,-0.0067703763694553585,0.035555403920889364,-0.007116861314642079,0.02229269528391475,-0.032323296258730705
CXCL13,,,-0.03310770004672621,0.07705215677449845,,-0.027192534704403658,,,,,,,-0.008092947537146039,0.035753939704599835,
MICA,-0.0491853945963037,-0.00867226887933096,-0.010623637316802234,0.04192424535980738,0.001959036529232664,0.014431821170960233,0.14250406091072504,0.02516936387611123,0.005346699916553205,0.04373027590782407,-0.013754076467643407,0.055798496607912355,0.058467134245921704,-0.0485085773850673,0.07121888423457887
TG,-0.03961723664788547,0.0038907531738738193,-0.018617950408511934,,0.05670499289851846,0.01213831354715129,-0.022591629796638243,-0.018913916280714056,-0.030213533155632116,0.03379087684388314,-0.03091721514974883,-0.05483013170426767,-0.026594948862464152,-0.03714193532372479,-0.04358014501634029
ADA,0.01504168838841871,-0.007855541279086206,-0.019954438669066515,0.0028306667555644256,-0.049197264368696376,0.08190253002166688,0.02706973949245591,0.017973453244045173,0.015383042354012298,0.0733930688939928,0.0292801016513199,-0.007180603794342442,-0.000613636884917601,0.007362283783396286,0.021033111457372196
LAMC3,-0.040068448935169566,0.030571437540708676,-0.00020353282329175682,0.03185110041767953,0.012531657384285034,0.024987807217454874,0.07422810511193004,0.00024442235217196867,0.014321581298391874,-0.04668001175258144,-0.04567116937289673,-0.07865369108876409,0.02254246858390765,0.0005846136251208123,0.021184404959538956
CCL7,,0.04422544157105963,,,-0.011368326410666397,-0.036052280539021146,,,,,,,,,0.04631652402719208
NGF,0.06193426290516127,0.04924191283865064,,,-0.014023557263470215,0.012092955392326184,-0.021558474285698626,,,,,,0.029328645690886977,-0.001999989194352445,-0.056837122964047616
TNFSF15,0.1505089355153295,,,,-0.012659187475999282,0.0292335485571588,0.029201177255120114,,,,-0.028497845899962893,,,-0.028024390703056526,0.03208075792746292
HMGB1,0.11740700175710127,0.0033388334765332437,-0.011037176798997928,-0.07287441235849361,0.058655730997433174,0.03804715691926824,0.03996716579096937,0.034136020771998156,-0.037469925574390876,-0.0066157378042580855,-0.0024377092104456706,-0.052488081958365414,0.03134884080539892,-0.029370251457379443,-0.030900887223177517
ITGB3BP,0.0024058961694613063,0.05575743043363271,0.057010310929489015,-0.017683721981460763,-0.0701964048597105,-0.014056835012789298,0.10085655427530656,0.011061199830356739,0.004392843341530954,0.005167794596702842,0.02095645302820701,0.02245750766293511,-0.005753888218532772,0.0817573929508891,-0.032848790415834
AANAT,-0.045256153395040924,-0.01712917007812144,,,-0.01151856713291724,-0.024051976933793975,,-0.014135980985669181,0.056548631783492995,-0.021195959474592952,,-0.04093566879772417,-0.005862412416088139,,-0.008138628377442622
RELN,0.11196255106572053,-0.005723657255159008,0.031974992727073416,0.029629996140016747,0.09696598498810192,0.025465391584837148,-0.014062531844592186,-0.009229972610332204,-0.03355845199249919,-0.023465756636669662,,,,-0.0003072231373346626,
IL15,-0.04086394603375838,0.06511500623005832,-0.010175792205785817,,-0.03998060379908076,0.003953774288278432,-0.01862628827912341,0.017178737984701105,-0.013896214153897645,-0.01965827275137431,0.1418797146986413,-0.03537852741601274,0.006874486947624709,0.04790568830599219,0.02532011289613611
UTS2,,,,,,,,0.07490574670546592,,,0.0674374652756367,-0.08035183531722713,,,
BSG,0.015988586164724115,-0.04567271573970799,-0.0007997594492218324,0.015280238385920521,-0.02101784234635597,-0.036104837969082405,0.048136709868471156,0.0031020261958710034,0.026763217559857184,-0.0027518119642669057,0.1353803633227707,0.0999978626620507,-0.026173511617403864,0.04083248112521129,0.06207570233096266
ADAMTS3,0.11436599136591194,-0.021017640879946686,-0.0327130886990527,,-0.012203417716524228,-0.00726542410119548,0.007609996946514561,0.021933827277558104,-0.038017808327286844,-0.02190477834628573,0.04697907650974363,0.059684540802559964,0.038597505882984266,-0.014984766435986547,0.03862521198742238
CD34,0.014770770640448634,-0.002796458265534656,0.00976990169220413,-0.0018784900928723544,0.012677210997559106,0.026092617703610172,0.0790579566872692,-0.006641546950996628,0.022841634270964292,-0.021652411296458726,-0.013280787730637362,-0.08143721077256118,0.08996288093923914,-0.07322490068621594,0.03302038067853591
CCL23,,,,,,,,-0.016084502422404216,,,0.08482979115955333,,,,
PLAT,0.05195112302000666,-0.0035060857747411123,-0.04245454799539072,0.008402518731881333,0.021754807489268745,-0.005509166007367093,0.07304708072271318,0.01901251242032277,-0.020951216573036772,-0.017390245054145135,0.01666501003607912,0.03427158625597566,0.043769373576318535,0.07884017637836915,0.012553341633023055
NTF3,,,,,,,,,,,,,0.02430235863353686,-0.018904062968935355,
LTA,,,-0.013691699251145297,,-0.014570483635354466,,,,-0.014739674649833633,-0.019658275178000673,,,,,0.06938224780134883
CKLF,0.05384251525383977,-0.04120798232848351,0.026365382313751812,-0.017306246003839693,5.685203661982343e-05,-0.028239638511548683,0.05670407219005068,0.019738538369887072,0.04215133026283725,0.06526875898520197,-0.023712054443061438,-0.0358853626305424,0.029103212148281873,0.020070997110096116,-0.03729015257678908
CD24,0.034028128536962916,0.06239279474130909,-0.008278669400942216,-0.037853230549966095,0.015529790413089398,0.003696980941196195,0.09898736129114889,0.015843891918119028,-0.004231944584805619,0.003974397921379222,0.029351442144286543,-0.04093685461391411,0.01752826918023412,0.010123157766786992,0.016544221552216243
HSP90AA1,0.020827507528190424,0.04517231738581132,-0.042153173275794244,-0.08312473166790635,-0.02288823509846063,0.042837415449455366,-0.08672881097239667,-0.007287163050451748,0.016476709923597115,-0.011372899007578622,-0.11763047539219876,-0.07002721661405795,-0.051619730845081715,0.016530243217577525,-0.059301562599613354
BMP4,-0.009823342567013808,0.01116076725843281,0.030910720386256998,-0.01957583415625308,0.02102152559150685,-0.04667674655894023,0.08459824456089877,0.0514546396573353,0.012827857936685201,0.0632313444383455,0.009497133818305374,-0.020659461440932895,-0.02626226077362787,0.043655783482657126,-0.024547036275944404
SCGB3A1,,0.0440114126327568,,-0.01435749569987547,,-0.028642935321160183,0.09925543665845188,,,-0.01371728444939228,0.05552835276791519,-0.05068383565492401,0.03984556261880958,0.09083587276389629,-0.022394525473374643
IGFBP4,-0.006948567928977838,0.011645009982219994,0.005594238468962728,0.045211140856372505,0.022109963661459106,0.007108593445745082,0.07167059742403302,-0.020712576129774455,0.003774635186572276,-0.01113798399363082,-0.08978459340836495,-0.25739091991467866,-0.030966307218051308,0.010942280103029415,-0.010653238462948635
RSPO4,-0.03989759581801813,,-0.02213419557484718,,-0.008634312281410305,-0.033058603417638055,,,0.008499638956490998,-0.027269122510103418,,,,0.02100842003741104,-0.004030336206627073
LEFTY2,-0.008713280769926324,0.036063656025046506,-0.013859854149504915,-0.015278785338211857,0.004284504807081843,-0.051312062710017946,0.01445092780737481,0.009781163193608758,0.03790133405184387,-0.02426792117081295,0.03191369582496839,0.012595366408410327,-0.0007707837489705987,-0.017570856854079026,0.005975975874840321
PF4,,0.026359873464407723,-0.012454461365477275,,-0.009918640823921354,,,,,,,,0.08279603822950972,,0.01618309909306615
ANGPTL2,-0.0019498463594314517,-0.01907004228631089,0.06070550112864883,-0.02375527414204461,0.030334930355273113,-0.04093872808616281,0.11506249698728757,0.03315420201098478,0.011067471705584534,0.0036638432198185023,-0.0450418593344593,-0.00946760039366232,-0.004296273162289236,0.020529423754689465,-0.013023496574638718
LRIG2,0.0027185587689881364,0.031209205181788265,0.040697841013210785,0.04670554165796895,-0.02775271419686866,-0.008187667302123256,0.14836838516195244,-0.032020074243234525,-0.017497297697734168,0.0010662975845496501,-0.0347478775711911,0.06224984918510538,0.024762333954830823,0.02356662907249568,0.006006607509395958
ICOSLG,0.011584345710383552,0.005311065139605817,0.0635792687303042,-0.03565191034867539,0.027649361242786746,0.026891858396386713,0.06608662312154867,0.07705386222852165,-0.028176847200457447,0.06426939148792324,0.020419445035419193,0.04514584073809029,0.001182000106151412,0.015583726670675613,0.014944074501717818
WIF1,0.034559586076284246,-0.0473017802537809,,-0.02910493718694628,,0.002932963546340189,-0.04942528394455306,0.0056932532608428375,0.02345023227467686,-0.06564807881923718,,,,-0.014780462139542677,
NPPC,-0.08634236265469879,0.03369133139030179,,0.05557084083702995,-0.015386257918461323,0.058493330695837155,0.004413827088109116,-0.027404271226690185,-0.03293777172574628,0.06012236661646386,-0.023758978735489964,0.029099255609967515,0.02153816271162463,-0.03944977863719887,
LYZ,-0.015727150837177163,0.060495148007957036,-0.027211507113353413,0.06747275908182108,0.03313542077337095,0.013598682042675283,0.10967689373358103,-0.01756999952768606,0.006795923198849711,0.0775149773542511,0.010946968082066771,-0.011197054331079212,0.02949381297805438,-0.02222772739028432,0.013714866180644974
EREG,,,,-0.024724820057542438,,0.056994291272737106,,,,,,,0.013084327274274679,-0.03997638818107755,-0.015411484551197391
SPTAN1,-0.0019135428731331383,-0.0025877068592098868,-0.0014578957804688784,-0.024542413841320013,-0.034564620000433005,0.05618318100565763,-0.0411252673435507,-0.05578192400928405,0.033575593936475676,-0.03595257773661301,0.033824107264384624,0.039030651558488755,0.0842546021855584,0.0015837527180918272,0.03394110504896699
PTH2,,,,,,,,,,,,,,-0.04197839977260201,
LIPC,-0.03558880580090325,0.024152033219453056,0.06631251532252525,,-0.01782453627469765,-0.0320061692431155,0.024018134421473412,-0.026422622588813515,0.025864919674300355,0.10343054538337607,-0.025193964882015838,-0.021468393059096577,,,-0.002411985990736734
COL8A1,0.010825736986802718,-0.0016844723360280897,-0.018212690484236335,-0.03634816050671273,-0.03977855643645245,-0.08405012453947867,0.02067692406512841,0.0051937565699527255,-0.015166742030047446,0.006518833453993259,-0.014201713454691962,0.018159820339724415,0.019118607197321304,-0.008276075485211249,-0.016046908187294456
GSTM2,0.038060745438619606,0.0003936812457054873,-0.0143346591796632,0.02823214326787231,-0.01015725356170284,0.014820927412399718,-0.015751034818354676,0.10261975863344497,0.0001299361310603505,-0.005337712684668076,-0.049466722389949744,-0.04407810548963193,-0.015039445217157714,0.061251670454693034,0.036704387380443355
IL4,,,,,,,,,,,,-0.043637321769895855,,,
SPX,0.09894147807119523,-0.00025653345487764177,-0.005964683249728564,,-0.029207506559124928,0.031247549994672184,-0.06449554598701376,0.025984370779711198,0.02230807212528473,-0.03912614004428693,-0.03149708393546144,,-0.020170887643709324,-0.049778385023009505,0.10813371364265227
MFGE8,-0.019268482546757486,0.019272935784799678,0.019154095523293505,0.03728588054664821,0.04484364359473924,-0.06634094300721524,0.06087490773127443,0.010814560635843842,0.03138727083642831,0.03603050517637235,0.0021441894913846243,-0.0002260800415813335,0.006349733019804657,-0.04736551124562975,0.009420207687693737
TGFA,0.019730290415276887,0.011101652999169237,0.010183331232172974,-0.007314098484346781,0.007448454230668234,0.009305936252311714,0.0998016541150655,0.0229747233408959,-0.002030257330113394,0.013191553190798283,0.01726369550052191,0.06887408695388493,0.04923185544305316,0.048276099639748576,0.07732443599956428
SLIT2,0.08189227065573956,-0.014995763936547491,0.029797446515854947,-0.0008843835544121391,0.0001809980626589173,-0.0008605238679210796,0.014736606396278993,-0.008875765476292093,-0.004794399168221115,-0.04421901547709037,0.08258056695301691,0.040233372542771186,0.04761108731200663,0.06946187345918194,0.009585812655205866
PLTP,-0.03447312375065335,0.020636622230962652,-0.02923815864148731,0.047557948839001864,-0.012174500276018626,-0.025279975221919184,0.015769759059454755,0.06253608449360255,0.05781053236161925,-0.009415260413845526,0.0018067352780419767,-0.013427039588426632,-0.036324758065811424,-0.03583696412435043,0.015864996189908488
APOD,0.0012113135967648358,-0.02786481298661635,0.004174413392102552,0.010971586281138892,-0.04772489818333274,-0.018518415726095826,-0.053263449784870014,0.03483925119121718,-0.022755286201723367,0.06776127015860357,-0.12585919897694342,0.07371490433702016,0.06787713199683028,0.02996810115880936,-0.05661499599075151
B2M,-0.019800070450198545,0.021075203518903008,-0.05865186299584887,0.046440052150493384,-0.01464539714069184,-0.05043977809244221,0.016186243683889323,0.04058248695726859,-0.02864738334996639,0.001438526596571121,0.053393994458344314,-0.1425993861829991,-0.0389713892054086,-0.0033691756126207123,-0.04269678022875153
OMG,0.02686935546628901,0.01108050608699557,-0.06891509977959484,0.01557999906268297,0.002135277632461573,0.02877307196654341,0.004567308445513955,-0.0177143445107911,-0.02131133712477887,0.02611579776815993,-0.056469218782978794,0.008172037046394097,0.021796007316408197,-0.051205685177826726,0.06391585108511626
CXCL3,0.01232237102960153,0.0047742268133887916,-0.012783436326228352,-0.04449864530252848,-0.03907733891497163,0.005204314253466039,,-0.018559867297786584,0.013135499276281737,-0.014157517974231338,-0.024486010200932523,-0.01606918523705372,-0.04258423906687099,-0.033278941432591594,-0.001418101107894171
CXCL10,0.02201466084155672,-0.02722666023663252,-0.04176879397854394,,-0.03390321406190018,0.02000723712127633,0.003922988237617084,0.04486312267419523,-0.005761287338287245,-0.022498009372182597,-0.006643416709224391,-0.004839333215922658,0.017255275187394125,-0.017962934394247173,-0.029942101030574687
RSPO3,,-0.014173649826852652,,-0.010787833359450234,-0.011518566281825541,0.070906856652439,-0.043499542285992225,-0.006745938221217164,0.018148765185163868,-0.01479433342364122,,,-0.022059596288302556,-0.03126680481036152,-0.02376375456984601
CORT,-0.021530710572486813,0.06788571246688758,-0.02224287932504896,0.046834005288163234,0.020072047478344138,-0.01921081978923745,0.0005176745704651596,0.046553020331606194,-0.02939524308961339,-0.03924890714920759,,,-0.01700010936894868,-0.04181878545836773,
NCAN,0.047818142436736544,0.0356721867457581,0.026454260437977835,0.07812684242003065,0.026850233309724345,0.0019553622784102428,0.059342362981683085,0.027574806217010393,0.03153208704577788,0.026361029872436912,-0.10423596064191619,0.08848086043573716,0.03324934637362679,-0.020459629885927588,0.03699591416091806
PRG4,-0.012900502919694794,-0.038111610160085775,,0.031129428981555518,-0.011368328182251312,-0.02291628814099647,,0.0954074932155306,-0.008048302096893136,-0.017297021365767207,,,0.1753847079013996,0.046444551192398854,-0.022322545878646606
ZG16B,,0.006386749888860691,-0.01498692004681482,,-0.013194335199095776,,,-0.004158847560427143,-0.007355297709666712,,,,,,0.012224899786419623
TGM2,-0.05490787688574842,0.04977863460390798,-0.053505328151413026,0.020589716013442488,-0.013817668387470132,0.0127777612261002,0.02105918203178879,-0.02149668224141537,0.010095827353747375,-0.052635983234352424,-0.0068723162250486644,0.029958484850063877,0.04297187959255945,-0.0297960708343851,0.0038259633367272216
VEGFC,0.015150448809957766,-0.002058691089512654,-0.01924378247927746,0.018241175029348862,-0.02026140480132278,-0.02425149756971328,0.06719708619835303,0.003401490621372863,0.038823583049886826,-0.017652299760673052,-0.04052769591242714,-0.04946596113043821,-0.03406202334428714,-0.02245962826254035,-0.04857754147527147
WNT6,0.027593512779773573,-0.007475063524440673,-0.013859854513249902,-0.01851818433643779,0.02177673065894943,0.041064245896135755,-0.019104832607721972,-0.01977351089411003,-0.0399467299156587,0.006519120392560636,,0.09302162393408551,0.020615700692083936,0.0070695387774112935,-0.03578533455735482
NRG4,-0.006671540012496883,-0.008337698418476893,,0.14376691062189295,0.0067193290621716945,0.057687699195737366,-0.023387846861068762,-0.025045695788226796,-0.012566818727788701,-0.02059346662103862,,,,-0.036629634299081434,-0.02376375723319593
PMCH,,-0.026901800365003208,,,-0.01917081481861264,,,,0.06434098558571558,,,,0.044933423456750374,-0.02979917941472264,0.0009178759482810083
COL9A1,0.06100485346654776,0.02986824956386398,0.030858177939744234,0.00016389473724691837,-0.01445045764538404,0.022132225591746116,0.1490218678214187,0.023570185910164344,0.01854633399127302,-0.02346576563727906,-0.029762247337146483,-0.10029801998798053,0.028294998115194266,-0.005679469599050893,0.08031945087452791
GDF11,-0.02211621730209818,-0.015113508417938147,-0.04770661349597077,-0.055237182602150624,0.04311488963046101,0.011047057751414884,0.07939289195779808,0.021354045897632134,0.0391108118776726,-0.016970101115016772,0.03442963707624859,-0.06798018300831903,-0.09956472122324905,0.018921570264456976,0.058582035797246204
RAET1E,,,,,,,,,,,,,,,-0.026068672838766255
IL24,,,,,,,,,,,,,-0.015986491924829926,,
SORBS1,0.12762138360897848,0.06550585095797044,0.004526840206260742,0.026716801051840162,0.022690696215197214,0.030411865554314015,0.018428544776711495,0.04416765789566282,-0.03006244184728989,0.02259787876983237,-0.03133731465424533,0.22239981907089734,0.034324244391893674,0.0019789412720107834,0.04297608431091027
DLL1,0.015773465993989065,0.05759500569548316,0.017757623726037328,-0.027248973239280532,0.002012830200609955,0.0014707318315690602,0.11771101946602365,0.03240195417246634,-0.05005668939346295,0.010131986185618625,-0.008793656281074553,-0.019988720623466485,0.0945153412147177,0.020229341444371468,0.047051255891215615
TLN1,-0.006875243708681551,0.05430006802369268,0.021178248896720743,-0.01606069290217138,-0.028862572785643813,-0.015186629164569193,0.09410812249063416,0.01676345810873236,0.04142104107000835,-0.00975669955117027,0.04459155587267779,-0.011952207996426573,-0.01902271605015559,0.022726020142318178,-0.0037491893380757952
COL2A1,0.011593474710924959,0.017376539879976612,,,,0.05178650881020102,0.1230736179207451,0.0019529941916574276,,-0.014372787324989027,,,-0.04166568834374147,-0.024155738286483795,0.08947417546945495
SHH,,,,,-0.01181355950243972,0.024753116370389926,0.04590004869499521,-0.0145903158031142,0.0016407338908905353,-0.013717283250416226,0.013880413076029451,0.025155182348987958,0.010307093004804964,0.0285641596992026,0.1038540648373508
PON2,-0.003809644764968068,-0.0055515466312616325,-0.016161824978202097,0.024287742424919965,-0.03560847349335835,-0.009915064949706854,-0.024020357731727116,0.04375098338970874,0.02250846003978665,0.0062240369690721485,-0.01725571647668476,0.026719402726828923,-0.043741650479243686,0.0013165600600409959,0.05492536434244967
ICAM5,0.08447243415774784,0.08102604418666104,-0.017840745456801317,-0.014238681266655711,0.10912053206960619,0.03887012513616787,0.004918449888432152,0.0054372890374032815,0.010953485508989133,-0.02678911322193914,,,0.12445140455511015,-0.026960453225085477,-0.01614037506147631
HPX,0.00546230869356785,-0.015051290052396296,,0.07851288585640318,0.04446861833148624,0.0363932524173201,0.039776886790389175,-0.027027042719997552,-0.027389047002654543,0.004484907522062134,-0.024485997390378232,0.07416312895971885,0.042542085577713225,-0.009876016151669057,-0.007566075731660759
SFRP2,0.03456271335899286,-0.0019448482417171928,,,-0.013454364039485793,,-0.013145162833072967,-0.01481250433969652,-0.007914280648164877,-0.026909799299091233,0.040609642842450604,0.0064511721353807065,0.03154205502033768,0.06829483455126266,0.05966432829588289
CFC1,,,,,,,0.04955562058641229,,-0.015478102365102527,,,,,,
CD70,,0.035567374417803554,,,-0.022868590724934884,,,,0.0661275777474146,,,,-0.010831643590312584,-0.02110870925367335,0.056570691600504416
HP,0.10495222531059242,-0.0056932546817934655,,-0.0053354985547507325,-0.03909411244137319,-0.02900397274358522,,0.11605538551592788,-0.011785500510419688,0.02402805776046208,0.0031951710524926315,0.10341333848646346,-0.058903584465069166,-0.004733194910943548,-0.03554798167683049
CXCL2,0.015804507744102515,0.02201479877448181,0.039059060990821834,-0.013782738503835518,-0.03140990528653954,0.07135591369238575,-0.017298647123086326,-0.02007384143280419,0.05660197827277798,-0.014197659808669227,-0.01086376069703205,-0.023305782084411038,-0.04811989786230309,0.015383115573467531,-0.009721378635183034
NPPB,,-0.011051111719897483,,0.01445610388125996,-0.020325995396401366,,,,-0.022914382820209692,-0.017652301044575436,,,0.05442039992529057,0.04437281871043085,0.011860437821007751
CCK,0.053398947894123604,-0.012096332712861447,-0.0325541978068908,0.05239365027441158,-0.06078734812237394,0.06863216016701391,-0.1193217370909511,-0.00467779131468402,-0.00724989744678549,-0.0761433585971153,0.27809783866130455,,-0.0031815864303003077,-0.002810190475280395,-0.017787344565005185
SEMA6A,-0.02085642192020578,-0.008655030360039392,-0.0190989766731923,0.03223840401135926,0.042106650695679905,-0.02898896628793099,0.09893326485960852,-0.012704557577044811,0.03465897165635181,0.04064304329487541,0.036969988332781985,-0.011674195602955285,0.03856239472808246,-0.07993567452384696,0.04054760123400312
