,UKF248,UKF259,UKF260,UKF269,UKF334,ZH8811Abulk,ZH916T1
CCL7,-0.013758078987464537,-0.011230586506175484,0.06725700295360486,,,-0.021351677720699836,-0.014834668787891438
NGF,0.05257374893554187,0.06686340658707994,-0.026269011713065442,,,-0.024659478436365276,0.006949726193436749
TNFSF15,,-0.012505807355576219,0.06249032812817407,,,-0.0208154881910594,-0.03919576331061186
HMGB1,-0.026562700819758332,-0.032986630290376504,-0.0039034961432743327,0.07203697067537762,0.02642852962985008,-0.061197082376900476,-0.06939313841352876
ITGB3BP,0.034405845243706955,0.012516491973045827,-0.023116095158297247,0.124937625522381,0.0784527698378466,-0.045378767360563683,0.050404098169190066
AANAT,-0.019960879465231972,-0.01137900689516126,-0.016418604183560843,-0.012443414462155973,-0.018482765868565423,-0.018731446055644127,0.1964759827880842
RELN,-0.011261317890499034,-0.019751407697826975,-0.03256710234726422,-0.03651288227826212,-0.02046201712945243,,
IL15,0.03049813339099945,-0.039496194366254525,-0.01015097232165575,0.015507190480046982,-0.01714191108355232,0.08626444692698304,0.06478687090947821
UTS2,,,,0.11350711789436954,,-0.01595119722574317,
BSG,0.04949816696683269,0.04608544621169478,0.021596328041159834,0.011653878898543042,0.05681830985253508,0.01386498636398741,0.06182439611895374
ADAMTS3,-0.035195437966707856,-0.021061455145354766,-0.03692447762919287,0.05400607456637393,0.022723748840564887,0.09128512429595192,0.022968704227264936
CD34,0.01733592036667457,0.0011914731601777486,-0.03541004956758063,0.045591126270165455,-0.03969791959584887,0.04517204333777121,0.044283108216679995
CCL23,,,,-0.014158630395897688,,,
PLAT,0.0016117235764476804,-0.09178416832258399,-0.04176949170357386,0.1069757055509021,0.006208855117666278,-0.015190024747725593,0.023079812029102118
NTF3,,,,,,-0.007435856602522483,
LTA,,0.005296317911016244,,,0.0610656363639577,,0.11781184564304033
CKLF,0.019876962594709547,-0.03666379480641215,0.023255582790138327,0.1048997851124584,0.06197624647973786,-0.03722398351020484,-0.019267666821832546
CD24,-0.0328910923200264,-0.011185508879068789,-0.011436027922808454,0.0034902131142568126,-0.05247354124304714,0.07960163625392953,0.014204765014785913
HSP90AA1,0.024782130450940337,-0.04522814471406623,-0.04487780849318867,-0.05227847043525172,-0.07715847560761285,-0.04676972263194697,-0.025604085393332674
BMP4,0.012011485045126877,-0.00770777906989762,-0.031862953653961364,-0.027822166183361405,-0.014606680538679548,0.05793884700076188,0.0006712193303356642
SCGB3A1,-0.01375807761167502,,-0.0005661691290052596,,-0.011961400338330269,-0.03249815613061865,0.024825777016160122
IGFBP4,-0.01342255040772214,0.0014871214747361138,0.021279008267091084,0.1020033601637394,0.10714795229262881,-0.03038930318753398,0.03537395050454482
RSPO4,,-0.022032456237123906,-0.022566798806999067,,-0.009739875412669888,,-0.027860403362873456
LEFTY2,-0.028615428095194632,0.02167292337521333,0.05362181193028357,0.08830709469438343,-0.02116150041023569,0.07789786101263785,0.08024224595405324
PF4,0.08128048664230567,-0.00979846547089096,,,,,0.017719101683233603
ANGPTL2,-0.047971600895060244,0.05658964331224454,-0.025180040237508354,0.0980430857094028,0.01879429853465597,0.0032432574601475484,0.03730013735529098
LRIG2,0.03382998146573829,0.0408532897124622,0.023674216563115948,0.005733882889221116,0.029878553358320337,0.0684347880443584,-0.018163483075825937
ICOSLG,-0.026484286383417117,0.04091284060753388,0.057228201904787675,0.0036272259617255026,0.008734177078611554,0.07310657521747413,0.0081530511412937
WIF1,0.08134017713272008,,0.01899465178034419,-0.04247071027020348,-0.01708265113299836,,
NPPC,0.01059897510706866,-0.015199836309896938,-0.03936604173849399,0.03961633110044784,0.053468997982600075,0.03774697881079302,
LYZ,-0.01170137347220004,-0.037416644675400054,-0.03431948499539833,0.041583391996769546,0.0447578527544793,-0.031960897538943205,0.0015513335671292242
EREG,,,-0.031756840334372816,,,0.00967305344978026,0.06094078807461927
SPTAN1,-0.008840349492982532,-0.0627992846854567,0.03880753624816895,-0.06062789148956007,-0.010346960245887292,-0.01312847494605139,-0.07194001263633472
LIPC,-0.01747243082931874,-0.017608572214959872,-0.021848375527769155,0.052666784305443394,0.07544234147773514,,0.00446476406368804
COL8A1,0.031717939957078195,0.03400147868022116,0.016920083114085487,0.0012421969558541253,0.039023543047201154,-0.0075756193224844675,0.004568398283427052
GSTM2,0.047196354387313816,0.009765787113790513,-0.016149751547125293,0.0188201831414323,0.0689095498501991,0.036390510200428695,0.0029475382908848787
SPX,-0.02825889641816361,0.10736476771751559,-0.0438189749852332,-0.03489244150580986,-0.04667670384593266,-0.021527745030325358,-0.054636810819978926
MFGE8,0.024549671661168386,-0.022764170112905623,0.029679926930554323,0.02825225895753239,-0.0013751417475583651,0.01167963052238465,0.06591892927031606
TGFA,-0.004421787118944945,-0.025894491838952063,0.021894386398322606,0.011409521750549169,-0.0016615776864643533,0.057551921528185924,0.08544008735543027
SLIT2,0.09123445968121462,0.02904810795319936,-0.028497550777740913,-0.0048481740229471436,-0.03855875035905763,0.01673160948341958,0.07253126465353231
PLTP,0.037960476521743634,-0.0032019422858749246,0.01675844256475059,0.04112266775696619,0.0026095449865566776,-0.02822635608130853,-0.04334315180567276
APOD,-0.00637558335781733,-0.031137617628952532,-0.012331425214803632,0.07006765536566709,0.004780999563235384,-0.0031411436132202284,-0.056809826393756736
B2M,-0.0666553952753984,0.023829776052786897,-0.0715256083232688,0.10440867347967583,0.07432763497834607,-0.05421106368861722,0.00037452964135636165
OMG,0.03691128601083445,-0.018998192631173708,-0.04497152765547853,-0.023434146454052368,-0.029384869267321315,0.009571492463802221,-0.016601472459896155
CXCL3,0.008904921221704222,0.06040503222410294,0.01324293841630979,-0.01633760836146459,-0.012345281670847766,0.013289756307160658,0.0017758736660251654
CXCL10,-0.02316490838488105,0.01084619281465609,-0.017096870351060136,0.05998606422929549,-0.01961814657332595,-0.002463157405712798,0.009986170691312853
RSPO3,0.05469827627645999,-0.011379006054381482,-0.02184836205717387,-0.020432746351146888,-0.01290058141403876,-0.009967450063218664,-0.015054288041771014
CORT,0.06527662223000104,0.01887215527831874,-0.026516286135750636,-0.024671664800041397,-0.03422484187636892,0.048479953194688986,
NCAN,-0.003966862742047831,-0.06512917483500481,-0.06925723309496631,0.05196309474189355,0.04842809497883708,-0.0069677776291023315,-0.009363115107004516
PRG4,-0.020690507731468105,0.06679706422957912,-0.015643348793287735,0.15549171745552462,-0.015082912217786662,-0.023385995713984004,-0.03410201959866559
ZG16B,-0.01907830119448873,-0.013034471169466986,,0.0005058425001128569,,,0.0030057326105975006
TGM2,-0.006800176468481765,0.04013445209583569,0.0035078661305289515,0.0033964757963642145,-0.05143841428502258,0.0270432117050083,0.0259474647070315
VEGFC,0.03982376836946591,0.008677231966116947,0.02211565871039461,-0.006774575865084179,-0.015392713121070874,0.005938261577076,0.025681788456700723
WNT6,-0.02219835629646898,0.05880248263596315,-0.021555028580829135,0.025670831026167542,-0.013433982727369127,0.11028339263357535,0.08893133931934215
NRG4,-0.012671673759699438,-0.013668139660977147,-0.02228190463562946,0.012146787351419136,-0.01795739524955302,,0.012330233288416082
PMCH,-0.014604785945922827,-0.018938539098621775,,,,-0.021702510649687236,0.06312664189880335
COL9A1,-0.019620457704594127,-0.014275374296786865,0.041200883447546056,0.06821834461601566,0.045361048362185664,-0.03286504410347491,0.006510344058045553
GDF11,-0.0037052359805891054,0.00015769097788270872,0.024080364623714656,-0.005940089762593465,-0.004936109615509023,-0.0018103428723570875,0.04919732332720591
RAET1E,,,,,,,0.009014999479537204
IL24,,,,,,-0.016180868976520216,
SORBS1,0.023300823347436616,-0.0710162573842239,-0.049546582913612136,0.023048023068695477,-0.06402676027310651,-0.0025511512504827753,-0.01195973185537457
DLL1,0.0521901316886028,-0.08734406255144635,0.017935130012826962,0.03741576184617367,-0.013772112485599007,0.036994076865522044,0.056967889292150416
TLN1,-0.017454505130707447,-0.03641319867542017,0.014825490906320172,0.08305154745793307,0.046069620761148365,0.023809650467412246,0.03485076330769048
COL2A1,-0.0059930137723547125,,-0.013971883596486592,-0.016337613921333784,-0.012532995419475269,0.05944925386480769,-0.0024927475770560176
SHH,,-0.011670425104395251,0.021503534456535287,-0.012843349666071978,-0.011961399292829416,0.05106899281427643,-0.005567984595575408
PON2,-0.027507544376414478,-0.07666787896819248,0.006141488634778462,0.019350490330273046,0.056008454363307016,0.00014668250053466748,-0.04532524077826782
ICAM5,0.002782384491494526,-0.018189185847391137,-0.03705335585642547,0.015735247430514725,-0.023359966700309046,-0.034491255149984024,0.007993456268474239
HPX,0.043342584321436096,0.01173847316086237,-0.029264412546469793,-0.02379096962511968,0.02464240920741675,-0.04097894681754152,0.03645956948655239
SFRP2,-0.01829140084917373,-0.013291349471567862,,0.1019253292162138,-0.023465204328748164,-0.024219758742247813,0.05162780586950708
CD70,-0.00040327515403569347,-0.00996889078475307,,,,0.09332600945167206,0.06938592795883536
HP,-0.04216790303511129,-0.013615831622414941,-0.0011494246910010119,0.006654255988225041,0.02517242064442184,-0.03309202668798373,-0.02251957088235793
CXCL2,-0.030633221347154353,-0.007068942643863493,-0.01020106421311795,0.005698719511073236,-0.023674484056936815,-0.005065907584207683,-0.013624586466974925
NPPB,-0.017749251689256215,0.10601886713544702,,,-0.015392714240627041,0.0006891325707883365,-0.015270900330502733
CCK,0.016530511452570004,0.024666862659957052,-0.026500951863299944,-0.05782576900183794,-0.04549761919163727,0.0059809857269528975,-0.019810480190778735
SEMA6A,0.00704002392562953,-0.05850656719768782,-0.01528737705801865,0.0760468619668702,0.03519496913602337,0.029910419277614276,-0.051806096975470076
IRAK4,-0.05244630197639452,0.006120165378206843,-0.02206983043830875,0.05725555299748778,0.00239551620175997,0.022849875835021183,0.04769618651417347
GSTP1,-0.06453295436479468,0.01667309760360087,-0.04602674562664202,0.07982394251048457,-0.011258941741689036,-0.03167262433964383,-0.027818666215550708
VCAM1,0.032409969595737845,-0.023913058981209823,0.013992421622224523,0.048617012268894894,0.041920449153247975,0.059494009854864235,0.015985950652112463
NXPH3,-0.0005415900669616795,-0.009033249454164845,-0.004214871835144508,0.0728310263426573,0.015638281669225713,-0.009873293740559858,-0.023841303533847474
MTMR4,0.036053611141934394,-0.02094516685346593,0.0770497521455938,0.01140561402299802,0.06996561913399742,0.017916558904546957,0.047864702695420695
LAMC2,0.01054147967093183,0.02967640128170587,,,,-0.019892902346924958,0.10821582856145728
IL10,-0.005574132154782369,-0.019488284598345756,-0.01538588991277276,-0.02143859725883003,-0.013778667637625466,0.00902243956901633,0.07609622867586413
SEMA4D,-0.00026036986744531213,-0.041419175084199816,0.017458326567718445,-0.006876111702950889,-0.010936344336478271,0.003623411294374223,0.0025614073474220585
TRH,-0.01144659592484906,-0.006861807038925759,-0.013749392757191352,-0.022747770573461112,-0.037999023650850755,0.008490307877962967,-0.017104432459249624
SEMA6D,0.02367746465916183,-0.026242063211551713,-0.013889407459695238,0.04438091552080505,0.027732681556725577,0.03224449056563704,0.01746016747268458
CEL,,,0.0018376690358693052,,,0.06518137031615603,0.06504297217573136
PDCD1LG2,-0.0185723985007015,-0.008466646465286365,0.017559312499543768,0.020249634455918333,0.10652763519458694,-0.033593220542959205,0.05560035761797247
SPINT1,-0.003695964258958793,0.021431611220151976,0.008971107885087582,0.03772024082356719,-0.020224117799635188,0.018367779735705206,0.02211912841248105
CTHRC1,0.029231798592778236,0.011971994554606562,-0.03280173417651034,0.008243900619191245,-0.027960416879415258,-0.023118275331015188,0.05947929133873028
PODXL,0.017747254325796366,-0.01817242838446751,-0.0029358397998875485,0.08764294701257476,0.04864700721655245,0.0013010567096022447,0.039738356506926295
JAM3,0.015167005590520555,-0.0641175627333598,0.1080593189670521,0.06842447185304805,0.061837569113025445,-0.005660130776189512,0.012783884279586865
TGFB2,0.0409371726447609,-0.00047842869480189986,-0.019866896323912277,0.0552483281773966,0.005095709925205978,-0.017463109390449417,-0.06582073165950364
COL18A1,-0.010620327865045,-0.060984155119149654,0.01936624053813777,0.12142160160447123,0.02445597713859517,-0.04935556681900344,0.016542095671893055
NODAL,-0.003597258540592186,-0.022983831090401318,-0.009136968578295565,0.024552762303497483,0.04324631474418164,-0.0060624605942334875,0.11884097992578148
INHBB,0.003926682884682372,0.010954247701896576,-0.046358833388604526,0.021019816113003267,0.039781294840339966,0.0031902608715748573,-0.032976077962857904
LCN1,0.010736096689611271,,,-0.014337203880992189,,-0.025728682480724626,-0.01729693307771251
ARF4,-0.03502899172561652,0.019006916198562773,-0.006177886054739574,0.021279823567341098,0.04293571718104499,-0.041629502809574635,0.022767670553299472
CXCL14,-0.03751530784082168,0.03468147040367379,-0.03980985492016539,-0.04629600994127832,0.01908933092639782,-0.0016072887251666215,-0.006179664483654001
LIF,-0.007133149075397204,0.06752294818650778,-0.015657709888981592,-0.029443230522972944,-0.025492180859902725,0.0542498019565712,0.01753992208021598
IL17B,,,,0.05702763787438824,,-0.02238939695664427,0.08670341667091427
MMP1,-0.01920661105071433,,0.04006119991031018,,,-0.035373504130455605,0.07151588980015655
MATN1,0.01942939364365716,,,0.08583274230752211,-0.012532993859803956,-0.03237411440732874,0.06094267283342738
ADAM28,0.021656441728570303,-0.039133762897449416,0.021965585453335594,0.013570845098419082,0.05080082550606703,0.06251197653816727,0.031247292507552978
TCN2,0.03711611214086822,0.051500061762728096,0.02975338051623011,0.078775973819166,0.0034049120375380312,-0.01839894419632434,0.036506773447299926
THPO,0.005939125984946769,0.040625495969749785,,-0.029253430319936373,-0.012532995299500534,,-0.02251957773780363
CUBN,0.009176144506526651,-0.034678664246196686,0.011662456341137023,0.083280140241261,0.0003841681138107884,0.03413645199675242,0.021327210366901304
TIMP3,0.03214365351011665,0.0448167138808122,-0.0407974775737077,-0.00019249770364761784,0.07527926133954885,-0.016147407413669886,0.04818509511648931
PIGF,-0.004068457499093042,-0.040678212952826955,-0.0006201912980264198,0.03900155609446704,0.00853262222371184,0.051281963382146405,0.02025196217492618
CRH,-0.01632218806315095,0.07505374459217692,-0.013971886160102573,-0.022046849403829068,-0.01714190950399943,-0.043742218425501626,0.12334580692490255
BDNF,-0.038345700348101,-0.03530374157867937,-0.03046092069538793,-0.03783718444751963,-0.014115371644276939,0.0029480425379404766,0.022117401192259266
CCL5,-0.045604359255654016,-0.030895349654371757,0.02938167444244607,0.1275687204623517,-0.01700251528650159,-0.030713006746531265,0.05629757186872121
GAD1,-0.06196572463920937,0.00708091486162619,-0.059568611848590164,-0.050856943124101606,-0.02519534809073139,-0.0051800208780982395,0.07092150667321542
COL14A1,0.07690770821636074,0.05210641644175337,-0.0007885941455115347,-0.010330308547457779,0.07324496579900663,0.039997911618400675,0.051193045682027524
HLA-A,-0.033213562518077465,0.05632882051329286,0.01055845344960478,0.09673739786534052,0.08733496639193543,0.023658976492320554,0.005983715348895284
CD5L,-0.01632218617479812,,,,,,
FGF18,0.07702391587216358,-0.01045830301893117,0.07768161554415483,,,-0.026469630188890838,-0.01710443383152482
ADM,0.02199719143424114,0.08509907858252676,0.07331257576538701,0.0016554659425772492,0.07068530043721256,0.030814017210271417,0.011380437272591715
CCL15,0.05212428346697831,,,,,,-0.014834674134208733
GNAI2,0.025592748854441467,-0.0033268138364516745,-0.051877498708998326,0.08563407436587372,0.026476967118622168,-0.04686014054555151,-0.00514314329669457
HDC,,,,0.016063521115738878,,,-0.040884637457506305
COL11A1,0.013919626094174437,0.028793194791416454,0.04372195725292197,-0.026066243484906684,-0.037762803982557346,0.014142977833832714,-0.0218430618158253
NUCB2,-0.05700305652711548,0.008736750368109317,-0.026714497402193196,0.019843218675166606,-0.012439712893232141,-0.048556207412425535,0.038572190632008785
CXCL1,0.032569520144695885,0.000586963734590957,-0.015013130953157738,-0.03667511510872577,-0.0170025181691338,0.1153668582051171,0.10562394567626729
VCAN,0.05802664667592229,-0.0307825252916189,-0.035293810810415056,0.07776797899260568,0.04401262479716398,-0.01639679002688314,-0.01308607767723722
MMP7,-0.015197377081650606,-0.020791817805174268,,0.02575471477502507,-0.01937102107640673,0.010786679743423894,0.07673716872342268
PTPN6,0.01958671929513873,-0.03021237725077169,0.047184433142460055,0.07768203932649048,0.0030286084912713343,0.014475522793314453,0.04255469138080009
PTGS2,0.000823850865693398,0.03833588304378279,0.04919041593229054,-0.04161538088898944,-0.016737994678795328,0.09781727390575429,0.015513449258589886
XCL1,-0.017886196659081303,-0.011379007969491243,0.010413875109590659,,,,
CD58,-0.01447653365929752,0.03205896730053275,-0.018051153900257706,0.055856921907635054,-0.028610317476695995,-0.03579809146156714,0.022858590754424382
TNFSF14,-0.01802218703183761,0.01817981903788133,0.04511844643304799,0.06452690895782295,,-0.00037310651653009864,0.03244634416280914
CNTN4,0.0025427437776235013,-0.020450124520649243,-0.011913534006500451,-0.037158969962683294,-0.00421742190835251,-0.043239180442143366,-0.025242120574591912
NTF4,,-0.014393946768027617,,,,,
INSL3,-0.01602273114751057,-0.010458300967596073,,,,0.053070101783054886,-0.020312033775185485
BTLA,,0.052430622479263334,-0.015241806002853185,,,,0.1035660671023901
MFNG,-0.01985710729965831,-0.03346081550889349,-0.00650737808326951,0.0658236310444602,-0.05211023657376552,0.06345069319591887,0.03422706972181792
ICAM1,-0.010290141333936373,0.04585255420300861,0.05058816500656353,0.08947093261568036,0.01378311623431393,0.03690745923069351,0.02507578862628746
PROS1,-0.03819106415210098,0.016925773203294456,0.06293407323369879,0.04587020629607458,0.031026940055331343,0.009923421167704458,0.06421232569958739
CLCF1,0.007122325990523759,0.022831299017118587,0.008789185574275882,0.029288649209205413,0.04219164475023097,0.01915998570770231,0.036143512926094024
PSAP,0.000469980710915722,0.051664484397417824,0.03149450591803356,0.020517730579850003,-0.04548628820744066,0.031333290841065654,0.036709322360753034
EFEMP1,-0.011272181511211973,-0.016893208878226516,-0.011926154697296845,0.03932733807634262,0.05723555710001499,-0.06263045645807108,0.023273604703870226
C1QTNF1,-0.007297103161028318,-0.05468345204792079,-0.004586929793607331,0.04134917912418224,0.058156387839918326,-0.012788842221902328,0.004749571589306181
ALB,-0.02477156046601418,-0.018567220259746744,0.05246418948749687,0.02690947628386961,0.021855013909172563,-0.0349068149533091,-0.004974294055089788
CCL13,,,,,,-0.01571834800484328,
EFNA3,0.019810172677834817,0.056382507245713774,0.08740732246076197,-0.08854713441924732,0.038813303819804024,0.08824512852138824,0.028814177171145334
DRAXIN,-0.016174355204675986,-0.015171546535352623,-0.011054751467011119,0.0601691763494911,0.03778971864308782,0.0375081723360167,0.07457653533946886
RAET1L,0.014669991294519121,,,,,,
NPTX2,-0.015712412789165648,0.06152958979961356,-0.020906251245501117,-0.07832602895359628,0.04029113977721065,-0.01651531843563786,0.04592535688869924
FGF11,-0.0315809020662585,0.006437496851477227,0.10032818854341188,0.06659639145119041,0.06114834660676494,0.046206152683219114,0.027999688162334828
CD59,0.032685782990508915,-0.024925089532763938,-0.08350893820476528,-0.055421917528531,-0.04607108613524512,-0.04164235198144202,-0.006172391877119448
COL9A2,-0.0034413441109006583,-0.01902514583591135,-0.005786023217189486,0.005744197117203246,0.053726905292195225,-0.007681858721640402,-0.040150219826914364
DLL3,-0.021565055469675555,-0.06702430318720717,0.0653770573052606,0.03207029633296359,-0.04654143160363211,0.054971993477246885,-0.02896386172176993
FGF5,,,,-0.013977897636712356,,,-0.007579517998152072
LIN7C,0.00012753004812598624,0.0011679078955393486,0.05783228323094435,-0.005276493960110601,0.0365903271769998,0.06229048115532632,0.017406036972211037
GDF7,0.053469255032860555,0.04501166666184228,,0.005954151859981883,,,-0.028974144603625678
PSPN,-0.034664199416728755,0.04744518348598233,0.0371286271755323,0.04437833762767586,-0.04725289729909524,-0.02295191868344832,0.035046992163085586
ANGPT1,0.045374022470660524,-0.052465406452804696,-0.021235030924630825,0.07108807705694394,-0.019862514601200178,-0.06559915312425821,-0.00160154678616238
PNOC,0.0021334471534547113,-0.013351820402088562,-0.036015729966729165,-0.052373010031627094,-0.02479860001581686,,-0.02096390450141978
L1CAM,0.005964613603367896,-0.005591892642360632,0.035730550818428436,-0.05095852777955975,-0.05974760033518882,0.010560698022525043,-0.02551407273062355
APOA1,0.0239199044309171,-0.01628707580975938,-0.033814199535370605,0.1941639982140327,0.12246100802689126,0.04437315748793167,0.03868503115914912
PSEN1,-0.0009438019259576148,0.0148533625022721,0.015580117991283478,-0.01483104101515601,0.029416747368458146,-0.05831064045333698,0.00985972424487351
CALM2,-0.03784197477303712,-0.0494563338947387,-0.05893769904444627,-0.07353656778614069,-0.06618395697504108,-0.0260391923294143,-0.027614351475108576
CLEC2B,-0.00789578444370051,-0.039063768618748745,0.026933513996961225,0.10595998169092244,0.03138021597424635,0.0025658563690450224,0.02895205019636521
NTNG1,0.03561092811162653,-0.01624008437956984,-0.037147822619520376,0.05459294171951486,0.0005044474226529967,-0.019935347030888447,0.047626958630576664
LRIG1,0.02183743279596178,-0.09821094724385138,-0.00646056341265401,0.007569775132510803,0.04442131059493372,-0.009841215697436777,-0.05206683088060418
CPAMD8,0.02904915626132398,0.03363578493004733,0.020565574330402257,-0.012644889510045432,-0.02314827372373634,,-0.021283109069813004
GHRL,-0.03325578367140061,-0.013751917176763495,-0.03143685151177249,0.030338236119109324,-0.01599549496661846,,0.015118869164919689
NPY,0.03369710772161884,-0.0035537437235081746,-0.007180324953816599,-0.03447999632936251,-0.06335049502231095,0.01793664353449246,-0.009589126998265987
MMP2,0.009353793647215438,-0.07453794627374037,-0.025210271175308132,0.0562769568169169,0.05488965438688713,0.03601598759985551,-0.002170827585368608
LHB,,-0.010773600495151336,,,,,
PPY,-0.02104688793303022,0.011466851289337865,,,,0.03776733677338144,-0.007766667812200097
ALKAL2,-0.008200651367947735,-0.010617076883888828,,-0.014337201557344137,-0.03173596553270818,-0.02434445800925145,-0.009446945074727637
CSF1,-0.07937353514269317,-0.018308261994546195,-0.01586210904035621,0.043001922269680595,0.0750676264885447,0.05264302561664949,0.013802850009155309
SEMA4C,-0.05469232503723152,-0.009088609454309294,0.03246144632899671,0.00010663247146387198,-0.02159030056327065,-0.000810438852748998,0.06851911935715355
BMP8A,,,,,,,-0.018231143693880205
ICAM2,-0.034389790126254545,-0.03529530149348846,0.034941440216069965,0.054033992423706136,0.024700137826032892,-0.057783439129827446,0.028710211186025267
SYTL3,-0.020733681962527548,0.030680969501222052,0.06668193615793516,0.14291807610244975,0.002028113188112994,-0.004033910681582654,0.023267092328888763
IL1A,-0.020318641497241725,0.03235501651767466,0.03177255484108793,0.07881874398474191,-0.024088386890905093,0.040646153060747085,-0.028325863187708113
HLA-G,-0.019206606982209967,-0.011379006941871253,,,,0.05841970460329713,
PGF,0.022673786000205535,-0.05312418255737977,0.02480281313288681,0.030572228215449603,0.01024400279715503,0.015316542789259825,0.04275244646505371
LGALS8,0.05116042806882194,0.02397518288562057,0.038911921861307014,0.040824191074299625,0.022555497340282442,-0.001765798378350982,0.05775594008881949
DKK3,0.02338383736511374,-0.001196014638347041,-0.05923765881860534,-0.10868820150750214,-0.03473339203095894,0.026606857598689155,0.015433402535793487
COL16A1,0.010459842753593272,-0.046568835115886616,0.01712478798323046,0.02271560171387627,0.046558619834502026,0.006481370091811358,-0.017671852207745375
