,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.021071461761688653,,,,,,,,,,,,-0.027116020948337493,,,0.12762127518264405,,
BMP1,0.15970913825826522,0.02055101293463639,0.03779487230521625,0.012771624297213366,0.11838047047807472,0.021907573481216764,0.17898118846253014,0.4601382044829752,0.02386390865065647,0.006877544713829042,-0.039417789862142665,0.01231477944800945,0.17975835942505544,0.05943211261584492,0.14346152376181492,-0.09253537994456716,0.2385664718562376,-0.1178692923638253,-0.0025995985018941307,0.09407715571909354,-0.05506370739875262,0.059490508573468326,0.010851974588200013,0.07572462522639527,0.07925664922757535
NDP,0.25907747739165876,0.04822311123915708,0.014275546077187581,0.055169475970876326,0.12895908654004223,0.07241244700220284,-0.020013305941468513,0.10148640861036623,0.05452906355043525,0.03192422884697257,0.01658132593661194,0.02948887453900646,0.1274195488205529,-0.05850626043442436,0.028938868431634308,-0.08719686553915493,0.14229187661499995,0.05090237776301261,0.11539944506438546,0.10233894601778634,0.03653923315692171,0.11097054579180178,0.37103850422634466,0.20570731898269745,0.006271947203915343
TNFSF18,0.10214117422798963,0.05827162320927021,-0.0466000131472327,,,,-0.016592617889890356,0.11576392445535612,-0.009760953129917056,,,,,-0.03375303698182083,,-0.06019803585937809,,,,0.0010035583721935606,,-0.015609356584766148,0.0454387509880055,0.02356782281810305,
IL36G,,,,,,,,,,,,,0.06705514970137867,,,,,,,,,,,,
RTN4,-0.26376573752630694,-0.029081206978175955,-0.033819628780619636,0.0542465216874778,0.019424939594147376,0.05470566347666861,-0.23937525142222835,-0.6272644388334638,0.027211368645679062,-0.09470747031990803,0.08677880443233699,-0.019600604379026998,-0.19255748036224415,-0.16993561348653913,-0.20651117969999977,-0.08023624660633445,-0.16741804677156896,-0.013240410816026393,-0.08191143832489818,-0.09810316368965415,0.19531607656824965,-0.04693395204602308,-0.030433376029615704,-0.17096327028787958,0.08754382197218805
HEBP1,-0.031017802878319244,0.016912268160881202,-0.005901409536947518,0.030566832256996152,-0.026202657381429725,0.028515914012578022,0.14324722985664382,0.23482867204731744,0.030877450330840762,0.06773339876500108,0.021255036883695403,-0.007563710027138352,0.07354919757172208,0.012345944995192492,0.016412241857332303,-0.06211368591691044,0.050491770584474065,0.11630745150830185,0.05019548195259282,0.004026574162403006,0.0603268635557958,0.06084211901473655,0.24431071795404094,0.07542233811680721,-0.02992882299664496
WNT7B,-0.03164338859756664,0.012628626413209679,-0.002945116121986209,-0.0175162648270459,0.013085084847925569,0.021554698647424576,-0.0038966009815973837,-0.25027485705416236,-0.01601384441632344,-0.012106245922039871,,0.03641927196966054,-0.07804422451011321,-0.030361856833373228,0.1202101674161335,,-0.00463842581223523,0.014944059664013033,-0.003860507651071317,-0.03141732887230166,0.04897858283652348,-0.055575442530333405,0.03039707879157473,0.03406860259980955,-0.0419261490010548
PTMA,-0.2093893753623504,0.09452937255667973,0.1539967321283795,0.13034477112549725,-0.07396887783750962,0.0015547465854548078,0.32041213523940737,-0.2841862350681101,-0.0026862320230233807,0.037938054837807975,-0.0618226441358795,0.05142174026314261,0.24043795627378495,-0.06316806419791855,-0.14417680072520078,0.08573464019929929,-0.3259524920272745,-0.06709848233109617,-0.06465428666292307,-0.10373642350767863,0.0805237712984523,0.013903184576410101,-0.19112139496985098,-0.05048799263267028,-0.08584239601818758
FASLG,,,,,,,,,,,,,,,,,,,,,,,-0.033448612532796164,,
CEACAM1,,-0.010438988959913213,-0.06545985704658963,,-0.012158603315059763,-0.04169284341906581,,0.18003919232647866,-0.011614453736986748,,,,,,0.10969139335960525,0.004909445551124011,0.02058602025163084,0.04740058365798707,0.06284509349323998,0.009112374388391143,0.02900410195889739,,0.08815295114947642,,
PDAP1,0.08881724597841516,0.0610550149056751,0.10250570950174993,-0.06899899319194118,-0.005156315039171916,-0.024639874953254905,0.13215649672505075,0.4554556551145993,-0.02406377024768878,0.04230475994565444,0.06036934079742832,0.05697035523152542,0.19306665109354454,0.09634144771484195,-0.10772193147857495,0.0014730033392169198,0.10519781282202925,-0.08019764139833922,-0.1062030519088667,0.0014772419058269794,0.01686017998850047,0.07296729854091245,0.07984031953563743,0.011909661234815011,0.06527094836033658
QDPR,0.08971249375801801,-0.006740199142994682,-0.05228927455058965,0.0803092507097182,0.017688448534280265,0.060268069760585526,-0.021557186823840935,-0.47909901625944573,-0.03696263188964094,0.0017893598795828182,0.008472405934969339,0.03505808760565901,-0.0361724243558575,0.06772847391448732,0.019594543159990648,0.013542003929424324,-0.28680532500416156,0.13561116225326061,0.16507040006917512,-0.050958553716506656,0.019895421535677457,0.025914918416036912,0.21673111900962005,-0.05116449361801052,0.06367249206653844
POMC,-0.005468682411139896,-0.048325399144029335,0.03671482085293296,,-0.006177272727085111,0.026981195240849878,-0.019753407139793098,0.031428132673809284,0.07345146638470078,0.012022599793859156,0.022538655917435174,-0.022929648879167968,-0.03030550607854934,-0.09505370777354612,0.12443808390821753,0.04249636470720535,0.014259896143234554,0.006102523705614346,0.09554296305322633,0.062430151823850845,-0.04124756189351376,,0.05130637730042805,0.04782658655626218,-0.01996323844017148
CCL18,-0.08620721312042173,-0.005547504099031558,,,,,,,,,-0.015048742049826673,0.07419797264487703,,,0.04063792640340671,,-0.03784310350272253,-0.05537463314251224,-0.007312283817846769,,-0.010271226151653946,,,,
CCL17,,,,,-0.004343404412261321,,,,0.012019414669876024,0.03925337075823264,,,0.0011274956320241386,,,,,-0.06171509096353215,-0.014608780106501679,0.08717704811535673,,,0.0046564137135347815,,
VEGFD,0.0021802343492456455,-0.04501164134983962,0.06354240147267705,,0.033015138483217445,0.004749712777771242,,0.18196852516016254,0.03559030383178714,0.007007787717937096,-0.0343715141067145,0.18064375204447647,0.0427396106692641,,-0.0025899031276210996,-0.09294600074286918,,,-0.028857525892740966,0.12479580064064869,,,,,
TNFSF13,,-0.012050495868659012,,,0.030116884520250842,,0.02069542407071365,,,,,,,,,,,0.029782546316323457,0.08490422714659542,0.08845460605642443,-0.02190023025322116,,-0.004695664867299456,0.015200631985242841,
WNT5A,0.027077200750206424,0.00039415400551704615,0.05428492863914527,0.015462883894420104,0.0567958777885071,0.10129259083206392,0.21201795006947016,0.39974372801481894,0.014002456605434045,0.04402070573384534,0.0750175913736875,0.06514301110183433,0.14991316266438431,0.0034080342321915003,0.02712667453832499,-0.07987123444136923,0.20833071902627842,-0.01351506807633317,0.029536283922898983,0.08652552539915,-0.014696184641098288,0.06198105545681811,-0.02503251221315607,0.011133733842395252,0.061742555480075824
CXCL8,-0.22558862853636974,-0.10317043345256524,-0.02953116686429388,-0.08499740391048038,-0.2140458729923758,-0.1493268667303054,0.03749956583530861,0.2226020906079431,-0.03182418441403413,-0.012865739813330645,-0.019207134155906993,0.08683771778226253,-0.02080013749159252,,-0.07302194816153902,0.008577891033147263,-0.07213127237370863,-0.17896517509966312,-0.2781438932692273,-0.00319546701098314,-0.12155767581059182,0.04580124664133066,-0.07460631488683898,-0.13242457579443753,-0.08693201393264775
GRN,0.08635612899651632,-0.02541861626960559,-0.07355751015590799,0.024629095045254318,0.04940986617019034,-0.022190297236000238,0.11813223875203929,0.4667860172534471,5.309422900635706e-05,0.017113849660674335,-0.028953456664713346,0.03335923606576258,-0.024554533409166215,-0.029790104314931162,0.13781043119570308,-0.13701895897752447,0.143266435579069,-0.06299582120986684,-0.0052348916469299326,0.059744851582318445,-0.13761395257198966,0.13897162571519978,-0.25271557159821284,-0.09001644825291333,0.02384800910223239
MIA,0.025112126362810603,0.018266091243634045,-0.028711175334069937,0.001537797243582996,-0.018707698241531234,0.0033662863557144475,0.10629425731873074,0.2562012791555319,-0.01536111687251841,-0.002537004298070385,,-0.0028289600462582214,-0.002454009072945661,0.027111508749139895,-0.016497848738325247,0.09409929588646165,0.08750390964207419,0.21465901141880414,0.20537076977714835,0.024085110747961342,-0.16659544890534228,,0.37284998506226646,0.09896835928196993,
COL4A4,0.176160411554601,0.011329013632037897,0.03057547586962651,0.005409697969558023,0.019830718130177206,0.035687710879437076,-0.001925255096725908,0.002268891879444967,-0.009828646048686145,-0.02497224226540376,,,0.026023186078753997,,,0.024776252812029387,0.07684930967993753,0.08389287435198378,0.014344694442356084,0.024509747745241037,0.038785822107750834,,-0.04192027376411597,0.068046922962024,
TAC1,-0.08517645470641709,0.02056162202369658,-0.0669107181434328,0.06285028424341262,0.05691150831193411,0.014533044627159951,-0.17161371105419876,-0.40090798256684473,-0.032593694282862816,-0.043105611482723634,0.007016466874747286,,-0.22513572185531947,,,,,,,,0.0340712119079704,-0.03399489815608594,-0.03741698521094188,-0.11457246403039086,0.0660247569631184
RARRES2,0.0025243892841374767,0.07703054790690571,0.07970852899421146,-0.024057416615881455,0.03189474586131851,-0.0748486690213455,0.11574545170473687,0.5635777541491868,0.009711646477733262,-0.023378165965159767,-0.062073850576918006,-0.008325378511504599,0.1896045910213903,0.15614986047959292,-0.03578606506774958,-0.02357894051115533,0.017438491547837404,-0.1492242668154102,-0.12490751116146334,-0.01608374376679745,-0.06240046846566805,-0.00551245345052359,0.05375916121422393,-0.07081032550048104,-0.006932007534309847
FGF7,0.02742081832808132,,0.034640842182874707,-0.029513984633725215,-0.022957350794313835,0.0018751239157465914,0.04213061594565858,0.1967921672253705,-0.04006103442571675,0.020686626250425607,0.06087014232014478,0.01406700440524663,0.07276077657617089,0.018597474471729467,0.0604078393597385,-0.04016880768278204,0.15241517369385965,0.09255997663786736,0.045578849212708966,0.00246182834137005,0.017258159455166407,0.032971585121758296,0.21662744413461493,0.006270732394529099,-0.07613963515431643
EFNA2,,,,,,,,,,,,,,,,,,,-0.03758891545886441,,,,,,
HBEGF,0.01631747514762916,-0.03782165134967165,0.046087100429078716,0.01750029089836985,-0.10704127232916315,-0.107326672331977,0.14849598691950258,0.21948260301372208,0.010241374937798945,0.005594366475393289,-0.07819718492083082,0.025329568909624015,0.06431521720601979,0.020562462190484583,-0.129440666842735,-0.0008357609319025375,0.052730429114348665,-0.0086420879665937,-0.05934928920082192,0.03654837746671703,-0.09879693754806829,0.018801921218509658,-0.2278202485097058,-0.014514758898862182,-0.04102971052197473
CSF3,-0.032360993911542756,,,-0.03991500927934646,-0.13024524170215973,-0.11598614326189774,,-0.038416746575252105,,,,-0.02327433507577657,,,,,,-0.10493918259580388,-0.18510273184848888,,-0.03772019210268609,-0.049949689802736744,0.020210875921327823,-0.021374132665771182,
PI3,-0.09650768807686493,-0.06172777051999422,,-0.04401919559859793,-0.15876886039831595,-0.05886586196790624,,-0.011812456546377291,,,,,,,0.04420043520096468,,,-0.23331985972957725,-0.26926919781901465,-0.0593362740076244,-0.11541404065720365,,-0.13533636446422467,-0.11378921695399856,
PCSK1N,0.043643807333639914,0.053524384072691,-0.025911736309275592,0.025072346222635503,0.11626928534570002,0.008087572377492093,-0.1159085742280993,-0.17859430129122864,0.021692571797956424,-0.09422569184496038,0.0795861568558295,0.059185764482365746,-0.2190643559994515,-0.023452082275857725,-0.02876306625857135,-0.09478848706687186,0.14210615441793434,0.062490457891118,0.0673356880257613,0.04343974644090408,0.03168397131788364,-0.009554855698105307,0.25774437670119604,-0.05826273724629265,0.15136445123186323
NTS,,,,,,-0.018492104109634748,0.01258934136108415,0.042269122633594905,-0.024978025784634806,0.028851325277160868,-0.03094540375774074,,,,,,,0.03012121927134516,0.0017979286931284675,,0.12940472091959093,,0.19393552329058975,,
SFRP1,0.09334117677079905,-0.004817666197078,0.0746847234423986,,-0.016062184079810544,0.04440274306184737,0.1075160172726597,0.09635990571969312,-0.01863858364335097,-0.060782342203113064,-0.023521746127676813,-0.017035748361669944,0.012790687755592129,0.06117809630150913,-0.0632896146426482,0.01850232161565068,0.06567529502165374,0.071574922215677,0.07921291815183032,-0.017055915030094997,0.10591909219825967,0.10708719790525205,-0.09629602569924567,0.0268366396791662,0.08488537354599042
CXCL13,,,0.02818955468589749,-0.028983019592155834,,0.0400223052120498,,,,,,0.06604448278399523,,,,,,-0.02783721014932457,-0.059872468925848965,,-0.025384323170009757,,,0.033723144822255566,
MICA,0.009423603609677438,-0.024341000630105466,0.029702625907633128,0.0519843821346798,-0.1182401366038085,-0.002141398266347442,0.10952254022440609,0.24046249137205164,0.01819559612648511,0.04474181372661677,-0.035666976438598785,0.04103461260091589,0.10656192390202333,0.0432609413101231,-0.12488119832626143,-0.033271532746313025,0.0841383036235431,0.011938355721221103,0.12365761250557941,0.06240324312138819,0.05658211609682776,0.05927810258813711,0.06560606095430824,0.07212571211241318,0.13570120417892556
TG,-0.011978519817010288,0.03375209618640361,0.05215558448351197,,0.03016373823337854,0.047021621759667634,-0.04910209496320733,0.08261696048898919,0.013174018151607897,-0.04166543635320824,,-0.033067066293220856,0.017158244917197696,-0.002057413056761115,0.11547836943911437,0.10528606081716707,0.0022485777905045827,0.06024557807243678,0.014345336736336848,,0.035434499293048996,,0.037655614783059996,-0.03897649107596377,
ADA,0.07568426890817989,0.02349444192514546,0.04134226740056506,0.05772951044040626,-0.01058453042728042,0.021749792978722225,0.029873756855733936,0.38409808001053447,-5.593519506064446e-05,-0.016391140438090895,0.010130534167904832,0.08929979862915338,0.12239923350573635,-0.026253072532971086,0.05961035517739286,0.07483619358152932,0.06896832602376021,0.056360768782904413,0.1444235686409789,0.024060180545654637,0.01610016396518664,0.024913181006129475,0.08029990652641728,0.013896217674365536,0.196373118394624
LAMC3,0.056048313672415626,0.003837694096641994,0.03941607819478223,0.08205611608608117,0.0348692073876763,0.052256900308748314,0.15279141126876414,0.39321585055553177,0.01512831354799097,0.021089890836739147,0.07701472001268625,0.010585997405507974,0.01171963720518131,0.020110264345537903,0.16403823742722404,-9.978237809707436e-05,0.1665618473905812,0.08822678900906918,0.06593951544799877,0.03229513050296593,0.024721364702749844,-0.002692691548330805,-0.08177092369638285,0.038230529497138996,0.058034145595705314
CCL7,,-0.04035090950676579,,,-0.0786505964867832,-0.05706595061728985,,,,,,,,,,,,-0.05810909209319727,,,,,-0.03654828119000872,-0.10975374539199141,
NGF,0.07149255485275555,0.00654710724534101,,,-0.10190485557264879,-0.0479111769675513,-0.054408957783829474,,,,0.0028669264932713982,0.06920818731843174,,,,-0.04152725742280575,0.0008057431228582952,0.10270024594393597,-0.006475748768561093,,-0.033251632154365475,,-0.11230850847473023,0.010468171155840672,
TNFSF15,0.01465119049551193,,,,-0.00813055288866913,-0.05934658673820404,-0.00010733085644552094,,,,,-0.014821554048332984,,-0.08526850755226001,,-0.02822782223189556,0.098312853266058,0.025667111055230278,,,-0.03287636468901641,,-0.07278505630452128,-0.02379008385112372,
HMGB1,0.0812701396532452,0.08539915996072986,0.07880416058212142,0.04260096699683335,0.11713547828095629,0.015248233225684632,0.16475605943839194,0.49011980031653773,0.01955268697880765,0.011148911953692775,-0.06800651197841497,-0.0011101960974501711,0.10094476943551994,-0.057212146810591565,-0.1047234771310481,0.1148800460632119,-0.09453528861844854,-0.1189355052208718,-0.03397674941051694,-0.017046808149860485,-0.037026482095785025,0.11257120530420828,0.15830444215936132,0.1133521708362412,-0.020752853274762194
ITGB3BP,0.03370323274313507,0.013318902185578494,0.06126938922592095,0.05221494281230982,0.018254327716867823,0.07084370072044456,0.2729635947906773,0.41288400157616634,0.0017592492336015004,-0.0020056967538981314,0.04828293982033726,0.014298701277150121,0.19846693691480863,0.17390299685618343,0.05404318365154321,-0.04017962401503447,0.1022129677556698,0.07140858563397075,-0.01798623416697386,-0.03292736504834232,0.022484758605543758,0.03081733316974398,0.11281102699772037,0.05943708209498793,-0.03528163125758465
AANAT,0.01712364686371185,-0.02710608669755412,,,0.04180680226261906,0.059662548367707874,,-0.011920623016707288,-0.02538582708612196,-0.004651372629030115,-0.009706032732544551,,-0.013781109583395044,,-0.018832670271462154,,-0.07948693252236011,-0.04796568405528172,0.035992372282055735,0.038336021102353485,,,0.04739669669091092,0.06733218378606379,
RELN,0.011532059614741004,0.003687620758052908,0.02765015697211938,-0.03345508877957412,0.06263418752918658,0.06829081656137771,-0.03352319074005418,-0.21113353047487712,-0.02991290795129266,-0.0008519486226370304,0.10403989629958293,,-0.026428002309112103,,,0.03317485320956776,,,,0.05447341716680811,0.014089174746850402,0.04101545568145022,,-0.06871042080937363,-0.03409665566345419
IL15,-0.04288176059442672,-0.04678564903414709,0.02474258352107238,,-0.018211560178501878,-0.009569959293131985,-0.011221760633873827,0.1767517659715756,-0.0010620098916256087,-0.004089854187258814,-0.0062751140382283285,-0.012194622685122818,0.02447437265788941,0.041929016114074964,0.05056113411149176,-0.014928644134676027,0.08905193365180032,0.03032284176225149,0.06680065566441101,0.001625532798959277,0.03726971666274368,0.07750329521319395,0.08085536007557008,0.029402904898436836,
UTS2,,,,,,,,0.22701995312023837,,,,,,0.021966133471930153,-0.07364150820564261,,,0.007114212702630258,,,,,,,
BSG,0.16349044084180944,0.158196586351281,0.020671695300934823,0.028447622719750154,-0.10727545457373021,-0.02544892245578551,0.0767252354858803,0.0033324268361216874,0.025645200936053058,-0.010845588372974984,0.05388193800412775,-0.03422567895905115,0.13651516178107354,0.04360069669714092,-0.011512495896763513,-0.12872735349854142,0.15535460812603408,-0.018002005975409387,0.0012923703984209951,0.1923510684292533,-0.20192906420298243,0.10687106647014924,0.1921091840274684,0.12079281354992794,0.08918222190767357
