,UKF275,UKF296,UKF334,ZH1019T1
BMP1,-0.013933578302049268,-0.014577470875816338,0.024771411611134327,-0.16621090047049727
NDP,0.0034236498604854723,-0.0038241715948900733,-0.009325015312164023,0.15153639281952652
TNFSF18,0.0726343458923678,,,-0.06349042754229893
IL36G,,,-0.026489582656920918,
RTN4,-0.03236530495885498,0.0083196125439006,-0.0943144700689355,0.0871101033683978
HEBP1,-0.03917141757668298,0.0015294179363740488,0.04241389267854517,0.03026961835757429
WNT7B,-0.006713696052361819,-0.029286043797455356,-0.017311965565018076,
PTMA,-0.03526023196936468,-0.021350230244706957,0.11264912641266739,-0.041781378209462
CEACAM1,-0.01575157265461505,,,-0.04464454580028549
PDAP1,0.03936122676484106,-0.008720862845295718,0.00952658407897488,-0.07402936402140145
QDPR,0.00010293959835131976,0.03508479389329659,0.003669491652044198,-0.00023292352335611626
POMC,-0.011620882258798317,0.005869088188007931,-0.04405675630927258,-0.027110368041070074
CCL17,-0.012490943169183208,-0.019947578497018833,0.04435216296135896,
VEGFD,-0.013308043448255803,-0.026588282198074097,-0.012998346855992693,0.03876822784620795
WNT5A,0.040238986575866074,0.06797398905493539,0.006509268671570127,-0.029261293499159742
CXCL8,0.03826545432116179,0.010323283527435856,0.0313639871431396,0.0006752973572256202
GRN,-0.012289511145587465,0.006301770374310569,-0.014768326890528592,-0.18977467943737833
MIA,0.0095784157434463,0.028939625509024475,0.11962375524519628,-0.014357276651130436
COL4A4,-0.013040931121814673,-0.017216577549587022,-0.015098631435342853,-0.008681314153654906
TAC1,-0.06977884483562216,0.0409979527915505,-0.061060853008925435,
RARRES2,0.0032489454437988155,-0.010985922050065672,0.09639381091218903,0.22319981573028896
FGF7,-0.020119938482508825,0.024560596667390206,0.016125029310622305,0.044293573013915045
HBEGF,-0.006097030426930656,-0.007297211430554543,-0.01944381531231285,-0.08868415630282596
PCSK1N,0.02648451010516379,0.01744405826874201,-0.02605192711140624,0.09769325173320302
