,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec
C4B,,-0.038270835358007474,,0.0032181137556045324,,0.025943613807955457,-0.004024327722941213,0.02571525488187353,-0.03320931551780515
COL2A1,0.06554097243925532,-0.010741716819083301,,,0.13935824348186837,,,,
GSTM2,-0.02426026166080298,0.030791725611087246,0.042366613892910035,0.04689974188075334,-0.031877921744572296,0.04074637211918219,0.10093681184086024,-0.007046396481693711,-0.027623551422676883
NLGN1,0.07135776512482583,0.10173134198640729,0.015164921243435978,0.07714525525922349,-0.030103139936980484,-0.024126736155925328,0.04463418658533089,0.022251141759056625,-0.0122568591612967
SCGB3A2,,,,,,,,-0.04019630992964516,
LEFTY2,-0.04667358291000788,-0.0428699224434655,-0.02297307133067086,-0.009927821967909577,0.0542376461539661,0.09555479188716612,0.10514712379405515,-0.0031435905656698494,0.058201725596392105
ACE,-0.02484410944405102,0.07863797224241721,0.027780425363037202,-0.16243285169087807,0.026609530054050836,0.1170329438472345,0.12331969199165238,0.14224129393382062,0.08251699413745034
RPH3A,0.016843484363793303,0.1608416614669954,-0.005453743793847575,0.023718587690290536,0.029625927737014824,-0.0190047701845239,,0.07580476097054731,0.0892777808833743
NCAM1,0.12120048184794686,0.08732702744966023,0.08487882745220758,0.15124063726562786,-0.07873697024089935,-0.06354765206652724,0.050151825407906206,0.04727851833067656,-0.017373717604422724
GIP,,,,,,,-0.04157292357348548,,
EFNB2,0.15965420429498284,-0.02710107151728491,0.022381110831174784,0.033819840673052805,0.07789315682275574,0.0848673122581402,0.08820655547954004,-0.0032991632143150947,0.08928151598725481
ICAM5,,0.14553866367148155,-0.012758565052296354,0.031389816746303055,0.015473256184448062,0.009197223571542125,-0.03230418463401043,,
CCL5,0.02268912431162653,0.036110495092197575,,-0.07450525987253351,-0.0028243445456385724,0.032379982425016725,0.09430934739035748,-0.09151910317264754,0.03295815243662046
PSPN,-0.039558080419147344,0.0033832069755413024,-0.024909545601095658,-0.04512408021547569,0.0702073830585445,0.008992403603439785,-0.06835296815390275,-0.09739179702543511,0.05325780843311064
PENK,-0.0038859618859453863,0.08286156244509528,,0.044293288016837865,0.0025204656470221116,-0.051473072308416995,,0.016744701124431275,
EGF,0.0050864462760486055,-0.006708539489895204,,0.02644930319483017,0.0655921887599993,0.0705766756425784,0.1231026556963352,-0.07764565936109355,0.021835641290817675
SERPINC1,,,,,,0.0033262419748105307,,,
UTS2B,0.011272004822786065,0.09062662044762781,,0.012743680535404757,-0.0024172671737457906,0.009140962761214998,,,
F10,,,,,-0.02956620901728864,-0.04926843284129408,0.09275610345780093,0.00490614528592963,
FN1,0.0504292235891313,-0.10212758655033355,-0.037126809825744796,-0.12625407195297933,0.070435349249482,0.14827794098645486,-0.17258961799531883,0.12179150494914837,0.07772211372624184
FGF2,-0.020673404599210136,-0.05624578740776697,-0.004760745400735311,-0.013525226921499862,0.06320076799801437,0.10648294790625823,0.07462173516688275,0.0944260766639825,0.08398670636006174
GDF9,0.07548344850483835,-0.04969006924072335,0.007888675471074098,0.038619703542762895,-0.009610563183253842,0.062404882082816734,0.00826560166045912,-0.024289525047060292,0.009946719907862701
CSF1,0.052899145744403304,-0.07450723178022071,0.10521038739908443,-0.006292379095513448,-0.03742874496135181,0.13149101914903769,0.188042943179153,-0.035157865172957194,-0.04044354009209408
GZMB,-0.05912089342855587,,-0.06608072295988499,-0.048070583624743965,0.012532976192775418,-0.04557007195078209,0.03203058706826251,,
WNT11,,,,-0.01412829673245068,,,-0.002203728273419681,,
GDNF,,,0.09694179662081712,-0.042414568275021804,0.06090895810719861,,-0.03400274115209699,,
FASLG,0.013944679219221517,,,,,,,,
SHBG,-0.0391645991337748,0.06509699279354819,,0.011554997593749955,-0.02002268949244933,0.027217520794264503,,-0.028461057935557033,0.04540071753181945
EFNA5,0.06572904793101234,0.04307706783841282,-0.07206711081960862,0.054942582600727555,0.04464417548936537,0.05349127306779806,-0.006869626644404516,0.00514868744830416,0.07077747070455677
THBS1,0.017881829416892626,0.0014570446327801896,-0.05524282058381483,-0.069654047497989,-0.02489235232515219,0.1213700825772273,0.11011793984074665,0.09064907546629927,-0.03472494690100299
PODXL,-0.019528634092374098,0.0977116348325233,0.06185087351924835,0.02225097980118896,-0.0013469998228965016,0.18519916945037107,0.09040922721151011,0.03441347623706443,0.13642143834808945
LCN2,,0.011001977970810274,,-0.06187363844783943,,,,,
C5,0.07822057103645333,0.1103832419732042,0.01734397916053845,0.03069813217462124,0.04263821045797142,0.015443703652480288,0.08018644990474197,-0.09712278460016902,0.17033581597323297
DLK1,,,,0.06013585705757532,0.08647273749525528,-0.08536543587906674,0.045608174942833174,-0.043060108904201706,-0.017304700129481727
CXCL5,-0.10542548071753474,-0.013394944407795446,,-0.017212035737495354,0.005496177249052207,-0.07705629793217046,0.04231392507676834,0.04366740658934015,-0.04991125020274481
BCAN,0.005993482279282273,0.12422557759526766,0.08855249789723728,0.08734805738026141,0.026637572206095382,-0.06550504146260447,-0.03976690662061494,-0.018784034928309722,0.22471098997032593
RELN,-0.025792934271267155,0.047240274223628136,0.08770044356577257,-0.02137062134303544,0.02492701859780113,-0.011063059222726497,,,
COL4A3,,0.0321359583439903,-0.017319457228073102,0.0142699203101407,,0.030077992928307484,,,
GNB3,-0.05449694124992202,0.05430487408851256,0.010846548178668841,0.08847651419456135,0.052079619521888124,0.11802193208656392,0.09862364365903922,-0.06575933495441112,0.021316565333617914
PYY,,,,,,0.019034071714906595,-0.04775962382960881,,
MSTN,0.02408604482167411,0.009620191715745888,,0.017211462265899643,-0.010195984036963198,0.07081854551528924,,0.03472148603046725,0.012149160446785066
COL18A1,-0.02066849632812386,0.04774849001326198,0.17413718308676968,-0.09281501341568471,0.036052183397503275,0.1529724994409887,0.21475826432727696,0.2108212575056454,0.0897594915625087
FABP5,-0.04140784069611447,0.10499026240409122,0.041344213193507486,-0.06153932764057846,-0.041661236847328066,0.052761029858516155,0.24333647975967207,-0.33881695550615604,0.10819431844869812
TGFB3,0.041592614443920116,0.07005140686329936,0.025993057236700364,0.0264886028596271,0.06407821485657751,8.336565502869972e-05,0.13334747298612132,0.08528096381427679,0.016796545482339675
BSG,0.05761831578353949,-0.118312129071353,-0.018375736684110182,0.0006695162543550342,0.029000906111462305,0.161329170723956,0.023140624186701767,-0.06023528414039088,0.10980679669962301
TDGF1,,,,,-0.011725819992561783,0.013464693804565575,,,
S100A10,-0.05382054215515163,-0.12022597057782207,-0.11729633017957866,-0.1050721314235661,-0.11076654035119708,0.08420141085253408,-0.3107967037712196,-0.05452661228344535,-0.1368255396852866
PLAT,0.026322359372781885,0.08874220519827812,0.11755461971223106,0.1397532391812115,-0.018600173269673795,0.24557055366104008,0.1438861204481474,-0.006049385815620597,0.11233547321084492
SFTPD,,-0.053349543799498814,,,0.056485257200575956,-0.03848586246698849,,-0.07325578298036041,-0.038172659907699524
EPO,,-0.03899725565611952,,0.03664320773957644,,0.00622503588229015,-0.07697452464656723,,
FGF7,0.007341437452731675,0.07505277765310166,0.016144335039259675,-0.04048568225145506,0.06533427745863803,-0.03131675737719278,0.1023108913787346,0.05006456738887474,0.0038670198602431894
CGN,-0.034275432569269966,-0.010103553697427079,0.023048237415025694,0.028566892683365215,-0.038742648408155646,0.042387536051608395,,-0.010698904498228766,0.004321946032117742
FGF13,-0.057528761406606434,0.09477989198229358,0.0145188268165847,0.00453156089611209,0.052928866086332536,-0.09241800335663383,-0.015289138617919465,-0.04589537950583136,
CXCL13,,,0.06318032378829372,,,,0.059457110806865505,,
ACTR2,-0.01154253272349305,0.002450854262131926,0.02398214293554327,0.018463519922928398,0.022632840226632128,0.06175284446815816,0.14163380160850847,0.2539361860344257,-0.020739073793267237
SLIT2,0.056172954249840645,0.15380095297633642,-0.010298814537164065,0.05253557186110274,0.06986823577419105,-0.01730192530196435,0.023721443712149213,0.04190444608613813,0.040124468079809406
LAMA5,0.046185047932289544,0.05724447151331101,0.08297376746044978,0.10602826751250063,0.09762591686176326,0.09836852685757715,0.18421245368755013,0.0822239096154425,0.07996204096668756
TIMP1,-0.007491258031960554,0.19603964920041822,-0.019798625386600023,-0.05036387778968025,-0.06993628855370648,0.23100470122700398,0.009276729834709169,0.09440338530715445,0.027758695495602906
PLTP,-0.025281867083563676,0.04573506743919726,0.01781615651165896,0.012626296769029906,-0.01420455861748385,-0.06270682428920166,0.02252112058651095,0.09323731525178636,0.10229942024478014
TNFSF15,,-0.029378655889550253,,-0.03462702555298981,0.030302392262735418,,0.07092026652045563,0.05082377881425492,
PRND,0.06145152820976551,,,,,,0.05427693857390379,,
NPW,,0.05094462568966478,-0.06654336864964959,0.023647113955743485,-0.005001225830649441,0.02474339689710176,0.10483641968925421,-0.06748407269637172,-0.03311804489716357
SHANK1,0.03972524192737853,,,-0.04121559213097711,0.02252615776814451,0.046458547585692754,,,
PTHLH,-0.02934905382090674,0.008276161226791848,-0.002995421911594686,-0.004655593211110827,0.11707292864422338,0.028219703306057834,0.026732450902221226,-0.09147242107568312,0.004571055207910307
SYK,-0.06995300460272959,0.008867991731219108,-0.041346078494886765,0.027364008035321047,-0.0018210012187291579,0.002021352622438126,0.027755207031090145,0.03802912692784624,-0.005768479737058938
FARP2,0.020894349403662485,0.12115544359739036,0.013172888052225242,0.019628124739267522,0.023322866718182397,0.0031827328025638463,0.06459062180189924,0.0017945317415625486,0.020882992113300265
P4HB,0.04979060565226529,-0.0709610907827098,0.09287450983004858,-0.08433172113982851,-0.03633053494335488,0.2090896826067633,-0.1078359415160292,0.10953639313896271,0.09248658806976326
TAC3,,0.11508573318754972,-0.01543203667128579,0.02409222634837599,0.054357977106797024,-0.09898831838227733,,,
C1QA,-0.07028640682725025,-0.004583997911704541,0.06414172025618713,-0.03055301801143881,-0.0805777313294954,0.053144287479457424,0.13862186254044115,0.14995739643894682,0.07501406347895052
EDN3,-0.025513359714206287,0.00548334338022011,-0.013584579302175409,-0.00029717489929679836,-0.005872755824722752,-0.012064344735291374,,,
AANAT,,-0.0026885217208076264,,0.0006641162263960774,,0.010267062376542138,,,-0.05256440956930512
GDF15,0.04090890374259353,-0.09039288939549911,0.04581066909096399,-0.09064276039614742,-0.05167408968216368,0.11267787873442553,0.010805036562628958,-0.039387741706378876,-0.12063297827042038
LRPAP1,0.02184611569509341,-0.01707870350851089,-0.014902619394707828,0.06682993028620295,0.036515051313751976,-0.01682664004900251,0.14233739997881598,-0.007403843588509717,0.14706390514648363
LAMA3,,0.10400856604681938,-0.020605373501701836,-0.11845581618230544,0.018792202741153452,0.020388966216854446,-0.03280474494322661,,
VCL,0.026013651817152077,-0.05077699140621832,0.022275718951609097,-0.0069422364656955395,-0.02715381518155337,0.08869823945723879,0.019013636880715088,0.14748244095298554,0.052688513315013084
COL5A2,0.06614251601200163,0.1719952432710398,0.10138754381412546,0.055598096474904865,0.04156254924003619,0.12205714652104398,-0.10745177096895998,0.08321689787971955,0.16092028216229085
DKK1,-0.015959411225283354,,,,0.04204711868055511,0.04675622281000883,,-0.003413878320183493,-0.08395048492389653
COMP,,,,,,,0.044811542824925804,,
POMC,0.023049943408801045,0.0652803160404871,,0.058081415390092074,-0.029537623568653394,-0.014891162363752798,-0.02241877549127618,0.033239209933700324,0.0473711149238441
CCL13,,,,,,,0.029828027740006015,,
CD34,0.005967087929501538,0.051758896984046454,-0.010908947896134693,-0.0709408417823312,0.1395947369175842,0.03522351819078081,0.08369635643920981,0.10851055165250109,0.13571968847247678
SPON2,-0.005686900790032775,0.1511608437464451,-0.07127978134273467,-0.06358913408808683,0.05359941174162528,0.028516869026470923,0.062034831382820774,0.11773267447374434,0.011417413596100733
THPO,,,,-0.06021001493399216,-0.01919553817108902,0.08015694172966896,,,0.0045466334424275655
SFRP1,-0.023534879707749114,0.07693094876949308,,-0.003259245242457943,-0.049846585676550904,-0.04641702346686427,0.028637282486063054,-0.029974589946089782,0.006828014820708971
ARPC5,-0.06259763718777274,-0.03566797248782786,0.07968665896013086,-0.069703211852224,0.012881333553334274,0.04106994834578597,0.20204308109468994,0.059750903996949226,-0.06736646426756036
VEGFB,0.009891082328467636,-0.0653088429602623,-0.04053929285959333,0.003700708151357899,-0.015540733831861494,0.0707393419336054,-0.1651310440616322,-0.027030977313175632,0.08775459251022984
GDF6,,-0.013447077797524248,-0.06620856790995962,0.01612738544743441,-0.03651854665196702,,,,
LAMA4,0.08334794239656167,0.14106677280924093,0.0010568382077365474,-0.05234971012943025,0.06082841330161792,0.10927695497909819,0.12344775726129752,0.10093588673529315,0.10923458325722317
NPPC,0.037320126471420946,0.03259240301771628,-0.006868111265683344,-0.0385034002429847,-0.018613662865876766,-0.0265781216798067,,0.009355738686114229,0.01297031846301146
HAS2,-0.04204861202844176,0.016381857116842813,-0.001808465988400739,0.07391790645077441,0.007356178019135061,0.11273541532149518,-0.018169276299869974,0.028321504952711057,-0.005884214997987891
JAM3,0.06763945289784083,0.06473876527091511,0.07174312032124926,0.07336945129751607,-0.03198824128695969,0.08188833353981981,0.05029645553251624,-0.09190796723808127,0.2257767981892453
MEPE,,0.08183979903110213,-0.019604681570845307,0.05116810518654989,0.008555560718306572,-0.061707959117288165,,0.004302781634939659,
ALB,-0.07342730679736942,0.03611053390398961,,-0.011533367901307304,-0.02138145639236461,0.012585892905028206,0.07969069100234072,-0.0920269613470577,-0.02542352008663381
SAA1,-0.05447794323985584,-0.031281045621640996,-0.11897290962064225,-0.039378194008201146,,0.06184115661266259,0.03127857691175387,-0.06194791136158245,-0.0743659189453676
SFRP2,,0.029619382896632677,,-0.05551150223080519,-0.003288900875247939,0.03408201116517474,0.11706809663492282,-0.05106805977297013,-0.11044744001215853
CHAD,,,-0.06792716026010166,,0.0608602355095957,,,,
CXCL8,,-0.056870748948398685,-0.08785553494723397,-0.09297362232836635,0.043973448370867196,0.06543363488628584,0.042467568624032205,,-0.11205271562453233
VASP,0.019992089495355754,0.021059710807701856,-0.004788492061804113,-0.006042417813992199,-0.020581812525858965,0.007374146865087276,0.1064907446494422,0.019859898222256,-0.08135452673954839
PDAP1,0.1018578315216306,0.009927536994931938,-0.1333299708106814,-0.023865601382244413,0.07191621781919091,0.07691410241929628,0.20219700526804205,-0.06035702549043431,-0.013990676160297276
VCAM1,-0.03502706061227188,0.015302564415008386,0.031381358803274806,0.0203827511580001,-0.02037944496494436,-0.038938933538956284,-0.1013706997481338,0.09660969614508726,-0.0353145289431722
CALM3,0.003973612082663391,0.12554835273087225,-0.12338654902225517,0.052460107843587685,0.025046748418478555,-0.20395057612982534,0.08801585915721391,-0.10128610707367681,0.06681514210236147
JAG1,0.09054145782090407,0.00233979033191205,0.016753404830247686,-0.04050848125089202,0.022980491311454035,0.15831497371085274,0.13187585551643197,-0.03364145008496946,0.045913634416003254
CFH,0.0665206907648113,0.09893524331795643,0.05548885980178265,0.020327616427242075,0.06290120308542035,0.07887260936976609,0.16985009017479227,0.051780696539043575,0.09238079322846149
VIP,,0.042003901514173485,,0.04464078163793365,0.04110828164042634,-0.036850684884575845,,-0.028124309068449222,
IL7,0.033491864151396905,0.023146246376133314,,-0.05522116951845055,,-0.02890427437802091,0.08602663732539637,0.033527266447400006,
FGF8,,,,,-0.024399067863667686,,,,
IL27,,,,-0.02267369537568306,,0.006791200198608191,,-0.07115412107243325,0.118682032397736
PROS1,-0.0044399919059267415,-0.03437121766002003,-0.048715493263931875,0.012599661869800117,-0.034996534615326064,0.11277127183748159,0.12762567197276223,-0.08751870396579665,0.09643577926675163
TGM2,0.05989764834343726,0.07700303880502289,-0.11149892682115177,-0.09074345000231898,-0.011978041879982528,0.037311452438331914,0.04026412443393846,0.008398447427582707,-0.014124067542380766
C4A,,,,0.053665579830492506,,0.036362196791945425,0.07336186708910909,,0.0385666402994529
GPI,0.05671797254905497,-0.03666393826810754,0.019365490065076377,-0.05341996775736915,-0.020299661170917572,-0.06855490035788214,-0.07896583538946801,-0.08568398639938202,-0.06355520011546952
DLL1,0.01062358124704649,0.0732507854199067,0.01400462874284011,0.09943072973187134,-0.0318395508098316,-0.044101603716476284,-0.025857563258805952,-0.04518997163355082,0.027971834712273238
DMP1,,,,,,,,-0.04675710255739802,
DRAXIN,0.02321550575301002,0.1438572736058942,-0.06452395256863964,0.05570056409132346,0.10565076966316936,0.17174492639601127,0.11989567375687739,0.07079013765371918,0.015978460530953427
PCSK9,,,,,,,0.043245346135957256,,
NPTX2,0.030578555034860764,0.11898888595986272,-0.01725751399380949,0.03303051650966809,0.0733551690003107,-0.1588903903893059,0.06030722662594047,-0.22534916170435962,0.016329949978773347
PDYN,,0.12763669995565072,-0.10981683724170081,0.09886995553473207,0.03680741025059313,-0.1363952984158446,,,
RIMS1,0.03496339393951003,0.11669945643530112,-0.051781517184331764,0.027906845875572812,0.04505335023952603,-0.11558341440865769,,0.12063305108451827,
FGF9,-0.06263840691521733,0.08219542788960282,-0.03213975101578028,0.01938625141126175,0.08902192734072374,-0.046897157020607906,,,
COL4A4,0.07192317190665568,0.12400459735878293,-0.03236636187112699,0.043780957803743165,0.12333526589152628,0.04840842849940357,,,
WNT5A,0.01051393772807818,0.013689102964249331,-0.004199235538063971,0.1051069186471914,-0.0025117330437627013,0.04832191261884903,0.11365524140287149,-0.012543764411716337,0.02306609899568691
F12,-0.04675215328408481,0.17712532505378645,0.044904064225184684,0.0008133262270266078,0.04622679672951641,-0.03955259350759652,0.11366315602396992,-0.22593457866475566,-0.011006689289665687
BMP1,-0.06516794328453242,0.09536760985812819,0.06341941420067114,0.010367793473809478,0.01176506264690887,0.09298345981500952,0.06621782181298501,0.04542458104453558,0.09630794453866413
CORT,0.06351862988362429,-0.012747991507015685,-0.04972979021491455,0.02153199070142874,0.03844030252740715,0.005393757605573074,,,
FAM3C,0.012868959214634499,0.07215470650206972,-0.023675889513940274,-0.0008094280734369536,0.010956721772912686,0.022387581229789497,0.08787416773015279,-0.03606841180000797,0.019376363241134797
DSC2,0.031951859145548066,-0.01888581114523112,0.010290156180540733,-0.011374123063423702,-0.013292277130473892,-0.0019331479272963875,-0.0056652676348779235,-0.0012742110981246442,0.01689442744449985
BDNF,,0.07435072826552726,-0.05893373596122707,0.08306375113973642,0.11607234501256118,0.08511885288397446,-0.034643215313875715,0.01933032926700882,0.015200737862265097
NXPH1,-0.08568934967683224,0.12169821534606912,0.06334794109481853,-0.010418144126614987,0.03843952601217091,0.01474221041369012,,-0.13614475736012402,0.026636897838432216
HSPA8,0.009159020198364056,0.18622768547956356,-0.04345132411264199,-0.1405405554330797,0.07342595907720655,-0.15264764350353913,0.1886273620074802,-0.07075040002530573,0.02550593109790256
LAMB3,0.05860718981324396,0.06341802920559196,-0.05242624723132529,0.004031408792992958,0.11489944063173188,-0.02278701103662709,0.24318487713975528,-0.003819782371953747,0.14956045979268132
PON2,0.004081439407902988,0.18320017696159557,0.051979280901231856,0.07729147661625474,-0.05796612339805551,0.028123281061774478,0.2677200125946359,-0.07738923223017519,0.0935574768647517
CFC1,,,,,0.07056985368550989,-0.060205307836860816,,,
TF,-0.034308457939307174,-0.036702192491058494,0.07191250334991789,-0.004250711364030464,-0.043516155438874486,-0.0035292526952278563,0.013578739079134502,0.09871175068388383,0.025445981155152668
HLA-E,-0.0736014988964819,0.023996475199701613,0.014049482557456035,0.040035976598660136,-0.07179182108766648,0.06431233120074545,0.027224912876321682,0.1793831228197683,0.1390418580544872
OSM,0.028932264084173365,0.08282774502865083,0.0054815458058872215,-0.12545008618829195,-0.08728887555579036,0.16919535513355136,0.10740399444010001,0.028969656246206794,-0.05978985294452315
ULBP2,-0.023191057910697924,0.08552618641342989,-0.062109018082127904,-0.07096294904646648,0.0378944110386094,0.03975532611319787,0.08593323430405621,-0.10160186826633245,0.013332259537272882
VEGFA,0.05521192929035054,-0.1665128128906699,0.1095955166769595,0.030187399430269077,0.06333439028251853,0.14670537696816485,-0.1906306432776579,-0.0681790066584958,-0.12426273041550487
TGFA,0.06617362303403285,-0.037962877268971594,0.0013606911506822796,-0.020689614558941263,-0.005322260939966701,0.10909414506036633,0.057455889609649764,0.05088636130492009,-0.11171951450283382
HLA-C,0.026795677098246633,0.13862935718665256,0.010219649271711623,-0.01890278757236783,-0.04937247576640164,-0.08773695665442958,0.17708508694632638,-0.0026383888986044207,0.12395899606793083
CD200,0.0496017035239583,0.1488656324631158,-0.05843205408848445,0.025762088161729833,0.04548637087394706,-0.07457706218148244,0.00643508202425564,-0.070476957091458,0.04153438124033563
BMP2,0.053535886846805165,-0.042123774364031405,-0.10297991216691324,-0.06951988960697332,0.01004867579115355,-0.0033914526191850336,0.004860783317627933,-0.10906073932622229,0.019867105561508048
TNFSF13,,,,0.02251476217113803,0.028070488969479068,,,,
CSF3,,0.030903738453835733,-0.06132725326974695,-0.14062618177736258,,,-0.04506885407460528,,
APOA1,0.02401165825403182,0.07582915324291305,-0.033001465608495394,-0.0038895526363560327,0.025168071056912,-0.030177371989714555,0.024150994524532964,-0.15948955783472593,-0.08037716168670343
IL15,0.04713751491160411,-0.05176235265130191,,-0.00415221310078633,0.025493649389333777,-4.684048997994155e-05,0.10507217298877707,-0.012316395516689655,-0.059766590143240435
IL12A,0.026906471169528212,0.0858391847949292,,-0.04054163758872119,0.006050201188205694,0.021721526262583904,,0.0296990816800299,-0.005619284279202179
ANGPTL1,0.026682222154717727,0.04285049158721644,,-0.038421521324243466,-0.009095340366930183,0.10068590028323457,0.18071390656846162,0.004361327452473869,
