,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,,,,,,0.04187008268237784,,0.02267981571362975,
BMP1,0.013827190943849734,0.010614830093414433,-0.017307004337642942,0.05141622975412244,-0.07287292202474577,-0.06770258261722475,-0.0015501104696959702,0.09569022489133387,-0.003207658509586147,-0.005673346128090765,0.07636457668496635,0.12128998234285646,0.047172960829471054,0.13203005328711429,-0.07477473745902578,0.01052045639250597,0.07953402805563353,0.12319837710711018,0.044937055421374515,0.01476555877942335,-0.016091717664194177,-0.0012807192395152883,0.09677729374539752
NDP,-0.07184961989355067,-0.0077260547310851165,-0.0012376137830795355,0.014674492039528747,-0.020913660956616537,-0.058944440771857745,-0.07833103592337981,0.029735727155686356,-0.003903538151235836,-0.03352451161418311,0.036740370737119554,-0.045463195450955424,0.0649050999011842,0.08335351856248498,-0.1473794577641017,0.16340080144122113,0.07650223869226407,0.020092891583297943,-0.025927399772695175,0.05237078330818373,0.06004530288611849,-0.051683288380424096,-0.03523967185400839
TNFSF18,0.05001231145176461,-0.05385661004254207,0.001811984171274131,0.012357496487383157,,,,-0.022181099853118377,-0.023899033935196615,,,,,0.056372659043558544,,-0.010733123495919181,,,,-0.031070135027292247,,0.05400051954743823,0.003414762218896233
IL36G,,,,,,,,,,,,,-0.023536393430832043,,,,,,,,,,
RTN4,0.06074581443237374,-0.02566525093064905,0.05114862577037142,-0.053775514370390715,-0.019068109075487998,-0.053627618348728125,-0.029500654907884203,-0.12846583293045105,-0.018998026192782513,0.017737659798648792,-0.005779646335647572,-0.009398223774700716,-0.07965318878691952,0.06765396211160928,0.09718262865658256,-0.031731261521221785,0.004079812951564541,-0.05720432868754342,-0.06631572433084432,-0.03372400406922158,0.06050369214155519,0.0563187215596044,-0.17781194891299354
HEBP1,0.018177982329634055,-0.011061408746759939,0.046518104055149244,-0.005095887389777536,0.06608048630488084,0.002813881758840395,-0.0015489155562925499,0.03976465676763216,0.040675396442177714,0.014361388873179391,0.008425152129638342,0.05949102319036261,0.038905049719510934,-0.004885047018387471,-0.050333031020092275,0.029132779395848508,-0.021977937682110392,-0.041765183267943075,0.06621334244227811,0.05658139706176633,0.03822908512511765,0.021310396755829096,0.037919804451057096
WNT7B,-0.025605751429682473,-0.011724025035559233,0.017495731146961287,0.015021027545574602,-0.0048418826315425045,0.04830159719744969,-0.011259615579923334,0.008088874751246698,-0.01029554118162586,0.0386326391142302,,0.06207997734187256,-0.02680260763400722,-0.04160619097176802,0.04310791654719989,,0.020973770817076392,0.001579083835458438,0.06702042219561156,0.010355777452600173,-0.006645175435458453,0.0756013746033374,0.13630819885336315
PTMA,-0.03121715980758576,-0.018904094117099084,-0.06272829003193987,0.06743124371988171,-0.14317185501393362,0.11528596953053606,-0.0014813622136897594,0.15643061368590863,-0.025470526356288655,0.011472890012629305,0.02530797046983212,0.09372708404522923,0.06237182947124333,0.07354966072265337,0.008803549355830342,0.0007348723611218591,-0.1315960736265823,-0.0643637187253946,0.028033781203038205,-0.058012211496995834,0.013979400974069045,0.04629608419533706,0.06666546977093868
FASLG,0.04660663133542587,,,,,,,,,,,,,,,,,,,,,-0.002304082911119252,
CEACAM1,0.043410184608027085,,0.07719946928889831,-0.014877779555097627,,0.006868358594504993,0.018555230749285924,,-0.022380484796220505,,,,,,-0.031685336551938496,-0.028395218771260985,0.18345722367846037,-0.024903049699247795,0.005216513951267916,-0.02267896893003395,-0.03221818940086607,0.06350144849749426,
PDAP1,0.024257428310071487,0.034293225382578424,-0.05267406835398875,0.009052854730926872,0.025524147130063447,0.04644765352912786,0.012418059351298081,0.0181116726289111,0.007013719140068667,0.012897187043254658,0.033741375652898434,-0.008637803241162027,0.027163898722028658,-0.013757217935793245,-0.05775663028452033,0.028822546641039386,0.01153660914919659,-0.01411298245086034,0.019667592719331186,0.024162631363185028,0.005022462094743983,-0.02353031587798858,0.0034264481000784294
QDPR,0.02632148850008372,-0.07058863170807333,-0.005886094550556597,-0.0484405148702459,-0.07995795979787405,-0.02237359043104669,-0.12900432343187215,-0.04231596908018549,-0.052685802197992536,0.024416759169124936,-0.0005518260695945649,-0.005973440415051883,-0.0983617597463273,-0.011178048321759247,-0.1308615910564294,0.07185899339233288,-0.11446174696660166,-0.029601904671466176,-0.07360748705633151,-0.002808213237976932,-0.056793190275591224,0.015781138359062627,-0.12736926072245594
POMC,0.015538727291101218,0.028683211960947985,-0.008584734652709447,-0.026435440629812117,,0.025302847434395197,-0.01524666461752465,0.013667739891860112,0.023888444743663324,-0.0193861167243242,-0.008705212903967684,-0.007609732123658106,4.8525451547967725e-05,0.0627196437241963,0.05499055757127033,-0.020387393223928754,-0.029204411763932618,0.004108016719889597,-0.02784627910606718,-0.01278076401630859,0.015048287643924213,0.07811464733455796,0.02445846726259737
CCL18,,-0.04740155461129476,0.0916354737773283,,,,,,,,-0.001172648108591582,0.0445340140471645,,,-0.15434467291571513,,-0.03281561849633679,-0.00014063323078313753,0.04387258686505688,,0.056618416528289126,,
CCL17,,,,,,-0.03766100666878039,,,0.008881191344925416,-0.012167283001360734,,,-0.019512189857064523,,,,,0.05456307770867491,0.030896619745405786,-0.03972159351676607,,0.0024784803774376245,
VEGFD,,-0.02647196529297753,-0.011235042412222415,-0.006261590268993939,,-0.006903300362267641,0.024858276182552166,,0.03895895608436678,-0.01777144014721219,0.020145971059519218,0.0751036205170481,0.047244654152540526,,0.022320654683556963,0.02158377336102077,,,0.030967256013029416,-0.041894021117407476,,,
