,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk
PCSK1N,-0.026180400444717457,0.051505508214424456,-0.006426586857581179,-0.019875014164528543,0.00338447765354645,0.16172288043010635,0.04720432514617054,-0.08379738939599726,-0.05653021854434244
NTS,,-0.012660776943269269,-0.016708531127845844,0.0200277100305403,0.0284817867006236,-0.01671365971507503,,,
SFRP1,-0.01731087112613372,-0.027247993513216964,-0.0005726326910917241,0.04936054853075101,-0.024585155666497036,-0.07871610159897546,-0.019528562646045546,-0.05428729038492257,-0.040385231353351904
MICA,0.04930836136960067,-0.011683875801253655,0.04391444448186423,0.03298222315485883,-0.007880472422144728,-0.012644814141777299,-0.03766316033810269,0.016770832032204478,-0.06573404528970365
TG,-0.01868117257987042,-0.01461387414140522,-0.01640661401046991,-0.013378611417638507,0.014979038501524895,,-0.016860586123637514,0.06403708039943538,
ADA,0.04259386369620124,-0.015554983963382186,-0.04229980036071265,-0.011814298024905549,-0.00881988478379404,-0.0632418019603273,-0.0513791578707353,-0.09034052714586913,-0.01277893445498447
LAMC3,-0.04294029305519932,0.0017046183739674791,-0.025234887701155277,0.03196928882220075,-0.00013799240311539876,-0.027259221101111494,0.0017223049417087963,0.01428437618525537,-0.029425703321293874
CCL7,-0.01350645792778941,,,,,,,,
NGF,0.06538416583780046,-0.013945555620728262,,,,0.047140985288403534,,-0.029307684802343425,
TNFSF15,-0.015040101494988679,-0.016932961850362617,,,,,,-0.012808868638644888,
HMGB1,-0.02147576384176678,0.015169054080045638,-0.0038825653498337615,-0.034001098502183774,-0.027584612129129337,-0.027138323893539394,0.0080504217986724,0.07018179965643179,0.015919080391961632
ITGB3BP,0.054662225746313374,-0.025071556596429862,-0.05126072849209107,0.010072481726297308,0.030011489139034807,-0.052979557109209235,0.04590666660035745,-0.03246293667969961,0.05052127448383081
AANAT,-0.013684955616967108,,-0.012262060392416013,0.03413071572236038,-0.0064609448524460015,-0.01571330849269945,-0.015056417475115899,,0.048052728916746064
RELN,0.04913157997600736,-0.01886545234708618,0.011770177900890522,-0.015777968986450418,0.018969261377706124,0.033472411986805874,-0.01666875371764481,-0.0514172189551973,-0.01862055999154027
IL15,-0.021081851935591204,-0.012048809009483056,-0.019327532155280578,-0.024491061872970614,-0.044081249126828106,-0.03220007891616371,-0.01396413131187452,-0.052226407217886794,-0.03372005827157274
UTS2,,,0.03596211682999169,,,,,,
BSG,0.019911801825948826,0.07071523272045471,0.0018277984197393054,-0.05100772481534982,-0.07384238715024435,0.10491466800421965,-0.09689817772670795,-0.18385875479629804,-0.02032740904054337
ADAMTS3,0.047052927362180655,0.05627234752931629,0.012245185054036637,-0.0360963823168278,-0.07351098917175827,-0.025231881217306067,0.022330522214447618,,-0.016305091771962425
CD34,0.034568411704855605,0.028974037360932597,-0.021762430590895714,0.007194485535982454,0.00688363069730845,-0.0286433692727952,-0.009065135471725019,-0.006860383974260555,0.02986455639870529
CCL23,,,-0.013952278252597379,,,,,,
PLAT,0.000992518577281861,-0.017879507853353276,0.03365357648969988,-0.014912082234512649,-0.008040705223471363,-0.06382644397034357,-0.03724664692616017,-0.08692793887466815,0.05021601477539835
NTF3,,,,,-0.015210419383349855,,,,
LTA,0.06482423953380584,,,-0.011587553160305459,,,-0.01396413303561341,,
CKLF,0.009793077859608108,0.012533582772084077,0.00552011531603801,0.03129891406722271,-0.005237580637621072,-0.06166216661144046,-0.03831360238663501,-0.05602750479354066,0.04042554686432935
CD24,0.04427074132994734,0.07529747493526417,0.003133203377044254,0.03894137533127289,0.05705909944087589,0.09053201800597217,-0.013232073785032699,-0.025573184650695645,-0.0038019395885269787
HSP90AA1,0.03006894951150443,0.017716460562789246,0.01020988511493619,0.003546650336434423,0.0049007498690691,0.13785956381219197,0.059734450313122,0.07378653379548458,0.014695971106698515
BMP4,-0.0249317369019531,-0.03236181121660868,0.02986348301943264,-0.03323646746246828,-0.025912726048210467,-0.025063068006981024,-0.011898883623800396,-0.11897409618343444,-0.03483387153376025
SCGB3A1,,0.009339829911832674,,,-0.017299811678092317,-0.027659820285100285,-0.00974398736431495,0.012433794933331703,
IGFBP4,-0.04796231616794006,-0.0065895657088612235,0.04179515103356051,-0.016793273148202743,-0.01884805504610318,-0.007486101433404718,-0.012734345120706547,-0.09559646597801352,-0.044168537315133066
RSPO4,0.0167731881116786,,,-0.013477029757715937,-0.017299809147603512,,-0.019370450919400154,-0.022024617352069654,
LEFTY2,-0.03867963420268067,-0.034537117619829354,-0.04392454784301505,0.04220021557950397,-0.018969452311661916,0.10766356205728059,0.06302154307416774,,-0.04286462373404169
PF4,-0.01178411844890856,,,,,,,,
ANGPTL2,0.012999495561766926,0.04134690726066498,-0.013760539710468643,0.003451232131458309,0.052788580130921185,-0.07240968649246202,-0.05852245254462705,-0.04849630932669626,-0.043257411859098795
LRIG2,-0.017494359703156742,0.08407157606068918,-0.040437061710735855,0.022677943107628426,0.03549536306570546,0.022265284555060418,-0.023748867790165513,0.012344831048209257,0.014376150628063947
ICOSLG,-0.019621641222255393,-0.00492403048649868,0.011493647402678388,0.037836694430487906,-0.02408468786082467,-0.09407779986438938,0.05907756148856811,-0.09513622935963433,-0.041844612373064596
WIF1,,0.019594789638353465,0.05328785722585561,-0.01039990465138052,-0.023762563274910678,0.23324197996695767,0.02387057122626475,,
NPPC,-0.018280073753585407,-0.01597118227303086,-0.033015112377835235,-0.02028690954289496,0.02299747789010243,0.07928603965248339,-0.04320224581789766,-0.048610810134293206,-0.0048673067200604705
LYZ,-0.008876410154680277,-0.023613753766849738,-0.020497306373875097,0.016933312716432655,-0.013072682583583383,-0.1164823669057217,-0.006473465416385163,-0.04519688138512892,-0.014615038505644905
EREG,,,,,,-0.017193482795023515,,,
SPTAN1,-0.04062309403025704,-0.028093392313714043,-0.04135314200337746,0.06964804398226607,0.0245603981167005,0.15666891264970514,0.06892287019602755,0.029074382949922505,-0.0298403410547749
LIPC,-0.021176938502634687,-0.01868461329788792,-0.03207124719160001,-0.02519667960178463,,-0.030793214314647255,-0.021936347148235155,-0.03857346935520792,0.032793348693636475
COL8A1,-0.03493842503027091,-0.02810699229952892,-0.03318685699856508,-0.011502451465068684,-0.005757344515966465,-0.07087861800268823,-0.056971004945127975,-0.029233304363638087,-0.02480507868936166
GSTM2,0.0036596838348280343,-0.01018889042111425,0.017023050656302042,-0.03204221673985341,-0.025185499431602417,-0.027346446210694535,-0.019497322599315105,-0.07373577436513092,-0.045389283746025036
SPX,0.05235228245924933,0.002049166129561772,0.02340618471871904,-0.015591158503219715,0.028152064996843265,0.030112513926502407,0.031767086968810185,,0.015056344665196631
MFGE8,-0.05442683189913822,0.004810139836843481,-0.025469981187965517,0.00575768120664654,0.024529209461912112,0.12164515169913587,-0.021040859499254702,0.0014078587196995399,-0.03675916373263376
TGFA,-0.028028622826695212,-0.07112947971394239,0.043168502543945726,0.0387684661096412,-0.02107586055606402,-0.04243946027052482,-0.044302165350211774,-0.05079316330522364,0.08169585421328458
SLIT2,-0.0013584793518458783,-0.0015196616446301596,0.018128320794177914,-0.0017131031739243876,-0.025809741806986124,0.09436775353653237,0.08577811550324267,-0.03735487407041983,-0.03819265653423193
PLTP,-0.06591974790792887,0.03886887541582774,0.026740298783439923,0.0011823867648089832,-0.02000954204751086,-0.16295214000416486,-0.00237854698159604,-0.0833618619378384,0.019427732169462652
APOD,-0.02148729784526109,-0.01532249114683806,0.00885562131424355,-0.015523207706432902,0.03533698812086541,-0.12714012203592134,0.05734902541935768,0.0070518356394027835,0.04802197562175863
B2M,-0.012727192577636926,-0.06547322997422723,-0.008942724396984193,-0.018545579704212032,0.0003187088664544223,-0.17255448538472654,-0.05757570728884781,0.014138372525448606,-0.0016493572319127992
OMG,0.007980785374607375,0.0799275613013976,-0.007585025837229835,-0.0052594151629886034,-0.018690608628281143,0.009667039854941982,0.07578983682358993,0.017317999289505587,0.020342239969848647
CXCL3,0.053406476744968664,,-0.016099499137088906,-0.0029670479919540645,0.01175763925914104,-0.02420403595386429,-0.01005670450007207,,-0.019067959108034684
CXCL10,-0.02653029668316863,0.028495302069690184,-0.009263145005481456,-0.003447702708622877,0.012933152753825927,-0.04802871407760005,0.06791032977875477,-0.029788255989845056,-0.025688608212104124
RSPO3,-0.013684954605803828,0.011283162609637987,0.07574330180746511,0.03404785467612311,-0.012784403328447682,0.07524442649444892,-0.010509062378582444,,
CORT,-0.030689561504649826,-0.027720641708371987,0.020449993182767048,0.001060310092373358,-0.015189316534132021,0.03368926868265321,0.06298265178350293,,
NCAN,-0.015624552952279876,0.0045434589907602215,-0.007017020286589159,0.0072394819168994816,0.017304758024287024,0.16361829964664165,-0.04411039089045142,0.0019076188417868805,0.0343836039891024
PRG4,-0.013506460032570385,,0.1373178862953457,0.014906470426581967,,,-0.01228683113265821,,
ZG16B,0.021103378638597643,,0.0018459543906584701,-0.009207362886350112,,,,,
TGM2,0.00443085389820243,-0.05664296326264117,0.0032431389818937425,0.02213467853636178,0.01890205166512445,0.012221703720866848,-0.02326673059820215,0.06091785588547243,-0.07642450905850921
VEGFC,0.025984577892387783,0.035545983808356496,-0.005531589161563374,-0.024793156636533472,0.02864954994521999,0.17269216349383734,0.01450665211124799,-0.057808350259019495,0.16460033473704294
WNT6,-0.018681173355522614,-0.012358365542242074,-0.01715225742022991,-0.020490657698756486,,,-0.010943581373866373,,
NRG4,-0.016437979724444954,-0.015128924010474791,0.013830719728882845,-0.017688834909469545,0.037077207746332067,0.0035005566513044593,-0.014628440438277272,-0.035801128455213466,-0.020195851391174507
PMCH,-0.022776422354137467,,,-0.013477029107303687,,,,,
COL9A1,0.04973333377216938,0.011626512691921633,0.042149479540984684,-0.012859784471165363,-0.0036451527241268314,0.1369781056735862,0.06547129981692677,0.0777738356244344,-0.054610430254747135
GDF11,-0.03485135385111154,-0.013914603009969264,-0.02613810236548264,-0.030718156912207122,0.026151280264084448,0.1152711105303946,0.006060113842370802,-0.005510328295563943,0.07386033046511103
SORBS1,-0.011064480866317445,0.03687637495162317,-0.020379821956265424,0.02703677004045927,-0.02296407471378388,0.005838543395752631,-0.03650360203399649,-0.03986252361076474,0.0205241972885841
DLL1,-0.003110880753368435,0.10174693564515709,-0.008320716640143298,-0.011058967002278005,0.05507527240842758,0.041593228403206325,-0.044626722131149314,0.004808810800908451,0.04240259609071866
TLN1,0.007282744353507202,-0.015468818332162466,-0.005400660496778456,0.05954271155567831,-0.008063779881946632,-0.11762267581580262,-0.0510538721532129,-0.06546227044738553,0.04194564722542996
COL2A1,,0.2366932916965665,-0.01609950461592689,,,,0.022466730414444327,,
SHH,-0.014035429546378214,-0.014613875703681988,-0.01265616682022856,0.011649642293317409,-0.01986326909666054,,-0.009743986512629794,,-0.05086011404324632
PON2,0.021097463098035448,-0.018674600151561457,-0.03333033222926101,-0.03132985808599285,-0.016962443201000748,-0.059920571089118926,-0.07755326994866361,0.002386555366815479,0.063061349928695
ICAM5,0.03134666973487729,-0.015803483629028003,0.11864603088810621,-0.029917175331911218,-0.010136317637355669,0.09112320520326718,0.0884512078639723,,
HPX,0.03509331620632147,0.047683977166907886,0.011310429605258753,0.013457967988514034,-0.017299809914418183,,-0.02476726899427315,-0.04657390897070592,-0.027077447116651044
SFRP2,0.057176322271269654,-0.029215139865599905,-0.012848901180640969,0.0404416640074568,-0.0042703225202438775,-0.054366299014182606,0.01828932958159764,,0.03017706054392467
CFC1,,-0.020882614768187174,,-0.011587553860601155,,0.04211592471761241,,,
CD70,0.015722260998732446,,,-0.021614845126211788,,,,-0.03885461871944771,
HP,-0.012400831311160675,,-0.0070453187680193236,-0.0447871050073034,0.015025174444797017,-0.03985245473416449,-0.034035242637242696,-0.04076235198261966,-0.025865685718692244
CXCL2,0.02812517623961475,0.06125710980386962,-0.05441889952418624,-0.02504359638454593,-0.024042499202808612,-0.04576550066093051,0.0525507626889147,-0.03526986158449934,0.01058012405611827
NPPB,0.007912312841900398,,,-0.010146533410954308,,,-0.012539201834299426,,
CCK,-0.004899502031119461,0.001903985487378377,-0.0012042010018707893,-0.01186437605584481,-0.0481743331294358,0.1617385425365895,0.09196600247671424,,0.0529468159850533
SEMA6A,-0.001477913065457501,0.008594106268969403,-0.009068474087182326,-0.028108650341014837,0.01430264132981288,-0.06384306285195845,-0.006496148000947128,0.03067229383161489,0.014071545555568452
IRAK4,0.004162738097785431,-0.029525867696786355,-0.0451870387786267,0.005977903317360721,-0.05433245395813691,-0.013596952459329441,-0.05176963032068714,-0.004085804869254104,0.013989509591897433
GSTP1,0.01198088508012064,0.02261836082141247,0.03565433532818865,-0.0022675329003223996,-0.012806076536637527,-0.1029420280865406,-0.0646916416704183,-0.02502899508634484,0.010360981380709927
VCAM1,-0.030490288878178742,-0.042486961450565706,0.05798641703771862,0.033359492375228436,0.0005712746319549729,-0.03651395071484996,-0.033923766358771104,-0.0033980866379084602,0.016969718307156312
NXPH3,-0.04874618962750115,0.012919845500306998,-0.006278452751854125,0.011598505824284464,-0.0010122425262364867,0.03543780907142059,0.07744553051797257,-0.01498185396968932,-0.04201476726389147
MTMR4,0.060524333193111096,0.06156430757359761,-0.0017982388863948956,0.020796885065048912,-0.028998851311310383,0.11232019363904891,0.014491765367578473,0.04093422813770302,0.01932595796076775
LAMC2,-0.03137164918245361,0.005523412960733678,,-0.01277335357465853,,,,0.01652528005368407,-0.019526266439846996
IL10,-0.016734600301674427,,-0.002292375269530002,-0.03272761126321296,,-0.04242010087249697,-0.011224368348234677,0.039934875000193513,-0.018834959181545565
SEMA4D,-0.01241502851750519,-0.004488067030322981,-0.021534557886144962,0.04937811283905298,-0.04275866020960558,-0.09648379834960648,0.03819006828885136,0.011943758587163952,-0.027177875456028653
TRH,0.038874305845393704,0.009677354194403735,-0.03335359827147727,-0.033659839856597915,,-0.006985677572695124,-0.02748315207938721,,-0.04315882911825763
SEMA6D,0.012626470604775557,0.03465351659468104,-0.0409030425986143,0.02841709349478044,0.028926315249374963,0.011642407569965018,-0.012636273667410582,0.03645153043711212,0.051356784821828004
CEL,,,,,,,,-0.06336822763497679,-0.03806283839619399
PDCD1LG2,-0.03904779008752421,-0.011891182596279533,-0.026679305699578697,0.015824541495722624,-0.023296565748716462,-0.039374993918954465,-0.01920061528631849,0.008534851492259448,-0.025471093412198144
SPINT1,0.03642389191805615,-0.015380522499141583,0.003734858478007336,0.06577592176220683,-0.017727911374891294,-0.02671066066378828,-0.01647495633622201,0.015254244430016028,0.014995477283252043
CTHRC1,-0.029831932435565967,-0.03532827353379597,-0.04729781658021546,0.04174254139364285,0.04101838560251974,0.017737225482839132,0.005961030159832686,-0.10224459939224778,-0.03289897643217642
PODXL,-0.05121626534382311,0.029468007136158995,-0.0038315948255933695,0.0009508015283269262,-0.030563248180381097,0.026989572305393464,-0.0004976258611058424,0.03037619957044467,0.021009280931924564
JAM3,-0.018865343810758856,0.019165069201980245,0.0028509700874400712,-0.023727936127667916,0.0047531853043846,-0.11879009224653764,-0.07800273756773991,-0.09241658770402578,-0.005098435166905858
TGFB2,-0.011170597411236504,-0.014867793849763526,0.04735166177876955,-0.025814733593534228,0.014411891600467179,0.012058558465342914,-0.05195580710915715,0.0649056260864812,0.029837616681585986
COL18A1,-0.014794496385491995,-0.009979047668150819,0.025661031852650458,-0.010184935773689563,0.022052092986891782,-0.054287053300915676,-0.010599949462526804,-0.00046689989167925187,-0.024467841447035465
NODAL,-0.027641490270452405,-0.03327664803866782,0.01934806035386636,,,,-0.01723856435781029,-0.017368456646964455,-0.029373772722897123
INHBB,0.033804540499823114,0.04334092913071628,0.04656861023300852,-0.04421127699737276,-0.06703469731842372,-0.009161819836387048,-0.022597125548861344,-0.09612069433402731,-0.020732240899730955
LCN1,,,0.012759799084789981,,,,,,
ARF4,0.0006210823526877618,-0.03276859451435134,0.04288697378036484,0.002991844663254284,-0.011113697540087744,-0.0007431433303949859,-0.08059620891923854,-0.1464558504356554,-0.02805432962879258
CXCL14,0.017019924097868164,0.019046464287612846,0.007451163523661121,-0.05682175779212111,-0.003619947001801928,0.047450156266241286,0.04784468921475238,0.023478677759600632,-0.006413124585068886
LIF,0.020288275212670567,-0.01500168374654633,-0.051886566272944905,-0.036264922216738264,-0.020509319600244394,-0.0240290815678109,-0.02076642208786717,-0.0605190491642663,-0.016905203601088305
IL17B,,,-0.023333013367923067,,,,,-0.034185657816207984,
MATN1,,-0.014482487124427991,-0.01481250872916597,-0.01027396591417201,,,-0.010209618468803286,-0.03735494770144451,0.03108659009611072
ADAM28,-0.06406244660031783,-0.038347756481806224,-0.01613642382516498,0.0334226596732541,0.05765650067725888,-0.04162855901536688,-0.010029040846677146,-0.05610736159667446,0.07136368065546134
TCN2,-0.03915591196744831,-0.0027958924420567774,0.02008807908060346,0.057967236169280165,-0.008060719839075211,-0.02503964091896057,-0.021202784050899356,-0.048370342458663,-0.025110466360215803
THPO,0.0725298076766912,-0.020594728166831753,0.029382415239725904,0.10261879368923642,0.03185235770659681,0.06557330475644385,-0.01020961964160788,-0.03580116794706776,
CUBN,0.011334427269942965,-0.02576392617727906,-0.036060734938153184,0.08019539811070048,0.04169821698266695,-0.01834221262993651,0.07270231506569944,0.04088374654271579,0.004772441299349612
TIMP3,0.08712821487317501,-0.005917310219758639,-0.022727317804741916,0.006734662714025114,0.033889402027116274,0.044138708554652496,0.05198350858604692,-0.13953404175275302,-0.01516289798672181
PIGF,0.009471664277862267,0.040506075103689865,-0.05607432635094874,0.020088149940591816,0.014225869445956775,-0.013196682436047866,-0.0010224920741692919,-0.05441402119910692,0.014680576758728345
CRH,0.05952961649719195,-0.01220451194732435,0.04832170265476867,0.018593271115999163,-0.007258353638670136,0.08373735642097865,0.0343878264979348,,0.1983779754350697
BDNF,0.024147419094991653,-0.006504262990308278,0.03531504380551628,0.01748386413043204,-0.026250615535434466,-0.02367583698882602,-0.01149865392463268,,-0.04231832196861583
CCL5,-0.01104896923149339,-0.017827788205766304,-0.032071245425711103,0.05026083158471384,0.011698724508830026,-0.05002819527455246,-0.013850576807662471,-0.07759536948447986,0.05607219375677432
GAD1,-0.03731210422997253,-0.005370329865389497,0.02937514409157568,0.026404595175838808,-0.021487192782387216,0.19684322443838484,0.11554758343476203,-0.03934359208850757,0.03728846625293324
COL14A1,-0.03441569254017282,0.02213812581852359,0.038310200798155454,0.06313701246992438,0.05713228351472656,-0.028873747983818518,-0.00288061003540901,-0.025462599472652017,0.02009618655326483
HLA-A,-0.0018659043399411243,-0.028369654569187844,0.014435663631910779,-0.03970000656869535,0.010688676593164663,-0.1715679983262409,-0.05626109649718082,-0.036817592126086714,-0.02042099990681818
CD5L,,,,,,-0.024893286270814104,,,
FGF18,-0.012577671668669632,-0.016932957719507702,,-0.01100895923966196,,,,,
ADM,0.02111768734697652,0.015547586501873607,-0.009785496643394847,-0.03896047606956445,-0.027253142446467097,-0.04248096921319942,-0.06342910058331537,-0.043897259727954156,0.054844667767353306
CCL15,,,,,0.020900108158603204,,,,
GNAI2,-0.04484009579135774,-0.0557207808662256,0.009530648710523323,0.011903691771041723,-0.0001971603365007251,-0.13947018938623476,-0.07149575289467437,-0.03756130393541404,0.008976032563944315
HDC,,,0.0021790200479171505,,0.017988759328299707,,,0.04867368934057861,
COL11A1,0.058261615857866406,0.009532273990310739,-0.025686346202436715,-0.02102589664355989,-0.008738701231359535,0.07738828261010967,-0.017964637731507326,,-0.01753663868520635
NUCB2,0.015790547637098612,0.019133164049841996,0.022203810516377178,-0.003670911018386663,-0.022841274941928474,0.012995068543260137,-0.08065635874147752,0.0020663972286444404,0.07007295949139895
CXCL1,-0.0345208574374446,,0.04585316993313495,-0.02324728570540762,-0.019421251556812662,-0.03396217316047278,-0.013850579155910252,0.005042225239490318,0.0976076065008989
VCAN,-0.012784619403006245,0.02249313352154896,0.015764827757896498,0.003323226378838736,0.02671060133412863,-0.023907696562640635,-0.04860418530917027,0.036870321121727875,0.010320728079037934
MMP7,0.020764671896256245,-0.015001679535648054,-0.010312456733751344,-0.01014653335551743,0.026318178935887726,-0.014649342091720276,-0.01578000729542793,,
PTPN6,0.05474328528070069,0.027423441740799415,0.03919065253810956,-0.0413910144376991,0.014622036690562206,-0.08698078146401887,0.042724887082996876,0.01569290087166314,-0.060643505320903235
PTGS2,0.011182479541253277,0.058191859562434146,0.015867954519773686,-0.015819933154811817,-0.027701681476282047,-0.00292240375818813,-0.008095851140303466,0.037051298756651335,-0.024418208539811546
XCL1,-0.0136849569090094,,,-0.016665301388947333,,0.009162344381835082,,,
CD58,-0.0008146257593192473,0.03253360608579954,0.030531806335771766,-0.023651604199401842,-0.03565123080669048,0.0021723138866230687,-0.05139428660232109,-0.03981935342339289,0.006655836677373661
TNFSF14,0.029162442046812283,,-0.02148751913773077,0.027272744521343296,-0.018969452311661916,-0.04172660918791403,,,-0.04109813042889526
CNTN4,-0.024594329628672713,0.07253639824504614,0.030793618711738156,0.035638268241582706,-0.05061895021358702,0.1716918096965319,0.07044816582331488,,-0.024786933680612636
NTF4,-0.017310871193619536,,,,,,,,
INSL3,-0.012577669201632747,,,-0.011700020127453891,,,,,
BTLA,0.03848378193399789,,,,-0.012573279611496969,,,,
MFNG,0.023090920346337893,-0.016922002420472534,0.01436680275240308,0.018785298698082212,-0.023629815675379993,-0.06642736200980685,0.04952466351351455,-0.06338228785709868,4.556808458696922e-05
ICAM1,0.00459950027299724,0.015245836884124047,0.031861258894131037,-0.012640682779913582,0.022290714513907014,-0.059684448155681843,-0.03726263040892026,-0.08302554470802183,-0.021249838766384446
PROS1,-0.0016034923832366336,-0.04978009512619158,0.025515962472032302,0.006377334739969821,-0.006368254705897701,-0.05945342108007277,-0.03373841514267164,-0.01263918947637806,-0.016890138814906783
CLCF1,-0.024671220753376872,-0.013945559202319477,0.01866900361303772,0.006358300433949016,0.020726697407940024,-0.03369556572712527,0.018412154075639346,-0.06336807811386576,0.05750665178833309
PSAP,0.028548948121135412,0.014956973185646745,-0.03479722650800028,0.022113330245666515,0.013373002213752512,-0.06289569680616663,0.06501864122861607,-0.1033487523185652,0.018026379775565402
EFEMP1,0.041289098606855076,-0.049814675254912184,0.0005851493494821745,-0.010858333345532996,0.024689443966303574,-0.15724115385951937,-0.058166887778132594,-0.03654866708268968,0.041592270581852026
C1QTNF1,-0.005106112016760915,0.018509479421754148,0.0009510082191046877,-0.037108023006979185,-0.02102987415509493,0.03685700477279744,-0.01276107404354108,-0.004815774237953151,0.002080052161844532
ALB,0.0035861912587363013,-0.014349996813012054,0.07021738015038043,-0.012773353247693884,0.005051706149508842,-0.05239615958484354,-0.022088494362200263,-0.04782907969418964,-0.016815378128945815
EFNA3,-0.01072077505643458,-0.020726781898291583,-0.04408699000664438,-0.017351014933702488,-0.051194113099433,0.08490871479902529,-0.02932016074767177,0.08402099952748478,-0.07185809501041215
DRAXIN,0.004842276740388658,0.008594484932641878,0.015629812958012527,-0.04621732267081389,-0.017299811678092317,-0.02005466946059861,-0.043939914572384484,0.12243406454790084,0.002741141599928188
RAET1L,,,,,0.020345570069771123,,,,
NPTX2,0.06616155388792866,0.0031654160496916942,0.01286851087996095,0.03958513732229455,-0.0014998328454908618,0.015782870131817162,-0.03461357944275465,,-0.043863158191077396
FGF11,0.016467941035725527,0.02243624865175557,-0.03368725912166373,-0.012720546423912677,-0.03921169747596665,0.061295999962576224,-0.049824440527045585,-0.00498335643821365,-0.0001241160033740242
CD59,-0.03202454919393733,0.00685673054045396,0.006835928528456448,0.0541191816889354,0.0037439771649757933,-0.05775553909458923,0.056652878346574766,0.05394324622901326,0.06793060131895744
