,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NPPB,,,-0.01847100044050378,0.031203286286303655,0.024334177618912788,0.008598875315945224,
CCK,,-0.034205168175695626,-0.024172983310126815,0.06585465462587313,0.03836218865028788,0.01535220205716397,-0.12987520603325906
SEMA6A,0.04224535083909201,0.01881510835280236,-0.005074307140155233,0.03530914282618591,-0.07097597909937325,-0.04710743050467283,0.12137733623323524
IRAK4,0.027328999611602466,0.0033572678105603356,0.027494371131177586,0.05501552027591278,0.0383169714826904,0.04183230930263413,0.08395807361934135
GSTP1,-0.004859027244572236,-0.09733170025291688,0.08582346633809401,0.04764953532450742,0.07759874388345403,0.0031394454015607203,-0.007334170495009546
VCAM1,0.03433594766612999,0.09409813443276253,0.09524371584002084,0.009635967304500472,-0.05294895981651257,-0.006496459858103326,0.04999249248295924
NXPH3,-0.06952342622553526,0.04404805120480696,0.13492552706848815,0.053116699290960405,0.010599469148873924,-0.00732190777799864,-0.09427315576989062
MTMR4,0.06420407755108036,0.05472096863399368,0.008240948250960514,0.04238896204639135,-0.003895661043091291,0.03899172198455074,0.051088113216341005
LAMC2,0.033500003711613366,,0.003255680296391774,-0.01222291417909163,-0.02435635955873534,0.05308804557645253,0.04012233430743924
IL10,0.06722183580698288,0.06295441700882627,0.02137289289107082,0.06743080316951341,-0.0012010327193002358,0.004469380916889263,0.055108209276095936
SEMA4D,0.007631629911606676,-0.05841017074318875,-0.042591853682304164,0.10073262018116864,0.006534827182036118,0.018762407610887995,0.02403468968862331
TRH,,,0.051226077658277996,0.08063794769906286,0.028440698066989935,-0.021302859965684626,0.08455037772132268
SEMA6D,-0.13398081517563937,-0.013498816935707153,0.03454097567972044,0.0891683056752492,0.03963096957751392,0.02390207875131535,0.06040518524897359
CEL,-0.07011625394399426,-0.037992907402043474,-0.03403385071257278,0.06443548139715498,-0.008395874917109528,0.0551784276805379,-0.03727843940189851
PDCD1LG2,0.0025753246867090615,0.02825151728432346,0.0460905186567429,0.09369849702442334,-0.04089628919887954,0.0840549104862714,0.018848548807820102
SPINT1,-0.039588129039084506,0.08170416541087606,0.08327748374296098,0.032191550563240245,0.10509884052704169,0.05569033003225274,0.05465507378868926
CTHRC1,0.19025745681601228,0.20728792847923946,0.10286262804557172,0.041209968144926314,-0.03830208114213199,0.025697006810610462,0.008039260893738704
PODXL,0.09884240838076551,0.1550509335627588,0.0752019032310879,0.12287500653024885,0.042793751614382654,-0.013686830279038572,0.04130656502110484
JAM3,-0.019246648142561232,-0.06461636625928122,0.02706598894358877,0.05776545787082086,-0.02409150750697021,0.029400110104680438,0.09229628320100816
TGFB2,0.02587791292514063,0.08329998979451086,0.046848756221862825,0.09366270235055488,-0.006610339051487756,-0.03768569426973798,0.06485908488670455
COL18A1,0.07715348559495844,0.19418024469674136,0.07786624071850919,0.06304496641343951,0.05192420112294637,-0.059179368511548064,0.0067499959666941925
NODAL,0.058652934940673716,0.13289040684524384,0.0192360532226282,-0.008929220034226977,-0.00028381634607241074,0.014503454141794202,-0.0426687275037695
INHBB,0.026339353966272364,0.08858742109374101,0.03552600918001791,0.007527783652883118,0.06402849433166838,0.09011221421451286,0.09241273982286281
LCN1,,,-0.03573562255003633,0.06040303392720605,,0.029344894211025284,-0.024474481759478823
ARF4,0.017986027390683085,0.04611072595635103,0.040569419296780186,0.03276390529046721,-0.03188638802592968,-0.006112391425683026,0.061108620297264896
CXCL14,0.1371102213093424,0.10733693691130934,0.003051848980679446,0.049471130249790704,0.06367179112136315,0.08142669850532402,0.01721585435952273
LIF,-0.04685091763719708,0.07329776788797138,-0.05315855873972927,-0.020679526042771075,-0.011485118480436353,0.20397063282701453,0.12322811097474783
IL17B,-0.037826058170525464,,-0.031097551900101706,-0.028066660589661403,-0.03465212313891572,0.023009103681553275,0.09603761005657153
MMP1,,,-0.001986857723399144,0.0048080223843470484,0.06536531552171407,0.09691691424967064,-0.018498568366584832
MATN1,-0.04133284292226942,,0.09503009021434032,0.09849758450693125,0.02809477222228134,0.0010559677885736262,-0.02521755852608527
ADAM28,0.10901022408033305,0.08677815995612405,0.019258828737141794,0.07027884321235116,-0.003296467438287388,-0.0074792664466920645,-0.05516742733216095
TCN2,0.13388078678896984,0.11498295078752623,0.07272603849359972,0.03020934952891617,-0.05607449949732488,0.02669619297543839,0.03307919597535445
THPO,-0.03961360254113584,-0.02834743852377554,,,0.019579386334129492,0.01682746594070976,-0.009505293725292553
CUBN,0.0124979471730317,0.13917006604395546,0.09562223782463054,0.054484282534194836,0.03789479143720409,0.029628428882560284,0.06844678271400471
TIMP3,-0.005420452057130326,-0.004291823039237329,0.0798576614489986,-0.07092214830378817,0.037201240445398166,0.026576173339928188,0.05916934314767097
PIGF,0.032717329329035004,-0.024056315041807566,0.038982391988604224,0.013003103355180947,0.012379684885607995,0.05490227497311683,0.07894664578603501
CRH,,,-0.016559834980583325,0.03550710229664144,0.05853491257335795,0.0932528922099123,0.037513973051008995
BDNF,,,0.038811777708257965,0.01931409433834668,0.04581510160733523,0.15436488703538118,0.08046095245777378
CCL5,-0.028891229378738423,-0.019893392291967467,-0.028464306174999125,0.0244619712195171,-0.01846276692346058,-0.010594846306152508,-0.042817621203580236
GAD1,0.0021966400999380996,-0.03770330003857156,0.06983824569038886,-0.01120945999890897,0.08407366922083784,0.023024346369889825,0.025242802699327254
COL14A1,-0.03441909439378612,0.007079476208753503,0.011737680620898399,0.02241260563783615,0.09028099202485511,-0.00019850293984085432,0.11500204909143102
HLA-A,0.08793546720326627,0.19431123209467244,0.04329127516302826,0.011020331674649575,0.0036461830964000528,0.02020108481619336,0.07961365456246774
CD5L,,-0.032357822078072675,,,,,
FGF18,,,0.012480054450230954,-0.01566646256791155,-0.0433619326426904,0.06176093652887796,-0.020182501763612633
ADM,0.020935521884602855,0.10756048435194741,0.024444716297528795,-0.1165490482231274,-0.008924565469001455,0.1350101465876187,0.15276617508521279
CCL15,,,,,,-0.0425897827930401,
GNAI2,-0.01309132779724119,0.1462668252714035,-0.004934020578358383,-0.05992992695549297,-0.041987955099946524,-0.03004283269564475,0.07856532590271717
HDC,-0.0041716730632024345,,,,,-0.05302525272363533,-0.025217547105291678
COL11A1,,-0.05104363461094651,0.027334955868466102,-0.009555407610134367,0.09199918005464092,-0.0245670164751314,0.06873346660874882
NUCB2,0.13801676175680536,0.03440300441033534,0.007658366023261645,0.015569423119415667,-0.01594086228210293,0.0629085055859009,0.04672096830661546
FGF16,,,,,,,-0.024848614411631106
CXCL1,0.104035378098063,,0.018530993971679514,-0.016067611377199115,-0.003656918159616671,0.04187821235808539,0.04183721739786804
VCAN,-0.10468505945514442,-0.07690748177728571,-0.036165116987158616,-0.0475446673952631,-0.049172396359028946,-0.01997088960486861,0.11416248547384815
MMP7,,,0.08136271795704214,0.08611377073524268,0.00046080193659713556,0.05598945164099667,0.09707507153847829
PTPN6,0.0954935959679755,0.06381470076627833,0.0021796455396033126,0.13638269124894548,0.006403326129380261,0.014971562597375471,0.05152390893061118
PTGS2,0.0013885681084391164,-0.021441190982325845,-0.010785054408119476,0.00916462605476157,0.009119150844156439,0.156643737431578,0.018334594621266614
XCL1,,,,,,,-0.022412837276888125
CD58,-0.010971100503495937,0.11649042760319928,0.04820744894171665,0.04920190476485262,0.06734468742667654,0.008503526053671747,0.012416895323796612
TNFSF14,,-0.03864735674807679,0.09245516445883913,-0.002259387113042251,0.004908862791781714,0.08822087385407895,-0.03979291775095971
CNTN4,,0.047758182705537514,-0.023379147091106698,0.058377112245765944,0.048442015912014386,-0.018422040137796285,-0.04812123373223667
INSL3,,,-0.03270744389816706,-0.02379808747292837,-0.036232506236970115,0.050963942198441615,
BTLA,,0.004410179429314916,,,,-0.001675326377675601,
MFNG,0.12108836892486771,0.07874437829972224,0.07566705329921543,0.1517513615725486,0.03973879454564976,-0.01691279521216186,0.014935139663787329
ICAM1,-0.0455786970250354,0.06676991381801543,0.03108493476104204,-0.007038591265835396,-0.03922032340922883,0.1735183685084695,0.129938284201689
PROS1,0.05395054105461926,0.08223080391430093,0.11982680448043215,0.0340774660837343,0.08316513947277433,0.11659449717641053,0.09930547992780067
CLCF1,0.03509738360415456,0.16838669103416837,0.020849020860278004,0.052717411828910904,0.025931650270251225,0.1947909473157734,0.13156172604793953
PSAP,0.0546765957623638,0.14797948466814673,0.08296361509394455,0.03639708112635397,0.08909414076370722,0.10133199719664741,0.07487567156147854
EFEMP1,0.09653594673024221,0.1394221157883717,0.14775705995988622,0.05978216624197549,0.03778668843838152,0.1075079526773022,0.16716483802319895
C1QTNF1,-0.0129355107364633,0.025661815498680775,0.06084242120938404,0.03652876703204763,0.023297830004112643,0.16661746765679458,0.1388893844164963
ALB,-0.052922355933058884,-0.052078809362477545,-0.029879360488596112,0.0797875042519337,-0.0140174169012858,0.006122504223041955,0.020178348939462565
CCL13,,,-0.02183185834844101,,-0.040642284718114555,,
EFNA3,0.07503826210389583,0.058074244685237406,0.05004902107670132,-0.01705888612837707,0.08392647406140102,0.10768700791403703,0.0020283160118008334
DRAXIN,-0.043552492877164055,0.10492554374391606,0.02879623213500534,0.011652688962821352,0.002268865099498494,0.0038335260127036644,0.002594021679549782
RAET1L,,,,-0.02409133953365336,-0.04401911675640438,,
NPTX2,,0.0679069964795289,0.038185395273562565,0.1119374099072768,-0.0025822491120142572,0.031105644462720024,0.054243797796167795
FGF11,0.038861072056492925,0.04489934589870362,-0.0005830527978909764,-0.0005526004498806049,0.10435960561661169,0.17445871423637954,0.061639420906957454
CD59,0.0038358509534022448,0.14178991495618032,0.05854862918854842,0.03465365021815468,-0.0016742617355735593,-0.08734183660136324,-0.011810157111714277
COL9A2,-0.11059077290576212,0.01753618485109848,0.0011357453691732816,0.0702487839037737,-0.015555767161908379,-0.09718384225863032,-0.007957240699549758
DLL3,0.0016270766283111879,-0.004290444542747124,-0.04349614039820292,0.04555384981619494,-0.017307613920667292,-0.11020385164614878,-0.016600748777778215
FGF5,,,,,,0.06064622975068142,-0.04262520588586091
LIN7C,0.020460039981804047,-0.01674484277031096,0.025053487358407497,-0.030278677187740504,0.014370353701794554,0.035240297595499855,0.01753562318611266
GDF7,,0.07947830347550376,,0.01807625741841238,-0.029454912698031202,0.04909260864502294,-0.012725400063780494
PSPN,-0.06103580201987398,0.1446754797478548,0.00029291517509967216,0.07929026056073472,-0.014427401330501405,0.07570005551776057,-0.024699004487067543
ANGPT1,-0.06861369396845564,0.0919878719600507,0.028357593869517885,-0.019983548742524778,0.07244443016186654,-0.0260171383789797,-0.005619461590664796
PNOC,,,,0.015597210471450724,-0.013212010350025826,-0.04457284710437112,0.06160208698808803
L1CAM,0.06885687709201653,0.05489232304277744,0.035623658170684906,-0.05053615513434354,0.08417947464544565,0.06939423178295223,-0.05367362540318659
APOA1,0.07539507748816825,0.17010825556285972,0.022710637626622655,0.019317761963527448,0.025337706679444415,0.01938220683904139,0.0475741815785553
PSEN1,0.016174316523719996,-0.041519248403507195,0.03804250853003275,0.051662577026707415,-0.019868291985586546,0.011241317490814645,-0.008236197788349572
CALM2,0.04944592397525244,-0.10866889349654728,0.04978328871204271,0.04386516918565476,0.07752856365529225,-0.011685460213848935,-0.08432329702211398
CLEC2B,0.04473349337935241,0.026065001271655813,0.040616402707903274,-0.0032829704574028166,-0.004490001152521124,0.04690035772023338,0.04251290547767088
NTNG1,-0.03659159326482374,-0.03159236791938776,0.04051767564187333,0.07434091228309844,0.05166209419781118,0.041322414534257425,0.0804119406448374
LRIG1,0.09108137362691648,0.10245887959242338,0.021335543603258837,0.06755084962308756,-0.0585412522868474,-0.048064690020597454,-0.0010468917486858179
CPAMD8,0.05868484303688278,0.09645078102690195,,-0.005856515088924368,,0.02589265984697738,-0.027333692341006202
GHRL,-0.04919199646653662,0.06869872611430265,,,-0.019582528484956747,0.005882470210335133,0.07932757776178184
NPY,,-0.036654390632146025,0.05685665444410949,0.04822493895550721,-0.08483190915311072,0.05874612760713546,-0.07976518695207628
MMP2,0.05732383819101229,0.16025443311461557,0.05031873744330021,0.09502798407636492,0.025314418416668736,-0.056511874680892665,0.02889558679291923
PPY,,,0.07913850327477635,0.018692000519537465,0.011080063574444389,0.002861659188560707,-0.03832324249490215
ALKAL2,,0.08452389170095806,0.08937427977219363,0.022750353097643918,0.04823651351515874,0.07018540378626571,0.005399228925343249
CSF1,0.06756403685089038,0.04564795466627298,0.09335472170253331,0.005320112378447406,-0.002061137472304392,0.11235061807041147,0.09435664809946027
SEMA4C,-0.034580551088370146,0.1036685597423188,-0.001654109870676194,0.05870424242748727,0.024413384003099673,0.01999446599207601,0.010747374294703231
BMP8A,,,,,,0.026175374169811933,
ICAM2,0.14260757608550192,0.09762502412692736,0.018872391977080006,0.07975947736912782,-0.053896379735902424,-0.02990811480206597,-0.0188080729783706
SYTL3,-0.023807665206212254,0.020015701602395037,-0.034427756013039226,0.12569170972457322,0.0788394377425545,0.03410538643602042,0.041118052082479394
IL1A,0.03442593265171328,-0.011577619687490937,0.013229252428815308,0.08165720041056565,-0.0036282514997033727,-0.045813580284074784,-0.01939888591737904
HLA-G,0.03001470242894917,,0.11316085884172414,0.027839162579266916,-0.038726437655670576,,
PGF,0.08107565570893022,0.1527626102788496,0.08521766379983026,0.0906802183562827,0.02701958368038754,0.028725223033252218,0.013023234514933335
LGALS8,0.02406037062793682,0.054538546633385275,0.02018252700844475,-0.01710921647324968,0.03240686840524375,0.03631267072791543,0.0402792088883178
DKK3,0.11313229673672479,0.010536493714581045,0.05755144316077172,0.028826505303511312,0.008498077876437422,-0.06627994695900892,-0.11699073784861388
COL16A1,0.1156920437418147,0.024294350690946112,0.00666408775109195,0.04506039417170982,-0.04028210030284447,-0.0596904574264016,0.032474566768991915
TPH1,0.1593355569334865,,0.0911560820389603,-0.04846253346113564,0.027639205825821467,0.0722678624530925,0.0012112508998668077
TNC,0.09221625815737736,0.16107248135810998,0.07315434128289426,0.04155110689515356,0.10487654713219133,0.1678171265842074,0.1577204580538855
TNFSF9,0.056875431877776744,-0.002841912959826355,0.0948345904009631,-0.03618803799621478,-0.0036080113474021244,0.0192556698269686,-0.001673842987509325
C4A,,,-0.02430575375576301,,0.009610098928000415,0.12843139322788752,
CNTN2,0.07294215181666713,-0.07913265038824654,0.038405073735413256,9.441113795447791e-05,0.01630247686058165,0.097609931078058,-0.06815257027059779
F7,,,0.1100040644916244,,-0.00358570244636625,,-0.03378598838128553
LUM,0.04196636854440509,0.14558196930117434,0.05862245474057535,0.13815328347014788,0.034240984664634676,-0.0007745219340167935,0.07524603644581122
