,UKF248,UKF259,UKF260,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.014974382543336068,
BMP1,-0.032891608858885986,-0.07000468882959372,0.03580968715231094,0.013670587102924516,0.03639909967235037,0.008772327980460331,-0.015768097061201598,0.0005445843867183374,-0.04236262166866339,0.08928024237629753
NDP,0.02231562968968307,-0.06994184635365235,-0.041529318141194926,-0.005382264081857879,-0.0019638398027611976,0.054054391420879346,0.01457957125874832,0.015666680252837236,0.036625906487014255,0.018077255915512996
TNFSF18,-0.032367716748693466,,,0.050782146629094374,,,,,-0.025259106205811933,-0.0243087271724507
IL36G,,,,,0.018121463526706214,,,,,
RTN4,-0.006478828737009389,-0.07236181393633515,-0.012498061850397025,0.007586143686199634,-0.015037204984517974,-0.05553852481066185,-0.046712629701208756,0.05851435722430605,-0.013370202605520425,-0.0015217918017796372
HEBP1,0.04416903858263543,0.032851116970707216,0.024207510524639368,-0.01177571279541875,0.06192404106489632,-0.023213693243377236,0.045028606108693046,-0.019899387159538373,0.08098687290535227,0.02658617597456998
WNT7B,0.06502257689609181,0.05730812145594288,0.01845801295188995,0.03846889740008173,-0.02037399911728063,0.03386558314584399,-0.017719972596438968,-0.02724023211739314,-0.0319615572855141,0.07220059141807841
PTMA,-0.08816787974015593,0.04482535493327907,0.02192446058300646,-0.02521065719884164,0.09954016198282349,-0.10411280272529712,-0.028360121714289473,0.017982749760764,-0.09868880501810452,0.004642596525430727
FASLG,,,,,,,,,-0.01298727687125095,
CEACAM1,0.011993592567589952,0.037113633834301565,-0.01806680719242955,0.01812376993767261,,-0.02919009199491206,-0.018834317203746374,0.06461753606953577,-0.018069888282577492,
PDAP1,0.009182082783652696,0.02943990192805111,0.03508402914010406,0.06925462427838809,0.047557788164552285,0.040146381307757925,-0.014082656952481565,0.038802146070839365,0.10623462418414027,0.02515000942233945
QDPR,-7.621822116496737e-06,0.017214579468406103,0.007847900750812868,-0.0550473680819454,-0.020821601555875098,-0.03821917476127031,0.0740806124185795,-0.002704449487155337,0.000742081763927841,-0.03748091332045832
POMC,-0.03370971862636716,-0.008965009369993506,-0.03635468836763218,-0.01926652683723468,-0.030815125566675566,0.023229940744254007,0.007512250146104172,-0.0030903088849456133,0.035491767020951144,-0.029500099196587255
CCL18,0.013289158667347804,,,,,-0.011521153411724421,0.008837824366924645,-0.035608899980413715,,
CCL17,,-0.03204559926027679,,-0.020709020746616458,-0.016933826327051968,-0.020708957430223614,-0.027188519291379696,,-0.011771507757799974,
VEGFD,0.029971152952242716,-0.01901302440451635,-0.01728529821236266,0.026777279578577007,0.0008405691493072747,,-0.018834317203746374,,,
TNFSF13,-0.0020133085066742877,-0.022104337168049645,,,,0.014017571366602193,-0.02955299092382876,0.017458097699077347,-0.019180689363504613,0.011541103835832109
WNT5A,-0.041082284032635155,-0.020794337183846993,-0.005144337231570296,0.0017020983533244493,0.053980985923675485,0.04405844328816758,-0.062185491772168186,0.013912343402305474,-0.05831926587061772,0.03606302031646195
CXCL8,0.04730904346253579,0.13419852375391975,-0.030673425156091696,0.02696613887703985,0.055387061635235796,0.06526290983230217,-0.0730382293713857,0.028959794347976683,0.012729734047388955,0.03234005257686237
GRN,-0.058069036826482276,-0.05880944066239825,-0.04684059650527804,-0.000877261418663109,0.016278623251165265,0.06813973429382521,-0.028802056434520242,-0.045863881394134914,-0.07486558843228505,0.005497749794378725
MIA,-0.051219833555673146,0.0226195685273695,-0.0019997387748644344,0.05948222469370854,-0.024855210904049838,0.020825988057854156,0.10275553011736527,-0.09658207371199576,0.04554587903958166,0.04472734002278999
COL4A4,0.02671949157142847,-0.022674358199107094,0.03037096018592143,0.029368667838105485,-0.02411047668284361,-0.021387147988512472,-0.0031664097241012757,-0.036436921469536025,0.028885190919483873,0.057467437881443546
TAC1,0.06270222474157933,0.00656475615136466,-0.054622601511157436,-0.06750576525048553,-0.0427288105769166,,,0.020053487259036194,-0.015474843924917752,-0.028869576840681633
RARRES2,0.07230462368358011,0.020094738937329555,0.02076125919970822,-0.02644070592248618,0.0376605463120737,0.04422061630356485,-0.007553225143216521,0.023464654245114784,0.05861411043264872,0.02196994107001424
FGF7,,0.0172357253729148,-0.011012474173524953,0.012661896278957151,0.01777549205602446,-0.0489221692986422,-0.0033982854770448472,-0.04100949073894025,0.08399963778013003,-0.029546370814636697
EFNA2,,,,,,,-0.017900758051697118,,,
HBEGF,-0.007201737016681698,-0.005965112132762969,0.012219593749987946,0.061327037764193536,0.048925489132945636,0.044846614687736625,0.07023792815165532,-0.0015093557284544341,-0.020634005531900566,0.0023727045957062116
CSF3,,0.1495347331305191,-0.04394028864388186,,,0.11304571853385537,-0.07998189711798216,-0.02591977442095562,0.052751923813466994,0.1188531819953187
PI3,-0.014459699503159663,0.13150493326216722,-0.04568717727461845,,,0.05093443628050645,-0.10464470779830416,-0.05883895368468106,0.035098338189872395,0.10874253232900631
PCSK1N,0.011916837070696613,-0.07494166717236823,0.0475325936356544,0.0745033224843229,-0.0293024162988075,-0.08357694637382344,-0.027436121420787937,0.021825071697936415,0.05743504992305087,-0.0252984964563893
NTS,,,-0.05151364174126317,-0.02469931742287182,,-0.0483118419616906,-0.02180867677685593,0.06026452416230365,-0.018353204493151476,
SFRP1,0.01299542179078097,0.08926867433907447,-0.019719531847191635,0.0029485179806415613,0.020393446122460666,0.029901241374534114,0.02917513139164182,0.009225790308667523,-0.017926722517507487,0.024899079787322705
CXCL13,,,0.018482343760312697,,,0.020201187535868543,-0.037229605766265134,-0.04228054587857109,,-0.025217535507278274
MICA,-0.014677138655871062,0.07267516434282371,0.0017526901915451377,-0.027362580373307768,0.0684921801857491,0.035041220382259944,0.041506597280839705,-0.045765822130264644,0.001212625947571901,0.03431821411659238
