,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
MICA,0.07578327399843154,-0.01785777313471467,0.03058395878780276,-0.09077920336222375,0.01992909044686183,0.03032446946195706,0.04044426822707961,0.10705691442070175,0.013008465821658797,0.03002634764018798,0.02539625263425418,0.013087565485820836,0.09613251487054204,0.06721486911975937,0.1524192171972922,0.036040562039770005,0.03494402460238974
TG,-0.0834432122058556,-0.03942195490155098,0.01954592036368651,,0.022833466929567437,-0.0288251019090601,-0.017055463013020435,0.053328352028497464,0.00678003588588062,0.0016634879701682695,-0.0297172255055686,-0.0005603796495785653,0.010879038220833113,0.041590041191765216,0.05169189140570379,0.03330735052643982,0.08831568803734394
ADA,-0.02085844358916035,-0.02050920555745801,0.07262110227828968,0.03108529437387389,0.01306713291120128,-0.024500386549178223,0.05705371865933963,0.1298406549115607,-0.005240048915354096,0.003120600802696608,0.019296649712028033,0.04443518320659833,0.07708474337846802,0.03976531159794913,0.06663526412185004,-0.03364681466144413,0.009141060628653056
LAMC3,0.058084463425398324,0.04531858817395372,-0.01284779309859261,0.041046299523562785,-0.01619398870248641,0.014483993325854674,0.07445520559306491,0.0902497292791839,-0.00841693816459367,0.03312552572638637,-0.008335253536400085,-0.041996999742707014,-0.01771410394468079,-0.0031801789047547426,0.11252021324736508,-0.0010886299434647285,-0.02694346063508047
CCL7,,0.07080118226896384,,,-0.0052683498247401515,-0.014211550302371437,,,,,,,,0.027708921720280232,,,0.021028748031527433
NGF,0.024801145236291202,0.04859591131920374,,,0.05114046995113029,-0.01867370767326007,-0.016275486279949545,,,0.013525445529775984,,0.009543596246989505,-0.014858772501307899,0.0714230246458744,0.08890827742534742,-0.04150628677521466,-0.05943627474409967
TNFSF15,0.048990171317802846,,,,-0.028891600173846153,-0.026271273581120237,0.053517529611739785,,,0.00972816313629177,,0.0016958916077541891,-0.0006304543607176246,0.05021472367175758,,-0.017613744136322256,-0.013487146727816795
HMGB1,0.062139131297312813,-0.10378450417983531,0.04136610638914391,0.085512724718149,-0.010840008165393145,0.004088628503994566,0.08059315898258228,0.10469388939008288,-0.028245689528477325,0.043854442325122374,0.027080100790766476,-0.006434754573155478,-0.08565780806041189,-0.060128826569499166,-0.020283491169714635,0.03321494603685295,0.05763064514556201
ITGB3BP,0.026802674133454704,0.07097803651974544,0.06356938487880796,0.05517974719179506,0.017121199634773942,0.04871818189719877,0.14172974975934163,0.12241923147303349,0.04082078541321359,0.029245472195194844,0.03490362447444978,0.009940967543693191,0.05251338730435878,0.06348502357932097,-0.0007671595073247647,0.0048479475788778875,0.02562496001658119
AANAT,-0.025860985888993826,0.06514077559426176,,,0.015157816178541965,-0.023671988669951592,,0.0023353912026565756,0.026586284531268635,,0.13026935915113927,,-0.025856096429634403,-0.0015882969964340903,0.08179862091409287,,-0.0013610333382407043
RELN,0.01574632735226057,-0.022296800574055902,-0.049035324504429725,0.005145016200026308,0.05248051004273355,-0.024711467231183434,-0.008781239897324166,-0.07187342347634004,-0.0318930874736049,,-0.020029716098264698,-0.0292945018491153,,,,-0.01354242418067517,
IL15,-0.014920613217723271,-0.02080014339653151,0.046382157265592264,,-0.01746583236934848,-0.020673868617561115,-0.01406184386315138,-0.0009712705793528276,0.022467134664775987,-0.03584647690212242,0.053268210082429775,0.0637556982871243,0.03773844056871349,-0.01078792274392199,0.017098706296244427,0.03097030363219945,0.02804901063722891
UTS2,,,,,,,,0.14789766704150126,,,,,,0.03722664332406315,,,
BSG,0.04583163529495833,-0.022273041086190336,0.045031769963466646,0.08625644822240248,0.001991912753398443,0.07888415246399375,0.0705308365114842,0.012835229098570666,-0.04385232236352749,0.021346144417730247,0.06751785329766301,0.025286906479955632,0.11233115744824491,0.10857004205407635,0.04389593186750922,-0.09603568115353323,0.03219828794660717
ADAMTS3,0.05261828706034342,0.01369693660943979,0.024051157328322227,,-0.0074581969325847024,-0.0468281509400446,-0.022649562549166904,0.1648101219928057,0.058791331244933985,-0.029909675765072242,0.011391107764047259,,0.05435354586360162,0.1140726253965164,0.09443720947682678,0.07399859390228451,0.08901840520917088
CD34,0.02466795032025702,-0.023479436426066768,0.02963473514026229,0.049315677247507766,-0.035346511163440404,-0.005190726136047083,0.12978492768080954,0.12090266453333443,0.04343075760919843,-0.003395116682005331,-0.0034314004013700394,-0.02002578484909234,0.07389643908672179,0.03306273188846747,0.11717840232003865,-0.010743251369886696,-0.05326266996779129
CCL23,,,,,,,,-0.03026951872490824,,,,,,,,,
PLAT,0.05580454813660105,-0.007817698146029584,0.04854419879004436,0.060200495472583014,-0.014733221783140323,0.009223095791422893,0.10477179907100737,0.14970293847358057,0.04881563722951448,0.053642722962689064,0.029152603116841633,0.017513844654908357,0.1477142707165266,0.17806555465147766,0.2676476377120856,0.12378597380913782,0.04862916667384619
NTF3,,,,,,,,,,-0.020422370005193608,,,,0.11732411356251797,0.1868622939678268,0.118471712626552,
LTA,,,0.02622024509738409,,-0.04220649058811008,,,,0.0017249058650424369,,0.0007105131053585991,,,,,,-0.028268539736684098
CKLF,0.09618092323666458,-0.04333207366127925,0.06862003577228105,-0.008923146713564385,-0.06334315793575765,-0.05350496413618285,0.12006741920793547,0.15656140909820415,0.03686908564809914,0.049029500847072895,0.03719351532682304,-0.060841275842738594,0.06873824247613297,0.11104876810571833,0.17491174598755754,0.04628317907918987,0.08343099320516875
APELA,,,,,,,,,,-0.01423085496664374,,,,,,,
CD24,0.07471472359644714,-0.01823528078804969,0.1058027022234706,0.07021362411683385,0.08331018025004465,0.007350483942943483,0.1017791374631395,0.059860600326666805,0.06250706827607397,0.051538135528554976,0.09060450837060265,0.019935387172846458,0.0740932965458512,0.10353024462606635,0.16350446963487864,0.2505011655713778,0.01636519206106149
HSP90AA1,-0.09171501138567176,0.037576557792684415,0.0017799571364703292,-0.07789630001552571,-0.08978674903713539,-0.0793993140877287,-0.13972213956573296,-0.16289495634167261,0.0617777086640395,-0.0032449360961446013,-0.016448677604545662,0.013800419679646118,-0.2210983446647458,-0.2604477805974518,-0.33787850444369727,-0.017883629480046306,-0.007014893200554417
BMP4,-0.016239623045115406,0.015363465107926145,-0.0001733179459534817,0.02343181494589175,-0.020254598274868228,-0.019524152394866122,0.17708682044215387,-0.006875117872102085,-0.016656151608821817,-0.0024197244990484218,-0.04186751244733747,0.006186406716032809,0.08405361180888574,0.03307078712211677,0.0018425586936422341,0.03386153790268246,0.02564594817810006
SCGB3A1,,-0.01592352643642943,,0.005928881049647121,,-0.028190416208323976,0.10319164438527696,,,0.08040788141298405,-0.03428527626290521,-0.045416245089637944,,0.04101884285582167,0.11827466492654713,0.07827078425590525,0.008856805200101826
IGFBP4,-0.019659240417326848,0.013357566089772257,0.031451594810794646,0.015437801359471006,0.018902270832723247,-0.02247235008591037,0.12300292539159347,0.1765120252405545,0.05131623276277702,0.08259479013512917,0.026371527118256945,0.09028813824943911,0.06564489579876268,-0.011655971389862213,-0.06490252008593828,-0.10421249359559981,-0.07358240517639954
RSPO4,0.01518365861591661,,-0.01425993949061033,,-0.0017418452792751144,-0.03253632280210693,,,-0.00011682702589702222,,-0.0050729081959942695,-0.04583237570815168,,,,0.0032607857151971437,0.02156531439048354
LEFTY2,-0.017671653597982475,0.1094691636879126,-0.040398208722689545,0.015740542108963897,0.01937079732477555,-0.01181962734215083,0.10127621690361181,0.16780920780310277,-0.030387687359494753,-0.017237181123079953,0.028549357699595993,,0.071051890040211,0.06573924016516255,0.03241951756395196,-0.051036824575849314,-0.0042119186965372275
PF4,,-0.016518102577915365,-0.027637485706712674,,-0.007383080527353457,,,,,,,,,,-0.00869479989272899,,0.0013041437188783633
ANGPTL2,0.00903718915596294,0.053776786782798056,0.04417946283660059,0.03303655936885321,-0.03694477826179124,0.020170214917131356,0.1417529869453113,0.11903160108656592,0.021421399508287028,0.04835229786986027,0.07104850475347278,0.008196360492475333,0.05460490883001045,0.19445361407586367,0.17686115383314469,0.051331251580212574,0.04927462625142217
LRIG2,0.10396523752126959,-0.0047935761330936775,0.04591846583133186,0.12020630459464901,-0.007989002415919383,-0.012555682340489828,0.11859018841915445,0.040979254364120796,0.025860066750806047,0.02422683645367894,0.06702880764211074,0.07086052604554752,0.11828456217665285,0.07698204252768608,0.1441306091172491,0.02054957927816893,0.06665108053277156
ICOSLG,-0.017033487673016975,0.061160611440412495,0.037726024051431585,0.006817285542718705,0.06628737382606585,0.011216672821283063,0.07257386081526901,0.03332255618251193,0.004460656584905426,0.0008911380029827441,-0.005986343337718293,0.09980772146699013,0.06180495251032345,0.14532201299291064,0.07345779441245989,0.02277084124418933,0.04046605184325647
WIF1,-0.04830274232109964,-0.006501410554905069,,0.0016033828206960224,,-0.04746181345926581,-0.10003618464546175,-0.12033813553254866,0.008331902610605093,,-0.05336859197568567,,,,,-0.044283135040082744,
NPPC,-0.02510015076152801,-0.02789357266527263,,0.04091514334947262,-0.00497353658827775,-0.027573917851182662,-0.03443738065046606,-0.00547385645509261,0.01167440291001856,,0.08327946456975023,-0.002767991960254437,-0.06991183740777122,0.11646216463255944,0.1222664691324091,0.017740502918905682,
LYZ,-0.0690490783467884,-0.009827731006291427,0.031002283388152273,-0.09300439926292439,0.027565877563930172,0.009035210712455022,0.04304845894952394,0.09821535694664155,0.0019287243571889108,3.590385595427459e-06,0.0004067004702393361,0.05191527788403339,0.05277443138827029,0.07544552918967623,0.06486129602385982,-0.028314663683568796,-0.03435633463830592
EREG,,,,-0.02914888128718034,,0.040992590181694454,,,,-0.020156192950025936,,,,0.04429473172686446,-0.06218824811447518,-0.04672238440489288,-0.04269203314687425
SPTAN1,0.04509878758002933,-0.01900392048577342,-0.033628937152729306,0.05243012071774325,-0.0434923960366759,0.06513850097400764,-0.03410394273855292,-0.07445732322424527,0.0026774104624113153,0.056561430535534425,-0.03345857557314357,-0.056120705357576316,0.10880388515825458,0.08164151016916923,0.13307418646870361,0.1180451077694719,0.11832146689626347
PTH2,,,,,,,,,,,,,,,,0.05154234638314451,
LIPC,-0.02720896644468552,-0.0030353833717605663,-0.041063939365278974,,-0.027704704176888348,0.004302555090382161,-0.021806314186860402,0.04981443161930884,0.030840945663921673,0.0046466769949013815,0.03585903689434924,0.046359624768794974,0.03579251620880409,,,,-0.012195632466666507
COL8A1,0.0996493193987685,0.03598747006772247,-0.06593952878264804,-0.055049135555314335,0.02859897336566294,-0.012394329950311716,0.11894490283517285,0.0851406946388185,-0.051477287105774976,0.016984273159109532,0.07280783807574316,-0.024076098577590663,0.07769036525468899,0.10753236341300731,0.17125432811497945,-0.09047778825893986,-0.016356706278821905
GSTM2,0.07917744780317185,-0.01417480378863984,0.014097941362627438,-0.02944879461262436,0.07019811110485437,-0.06378377729995766,-0.011891182450290525,0.058728484624216315,-0.05763480198357007,-0.03695048723008764,0.010388811776799992,-0.01940368217461282,0.11014038030696228,0.06254685739536374,0.09614733897178056,0.0707239327324792,-0.01382857240069177
SPX,0.006033447915490573,-0.03270669761283349,-0.02479067461657379,,-0.014546643627283468,-0.01605096877170163,-0.056090583328992714,-0.08043727592070332,-0.03441843855891868,,-0.05401860057004678,,0.1136192136148097,0.06985994215699445,-0.016136208390290813,-0.10470729197531334,0.15694885853105225
MFGE8,-0.0068349300165074485,0.022801023931049286,-0.007910407275647256,-0.04057586534270085,-0.012353595658764354,-0.017345350391582123,0.09660593491202307,0.06579927824295938,-0.010762355482921895,-0.008290564488286727,0.0658375872146149,-0.020638576027071726,0.07426811909507235,-0.035020854525766885,0.022444173887844508,-0.07282836219268637,-0.03647325830090585
TGFA,0.055319758841712786,0.005653199265844976,0.07754227107843249,0.0007287254015775683,0.02494123290075716,0.014463876200286272,0.12267049921518784,0.09089116556149293,-0.018589651728390163,0.08447477675165085,0.062022273005884795,0.02157542477956042,0.037289088716695125,0.1453231699828151,0.12719080563128368,0.06526979018290717,0.09050365054025956
SLIT2,-0.006738724085521098,0.004495008262489193,-0.05418850836068957,-0.015978753651680996,-0.0021384196725401173,0.012699769155704968,0.03446874389310388,-0.06159939785210977,0.0395191415499071,-0.021536567954771716,-0.07444812595920278,-0.03708428966682127,-0.016301460860339255,0.10856861623059692,0.11704807087385402,0.07921604557811751,0.04125392038256293
PLTP,0.05710467882435642,-0.01935543240077733,-0.02844656218301539,-0.02328520630683682,0.0038344879128773043,-0.003809475880302223,0.0546455289709309,0.18818689120572152,0.034422151494984926,0.06600812281722024,0.008865393392009362,0.056991482677063866,0.008487027125143516,-0.02307574011049801,-0.019932037276808267,-0.25099509162786243,0.07717806907570948
APOD,-0.04534711885624342,-0.03806485614023457,-0.055916339070193805,0.09435705308713,-0.05647337690009108,-0.004643664283001413,-0.04725827169318751,0.061854470053151395,0.07703483671190661,0.07508214222675777,-0.02776436500334399,0.08450375147436226,-0.120273505901869,0.26644871650754437,0.29608348778958515,-0.06865341044378491,-0.06768375655660044
B2M,0.006868626210816751,0.04541483996825005,0.03852482080976459,-0.049587960804723226,0.027208241108666684,-0.030791084651867178,0.09351548208417818,0.20965362264110976,0.13142727865175177,-0.02804295677598347,0.1118695110786319,-0.0411893849706801,-0.038413394497097506,0.1578895634476889,0.11749319776487352,-0.18923096793520547,-0.09728780281891324
OMG,0.016910483677836975,-0.0750106491908868,-0.020112597428244627,0.07781376971562061,-0.01701841281173539,-0.008369517183214666,-0.049496197749182826,-0.045081302228146554,0.006441941309014865,-0.012765027741249154,-0.03632791161909794,-0.0892556988184559,-0.039762193897387985,0.16250451584776876,0.25775502053154103,-0.016449827310042787,0.1553008826504354
CXCL3,-0.08486142302839447,0.06456336529198169,0.00452757597136331,0.03668658469242725,-0.009426330701623676,0.004525422728646011,,0.010803394863827871,-0.016151013245781564,-0.03315297175866482,-0.014871695260825329,,,-0.024318346563589603,-0.11273939601456462,-0.05020607973041324,0.0055785369107090406
CXCL10,0.06424848154809312,-0.0016207853520554668,-0.03208361485819869,,-0.05007098263822201,0.03279106486286905,0.019038808581052717,0.1662483081348813,0.09190539670913032,-0.017393657964363984,0.03901994519220886,0.02126000616440058,0.008693732075066468,-0.04207494494260722,-0.03612482212644384,0.05016715804288155,0.03483124887752476
RSPO3,,-0.021630087419756947,,0.029960877980789464,0.02071924415336899,-0.031500496223196714,-0.046675661928949466,-0.0436828549784407,-0.05848812999820735,,-0.036977275671901906,,,0.10100756525938608,0.04486489999145909,0.06343590767815582,-0.020145893071615576
CORT,-0.006848881933505929,0.022081890428380057,-0.053462331742807345,0.020194999803264297,0.022618004825604898,0.03300327468486536,-0.03235202211128857,-0.05463745022532206,-0.06263600753833472,,-0.0140387365231531,,,0.020780664872302363,0.09112652137375346,0.09069166701975462,
NCAN,0.10932286171865335,-0.002171175131134361,0.012448697900367438,0.062372089797981235,-0.036845449038235605,-0.010990164716385947,0.11199674914886112,0.07455656463032209,-0.02505264167774885,,0.07174055033976533,0.05631375635898429,0.11373655834063427,0.17142709332799824,0.29743108340176916,0.05586310417773499,0.14359869042659196
PRG4,-0.0006282355288067743,0.03554515288958553,,-0.004665795477794094,0.004669307434672236,0.04219405133523881,,-0.016154682399345168,-0.02693582924066136,,0.012387454086649033,,,0.00970261637272012,0.16194383850280758,0.035023131842059886,0.008746244310730813
ZG16B,,0.05560083460065294,-0.00919417150820507,,0.11275217141028714,,,0.03536296361414054,0.017646253199618343,-0.02273897244907866,,,0.09095830534322878,,,,-0.025119760561685748
TGM2,0.046982699289139764,0.01795540052287458,0.04267843638728183,-0.012006487226017309,0.008068496898051237,0.07525730365476935,0.032940898645284426,0.04571611696540799,-0.00678793494548741,0.005066051771695589,-0.03431112756270457,-0.00041695367419677156,-0.0028299963432960352,-0.08713681590317991,-0.05080164272066614,0.000796180299442903,-0.07668906989694856
VEGFC,-0.009019368385926664,-0.030405587838144774,0.0321297502171144,-0.024127000381019136,0.022929142699044527,0.03165118286587513,0.11030712374178171,0.01505689744096012,0.013165728632818941,0.013840716543013899,0.0034747221912874294,0.03057572107472995,0.10852219744481573,-0.025347629501121502,-0.05379959071219716,-0.011100823958123594,-0.015123987208942062
WNT6,-0.010757234268642111,0.18323496199152192,0.0358573167369682,-0.03902418781150635,-0.04554749431991952,-0.018853940042817357,-0.01442311904205494,-0.03721188523884565,0.006580720645927452,-0.025426819269656058,0.08741010963855374,,0.018973804181771036,0.04638638019907065,0.041266370316028235,-0.0015406452192838747,-0.030337273573732743
NRG4,-0.04758636997299325,-0.014666128350312238,,0.051399454754745603,0.006327354128018049,-0.0321255685430117,-0.01765656398780496,0.04537683936234451,-0.021408070544725183,,-0.03136844733352649,-0.05830747469665184,,,,0.03066606165481892,-0.020145895329489544
PMCH,,0.06441366211728057,,,-0.05553232380323053,,,,0.03926651287267162,,,,,-0.0793075895823141,0.04421232787129678,-0.027729336101049704,0.007793579661763093
COL9A1,0.017428630097716422,-0.044295880753147776,0.03558425820106243,0.04528432066036814,0.0016031512393369187,-0.014491516677530717,0.16618265583254763,0.04175939298933398,0.05324826864257738,,0.03295063244902931,0.00562079071594862,0.042040548290895714,0.17512342408945436,0.2153738258372793,-0.010233387762264403,0.06308441744714126
GDF11,0.04735348154840769,0.033297933448145946,0.09053587624715415,0.10348895841598706,0.02161569092715308,0.03584273834364844,0.13348211167433194,0.15263814140256093,-0.013301636425279487,0.0040302647234021745,0.15985957280341212,-0.038744606532510134,0.14995690250166363,0.02595397452418744,0.04933885361409486,0.03832145952953826,0.05872002448347253
RAET1E,,,,,,,,,,,,,,,,,-0.022099904036002566
IL24,,,,,,,,,,-0.014339118182744146,,,,-0.055797995024208305,-0.08728660369003635,,
SORBS1,0.010288222229679704,0.0657912469028281,-0.04881103848518375,-0.057222047872492604,-0.03299914828292416,-0.034649417086053874,-0.01489348316245598,0.017269248016251695,-0.0354017323359733,0.0428119316701928,0.09624912962047254,-0.010762889874259312,0.1410623887670819,0.08856442420725567,0.04643186674736637,0.00562970284985712,0.08460290634990891
DLL1,0.03528781700837433,-0.04396994998194242,0.02312953204144556,0.06239267657401554,-0.04976392788504485,0.007030956564072633,0.10578261647876902,0.0395487316710376,0.042147777494433325,0.004326101899879279,0.04290783917274642,0.058870424024449176,0.09638718912067479,0.13266276488340045,0.21929972249006313,0.09328437446556292,0.05352984465840189
TLN1,0.13973176153483702,0.05574527983743606,0.037564289924683976,0.018429177094200493,0.06221583470038289,0.004638954616927782,0.0726634025008667,0.11041508880271074,0.014726029800290927,0.01717158576908703,0.08375556983286735,0.04530106540915898,0.07705962397599048,-0.045541264106238086,0.03205670685183285,-0.04522466469031128,-0.1003398715972322
COL2A1,-0.053788126621208444,-0.009659075432080376,,,,-0.02014435980648522,0.08181755300212386,0.032301866906690825,,,0.03999369280942348,,,-0.02193448742862149,-0.052529584805853874,0.0279974311834545,0.0009084962723418845
