,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH916bulk
PTPN6,-0.033937771118088274,-0.0464213869226742,-0.008839214070264409,-0.00898464498967844,-0.10419679196548233,0.012914838965252974,0.006941279345990822,0.0014931895621822853,-0.03110360941960778,0.006747458987851835
PTGS2,-0.05503658011421583,0.012986699944458668,-0.015016346201429782,0.05587305693486832,0.1949536360976287,-0.0409149248394093,0.040669021780525755,0.0201707376068423,-0.030646550131787558,0.0963533929802322
XCL1,-0.017449335543515188,0.04468980344409683,-0.014300415553114272,,,-0.018273142334198418,0.12105444547273966,-0.00475445364896516,,0.022743273885420783
CD58,-0.036289169496227194,0.05687978109316226,0.02276024248697833,-0.007388733584085548,-0.11741308301362954,-0.06397939455451948,0.013222505981138803,0.004764284603069253,-0.10099559952282985,0.06309538816820011
TNFSF14,-0.017582004421652996,0.038162670242496595,-0.04025089455156725,,-0.032598688899546396,-0.019705076506145742,-0.06503663629799364,,-0.04341638636813521,0.05807711880060945
CNTN4,-0.006047401118695342,-0.018878618892305948,0.08401416244206505,0.02452892734771444,0.05221539867225475,0.026907788092085386,0.1697084001906792,,,0.05496167266618036
NTF4,,-0.01328783280098606,,,,,,,,
INSL3,-0.01563138421462512,-0.009654624744652293,,,,-0.012828818880152023,,,,
BTLA,,0.02283259553756058,-0.01490865927352953,,,,,,,
MFNG,-0.04659483361579801,0.036498712219462784,-0.003490421401355293,-0.034554647349070496,-0.11417800015009337,-0.003913896355428772,-0.0475653820650376,0.014554127257361939,0.010420778640211657,0.029200851154360167
ICAM1,-0.021738059210656146,-0.06396544521185388,0.04392770898013185,-0.029403585591734224,-0.0943309029298305,0.01572439106942139,-0.021962302358993407,0.02231247895553547,-0.077694995870358,-0.008354864426212001
PROS1,-0.0652909175348399,0.0403503203548649,-0.06839497196855777,-0.0683614721669957,-0.14131678172055595,-0.0325496576918514,-0.04357781968781315,0.025392453042479994,-0.08124274605308808,-0.02169591835718152
CLCF1,-0.06788680220592654,-0.02936341406838114,0.011263358647490663,-0.024846403816003674,-0.06773279408795593,-0.014792298524161675,-0.05251915493974361,0.07852575150837879,-0.13270205533044804,-0.015346904022664715
PSAP,-0.07406545959660062,-0.07184518968943208,0.07416193547542865,0.007575259751861531,0.09853776706987484,0.013734104568697225,-0.07408540603137047,-0.0511515989481302,-0.06428155012552386,0.017206019194152367
EFEMP1,-0.07839734879245287,0.01278384588949887,-0.043081908247515156,-0.021619004337477828,-0.12775500952064617,-0.014074526070534176,-0.09646853700963492,-0.050906635330775184,-0.07107109644886915,-0.012251557602274778
C1QTNF1,-0.021078878212894,-0.014217089120991818,0.031814261456423,-0.03364478733126088,-0.11225563271121758,-0.06339733041092878,-0.009778814871276046,-0.017187866695472467,-0.09547483898463724,-0.0015332863777082339
ALB,0.005431732306332921,-0.017140407864965526,-0.012593384945817703,-0.02556697873507727,0.003164665439575011,-0.014005705419459521,-0.004781935379335063,-0.023951064755972504,-0.050019043774103635,-0.027840258836706676
CCL13,,,,,,,,-0.028982106999323947,,
EFNA3,-0.03567582686263986,-0.05167894490755305,0.054929235464000664,0.0717823289593749,0.14592823643673447,0.013532082828008937,0.056636899958458733,-0.01393678022170232,-0.10983367206506817,0.02972771148881237
DRAXIN,0.04657791863470381,0.013742744489519225,-0.03146270406343919,-0.05232854406036494,-0.09439323609188176,-0.040721876164932426,-0.031257949523567204,-0.00020894999920437633,-0.10554256346172507,-0.032507725863264725
RAET1L,-0.012177000113429832,,,,,,,,,
NPTX2,0.010651841571291622,0.017301318221391023,0.03720228124270918,0.07493198688977473,0.205143889036562,0.06903118751820032,-0.04683226663330455,-0.01082001353481835,0.0035322171207936522,0.10707944831613495
FGF11,0.038147205888562165,0.04698075933013944,0.07228633540584203,-0.06573360817888495,-0.10451637107966445,0.04378957982744479,0.03980214393712726,0.0396157560321338,0.05098047035323161,-0.007121860889733974
CD59,-0.019385487332395625,-0.01212269509959743,0.04924415870435733,0.04352184106887359,0.05607886485082077,0.009055325859943763,-0.0815622963706756,0.039679511867263456,-0.11534769321376281,0.06869052846659425
COL9A2,0.04078403849709516,0.042345747838765824,-0.011627276228268991,0.014482146314458473,-0.06928523390808167,-0.008538153936175248,-0.08266243868823184,0.027576236229175488,0.021782115585187233,0.03589261481397715
DLL3,0.054561026448679356,0.07163623145180399,-0.009483295853791044,-0.043732408968490656,-0.0670503701446382,0.026398151857299438,0.07094302893994527,0.018184849636424427,-0.002553094765150578,0.00627268671601953
FGF5,,,,,0.07232369341796108,,-0.021959699571579637,-0.02292689318797487,,0.03133566643119211
LIN7C,-0.02087657455529099,0.022798987908996583,-0.011379826265826133,0.020046669463517956,-0.0851479966250933,-0.03060943700589951,-0.011065203755708415,0.0634444659558711,0.14478555161656934,0.03183756536370967
GDF7,-0.028716382977319065,-0.017226669219722105,,-0.01627361410741888,0.052780846904841104,0.0462472203599362,0.054998242591573716,,,0.038842456891294785
PSPN,-0.031022382233822917,0.02730192673113254,-0.004157413688486274,0.04411981376491148,-0.028239301585217414,-0.03868000799211586,-0.0617441621479216,-0.02729436818887932,-0.11562215564158712,0.02335344421979468
ANGPT1,-0.042495378175301884,-0.007412598459507613,-0.0009364842234542211,-0.03514789990776962,-0.08526190077324837,0.031206972173109013,-0.061803390187888524,0.024274461791945066,-0.06688563935849032,0.032451319459274
PNOC,0.052918084577680075,-0.05809528092588793,0.02542219379532173,0.11617560807547438,0.17397435349538576,0.06943750001739885,0.056440175069089146,0.04023641717440709,,-0.036827235510441945
L1CAM,0.034689286742138795,-0.015156892488896722,0.03126663728398713,0.06636528236838608,0.08116038218706786,0.09590027756839563,0.11106298902301422,-0.003821891344401192,-0.03852761935579062,0.09312291760621207
APOA1,0.05702587246592148,-0.01503548287796836,-0.0036647028115575587,0.015080514563343948,-0.014905098948756055,-0.016705353855827346,0.02171761615090055,0.04510664035316267,-0.029407842276185342,-0.00632481470750486
PSEN1,0.023091434284655335,0.034299468805670245,0.013107842156216274,-0.02968990303336708,-0.0442367569346922,-0.015624333077565559,-0.11168833185351525,-0.0068514994163438965,0.10481452165090299,-0.027138508558704578
CALM2,0.054092051520321434,0.0005700646082318385,-0.005304564456172154,0.1335957118480215,0.16034989566271854,0.07730585095350072,0.13374102240354765,-0.003626765725351734,0.08056711077820188,0.04678793926842569
CLEC2B,-0.027319949040606178,0.033138575902246815,-0.005107974151250737,-0.03251864685629565,-0.0668859646328994,-0.013345741954240868,-0.0493014144509713,0.041068684287287785,-0.14128738559226042,0.024288577892978353
NTNG1,0.03683193686345048,-0.0006152414631280641,0.014854462349606495,0.09857388874961391,-0.023907327120979552,-0.03922726309640668,0.038940988348557186,-0.01791022673403707,-0.05678891405067404,0.029144850035300558
LRIG1,0.054157110063377416,-0.022400015842147514,0.0209293670154025,-0.08745604798351676,-0.1118662314867363,-0.02569686418795753,-0.07740947192685234,-0.033974872193334185,0.04159391118150526,0.02331301045458669
CPAMD8,0.03207106146277206,0.039522086431789887,-0.018156709073922785,0.038726017811695955,-0.018903959567489033,-0.01423012213066896,-0.004543974244196072,,,-0.021313783068185713
GHRL,0.010701608178799622,-0.010734261575478994,-0.03074972268600079,-0.027179735754965833,0.06244047421002155,0.02243870313211209,-0.024491343971774632,,0.15802363231926803,-0.018788321545457214
NPY,0.0011757038247965732,0.06084055116955906,0.052172495726618195,0.0371443693590635,0.16182839161083343,0.016263172015469365,-0.013099272394852294,,-0.049178367854590115,-0.014216026890650253
MMP2,-0.009869261326961302,0.038829198224120044,-0.0028585863892717314,-0.03835149605189636,-0.14451851618261322,-0.0010835188279766012,0.002673491923976235,-0.04184856992393328,0.07559610276098228,-0.015027142452067472
LHB,,-0.009945694836261251,,,,,,,,
PPY,-0.020532828565526275,-0.017312554016352868,,,,-0.01039990419742265,,-0.02215366686573652,,-0.03815428407602448
ALKAL2,-0.022836050940011936,-0.00980119940291127,,-0.0033294271506359905,-0.021433945969686886,0.018239238767353366,-0.018587018136461325,0.006733918855112878,-0.04569984066420128,0.04299437387871408
CSF1,-0.05059935839888638,-0.01865856517184122,-0.03199094611827888,-0.04479216157967675,-0.12326695549886721,-0.03707565239499507,-0.05983502052522594,-0.00499861870462714,-0.014253778065468143,0.013992742791373766
SEMA4C,-0.008978135859281127,0.03588112122825852,0.05743319772193598,-0.05312998953210071,-0.028848716152285302,-0.04476251323124963,0.003733928803933438,0.039752548812439815,-0.030161796469742992,0.03413432751690275
ICAM2,-0.05123875881574259,0.050543407932408975,-0.026877164424204812,0.012491671935914588,-0.011252124268883374,-0.0004198686603168595,-0.01924164146686279,-0.002976343702546147,0.08975005228736332,0.03504575664450887
SYTL3,0.015165008860727533,1.6897822831313804e-05,0.02180684607458295,-0.03511633833158722,-0.08401847815818446,-0.019087195657363103,-0.025734301273196526,0.008143025500887555,0.023336332872307613,-0.051541065393601704
IL1A,0.028602184729503096,0.008300036751584977,0.026281966198730102,0.006399331345931971,-0.026075372309568665,-0.06696957859928658,-0.013605117309540778,,-0.08608296736598595,-0.0337725983897344
HLA-G,0.01789499313665815,-0.010504578356556197,,-0.019725364221775087,,,,,-0.04004602401390861,
PGF,-0.03981672534952783,-0.014718003918597908,0.06852802740665234,-0.06381207174776841,-0.10391247342488617,-0.04369758124236065,-0.02079792288214141,0.020208577136120908,0.04938685661980597,0.06342534904854703
LGALS8,-0.043330024448423786,0.030097461264134134,0.02360884521329693,-0.0066638533859458785,0.000339788739167621,-0.007961545691171232,-0.02328185119194385,-0.0018210396256372466,0.06495018458334749,0.03222206914986817
DKK3,0.007901913362586757,-0.010316447556996252,0.002037039667967467,0.0666663244301981,0.18341112950062585,0.09330835054143907,0.1251061051063192,0.02316662165986691,0.1215582708876687,0.037321399629504995
COL16A1,0.030944725520076717,0.04050305241981574,0.002140759283969818,-0.013939980318641037,-0.08701946134071861,-0.050190019607253826,0.059721462848019186,-0.0030081853667033457,0.06758880505656396,0.05776595612321442
TPH1,-0.013758080413261783,-0.019115619823493364,-0.017823163671353844,-0.020901774106551065,-0.02247203859276315,-0.024052796102994982,,,-0.009359622187853408,-0.03287856630678637
TNC,-0.11078792653436083,-0.052214089448421784,-0.024413828222440623,-0.11405165804256122,-0.18230576583072633,-0.11236209597478912,-0.13980498912897132,-0.09271536967231436,-0.07797999977275498,0.009369765198126137
TNFSF9,0.08977034320683877,-0.017226670378488455,0.054459144096292586,-0.008682319254062147,0.18704572350166387,-0.014010799193618103,0.0029032189960607807,0.012155115330596966,,0.046691046296811214
C4A,,0.08749469588790343,,,,-0.012328564780309373,0.013396827223661261,0.03650941806374162,-0.04702754498246027,
CNTN2,0.029726435790893325,0.01140512811655378,0.04113341232073112,-0.03245284365967736,-0.033561564795175726,0.09961862683139192,-0.11184088328480857,-0.013623283251290778,-0.04981511805235212,0.07695851314699725
F7,-0.013422044342851247,,,0.003011708697494793,0.04258664973591752,,,-0.0077329275909463,,-0.026345040330414952
LUM,-0.04770689566292903,0.06825711008502908,-0.00830890323916084,-0.0614168980033603,-0.10940512291289828,-0.02453945017326479,-0.022730494035023512,-0.05877773786107939,-0.0564618056472452,0.025269111694212674
BTC,-0.012176995041317926,-0.015866223815701016,0.004566817697502801,,,,-0.03220717069682233,,,-0.033363557971604146
APOC1,-0.008238679384342114,-0.01908546244001922,0.005909132675035503,-0.12435754563740702,-0.1910094565152047,0.011757516106321857,-0.14273183685208216,0.06035838712848053,0.010165008991562694,-0.024719517274939255
PKM,-0.024742420383836974,-0.05658753166614439,0.028943654331172016,0.054286221980137335,-0.06277097071405471,-0.004723701996401011,0.11547566508925024,0.02300597238168116,-0.12048451995805295,0.042305306382095925
TNF,-0.03131987863313292,-0.02603089534799866,0.01276420481937618,-0.02640187045834162,-0.02774389021496514,-0.017465071503505132,0.009623170136837278,0.012059267695906824,0.0859358510310362,-0.020504126435436087
GNAS,0.05078603082867358,0.00503582038203731,0.04437533909908215,0.09035465167042353,0.15764125334982246,0.05372949162248198,0.15262919458629973,-0.03231039544759749,-0.020453651768066895,0.05345398594898721
BMP8B,0.030136513235193577,0.12125503963829153,0.023802534619124748,-0.07399959070031643,-0.030245446061998704,-0.023179103276636852,-0.07592142159837399,0.03605101706257961,-0.04601713130627042,-0.026713918290421152
LIPH,-0.013758077026129955,-0.014937900917262815,,,,0.018017990439061313,,,-0.04004604711138088,-0.03269529925438226
CCL28,0.01534488277384712,,,0.07071642560217165,,-0.015306262617539925,-0.016127217908887995,,-0.036420862097692026,-0.031021838582451406
PTPN11,0.06354305588943539,0.015970936814451598,0.029885173132684673,-0.002739984098620573,-0.06533674374884046,0.023046599684464535,-0.023364290755109596,-0.028541881840072798,0.052497832219859056,-0.008775102610224713
ADAM12,-0.07123152103202368,-0.007755294605490804,-0.04127407172873632,-0.04655687187677501,-0.08782142479219521,-0.06912760780570609,0.013411119126351614,-0.012363567135010082,0.10897812053029768,0.036815912288567176
EPO,-0.01848638227862864,-0.015228933198660706,-0.019125159230654887,,,-0.01039990465138052,,-0.004189909781437699,,
EDN3,-0.023965918065581838,-0.003359131106351284,0.057498344246125266,0.017351869925061093,-0.033495129351639875,0.05220594864186899,-0.02584590214167872,,,-0.017544722889051928
CCL22,,,,,,-0.02094043323953386,,,,
CCL2,-0.12775493625689624,0.041286940378409645,-0.010809093979185547,-0.055148551395779184,0.028486616041924706,-0.0011072243907038375,-0.05031566249798547,0.00891639449649198,-0.019404173758541084,-0.03233528960661732
DSCAM,0.043445904973225105,-0.0016617735614284188,0.0013496787412366612,0.018781450772195153,-0.009389954133463127,0.046827949219331866,-0.03011129471332321,-0.006668513528529895,-0.042500638903470826,-0.022667043991733558
GPHA2,-0.015334075929671667,,,,,,,,,
ANG,-0.028916742143730734,0.028013869417281248,0.01731659836713642,-0.013860959234532651,-0.0751760317910376,-0.0053168721073194,0.01861595264500216,0.05992878335057575,-0.11622201781803189,-0.034664670209954444
FBLN2,-0.007570583707507916,0.04311292280637859,-0.00920060278233227,0.07373656635374835,-0.003417321096878158,0.030421724159989345,-0.0035781709428981934,0.013076015831337627,-0.02559513357510989,-0.0030170157685928747
VTN,-0.026007560230828137,-0.019582184596676856,-0.019282229618525066,-0.02090176727165208,0.005595267463497665,-0.017085875411293572,,,-0.03476945859613641,-0.03323754052451519
VEGFA,0.012315539975653943,-0.0786243290162289,-0.010018484718417223,-0.044299409183002486,-0.04453674683645494,-0.059100249158756946,0.013568665039136205,0.011171459981591338,-0.12058702693156084,-0.037183336066899254
F10,,,-0.017990646534802788,-0.036347698416516916,-0.030738223528973745,-0.011403270672318475,-0.020423713570078206,-0.005460982865756686,,-0.02699472242637148
SERPINA1,-0.049655967287700845,-0.006213620099828543,-0.01474529108327907,-0.06661545532337326,-0.13659455633323161,-0.008037081320768372,-0.08048425355985273,0.03685356030036355,-0.14498096500424523,-0.00042740713131564817
VWF,-0.04533715133188687,0.021007600686275666,0.029095329562369338,-0.012957856206646983,-0.13370060802926254,-0.022604762087094984,0.021616796437597157,0.013470034083689733,-0.028711707676554343,0.067709757709354
GDNF,-0.021546145212831817,-0.012386929695470412,,-0.032534411191022135,,,,-0.028199686465437978,,
VASP,-0.09002998247500019,-0.019085656196693966,-0.055224071268499424,-0.0104992206648576,-0.09358424861480887,0.023440170212300267,-0.0038157037186030496,0.05039104042760891,0.011988602002246036,0.004766538182028847
ADAM15,-0.03653414282334743,0.010516505996506227,-0.04691326959397097,-0.024170374096497544,-0.07177374187638372,-0.05286247559021558,-0.0031669397240600217,0.019195965526753494,0.015028181414390033,-0.017211977394860453
WNT2,-0.008811381564489733,,-0.015494278672258275,0.00885660616510057,0.09346814229489245,,-0.03717823146445501,,-0.044340985681760196,0.003439543951274856
CALCB,,,0.08677926074773662,0.0476842593766577,0.052573254544091765,,-0.02488969602517731,,,0.0007826504815212952
OLFM2,0.06841790063052754,0.0005356945651467186,-0.005939027402629059,-0.009741944438122775,0.06341895600483952,-0.05520219234877829,-0.02277142693170587,-0.018401901562761808,-0.03650240727562856,0.037265436335391325
MFAP2,-0.05403642677661248,-0.007343460476335857,-0.03116650446868631,-0.052442738995234314,-0.09663311893706329,0.025047961334763277,-0.010297837759328837,0.1001191219159828,0.04359335618364095,0.012368201847143235
HLA-C,0.0012790112537536512,-0.036839543341962495,-0.038167727420765914,-0.044309968127565276,-0.19740816235027853,0.037754605001304425,-0.1369405838156359,0.07685110264380089,-0.0793744044518818,-0.00771661457984129
THBS1,-0.03049254643077118,0.0001683987344708404,-0.009285135535994186,-0.0006603401570087446,-0.06104168357122611,-0.0376494259639543,0.015602355179522007,0.001956137555731994,-0.00850163177671864,0.021001252861393555
HSPA4,0.01673328466131889,0.001926254913698799,-0.010594489980799131,-0.0700679190142312,-0.028023365616135634,-0.01208473206641273,0.05947308581077924,0.013252666988172086,-0.030104456272700385,0.0218047741143688
LMAN1,-0.08580629507467048,-0.039611187392677806,0.04947508679189718,0.03304497668992268,-0.10768863631056705,-0.04891745559718918,0.05101785167796331,-0.010716119636606196,-0.0204022411763829,0.0444865355551913
LYPD3,-0.020988483917751592,0.09248538546653734,-0.019282231277599145,-0.02626929352440328,-0.03241684728348128,-0.014560703026747134,0.0961418373352768,0.018741330703792792,-0.044341035299575754,-0.012283183596274437
APOE,0.020302927449615114,0.0012901948334225147,-0.003430600888439062,-0.08725997651667541,-0.11959566951281103,-0.00036547765944658004,-0.12853806305209656,-0.006262660097854656,-0.004489302869383919,0.003982316106934304
SOSTDC1,-0.030993319645054092,,0.02160779281137115,0.07260463209786905,-0.003988861120765172,-0.001367510017301774,0.06995614745207177,,,-0.014272865253560986
ANXA1,-0.06304974305300289,0.014871346938488066,-0.056344359645855595,-0.04187438584381932,-0.19589945329822686,-0.03581722897043832,-0.09361265137240543,-0.01060950778641888,-0.04249496226321906,-0.047062252150684346
WNT2B,0.027326029685350247,0.002164191269284691,0.05154304634187978,0.026238375608066335,-0.0646676047828384,0.0022317493667276633,0.11737671016153112,-0.03744721882640823,-0.07391972378193384,-0.03052547162229855
AMH,-0.011678124814040361,-0.015514981665361121,-0.007956757324893444,0.0033280632760990646,0.014446228035758799,-0.014990936075040016,,-0.0027810859163434182,,0.019915052969843236
GDF10,-0.015923525938072905,,0.01498312728479915,0.02591469878976073,0.01365857966285612,-0.014005705028358106,-0.018463443127135146,,-0.0764386187282324,-0.03305761380649857
EFNB3,0.024562304539532648,0.01865998860499769,0.05272289607002522,0.07174099017070935,0.1176326566125511,0.04475587273319132,0.14086360614509974,0.0003378185808096942,-0.026810415579042488,0.08746543327805532
LTB,2.407787281535871e-05,0.008090840971354122,-0.0013476882541096822,0.08311981791604585,0.01192348535560615,-0.01809503055425224,0.03963553578130282,-0.007915776422599411,-0.062327983940179896,0.06585302801958641
ANGPT2,0.005199016315196856,-0.005995768536605367,-0.015008986858888417,-0.009989630838739352,-0.16086010573701665,0.016765412770104744,-0.06431865116921959,0.037764716842403276,0.02695266669066281,0.052270568978997144
ADAM17,-0.030648825191835788,0.032953199783231406,-0.056596805948629904,-0.06697295504752644,-0.07628310301118174,0.016854273795421617,-0.07731299116772801,-0.005281024295030657,0.07508540291559837,-0.027688088671811512
LRPAP1,0.031063239199669943,0.022382935424658006,-0.03452888510185641,0.027353447673464003,-0.08193611217580142,-0.011207301890213121,0.10203852271139018,0.10045109896091436,-0.025673588480423663,0.06754500289004597
NID1,-0.03506597856474101,0.057421587839881216,-0.04841149840076705,-0.051991135857286805,-0.16052201624952783,-0.03330578898732472,-0.05814133161207133,0.00441490922312652,0.030484371667654196,0.05327283505328978
MST1,-0.02137386110422163,-0.05458492513901627,0.0073599033739898305,-0.058446903094536165,-0.1304705091037684,-0.028148197987308648,-0.03349249490579892,-0.025760946300570502,-0.07540901669225793,-0.05216581963251425
CCL14,,,,,,,,0.04662667608664805,,
IL13,,,,,-0.0211669803909995,,,,0.09214582266234032,
DCN,-0.09799680130705171,0.03130063236470269,0.02125524424200813,0.022894463502140694,-0.04170994032102629,-0.009421517837594167,0.017489876384684144,-0.06189398298110601,0.06539921864494211,0.04787718680079826
IGFL2,,,,,,-0.012328566084821505,,,,
COL7A1,0.019990811971351538,0.009520728406577469,0.07865228002733433,0.0009017462699956652,-0.057286288274089554,-0.03532123269304123,-0.057749872562810854,0.037201208111317066,-0.007462727975989148,-0.03892903579012298
CALR,-0.05479151616867476,0.0387551155636191,0.025495426462930734,-0.134533277696825,-0.15967581207227274,-0.06923891738122431,-0.09649958533147147,-0.00654790916918746,0.03226942012524115,-0.03905662129285786
PIGA,0.025516766717951413,0.03061028397079902,-0.018429985697159184,-0.0289615178559845,-0.0316729746476965,-0.059889742718126825,-0.03784781145561318,0.07829274647955113,-0.033982382116298455,0.002746023829338063
CD200,-0.030310324890351504,0.021055135496576387,0.07538816947164649,0.07027099870873552,0.07998271273384865,0.07550572031197862,0.06987218533155051,-0.0012596881359120112,0.005698602430990688,-0.0034054959584470116
GRP,0.0011731357670907035,,,-0.028280102330604392,,-0.019141590653353028,-0.027527450170335824,,,-0.03063960445217988
CDH1,-0.03495361503079738,0.045802229815592024,,-0.032724705109158904,-0.09457943104414052,-0.009303476797490337,-0.03289184089145793,,-0.0496001902641731,0.09756473541184178
LPL,0.03684205703035628,0.02537303091038715,-0.017526336320673994,-0.0329142259766038,-0.1740576589851178,-0.05477594777352219,-0.011879905219699107,0.022283514907196784,0.05415271179819447,-0.03795062591102172
SEMA5A,0.0662329762367053,-0.004908510272892857,0.031076059823451196,-0.09795789244900972,-0.1699700586280445,-0.009941049484429297,0.017339599686836488,-0.02888872104981483,0.036198363768129446,0.07845201584483114
SEMA7A,0.005757517065422635,0.04025294191956422,0.14699572260728272,-0.03916321764697415,0.06878542042149874,-0.061600942528954594,0.016598395746185973,0.04173924050723603,-0.023666653970230045,0.07269252659007427
SEMA4G,0.057625336671526646,-0.003968339246305357,0.0446905498221161,0.02928187931460909,-0.0625343360846466,-0.003251629489378748,0.08526048437469058,-0.0444115656110751,-0.023436420105422323,0.008593787902198707
SEMA3B,0.06656531752708925,-0.013094560798667384,0.0006896115630838898,-0.043404609057651145,-0.05290542782863329,-0.021574829492017635,-0.15255975719773077,0.06086110790051581,-0.12537202329909497,-0.0077318311894091635
RPH3A,0.044181657981505945,0.006693475901792085,0.014974937494007289,0.05011012140083853,0.13275940953154053,0.05389192715766843,0.131351949524761,,0.006197602966596956,0.004624806960988081
JAG2,-0.06206241870222719,-0.005875890788551426,0.01565678525178688,-0.01877963133042905,0.048014363308663696,-0.022933093867387077,0.053297329470874545,-0.0016715011265893186,0.007019119192711423,0.010401590363164005
CGN,0.004677011393551728,-0.025054190399122045,-0.03057370226852131,0.05512252853365349,-0.05555225151928493,-0.03587062861291806,-0.0388065360903364,,0.021225381131738094,-0.011297443355177695
GDF15,-0.0056802285517406,-0.03071038094994912,0.02925709285767609,-0.005787165086184852,-0.09326681795961306,-0.02034007297793131,-0.0006269292308654956,-0.0055278420665498245,-0.004610973103179754,0.001870516130432697
SEMA4F,-0.026745728013893272,0.0030723778667321807,0.06234658427887033,0.021960089279777696,0.11519824890254654,0.02042734740477338,0.10821291127952559,0.022124305047905635,0.06372343524905523,0.07438244841457323
NXPH1,0.06579576978261174,0.019834675952892566,0.043639316926605685,0.04097090998957666,-0.036892203264766256,0.037009405638430456,0.03106556610700814,,0.012388375225234883,0.030932445880112854
ARF1,-0.08159285838240055,-0.032733136588652,0.02255844030996914,0.14421421711088758,0.14444352075361908,0.018519865554789124,0.08511089070704457,0.008963874786496635,-0.019718753485247587,-0.024193569127741222
DSC3,-0.011604525336908767,,,,,,,-0.007505408723439192,,
EBI3,-0.02144104330320376,0.07523366132588336,-0.04778709945476558,0.0426177212291035,-0.06434318459501372,-0.02213103352403764,-0.006571866911417053,0.04000092740491242,-0.03624787399851071,0.04915800850183877
TIMP1,-0.10205061609477183,0.023954661258180042,-0.01790417721118069,-0.07055666135084925,-0.11350955159316667,-0.06729849678671544,-0.11180270323682115,0.004706684266976539,-0.19230029200190837,-0.024849988616817472
SEMA3C,-0.056730681083713895,0.025178454695844177,0.058346062396607445,-0.027527872328187167,0.0163402055514199,0.12671133326609674,-0.034196337252924605,-0.0005460512692695676,0.13592889029460048,0.0056513730969827555
GAS6,0.007488853528567841,-0.012336422096984153,0.07131347489248761,-0.006509578944312838,-0.0743315484915071,0.00802930589214259,-0.055361130612523644,0.032496472929526676,-0.1254770370855544,0.018744090695580914
MEPE,0.02905482047118866,-0.033842376682652414,0.03485936916287351,0.07631942713221752,0.06458736062541644,-0.03670141234274385,0.09141008111720078,,,0.03617172826200532
SERPINE1,-0.10324630081095723,-0.055392596315082566,0.004432652943854131,0.02243677889362665,0.17776714608303765,-0.08319717932981188,-0.05987178060074099,0.002735012858786029,-0.018789885483868632,-0.04490593280887848
RSPO2,-0.019359099743914664,-0.01261779876370741,0.01578259261582884,0.10324571460859248,0.07278704279399315,-0.0016136654461697123,0.06293504771348048,,,0.045847032661963466
SHBG,-0.015031290555906204,-0.02018985599683988,-0.016217284376924688,0.010162818923797523,-0.0448621824888051,-0.006983907686767131,0.08079907072218359,,0.18631051614958644,0.02250687160574308
LGALS3BP,-0.044994331529513626,0.005644228792566916,0.004735568973259595,-0.11611071433575054,-0.15797584777599616,-0.06741482856464853,-0.12406830793261883,0.0063502155482857885,-0.06650007609998587,0.021042937029660418
LAMB1,-0.050712911192720596,0.008538390950381747,-0.07399922098242921,-0.08027843807004129,-0.12986101635255953,-0.036118575808104805,-0.012291944299817491,0.02912919774390221,0.0318865124008966,0.014169978584995215
SPTBN2,0.03977533692551685,-0.035023439527911315,0.007717947226077202,0.016443172985098058,0.10967081706075109,0.05541473648009097,0.17529563745367843,-0.050668336847049876,-0.07082801891210531,0.06755980148495426
COL1A2,-0.10245719762290162,-0.016113768819044614,-0.019299799693247934,-0.061053769481719464,-0.14440301571994965,-0.04131426228438704,-0.06435732025603796,-0.05944842629394117,0.04956350205715713,0.056999333659056
DEFB1,,,-0.015684897718179536,,,-0.010984026306319838,,,,-0.02545598658284005
CEACAM16,,,,,,,,,-0.042475735654321806,
SCT,,,,,,0.017476113137222454,,,,
WNT11,-0.01663305351329626,0.0516421739082099,,,-0.020623288004421217,,,-0.030691363082443603,,-0.022853604208639522
LGALS1,-0.056174495313573554,-0.01996056349598475,-0.027834309511672227,-0.010884045237188346,-0.0492426674919768,0.015083425619194662,-0.10877398448544646,-0.023167487665376667,-0.14383727373489238,-0.04540389201623407
BCAN,0.06821911905518128,0.02647581024287641,-0.022686161479379033,-0.1091514459100919,-0.19575036543769264,0.052847199605906975,0.08713982919675989,-0.030965214197321816,0.11259832974385704,-0.00728079123583732
ANOS1,0.09389759861969477,0.01185941900634183,0.064538351035995,-0.047151934361725927,-0.0925577496182795,0.08015832108131135,-0.0679880192656711,0.042645118833853905,0.07061543223822082,0.012872714759717354
EDA,-0.012176999213538547,-0.02342497625871658,-0.03367954023128581,-0.0400078344563895,-0.02465850981215793,-0.015818926867083707,0.11440264459649466,-0.020279334180762543,-0.00026967938023149016,0.04761642110587462
FGF22,-0.017315740470777167,,-0.02275696364171955,0.055313629434115885,-0.018903957070302426,,-0.053347870146688355,,,0.04730661986001438
SHANK1,-0.016633052445474788,0.037748769607535426,,-0.018477921671223297,-0.01798591451652416,-0.014777269857197104,-0.0015800751105043886,,,-0.0037745895440850614
RAET1G,,,,,,,,,,0.02794974265303421
TGFB1,-0.016352654891632498,0.1008171247979011,-0.01638617479745372,,0.051703762809662705,-0.011788597476944883,-0.008481126243322768,-0.03296539175523828,0.015474513854221475,0.01673037861772998
MSTN,0.02420260599869035,-0.029475200384413598,-0.02475202408172904,-0.029730517534541548,-0.07042800623791973,0.06306480986060142,,,-0.013653271343281908,-0.028460024326719388
