,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.002077049189932487,,,,,,,,,,,,-0.039503401919181794,,-0.002437530543124466,,
BMP1,0.01127324473083731,0.017263720631438714,-0.0010341855117920065,-0.013731509126562527,0.022162146666071594,0.0379698082787367,0.040374909965390886,0.1301200813727,0.1877892494884059,-0.013145529841636392,0.0024914986877171744,0.0025144865057105093,0.1050580364778198,0.09438161701293173,0.03525748906967082,0.12290148398693643,-0.004130309791750793,0.15208494474987427,0.09586643066671258,-0.03317482161474555,0.03718292255258661,0.02009883514051063,0.061956285785649004,0.1302992217399893,-0.03568407825899766
NDP,-0.01478536600868084,0.04262337627685264,0.01979850499089219,-0.07239009501976292,0.0024859760483760176,-0.0767755634146885,0.0276958212441126,0.003421578784158494,0.030664648752482676,-0.058445996901911684,0.03568602701284282,0.05085598534241899,0.1534563572303158,0.09137797052322731,-0.03633328249749191,0.07898348891986148,0.05354842569839754,0.033313176652585916,0.07552193998276013,0.17754777129127847,0.0257739399985477,-0.03441194909840807,0.06581220588768137,0.01470622970775755,-0.04981247325288799
TNFSF18,-0.02728103721546041,-0.015621332471353387,-0.018726516706416403,0.0767510819224282,,,,-0.032309301062690254,0.0548836004134767,-0.014863712033673112,,,,,-0.043052302738240386,,-0.05111032674322564,,,,0.02430972102317546,,0.041176989622557364,0.026480589281430374,
IL36G,,,,,,,,,,,,,,0.007861421433979065,,,,,,,,,,,
RTN4,-0.044581103396347244,0.01613669453451512,0.002747090159433372,-0.016004235819245288,0.09289287052075859,-0.010731046687964823,-0.010998419256774706,-0.10261674776985591,-0.20649968477776204,0.033993694088187545,0.010883732411574672,0.045749546004282195,0.0625102137020255,-0.10555623431807928,-0.07406074173129705,0.0375842394555631,0.020682573739522734,-0.061431599019500696,0.007681370907214551,-0.073060295660272,-0.07036777096818905,0.06783444432888802,0.025211733682062695,-0.13029013213418017,0.04903552686375812
HEBP1,-0.023125133259656934,-0.0414724485484972,-0.007840954438515436,0.02305092194212641,-0.010850663206387176,-0.003394153122095605,0.021466916901230464,0.07540626382439201,0.09066770928501115,0.0357316485831593,-0.006800756361207772,-0.02342190209999431,-0.0036460163469484463,-0.019030935401780327,0.02448283613863727,-0.020164941634462925,-0.05580352063199877,-0.004420163831576655,0.09896205634741856,0.0816868943427921,0.004325962635463849,0.0380455869521653,0.09236797329004023,0.006397553913342843,0.0412252141742215
WNT7B,-0.0047965149887982525,0.0933772235291355,0.03791788070789785,0.021759630441291818,-0.09441125577558546,-0.03268429420798715,-0.042050571881112636,0.11708186665465604,-0.08063102196906627,0.014108462310900797,-0.01565727590729814,,0.0077208376019730265,0.02555617963933401,0.003163475121342203,-0.0743365748449317,,0.04973210783722667,0.03040166354994698,0.015612545809512697,-0.05595981471201111,0.0453549815692431,0.02181031690342118,0.005606613865454388,0.01883001938916363
PTMA,0.012697577379076641,-0.0007472719036712546,-0.03383105774338805,0.07591984398170366,0.09150869370291918,-0.02185761106225708,0.014276860080629353,0.1265819659720402,-0.06222174644153344,-0.042241164893035005,-0.018833592353925694,0.01702715958402683,0.1301681525808372,0.13163714493009537,0.029128099831492286,-0.07910279015170897,0.02321384727834204,-0.13281542315323686,-0.13829247953208465,-0.012327551148917626,-0.10158054876370758,0.0040949281009960035,-0.12153786511503092,-0.00351790675963491,-0.06395748751757252
FASLG,-0.024033746115250647,,,,,,,,,,,,,,,,,,,,,,0.06905165647910047,,
CEACAM1,0.06700646729372345,,-0.009573918212941186,-0.03815602874657993,,0.01877441608320336,0.08639059238180412,,-0.006526833800221682,-0.02864965897927592,,,,,,0.047483058653716825,-0.0393272156501966,0.06271378527831759,0.037578500984424994,0.018351391338866395,0.028646724885343842,0.014521327320842095,0.019732699830332344,,
