,UKF259,UKF260,UKF275,UKF313,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.0022974973677665246,
BMP1,0.04048765008767089,0.00950872775140792,-0.02001757971736203,0.08190157193859603,0.026054070669808572,-0.03455663780983988,0.05512752613193895
NDP,0.021331071205832268,0.03269975282235091,0.0715428003061564,0.0636272865782034,0.0329664171527096,0.12423914772340043,0.022783211669367788
TNFSF18,,,0.01166800789025487,,,-0.013668106312589327,-0.022863526481122266
RTN4,0.012900952254819674,0.036466638709983484,-0.0379389739547873,0.0011080129454109522,-0.01195123315803268,-0.08369717085268683,-0.11971134353639738
HEBP1,0.024663876052022724,0.04992175396433162,0.04887702218801112,-0.018700923956756103,-0.0661253817112848,0.0790254846136472,0.021563168585789216
WNT7B,0.012743649202921226,0.02318386217576635,-0.03346462612583523,-0.002216498116710855,-0.019463677271609255,-0.00898802784891192,0.06953867207226003
PTMA,-0.010422028448765754,-0.09181977628584324,-0.052268421396247884,0.05982310677899697,-0.0091097902549767,-0.12465436839402491,0.05472182041622411
FASLG,,,,,,-0.018791436488982734,
CEACAM1,-0.03509892533100401,-0.014122262435702462,0.04187400914300577,,-0.012918325679058902,0.06986948005762925,
PDAP1,-0.006752018331035599,-0.03508222058013111,-0.01241261883052456,0.07256587993254568,0.06004604642112303,0.04326023498918233,-0.03100459366851547
QDPR,-0.009015675075942116,-0.009208832207712684,-0.006750568037732703,0.07963981680160492,-0.02220593717274263,0.027564376516573574,-0.013671029758024993
POMC,0.030147573780913532,0.02393523449218527,-0.013546473694648937,-0.021208901434187067,-0.021132683786929236,-0.05456982248065184,0.02471079370269197
CCL18,,,,-0.006315303366309232,0.031141129233473612,,
CCL17,-0.024751294375845685,,-0.01456070453984554,,,0.17845497416509948,
VEGFD,-0.02757567521321133,-0.013511381121986585,-0.015513199125871216,-0.014329591145967144,,,
TNFSF13,0.05150700070386437,,,,0.06279450031024662,0.0029859895511507124,0.01490465415950355
WNT5A,-0.0095855707202841,0.06865649262469208,0.011388932964019502,0.03304929099715396,-0.003945252443225774,-0.01878667710098724,0.05019722236419213
CXCL8,-0.0009886923659678463,-0.019639291438880907,-0.01749525397141986,-0.0330609918333171,0.009664143882449761,0.09791173333914581,0.030899032581694928
GRN,-0.0007891103045909076,-0.028588520507966717,-0.006787873090736275,0.023396762998239475,-0.048979001747178126,-0.05311993274275637,-0.020026969560436318
MIA,-0.02777720290247003,-0.02035562098601744,0.014111762333951878,0.08032257821429072,0.029874622495470883,0.09589711887470095,0.051106765010230336
COL4A4,-0.006720033501278206,0.037252718854408194,-0.015201826028453276,,0.07409361954072717,0.0004960066148541784,-0.020747622464068097
TAC1,0.06713717066566662,0.03481460285783902,-0.025744688605922064,,-0.022287792001193355,-0.022390725143907907,-0.07618001604990965
RARRES2,0.0005821233160537091,-0.026834859249325983,0.010266501999251207,-0.0653127505318269,-0.03724531735842405,0.11781332486925111,0.036776627373286894
FGF7,0.04019024451717735,-0.025870365361018666,-0.00023231178457239484,-0.03122144974521556,0.008164600301896509,0.0712804526385214,0.008949234357279758
HBEGF,0.0252388014782495,0.013318315324838728,0.04873783468930222,0.09247500831870542,0.025613354949543116,-0.09256053775208413,0.046571336101705434
CSF3,-0.029501384755472995,-0.04501636147390095,,-0.021527720776258998,0.02157479198411199,-0.017932412289888677,0.05015156862876398
PI3,-0.02808477473173456,-0.04144747301788502,,,0.07307142100009362,-0.038961174445979366,-0.009894985724626272
PCSK1N,0.04186831674830658,0.010915980148777623,-0.004767430144727914,0.047703393673639925,0.023622919490478483,0.10648769477739824,-0.06997763604037015
NTS,,0.0956301114867384,-0.017366319138439,,-0.04282123431393398,0.16557285987300246,
SFRP1,-0.021596461069322233,-0.015414146002063102,-0.022527123186927418,0.07624027104261144,-0.026666743496529595,-0.025938375764442374,-0.010948580111427983
CXCL13,,0.07867319918286259,,-0.03090141024350648,-0.030210274872163254,,0.09586028337591034
MICA,-0.033221660219740226,0.09124952730563117,0.020852268279834465,0.0019229931466846863,-0.03528999958475926,0.03790863461156883,0.014475432852515532
TG,-0.023306003112771662,0.040212316215206184,-0.014669358795969116,0.007588564295560339,-0.015242396424699687,-0.03497162443627321,-0.04220376895787196
ADA,0.10778041551580878,-0.03904062120216803,-0.019231441457623268,0.04700113059642504,-0.014537537571374588,-0.004354662890281982,0.05630606714285027
LAMC3,-0.022962438720085347,-0.05389001334197777,0.023636365422742663,0.0650094950885525,0.0011611098307006886,-0.03686795264581445,0.10619375144745163
CCL7,-0.016850203013849735,-0.02025264590760712,,,,-0.018791429806972217,0.0017121234911012001
NGF,0.01006082046245456,-0.02161759158411769,,0.05175005230458463,-0.031795109569213366,-0.05626097447736955,-0.03444015593138328
TNFSF15,-0.01876352518879408,-0.014994990304206193,,0.04237429505765453,0.11858213852022884,0.029366634915218074,0.025357203959837423
HMGB1,0.06283565722125409,0.009574202537814809,-0.09298207185334956,0.0464635884483063,-0.0019391507196144062,-0.046290448848114465,-0.038260129086726324
ITGB3BP,0.03310777581106238,0.020083888653712034,-0.032881353016244196,-0.00440336829713292,-0.022103009093209697,0.05565624452635155,0.03267547342689179
AANAT,0.05093022990630327,-0.013511383050812384,0.08924149590489663,,,0.10510540552064691,-0.02882902377616162
RELN,0.021557194785057264,0.018676805203489327,-0.029045054216034576,,-0.013891619310376213,,-0.013301433618910943
IL15,0.05068910190424783,0.0010231214986057306,-0.0055846022229174615,-0.03223578438645782,0.04456327129610082,0.04112422115140388,0.028369853035831866
BSG,-0.06132303237854691,0.028174286071785876,-0.024373000182093818,-0.016427596662880278,0.08422377326060217,0.04082998794614556,0.08212465321768447
ADAMTS3,-0.01465913667342227,0.08095670768226446,-0.047049944177686716,-0.026896976839993026,-0.012321942418161556,0.035643508338714096,-0.05140216153457645
CD34,0.020502017009999953,-0.023783661845376662,-0.012625394249686414,0.06215661776224467,-0.00800414861406324,-0.00204123902595386,0.0467892846283753
PLAT,0.013523801827988085,0.08326634023907582,0.015878505680617376,0.02350719846690977,0.022017385540292287,-0.022453436736460355,0.03481661397110454
NTF3,,,,0.025261244717309766,0.07650183077335368,,
LTA,-0.02159646005900584,,-0.012705502056198489,,,0.09709212429171485,
CKLF,0.008953494095024113,0.013163215912398527,0.05012009490133947,0.05669156044183442,-0.016414956928697835,0.06321838287223833,0.06413637615062533
APELA,,,,-0.02527231507215981,,,
CD24,0.06541882813346732,0.08473705084695907,0.022482522580247043,0.11279204449204061,-0.024361483191758748,0.031370400948422396,-0.04107798206730493
HSP90AA1,-0.02958252720320909,0.008251434969199363,0.10657828644420739,0.0377233560817237,0.0017320331122700394,-0.14243409258790002,-0.1240028821793793
BMP4,0.0043584708774111434,0.03290488183568188,0.02575610319156915,-0.006060783408864885,0.027066031706371358,0.04629242196135922,-0.029525905175090923
SCGB3A1,,-0.01609038923865259,,0.09327339858443696,-0.023883359425022267,-0.03940060427455952,0.052260074310341506
IGFBP4,0.006323331443159367,-0.041599223835267686,0.06905897721077692,0.07676936302529253,0.03463172871928064,-0.07642033841680057,0.07059205451120304
RSPO4,-0.023885929115161166,0.08277917504137053,-0.01477727238263597,,0.030007023653733707,0.0746338804986783,0.048028875275881254
LEFTY2,0.01579120938643019,0.024785573158793362,-0.011794458658011747,-0.015500939063861718,-0.02187375693660721,0.04372739628461163,-0.046755587098364665
PF4,-0.014701470160789973,,,,,-0.02675832614765294,0.17133657540455816
ANGPTL2,0.04410627940050281,0.02258688974155928,0.003334184951869783,0.007652776611503011,0.021176494293430794,0.012660494469103334,0.039385194583794435
LRIG2,0.010580592986941854,0.01536239581282926,0.08889350166758796,0.05288524702107338,0.03929209471858053,0.10577672458546886,-0.026086640418380817
ICOSLG,-0.04902409031373854,-0.03255770281397873,0.02032121941103407,-0.03334284046628809,-0.028748715689118336,0.10460684845999337,0.08398534364327935
WIF1,,0.025848449650895475,-0.011403271087897229,,-0.014952032077245896,,-0.031819181976767384
NPPC,-0.022805605696391045,-0.03239554734230186,-0.022244158654144197,,-0.0487718287702435,,0.014455375439602706
LYZ,-0.029522390113654106,-0.04633055379433771,-0.028418357923223253,-0.033123041509116324,-0.04949626006931772,-0.020057212842104682,-0.04587675029607224
EREG,,-0.026133697447363758,,-0.018125928853845234,0.01715416954637982,-0.008813963232977643,0.042836039496901984
SPTAN1,-0.0030462532057929973,0.005121018571119456,-0.03477210520690016,0.026388605300121774,-0.007661582275478826,0.045850858127187866,0.002758963766758616
PTH2,,,,,0.07553674669586752,,
LIPC,-0.014960195410345212,-0.017979711764368828,-0.007239575882759381,-0.022664145586090676,,0.07888546181892651,0.05858995271870451
COL8A1,-0.01860238875539469,-0.0007771145387429497,-0.01143606158471347,-0.05069105927326864,0.019982719121235608,-0.032698989853078765,0.021072534103154794
GSTM2,0.04304336124774528,-0.005122084921700567,0.03256395675448239,-0.03322859154543981,-0.034147875267188765,0.12329418802534481,0.05377611396114979
SPX,0.06743379773812704,0.010620995664113559,-0.012906127063230032,,-0.03958289687303868,0.14408568359491183,0.018007409590788715
MFGE8,0.00795480751350462,-0.05064878784004466,0.002141901285548947,0.015244565095889912,0.026950309652164845,0.0444998624016553,-0.0032557095352025232
TGFA,0.055908163124257955,0.072849851851422,0.009482696157452402,-0.024428162995113925,-0.019826901127585575,0.09228536359883642,0.05312260327667166
SLIT2,-0.0015919655011001753,0.005294924272970246,-0.03802735067444781,-0.030021296967743735,0.07842554280911768,0.05862589836455904,0.037816106319324715
PLTP,0.04020721333843121,-0.01429355558206633,0.030338340463158423,0.07163231138770589,-0.02186478854932493,0.008099257466020277,0.07118057108051071
APOD,-0.003988671730947548,0.05899562108054303,0.018143050836680278,0.06927680765790134,-0.025582768833400847,-0.03123318793374287,-0.0034236146548712147
B2M,0.015217826521683424,-0.07576423497050043,0.07783202821439635,0.025874462016182743,0.032643742619480574,-0.129238188259317,0.031022980111711382
OMG,0.054331067670364,0.04128540529258327,0.017904984156952283,-0.011479250334073881,-0.024818350807627492,0.1481250823656084,-0.06673374202132848
CXCL3,0.026621676684350355,0.03731948897006614,0.0014189521818980665,0.10678128289407007,0.07053003076314447,0.023782631455605895,0.023990739767641024
CXCL10,-0.005573400072623776,-0.014804349092057006,0.030547260188999743,0.0800167767229344,0.011392856322688851,0.0454817908762465,-0.04933257954669226
RSPO3,0.05008578776640633,-0.017979700678994532,0.015112813684296114,,0.01991414742379454,0.024975158354728372,0.012889704152635009
CORT,0.026886310037289904,-0.02182108144270831,-0.0012887952728727896,,0.03411409106129756,,
NCAN,-0.03592493313979638,0.06364078658127964,0.00455038346630891,,-0.032196398175970746,0.08265875570065372,-0.08037472597761519
PRG4,-0.01685020563970374,0.09964932824332026,0.06872919849116794,,-0.03835524229715881,0.037573476828899485,0.0623602471262271
ZG16B,0.009992378453620094,,-0.010095674769840985,-0.002061597780515078,,-0.023777772310316823,0.016473023254510968
TGM2,-0.028788919939487283,-0.028788060334419704,0.023492401082424973,0.030753045408957878,0.015168436325616323,-0.010644453919248611,0.033460276853624404
