,UKF248,UKF259,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,0.08351293706880886,,,,0.07197362858939924,
BMP1,0.10249687650507416,0.018248146200648876,0.10203476714397526,0.15918567614463353,0.053188049763240056,-0.038904635595064276,0.08453946946830602,0.027388606185419582
NDP,-0.004346043960143744,-0.06404324271946343,0.05469285063341714,0.08528312025836081,-0.0006289203481499473,0.006745035408894178,0.00029440380641361687,0.03404436591191559
TNFSF18,0.017912685838660763,,0.010320423618913204,,,,0.1417666393338521,0.012925574219112626
RTN4,-0.02124687840512164,0.00788342879189061,-0.1136482030927364,-0.03502258984236693,0.012683327454062494,0.05139511004378261,0.0035816728538629688,-0.05694062245876082
HEBP1,0.01688662935394889,0.01823015292565322,0.03704452680353078,-0.06000112778023837,0.049620186592066816,-0.024295769661570522,-0.02713467011879324,0.028093470887976615
WNT7B,0.047998478970263256,-0.022753993461543644,-0.03902113244694178,0.021355607231062362,0.012613621263718813,0.09964478761369273,0.20337149210081926,0.04241146674801711
PTMA,0.03765502829526571,0.0396392302342832,-0.0810525147697356,0.15148252909213403,-0.010591335282022822,0.0012241519669150434,0.06279846270516638,-0.07495049594732732
FASLG,,,,,,,-0.01595430703406427,
CEACAM1,0.04442914697120989,-0.02627433897835939,0.019893078100258844,,0.02045450918915441,-0.016479387714658025,-0.022198074976722427,
PDAP1,0.053535315222253056,-0.006068041757082868,0.11408544598198779,0.12874699924025848,-0.008001489965398173,-0.026892862837814682,-0.019248934174189644,-0.04545447468500203
QDPR,-0.02613200574482235,0.003924583823846555,-0.09865198655342823,0.09767951010992414,0.018730735607794955,0.026697649346370665,-0.028778641742631422,0.031114867025514477
POMC,0.04486246127921695,0.0005276203059771607,-0.019262225725003482,-0.003338870693596776,0.04574561324070535,0.04111578633531826,0.01734617210259117,0.15498373432732393
CCL18,-0.02658320689458171,,,0.09570679029654576,0.07958294770947978,-0.040241573540282176,,
CCL17,,-0.015228931843954545,,,-0.01460411148390456,-0.023789030732740482,-0.01446078734469303,
VEGFD,-0.026583215335994975,-0.01696671180085197,0.052938155381216254,0.05794045562938816,,-0.016479387714658025,,
TNFSF13,0.1001853583674366,-0.0105045763524009,,,0.0020609516589123666,0.037669600209058296,0.011090198864188763,-0.02830484974386956
WNT5A,-0.021539831183178273,0.04222292079440577,0.012420532414688218,0.05618520049228838,0.0737817451371946,-0.05675295159286979,-0.001913314480620098,0.011023137947408987
CXCL8,-0.03631359401233123,-0.03424919781397107,0.04152728675050044,-0.035449426783470184,-0.08116415777058374,-0.10213552832916771,0.009107415050836756,-0.03950019823539542
GRN,0.1817880240079864,0.04962620173026365,0.11591076077902146,0.06429642647064103,0.010592198795430177,-0.013607152046090493,0.07677897117943988,0.03292045215254774
MIA,0.044711390935210316,0.020108582578913042,0.033687797088885175,-0.026680679344079132,0.08936107548148486,0.058820908751204194,0.09198454483557375,0.09773984923887039
COL4A4,0.044233185793865495,0.0876618901657894,-0.015143781568319196,,0.017188534448526194,-0.02638607643031209,0.06335917805925086,0.03128000119279706
