,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,0.05635126081835272,0.01584378673414953,0.036565046291991504,0.18404754819121916,0.018976062271141795,0.05337913101471162,0.011690515277525236,0.08300207435375676,0.02619272496279867,0.07228728888755258,0.056841842407009284,-0.029872369912757008,0.04368704231334346,-0.04175074359210013,-0.11222444656168541,-0.012703136946679018,0.06414391062039292
RARRES2,0.02598498230908456,0.012598336125418691,0.03328325406707127,0.19670532187907977,0.013925207045469293,0.05830156399355535,0.08983624051164026,-0.03826358918879032,0.08526217196944735,-0.006687313315461075,-0.028247313994941372,-0.019761123239977182,-0.040449548646841235,0.03118450618542603,0.17049007618574083,0.032545630344401937,-0.016404483200132196
SEMA4A,-0.025644103921293886,0.011396641955736227,0.06676649130408399,-0.05035827763181806,0.030136748146513515,0.014131021337257868,-0.042093591638719306,0.08022442881483692,-0.11309658996603215,0.08714786094730843,0.07170548380691165,0.021023560687805438,-0.01243595216870115,-0.000937417768537801,0.07080769256464414,-0.03625180473031948,-0.059676374383752576
GDF11,0.033286595377288196,0.055529394013913,0.026401402606794737,0.12204516380816306,0.034149167032617445,0.06340075110022361,0.04581468674982703,0.057413051829390375,0.03851858287342746,0.03042513073986007,0.007999084723741537,-0.015483030961241753,0.006192511941929572,0.0038698123249738597,0.06732053321981578,0.060882760072697786,0.03349521988131264
GPC3,0.03104022614916205,-0.05193726178887665,-0.033458322506237634,0.09896872432886662,0.035250546774867726,-0.007006251710685208,,-0.03600701629861234,0.06859726243093786,0.011222879714480428,0.1424707948641582,-0.02342269172366446,0.02442721540760335,,0.0948939373158349,0.06393237516596464,
OSTN,,,-0.007617197822151301,-0.03199214919027119,-0.0029080313353244255,,,,,,,-0.0396149361786837,,,,0.05060459290521611,
GRN,0.0940597895262502,-0.020468536181529686,0.07439087379384957,0.18410491575557086,0.01850969449369229,0.07541630945714155,0.11379475452602825,-0.013910394938366289,-0.0041731870442181275,0.12487375487950475,-0.009280479739361703,0.021932643905468032,-0.04223010170252862,-0.017408425075143598,-0.03421674778653268,-0.009049798968222129,0.04548509350451103
CALM1,-0.05244376181551407,0.014941375558909654,-0.032789187540653776,-0.16366685207239964,-0.009031981185327052,-0.057411450717688314,-0.10500823281320555,-0.022081079119645474,-0.06992336748232986,0.043209053396854276,0.018916413557494044,-0.05697509403715758,0.10116423649739861,0.0020634501619918783,0.15679701115275024,-0.0886949422743014,-0.03248230787538633
ANGPTL4,0.0018480256332160975,0.017491573779940425,0.02958726974537318,-0.04535729803896424,0.03527054976274946,0.016949029055339206,0.1330381065775376,-0.021184311465215273,0.14327839978791562,-0.03636275931069275,-0.1410875918676026,-0.028781728787625662,-0.0499600882642765,-0.05453632699602936,-0.04773460210788938,0.07113985237680501,-0.005330421881301986
BMP8B,0.0949079692260899,0.004537373194919209,-0.020172232432033615,0.0605656929848051,0.03292353613150384,0.12987179234451016,0.01397322446877077,-0.0024124531408845724,-0.06293629140950922,0.12137139186802938,0.00947210421852234,0.02943974774657827,0.03645957362523204,0.03190834273824684,0.012149095003858962,0.017650824818939294,0.08316872637293964
TNFSF4,-0.016817576647017815,0.0444907307652065,0.036495914927291484,0.07166583325320125,-0.03262582999765927,0.002912273984775665,0.01591657225202701,-0.06314226731656847,0.022252427427416822,0.06510059238339566,0.10084784201511411,0.030877509640703835,0.0004706452473073636,,0.05441417996329009,0.07749143481576799,-0.03498499312826501
RBP4,-0.03497112151347659,0.038843902171867874,-0.01241387532972902,-0.1317841029013562,-0.03431163165821733,0.03602946565714485,-0.07398329816386337,,0.0233994399776225,0.044175274328973856,0.13543193794073052,-0.018571474965561784,0.028242748949253712,-0.03188920445670653,0.08273866979322868,-0.04202797870604892,-0.02134939862934407
DKK3,0.00735929353790309,-0.009218115466359067,-0.039459544452096276,-0.14144688981201647,-0.01555140679847791,-0.06553207260243095,-0.04436074424778937,0.024230089211989898,-0.04871356706099975,0.1539149584451606,0.14211127819384983,-0.007606821664091345,0.008438293748788333,0.09854870610674078,0.10576914694090979,-0.0628546948312474,-0.013909561874851156
COL11A1,0.0406938641992426,0.05461289280341663,0.06365335701766851,-0.021476044547973683,-0.03041786477210963,-0.014505341974396282,0.04078612595939954,,-0.029330436173782812,0.06691111825805282,0.05755700651793617,0.014571103590169507,0.032610229967998026,,0.11039825474254071,0.09639211579032979,0.034537120947495024
COL5A1,0.08484480873996389,0.0790215064536303,-0.01200867847795409,0.11085501490331245,0.013847033480947162,0.016921533132301873,0.08396508170384355,0.03269204200718804,0.10797641425053744,-0.002625538133185741,-0.0859554217853705,0.013102501013437242,2.6632107042850436e-05,0.033544594195940754,-0.1070190455576441,0.06717453040365487,0.17984869276101056
KISS1,,0.060166779450255684,,,,,0.04489186535522662,,,0.0014102397740753444,0.06489963281751154,,0.014295958893777626,,,,
