,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf
RSPO3,0.0024176083168775697,-0.015595830220549887,,,-0.016859338445377507
CORT,-0.031205940468583528,0.04704996405737855,,,0.15839123394480678
NCAN,-0.08667313674522462,0.011187998819589257,-0.004377292937569034,0.04140907926062952,0.047485546703723736
PRG4,,-0.018234103613661484,,,
ZG16B,,,-0.024754368745915252,,
TGM2,0.012901620069274287,-0.018234930896679945,-0.00868582792416723,0.029587992937193948,-0.04509941590289477
VEGFC,-0.02113248841208795,-0.018608629546619494,-0.032086578187673034,0.05053752008098587,
WNT6,,-0.01624067218969292,-0.023541407583619688,,
NRG4,-0.03985525563110481,0.008740517475643243,,0.0726853818670191,
COL9A1,-0.03122036129190983,0.06834766183155515,-0.012937528207914575,0.058590538350835136,
GDF11,-0.001489336682956538,0.03045495536910076,-0.051849970880956255,0.03907570536921285,-0.012329558421877005
SORBS1,-0.02918576311766788,0.06666016609813506,-0.05810112959067787,0.0016407016365870008,-0.0025000669900018756
DLL1,0.011290055914300094,0.026636516088852747,0.05858396687532719,-0.005184482926529966,0.11211926547040216
TLN1,0.05224818965369779,0.024290825264681334,-0.03251952685350276,-0.06452577432121856,0.03397083571627798
COL2A1,,-0.015151446469254337,,,
SHH,,-0.014460429850717162,,0.11782791368836147,
PON2,0.11008828503686198,0.025891081049882695,0.07328737548989571,0.041274605108156705,-0.005147003016696938
ICAM5,-0.10427002620959241,-0.003922474491544064,,,-0.037024965736673535
HPX,,-0.016910450557767343,0.07075449212846789,0.04460220550686006,
SFRP2,0.1060633482377024,-0.028367662747620176,0.031207532956231892,-0.056448301022858145,0.1507141352400433
CFC1,0.0025853307819593873,,,,
HP,0.07039599586356225,0.048707896356435076,0.023533857525270672,-0.02733057092745667,
CXCL2,0.04158171033506788,-0.00493479000811642,,0.01562811774411628,-0.02957074134526264
NPPB,,0.05384561061043235,,,
CCK,-0.14473998508885122,0.027029368642616947,-0.030809871565787753,0.06651963383819803,-0.049784453301949014
SEMA6A,0.1643249424323814,0.028770116487278095,0.021586007950241425,-0.004446788053114249,0.08841165485354167
IRAK4,0.01637857827585013,-0.007330552069910336,-0.04418834840704811,-0.01337697884990346,0.004890667215822615
GSTP1,0.1527221381631104,-0.0054195059131597065,0.07757292866759898,-0.006654371610716683,0.059999915451809216
VCAM1,0.04444790800342716,0.04120389267508748,-0.05686217903587932,-0.03500981752432301,0.23992152670285294
NXPH3,-0.062081642758264666,-0.02317996604006592,-0.05602928644112445,0.022722970585083595,0.00844256653784877
MTMR4,-0.033827551847100075,0.016395044611257587,-0.02958723128549006,0.003877499825415492,0.009126534102496869
LAMC2,,,,0.10204772762895623,
IL10,0.06017539464280778,-0.01665737025681208,-0.04259591428443072,0.08456023652313449,
SEMA4D,0.08001067521370703,0.013562023972379524,0.0439121385951808,-0.027159754165915262,0.008983094482603498
TRH,0.02998232158401196,0.05317346107823018,,-0.04560309953468963,0.08900018142380152
SEMA6D,-0.010800178477798784,0.019155151192830896,0.04235070411102769,-0.03198936386068831,-0.031562167311051784
CEL,,,-0.03422162965126309,-0.015135590111840186,
PDCD1LG2,-0.032505566884831076,0.02019502138758558,0.08516273821224139,0.1354478405092364,
SPINT1,-0.04918371643968759,-0.02444943351314939,-0.060233553508969986,-0.02645412247503805,
CTHRC1,0.05961150885749776,0.035564166948237434,-0.0727679185058375,0.035167780433875515,
PODXL,-0.005896545743352292,0.0087981739461651,0.003198534654092948,0.05864202541474763,0.05006209032100934
JAM3,0.15003453948167259,0.042521909650462354,0.022759421778961827,-0.0355959838174737,0.0733000813118205
TGFB2,0.04043881277859897,0.012380604159404401,-0.08778374379506856,0.007303222882856566,0.08742229893497988
COL18A1,0.13063677451212924,-0.03856956155941213,-0.05463477082378903,0.03465345858409372,0.1102425888637318
NODAL,,0.028894514129841977,-0.06536436594544347,0.05588261023781356,
INHBB,0.020394659405415735,0.014279745228735133,-0.010849502528402093,0.04726811155262631,-0.007286343280701023
ARF4,0.0783267573261346,0.027982296712239806,-0.09152496369036023,0.00477588375673824,0.014768498496413911
CXCL14,-0.006656411884967005,0.006574757183278995,-0.07692511246634574,0.04565800424523204,0.004918401079197258
LIF,0.12612570855839061,-0.030818124538941023,-0.06275409538868054,-0.017902993108347847,0.03236646798046623
MATN1,,-0.015151444583729324,,0.0035556147388779475,
ADAM28,0.07202022433268716,-0.019394144733108163,0.04452063260100222,-0.035360310068986524,0.07429237614778932
TCN2,0.03737260226415602,-0.038684064405811944,0.014091505256777603,0.01739285319022433,0.1171390892740233
THPO,0.047343148878137765,-0.015151446324213929,-0.025533595848745642,,
CUBN,-0.01758372739393548,0.029980892866460156,-0.018485500781735893,-0.01796609534332935,-0.01620650932296861
TIMP3,-0.02693079859581088,0.03519651160193699,-0.058916209935234956,0.0016186074743241188,0.04640984735038257
PIGF,0.105437625755821,-0.0498731099349496,-0.00855857258519324,-0.04264784061039246,0.12909916179072112
CRH,-0.0376786240789723,-0.02072327608346989,,0.024983456510880568,-0.03862161746922116
BDNF,-0.04359553915899037,-0.017064420013236298,,-0.020936889421366005,-0.03572161174387856
CCL5,0.006280072546639536,-0.02055475898489502,-0.06123130327096418,0.004076404555204111,-0.04760284779510569
GAD1,-0.12027023438844926,0.018197408649405028,0.03633425540990921,0.03248940574984607,-0.0015590476621226291
COL14A1,0.03570306632613925,-0.029980813898960464,-0.06098651944016638,0.025168776476395868,
HLA-A,0.138836168871636,-0.04708143278302442,-0.0841956139888849,0.045843554015411236,-0.02628085948073494
CD5L,-0.020637768378433816,,-0.029145897989836616,,
ADM,0.042243694684270035,0.011218555250614309,-0.08945579339774076,-0.0166423075206913,0.11388564801780028
GNAI2,0.1254510619589365,-0.006646695033761262,0.019395946885113473,0.017162787102259915,-0.06841700609311331
COL11A1,-0.04484114266862856,0.05941550587479571,-0.01530334266520606,-0.03723273031828504,
NUCB2,-0.011238189004767205,-0.006497214841941429,0.05922878353243355,-0.049115918280151716,-0.044713805464863594
CXCL1,0.057988034812118325,-0.02055476246978001,,0.0006022730303349671,-0.04159901691275442
VCAN,-0.012432852057788563,0.005482381683146719,-0.005047131235563595,0.007829470477006231,-0.02226241083611228
MMP7,0.03663648788946237,-0.02341810389860195,,,
PTPN6,-0.00029075156158939837,0.004049105279233983,-0.06129773408545243,0.04334939202165437,0.00952727374311219
PTGS2,0.023888907519234018,-0.02447097648067734,0.017520792288203645,0.09039906644814698,0.015720349306043803
XCL1,-0.019490835716492513,,,,
CD58,0.08159668019416612,0.012508111239834445,-0.005838629828161846,-0.024158694286102414,0.025511007691383706
TNFSF14,0.01060568241729883,,-0.03481111660230015,-0.0434256946012865,-0.040004500241353366
CNTN4,-0.0525544051609831,-0.023930742044831498,0.016257220916760007,-0.026190724514316078,-0.015868857993074022
BTLA,,,0.0979190086992611,,
MFNG,0.028440541450593045,-0.006402969135848031,0.021129600973580187,0.02124345144130621,0.0338629388953581
ICAM1,0.10361391195221696,-0.010915208303502087,-0.02408415855021199,-0.008099080415985185,-0.06173217107993504
PROS1,0.10706303034666413,-0.016535597549007713,-0.019872823131914526,0.0363434451243155,0.05389106769116739
CLCF1,0.12134890364758452,-0.006081186798261771,-0.06179155829565688,0.037175055452353285,0.03153099542375803
PSAP,0.09496531896856485,0.07630509719309554,-0.1395947799824317,-0.01786416929704089,0.028630006593098088
EFEMP1,0.09057776129470045,0.04533653694689468,0.03462595616477135,-0.009165194714247605,0.038343379731274316
C1QTNF1,-0.06789639617365666,-0.009066002752717222,0.01756326921980246,-0.001791066466052954,0.029036429873799677
ALB,0.01625245283461504,-0.03278012780688398,0.015072740479330497,-0.02036734604429299,0.06735194202078132
EFNA3,-0.05996830057113854,-0.018777124686304953,-0.053299658086426054,0.09117273599216669,-0.02383925088641103
DRAXIN,0.023925561206301335,0.02075799885562531,-0.018848725869741345,0.011578765218736119,0.10249669662841995
NPTX2,0.1662799480288459,0.026202446004654666,0.048914118753189274,0.058066587787038264,0.095779930548111
FGF11,-0.015546688088714468,-0.025369749150562716,-0.04311530778075883,-0.009891151593646069,0.1676334073297665
CD59,0.06952240987375198,-0.03998640153765078,0.004621836025727394,0.0016797251619150271,-0.039001650657047
COL9A2,0.015325385565091902,0.019596680288279194,0.06369776196066802,0.06329005073956179,0.05972894566300035
DLL3,-0.0857175747511332,0.06725105591462256,0.03333913992722427,-0.008108461511178309,0.07799183595302973
FGF5,-0.02594287655093641,,,,
LIN7C,-0.025870231463965176,0.051123137984250576,-0.03813365180363832,-0.041305315884094695,-0.028657965114514992
GDF7,-0.0476870422545208,,0.043195165198419525,-0.004445822914706264,
PSPN,-0.006019453926138143,0.005494150774090817,-0.018442348734917145,-0.006642933737694068,-0.054718098069152885
ANGPT1,0.05215114676921642,-0.02401228251126794,-0.02045910257302284,0.026172398587455268,0.014465950468959436
PNOC,-0.045576666167071574,0.06456403751504351,,,0.08269375700412503
L1CAM,-0.021307004636338635,0.014451557906069726,0.0061831019284143834,0.02675570474224595,0.045742766047352675
APOA1,-0.0691404869161513,0.0044591329799085954,-0.047599862701886875,-0.028789919836209793,
PSEN1,0.09583163030615813,-0.02678928475467061,0.09272605546721377,-0.010326915292543645,0.040683093612235606
CALM2,-0.13815618814820646,0.008443756881305957,0.046992369185301364,0.022114943582410673,-0.04049345974079824
CLEC2B,0.03928548369946931,-0.042988279769137716,0.011185394460508404,0.0441709542700286,-0.03794618468821239
NTNG1,-0.0002947022698390026,0.011951344243886261,0.06939713283280012,-0.02825577423730701,-0.04877740948913643
LRIG1,0.11693734650019634,0.04787273834975106,-0.004814392165449058,0.012314476750791855,0.02835913151036233
CPAMD8,0.035512146775527505,-0.0038547072916464975,-0.03127011240663912,-0.018421694958749315,-0.03954792967287755
GHRL,0.008715720675825857,-0.01933734734789313,-0.0496299096290062,0.060682973589540036,
NPY,0.04983773063197973,0.02278570022140029,-0.03301597764109418,0.0024189962955649996,-0.0672607832340019
MMP2,0.021674323413484377,0.015032773905680029,0.11588061741825302,0.024739511582769533,0.08419959483932156
ALKAL2,0.06311949883642051,0.031138556213506457,0.11646349889494607,-0.03681679366137739,
CSF1,0.07574637250927897,-0.026606430768346862,0.06861600743849926,0.005392593248930524,-0.0380763032467551
SEMA4C,0.036519930727247234,0.03141840179164188,0.03451427345227481,0.01874526394697171,-0.009525994942106175
ICAM2,-0.016209100860185458,-0.011760762942460645,-0.021715366490068746,0.08384098036176472,-0.030584123938490883
SYTL3,0.02064286605966969,-0.017288362888537915,0.013630748604846473,-0.042101751546835556,0.07544397916385469
IL1A,0.016318319834396872,-0.017666949524183642,-0.007153232073877365,-0.026469099436074207,0.014723290961583728
PGF,-0.001992098212537069,-0.05176415399330104,-0.020333054061745744,0.04484957512299643,-0.04720626002880812
LGALS8,-0.00970319251579885,0.011335956525613946,0.038702934185918775,0.0286775280333809,0.08256069946501614
DKK3,-0.16127645601000787,0.03562359442563324,-0.03885156011577405,0.043941840811557206,0.059699554248873896
COL16A1,-0.049072631194886224,0.032518785441420665,-0.024174179847694644,0.05977607279217639,0.04229622972267818
TPH1,,0.018356110401140737,,-0.0029489968405833995,
TNC,0.08332685827460046,-0.025528180882705847,-0.03622397607226395,0.01650429725984028,0.08568472099493353
TNFSF9,-0.08429916494631602,-0.030936354910808365,0.1639431472809177,-0.04893078989890571,0.10767468471336283
C4A,0.04185687635129413,-0.016028468646278948,,0.044392659236181416,-0.004420468444993913
CNTN2,0.11826060994312505,0.05125544192096376,0.06808676588499943,0.050770321224922955,0.13734147388413837
LUM,0.05546929424822141,0.002120881569688637,-0.09028137194624491,0.041774744277877626,-0.004358121857194452
BTC,0.07909964048072743,,,-0.02439492148261143,
APOC1,0.12262482834528027,-0.08452451759002311,-0.013074781905208678,-0.09848797366287186,0.04087025204726151
PKM,-0.0960859517506794,0.02364042863395585,-0.08712779988383267,0.00907932148770766,-0.08853814441792184
TNF,0.006284328930191212,-0.02888337763004743,-0.04082635561240864,,
GNAS,-0.16921320892584488,-0.024478890458979316,-0.06814259671936539,-0.008994763049199413,-0.12825002465842436
BMP8B,0.13761143232919498,-0.013880200901001009,-0.020298342872654848,0.03645421385894782,0.05211220407693335
CCL28,-0.03878054630525918,0.05642980033178769,,-0.019652641042480046,
PTPN11,0.002039544934296397,0.016486334193067158,0.046869281611944875,-0.010647146007476026,0.005972677048611103
ADAM12,-0.005264693679432092,-0.06457992737863931,-0.034451626630343055,0.05837768099757229,0.12697672299111554
EPO,,-0.0182341050336751,-0.012817152954772948,,
EDN3,-0.020939487209845165,-1.2179086925439675e-05,0.0580497324542875,0.007337009208526863,
CCL22,,,,-0.024394922562236174,0.17856501297966149
CCL2,0.11110331602364626,0.0346110220425607,-0.06384652532118912,-0.0551855419287688,-0.04021195771816913
DSCAM,-0.01948269525381347,0.05740073566373059,0.06343841214782361,0.05134149295877501,0.0026868985051115802
ANG,-0.05767475393752787,-0.02785849417007166,-0.05321947682502345,0.009219838643178206,-0.019975663517954646
FBLN2,-0.03252351455548558,0.04421786972157708,0.05321585679028789,-0.0376627510117144,-0.017581716890196355
VTN,,-0.015151443471753366,,,
VEGFA,-0.005014566207345705,-0.008171358975900813,-0.035122227974114094,-0.052642381974380335,0.16325603705145741
F10,-0.014821636553340428,,,-0.02110620218815287,0.02776412912477895
SERPINA1,0.09421897591876316,0.021750769178201648,-0.039486348192069705,0.018074470542503204,0.02329137862063166
VWF,0.06479261585569969,0.02992483536133443,0.03260418921543514,0.08549472729461723,-0.03018720365637606
GDNF,,-0.018234103613661484,-0.02845641691535953,,
VASP,0.023412056084537017,0.041314669759343406,-0.08605981673892113,0.026850937610003723,0.004604516696598295
ADAM15,0.0768760294915993,-0.0023355668670501915,0.021536726797284175,0.010710163890241793,0.03858783403419453
WNT2,-0.018883317777436997,-0.017064417551872744,,,
CALCB,0.04685879308302174,,,,
OLFM2,-0.03866717928212836,-0.013773306764388005,-0.004665224637300758,0.04261399070525398,0.016268679157845366
MFAP2,0.049401063251126295,-0.010394928922279216,-0.01717696656076868,0.01764206296914483,
HLA-C,0.1604341475833797,-0.03815863010901362,-0.00416375403733414,0.053677330304504646,-0.02007739693217722
THBS1,0.08196288651165495,0.009863647421168461,0.008277436343821882,-0.061070172518229056,-0.019045892557699166
HSPA4,-0.05315001049831119,0.050250868574579284,-0.027054797463988547,0.044709335055387676,0.08145876768414292
LMAN1,-0.05267711651984332,-0.013308938859292655,0.021313359928173174,-0.06893826286559607,0.08118256398352898
LYPD3,0.010235119182293811,,0.0038594128237356075,,
APOE,0.14294495365577567,0.020091647738314795,-0.021206478856442123,-0.03656529415203391,0.024367321113782998
SOSTDC1,-0.02885904343699531,-0.0026679865451246796,,,
ANXA1,0.0586813163243266,0.029251637248940025,-0.09192616109148857,-0.021645665245641925,-0.04933355123886363
WNT2B,-0.03403555219972696,-0.029858259045687282,-0.04690930463621978,0.017385662183327887,-0.0038267643910441544
AMH,,0.0003763166896359974,-0.019639741843623416,-0.019652638536350568,
GDF10,-0.07392640822905393,0.015767911824984448,,-0.024803836926117127,-0.03954809926917431
EFNB3,-0.05712738890570908,0.05855630124858046,0.009415384134510053,0.037652669557705395,-0.013791457860042673
LTB,0.009365076004499259,-0.03389083559361661,0.028424555265209664,-0.001692462721268588,
ANGPT2,-0.012899854053019844,-0.007659985413036311,-0.056226291300860466,0.08273372714170145,-0.0608989479668888
NRTN,,,-0.02914592008218546,-0.024803845824376797,
ADAM17,0.09555554576025761,0.0537319173849949,-0.025954094492810376,0.06313737373902395,-0.0004070794616660366
LRPAP1,-0.05383542692242116,-0.00221162950251325,0.015571611669942963,-0.022122257104113415,0.08117255651736001
NID1,0.012528021768594485,0.006099207874209242,-0.03486584173235104,0.027551807344173423,0.024072639109707257
MST1,0.002767838044979838,0.04825010060963688,0.02020781570582721,-0.012414488680852716,-0.036218753411908465
IL13,,-0.021385141900760865,,,
DCN,0.060757018087889636,0.004173965932632324,-0.022922983799080535,0.027917369349309103,-0.08730912570602677
COL7A1,-0.0431431238036503,-0.010366041779146214,-0.0736252451556688,-0.0195477902034851,-0.04640568617302218
CALR,0.13598147376620928,-0.017030740352217782,-0.07719523192347968,-0.005686572351885779,-0.03315684675258703
PIGA,0.10884502157160147,0.006113604196816004,0.030425375832598873,-0.04234743045791313,-0.0228059652461792
CD200,-0.06667786188266293,0.029052311584085642,0.02618743224130504,0.08270744035148675,0.05120993021761999
GRP,0.03468240503945338,-0.018422256633841654,,-0.027143468783483882,
CDH1,-0.011803629628179739,-0.006457083029972066,-0.0052543414514758064,0.0027614910114503624,0.05918059940251509
LPL,0.06815145004201498,-0.005860709084638825,0.006990993362698845,0.006294344495717769,0.11188859978049721
SEMA5A,-0.017787881984838855,0.008167936177001853,-0.03319818344876026,0.0888329570113567,-0.01757683406525681
SEMA7A,0.01755066991342314,0.06328732349983872,0.013094133053991316,0.08717905214061061,0.03874842413920476
SEMA4G,0.021835916615409325,0.006705650341419178,0.03394821932133428,0.07453804057586765,0.1615442935752697
SEMA3B,0.10828142488325256,-0.02016013936375297,-0.020463630865398687,0.04196594241666725,-0.04572676687389076
RPH3A,-0.10437026005685772,0.030278791446939665,0.047056104444245565,0.026717208497216,-0.02389004161452525
JAG2,-0.03578344884279208,0.002038886497097922,-0.07786219730020942,0.14927005733501278,-0.05291403055561617
CGN,-0.049592952840328525,-0.00433248285200091,0.059345772307568906,0.05003122437715836,0.17635242103812357
GDF15,-0.013262965334131736,-0.03948716539286139,-0.06625063589039083,0.030465967327785868,-0.016896477111591358
SEMA4F,-0.021113111732091797,-0.04481653080069831,-0.04018177660024638,-0.04389400321357528,-0.026547733600299692
NXPH1,-0.0782744269660004,0.06702428934378621,0.03441197231029647,-0.04058525344735647,0.06213778050362518
ARF1,-0.048572216104402266,-0.0030303203243082226,0.019126066150952237,0.06175883271558516,0.0091012748717831
EBI3,0.0060817225204577744,-0.01318887788835896,0.05834956527649457,-0.07217831800373689,0.1678460207430587
TIMP1,0.11440391887067615,-0.022742155934438457,-0.11514186837556088,0.03649761084652738,0.0004100752578312567
SEMA3C,0.017200014038384212,-0.039383649151655487,-0.015337580724552989,-0.036111960383296136,-0.00985971734943647
GAS6,-0.045967982479113094,0.019240446468811224,-0.01293157757913354,-0.009852272345991554,0.10466094784018402
MEPE,-0.0536312595963421,0.02081749315866947,,,
SERPINE1,0.03705250454988193,-0.017806335605947344,-0.06772137849683,-0.03643054324058383,0.145849041085369
RSPO2,-0.09840325955869013,-0.004505115392835213,,0.02164784975393103,0.001991284643583217
SHBG,-0.029867976443172545,-0.014694228820199206,0.036025761964014406,0.014509348920150295,
LGALS3BP,0.16658550559006202,0.035445834910523166,-0.07978427025375161,0.03174078101819588,0.004274224177817423
LAMB1,0.01753754720205934,-0.05209959097628991,-0.011385180078263167,0.05036094032071341,-0.00952701310833094
SPTBN2,-0.12887847790540446,0.05893677723742218,-0.06395900847642869,-0.0028328638728128243,-0.07819626112434805
COL1A2,0.048881212514846,0.02903835814693246,-0.010654599284579982,0.04947405748903444,-0.049294276315295524
CEACAM16,,-0.0012933212055313567,,,
LGALS1,0.06585750361187998,-0.027766178610493387,-0.07126234162760366,0.059729940386967634,-0.05664037628941233
BCAN,-0.17972585185507617,0.04974122403196294,0.025950809576518977,0.016050179175275063,0.09695890078091378
ANOS1,0.02961328456209451,0.0765666387385428,-0.012691266329969704,-0.04039936189144416,0.04594408568034383
EDA,-0.00630468948788033,0.04609732426569242,0.09761527973589854,0.03254341102381276,-0.04351290419046374
FGF22,0.005762564445924264,0.035686900916802905,0.00611378020325762,-0.006822065446491051,-0.033670198655151064
SHANK1,0.11473030886338935,-0.02055475575411781,-0.036811916228004865,,
TGFB1,0.0333269859577022,0.03910900173867101,-0.0721897474301181,0.027306628675281847,0.019862528153877002
MSTN,,0.002085470882948892,0.03139501156523831,0.009209280701623822,
WNT4,-0.03361016180886819,-0.020384961670557655,-0.029145913858983522,-0.019145614798851362,
TNFSF4,-0.049771905190761676,-0.008553652566950455,-0.04597691036795085,-0.029496598163517334,
NTN1,0.04687256148548103,-0.027260450286027086,-0.030977449677136733,-0.028793259577228978,-0.02667644785296224
CXCL12,0.04740707775113592,-0.027017564805516276,0.03773128263569128,-0.008152669490464746,-0.008043901236564501
GNRH1,-0.0010151121600707857,-0.004145898375435979,-0.019010314839706402,0.007054557838162127,
RIMS1,-0.05352309118504405,-0.0034074434659287084,-0.03275833102536072,-0.03665966068642559,0.07392372593948467
FGF14,-0.07176889933359037,0.011389362549160622,0.04919342367014102,-0.009505735200478293,-0.062437008285397215
IGF1,-0.02634818200508807,-0.011059632561369721,-0.03662794342794054,-0.0523589729108937,-0.04799674375900504
TNFSF10,0.07110969308926957,-0.02307057437064275,-0.048097068386588504,0.0656669613095833,-0.03671010265804312
GDF5,0.028312436958980388,0.030374840861127836,-0.02845640102375364,-0.03883660005706627,
CHAD,,,,0.024298446032330504,-0.04134878239131217
RGMA,0.01505562006164094,0.05129094092070435,0.02568291298012655,0.008133665121926084,-0.0025998458752584525
WNT16,-0.0348026527191432,,,-0.017819741045391583,
