,UKF275,UKF296,ZH916T1,ZH916bulk
IGFL3,,,0.0635429253355719,
BMP1,0.020632671774831444,0.017067311870503404,-0.020492735971303244,0.030381101327916344
NDP,0.05704495207581521,-0.004720799033688883,0.05596720431931481,0.023357143698276978
TNFSF18,-0.010647509681371023,,-0.04085349193462228,-0.037877400223287463
RTN4,0.04351718120681963,-0.06168082485772341,-0.027804745641644837,0.019674315581181726
HEBP1,0.023394392483483416,0.08789195116053113,0.03801459518393892,0.010889318691270097
WNT7B,0.0383388117737622,0.007289350065643205,-0.011008562361921043,0.10157789225067175
PTMA,-0.0020375223260563225,0.056744661731010906,-0.12279276472694269,-0.03676669286030998
FASLG,,,-0.021005320084931417,
CEACAM1,0.048097420303331535,,0.0868602104891613,
PDAP1,-0.005671652186108169,-0.03099721666912012,-0.033160697481116524,-0.001494610391320838
QDPR,0.049817805353227836,0.06749251045959634,0.07359612954622026,-0.01083249987142353
POMC,-0.012354528249030876,0.0001925347190131827,-0.00951938495072157,0.006384764366527407
CCL17,0.007187464182587891,-0.033602263892727365,-0.01903896334744306,
VEGFD,-0.014148202783512946,-0.0017557713258882295,,
TNFSF13,,,-0.0021183126472530465,0.08896752106208357
WNT5A,-0.009469929796894374,0.02294311207690865,0.05031219818400234,-0.012244785297281126
CXCL8,-0.018427077646092457,-0.02295297916307239,0.07791277400144148,0.005125553408598777
GRN,0.020380022235873718,-0.0006166995062395648,-0.0474633781524073,-0.006582130020904558
MIA,-0.026101067462027047,-0.006354328740675978,0.05283462030752481,0.00835971741681581
COL4A4,-0.013864227203243833,-0.0015292723422905183,-0.03929854361861351,-0.0023490168215855663
TAC1,0.017580824894230716,-0.020917783542391752,0.040481912516735837,0.10182801228811802
RARRES2,0.06333222272029079,-0.006593312159399063,0.08008698531615699,0.09444617254094384
FGF7,0.06714360644797118,0.0399522628669311,0.061978076945726324,0.025407670606952145
HBEGF,0.010663235938910581,0.021910662304000846,-0.09835311572516128,-0.026858918759239986
CSF3,,,-0.020045091298098033,0.04059885727785375
PI3,,,-0.04355132406202494,0.10038241921003573
PCSK1N,0.02794355056990971,-0.06454435655580046,0.05256339778239325,0.0021124428365324843
NTS,-0.015838267966539643,0.0193529082117522,0.11498166643726755,
SFRP1,0.052356421768262294,-0.01472094009479336,0.06843329260164037,-0.04263162203354759
CXCL13,,,,0.03876469373862652
MICA,0.004455138063330025,0.021519028624605703,0.009617755133489113,0.04716177588959012
TG,-0.013378611417638507,0.023071901642838885,0.005793993074774344,0.1383303775068903
ADA,-0.04332104898490076,-0.023740508513058325,-0.0652164906643834,0.06841354480948529
LAMC3,0.030879093201074823,0.01059384595269009,-0.06459829557568397,-0.03586781983270906
CCL7,,,-0.021005312615690323,0.027727649566152375
NGF,,,0.009881227213769028,-0.01813887804331971
TNFSF15,,,-0.008272316515955133,0.004126692720898954
HMGB1,0.011126777768262406,0.07785039104887519,0.03693273526231426,-0.08920951739842403
ITGB3BP,0.05162854859842439,0.029172912246360212,0.022922117759683176,0.03609869832326902
AANAT,-0.012031463432730795,-0.028031531943775327,0.11069586589274667,-0.02957896121291265
RELN,0.06843637523531329,0.011569373837049259,,0.13168786249048176
IL15,0.0769935996697459,-0.010663585020738083,-0.017449967443958873,0.03178677318890862
BSG,-0.04499544876324087,0.039969972092894754,0.01210175010731818,-0.00794828063111296
ADAMTS3,0.012356589911344305,0.01848969286844535,0.11852283134847354,0.015152454379115877
CD34,0.052022040753592486,-0.04693111181583563,-0.05707204650495941,0.01970453888875606
PLAT,-0.005180265257591237,-0.015322442267278514,-0.046315770433564815,-0.08718023658647212
NTF3,,-0.02004838282789184,,
LTA,0.036104400541292256,,-0.002010811648130033,
CKLF,-0.021919025500222327,-0.015619161169377404,0.07433487965394583,-0.0014292007732946855
CD24,0.012417775243620892,0.10322818018992173,0.01651083975357507,0.05574841120633573
HSP90AA1,0.014005698383016792,0.04508001851238496,-0.02239841163505745,0.02047047589633281
BMP4,-0.03323646746246828,0.0219494002900283,-0.02252052066370397,0.08274743519208884
SCGB3A1,,0.0018259802464760098,-0.02376864737463938,-0.015887934666085325
IGFBP4,0.012758774541674763,-0.03457893310445394,-0.08236314366298718,-0.061697043664136766
RSPO4,0.0692554304692423,0.024105166303329734,-0.018269893328836568,0.0028608459751842236
LEFTY2,0.004068512830443691,0.042009781120371445,-0.003206239270527864,-0.04181498335990649
PF4,,,-0.02991081634434788,-0.029217554338130784
ANGPTL2,0.07958902143066215,-0.008711577257298734,0.006488299237445847,-0.13475282075966094
LRIG2,-0.009489368443477569,-0.025760935240322275,0.012378808177648061,0.07839391396127897
ICOSLG,0.013503593184759558,0.01322710336474373,0.09800884046205763,0.008298227637400553
WIF1,-0.01039990465138052,0.011786092480870392,,0.015859448310881936
NPPC,0.10421295871876225,-0.0328605799847672,,-0.002625756820489813
LYZ,-0.026192437618970214,0.03674905571603346,-0.06463190751043871,-0.0725098329307916
EREG,,,0.07827133911931033,-0.03363806024082714
