,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1
CNTN4,-0.015321184677213379,0.012810268175258863,0.003957031718761113,-0.01486972409277528,-0.014575957635962672,,0.033099556343777,0.06473883604488516,-0.028808306394519183,-0.032188621064115644
NTF4,,-0.019826455406827353,,,,,,,,
INSL3,,0.10702977924220534,,0.015146095426983261,,,,-0.014305266896245608,,-0.023461448704772365
BTLA,,0.02868645805901401,0.06165552946325704,,-0.04287785028856173,,-0.029176085294938214,,,
MFNG,0.03438374970695204,0.026922907616899753,0.029612581451485608,0.08515099676962039,-0.024840230767625142,-0.005452328235372903,0.04648732496790123,0.0450707265939957,-0.023411508694396743,0.007627430077864822
ICAM1,-0.03155642994729446,0.03786890067219963,-0.06033987588781945,0.0720389356555259,-0.0231448278782688,0.02800215700624305,-0.04727689722240339,-0.038166763538076263,-0.009339228854627644,-0.03213151999978661
PROS1,0.04560550567075308,-0.020326419078086917,-0.0001708516213936918,0.002207002892043691,-0.023315040002951856,-0.02847738139595172,0.030437658214166968,-0.0057132317812653285,0.014324148747515288,-0.06599526894635495
CLCF1,0.02370944703822259,-0.027238462509550317,-0.07411861870593188,-0.00026659147733981914,-0.03550211363924504,-0.018416090031220814,0.01854970726319785,-0.024341600465422716,0.10127313202996395,-0.010553353639043283
PSAP,-0.0532701498489548,0.028120901378942055,-0.02021043271184327,0.025977150571595067,0.0031046603972859628,-0.04082859515696515,0.02941086633368062,-0.009697615557996097,0.07206460320341002,-0.017425245390440727
EFEMP1,0.06672097237951814,0.014701194776951542,-0.01790129258492743,0.09005617990335557,-0.00030794031399874463,-0.08186331847942423,0.07951425642464663,-0.032945515889014385,0.05403751935961492,0.015943669114021404
C1QTNF1,-0.0008858097345037818,-0.02295289632035197,0.06694444564728083,0.015778868348796517,0.02391625286771118,-0.03709417035021543,-0.06179402010970275,-0.0679078563800452,0.032663192438086006,-0.014423289853355245
ALB,-0.0003287511643016521,0.020976037943126125,-0.014492325091339494,0.1742559522959186,-0.038135377827082616,-0.019967998440780444,0.13547414867688967,-0.03279671176607367,-0.02412988172557412,-0.039273883081788245
CCL13,,,,,,,,,,-0.011760598642520197
EFNA3,0.022877042207171943,-0.01827848462348516,-0.014475400485202291,0.015502967612866724,-0.004985642281874553,-0.002030116156199674,0.0005610167839274859,0.007562679636291065,0.0872191982043629,0.04956876820950195
DRAXIN,-0.0023824032357066993,0.03688748511833239,0.007782003086920915,-0.028737622355897573,-0.01070763351357278,0.04404761516316479,-0.0011895117521844435,-0.06961691301817131,0.029262529976018626,0.06289359554446788
RAET1L,,,,,-0.012753010770694415,,,-0.014481543624420385,,-0.028503472629116403
NPTX2,-0.056067195702107143,-0.04065464213094103,0.02195192885243872,0.02050713755316629,-0.0006305237840247898,,0.08467162769228673,0.019623100286093254,0.025633369302243428,-0.03401320260393309
FGF11,0.073171594093209,-0.03654050166343515,-0.05669486808664743,-0.0027925707128380333,0.017636035937911132,0.049154013992617845,0.060589476165195826,0.03625443495108316,0.03758365944079432,0.03182151122455971
CD59,-0.032806927825624256,-0.005473215126477397,0.03303475946359282,0.04438273437226861,-0.05630445440414121,-0.020673702593756265,-0.0038020155605878072,-0.0010239921553995,0.0981882421227834,-0.05051874021518312
COL9A2,-0.013036086048435709,0.025430613513529904,0.06076353798866177,0.0359235085342657,0.013709275220296326,0.06688355331273443,-0.006862953226718344,0.10231852586686029,0.014924436496779816,0.011153596425362624
DLL3,0.00011883458206759523,-0.04907710139761858,0.02203889317258331,0.008416156902129629,0.026494501247338476,0.08867500476677574,-0.07706830867654177,0.07869148465326724,-0.007111019180372572,-0.005711008650399937
LIN7C,-0.023043314778785785,-0.008876455121839894,0.002747627086413338,-0.030375416674228325,0.014808613074667534,-0.028974823455012733,0.030815880639287075,0.030057421227904592,-0.023123755318655785,0.005800422611415516
GDF7,0.02419036242805374,-0.025703498396490998,,-0.024557092980823772,-0.014181398120739333,,-0.03308450793934429,-0.01241428447437993,0.032306037225228505,-0.0190727883643689
PSPN,0.01318050022741059,-0.004660290254905552,-0.0005254183434177615,-0.030319967794976355,0.042331751471092846,0.01724455870840138,0.03505325342010516,0.09505569987516434,0.0023524215017997024,-0.0604745695539867
ANGPT1,-0.025809208001383505,-0.02797165262575291,0.025336038422331075,-0.009685078479512324,0.010185380337947945,-0.03232412539310135,0.005150111166715918,-0.00038156907322717346,0.017298592760369727,-0.018449280617398894
PNOC,-0.03440530601245932,-0.020638577792431317,0.053233523504756915,-0.004875928560262943,0.013108656482092139,,,0.04732171853779861,,-0.022611569599876646
L1CAM,0.023307245235469152,-0.050395491248506376,0.02248225052505772,0.01613988413022275,-0.022010133258697925,0.01927312770419566,-0.04440943212833281,-0.053067965310057745,-0.00814298749399193,0.07536892137861537
APOA1,-0.022768192010067387,-0.022434082010576967,-0.021484910553965477,-0.009440885612695451,0.022222503375923724,-0.020766486280105616,-0.04245891125788112,0.04420058946669796,0.09572529980982473,0.016278025759471012
PSEN1,0.011545990684855827,0.0025769745852757954,0.03841751703767927,-0.002977121740309886,0.03606984790718765,0.02826309670261452,-0.020534027635399226,-0.015704956723889704,0.046691478147777014,0.008336830964765484
CALM2,-0.019903184368023605,-0.07263030138916292,0.06314315514311569,-0.0014350931848143684,-0.023196790609452417,-0.12831236176961988,0.05831401766562742,0.007402539165913569,-0.06604739680251906,0.08073224376684639
CLEC2B,0.0033344423159155437,0.02304001758221918,-0.04449544773986352,0.014940124560498138,-0.0028473004727615457,-0.04102418122171736,0.09244792553404022,-0.03695949212968015,0.036263347568011625,0.04280688750032845
NTNG1,0.04228759274515714,-0.0005259880923761045,0.07909780123589359,0.0385057946782822,0.00019059563884313947,-0.01215615390314185,-0.02538303157435765,0.032565298332466984,0.004943873121652445,-0.021988283652257478
LRIG1,0.031224113583543066,-0.05387322934920491,0.09066255827531508,-0.07365325452511469,-0.07247341745008265,0.0022602812960813715,0.018478659814057,0.0815364635813186,0.028275889045189948,-0.024174174598313142
CPAMD8,,-0.01703905695572559,-0.012534177106450337,0.055428504068127486,-0.009131758070469466,-0.010893406747353127,0.04402949091962517,-0.013946446022917105,-0.0008015634923120007,
GHRL,-0.02085327954608972,-0.03898307185770393,0.023861930147966077,0.023758618697519728,-0.02001428850206037,-0.023321301524178967,0.018990659155423705,,-0.03531496143880692,-0.020630923622524205
NPY,0.04004847309986114,-0.03239066877033962,-0.004329672609023546,0.0029362844347295314,0.04363523627219417,,-0.02945013672696657,-0.06306902654113013,-0.03735172756874683,0.04471259568236732
MMP2,0.027843450098112107,0.014596156916326746,0.01208708930852771,0.01988301358961886,0.020723433274561272,-0.06181882420114348,0.0017508568230244447,0.011242240738545446,0.054978373634328226,-0.011920408474552991
LHB,,-0.014839731814386909,,,,,,,,
PPY,,-0.0027504711506464883,,-0.017917705007065337,,,,-0.04345980612367813,,-0.04182951028079733
ALKAL2,0.08381812619863237,-0.014624133657132023,,0.02369776959708902,0.044195682742012514,,-0.04080137995331199,0.0669620121106689,-0.001320796908430528,0.003704132289260246
CSF1,-0.013769821203720669,0.01040500516801085,0.06286084561068553,0.02499743905789393,-0.01692044074610384,0.018674979025030965,-0.012834308182137951,-0.013308628537640267,0.03767146870409829,-0.012465255667306772
SEMA4C,0.02373195618322286,0.029493442996061013,0.014217355199442352,-0.008001754720583528,0.000695780099048771,0.029792136123675334,0.021475612120527288,0.05090895099291435,-0.0015826781192624234,-0.02736375231684386
ICAM2,0.040928641358528445,0.06289480239098202,0.029594365059919133,0.003503855330620521,-0.009398870105945435,0.08653027333448113,0.006760914712034451,0.06283081778738306,0.025585053508939037,-0.04804046064365664
SYTL3,0.003825185898256779,0.0012747196392353134,-0.03763111765572406,0.008181845714892807,0.05061278678240702,0.02768526191960309,-0.029201175770256247,0.025511963090339755,0.002954825872793609,0.07606729835980128
IL1A,0.05834752225018565,-0.0022995345423601522,0.04115132692903597,0.022791901511194562,-0.03410745770368377,0.07023751721902649,0.04597104619323381,-0.0327087910208476,0.059158078691679765,-0.030422074581548823
HLA-G,,-0.015673628459437722,,,,-0.04341096493183015,,-0.023353489567055467,,-0.0005945062279283896
PGF,-0.04183756156626254,0.003923347150492619,0.053841812031220446,0.06488137380907419,0.07859670758359345,0.018488030339375867,0.007876108842287005,0.052625304058485485,0.023142692415646753,-0.024081043119494876
LGALS8,0.06052723831559811,0.015950910583155217,-0.012757033796175914,0.04260018352168309,-0.04321216048846916,0.055020126953105465,0.0049432322157527174,0.0011339001708062396,0.04991052424619807,0.003917480255824894
DKK3,-0.06252102274448765,-0.029399583734449626,0.0698553567381642,-0.024769601793152813,-0.030402343861957306,-0.06676751853406118,0.014928953685298089,0.022901803708942015,0.02517321272333297,-0.018565942813879542
COL16A1,0.01895426647227088,0.014326704865815073,0.06319085658924803,0.018848062082615056,0.011285557149500743,0.09853615552513717,-0.0464224705985967,-0.018894014989518305,0.07751306170041096,-0.03038898020061192
TPH1,,-0.0285219561143358,-0.025699663220164815,-0.020660039162722948,,0.049868863526486125,,-0.03781082984261412,-0.009887849763521394,-0.03887823772735373
TNC,0.004679751553841419,-0.040645354212156176,-0.051057552395491555,-0.03513326079330405,-0.00037342256598676553,-0.04587551904539518,-0.0310465028329464,-0.047083224150439855,0.08880220718554617,0.0010718912428873111
TNFSF9,-0.022067343383375643,-0.025703500125458374,-0.0010762517598892276,-0.028708792341379047,-0.005175077189068903,0.04686131389414362,-0.02695645888776066,-0.0311873259485456,-0.03540956863217215,-0.029475968991600817
C4A,-0.01300443366272957,-0.017593363181683662,,-0.021240540556981567,,,,,0.0007277612412597061,-0.0003547465532931252
CNTN2,0.03957545107628092,-0.03475641118508045,0.048081620317518385,0.03689590652663449,0.03248923637336481,0.005958711263089069,-0.05566595844381168,0.03721706446595912,-0.03406415741790642,0.04512917167539663
F7,,,,,,,,,,0.11613363646612457
LUM,-0.01917306121353667,-0.0036646041463090882,0.03547885606136287,-0.042278334578226495,-0.06165138498438509,-0.05057612579004074,-0.004331241772979045,0.031101591031975722,0.04618789246211495,-0.021389357461254255
BTC,-0.02034962897334015,0.004276391791288543,-0.0428501576821289,,0.025153506066089137,-0.005017971595576483,,-0.021155183226225473,-0.0268330252627095,-0.018457107207091525
APOC1,-0.025832165771204254,0.01331642339803358,0.005010523634528378,0.004630130270694728,0.010644304862429323,0.07117508730016843,0.016223866106279173,0.08658044024127595,-0.01198398552803416,0.017344788683245058
PKM,-0.004241961410440749,0.01572399874584282,-0.0649432713324519,-0.03770705211261633,0.016429596201892892,-0.05403949899754982,0.026524225960074907,-0.12827670922354836,0.06778488027839785,-0.010593191169651227
TNF,0.015427707192531137,0.0015702319694637754,0.0021667828176888384,0.03189908818084026,-0.031044299420596815,0.07592980457038864,-0.01715728456549386,-0.014481547574264668,,
GNAS,0.032031645938279646,-0.014973231210736362,0.061581764334144314,-0.08674231438032122,0.03254198204869479,-0.06831544974531063,0.0028393698182997812,0.07823228098673861,0.02821632564822057,0.08065038589688774
BMP8B,0.11386702313007833,-0.02272272394034594,0.015870720296387638,0.0754282219525861,-0.029724819214282983,-0.010497075995108079,0.026989362324688425,0.02655963366263872,0.07377740379960725,0.04397951866960802
LIPH,,-0.02228848231637433,,-0.0171256821411169,,,,0.03453442853916008,,-0.01794664236536084
CCL28,,,,-0.026370733146726368,-0.03515818451202948,,,,0.0483631578317292,
PTPN11,0.000513533364335545,-0.02765961736743934,0.04370994366599228,-0.004331705563099384,0.0037069949814701503,-0.002048905205836349,0.001117416969329709,-0.0834684731938714,0.003408388111942042,0.051969654625234216
ADAM12,0.06755421629529089,0.008046227721026132,0.022615597856361656,-0.02957084787089241,0.028013796115497574,-0.011874066791067712,0.04608687821036068,-0.03241666886712238,0.10564189401559973,0.0267807587645248
EPO,,0.027737176827604532,-0.027577043016769987,-0.0179177057891767,,0.023485737523246314,0.09407159695396244,-0.01676851919018034,,-0.018247550095497948
EDN3,-0.0025985350025129993,-0.01763033867451682,0.011261877778347506,0.014397150105061145,0.008524538696164952,,-0.022775828299792415,-0.022429616857126484,0.038942985484317655,-0.022619611109563856
CCL22,0.06074029558401482,,,-0.0192710098434383,,,,-0.015334554047231944,0.032861136158077064,-0.016011430843908398
CCL2,0.0067891057688862985,0.003020081362423557,-0.05193781171261682,0.03192354780286187,0.027053165228589967,-0.025086910250098942,0.06403823502025069,-0.046003992302952774,-0.00017765891555735164,-0.04752282362365445
DSCAM,0.020644348988852,-0.008827514051492713,0.013061168434428366,-0.002553212555886864,0.003819235011429225,-0.03370572793463542,-0.0054243327660144945,0.03790853049224624,0.05541641169713194,0.044552422874373165
ANG,0.03455241590531989,0.011859928120009277,-0.08131282974038163,0.026174813850618445,-0.013269589982429565,-0.02563113960080153,-0.012877773954970742,-0.0614441902825158,-0.006243772205725002,-0.01341897642733128
FBLN2,0.013487132097543842,0.0077997716362348726,-0.0012344162107940084,0.09417007910429126,-0.025880098276640385,,0.0751576637673975,-0.01230036890356334,-0.03424876265426706,-0.01379686567460633
VTN,,-0.00924857570627209,0.027577427752816477,0.007588133859340307,-0.02015351234686984,-0.04711064144461468,,-0.011791284652166754,,0.040199527608481715
VEGFA,0.02654144834777788,0.0441740765989036,-0.06180460249736886,-0.018851928379756855,0.030006350887826695,-0.027734610304128184,-0.006883642181917349,-0.11814466263358077,0.021751034222882982,0.0015972175738707833
F10,-0.01876604315780569,,0.0316780077181523,-0.01964637713421992,0.03229113653900094,-0.03908448607783484,,-0.020138437016177003,-0.023215621206989615,-0.01954936882479044
SERPINA1,0.004147298636218973,0.009541602068104085,-0.05095157335698808,0.008917965723322412,0.013613651044171353,-0.006953265779349824,0.021389210281717128,-0.015908259955109774,0.017026180973730043,-0.014235325603526713
VWF,-0.03022805395590276,0.00046019481864591975,-0.014919037091246456,0.0032594354967355687,-0.04082198583576729,0.017997813399412314,-0.06625493009115552,0.06062385458642163,0.01813399358153652,-0.07391272654861664
GDNF,,0.07771517335274424,,,,0.049586999555182844,0.08201064967519008,0.0075845833803583895,,0.07787612906366004
VASP,0.07148349378275129,0.05000663991617386,0.036610309479103285,0.06534773386850365,0.013474717598689064,0.07352222870875949,0.057704553620857996,0.017125414188524455,0.10549955804816703,-0.013727319056281056
ADAM15,-0.054937504125805996,-0.03237560272661349,0.04070205621845762,0.01517894398363143,-0.013588891918633212,-0.05804333191422499,0.019825729046688386,-0.003224235667045429,0.03837170581894804,-0.015625079257754408
WNT2,,,-0.022341585986578847,,0.018559648754702705,,,-0.017222109163891445,,0.048173451031036825
CALCB,-0.023785450323021113,,-0.03358379285467327,,,,,-0.020396764103636833,,-0.028503467005605857
OLFM2,-0.026917807568880632,-0.009892004026259239,-0.0021468630134865766,-0.0649487295426934,0.049382513041447085,0.07584248199092969,-0.022827078240859847,0.020089802039232336,-0.005911829914111962,-0.005212269699924445
MFAP2,-0.03570476372275085,0.021355633046896163,0.05244223378399336,0.02237450507224372,-0.05092068218518546,0.017168385176459147,0.002110318557667963,-0.009733713261207354,0.04284683875330921,-0.07245181996765691
HLA-C,-0.0484172988019348,0.05295506860851872,0.006507819059143254,0.07350390197326973,0.013530464961651946,0.01655257874358431,0.04125671284058105,-0.07073373750917163,0.09955925999285675,-0.019794814672633446
THBS1,0.02116920394860727,0.05193485944845134,-0.017153672614115396,0.04683003205582987,-0.04029836877175072,0.03463962000640372,-0.0161560277697575,0.012443012893232342,0.11696602899358009,0.011379806819076691
HSPA4,0.01249082020680565,0.047147481096699785,0.01847790752002366,-0.01615254560640611,-0.01660977426039176,0.004490625964197065,0.09943130809786196,0.05787501943009074,0.024107753346198784,0.013640929793148524
LMAN1,0.05397222994430311,0.033299378371716294,-0.04253587566030202,0.04001611513194025,0.041164089416566345,0.029492918782912193,0.032999810683593325,-0.017025526865704892,0.10982814155282801,-0.050337889107018675
LYPD3,0.06931999073036421,0.07145778344355849,-0.027803529109935218,0.030972376057844773,-0.013780462252282535,-0.05353311181059923,0.014773739801888893,0.05663767835122727,,0.06465122554375564
APOE,-0.014898901442347139,0.013774846594417753,0.024463854725225075,-0.006458636344591629,-0.03229406402334879,-0.07496849446742695,0.0020049198098888365,0.10025422438371163,0.09749173768050903,-0.026543942293624643
SOSTDC1,,,-0.03471066525730547,-0.02962409889259834,-0.02442343815874743,,,0.06001612134104818,,-0.032251345870287176
ANXA1,0.035368249060539404,0.010281054209630673,-0.03250371007542754,-0.028942181089693538,0.037080678682414596,0.047542855468272895,0.039368731792309306,-0.058863967600660594,0.03402320542271233,-0.038049208484486056
WNT2B,-0.005754690077750727,-0.007950932692568656,-0.03993226297551496,-0.0008376718751483806,0.0023054535526037955,0.06371278061674475,0.07700236224529715,-0.038840785565557485,0.0032088110248292495,-0.028069746182762596
AMH,-0.020349631114035368,0.05084668017188245,0.031500491559096955,0.029622835006801417,0.03210087976118136,0.11628659625256983,-0.056892090616689456,-0.056400561340931694,0.026218164732698515,-0.01252124626920022
GDF10,-0.01704953659021809,,-0.019008886105750078,-0.024130038734037934,-0.0023136134452914495,-0.012739628761183112,,0.03873012569927523,-0.027282808978296432,-0.0009827816925715108
EFNB3,0.038735581321640115,-0.0009250224649206148,-0.02665243150718882,0.05470697306555626,0.0003593280011310757,-0.042837144572457096,0.034604933177754794,0.030923491755123343,-0.022001660424669528,0.07618606734760258
LTB,-0.024873315555739538,-0.0015932268640740305,-0.011924127015699258,-0.022074508365380295,-0.04747739696441532,-0.03893429560352553,-0.009770600263970405,0.07322813996855622,-0.012796688077315026,0.03050756275805625
ANGPT2,-0.013350492150250474,0.006778481362694935,0.03521206524389698,-0.05027150591640848,-0.03144603909091953,-0.023411944056807975,0.007883556704414903,0.030581319172668205,0.009895425462464379,-0.021167817498046547
NRTN,,,,,,,0.085986014486261,,-0.02728281876587565,-0.0162481340375146
ADAM17,-0.041606818272701726,0.015708195159070182,0.005129687401480447,0.017166378348666425,0.038623560668385064,0.05312181914047625,-0.0018294634770902613,-0.005788145331712106,0.026465039382207206,0.0219503811180382
LRPAP1,-0.020005027549488734,-0.01813597406484702,-0.019249826761245138,0.0036775337715850725,0.0629587955650247,0.10694476527307809,0.02633450164758962,0.012624760749801655,0.031548492502620124,0.03867008827806322
NID1,-0.021979515795877567,0.04555935443438556,0.014157600161509194,0.0006422285533417215,0.028965927868641564,-0.0642011145719892,0.02568337052698074,-0.005993814396126872,0.05798130933846458,-0.051778291920539364
MST1,-0.025570715140968543,-0.009008204404465488,0.05607777182670056,0.0016892310784605037,0.07192663756436696,0.0005944408736635146,-0.03004205971594589,0.0014421612842923728,-0.031057690953415852,-0.020029312518330723
DCN,0.010472061380753349,0.06974278251006787,0.04283961736519512,-0.015515508611164774,-0.07197824919561382,-0.028898691099847752,-0.03293235023856776,0.06148143389036369,0.011143408634188133,-0.04435139713829839
IGFL2,,,,-0.007776707273106125,,,,-0.016614810678178035,,
COL7A1,0.06981741627015531,0.0320950130199538,0.0241235771804446,-0.0019197295026643732,-0.0009642750639136884,0.05841275989466692,-0.006117003676266221,0.015319915958651273,-0.013359869038749904,0.01753652663146479
CALR,0.03693824591064048,-0.0018900246196965945,-0.02380643366096981,-0.01926460023803258,0.027358967228812744,-0.007014008008837011,-0.02784390617553188,-0.0629246737444753,0.04649033193233695,-0.003840494733570973
PIGA,-0.0335346986376943,-0.021941908555902438,0.01350629443284915,-0.04341145229105929,-0.02509975959070156,0.015822175813051804,-0.04818421800225859,-0.04323811976926187,-0.02210139304680122,0.001309615233442167
CD200,-0.01696063579049818,0.016128404367259576,-0.012859235222647387,0.0044030577473972805,0.02294208158824073,0.0037609861436232067,0.03650529439468896,0.05406817997504049,0.004840468942983441,0.01454918359042748
GRP,-0.014471886384454293,,,-0.007324647814207514,0.03284912450408468,,,-0.015663666317505123,0.03640729943171115,-0.01782154727571516
CDH1,0.011509596150578942,0.05536253467141261,,0.024251228625729794,,0.043652393664085964,-0.03175667450121248,0.008294907822250685,0.005826626208263248,-0.013955683351111099
LPL,-0.06002114400856156,-0.0029903905625167696,0.009173818923731295,-0.019689090476326207,-0.013208610462317973,-0.016353183292621813,-0.04962394111432628,0.06881493974327754,0.013507211938895479,-0.03267440103553425
SEMA5A,0.029633116833043503,-0.012025525851073767,0.012703941691029348,0.011185819443658143,0.01669280996668395,0.04718006947818367,-0.026439178298156063,0.08517668999324651,-0.02390510335422816,0.016456677866210582
SEMA7A,-0.04831672379340299,-0.027696756143497342,0.024209755609005117,-0.032775924682138524,-0.026413780277678732,-0.04949536476730617,0.05112518731083984,0.06686635920953746,0.02383228654108322,0.04966581875605208
SEMA4G,-0.02356269741542801,0.1017708529905266,0.058350560866050324,-0.004701970562798975,-0.006306494042609057,-0.05061208383836264,-0.0105794676302459,0.04108657601632008,0.12003096077709283,-0.013375977588424796
SEMA3B,0.0373921198455345,-0.016064733486142135,0.06567832849703957,-0.008992211748229537,0.08086718455192293,0.04577034507004891,0.02389750044758435,-0.022892013380301855,-0.05980921887987031,-0.01981370109284883
RPH3A,-0.013945682935208826,0.027610816524795294,0.010660598004579726,0.03657235580704389,-0.07543190551069062,,0.14425885371109945,0.024869941353223703,-0.03631161355716914,0.050818852571566625
JAG2,0.03663572921978696,0.02846764792867291,0.0005880123244294688,0.04934142221948434,0.02631621452980895,-0.026581361722915742,-0.008707275076609651,0.02040675122705351,0.06545920164835567,-0.014612914523347668
CGN,0.11139483235769339,0.005385062432441928,0.032941159927291574,0.01013570667136715,0.02429374434602056,0.1451202153983081,-0.003430402079588798,0.03990801209414351,-0.029367263905978064,0.002125929951423752
GDF15,0.03384861301558209,-0.003999119478325487,-0.03443360367537199,-0.006598716990727888,,0.12624732174654638,0.0372409466912763,-0.06056117668893705,0.13366910757529557,-0.028749697447376703
SEMA4F,0.045561544074509276,-0.0013780415146994857,-0.0024752443036830498,-0.007071341720026618,0.026466172798218914,0.017184267087307355,-0.027440741597611073,0.024474647437159432,0.03586306561638093,0.006893194596186186
NXPH1,0.028461944311342437,0.0034634975622112748,-0.0111469228874034,0.04751144789687906,0.016539525672474773,-0.03497183668246553,-0.02852202055956912,0.087848415953073,0.08395030694297846,0.06900692848308983
ARF1,0.009333277284777527,0.04148664795756192,-0.07277506300353694,0.00648748025666216,0.0002720109361473722,0.1079357560725704,0.011285552924172108,0.05966930016926405,0.006593546861202988,-0.07734777936011547
EBI3,0.012442857986915547,0.002897293760396732,0.05853170782627367,-0.010103197021982048,0.0009154690659619797,-0.050088936735793115,-0.0264517069437182,0.02983568967675872,0.03746188122689093,0.02408640210730486
TIMP1,-0.02448138020952155,0.025904279800011684,-0.04240670073158405,-0.022421920754997684,-0.00649583096787988,0.010827611682984059,0.04231360267464653,-0.07505478651298818,0.07633527695772709,-0.03544605584973352
SEMA3C,0.08376606893956606,-0.03475346990252327,0.03480721487860087,-0.0172966719569761,-0.020071829746402713,-0.06121405258404027,0.10520395990028775,-0.05380097576709502,-0.032331987071929406,0.033005360479635024
GAS6,-0.013618518480710764,-0.022083980650069453,0.019588024295139637,0.025019950996297873,-0.016996487016461916,-0.02198498303024786,0.020379577109962195,0.031430498331504735,0.07769146703163866,-0.0277204697594571
MEPE,,-0.017205624782964567,0.10877585746213231,0.000918863394156031,-0.03613590499318828,,,-0.02386923109223954,,0.013836412080186274
SERPINE1,0.00567438195026852,0.04645276810653143,-0.03408102455223399,0.01453410297887444,0.027621993819496274,0.11803288771878173,-0.033065830721156764,-0.11569046626427117,0.08090252751544245,-0.05318320673881541
RSPO2,-0.022652706487863637,-0.003462955578450309,-0.010641906583706376,-0.0023864757545990693,0.01212247477860013,,,-0.02248793526920362,-0.021484546692892688,-0.037046385008055537
SHBG,-0.02182933504930181,-0.02060025557170805,0.0057558155977629885,-0.03607768877551917,-0.030339991293644675,0.1416892273587716,0.08806875857773558,0.0014745237081388324,-0.02247733820512191,-0.025860408047601702
LGALS3BP,-0.017222060104577133,0.004083069709378218,0.04118364042175637,0.05768376514398919,0.02187034955673356,-0.08203067023355898,0.02464130450515204,-0.032354204071711246,0.016597971686127585,-0.07005573592585382
LAMB1,0.006335369881265815,0.05306449219703776,-0.0007738682939154058,-0.009772136207500743,-0.0004965254658422032,-0.04159554077138711,0.08630991500042708,-0.012963525736964923,0.08095833092501463,-0.006766863534912649
SPTBN2,0.07843380777080634,-0.015875501039792208,0.01328558984741219,0.008683353401225878,-0.03106853091885871,-0.024877888744329807,0.013290342355150912,0.0744513997811668,0.025083317634361568,0.023177403333875603
COL1A2,0.013396761403589162,-0.015707820712368696,0.06848354058357159,-0.028470683830708776,-0.016743509789137398,-0.057980777393977445,0.02664475488012347,-0.021912062872734814,0.05430001952092611,-0.034721239587541135
DEFB1,-0.012809740199070553,,-0.022616444332372927,0.03801500051551793,,,,,,
SCT,,,,0.04692523240199231,,,,,,
WNT11,,0.08860696561003709,,,0.01601055563881176,,,-0.03494423562713738,,-0.03828358346708401
LGALS1,-0.04316452929394083,0.01614003117435028,-0.09609091588660101,-0.00883664051493594,0.024561805901327796,-0.1307874541232844,0.12307429530755004,-0.10841044002286074,-0.004897128677616917,-0.02821424590673343
BCAN,0.0008661453972872333,-0.043664137774604025,0.07466726998930127,0.016742844818992894,-0.0062979264615470095,0.005762995561768797,-0.020619581741776288,0.10279888437213502,0.05353615054251582,0.0032044374280702495
ANOS1,0.06476445294971776,-0.002704025576476727,0.02327544337770967,-0.022669903918269955,0.0052347843541378294,-0.036741060260643485,0.05380885796657699,0.030810674348469038,0.05532875554984862,0.0038152853993400214
EDA,0.03547360118867785,-0.018803390672053697,-0.0409907124089612,-0.027253988089908483,-0.004693005854264077,-0.00268999074697719,0.024314430040276253,-0.02582512328883306,-0.026234264183178015,-0.01577995305787233
FGF22,-0.017638813784945424,,0.11547004047942637,,-0.0064236670107798485,,-0.031311547162106095,0.009467449279944905,-0.02923138328673594,-0.027356102927388905
SHANK1,-0.014296304993454249,0.008580707640366569,,-0.014268505601889683,0.0366127912721918,,-0.03283610068680839,0.020230048873899148,,0.0032527297833972813
NPVF,,,,,,,,-0.014305261902070406,,
TGFB1,-0.026635274636719084,0.0378932354781865,-0.024732225956141968,-0.02788586777890766,0.005020701691165069,0.024767997223422895,0.03292669336917196,-0.0016796446721471763,0.09118274187066791,-0.062144015714704647
MSTN,0.02026203306132624,-0.03710873535754651,-0.021675703294980767,0.07424961739236116,0.06368159138887883,-0.06500864495625491,-0.011680841504159125,0.028855941635507577,0.08308961536977395,-0.02764677575905043
WNT4,0.058681606293012806,,0.045682266853861606,-0.026727254953250533,0.022103586518314927,,-0.02599805335193485,0.0011152832021099673,0.07291176324869125,0.04075832887654302
TNFSF4,-0.020977495766110712,-0.02665373203447131,-0.031108032468316418,0.06755431542100608,0.06430641828065295,0.02870808201532573,-0.04101124344518322,0.026569236027562716,0.04447771906083695,-0.02345583898208719
NTN1,0.0024015182729111334,-0.01568196143646165,0.017886289870484767,-0.05853870771389769,-0.00700121388895614,0.04587115531567568,-0.05717739775451922,-0.0015738332824980716,-0.0027078939955533527,0.04139777608309011
CXCL12,-0.015684903928775237,-0.0008481441721763419,0.02732805725372721,-0.0034589057733523084,0.0187032832671336,-0.009939259531231356,0.007520742513435584,-0.01963198861115563,0.004444073924097696,-0.06219496139532227
GNRH1,-0.009059876675666455,0.058121687263551394,0.03219211189877995,-0.04034107989213401,-0.0037036785217255323,-0.061479176282060996,0.009297536369803966,-0.004045818702468473,-0.021339616374218818,0.018966726675381237
FGF8,,,,,,,,-0.019745392783321727,,0.04607448083615232
RIMS1,0.005954913733332479,-0.014958608739335985,-0.019227227902601843,-0.0054624861422596345,0.01018245138202916,0.06726067673660216,0.026790132062885105,0.011773969289149762,-0.0048785164324869415,-0.05150774516920313
