,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.037287936714391054,,,,,,,,,,-0.016603061980290407,,-0.02754224737235644,
BMP1,0.05958771074196079,0.10567590441046996,0.005421190044112228,0.0006158026360571386,-0.005459965543355961,0.05165514655144758,0.12785488847575285,-0.0038929609481190026,-0.01075768085338379,0.12420150440959594,0.01858711916063676,-0.0003723592717308145,-0.0065421075605639496,0.025069067928615275,0.06044476822554935,0.029991592924840087,0.025310726398297755,0.04442670027810171,0.12777849071480224,0.004686385065044566
NDP,0.05256658859687306,0.05005446827519236,0.046641408625573866,-0.052083565328625354,-0.007910461354246515,0.018347520169196187,0.005198678784393867,0.010443023602389264,-0.004867470301400711,0.05208339885654367,0.09328521271847957,0.01750717599533521,0.008499995395348592,-0.05626061731075655,0.06869325620400255,0.08649420316569678,0.0496505979207671,-0.023387186720466486,-0.01380132600543741,-0.01152923115933478
TNFSF18,-0.029623433191480517,0.05192370429983478,0.06564373326151517,,,0.009050341921460396,0.00025414846004160593,-0.012089414287022648,,,-0.043477290806032895,,-0.05914460408176086,,,,-0.017122444759019508,,0.05760051013695106,0.0968206060917948
RTN4,0.07726691015490869,-0.03956083549474871,-0.031769196717575963,0.0024374900419896887,0.07978613039774121,-0.017739823756213628,-0.15158773097453887,-0.033677782710430225,0.06476404240143688,-0.07065489396415395,0.06071341198124709,-0.051018658358816776,-0.03852316614300487,0.012261914369399968,0.02451800127716737,-0.010928039348759062,-0.005470584313195294,-0.07020022954920535,-0.009067112535188888,0.005850548664255171
HEBP1,0.07250493489645342,0.05403835713001159,-0.032711700260419,0.05326639666478973,0.012320383595622446,-0.00465059022957931,0.040468735304957086,-0.03289885246102784,-0.018901634034099894,0.07317287636653862,0.11873573377073353,-0.022608365738378513,-0.006467485198281894,0.05684449990619572,0.007409159581743982,0.11586537259347136,0.042488292901934746,0.06639702038339762,-0.00983809073775761,-0.013368949247880959
WNT7B,-0.05090297280490796,0.034472776005778465,0.06713587907397976,-0.031624636094912784,-0.04490932185739884,0.04226386422152617,-0.04887396004189376,-0.0346531806784167,,0.07331170389680551,0.2251239818929251,0.062316156323589056,,-0.030467326426722965,0.017756276675311558,0.0528506276972111,0.007258865825209368,0.03922360952670856,-0.03989662924580421,0.12361621849334811
PTMA,-0.04931037581456219,0.025904828291072313,0.05872400149498198,-0.03443926191675533,-0.017908064970330647,0.06480652293362982,-0.04226430358249016,0.013581927180622585,-0.08888286604764659,0.174845343659857,0.012299145647115008,-0.06170995323416337,-0.054343075147494264,-0.03399037700221618,-0.04767462053870353,-0.010346126957930047,-0.04191177459034899,0.07954650875747434,0.08181816644919974,-0.056523917239263845
FASLG,,,,,,,,,,,,,,,,,,,0.02683290454137588,
CEACAM1,,-0.03228765026460653,-0.012055895283027524,-0.027698740110174275,-0.01752850322847446,,0.052972821944758615,0.052667629279258284,,,,-0.022080062640549725,0.05474087698337181,-0.02732358634526218,-0.030822683044349593,0.020430655822033395,0.03553598157108725,0.0046477490058169,0.038628087834671615,
PDAP1,-0.00913255488828048,-0.009505059557229911,0.0007731245954414112,0.008510011309612842,-0.03402222258603951,0.009576175865720496,0.1258465856678043,0.05608522047496525,0.014149070794311725,0.053454644551365095,0.1311252668776657,0.015021288464875819,-0.04882165672503252,0.037292955307163346,0.046408297419698805,0.014277151198747041,-0.010758305782322779,0.04071414079934418,-0.01165854062428161,-0.022425219595475394
QDPR,-0.07166528714733666,-0.0224224374126373,-0.021745624979943562,0.04668427957976622,0.023911936379173968,-0.02205576179559006,-0.1346961667209273,0.04673605353039288,-0.09103336640929241,0.06102587238037265,-0.028013159107049698,-0.03129922448162856,0.07825441456617709,-0.05705621995589157,0.0186204735248158,0.0391943131407462,-0.0802063693998226,-0.041498258337173737,0.006754735596392507,-0.05210846585647243
POMC,-0.05593398562212172,0.03558761216133112,0.04143876049278361,-0.008119730004570672,0.011609959753398916,-0.021202267520283664,-0.007816579988698502,-0.014027600330298698,0.03177013817792405,0.05225106549592545,0.025517035960461537,0.09202156392558233,0.05749821700931221,-0.0074255017777956605,0.03037566494083816,0.019199511078332298,0.06986136959446446,0.008748062138297636,0.11241157803404739,0.0213951243844252
CCL18,-0.008859121657736887,-0.040291936863004155,,,,,,,-0.055889215905235545,0.13080845222914636,,-0.047594861019040806,,0.09071172652279601,0.05771479816576713,0.016944129977980622,,-0.04029604461944068,,
CCL17,,,,-0.02116592977374526,,,,-0.015077853352581461,,,,,,,0.06258382115549502,0.04328766771889218,0.06797254321240102,,-0.01151796580109611,
VEGFD,0.0086037424461154,-0.006244971549957076,0.03937839458753158,-0.023581183115660657,-0.0167702794574296,,0.05859423083866891,-0.016064177444792955,0.18123999312681338,-0.0049553809098620205,,-0.013569907712436173,0.06744517080156036,,,-0.0036850514393915084,-0.023087381554212742,,,
TNFSF13,,0.013326311159503964,,-0.014599784650433307,,0.01071196960336937,,,,,,,,,-0.027180687530548638,0.027839224247238236,-0.023474385154396128,0.11374549648361137,0.06451358214791542,-0.032113748539860106
WNT5A,-0.004181506622000978,0.0127274149570471,0.033942432217003375,-0.012550031978428331,-0.030561640568847262,0.04647738805304583,0.07008845954718915,-0.014286980625838988,-0.020949720334594347,0.09153722903090243,0.06886986638595066,0.07468539084420149,-0.04581668231308248,0.033168994711728614,-0.017666466810086497,0.00011599654438463278,0.05249018405733816,0.009919157462683766,0.07518137219562614,-0.027425306695344855
CXCL8,-0.026100695437947317,-0.052293044852533915,-0.016168405121986102,-0.014966499116600885,-0.019627410922145847,-0.020801969442198285,0.07660931975308494,0.03986268115899508,-0.028842726723800914,0.043412970222733216,,-0.004055535817694151,0.027965199217155838,-0.03410899121607371,7.772790054772965e-07,-0.07552658331550985,0.0005959388235997607,-0.015080761940847912,0.08405652103156556,0.011452046938645632
GRN,-0.039358244212446686,0.12024307242015016,-0.02692974255879017,0.026115800101439886,0.014854690025574824,-0.019637475211940092,0.09539374549885296,0.005886641802257448,-0.06784053850111602,0.013425942441533525,0.0018714987234360854,0.12754727597968976,0.016501550754828283,0.07050160364141052,0.14727720212550938,0.033115284977956926,0.022672074895729755,0.03900531272882169,0.16711884796053533,0.009325890546116902
MIA,-0.03287859058862168,-0.03893861681863094,-0.015356641425073547,-0.005509762595599568,-0.04248207938244715,0.0021884287107263242,0.011352895918103944,0.0004317704763844454,,-0.02661473846627996,0.05843700466070348,-0.024007684346313504,0.013332015315073697,0.05624894995459598,0.03237975804230486,0.03083182810287557,0.011881507011179548,0.06774798793941449,-0.05955085844588637,0.04007097652708774
COL4A4,0.008193783984475976,-0.010089601789161731,-0.0258252969545435,-0.04487163763923669,0.026098340844858823,-0.01391427581917147,-0.029107782012540908,-0.01574174538884681,,,,,-0.04427108676479145,-0.024493363276741113,0.004680991535648282,0.023876785528352807,-0.033720049938978584,0.043980868956083566,-0.02655464431754123,-0.02299011094282724
TAC1,-0.05643413097329752,-0.005558084855303614,-0.032778144631930774,-0.0025790437832285307,0.009809115752327228,0.018955367725614954,-0.08605498623053116,-0.022015696785884845,0.05659437547236014,,,,,,,,,-0.014784411797307264,0.08199226850884772,-0.005688800511041771
RARRES2,-0.042538370108301984,-0.02587222320360497,0.07854491886158912,0.025655440883300903,0.027992187103165686,-0.004452075384183365,0.12571271199716058,-0.0052853448482995,-8.042561601988029e-05,-0.07470693171512509,-0.06047724747015418,0.07405831528396789,0.012267724562816874,0.020307965063145958,0.020270827047876906,0.0030181414841198026,-0.0034869452825180836,0.0404555988611461,0.020851332449192295,0.030875058414070178
FGF7,0.06780658753446643,,-0.01948973733457,0.059245078570783385,-0.03211020789459457,0.02855419837087609,0.04549995917048123,0.013662897160897438,0.027189447853390517,0.07751598451396363,-0.045257740968232325,0.0003021324851650917,-0.00852591988600864,0.12802121465339728,0.057316078820725105,0.012730069703247197,-0.0027700882439345383,0.003463285341476797,0.05343705726656959,0.09394092376787483
EFNA2,,,,,,,,,,,,,,,,-0.04349715976347646,,,,
HBEGF,0.01952329256095919,0.05737331306412709,0.007599955453096601,-0.05551063716553151,0.05376606524663278,-0.011192488951258664,0.11317073755480729,0.052894892132119446,-0.020545264456386634,0.05910946483085486,0.02092153384965359,-0.11569935287912192,0.07592331921724686,0.06589836218446059,0.03323183306349046,0.06511533243893536,0.007985226294534792,0.08686098453593996,0.07044617130082947,0.053079066653166244
CSF3,0.019056026033280805,,,-0.02522794276859897,-0.041229535293766086,,-0.030795473114035465,,,0.0378876540561824,,,,,0.05265335520058601,-0.023878429797039948,,-0.0441577695045798,-0.03840654933671532,-0.01895481655906561
PI3,0.09446043351093972,-0.04238881635861872,,-0.008620315175248873,0.010470349980770058,,-0.03467610918265398,,,,,0.01034673381317485,,,0.012877371559633595,-0.057283561795364,0.007739259726313703,0.012152705716207976,-0.014684893468810158,-0.029692844481582464
PCSK1N,-0.00781250835827284,-0.01298485758217194,0.005259470254821808,-0.03168640625427103,0.03783963428395638,-0.04863055213004668,-0.028331448166116803,0.048958811569468456,0.07457920449563857,0.027891418312429268,-0.042015586949193176,-0.01777825437200971,0.0588643967163726,0.03771432367323066,-0.067579687408803,-0.059558763408252786,-0.02432016180433144,0.0029709600653359375,-0.05080182370141486,0.00503118008030418
NTS,,,,,0.015174797377207776,0.02580961399694792,0.06735575997126438,-0.01798311424608371,0.015932841373059538,,,,,,-0.05229165286356955,-0.016282988287547838,,-0.0006390661290723998,-0.031075336864008922,
SFRP1,0.033070382422058134,-0.013018037985011801,0.04314525679610233,0.013070800901667972,-0.01913198463712732,0.08748463568499171,0.04682658193008616,0.04126845090760486,-0.0327128468104286,0.11647959945183413,0.013055224524491899,0.021960914295613355,0.04731209190564324,0.015883532622582363,0.07358067905095882,0.06651450842214769,-0.03876173598295253,-0.02096315128935713,0.061860799163320525,-0.012323689783507572
CXCL13,,,-0.029152189108378655,,-0.018960041101997994,,,,,0.057361153406654715,,,,,0.02412515548145305,-0.06682711595518455,,0.007371361631430517,,0.12975378710679675
MICA,0.029359224194605828,0.07324290632713419,0.058974483223874594,-0.007220515757054928,-0.013827768767913856,0.014590147783505833,0.08873960379603553,0.04062112185581171,-0.03240825524215069,0.0049109994854953645,0.035147549983033245,0.028027021542528847,-0.0007690458075280374,0.09654981058880657,-0.010011910149942151,0.041586940332413905,0.007665268906377057,0.01110155952092493,0.10082068589768134,0.04004662613955947
TG,-0.0359199797827237,-0.01095095462827383,-0.016393588511232893,-0.019929997102414523,-0.030479730412632803,-0.0008246454145874326,0.14562258922383425,-0.015190366654082906,,-0.006192563228649838,0.0959203752329529,-0.04903461695381345,0.038410070425954325,0.08214002484873238,-0.005922021223647475,-0.03908328368719578,,0.03364736716247163,0.021085698674841717,-0.0447419482881392
ADA,-0.05311978199149821,0.03339457126238069,-0.03386697117769739,-0.030233325559791316,0.04183912600165834,-0.028808793562209722,0.04949569181309581,-0.016824472784013562,-0.01884285398147787,0.1002125230834262,0.03332546265522966,-0.02484706929077112,0.0042142786458280205,0.08970397685055792,0.08586192246924704,0.08089647989329457,-0.03178635654310364,0.020715062539836182,0.11091973824208119,0.0572522314346973
LAMC3,-0.039025793487000464,0.14015538069166603,0.062447204717163717,-0.019371407864155133,0.0297544771284484,0.05511657124260209,0.14350282322764762,-0.005678304357659418,-0.03645615971149571,0.0685588559420428,0.05854997126669685,0.11352654464461723,-0.037555385007029575,0.13044870452226387,0.08948874577022398,0.08469538536250325,0.05092434836143773,0.08233332049220653,0.109461360671134,0.014188252966651138
CCL7,,0.028628620002432735,,0.005715687372368577,-0.025137513963709546,,,,,,,,,,0.025109318070204646,,,,0.050400145037670305,-0.04873669685171384
NGF,0.01747806843028892,-0.0120713173441329,,0.05757982174344892,-0.026831679810459558,-0.018709876206411392,,,-0.01641871169979273,0.05636846423709183,,,-0.0019330693441286001,-0.028789310844356153,0.0676325128532362,0.017485907525147358,,0.008734639065570763,-0.007998337248381865,0.06024375644656845
TNFSF15,-0.032116160151441746,,,0.05493054562873282,0.001357882262545509,-0.02271789153795127,,,,0.045338581854352786,-0.05135805574541098,,-0.03078748899283112,0.06900155272517014,0.08756565175617786,,,-0.01946981833841648,0.11417972098536253,0.11595953005298663
