,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.023282169581229528,,,,,,,,,,,,-0.0439185124642438,,0.056260833486487596,
BMP1,-0.007950226289349467,-0.04501662460030506,0.022573215154306214,0.03596278087510037,0.04314399123864593,0.05369892233858181,-0.002423481633245891,0.23267866104688248,-0.025312269772709468,0.06994755620885677,0.024816393912664485,0.08256533999958099,-0.020127505373033833,0.026397195576874945,0.012665448338723961,0.07649358905912336,0.08616220195888305,0.012628392899811566,0.006619266098597214,0.053984769637434836,0.01707322219174323,-0.02871135319705917,0.060827944804428
NDP,0.09128846810715938,0.024042234048271285,0.03741781504439715,0.05377934044281628,0.023742550703236602,0.0015266580075256118,-0.01622505314596765,0.03190597121239683,0.021862346356443494,-0.00100150129622753,0.0009287862445149479,0.07394143766373705,0.012683566606470175,0.04637969248294921,0.028860033603878607,0.08982743376385588,0.023137258633417774,0.032332472247224624,0.10214380640534129,0.08119369969443664,-0.03532866021231297,0.2019329170317014,0.07496155899044037
TNFSF18,-0.025227967635963695,-0.050526848564383775,-0.02938316994337986,,,,-0.015533981247141802,0.017891457965989413,0.009825196749051999,,,,,-0.0252577245950281,,0.05629310516431569,,,,-0.0340338240554719,,0.011979313626473828,-0.04264409197886301
IL36G,,,,,,,,,,,,,-0.01808104665476341,,,,,,,,,,
RTN4,-0.10425487298441911,0.0388314809447624,-0.029922144667047956,0.013274723030555755,0.026401795610239576,-0.003441402422972375,-0.0892966952886169,-0.2556418570345306,-0.00620898015875629,-0.08452915826038357,-0.09183342402965633,-0.050937407217577384,-0.026686176041068474,0.05011067804491245,-0.035859639996277934,0.0018056574975419007,-0.0819102767073966,0.0172519153913327,-0.0684142438325725,-0.08668292428323997,0.015747989930570305,-0.04656170810202185,-0.07038667788279389
HEBP1,0.0003318827507924226,0.023742814268917896,-0.0017457838176140816,0.05262782971822032,-0.05592775538217646,-0.0023972735608669823,0.0016005290772340523,0.1448418665637251,0.053813491132089455,0.05869273908800912,0.028246737740759528,-0.01762358422008995,0.0333533885628382,0.15411020610904405,-0.02072951667381219,0.05291367082570898,-0.006471913487698556,-0.03755231507657802,0.08898802909309526,0.03700175400963138,0.015616638705302959,0.11095082096749448,0.0022121062827448706
WNT7B,-0.0846008631004164,0.01729932009532982,0.04550377041283353,-0.024408109770333242,-0.028828835330215366,0.020474911590268464,-0.03105831857799631,-0.0867605658967072,0.007247405834424696,-0.030809093849126924,,0.05663843072447978,0.11752652875959414,0.15749482366322995,-0.0851388383547035,,-0.0003309197040596243,0.06366321098466271,0.12524795083405893,0.020765170658316862,-0.02415945712353435,-0.03611804863590112,-0.021796782002400143
PTMA,-0.04468172215402321,-0.0025325851631679145,-0.01961725017721437,0.023966903296642875,-0.020383115205079554,0.05342688879906893,0.06680676943770325,-0.18324081764781955,-0.06768017138799087,0.10118114682293974,0.08536235784369073,0.06864434039316751,-0.05162042739022704,0.04480149479691253,-0.028759138856882922,-0.17797178879698602,-0.2086304393048393,0.0034035653233739265,-0.050132223500010585,-0.0144658940958558,0.041373680721730796,-0.15631488187066744,-0.0016939625812362638
FASLG,,,,,,,,,,,,,,,,,,,,,,-0.012926831776232404,
CEACAM1,,0.026156236556433225,-0.012314097171989459,,0.04566514939034136,0.059020751808933514,,0.04349965509745151,-0.01762281904681332,,,,,,0.1494312984264604,-0.0006263545270656177,0.07073142214624666,-0.01848988199580095,0.047686628693361745,0.032790116397834405,0.03014879250828338,0.03551424102675822,
