,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,0.022645268741093034,-0.01098674047668821,0.15366709327312056,-0.019217510567767604,0.011497832478006864,0.04595991942639871,-0.011979332843518828,-0.022848840291118513,-0.052866238900177526,-0.042513719707582456,-0.0225667712400618,,,
TNFSF13,,0.0169872635981363,-0.015252446194363717,,,,,,,,0.02420073755785387,-0.020469131982274912,0.04858360037302119,-0.003493719443052957
WNT5A,0.02433223691705436,0.08738007565400743,0.03458347127534719,0.04105114518467971,0.033361471620509085,-0.037780373226782404,0.06897372644771178,0.011957398602281497,-0.04938784807143081,-0.03020204693972648,-0.039627026896838606,-0.015170852961626478,0.06167009377377204,-0.05473146350165231
CXCL8,-0.04927390763208835,0.01733281696023535,-0.050687720860448766,-0.06122806404677104,0.029749971662456926,0.001056596075638773,-0.011155675622593524,0.06393177251092931,-0.009059413838504471,-0.04997303404877693,-0.11542432158129355,0.05909797868409582,-0.06980662782355938,-0.0692840777679045
GRN,-0.04384611700228884,0.012264503727419527,-0.017538909629545983,-0.025234174175206618,0.013961858978112668,0.03647116425641509,0.05827975401959868,0.024059711054713585,-0.07826058648283407,0.003969157089448211,0.025467837425371946,0.05616537007568485,0.05373599783952382,0.0312590887228978
MIA,0.05151424575088703,-0.02725616621042575,-0.01169002859730041,0.007283246625084815,0.08682775157761873,-0.03219701410470116,-0.01362396828549652,0.056050579075719,-0.0427847727658765,0.08360363085641806,0.0803234269100632,0.057898126380331254,0.0014612712841040449,0.05474867368228972
COL4A4,0.09960109061094356,-0.029790617101679354,0.06271528467090015,0.052777458558590416,0.07412368199101445,-0.017102239954861837,0.027367330095572618,,,0.03208442306761597,0.10224812757855191,0.017749548608024777,-0.016694470043270335,-0.008508996900093107
TAC1,0.019151785494584538,0.02241919608384034,-0.01690599391418955,0.033770008233378175,-0.0800572363875011,0.04504552614173218,-0.04520635024080923,,,,,-0.0314489686165341,-0.032066774085635665,0.022353209533081748
RARRES2,-0.014673325649270881,-0.02194546162583537,0.0034876620621475066,-0.04471112242931808,0.0998157728994649,0.00014983044054333564,0.016081458173730905,-0.05662910131120423,-0.03245020764883373,0.0040155394173953885,-0.021962704291188878,0.017486005144894953,-0.0003125672715647492,-0.03756408395172935
FGF7,0.011161950946770013,,0.01018308097924647,-0.004932678837077047,-0.026968101799819007,-0.014665977465037944,0.003549221641084333,0.021092808869304612,-0.09488700639397445,0.006339015974294417,-0.025370383958499408,-0.005598859689523398,-0.013386768106803386,0.1069997746916805
EFNA2,,,,,,,,,,,-0.021448205825905398,,,
HBEGF,-0.022264754809526617,0.04237209746692219,-0.01927341172315981,-0.0032515809164224635,0.06881527186590503,-0.051891603663295774,-0.011460930881512477,0.10155963168298071,0.01568640491125714,0.06424220597891321,0.018570256286073606,0.06002705678790717,0.05092658053013946,0.015243942880266861
CSF3,-0.03152337938366842,,-0.02635572023051195,-0.04532608003799448,0.09187873268704573,,,0.08088385898129864,,,-0.08894373485773324,0.018391659216752135,-0.02568182182642677,0.0023084061301094565
PI3,-0.03734414367728653,0.09342297741644583,-0.03260726785690012,-0.05895157893461565,0.026276470973375043,,,,0.02843814530441198,,-0.080309150868415,-0.003524455205354864,-0.014933046332087066,-0.02195243020186108
PCSK1N,-0.015279996023746719,-0.0297771843989208,-0.021909660929755114,0.03985953349909207,-0.04309907479408023,-0.03730314848473387,-0.03786956134658489,-0.007150528185856273,-0.01974250216278443,0.09596285207704233,0.028964118467211468,0.034490005868617016,0.008498268690146747,0.025639047433307995
NTS,,,,-0.024191763736355343,-0.02634735688326415,0.02328950362079951,-0.009352107755905734,,,,-0.026130568713893236,-0.007146567357546954,-0.027300561510217026,
SFRP1,0.041826900723558845,0.008118593987517572,0.14468824720913975,-0.005258787130689875,-0.02464782014184255,-0.020764922388104203,0.0015669383727965843,0.0009747397068176833,0.05037033423987365,0.05845157157816966,0.04048705523015756,-0.010108294239860734,0.05262942203109974,0.028111895744015042
CXCL13,,,,0.06324238236767621,,,,0.1221547968048552,,,-0.04039315302936568,0.013733091919693187,,0.026662455627318525
MICA,0.034412545777546474,0.041636247079464145,0.004981176436441668,-0.05363209950946459,0.00043222626692467937,-0.04771881155258964,0.009659075264090971,-0.005810548363993149,0.0009046290697570291,0.019083432370801474,0.04136570662293106,-0.02759530590060677,0.09499030274263419,-0.03504239507371631
TG,-0.0017510467561249494,-0.0022833492709653366,-0.0208209378245439,-0.011091595876805038,0.05030767797655422,-0.01650320781484123,-0.011819015984677382,0.02219377636595019,-0.04087121279176352,0.04587612760669854,0.09937420190959137,0.014240948110841816,0.05736536830032794,0.023451661562952794
ADA,-0.03716192959124298,-0.029385864321878872,0.07592680258269201,-0.019546135563660822,0.022475738616746403,-0.01972768595011589,-0.019195032445014183,0.05196953134542548,0.07270774667552325,0.07768507465135546,0.006272285180025248,-0.053940592144971426,0.11541445389380296,0.015676302066039767
LAMC3,-0.012353084221387449,0.02020171499083662,0.04662868431566937,-0.00614202526387375,0.037168365906276216,0.03205724000668976,0.015069741249112846,0.06499055444759312,0.03599249887754048,0.08669028984310943,0.09543259984131394,-0.06275632716636101,0.08266168969400667,0.10995669561501842
CCL7,,0.0917220840788236,-0.015053504780922699,-0.028805747779651864,,,,,,,,,0.004969602334593267,-0.06868821703358317
NGF,-0.018161514962227236,0.011830172861049466,-0.03449142429873603,-0.030747137614336194,,,,0.09594785322005676,,-0.017672285943215953,0.11522702758871423,0.07450303749872088,-0.006674697731111052,0.005988681856615579
TNFSF15,0.0033239010099168653,,-0.016762813831044925,-0.021327677905979017,,,,-0.021859734064057997,,-0.039258000785574204,,-0.016227972508200742,0.07195630140582927,-0.06002008802992688
HMGB1,0.010840328663977713,-0.05489324926722928,-0.00683405644736293,0.08510059218334118,0.04604005712855335,0.017677965106655827,0.030413615288540977,0.06904604057046305,0.040622300303562384,-0.06712141306763153,0.04429062351097286,0.003944413467282602,-0.059261498511129995,0.014995925819796642
ITGB3BP,0.028108573662802058,0.04105403808267233,-0.009926178754057078,0.011572312909338456,0.05124732287053946,-0.026893526383382545,0.004907585132740797,0.12187455376337177,-0.01154996524939337,-0.011477185143479595,0.002280569781382261,0.039708414184801935,0.014966447002903489,-0.0017738556359679224
AANAT,-0.032551643877672606,-0.022891597520294436,-0.015252447822228269,6.477726309878724e-06,-0.01933580389629229,-0.014841431232933388,-0.013623969043296423,,-0.02895604839684891,,-0.02886347588875797,,-0.013999856882883311,-0.01785456504684195
RELN,-0.012822736229618435,0.004336802934231113,-0.026474833709325594,-0.04311877237081563,-0.04975616362888373,0.017628175677925496,-0.023386497582046546,,,-0.030335295268993433,,-0.01960163212674763,,0.06027105735251787
IL15,0.058852462247575045,0.0704936962710487,0.009663951641699975,-0.04507598414093938,0.07472814432935286,-0.003181224780043851,-0.029282374315654388,-0.03612989683727599,0.052703326429250456,0.11025684936264782,-0.010809468345257714,-0.03958501944528534,0.008780906528942534,-0.022567849208429143
UTS2,,,,,0.0039545904621943965,,,,0.048668262128470134,,,,,
BSG,0.13053391155911193,-0.027815912564314288,-0.0012361369750130459,-0.02653852246208461,0.053194110366062294,-0.03108458869056147,0.05478016673587412,-0.026447366514736653,-0.031518425138209336,0.053395330311677626,-0.0017588007384968173,0.08409706329153042,0.058709691625876095,0.008280643829472467
ADAMTS3,-0.013344847593738903,0.02805070424191133,0.003594931645791942,-0.023665958263335528,0.08223762218220139,0.014139675722544464,0.0325862541919283,0.014216080681987606,0.013348371986505786,,0.023633613801153617,-0.04525259371990961,0.04638001943548326,0.07666269648947999
CD34,0.0036981760189232315,-0.027817025202933818,0.03492392680673003,-0.013967265610796056,0.07666014743355729,0.02502331746949935,-0.025490076160739908,0.030706044228946017,0.041854666922368715,-0.031348627166233434,0.05947062094333701,-0.02263499572338059,0.11981634591366078,0.0411192713187675
CCL23,,,,,-0.022001075477134535,,,,,,,,,
PLAT,0.018794653582635934,0.05281649575442226,0.02612054491426386,-0.0012046482686326112,0.0732931201512048,-0.042586674975065124,-0.014749000964014375,0.05627214489891777,-0.01550118049756653,-0.023870870812115336,0.11454161487414084,-0.024023554515738066,0.09766167093401806,0.11977522616502755
NTF3,,,,,,,-0.02199233609531267,0.03469830047877036,,,0.03979854919604222,0.026921788244072223,,
LTA,,,-0.019293679398523462,,,0.10233657029376544,,,,,,,0.016785901482106517,
CKLF,0.02132254577150175,-0.0821446884288314,0.02339203737546175,-0.02282651131207378,0.038969022981212666,0.006565742111014629,-0.020815775740744308,0.028510361098564585,-0.04811858088139389,-0.09995555898721532,0.0616929377992588,-0.025763829217293924,0.01472895635742064,0.040372342872926195
APELA,,,,,,,,0.00922491433141524,,,,,,
CD24,-0.0028713703644992097,-0.04294145876506295,0.0038483046502535844,0.002529391034313056,-0.0205243673696945,0.04031541734526602,0.044904387807090794,0.06500114987878691,0.05839987640412355,0.06552901447925255,0.01865624608989589,0.0011479580709503174,-0.027779685835368988,-0.004738858421748195
HSP90AA1,-0.050144068726600974,0.023401759813949055,0.013053049819264174,0.00866927163563197,-0.09218603706500342,-0.059308569890621776,-0.03441452646835327,-0.01724821344535204,-0.03698666603010331,0.0375090871807022,-0.09784751386695363,-0.037258458052511115,-0.10635260413877864,-0.05959353641061555
BMP4,0.03440222822146531,-0.007089372005535144,-0.015825483357255844,-0.037294688947521186,-0.030706960642583252,0.06843135264849237,-0.028003843194608927,-0.0089804228774078,0.06604491605551632,0.014578276709660071,0.014120472692041187,-0.021917220645245688,0.05380621479576358,0.006266490632076049
SCGB3A1,,-0.01577808111551453,,-0.022885685959233452,,,-0.011491951139831041,-0.04576518842051263,-0.012120887801717078,-0.04909175602630378,0.0714079110782777,-0.03370037825975371,0.01445652652450725,0.031197226052006144
IGFBP4,-0.04125309086446962,0.020818770039315062,-0.007873326621985796,-0.07909455670363777,0.11978932383886283,0.023340535321009794,-0.0015067853769591701,0.0601240453930522,0.034777559914490136,0.04053592079229814,-0.02416018888745679,0.03347590639340411,0.162304616485136,0.030480096302382947
RSPO4,-0.022186152513434056,,-0.029532356579831193,-0.026413801783366293,,-0.016624611917882014,-0.01149194945887322,,,-0.004224771881430835,,-0.02269577054868143,-0.05054247266874938,0.044081635027522784
LEFTY2,-0.03716194897496423,0.014049572887338635,0.005771711093572145,-0.021277801360943295,0.04125002253951135,-0.007166291159564487,-0.012601063131284479,-0.02471657965846534,-0.04700786471174764,,0.07486189726460715,0.0425076703761796,0.14138860975550674,0.021276118748444185
PF4,,0.004671306283457091,0.030987487131194664,,,,,,,,-0.019658765567907726,,0.13809037610656544,0.04921527085885342
ANGPTL2,-0.0010125139222114353,0.0018130487036084096,0.03982070032221015,-0.011826873854219488,0.095569897934538,-0.014411713407133799,-0.02461992514068337,-0.05532535692881617,0.04008334514273183,-0.00970679333743794,0.11595003944961246,-0.027843269192303628,0.04894918720965413,0.10627321821239709
LRIG2,0.06127822027728209,-0.0664115557664507,-0.012425663873145015,-0.054754085003594966,0.05784330190870816,0.029062067360497143,0.016915368167387146,-0.019347914014178215,-0.003561034002982257,-0.0019028091692560934,0.09417355415855226,-0.013257480347723656,0.042529595158339185,0.06407853943827686
ICOSLG,0.04036189122458773,0.11475865323809788,0.052979498915189986,-0.06020529750127502,0.09858560496848248,-0.010664311704520986,0.029523723548242703,0.027897821897006382,-0.10510763230005117,0.03643880310192808,0.031264806496765274,-0.008131978404444584,0.11968472858677111,-0.023683502319061033
WIF1,-0.051630722770221966,-0.02945016729682633,,-0.07702631479091848,-0.06268460163135568,0.118328822978188,-0.021625469527905235,,,,,0.01535839419708738,,0.04603264592785052
NPPC,0.04448963467449322,-0.017554693503535605,-0.02037389662903691,0.032577074718365295,-0.035954764795494885,0.04526375296715648,0.0019913782906669786,,-0.04798054233480684,0.020506908525020552,0.04088348975833112,0.019640697926940388,,-0.0007190539401259153
LYZ,-0.07368606300811176,0.0977114107152092,0.00526965629178198,-0.06348538612149794,0.012120936935107544,0.06868648581197498,-0.050624242957934024,0.04454435782581631,0.01130882797797365,-0.05449839441973755,0.027633291620996987,-0.00033728550821557845,0.0024660835324008834,-0.03312643766225617
EREG,,,,-0.037170486298569595,,,,0.052261868591090645,,,0.039286870859590296,0.05521253165305158,-0.04994580367945177,-0.037657602261525334
SPTAN1,0.042960086124741614,-0.03123293404306748,0.019429935236251358,0.02818224457058701,-0.02701877291389023,0.03054657984816713,0.03004984292410659,0.05199102653229457,0.00829339393765212,0.02181107116314139,0.024678752730246577,-0.017097176168790067,-0.00016295740061755736,-0.0032958023787797346
PTH2,,,,,,,,,,,,-0.03609383608546983,,
LIPC,0.010241282358077058,-0.020037787159760338,-0.011430235148127724,0.002849160274114913,-0.012084136080070907,-0.011607859527581005,,-0.025149868243482417,-0.04761590815095447,-0.026341662968331382,,,-0.02278382983232866,-0.040543203886298826
COL8A1,-0.023415820853819366,0.05693594192475253,0.05106167234502743,-0.08781776516618346,0.042371867739367325,0.05963870921317147,0.03531869780229879,-0.06648525696192037,-0.01677702366411051,-0.0372278429014126,0.015551337789765703,0.05154573386047807,0.03691104101668451,0.005241954769719019
GSTM2,-0.059420712773536055,-0.03209537433477678,-0.04019397846240718,-0.018756789550385223,0.08147202188262334,-0.006267640272349687,-0.03396647513508489,-0.013973951212925807,-0.04835303026661469,0.010427192588405599,0.06255611419984734,0.011100454529024289,0.042416710723123835,0.06838766787507873
IL4,,,,,,,,,0.05890278727396599,,,,,
SPX,-0.03873601787088837,-0.010971711823333997,-0.030417140980826447,-0.017955407221973394,-0.047838381474787146,0.013756109773320396,-0.025310409568553488,,,,-0.02440887020819628,0.0585552931946103,0.022397141221601136,-0.0641526177293456
MFGE8,-0.05604308833862506,0.008858447575620158,0.01346641102367966,-0.04817943319400497,-0.005152185056973341,0.03193786510586212,0.011694014726271549,-0.020395405121817034,-0.03017617278805306,0.04148886002950002,0.028816566289652026,0.0047185878835465656,0.12782229687004798,0.006550842987448359
TGFA,0.05336214593199092,-0.0363310493617992,0.015120413566103164,0.047568071000686565,0.07302923162029981,-0.06567625544469519,0.012395357517597794,0.021738429492591884,0.029966283004178956,0.05502890772930744,0.036928857644311835,0.0005893354851784347,0.060249192855612886,-0.003674368685066699
SLIT2,-0.04496173675576948,-0.013163058462754904,0.05408011211646724,-0.011129523841423673,0.014457453621477849,0.0015130969591541689,-0.010828318565396613,-0.013434979390419582,0.02533982169655173,-0.04884801005222463,0.029640561137378126,-0.006398856085075886,0.004342993461899224,0.016846619051679713
PLTP,0.06100033123192666,0.016515226002680582,0.004823405087140855,-0.06857295550661856,0.12673310218433556,0.016857408355529742,0.04723332136807088,0.0751247282850178,-0.06481270060327017,0.11282580802454963,0.06587430022626506,0.019382452660623797,0.006554319441992324,0.018424284666466863
APOD,-0.0670709406824833,-0.0380630270274021,0.060207884753888566,0.046767035042138576,0.028464656849262512,0.02882314974981582,-0.027889956074432832,0.08050529278392926,0.03168766591618609,-0.052164376948952734,0.10859169853092396,-0.08192666560726965,-0.030705280580409132,-0.01226019394807087
B2M,-0.03725353532764882,0.061415713156067205,-0.03077268216798014,-0.05748726591573253,0.11425237613403509,0.009448549575273245,0.04727492960003126,0.07497206105462641,-0.02427110230734194,0.02933357009902912,0.1705989610067009,-0.0005021166102862933,0.023431461398426376,0.07876174418816902
OMG,0.08626660704968958,-0.05954170391653121,0.015961165308863844,0.028284379046521205,-0.07491996698765191,-0.008213978214837015,0.0008625055694555309,0.0023956763367444086,-0.017059873090022538,0.0007530164208974246,0.09656049049523102,0.01700185647158631,0.03275612429256907,0.01609019839026369
CXCL3,0.021171194968666828,0.005330360450005786,0.031782379848481215,-0.029167387972756628,0.054653827254327145,-0.05474736676583235,-0.01229395679078046,0.08720577887826492,-0.09224656446032023,,-0.04027870067004081,0.03947614854553791,0.0017788461395846123,-0.033458347308634305
CXCL10,0.04871782591481325,-0.019783371671584036,0.006524468890361548,-0.05236827184624645,0.11600098676394602,-0.02583544876020966,0.011437178998713462,0.006405335503947952,0.017759064046369635,-0.010159016835273678,0.03478561637894584,0.020649090958243892,-0.0028470805023284515,0.007675014625747948
RSPO3,,-0.02143251843158441,-0.015252446695245062,-0.025572891822407053,0.01783130314679751,-0.01348856623904382,0.008060449185246992,,,,0.05888956060889926,-0.0038059443724675524,0.06497314802122311,-0.05113775409581284
CORT,0.021994443595098858,0.026460346761946387,0.0022098420201394015,-0.019175154571105534,0.0029854763736579318,-0.041620124300503866,-0.008136425523251212,,,,0.018906458431782402,-0.037746110305716125,,
NCAN,0.06007902874007934,-0.0202741832170713,-0.017073472684756126,-0.0007681664333082723,0.01526085447873428,-0.05280896097075769,-0.03892983958328806,,-0.0012807550999153067,-0.04947262001918915,0.06442709047070218,-0.055007598366897,-0.02668856925605083,0.05273125572923112
PRG4,0.03429106950211176,-0.023728352065062873,-0.01505350712678796,-0.018310098733446013,0.01566449876838784,0.004702546840415345,,,,,-0.004052711648862575,0.008189384409171576,-0.02756941418076242,0.00097799370453933
ZG16B,,0.04051840891439279,-0.017471436060661285,,-0.004308768470235435,-0.011357757423147699,,0.11102928161355588,,,,,0.016218637009374787,-0.02790402328323909
TGM2,-0.012401298851202253,0.025632784427896002,-0.008531162042478476,-0.0656181298029346,0.024141894323509796,0.005891455198562492,0.029400757358002023,0.051971607940142786,-0.016737467156260805,0.0020628310125822445,-0.021029225266258462,0.008532043009834364,0.07894850403119447,-0.022252239071931534
VEGFC,-0.0014043191242588636,0.043137443959920405,-0.02682938042302778,-0.028185309330993166,0.06152197035342839,-0.030583638584432776,-0.01689515669487958,0.024305371928928367,-0.007461515410515912,-0.06294730630378273,0.008491430100298866,-0.0193368990925336,0.08384654796877372,-0.040640668255948253
WNT6,0.0053236404576716126,0.015412576687200396,-0.020820938689040284,-0.025229553258224326,-0.027047060220109047,-0.013690589955473788,,-0.03645979000002299,-0.017097615464336663,,0.02671133816725887,-0.01676908523948253,-0.0003095375537537878,-0.02883322786267012
NRG4,-0.023022463984310633,-0.014532168090127017,0.04415214403071852,-0.026080341187729703,0.03328742652819502,-0.021820090994534785,0.002703098465182134,,,-0.046816216790463876,,0.05986567234408018,-0.027310481376204204,-0.030643418672946485
PMCH,,-0.01674910578596757,-0.02538526271161601,,,-0.016624611115564927,,,,,-0.028863474865200953,-0.017255692351460048,0.037825538741895544,-0.0032307955985465165
COL9A1,-0.035866126230295295,-0.043891282650015885,0.01065627492810759,-0.036197190150108936,0.060387989407125434,-0.0022450173746978806,-0.024343551197816664,,0.07052026960540635,0.07101611619824894,0.09329801288367126,0.015699062775887777,0.05019542596606501,0.033888185170247685
GDF11,0.0017255710447359007,0.035858880711678066,-0.038086795924804066,-0.017839879247608558,0.039355738995776976,-0.03939162765707717,-0.033582098118583155,0.04573847127937256,-0.01583020320724329,-0.005863935032884813,-0.01736494469792934,0.018328706867085473,0.052629280065240605,-0.03144838961100898
RAET1E,,,,,,,,,,,,,-0.029959404023491527,
IL24,,,,,,,,0.018459309580298875,,,-0.019345316545811345,,,0.012508263939140066
SORBS1,0.010697861488700316,0.05189419171537344,0.0400087089909185,0.08496074069344357,-0.00770424112643138,0.016327320461443924,0.04013840469223616,0.045058368770324264,0.016667220365662174,0.09028438491486279,0.018385797503727434,0.05509860423755282,-0.034494551419973554,0.005678508371651617
DLL1,-0.005280631853317299,0.008206096288459839,0.06778939248508527,0.007218605028425307,-0.04098917273327129,0.00595455761505209,0.014121128760461212,-0.005400604694169204,0.04356411901394508,0.0252545035201235,0.15542887508197656,0.007937743696878021,0.08962571713965561,-0.008158362470963324
TLN1,0.045123571251595614,0.0682190021224165,0.0009128018092764209,-0.008329251071963419,0.09141948638468245,-0.019232863430400468,-0.032820169700088574,0.03633026016970758,-0.11330756633910277,-0.0028508450273654,-0.1028160070675568,-0.028673499403397182,0.08008260755781965,-0.0032168854462919973
COL2A1,0.07711193769221467,0.00683102444759405,,-0.016353695843798772,0.1085748244398836,,,,,,-0.05041981279563156,0.06083818978867426,0.08433161859272044,-0.013186218204865598
SHH,,,-0.015643065480846503,-0.041457725423956385,0.03990602092737231,0.003584666799996382,-0.013194809410856564,,-0.07117631930211865,,-0.01875364641467378,-0.01952166976920683,-0.05765762379271267,0.06154678118411905
PON2,0.02680400187223835,-0.04195437778318103,0.016997539625378533,-0.007344050297366579,0.1100507955533256,0.016571750506238884,0.018416102473037276,0.04957217999756697,0.0849485437566531,0.020129561700946683,0.08460113078771014,0.025425019555251446,0.004502587344383615,0.04951548670074703
ICAM5,-0.03391198075358327,-0.01713616971033853,-0.02438082783692825,0.00462434824514862,-0.04148272012169509,0.00023383607638073742,0.02781776246112732,0.061709975097814736,,,-0.024775376049315855,0.08760475762996128,-0.02035187633833493,0.04145154520153147
HPX,0.03728335444225744,-0.029804535732987275,-0.038061706436810894,-0.021396844067901186,0.04853743036576263,-0.02228889501331163,0.01316740811183827,-0.019073801981957666,-0.07793371040512627,-0.027692540674708423,0.0407311924265388,0.06510214880880973,-0.008344516394986677,0.04821862266275523
SFRP2,0.044092555494021836,-0.020977000890716562,-0.017815756345863177,,-0.020261181690588704,0.010780233838891951,-0.007809848692780446,0.11487753665736294,0.0510527808503454,,0.07168027421766941,-0.02619217685040806,0.08091694126177819,0.02040493303314759
CFC1,,,,,,-0.01429384586019477,,,,,,,,0.015345963712555885
CD70,,-0.038324461385033336,-0.03028171670790302,,,-0.015516441614567097,,0.048778356346710655,,0.010131570683095531,0.03482296769389177,0.07997555521528699,0.0375465581762938,-0.04885133366386436
HP,0.036087422088825996,-0.008549695639879057,-0.02809882691850099,-0.03599977044624523,0.025619587675077334,0.015918866075432102,-0.016075063697803444,,0.02378560734219041,-0.009713793320993164,0.035417202188082426,0.06221416316090287,-0.0004993030116135803,0.02130665916935266
CXCL2,0.059571223555889605,-0.01928234385349542,-0.033883274039335665,-0.03879269667270927,-0.024602525098206207,0.04296949688756678,-0.015970996173790195,0.13488719311814587,-0.04527506443242137,-0.004038754110324547,-0.026303960485668045,0.02552441339565978,0.007464331817603598,-0.00825117959342006
NPPB,,0.013255226429422177,-0.0323142684327873,,,-0.012516272747143281,,,,,0.026005412469814786,-0.011296788878606486,-0.027703441781828736,
CCK,-0.05220212611830651,-0.02592924149340599,0.013495255382740849,0.021274429784697162,-0.1054791492205441,0.059047810198224575,-0.017205403141900506,,,,0.05596786444292793,-0.05298393125942313,0.059223423748288886,-0.004835875832439771
SEMA6A,0.030460865926728774,0.049407764234500176,0.0367093200469634,0.005534849202226785,0.05121520685780428,-0.006313219282578486,-0.00017368135936183369,0.013451599009240475,0.021762435747719508,0.06672094817004799,0.06404344048894431,0.034032590891469296,-0.05299007265179013,0.10833987059229859
IRAK4,0.028973802130207005,-0.013346787825751081,0.008257642898422995,-0.047434443316986305,0.01626355929666164,-0.01921274366210948,0.0751140488189838,0.009832985455948448,-0.015718838260411486,0.021793571231632256,0.06835876311620427,-0.008249045130247195,0.018005690168816715,-0.01234351887350797
GSTP1,0.06241583959406356,-0.05067516450620014,0.05761653676906548,-0.003901330632531748,0.06901052362976143,-0.017685234565926848,0.04558332315120303,-0.005233383555084633,0.060528395247442475,-0.08863291752720048,0.10309043116136869,-0.000897687398844997,0.03361629095889663,0.0032167138287112623
VCAM1,0.022619115756454596,0.028650037542224335,-0.030456430770076103,-0.06887361623654507,0.0886916953028141,0.0637377651576039,0.06173796323849145,0.015190693632113969,0.010337249885973952,0.05523240239764587,-0.05330178563049916,0.0001359294537894454,0.07552154745213999,-0.05126907341703258
NXPH3,0.07532181542277609,0.00023668742331403003,-0.02011529883757596,-0.02218607376289629,0.009896153990421546,-0.015364780902250142,0.012852984058390235,0.025757361229313862,0.022823108935155344,0.045939773762971974,0.054337339799820354,0.03241861299221448,0.09950316926947188,0.07404169957688189
MTMR4,0.05309049459696513,-0.002246399728323146,0.028391964449982404,-0.048120426001909834,-0.02392125188448331,-0.0567102996270528,-0.028454289720290852,0.0054309353090810746,0.032222878162887526,-0.008846327727463079,0.07198791192402772,-0.07069734686383243,0.048775087061792344,0.07189499594437924
LAMC2,-0.021024038785537047,-0.015976744186321938,-0.017456119706976116,,,-0.01575659102088219,,0.046660437056305154,,-0.0468162448570102,-0.02540582881631055,-0.016749340932273104,0.05567040793185579,0.12186007659236915
