,MGH258,UKF248,UKF269
LIF,-0.021387908540487315,-0.0148282128863671,0.1551728159287998
IL17B,,,0.04191189720428797
MMP1,,-0.009172445638695922,
MATN1,,-0.012048571418076713,-0.029848319580505808
ADAM28,0.062316770695316465,0.029399038101804432,0.07534218164131214
TCN2,0.019726669490812983,0.044996546166201905,0.14276062377093582
THPO,,0.020268812599865568,0.008239478452231308
CUBN,-0.02660627991087666,0.0021464265121315202,0.13470077511414189
TIMP3,0.02298249611509527,0.022587687291837764,0.09557067889366239
PIGF,0.015419665839328947,0.05575380939226017,0.05599677566473513
CRH,,0.0315701548988921,-0.04377858156822346
BDNF,,0.06779562303382018,-0.10404721220608452
CCL5,0.001664438264064835,0.04747566500120936,0.06094967381809733
GAD1,-0.031185719347305813,0.06896987622616634,-0.060779008228000815
COL14A1,0.01657782933837487,-0.060823796282077375,0.03299505127469125
HLA-A,-0.0487787226606555,0.04182207841853152,0.14952684768186977
CD5L,0.09670724792117996,0.002566405671816344,
FGF18,,0.011574375296975706,
ADM,0.006072600195549915,-0.024562553960530784,0.12919501084722976
CCL15,,-0.03474029193732541,
GNAI2,-0.015218859858794693,0.037016982703526435,0.08894080824169488
HDC,,,0.05883197187755409
COL11A1,0.09550172025594157,0.041655403817667386,-0.05175992023526809
NUCB2,0.015233301820942988,0.012903405071948086,0.09242717815880924
CXCL1,,0.05783161655960369,-0.03778651094370063
VCAN,-0.052075837329621885,0.008835621783385773,0.1168856943808273
MMP7,,-0.06354363156079713,0.07720991176170529
PTPN6,0.03355666543851,-0.010492688036112786,0.06087117150076513
PTGS2,-0.03432050298265165,-0.026738639773785322,-0.09399184796672883
XCL1,0.10731439571634517,-0.03855973561396398,
CD58,0.0014110046147596295,-0.030210639841167335,0.1580667561047286
TNFSF14,0.11044335983628513,0.01690318637089817,0.06248580305698054
CNTN4,,0.0014512590644108938,-0.07378682403572644
INSL3,,0.006287760932590258,
MFNG,0.03864794934968262,0.025704084658929996,0.10927937042022533
ICAM1,0.09161595791663944,-0.04754995184588251,0.12904835212948745
PROS1,0.017358803602464726,-0.018400160486559382,0.1387894872343397
CLCF1,0.06167273899699895,-0.005211874133631921,0.046458727835624714
PSAP,0.052167273813634986,-0.05497673243559698,-0.12281451235442016
EFEMP1,-0.0504162900885283,-0.00808539265558724,0.129857905194123
C1QTNF1,-0.0393129684579968,-0.014248352249264238,0.16757142763091648
ALB,-0.0035108964910311674,0.06059977760443286,-0.000732060120060659
EFNA3,-0.012077921286560895,-0.004255320942466049,-0.11035993509749446
DRAXIN,-0.04470688801689838,-0.016553021421125212,0.12210366237688683
RAET1L,,0.02608474143311749,
NPTX2,0.0921597303807361,0.08655342495554424,-0.15821137426462223
FGF11,-0.010809536153909253,-0.053774936706417684,0.1687074094988108
CD59,0.01456432534100012,0.01041515665491929,-0.0766562126189411
COL9A2,0.03272000383039846,0.027566631000413417,0.061516424317027835
DLL3,-0.010948548381721513,0.10430562025098387,0.08268087817652892
FGF5,,,-0.0277560081548346
LIN7C,0.005340136304195811,-0.015494172328058536,0.07097668140153986
GDF7,-0.016017404273545473,0.009048655884129864,0.011946653500697684
PSPN,-0.020790655640719094,-0.010580551196351554,0.053061624398969935
ANGPT1,-0.012310474211296139,0.02154342858738821,0.1498870533967881
PNOC,-0.022619904805398713,0.05627925884064424,-0.09250233328384223
L1CAM,0.05284696170539692,0.019040244307518463,-0.09177919898122966
APOA1,0.020285626122730948,0.026054575357573863,0.06165518646412859
PSEN1,0.09388096567719353,0.022341727600530655,-0.017234945336435655
CALM2,0.06251811634922268,-0.005039812816483547,-0.19330780405152692
CLEC2B,0.06889928070927555,-0.03622883507685669,0.13191352079599222
NTNG1,-0.062326986509092144,-0.04334420797898785,0.06270812594297018
LRIG1,0.013697973026315957,0.04380068653508532,0.08645839524484261
CPAMD8,0.01895594426286448,0.01190123184118138,-0.02510904468465925
GHRL,-0.02248586986169913,-0.01366564091451786,-0.008657598687298712
NPY,-0.02067636170985725,0.0026829088851816436,-0.05542322221994081
MMP2,0.02278831862750136,0.06296005807708324,0.20898148484493959
PPY,,0.007058375934646874,
ALKAL2,-0.02110579282966231,0.04560107902651218,-0.0012220063423623588
CSF1,0.045274047630952295,0.0014863563974398311,0.11764765038272496
SEMA4C,0.060489433690821263,0.040445626796944655,0.05010989342029708
ICAM2,-0.017739847447876385,0.028902981373499552,0.15382226582456313
SYTL3,0.008788235350102085,-0.012303269675284596,0.09512940563889144
IL1A,-0.01637693308845823,-0.05844923822885715,0.07311457952887315
HLA-G,,-0.04140632586074734,
PGF,-0.08542515128279005,0.018141542957418353,0.1702488959063323
LGALS8,0.0706345607661047,0.018569522426147275,0.05131053173503029
DKK3,0.006643592632186324,-0.019668165603324822,-0.1337703136035342
COL16A1,-0.032747691245221894,0.04422719430152074,0.05077572012765349
TPH1,-0.008473954410698918,-0.0064741728016647,0.008818226464221458
TNC,-0.051704417949219435,-0.03881792539245079,0.1945886875488034
TNFSF9,0.11535792368414134,0.020389520816643043,-0.04304254383617827
CNTN2,0.09877654537865815,-0.026534946050471738,-0.049762271454188954
F7,,0.05019974711593752,-0.025109030090442547
LUM,-0.010292998824854996,0.02056141562719742,0.1804836856584085
IZUMO1,-0.013467200843301635,,
BTC,,-0.026908858976023787,
APOC1,0.057930577773464983,0.020628776889558678,0.17738719989669283
PKM,0.0037859289453758597,-0.09823341593999127,0.093472656187049
TNF,,-0.04241893655794549,0.040436927908758295
GNAS,-0.07182846120382749,0.05773591857295046,-0.11899819364201482
BMP8B,0.03728645853795637,0.07529532926919935,0.03754840398748907
LIPH,,0.016876803937625477,
CCL28,,-0.009786953232972913,
PTPN11,-0.08176195196312856,0.05301496768323842,-0.0067938053342791295
ADAM12,0.01261944340614085,0.015632879781550965,0.0459582678464968
EPO,,0.037169844382731694,
EDN3,-0.019793268289715067,0.0799802016101576,0.033633992176500496
CCL2,0.06102287931510594,-0.018809576766771495,0.0112182804827292
DSCAM,-0.0537682532441701,-0.0124149965831246,0.07317995797682537
GPHA2,,0.01591268429745686,
ANG,0.021934163153184458,-0.053742544995241295,0.07760727406113353
FBLN2,-0.01855862416413172,0.005092765715124805,0.08534736238889272
VTN,,0.05122407503521507,0.014588694006327738
VEGFA,0.11833392762668514,-0.04427087041074978,0.09532226063764981
F10,,,0.019357742570451867
SERPINA1,-0.017228758584395428,0.0030699262256272987,0.056717956429673665
VWF,-0.04170992676376602,0.05570526731492715,0.12854083455531054
GDNF,,0.004850070405948344,
VASP,7.20365189473668e-05,-0.0011272941906596491,0.1451056308432967
ADAM15,0.022480448732084702,0.05692562771184607,0.019784843936556887
WNT2,,-0.010511729330582201,-0.06445104434102235
CALCB,,,-0.027756007853201023
OLFM2,0.060729814626408495,0.04666392696504454,-0.025337116410640615
MFAP2,0.034668114407697626,-0.0007987065566510528,0.10804798298788514
HLA-C,-0.08231976862950888,0.060054543288595406,0.18678900039996563
THBS1,0.0021341661431273414,0.00976584433139934,-0.0005436748289482866
HSPA4,0.019916695545310153,0.005548172065191804,0.006274509858237282
LMAN1,0.013621704071163894,-0.0366372408114149,0.18794429811293364
LYPD3,,-0.03127114429186258,0.036566910469784095
APOE,-0.1261700255260221,0.04454251893217259,0.06935916967489922
SOSTDC1,-0.01409393996732624,0.018477194725460305,0.0060803433023306494
ANXA1,0.07047017224579946,-0.03942940097986856,0.14535518333259867
WNT2B,-0.03142488317230828,0.020774307815491735,0.03370478999954018
AMH,,0.032799661518595896,0.035741242293468076
GDF10,,0.017400696379574664,0.02690568207297279
EFNB3,-0.029257248747662355,-0.0021565997240310603,-0.05443006057580785
LTB,0.08472311096325363,-0.023249261780489427,0.008205093431133164
ANGPT2,0.08138523289154177,0.06939218306646393,0.19904724851809152
ADAM17,-0.011931797305812725,0.005467309033183552,0.09987919342666417
LRPAP1,-0.0024389872643898144,0.08603696353598295,0.05629369818242308
NID1,-0.06030464593909338,0.03973565129845652,0.21423715313434008
MST1,-0.011391858063835905,0.03842251148032952,0.11615594081247754
IL13,,,-0.013947212210154302
DCN,-0.034812714277237714,0.05771939290719028,0.14280287620392923
COL7A1,0.10133720545289265,0.033715152439788926,0.057837579039441665
CALR,-0.021392380006419836,0.015857699172963913,0.13354888042559732
PIGA,0.04149805582802858,0.011895240864248254,0.02846566419287952
CD200,0.04538204509391962,0.034992800297308155,-0.06371727956468173
GRP,,-0.01040270237458386,
CDH1,0.018340668017576035,0.02599014571272581,0.045610227336414795
LPL,0.0652081333454308,0.08279463867451546,0.18940204339781697
SEMA5A,-0.0012151236144731362,0.10175946055601309,0.13658976428916167
SEMA7A,0.10581819436368956,-0.0022339816543048927,0.0007630028826464016
SEMA4G,0.03966236965697992,0.03282318664833503,0.11465305612139565
SEMA3B,0.0466202804230594,0.022253891933113442,0.04339470285439256
RPH3A,-0.07334425561895681,0.08169334871900598,-0.06396461821328724
JAG2,0.008524070440931406,0.0016242052640721592,0.074936964789515
CGN,-0.02589960463795007,0.018351865515936885,0.050324454522518644
GDF15,-6.461343022782659e-05,0.033973044477133625,0.145547767256769
SEMA4F,0.08992361948560798,-0.041984153085113066,-0.06491497883094997
NXPH1,-0.013623304430169347,0.0442316335359219,0.08034663427659881
ARF1,-0.08429221191436749,0.05323150102506786,-0.0071079341356780415
DSC3,,-0.02564380906085812,
EBI3,0.03453514174814482,0.06763675856671275,0.08165783925485423
TIMP1,0.036598745682803954,0.01512493925742902,0.1686996938331943
SEMA3C,0.13082891126886467,0.009364377360550102,-0.06278406342020178
GAS6,0.0774855020308503,-0.026521958347145803,0.11375411777660499
MEPE,,0.016099964177471175,-0.04425371378777203
SERPINE1,0.035476940458212335,-0.04019802668130075,-0.07211398530685569
RSPO2,0.01707212829713435,0.03946623787358698,-0.03069299624171955
SHBG,-0.016729365995511968,0.063010665589476,0.08227451719783369
LGALS3BP,0.0005420075330068582,0.05379717150158858,0.10658098778561519
LAMB1,-0.002748630790846733,0.06360484690639398,0.14133391218674551
SPTBN2,0.03322141379405238,0.028708277402890926,-0.0698807910049568
COL1A2,-0.014682475079141789,0.021576196080048078,0.159218805253829
WNT11,,0.021907082031284674,0.11727482087108136
LGALS1,0.05552546489360962,-0.13312899480683776,0.013777461266862898
BCAN,-0.12179233193139305,0.13248320034823516,0.20403444338802018
ANOS1,-0.009899096201910864,0.0777584848188659,0.17968396872299705
EDA,0.0007416160945936779,0.026905442304320595,0.09663023020695471
FGF22,,-0.019782259381295287,-0.02510904136778958
SHANK1,-0.01774828285729601,0.025203761997706388,-0.023889658125726333
TGFB1,-0.019867770068426698,-0.03613627852105125,0.03297297167220535
MSTN,-0.09853743019595755,0.05511468142941905,0.15367217590394877
WNT4,,-0.024766047719630747,-0.028469487212613012
TNFSF4,-0.024305495973982218,-0.003793955271000385,0.03138951090992947
NTN1,-0.03076656015342674,0.01591080095583197,0.1598931965920575
CXCL12,-0.012877672547715284,-0.015015984138490914,-0.008623113607719921
GNRH1,0.12126669001433396,0.028142350902097286,-0.0030137473891440505
RIMS1,-0.01902995271505558,0.07168168674369244,-0.06741910492776332
FGF14,-0.07503545272632428,0.0631880062653904,0.13676184539215383
IGF1,-0.019386156141505722,0.06064211093205721,-0.03419244233224049
TNFSF10,0.008567979218222516,0.018224225302867384,0.08081009494443114
GDF5,-0.014891049915698857,-0.029033197045646605,0.0014412709529039495
RGMA,0.06340345698969142,-0.020757215789793428,0.11497562575300542
WNT16,0.09544864430650805,0.02077659953601224,0.0237026167336366
CX3CL1,0.004230429188946674,-0.014560858781657632,-0.04822390056340325
FGF1,0.05835779590824965,-0.011758266023750755,-0.03813383395928187
ALOX5AP,0.012166074080746983,-0.007826876384818493,0.11137278912067299
IL1RN,-0.013252091485006513,-0.05737840858949862,0.07850047002471387
CXCL9,-0.04028854757452955,0.034221896924110186,-0.018048338282366454
ANGPTL4,0.044325885441782197,-0.06436712844768455,0.002073201620635892
UCN2,,,-0.0270248239367311
COL4A3,,0.08806730923758907,
NRG3,-0.024052601621496122,0.016578930613786326,-0.0997082552384716
IL23A,,-0.04057137810300022,0.06033023401175257
COLQ,-0.02417932069017729,0.019198268120619654,0.04975662312219052
TNFSF12,-0.046338752839759474,0.05767314472480258,0.11206630700147688
DKK2,,-0.033823163181008524,-0.03986153183179685
FYN,0.05206494999644452,0.07219284860877309,0.17252091533079983
ACE,-0.023350850918093125,0.056015930318087964,0.11101822931392726
IL18,0.02260109385738511,0.031887473452412565,0.14898838030031378
CCL27,-0.015084190451639343,0.0009378987798941051,0.0074594246546714
SERPING1,-0.021357359921671062,-0.0545862736708299,0.13086357746402444
AZGP1,0.03522273938361115,0.01848172523017282,0.0018010770982307533
INHA,0.023580070774431958,0.020123286910085258,0.013126187030989691
SEMA3G,0.0768431321382894,0.0401098760765285,-0.021719247965599348
COL6A1,0.030555791500931264,-0.026993912166960406,0.17744818101333618
FGF17,,0.11960021754197811,-0.03980183361243258
TNFSF8,0.041540752654577365,,0.05018045838327948
FGF20,-0.021805186419448744,-4.0519997827884775e-05,0.01773995688772732
ICAM3,-0.024116702967808202,0.04826710666743267,0.10682705809246355
LAMA4,-0.001546588977371954,0.06460363400957043,0.20140126214587786
DLL4,0.02709750332708476,0.04571940142644341,0.13752194083370164
SEMA3A,0.03405104092883421,0.044642567631850164,0.021899224475174155
RLN2,,,-0.020681216059970194
C5,0.0754240487068336,0.01631769362621854,0.1709704269568062
EDN2,,-0.0073519977524956,-0.00143212218121646
C1QA,0.002794836034573735,0.018344159270927852,0.10054765401688759
UTS2B,-0.013887979237090455,-0.032534376326011645,
COL9A3,0.006368741531977674,0.07679614659689886,0.13730016454954733
HGF,-0.02063820344804888,0.014637795282744908,-0.005992016788008137
P4HB,0.03458657637026396,-0.0690226106687822,0.12485840541645818
ADCYAP1,-0.015275044890555383,0.045113106629477005,-0.04410549126065083
GREM1,0.1321037549912409,0.033972055385835094,-0.015128378986796207
EGF,-0.03116362201747846,0.07946179411523524,0.0889249106812345
VEGFB,-0.0727248061037532,0.004334422430434639,0.1016054905199648
FARP2,-0.05664315603172153,0.03392808870894575,0.11996694499529223
LAMA2,-0.05644280822435272,0.028725114843928673,0.06472295122933176
NRG1,,0.008360099229257179,-0.00028826158139375795
SPINK1,,-0.050500115612576585,
EFEMP2,-0.05446903306423234,0.043932789080231745,0.1479052315106599
SELPLG,0.009437852971672909,0.0037982994275316574,0.06302241272871625
GDF6,,0.02075120174040172,0.03921262991308492
HLA-E,-0.05307252400735915,0.006820871265528511,0.1369174545040191
PTN,-0.05769473041670009,0.15651409868835553,0.2277274644576774
CD274,-0.02497193420913272,-0.01784027753785303,0.06198497842195129
CD14,0.01730840648268911,-0.04405667425767941,0.08497250710539289
SFTPD,,0.02242449105181442,
SLIT1,0.0630417086720549,0.06045836248812904,0.015305655275933132
CNTF,-0.0179129909380635,,0.04883940117371521
BST1,0.03560884612595473,-0.013869328234057444,0.11971578746162348
AGTRAP,-0.004341314550932067,-0.015080807072966228,0.14765246577423097
LAMC1,-0.03179358704168743,0.019976763417623392,0.20030662842245722
COL6A3,-0.012762030223848869,-0.0029848429453380883,0.019544037504628707
FN1,-0.06753378056142188,-0.008192672796260453,0.19833779752146
MIF,0.09515420184997012,-0.07448443553705231,-0.012929840788371255
JAG1,-0.07688768550208025,0.04076334607248336,0.21624707428142004
NID2,-0.03150792598145257,0.03421876656136917,0.16840039930340217
EFNB1,0.1035098056907994,0.0047010623374468844,0.10820071272683232
COL4A2,0.03909670738207505,0.021187539553920765,0.18219660200887758
SPP1,0.08687490374331085,-0.0806056877673864,0.13191193094572545
PODXL2,-0.038295644082095556,0.028075249493936343,-0.00842355182308271
FGF9,-0.01637693563466858,0.10328993768980275,-0.07954403169671256
ITIH2,-0.04755619694947004,0.060725986192064284,0.025253939705383803
ADAM10,-0.0245594334278319,-0.022223033613756354,0.00925673907498911
CFH,-0.05953815726556252,0.021315834167702098,0.08094256249223775
COL4A5,0.03694648429437695,0.07595980787682535,0.13500685611923047
LTBP3,-0.0429682535089519,-0.05027043284333511,0.017159727526871386
GNB3,-0.025538925633665662,0.023792059266416192,0.07284068943969257
COL6A2,-0.002233913481254484,-0.019729532569828387,0.17347097819135407
GDF9,-0.017582191554773956,0.004341016165026186,0.21455379174930442
NCAM1,0.038173372762985255,0.11962637804766942,-0.049901360334484744
APOC2,0.06048677119513025,0.04996783040182768,0.0422514900568503
BST2,-0.12490838237208407,0.06692429608083472,0.20331671782582358
COL5A1,-0.03640994548053916,-0.02344638101026207,0.12228338496618284
CALM3,-0.04667803156550131,0.041043090381176116,-0.15188553044517028
THBS2,-0.04781404117775854,0.002578504653235525,0.09030885835855176
SERPINE2,-0.07869554624698898,0.07391073054258963,0.05425298117821141
EFNB2,-0.01791487967717491,-0.019747516685118708,0.07999961436423941
PROK1,,-0.02705314771001746,
MMP9,-0.00465665430585669,0.009292323335951593,0.17857642943961502
DMP1,,-0.015233886389087325,
NPPA,-0.03949611927597823,0.022002785434675837,0.05170121609693269
APOB,,,0.0047468966527069445
NTNG2,-0.014622721201639153,0.01467447851391163,0.05050848662855562
LAMA1,0.0055951604929073,-0.03227947477383256,0.14617917922733478
UCN,0.0011064737920224042,-0.004405481132116414,0.15522001567973404
ARTN,,0.010580339455307834,0.039742076448298115
PDGFD,-0.008506150593545826,0.02186474371455668,0.04616208254221801
EDN1,-0.02547568884468675,-0.006633396639924529,0.05772214551206094
ARPC5,-0.06865258008284983,0.006455293372740825,0.10743817178165284
GSTO1,0.04624165285209131,-0.030839761138795913,-0.14592429652700553
SYK,0.05190272468348531,-0.04002306565775478,0.058576768627104446
ST6GAL1,0.00037916824260149406,0.05389715484683335,0.05955771035632516
WNT3,0.0885205849796429,-0.012192441001040558,-3.3974743112106535e-06
HSP90B1,-0.020865861819167376,0.010261623908332594,0.04208664588675708
ZP3,0.03166657528210047,0.04605900005624451,0.0802257710492753
ANGPT4,,-0.028512023433166438,
NRG2,0.04656268879685539,-0.021247731916115054,0.08426316953065173
MELTF,0.0650052035846314,-0.016295351160766317,0.15658534614198644
NLGN1,0.04161917737212196,0.05548376616867557,0.1346168348451041
SLIT3,-0.020820360802078754,-0.07227271445892304,-0.09972822481781086
CCL8,,-0.033773583858273185,0.032310789921183095
S100A4,0.025157498201866926,-0.10488589771389042,0.11046081044620032
TNFSF13B,-0.016050292487667133,0.027304553044242445,0.1006072132067993
HSPG2,-0.03552935905264082,0.061048586250073776,0.15454890385820835
FAM3C,-0.09690061574866135,0.0967437641493307,0.11045033551542614
FLT3LG,-0.03750899485813933,-0.0057117855297270075,0.09555910712470103
A2M,0.02773271775872916,0.03482765885246434,0.16862873670080122
VCL,-0.007520002590158782,0.01702158197960749,0.08447419578285709
FGF2,-0.06924972870678264,-0.008669140518662202,0.08182309884379209
AGRP,-0.013679115530065738,,
CNTN3,,0.0268299937871172,-0.03418196694334845
RNASE2,-0.0388977942169805,0.025614642980975683,0.05122445048527163
ADM2,,-0.004837113994592735,
GAL,,-0.04351496070913607,-0.03118585879300857
CXCL6,,-0.007458116488352283,
PDGFC,-0.04560322241218975,0.00030651853336745744,0.16079676392606276
COL8A2,0.011239705331224174,0.033072269673127534,0.06532428273270326
SPON2,0.03436862166694487,0.06303160546281532,0.14818439643119075
SEMA3D,0.00521447502936473,-0.016379869567363366,0.07274410267021342
BMP6,,-0.03486657945491111,0.012267863182730267
TIMP2,-0.04369173813280663,0.09174910090384232,0.06098619644117623
EFNA1,0.003952404775549294,0.002010975915583283,0.07075280610836202
S100A12,,0.1271780513552083,
TFPI,-0.11284556362837023,0.017059952289351994,0.12142235777250097
GPC3,-0.019338475972762267,-0.010114793152474844,0.0027414595198708043
NMU,0.05039290291435559,0.0754385338658352,0.11676148042855687
SCGB3A2,,-0.017150342320065577,
LAMB3,-0.04199191325306005,-0.018901650385106956,-0.10784984458892538
LGALS9,0.04399065569042739,-0.037349187817561046,0.10590492965567444
VIM,-0.11963905966639393,-0.12228145207352457,0.1562384275860866
PLAU,-0.020935232434939884,0.0262164086195453,0.13428713099039927
TGFB3,-0.03873879343206138,-0.02295739937342532,0.07419050720000449
APLN,-0.058082042500017944,0.06304954441758888,0.18144971236626864
SHANK2,0.09953541022794198,0.06100934220028121,-0.09992944358723665
LTF,,-0.06632477642163315,0.12075057538798821
