,UKF248,UKF251,UKF255,UKF259,UKF266,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CXCL8,0.01876861381867505,-0.011708880957546798,-0.11630180409850163,-0.057322997491129714,0.05799565915155254,-0.03929712260608484,,0.04032531956712016,-0.02389568469941907,-0.014114793549585659,-0.1720372904233444,-0.0035358170150817107
GRN,0.04903326789252149,-0.09226024855419578,0.10228623940037211,0.006438208711623967,0.10809294587099645,-0.036531217976963834,0.041205298144200264,0.03369701309329466,-0.07233269315698916,0.014970938049870777,-0.004299673360037914,-0.022243552449763917
MIA,0.009404153190114489,0.004174299423994863,-0.007035933223242931,-0.0379552479490294,0.12270485939848588,-0.017900252604584437,0.07162176478459677,0.0775070240793052,-0.03230304876868045,0.25247840337160543,0.28774652407993234,0.026133769857718057
COL4A4,0.019719197254571028,0.020187557439510628,0.044035652262996515,-0.004195504039331288,-0.010303075416830933,0.0620641264434163,,,0.11539987391105502,0.02043906156303295,0.011723968256990121,-0.035502427569630624
TAC1,0.058059999725377044,0.029597828978490635,0.08809597451506898,0.01393471500600711,-0.1363859678517822,0.06544445203217256,,,,,,-0.041924497944099644
RARRES2,0.03162930813559801,0.03523001677462945,-0.03381051468846998,0.029491067979617598,0.14795748753061524,-0.018237491341856375,0.0950988423099975,0.12601975000548318,0.018705456556334293,0.05082004689020922,0.027346537380402523,0.071341869377203
FGF7,,-0.030054389274595753,0.0735700744674826,-0.03461690095548798,0.057811984100349455,-0.029788200983121533,0.0026821146147039923,0.07173566775916075,0.008734851398548493,0.024347610435540963,0.022030660805729643,-0.011187427956772335
EFNA2,,,,,,,,,,,0.004361936711732666,
HBEGF,0.055073589038907904,-0.010199413153146705,0.04238708035461707,0.0017321627872503797,0.15172314069315057,-0.004854553081075126,0.16776853617072857,-0.14826645448577536,0.06833715838640812,-0.020881940832816227,0.0693910078883862,-0.037193946900977395
CSF3,,,-0.035334703347206856,-0.01794084476739014,,,,,,0.02155684783803254,-0.04878725347646037,-0.016587539816619076
PI3,0.029479907586196702,,-0.0033476456065967635,-0.02916821280733878,,,,0.05326159164241757,,-0.010082279371098842,-0.14891392606023082,0.027686844847445217
PCSK1N,0.07048401710033454,-0.024748119269484222,0.052060133294844775,-0.06702034265425895,-0.076108282538658,0.05187658180022815,0.039798340458305284,0.06748377435333915,0.045223066480025186,0.04814298139827229,0.026367036354543398,0.007947800528862358
NTS,,,,,0.005501667966689222,,,,,-0.06840321507640992,0.08449168632826377,-0.07307535328096637
SFRP1,-0.0058436277159355,0.056971071732752725,,0.00787479679248705,0.16214601619327365,0.04456101324179913,0.12831223026907573,0.03451334856072406,0.03841339093337941,0.11628019434355595,0.03294412665782152,-0.00465347860259053
CXCL13,,0.02624321607524118,-0.025657175530835265,,,,,,,0.018039368797265982,0.01821891575504922,0.029483570167448413
MICA,0.06078463323266269,-0.014356716859377025,0.07222751110987548,0.01703046401248943,0.07206476752761674,0.0516300781934541,-0.01322828739440131,-0.042780465187590884,0.000817848632650191,0.07122400953878896,0.0639581547091796,-0.011995086281938698
TG,-0.04743851045234095,0.1082794418528493,,-0.009171873796354016,-0.02446476471329644,-0.0183192436230029,0.0030188669714119277,-0.0011954014788462498,-0.0102259699383773,-0.024462390073069523,0.10954752600595452,-0.013238559140113567
ADA,0.10065355117153651,-0.01918453682322162,0.015431638906105096,0.03499767017098653,0.05229132904559519,0.04169847399065861,0.07191684530467235,-0.10439012991036807,0.029286821660227922,0.08525152420723077,0.08053518888969378,-0.044818275569771485
LAMC3,0.092760782332632,0.01889445333195091,0.012224233763283961,-0.009822828444391384,0.10331201241745118,-0.03856407458105272,-0.047037266019341356,-0.046951303975880564,-0.02455843014261234,0.014032872996499616,0.05948957866010452,0.0778700321987546
CCL7,-0.023965915922318035,,,0.00240697521744347,,,,,,-0.047131224602891354,,
NGF,0.02244190329285298,,,-0.0052551198233417315,-0.0008132502440840147,,,,0.02198551404073953,0.05726573758628376,0.08926297478337926,0.0017761707105696204
TNFSF15,,,,-0.017899461939568772,0.10107914731247038,,-0.026430975463311,,0.09567930314394729,0.029185123986657336,,0.03423970940117644
HMGB1,0.01993790051737776,0.03279375693490176,0.06420423725003935,-0.017607640846386143,0.13832566512026276,-0.005853719939828584,-0.02964011150349193,-0.05432897504281929,-0.09741796376320595,-0.05718857557673077,-0.04569931453818782,0.07384008068036371
ITGB3BP,-0.0034037162197910736,-0.02894570445206563,0.07504809974083307,0.022597442917386457,0.1584219053800357,0.05384757280464056,0.11647729056938723,0.01045081843688566,0.06997830455906622,0.12096017828551016,0.08164773168401754,-0.015556359976190561
AANAT,-0.024370128414653164,,,-0.016286681462369678,,0.06483041082158263,,-0.04994086176737203,,0.08998379168648797,-0.018345337253295266,
RELN,-0.01670576728010284,0.013232000356944731,-0.03979227484937763,0.05582124824942044,-0.05364388648188495,0.11143424021076773,,,0.04559191262062459,,,-0.004470404397158306
IL15,-0.0062304327280721635,-0.03220625028175425,,-0.039744731679399334,-0.028912742605109242,-0.015172208226332012,0.08328831126532955,0.0050166079680988305,0.15112259469111647,-0.0017170441370653758,0.0002488179497621748,0.1409131457287307
UTS2,,,,,,,0.056656567008679645,-0.08778845775461097,,0.008619765208902433,,
BSG,0.05165482280855345,-0.06609778604113298,0.049750488380575886,-0.012430977400104501,0.12713248990755985,0.012004615450131331,0.16420983845543957,0.04196737781174738,0.04842079916961398,0.23515697630899934,0.0942498712737757,-0.00625843374186303
ADAMTS3,0.046484551811402625,0.07755539471890158,,-0.04365606984868926,0.005160701589738901,0.001823258096214233,0.1131978880163306,0.029449657018124718,,0.022911150467486017,0.06942305884717838,-0.024040875873763193
CD34,0.0026094602300415514,-0.030768065770161123,0.17111765242599686,0.016087183006712448,0.08647001397624816,-0.005287421676708215,-0.0814764199210028,-0.09365756763183412,-0.0626209515723203,0.0747866337390065,0.09297872586334616,0.06614364385925228
CCL23,,,,,,,0.009185613410554152,,,,,
PLAT,0.03857655658154395,-0.01254334048061093,-0.044930424707638236,0.010233797456557633,0.16462570345788374,-0.005939436267497064,0.008462544144248947,-0.021194729355773885,-0.06617126601102641,0.1423793512184862,0.14462014406270615,0.07943555958281837
NTF3,,,,,,,,,,0.016963860949314482,0.14186931813119089,-0.05452436575017138
LTA,,-0.018590943574647092,,0.12092313402684327,,0.02941759447323761,,,,,,
CKLF,-0.012767692343336252,0.016830280481232765,0.017169976868008155,-0.03789081816598533,0.15395311513889515,-0.034295165615509486,0.06563331034433445,0.01175188817882107,-0.008790888287451585,0.10291460487923332,0.11531514312625696,0.00992284013208009
CD24,0.019504250234495837,0.026801487061955943,0.06011430955278714,-0.0010302473030279044,0.14012969216336674,-0.030925125632366452,0.04444196932721994,0.054845940449160295,-0.012825972972657416,0.02402053834760288,0.042783109503768166,-0.007861425257920556
HSP90AA1,0.009086811253394568,0.0250969596802924,-0.06055987628708774,-0.025369619049673855,-0.17752319696268135,0.031953490459774546,-0.07335039582005862,0.035953888562689704,-0.13994943325594836,-0.09530344168936547,-0.23681457931774472,0.03037572964308888
BMP4,0.07068411386728765,-0.019707489990344107,0.07893249301467112,-0.014984038506062431,0.24607168037026114,-0.012928290057518608,-0.026908710464777896,0.06158369489967343,0.07038670814974318,0.006191037809034396,0.06564190621512724,-0.056749192494935805
SCGB3A1,0.005788509211532163,,-0.009981007815601857,,0.04432085416702422,-0.010586967563132215,0.07177915869285006,-0.027485300659180416,-0.057012020680512726,-0.026466640888138375,0.06298114777313274,-0.009060702537992734
IGFBP4,0.08892773964423224,0.0027393753299466443,0.05092873090696171,-0.0318209589572471,0.1902771304064164,-0.0052436674755009915,-0.09044800940097751,-0.026937401987274626,0.02175834609919164,-0.02520797406049399,-0.10415001150680554,0.05560680230938826
RSPO4,,-0.019022653794772155,,-0.01229663368318401,,-0.021046243996371578,,,0.07151503154465899,,,-0.03439305615769491
LEFTY2,0.07121509519876631,-0.018819268647368992,0.05035238187942606,0.0162273933682618,0.1117187225425714,-0.01872992392976358,-0.07709535812024601,-0.017729145803694623,,0.03038344856799519,0.11813600793472762,-0.059363670300884595
PF4,0.046566977057574,-0.016910989954650228,,-0.014024465176507617,,,,,,,0.0052443043067037206,
ANGPTL2,0.11608554860891532,-0.01927519335380132,0.07714090014026201,0.0896268703444227,0.2673750017038787,-0.013732074995262434,0.036195054999127736,0.08919104455209471,0.10249828941973761,0.10241244208425944,0.07397430157570825,0.0395686116883208
LRIG2,-0.034305240139158005,0.015801182237879637,0.0825529667759809,0.018696511167135957,0.11541468280319236,0.007338316086541597,-0.011066067858602691,0.0995719374429105,0.021089839275431413,0.07930141110292983,0.09742898718784015,0.007565476442487464
ICOSLG,0.06705357647761755,-0.018085012938543383,0.036458537353140176,0.033939958568804454,0.112919431737068,-0.024392121497694413,0.04344243878948824,-0.04623540829152537,0.06154229807674671,0.0582211644042139,0.13651422778390138,0.016717693523490854
WIF1,0.020503793621134206,,0.009746305604817792,,-0.14405459466962947,0.062996185216731,,,,,,-0.021351982356931688
NPPC,-0.025836772364211513,,0.11638687439911657,-0.021755404011989898,0.005859916295421255,0.012446516618562239,-0.04118143291759254,-0.07444954805531698,0.07554287472635458,0.022966461235334253,0.008058528926664256,0.05481908037613796
LYZ,0.09211398854826648,-0.039366606936741474,0.11921916825040854,0.01807466545168604,0.0070077980541358486,0.03559842629397012,-0.03992440608068132,-0.04015202887458601,-0.058588311599247274,0.09902425600983172,0.030018161161325958,-0.014929881976623942
EREG,,,0.011522033624636706,,,,,,,0.07806912166008474,-0.04740197121605113,-0.024857845459061563
SPTAN1,0.03566500630689583,0.03471494225759517,0.08451598841287755,-0.016375446558001706,-0.05070055495427818,0.11117462510585875,0.044211325827852886,0.01138240357563083,-0.02118821835295233,0.05538438854740821,0.08439694732435991,-0.023023926900834022
PTH2,,,,,,,,,,,,0.042776866396116234
LIPC,0.01558492293093308,0.0014534753885353277,,-0.025203008427223606,-0.03599202860373032,0.004627726896884105,-0.02797954896684834,0.04165589910352588,-0.08269278508706124,,,
COL8A1,0.06413687226467843,0.004644180547795656,-0.044116022002048116,0.0237060440410107,0.20672679911191405,0.03855436422110144,0.03032334371571397,-0.006846860137560485,0.018430948163011395,0.1177608400205647,0.15841245320769684,-0.0024356244215840493
GSTM2,-0.02706084832543508,0.12632687482335833,-0.039556620029631284,0.026803919282473446,-0.024449617048911836,-0.012458502385863516,-0.007624760604248507,0.04307967564006862,0.039792286724483636,0.0692660259828691,0.04986077651692715,-0.031947530583430625
IL4,,,,,,,,0.03851756560376058,,,,
SPX,0.042821522638320876,0.018635167467875004,,0.0035876441259818136,-0.08314890432731424,0.027238904044609394,-0.028857617192574774,,,0.05384246653504366,-0.004429923884648105,-0.05871510778392291
MFGE8,0.0298964769033773,-0.06779549530784805,-0.01474298394936975,0.002106737788738182,0.09078422056611381,-0.0086107294987586,-0.014569578479669144,-0.03283953258825791,-0.015780776808549536,0.04565762015492771,-0.003628828692019084,-0.005279114779993942
TGFA,0.055106981973785996,0.03754412661704269,0.07817323464735036,-0.02980190128268515,0.14237407315318215,0.006099282148212613,0.019819461676105044,-0.0061126955366461785,0.05278347674817788,0.10885881140338026,0.13727016109141812,0.04365773836557237
SLIT2,0.009889468760915912,0.028448202170268222,0.027359293302755727,0.015483028818702003,-0.0022224021496808056,0.05318862765073418,0.04747387052464524,-0.003102994151889631,0.00023802891700907937,0.1827312501123535,0.13034723691080058,-0.02613840962039075
PLTP,0.006204142943271248,-0.06526700063628317,0.0168326249629389,-0.023204473827123106,0.09787743324310519,-0.022638107421669103,0.0017733460046329087,0.11176342590845162,-0.06407345284404016,-0.03295551902935845,-0.05338974449498629,-0.00488356563705362
APOD,0.013085273607103735,0.03829563992004335,0.1274070331392906,-0.01452499432462531,-0.06186022726933991,0.010520610264416048,-0.10422887673477776,0.16997307677129933,-0.018029131431211678,0.13758863493812212,0.1423962428634701,0.016493007786014435
B2M,0.07991312599424064,-0.07090834507476297,0.045818149262528994,0.059623521359770684,0.16111730478102607,-0.03258295962091795,-0.012053870228173853,0.057637288423296525,0.017235584049673288,0.13354968263988082,0.09187544454531335,-0.011986698705577644
OMG,-0.0463458674742883,0.011418967010677192,0.10504968358318828,0.037109960915850046,-0.05434334426059604,0.030453294448878995,0.027336763037719286,0.03643803556641851,-0.047438540806282105,-0.005522162861302314,0.13701143018276368,-0.054789074389863926
CXCL3,-0.001864096514689765,0.09930623843544634,-0.05740312821385818,-0.030119955580710393,,-0.010926738752165257,-0.029838166008223095,0.0006623409703865846,,0.0706364810134266,-0.01258033945642028,0.06016556048710163
CXCL10,-0.03052383610116195,0.019046388160423217,,0.051818493077047896,-0.03952044367493097,-0.017363910206651293,0.032350053956077235,0.0014236715179796807,0.0038377135720009596,-0.02054289643905991,0.029030814196447683,-0.003394177680683712
RSPO3,-0.011839866677732845,,-0.021123743183691004,-0.016286680258968317,-0.03720647002059695,-0.011418231403752184,,,,0.10729478838298881,0.11584230974068521,0.04642423251232563
CORT,-0.007553494230532593,0.06969695243403215,0.14505424320693897,0.02999268577189318,-0.044827766702966836,-0.03029221333202419,,,,-0.018221902112357777,0.054419520057657614,0.021224623085628953
NCAN,0.04509043792430222,0.05791478248788592,0.07261883494437875,-0.027645858847629975,0.11312522927012682,0.00019219775589273178,-0.09478746784589084,0.01684354586192438,0.06660530690989025,0.09450947701026129,0.15040433229565825,-0.07366090037593348
PRG4,0.036210520659884234,,-0.013294173254878687,0.02024223603646671,,-0.013349800014265598,,,,-0.01066356207061854,0.07372803155942749,0.10774961434452265
ZG16B,-0.03323348868576592,-0.020349627890400474,,-0.018656134223613324,,,,,,,,
TGM2,-0.0045660441086704156,-0.013425176116809047,0.026352534689342545,0.008242613987612783,0.026752057575535733,-0.045527848590553074,-0.018806421925492763,-0.0230396130341881,-0.05115621975887753,-0.03382165084577554,0.05661062143578796,0.06002022650166993
VEGFC,-0.014926762368744335,-0.026129705865771426,-0.040955822937758984,-0.028648619413454497,0.06344739958314506,-0.013624003035762066,-0.022850340083571726,0.03129363411936238,-0.03820387516876274,0.0013139405848205418,-0.017325300837110192,0.02824482051111939
WNT6,0.04248719825454262,0.015107471111394502,-0.036736805336908575,0.004457349786523642,0.11721243742603617,-0.011890341879334595,,-0.11333286995527393,,0.043146308591399805,0.021886285547073617,0.027376632230114318
NRG4,-0.02207344994869569,,0.05047998836989559,-0.019563098862008514,0.004295818278776053,0.026428880590307725,,,-0.041605242079063603,,,0.022640223680151325
PMCH,-0.025440838969041476,,,-0.027106579379352368,,,,,,0.018936056325044484,0.05746837252661288,-0.03318871140457224
COL9A1,0.06581647396549173,0.07549466577281266,0.027954962694558442,-0.02043222893438385,0.21171040599936627,0.05833219504256748,-0.050493791215530964,-0.038777699936170085,-0.020484052268414217,0.08140190932762227,0.10386054425849262,-0.01692099127891861
GDF11,0.03334118590909538,0.03966020295870472,-0.008477410796863304,-0.010779584275297807,0.15130704648715163,0.004542472593349083,0.07269016138225824,-0.08873116624272855,-0.04761550594698638,-0.03610850655183466,-0.007650104975034673,0.05013196462018238
IL24,,,,,,,,,,-0.026231429342641065,0.01741927102900521,
SORBS1,0.04044605189761643,-0.06073767387570974,0.04883180359026101,0.011817777789479789,-0.014151161150104003,0.028496539844574106,-0.010494511073019804,0.05308156645866163,0.03951549706558651,0.05934792448862258,0.05165018000028441,0.01717818118237114
DLL1,0.02607165590016189,0.046801089219438534,0.07064240989341054,-0.0008500675086757458,0.17619090372444154,-0.0077637728341225475,0.04709666577896631,0.015943536286550906,0.020431438601413478,0.05546389358395823,0.1380826255735439,-0.030911106611179823
TLN1,0.07223822555569755,-0.018286304971630227,0.020475301382601365,0.0038535420190788615,0.1448357202021176,-0.03039621861357991,-0.09234375645064374,0.11374946761936533,-0.0639300831148734,0.02248396467981415,-0.03643519210959775,-0.044060751057675575
COL2A1,0.03976893499422009,,,,0.038954891053301535,-0.011092883125872486,,,,0.037120822421235475,-0.044667925218059755,-0.03710472612269288
SHH,,,,-0.016703786011989602,0.05951773215837717,-0.010586966637765344,0.06536928572079984,-0.11074289632586792,,0.06639109328939317,0.1413475487435402,-0.015679948974732554
PON2,0.07340953591213001,-0.03202143190369289,0.04234055998961301,-0.008794970594834457,-0.008927880114913472,0.013861565130946128,0.08625030892303855,-0.04314822303107997,0.03494024379422483,0.097974630929197,0.17349863031186283,-0.02228153123932541
ICAM5,0.019866226782801928,-0.02422462588705272,0.018764968343371716,0.020182906313311936,0.020262606427046442,-0.020675773967661005,,,,0.08681416092313929,0.07433788523674681,0.009993673693628384
HPX,-0.0037342853989453272,,0.02721489156707612,-0.01059917833127002,0.05912456887671081,0.06191535672871631,-0.030253062681522665,0.0020528758778494524,0.18502561443338647,0.12841472341710983,0.10306271942681682,-0.0370289539368182
SFRP2,-0.02031155484897304,,,-0.019023802080699377,0.027511747887199383,-0.0036530949089027165,0.031607336311578485,0.11918840524351665,,0.168868600829251,0.07688954696983231,0.07520464591590491
CFC1,,,,,0.0562142492957879,,,,,,,
CD70,0.019641238808281464,,,0.03420694029250919,,,,,-0.022990957077778467,0.08380141314495411,0.031799234656091066,-0.014494761629879964
HP,0.043472279133325416,,0.10036165011705499,-0.0031738946346672064,,0.030695575787753535,0.06835513920615112,0.07734747035755413,0.054766640804217996,0.053339078493454414,0.008938418109267276,0.014835662586476754
CXCL2,-0.04245465925198071,0.013954880800933614,0.003304391054875838,-0.02429046684641303,0.06796160819835757,-0.020954151495247805,-0.0027107986881627208,0.11219290239188169,-0.017420867112050195,0.11841356937465924,0.0386994932136033,0.06652384419970632
NPPB,0.07148968404396869,,-0.09988450446651082,0.026420519546005636,,0.08387209442742444,,,,0.0759940078653018,0.03827794831918376,0.021196467710492026
CCK,0.03652321834504784,0.018564695864539484,0.1353962098068525,0.0033893877704509598,-0.20771543519867836,0.05173593359736682,-0.03978760255882033,,,0.022686679614849225,0.10891564062609606,-0.030716885028572654
SEMA6A,0.036626600678931205,-0.00891277127886948,0.10882076116834255,0.02403161561104684,0.13563207581187073,-0.017268028315240033,0.0249949865169605,0.005280783955303932,-0.05503484053909468,0.06704885778950431,0.02622898606990853,-0.08626275315028811
IRAK4,0.05412072151581165,0.027034359970450474,-0.004111793009784244,0.017419271635035698,0.12668230770346312,0.01442171310365157,-0.01152552158995241,0.06292833972478064,-0.003632519280145729,0.020372086751644446,0.0457135404023035,0.03427379792147568
GSTP1,0.03189204720450595,0.01447783384975235,0.03505587131418632,0.04666402670703814,0.18606247876331175,-0.006011273396794794,0.08982010933916551,0.08047565572865177,-0.1189811155111365,0.20913316608981328,0.1655284808494653,0.0011710746482074795
VCAM1,0.014530222235118595,-0.050164349840819376,0.014905736525537304,0.005223089995181411,0.11501028454741749,-0.009121187904342163,0.0023822493758784364,-0.028857217411900574,-0.058784357053236244,0.0761167107937438,0.04109787255582732,-0.04972644042079204
NXPH3,-0.009334744380408391,-0.00617472951143176,0.05836944809991001,-0.048215936537838164,0.16235387974174012,-0.01303774767207432,-0.054002104334822575,0.02134458538602773,0.0577968678836187,0.14524301703456294,0.09055382279024977,-0.0018978311852632086
MTMR4,0.0065996853470958825,0.0805896686006423,0.0915424442021302,0.006401357828854548,0.007831501778541897,0.025763793329877202,0.02598098849500737,0.12602688711670776,0.02381375793608327,0.05047949799677456,0.11979563910611811,0.03737978414832341
LAMC2,-0.024267670243883738,,,-0.012814987787148981,-0.03126435992446913,,,,-0.01718677817941515,0.010458720331269052,-0.010904862162971079,0.014081126473562742
IL10,0.010161750358327956,0.07228187006326973,-0.03687291407241681,-0.04194562490850373,,-0.012195420537448832,0.09555221274535419,-0.0157405386445626,0.007473382059910374,0.006808893855928774,0.08867417512977734,-0.0006986503188696554
SEMA4D,0.030964515373740134,-0.017145997087150113,0.08736483490902715,0.07352064883002805,-0.03358453265378061,0.021874314393875962,-0.10461181989541321,-0.02778372072910592,-0.019344413296952696,-0.0034707701088974264,0.15921260726066785,-0.021785187113916252
TRH,0.0441835262659397,,0.01097439544292194,0.052228267590323375,0.11209231716690254,0.02024139434059842,0.05768755460578663,0.07556772303725559,,0.06472361208375892,0.0846684293147468,0.023270424188547464
SEMA6D,0.0383577817994027,0.081812553926995,0.08151996362667867,-0.00716348660410554,0.1843681601126861,0.0010999459417079872,-0.004171945810214688,-0.022382898110104098,0.019613307672920795,0.08281951950343559,0.07862288138408455,0.03051413138252472
CEL,,,0.11234749480497953,,,,,-0.02909175775451256,-0.0475735905613126,0.05672637339289791,0.06809675575370895,-0.020579017478438173
PDCD1LG2,0.02212390832891515,0.007732953286506638,0.02110010567656261,0.1158218605022077,0.022328845421147155,-0.020861715397218785,0.02803754986081145,0.009539493541853841,0.053237772326189,0.04523294224976383,0.08412779480750278,-0.07634703361012479
SPINT1,0.06724694597956704,0.013797688273431218,-0.03595696097039508,0.05738014810651796,0.0697746092625618,0.05664870183995311,-0.012227403304797562,-0.007121931582753186,-0.001606468291975912,0.07570924326569353,0.06767117374545197,0.06507450221172466
CTHRC1,0.07251492725359295,-0.0056177354362297715,-0.032063486939174206,-0.01989353313119637,0.25508425731927253,-0.016296898476822228,0.05942967853422483,0.08349961699043482,0.0813035779173375,0.012813685423691311,0.05309917918272243,0.06696515214474967
PODXL,0.07088725336664452,-0.04530364861166472,0.0659529698740203,0.007895219282583493,0.1699673131295776,0.023177224057404182,0.04074599691244564,0.06514689822335423,-0.06768395201726213,0.08328360755586765,0.04658034050650233,0.04543192531442453
JAM3,0.06973147729521487,0.032207360208490854,0.019012661993809275,0.03406819051483692,0.11932288427971355,-0.00035375707547867215,-0.009748511250102522,-0.028856579328415156,-0.030050239895591357,0.13485759064880212,0.017465840677675034,0.006164209551434211
TGFB2,0.04284940705954909,-0.009636669495500525,0.004697464371608049,0.035557490878527324,0.01369185400428831,0.01646074024860559,0.04322962954073886,0.07231649395511869,0.00995607269034791,-0.00032643262792467827,0.028368911750294018,-0.05427063818688564
COL18A1,0.09588993550636615,-0.0007365863338262607,0.07146557519220742,-0.01879590787214664,0.21569683999389777,-0.017035672791620046,-0.14414959474099218,-0.1125902240935575,-0.009136319515377024,0.0793733017851413,-0.01461064478362261,0.03013136580229577
NODAL,-0.022907407153839557,-0.018126111428352798,,-0.032896573418322916,0.0990528494558654,-0.018729921834615967,-0.06539894104466325,-0.05850240998895273,0.026578554664040115,0.008118288280535048,0.0155533206764584,-0.03684006410788474
INHBB,-0.01278872903896705,0.028675557270154643,-0.01903036868104334,-0.0047843030798080935,0.03958200870652006,-0.005616655845887442,-0.007381426725394579,0.04035114343996853,-0.027233740745061907,0.15374762492666624,0.028528727444258994,-0.012747489934292438
LCN1,0.035449120991642186,,,,,,-0.03673331666638496,,,-0.015096852476880245,0.029407396449486915,
ARF4,0.01719184559920563,-0.047346484124195884,-0.034863987352248264,0.05357059767795967,0.08424251361550324,-0.011796503799939176,0.03696063778397493,-0.03967437623743686,0.10472561541340235,0.0531392728960599,0.12483742749518938,0.06002097897520448
CXCL14,0.041473345544762535,-0.07402390421420033,0.09335483424535622,0.007482770379268228,-0.127303103504224,0.02208731401280494,0.07910685489737306,-0.006943841050588281,0.04720106892585826,-0.07119163257983491,-0.07299729852598766,-0.009112793983733533
LIF,0.036670645348146944,0.033442771070242884,-0.0127616200109832,0.007128264823780899,0.041836790026377975,0.02172889350956264,0.11474860793294762,-0.09115245126952404,0.02514358432747525,0.004059236933715598,-0.04061068477460751,0.08370369646338369
IL17B,,,-0.027289793286129158,,,,-0.020554134621186635,-0.03101361232450136,0.05804629175907016,-0.02897581927608573,0.08153840331361803,-0.045832463003530485
MMP1,-0.0012540862979551679,,-0.0026150849095536778,,,,0.08671700061791408,-0.030635030528392976,,0.020922073874889535,0.02156560816033156,0.12336458407616727
MATN1,-0.009970052143230804,,0.02032270517713937,,0.10137125900743585,-0.01109288174541626,,,0.13741120073476237,-0.005334268634786226,0.045426977787977926,0.03884009443622887
ADAM28,0.02530461577727269,0.013733997890457856,-0.019538926295466635,0.0019578782735229475,0.04384453247966047,-0.013964245738896193,0.05624552261345612,0.04690040894675694,0.0985712750587725,0.04218734115593943,0.03324250984664923,0.004255371671570348
TCN2,0.0838503251217191,-0.02649204887241151,0.044741422716433235,0.023838905881409595,0.11270632500233413,0.01023693907777266,-0.008925075484817501,-0.015202117190108694,0.07878058844728113,0.07224590880426593,0.07302561632215086,-0.0008009002503939473
