,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH881inf,ZH916T1
PCSK1N,-0.02114377510803489,-0.0027889720879132546,-0.03890776434767236,-0.05385963184925633,-0.08486904841598042,0.045620458161907594,0.06519346080874107,0.00961144366550992,0.03780492886900125,0.040614228235765874,-0.011815600281836671
NTS,,,,,,-0.004483008997910733,,,,,0.02830851303580053
SFRP1,0.034463878416230775,-0.00043350721067913085,0.030812082289594638,0.052236768907496914,-0.029851915957708242,-0.02858104443925223,-0.049245235186185204,-0.008507133716658781,-0.0869488789651201,0.06348348739622604,-0.01762186411706841
CXCL13,,,,-0.011590716281007989,,,0.04476858076917863,,,,
MICA,0.03817037348142476,0.09518572620448143,-0.012893390387221926,0.02804702710557614,0.13196578124647873,0.04645268150112538,0.027712833288568325,0.04020658589469933,-0.04016058785016669,-0.019764471154251926,0.06596146454158251
TG,-0.02334899762486983,-0.00884176094875708,-0.030605097315753144,-0.022947265311220065,-0.0230548881364994,-0.0298438743801343,0.05311567663935689,0.01662993161316332,0.05075843219357615,,-0.02375882049692421
ADA,0.0010579330431536678,-0.030280716919914644,-0.03426976618161522,0.014861067575594814,0.05176818902925733,-0.024523152252676678,0.00605901356716881,0.04190036050184024,-0.013163951784852562,-0.03039157390249216,0.025754488666458124
LAMC3,0.027027619606085088,0.003051396232077159,-0.05048354985138688,0.0017293962335950947,0.002940872804516818,0.03580251360617456,0.04205424511855735,0.0778729428175057,-0.050018998109378605,-0.010045195130997884,0.03357322883531547
CCL7,,,-0.012362175497064925,,0.0012102539881505892,,,,,,-0.01276641319530257
NGF,,-0.021328910159463966,-0.02122524143412143,,0.031202109129627,,0.02746187133477854,,,,-0.015873410801022964
TNFSF15,,0.016426594280327892,,,0.0748406223616669,,-0.018475683133821565,-0.03731478544923526,,,0.016825350665209352
HMGB1,0.004468713626347228,-0.002341020674903605,-0.07956003852525702,0.0017588566384878971,-0.04904012630668574,0.017613973295948784,0.031896870565758295,-0.0402044267695099,-0.14023477653215172,-0.034805732277975406,0.010195727532764804
ITGB3BP,-0.013478778522913541,-0.000790595753796563,0.025023037952484808,0.017026723925921413,0.07859340747063061,0.04270233846037393,0.005672765900302242,-0.028110289057119268,0.046742706892137734,-0.05766752452970014,0.02943502009436969
AANAT,,0.020844261486358043,-0.017935635872550856,,-0.02359916736633407,0.046652597522663763,,,-0.05272065767664957,,-0.013507397547868116
RELN,-0.01935693806319861,0.029380777790771723,-0.038720831630496846,-0.009751662218095288,-0.012198593736548916,-0.01810828946411539,,,,-0.06294365678626082,
IL15,0.005357089153940723,0.02843445626188943,-0.019112691826315826,0.018478101103010458,0.018472291822939524,-0.024122561246967596,0.010884721671796728,0.0925527851682378,-0.01711496801208737,-0.03671908879909448,0.014424233277220085
UTS2,,,,,,,,0.07834168095157522,-0.021103558626474225,,
BSG,-0.0665878840782849,0.010493216325037257,-0.04119749509774359,-0.04377106753534912,0.03434221939867757,-0.06468144449161327,-0.005954739027042818,0.01965815935959137,0.0436778537326335,-0.15575538741062905,0.06484331685067778
ADAMTS3,0.009118285270901933,-0.05205694678927242,-0.031439699812581025,-0.014081472414851833,-0.04710107673246972,0.005824922305361525,0.03185839667499039,0.09282587614618809,-0.1246629839162927,-0.042216211218537615,0.017431519633368635
CD34,-0.024724926437265714,-0.004572646217475338,-0.045110675584504406,-0.014191214652792914,0.022062894444526585,0.05193705708056585,0.021285956145667313,0.009064111013041167,-0.059912186895309576,-0.017419471918827357,0.015289986349070627
CCL23,,,,,,,,0.006898822022954813,,,
PLAT,0.052684124298592795,0.08570665005487031,-0.07013620345336795,-0.0149207617103547,-0.07878882052657565,0.010763812679138264,-0.024998403999605606,-0.009532323346135805,-0.04661919905996208,0.03896251096608876,0.016935464904945498
NTF3,,,,,,,-0.03935430085305164,,,,
LTA,,,,-0.02442526687228843,-0.009748966157903969,-0.025848533161921036,,,,,0.028313031875051162
CKLF,0.021034663422215057,0.011711124008559936,-0.014525519923472919,0.025847663989928098,-0.03549807230770719,0.039635862558349146,-0.0026869101119804616,0.03228515567570346,-0.005878594574184176,-0.04644752448215634,0.03267118192997061
APELA,,,,,,,0.023723798220974066,,,,
CD24,0.05624674411041563,0.01875911565299064,-0.013635510346734912,0.038416434403958706,0.024997014962642866,0.028708095491280432,0.042135643466529704,0.07770422054410535,-0.03690306571542002,-0.03502330974771358,-0.008096934730295043
HSP90AA1,0.025259831901640294,0.012839916969893407,0.02349766536490129,0.027376315998703767,-0.05828039329829349,0.03440655104136514,-0.0231228511994841,0.03351545448612522,0.02683649401928995,0.04037029951862994,-0.009129732729454526
BMP4,-0.02402950825571545,-0.04616097891160814,-0.02683793200561229,-0.025892214693908844,0.06954885696761313,0.0012160592986784021,-0.0013909660807765864,-0.022975714587674244,-0.039845218890036414,,0.022157050655736782
SCGB3A1,,,-0.012362174260863893,,,,0.06641684982470428,0.0985493526751831,-0.01598094425520521,,-0.026767755273576943
IGFBP4,-0.0668900637459692,0.045783414879487325,-0.01920665386271104,0.005871970556249505,0.013187287661212757,0.038635886432317815,-0.0188895831378901,0.010570666511588762,-0.1031406508511485,0.09237814049926822,0.009893890743763631
RSPO4,,-0.0036516605599771846,,-0.006380621959146947,0.0006076387507113679,-0.030063417685958972,,,,,-0.02397609452585526
LEFTY2,0.12004734190515122,-0.029083211002963696,-0.023802112436250262,-0.024725246311872787,-0.024097308782667935,-0.006110276499509543,0.035136630982849054,0.07041450364090795,0.004758361662385745,-0.0568542038744769,0.001958823423237811
PF4,,,-0.01282377137641145,-0.02221809996132816,-0.02032124848075541,,,,,,-0.018178917279027856
ANGPTL2,0.03682938908056483,0.02999995759084438,0.005160250917440948,0.001282118807482029,-0.029719087119948032,-0.0027769998750703105,0.008544142930239562,0.10962313278199722,0.06212608085979458,-0.048855667578074774,0.012036353387430065
LRIG2,-0.025076904605461987,-0.042045498138754474,0.037077790413045625,0.030617931071421575,0.0009141207318831549,0.027394329344942722,-0.03619506519495023,-0.008766056208829302,-0.035509333587765535,0.09688585972529537,-0.010196568058760788
ICOSLG,0.07998861628629635,-0.048652348107926534,0.01855578409042102,-0.002445407333733974,0.030612137383651702,-0.010422309623543766,0.06742697734694789,0.04250386672806466,-0.00496211943970787,-0.04131830404872103,0.010616831115365445
WIF1,,-0.018447281140744818,-0.023074295123060005,,,-0.02319922735568617,,,,-0.0082780037199232,
NPPC,0.008237210599570076,0.08629513075476386,-0.006711085457197953,,0.018398621509443058,-0.04525432132374263,,-0.031109761668298784,-0.05448558166129259,-0.027933123867024602,
LYZ,-0.03985628031879705,0.03376934101992695,0.08807592170762746,0.02442916406853664,-0.02222687724699282,-0.00606873054213079,0.0006268194690223197,0.09751385180980672,0.08401945991799613,0.002347078010308688,-0.025666736196113767
EREG,,,,,,,-0.024427907394019285,,,,0.08071860430133915
SPTAN1,-0.010340651859096923,0.034233664175872855,-0.08384495800048623,-0.023563559418547028,-0.12098919851344751,0.02660354641719548,0.022900410991591257,0.04696015468824177,-0.02057411309261371,-0.016592939551500287,0.04744792380372736
LIPC,-0.029893706459450338,0.06066329822893305,-0.015699666826245764,0.039374136168266884,-0.0037356833970818735,0.01598129682776012,-0.030543960202301317,-0.010186381081556008,0.10859505406304425,,0.014540643909300486
COL8A1,0.18046321526963555,0.03838827575884156,0.019600571803512556,-0.013117716976264434,0.04941651560373078,0.013242910334742524,-0.028042990228964244,0.11748547171189815,-0.04478772577799119,-0.079193674417021,0.008771217257006202
GSTM2,0.032181558635845264,0.03543280485510142,-0.0241807340918066,-0.0486855955153061,-0.0033578171220939694,0.07612593102729812,0.01134495682572746,-0.01677180770823292,0.022246183716865,0.07665132129909016,0.015264597033124775
IL4,,,,,,,,,-0.03755000688928681,,
SPX,-0.03384256731979453,0.0777027288673313,-0.011800359806885262,-0.0071463809002666944,-0.02334207271029849,-0.01062269663354584,,-0.04124195679399856,,0.03680691473026798,0.03948471203102334
MFGE8,-0.02327433337643615,-0.07371571553689503,-0.04356471645989277,-0.03530566586153247,0.03105165072333451,0.035847741945533064,0.005247434955246816,0.025756496186736137,-0.00387563271705906,-0.09145405265480966,0.02914455240715122
TGFA,0.0899886297121735,-0.003041824475355181,-0.03193038312380159,-0.014447404512746348,8.22100118385965e-05,-0.03267303594232606,-0.007937799146749712,-0.0908148490692272,0.09155054814225151,0.009550030102408076,0.08010114797616763
SLIT2,0.05210272488068849,-0.052803130458653716,0.0356899058277233,-0.0004007047842314487,-0.04303284675454398,-0.032315504453435485,0.03975481153875861,0.027896278317646326,-0.01217290301444742,0.03552733062639875,-0.012305001211767261
PLTP,0.016042681790454785,-0.045291967858953036,-0.03832136047453318,-0.01795913429112915,-0.025663433902774126,0.035176733945218884,-0.028791884914633074,0.135604852383926,-0.06713497340124301,0.04770682504484078,0.01337735776605465
APOD,0.027217284669312766,0.022004472127725303,-0.06965504817989436,-0.009359370040230712,0.0012095765661506784,0.03614986169837591,0.005720331708343601,0.006217965913152401,-0.09474708635337709,0.08757771708705739,0.027219945267952555
B2M,-0.0025707521087030617,0.027822931150218323,0.06974202492414187,0.08059225725223176,0.02996145102131611,0.008491622939169101,0.06801911914948178,0.10594614285089377,0.018193366181018574,-0.1511340610321809,-0.04273533179808535
OMG,0.026874996491464128,0.0683372016066235,-0.09879464026929656,0.004718443354650066,0.0019994223142799044,0.012838027427080786,0.00953567414093421,-0.0030633225393373207,-0.07888254687358164,-0.11919876639019582,0.023661451566895805
CXCL3,0.030406744277823874,0.008065415343124738,0.11893959092406847,0.036318901693635844,0.11951660957474691,0.033736451182591456,0.0014137700486603145,0.01752266800435361,0.11016818706470483,0.06571552409351518,0.010338569044041575
CXCL10,-0.0867232993774247,-0.00531308456796052,0.008498165100434246,0.14137742979070866,-0.014113220265589078,0.04059871859040115,-0.0025223086669917453,0.057801394495423035,0.19846244366951865,,0.018492159278170238
RSPO3,,,0.0635564274488423,,-0.010734441389230713,-0.03250603784969688,,,,-0.0641934542786774,0.01825503635385845
CORT,-0.003261951814494178,-0.02921275065745715,-0.01705714591697774,-0.004815332018528473,-0.018406444577401433,0.046446947449363826,,,,-0.0104099492207111,
NCAN,0.04058304193573135,0.04994783868615349,-0.09069825038740065,0.005305175415314162,-0.07280918525359523,0.04505211268690952,,-0.086749720833106,0.033237790566253374,-0.10814978944986005,0.07906659088388729
PRG4,,-0.025116403421215235,0.018259891812521425,,0.0011478208482130071,-0.023707288636845077,,,,,0.07456527605568804
ZG16B,,,-0.017142604557440287,-0.0005051021832266396,-0.00465338628801904,-0.020539006087751836,-0.027558056950458723,,,,-0.016154005804534338
TGM2,-0.01910683987113039,0.028612271552125822,-0.017488099415265565,0.019332556479348544,0.05446554996857586,-0.012239681145108991,0.06077701764183392,0.05912961093041849,0.05865770855684956,0.03882722522576435,-0.032944526945870176
VEGFC,0.01666076721697472,0.05612421803840443,-0.02360527216504146,0.005372345783231037,0.03720187006445699,-0.003580111332799847,-0.024720458805419884,0.07261422815483826,-0.04256556328153366,,0.04266558397104798
WNT6,,0.05662523117879915,0.03140714002852605,-0.024725246960774598,-0.014091584899933224,-0.007641899359184534,-0.018212303645832248,,-0.02383389775505705,,0.023580184384928468
NRG4,,-0.02703761591431892,-0.011385997638310238,,0.05763387369764263,0.01190436270327933,,,,,-0.012955414494933216
PMCH,,,-0.013122975026169562,,-0.039277043944167776,0.05437730396970982,,,,,-0.01204367196006889
COL9A1,-0.024592692092464407,0.013829869802844796,-0.023270081247004772,0.04081112136273306,0.1143453225977446,-0.007535078960843274,,0.03286655636214808,-0.1141086236047294,,0.06865266666103023
GDF11,0.059946917907770576,0.04113084390434711,-0.025201432181583352,-0.03873148581474215,-0.0011082171273466138,0.03908442853743411,0.04286227022735923,-0.027880538138868212,-0.10553459947306977,0.01598681011996472,0.05046776776958492
RAET1E,,,,,,,,,,,-0.014211997650238724
IL24,,,,,,,-0.017378016371862592,,,,
SORBS1,0.04149871820605193,-0.0700391613673417,0.031420882930874264,0.027516606340740584,-0.05660455094795662,0.015088640695868209,0.0010152717962512694,0.10531101383279896,0.014880691952762856,0.03686090179429979,0.04992510530905747
DLL1,0.017422396491581876,-0.04085734520308919,0.03078679350891898,-0.014042414567687856,-0.022670199017060175,-0.0027636766443771142,-0.016481583746584733,0.11976258918775315,-0.022064252093762327,0.03675999181193732,-0.045803212412382686
TLN1,-0.013180126334949069,0.09974069612924655,0.04839080161707919,0.02772967629547475,-0.03498922714866521,0.056776809792133495,-0.03625403676156161,-0.011099141859274927,-0.024153862097151813,0.03012345808558385,-0.0070712499178149845
COL2A1,0.15402117546817332,-0.02767478036518468,-0.0677019018559509,,,,,,,,-0.01885450478617908
SHH,,,,,0.10610864022361577,-0.008550298898434916,,0.0097223854589094,0.015881549365829244,,-0.022546757370642538
PON2,-0.0015834580409285726,0.020171863572061723,-0.08802592998290384,0.005303717325381407,-0.12120000892413345,0.012345511447808329,0.018090117106477534,0.08678718400761294,-0.006430874407080953,-0.07906573683141453,0.023139241380864296
ICAM5,,-0.06448767788193194,-0.03331863293410803,4.54769341148185e-05,-0.02057586382015007,0.008390649882200455,-0.01645042771067813,,,0.025156387366952245,0.09748541678111879
HPX,0.10377288239337572,0.02002737175605497,-0.018900356187879618,,0.057673352403516655,0.05129474322918069,-0.008040237698243012,0.15431963766787582,0.01500599799143063,,-0.029897728432111317
SFRP2,,-0.03603096269297305,-0.016435543624271617,,0.017144212824920964,0.08524667216775964,0.13981960392891005,0.0953425255260151,-0.03755002899063058,0.027384368690266957,0.05372046285046936
CFC1,,,,,,-0.025848534724081423,,,,,
CD70,,,0.08964574411352776,,0.14172230725016718,0.05964283270282227,-0.028662806915149316,,,,-0.019765825677251984
HP,0.0625943754741663,0.10665767631043399,0.03990620227705942,,0.012903202054317301,0.03954793670598095,,-0.06090129942752754,-0.0584775861372445,,-0.019379883095182304
CXCL2,0.03807802335666877,0.004933302323914108,-0.04767797734044312,-0.010188583241442908,0.04131689808540815,0.01094576536185593,0.009518505614576993,0.08730376966985254,0.0337120284709231,0.1366848648932863,0.014266590785385336
NPPB,,,0.027041561493010475,,0.10113427078305146,-0.022634028230398073,,,,,-0.013141825157741916
CCK,-0.05017361073907143,-0.03596333208475137,-0.08008977896434763,-0.015182110640188288,-3.6298524124262875e-05,-0.0335851141555326,,-0.032988744352238156,,-0.06173285011652771,-0.01704849493635278
SEMA6A,-0.0290986791902328,0.09140146958855393,-0.055618238986112394,-0.008917123266638844,-0.03933646397748159,0.024359920443505337,0.02615074771102901,0.03453284632790247,-0.10675939790414832,-0.13771869431015574,-0.0013741787485877122
IRAK4,-0.03687165238367779,0.044176637469485795,0.0026103740258365407,0.03941288090225746,-0.01090594357899478,-0.04617346968630769,0.02816900725743694,0.008914183280643155,-0.005666904222011313,-0.062496502169540204,0.05268508132872314
GSTP1,-0.03731664530158488,0.02370543727408946,-0.04596113569678123,-0.033698523570541435,-0.01840487123326609,0.022692053089864786,-0.0675407523595099,-0.07563820306773507,0.0190014893327894,-0.06626216916795151,0.04195504620063379
VCAM1,0.05519877083645597,0.0656415840457735,0.014810993112527761,-0.018970898341379352,-0.04408981096531087,0.019532729979476585,0.020396076266884045,0.04388178008486386,0.03714826218440166,0.10477529384950829,0.007457222832818288
NXPH3,-0.026554087081448425,0.027531928352316676,-0.041395911427553306,-0.03329501506968025,0.03001736771206808,0.015066535194440421,0.041761081225823386,0.05160556077893457,-0.053661872054510514,-0.017238993742828935,0.02160650212657405
MTMR4,-0.011915204451359677,-0.011204061818904975,0.010775394132458555,0.01922588857915673,0.03957742467377585,0.04511297536619762,0.06510087515568697,-0.09267180419891431,-0.05315060249159971,0.04510666538256581,0.0018413690663108713
LAMC2,,-0.024690662391239945,-0.012517827377522335,,0.11233684096511345,0.011472366634566961,0.06601884231140431,,,,0.025942906962184965
IL10,-0.024252505589031994,-0.00938623256367035,-0.02644879332352136,0.050156233403229916,-0.002201649568067829,0.026112065005206807,-0.03079985444800272,0.03644843734730479,-0.05023932370332671,,0.030041869936950735
SEMA4D,-0.010499893839931,0.04316730060831254,-0.0563324458420451,0.04969332042900788,-0.04676969786493033,-0.04247369245865261,-0.04845269885349836,-0.0043131864085389285,0.03280430142979549,-0.016673866735555487,0.04331595710937606
TRH,0.0637615701571197,-0.023430689049953036,0.0703106941221309,,-0.0007058326336639449,-0.016038277552701218,,-0.021652001789202582,0.11077227384765341,0.14473799180072308,-0.014719725486838016
SEMA6D,-0.003007025889269606,0.04207757612634978,0.008599665317597687,0.021695423450078213,-0.05673243233216331,0.036956394059043225,0.09215379249176772,-0.009754625424999962,-0.004429757869682542,-0.06277223763802793,0.009926349361602966
CEL,,,,,,,,,0.05204845380961876,,0.04305446102055583
PDCD1LG2,-0.07824460119179825,0.12046505901586588,0.01667007820051231,0.04365649113329337,0.006066398719584294,0.0011002705180753534,0.025174536908340817,0.036827311086480664,-0.04943819735166291,,-0.02244224389973652
SPINT1,0.026688472097825745,-0.03822867601675778,0.012187907873794208,0.026384395454070415,0.0022232134039477367,0.008747436605749405,0.029353939485059273,0.01863764047344624,-0.11045745392378759,,0.059154973876308775
CTHRC1,-0.048551548315971665,-0.041042886698994925,-0.05115429269618845,-0.03709066062115627,-0.009150922931412361,0.0095874748379333,-0.015712855036801043,0.10010792633332415,0.08061061956994255,,0.040794786677345284
PODXL,0.023761404153757534,0.04160297875754043,-0.04799172714403546,-0.04119549849906834,-0.08732142461415426,-0.0016343896943795879,0.007639126045082312,0.11799813615381824,-0.01750059757812264,-0.025097249778014436,0.02374931788559062
JAM3,0.06481365986798908,-0.019097593153809152,0.03176404929448096,0.005021358168950739,-0.038056178413927465,-0.0077183754996467254,0.02612797957535015,0.01495374146995197,-0.07218950446280137,0.15280043500076754,-0.0015980880672923038
TGFB2,0.06983941027282672,-0.01584112407884375,0.05567139300383483,0.013062992186581933,-0.019376216560717217,0.006528384289906795,0.053492870120356265,0.013146524922384571,0.07707380076487862,0.006210035569569724,-0.03082532388185689
COL18A1,-0.02837364740236655,0.06413306796051842,-0.005557215108176153,-0.048509514654693595,-0.02624628032367387,0.030013771199493892,0.009735193299600998,0.05893910991965249,0.022506444415438684,0.07555735712195677,-0.007617857691931438
NODAL,-0.03391738777426157,,0.07399580624770935,-0.023814558266860787,0.004485627551769419,,,0.08473190348270387,-0.032869185608801574,,-0.020145282933028422
INHBB,0.000626004127444986,-0.02115273256466162,-0.08294201748508442,-0.041089149517513635,-0.0009001923441959022,-0.020808874086350817,0.03349198495110953,-0.0327989596286738,0.04291465998298862,-0.11799008890698022,0.03921430080328954
LCN1,,,-0.012517830194084463,,,,,-0.042359375556195844,,,-0.014885387590305698
ARF4,-0.031803612598352744,0.028996581861847295,0.08474153839158252,-0.008948889241934193,0.08593159858351872,-0.022611062462144095,0.07774581186389767,0.031009812877451567,0.04231862973144502,0.014797151386847198,0.029100741455702447
CXCL14,0.0799093782256115,-0.021886039548256655,-0.017058843141136208,-0.006613495160296039,0.05857407075448535,-0.021607537725585855,-0.021425270765059394,0.08265448785858986,0.06098699646617818,0.08873479417430132,0.04972265855633026
LIF,0.03410468940274777,0.009290665467181181,0.047560286212444354,-0.03013595736484836,0.10094209520011947,0.054811852264013285,-0.004606418335218067,0.04793063602917558,-0.06774113172470257,0.01961528491308642,-0.014047070165069238
IL17B,,0.031581712810222734,,,,,0.038939283344999326,-0.021324893146748604,-0.04951945039367115,,-0.02514350243832089
MMP1,,,0.0027152576438557318,,,,-0.038829576554993736,0.07226062687021274,-0.03323485138904342,,-0.046195410429113896
MATN1,,0.08039933266596906,-0.016435545864008954,,,-0.010086664680476176,-0.017378018876700627,,,,0.005799083384853826
ADAM28,-0.04245949270715452,-0.03719002827642545,0.06852611119457132,0.06291199815226531,-0.02436833170430482,0.022974261598165336,-0.014914440611581831,0.026123463467977243,0.057487183551516025,-0.0348849428687982,0.021644942068177762
TCN2,-0.05388853206684552,0.11331604829345908,-0.05710956955525488,0.015049029385194607,-0.06055614436050639,0.029946482124701704,0.008152481429040202,0.08940102017577185,0.07828710948841348,-0.050788486089862944,0.02759832527361022
THPO,,,-0.021416196779949916,,0.01062902879516591,0.013503855051685259,,,0.000159027989380061,,-0.01937988899483896
CUBN,0.0070401611113109185,0.07292347373728825,0.024690882390304286,-0.020038520869871235,0.0030534973227054753,-0.020329921658410053,0.01032037491230071,0.09808311982282159,-0.006497120247064021,0.03807950127782744,0.02449230700822004
TIMP3,0.05328891529791975,0.007139098584435133,0.012653632823680587,-0.08340133601947425,0.05902322367470518,-0.05240542409701408,-0.05806744789788897,0.013473666241074954,0.03629147272151791,0.04685083362850802,0.03514028237700368
PIGF,0.05663682952028956,-0.030846725739995414,-0.0071461327763569955,-0.016040158043108165,0.009775321521519383,0.026734186024768455,0.04072878379838009,-0.048317220986554256,-0.05043735756740696,-0.13774978939069193,0.041247938296195316
CRH,,,-0.014666128426549737,-0.02988720782984216,0.01827357683586145,-0.019694338396596258,,,,0.04537686631969383,-0.0033192645680628417
BDNF,,-0.02856283951647962,-0.034455121074170245,-0.014851814444552257,0.011061676635444495,-0.011733945494876129,0.03090150234775021,0.037034002201297316,0.13615873553880564,-0.04163671345858142,-0.025781271145172473
CCL5,0.08188923554795285,0.03815290382513023,-0.06053941969454518,0.04034064726377305,0.03326285849821884,0.051902125187637954,0.022175608191457544,0.030436175523034206,-0.058331724017064705,0.025693550025439944,-0.0038228890784200087
GAD1,0.04003615865014902,-0.03930741047939703,0.007537838143510942,-0.04427917856922891,0.028188405476350823,0.021486439131622383,-0.026034239168555896,0.17208702352670446,-0.016654886186435635,-0.08078541405158106,-0.03797965815592721
COL14A1,-0.04156104425897485,-0.019134606315194563,-0.02966209372634045,-0.0016427034207525,0.06822407561738617,0.024843598469887297,0.050529276077783736,0.05032362971634392,-0.10681005432304055,,0.024756455581221293
HLA-A,-0.042033963872273684,0.08491609256671412,0.028076893380607745,0.03611024348631996,0.06893493263898247,0.043390440723077746,-0.05593857011989252,0.03470846130270303,0.0601198550319389,-0.05458574187697225,-0.022821029651537705
CD5L,0.02851738448395109,,-0.014666126729790391,0.05265953139489004,,,,,,,
FGF18,,,0.012015432773963103,,0.004963799224519766,-0.012712914254283723,-0.018044137383108918,,,,0.041158837249629016
ADM,0.035674127646985195,-0.041905170703504205,0.10183658151539916,-0.028370844637216654,0.10532288504058061,-0.023737321002344172,-0.035896066209960914,0.04920634289320125,0.15061657119990296,-0.021042332221949164,0.011440667008045722
CCL15,,,-0.024469133339749854,,,,,-0.03206172916938866,,,-0.01276641779623412
GNAI2,0.053182199772696254,0.0396194551608499,-0.05565478713112778,-0.023296985017272273,-0.11174386507491049,0.08631345255274271,-0.11828956062503841,0.14715729479731088,-0.028606334856716334,-0.05327260195899721,-0.05434888536874356
HDC,,,,,,,,,,,0.07288480020567475
