,UKF248,UKF255,UKF259,UKF269,UKF296
DCN,0.06697558470478934,-0.017180625126991665,0.03772166287635695,0.05315791107761411,0.005460660367334666
RARRES2,0.011878903865605483,0.015048319696456,0.012677116710213113,0.024416045485494992,0.04036056055650533
SEMA4A,0.0104440055999864,0.01997096354254877,0.0034687130113346,-0.03378780200803251,0.012907100421510683
GDF11,0.014441834808429706,0.02772561927400074,0.009519931081619396,0.02464889837882878,0.05865480608950491
GPC3,0.015215475483695217,0.04102690424356097,-0.02110344092002591,0.038583724475244774,-0.005218792013659381
OSTN,,-0.01848306758265773,-0.016679856083330297,0.01044729196956968,0.04537121267322262
GRN,0.02070525307745919,0.03685381463771357,0.001220795678556338,0.02966760550203387,-0.018387188444573363
CALM1,-0.014654304113278418,0.05231214755413324,0.01707636883832712,-0.022714925126877648,-0.005547275517760102
ANGPTL4,0.042206010202385257,0.006684066633159627,-0.06615437389111618,-0.02515392425569821,-0.014225243679395181
BMP8B,0.06226504253720273,0.04137160479384953,0.06409430137532524,0.027297959545818717,-0.00977938585430377
TNFSF4,0.05891941193501609,-0.011230678630834653,0.01357980601491121,-0.006799747049979962,-0.013236164329507024
RBP4,-0.00825371893525339,-0.020034102037645853,0.07200169985906497,0.031720805810604394,-0.009268636758383464
DKK3,0.031263770663166233,0.024985994420903625,0.012345777499745348,-0.015226278378357565,0.05002438790799272
COL11A1,0.015882438828989206,-0.06275106247628963,0.03942452299773942,-0.026440936416415026,0.006510115065200036
COL5A1,0.051233051022536724,0.02883643146688963,-0.026266817688365845,0.07671456568966714,-0.007682507192615662
KISS1,,,-0.021233202559447557,,
MEGF10,0.018956488836196893,0.027173825141240327,0.03338488870516361,-0.015365949203728071,-0.03867668389043533
CEACAM1,-0.017949800583186973,,0.00671759861369158,-0.026228379941605824,
EFEMP2,0.01002245535670613,-0.0027621046001288095,-0.000781587227809459,0.027617191176376406,-0.024444008836072905
IGF1,-0.044627853315232474,-0.02852234521209962,0.016997333375349123,0.03371351919169239,-0.02892009821651219
COL6A3,0.1029115781537604,-0.01707287725137948,-0.05799994867018167,-0.02058242086335604,0.0072079083404286495
RLN2,,-0.018483069199806683,-0.017268230626630632,-0.016731212478657005,0.0022148958065371462
WIF1,-0.026594367661483514,0.058682990786074384,,-0.01190962334012908,-0.018957505589622434
IL13,,,,-0.014362153058210564,
PLAU,0.03622411577399802,0.058520559452513866,0.025540695524426418,0.020324839859305943,-0.016401006097814298
CXCL12,-0.04331033776239363,-0.016448724031627556,0.020740601941325428,0.037362699994975365,0.013619129416870736
MMP9,0.059416406422025524,-0.017403739810674047,-0.006853061720556355,0.06771835477741435,
TNFSF14,0.017604907156384603,-0.032323803722618845,-0.02422634205599176,0.012461903210123791,-0.011046452630231069
HBEGF,0.02370866636648885,0.0012938831215160021,-0.0062172357784600766,-0.013530502846662247,0.027230092979720212
NUCB2,0.0015316781141691547,0.059377253906992875,-0.0005876431919362425,0.03553263898896544,0.0002653309741279954
VCAN,-0.0008095981190776928,0.01458012547059919,0.07051539994189733,-0.014696115231882613,-0.018327351879221437
VEGFC,-0.027206347295052016,0.01749464850767615,-0.002796400458584652,-0.007626643208353114,0.025819223544345786
LMAN1,0.020958720173564618,-0.009403343036765304,-0.008715111868110937,-0.0017416972095678366,0.0007526471191917271
IRAK4,0.04188434000689989,0.07022250123890625,0.04859208828091524,0.0566837183907135,-0.034292370871294185
MICB,0.010553802135677554,-0.02975957742867551,0.010313412519978409,-0.013208795405424837,-0.019596134958068615
COL1A2,0.08899911725568924,-0.006647577212962633,-0.045108405728408366,0.07380264901020636,0.027419455671725955
ICOSLG,0.026108236572207715,0.054138681594366765,-0.013854737026504353,-0.01200180010397006,-0.019118896878574897
GNAS,0.02925735951426892,0.030977707095435434,-0.022552660267317656,-0.0012834916538384269,-0.0004928739754900542
C4B,,,0.05083465586221909,,
COL2A1,0.10874502991216706,,,0.0067312498059944005,
GSTM2,0.028066696322200872,0.008348971414714785,-0.017864747333383814,0.04985362804923088,-0.029775984350408544
NLGN1,-0.001267222509291288,-0.03280092139036187,0.018402135071529033,0.01718286053030516,4.9151811797114994e-05
SCGB3A2,0.007378032021386727,,,,
LEFTY2,0.08432304373823116,0.026242369762596005,0.05386645384181218,0.05131585736203381,-0.011046452630231069
ACE,0.048096489147512286,-0.038645049967943004,-0.005789666458853106,0.1051490117305144,-0.014829466721239342
RPH3A,0.023516197456362745,-0.0010859567870139526,0.04355982042801726,0.036646287315660005,0.019379653772940843
NCAM1,-0.026930382565298075,0.005399843344893471,0.07001768080229663,-0.025470276642213335,0.05985797583277603
EFNB2,-0.06913738764997515,-0.027922621015049685,0.013218322828307845,0.0443688319200066,-0.00650628744815936
ICAM5,-0.011652963945931601,0.04082789200914715,-0.02298008699941452,-0.019800550686313277,0.010065207713475813
CCL5,0.06350210866594315,,0.07208107074690813,0.11110677835032144,-0.031055687422254213
PSPN,-0.0006226755022601198,0.08877731505047547,-0.020297885702118153,0.02575396678510561,0.07528219011590556
PENK,-0.03824545326080431,,0.05520616004043956,-0.0030125563411710667,0.07628752554801863
EGF,0.00664103427750382,,-0.021615813344324636,-0.01926398471450229,0.015777110486963845
UTS2B,-0.015628768978468977,,0.10298872553902541,,0.024714116998593837
F10,,,,-0.02085640289289106,-0.029606224374594023
FN1,0.06891178220809649,0.0028337267525163573,-0.04749030198136714,0.05975713271519159,-0.015784728733811426
FGF2,0.002754695482604686,0.06290081585057293,0.04120961038872047,0.01752543734152163,0.04691836017733376
GDF9,0.13311410030091128,-0.0064217868025372975,-0.0056323594210228815,-0.031181598993799024,-0.017533613332577806
CSF1,0.04773025665740949,0.008102077589047097,0.028056527726717587,0.014387706280696837,0.029900420779604364
GZMB,0.06139300900966898,-0.02396628324454861,-0.01679219538068321,,-0.0127802277850549
WNT11,0.057696020426837136,,-0.011001214206801668,-0.013993248607581348,0.03911621489117289
GDNF,0.03837191155340496,0.16063947613855498,0.1358311810605945,,
SHBG,0.07082123392034338,,0.013667279981918393,-0.030439747168829308,0.03876851068466262
EFNA5,0.014254514118074595,0.040595827138345905,0.003712547686929645,0.06039492140795054,0.0054838208060295395
THBS1,0.017505467407632803,-0.0069914484741361435,0.01154939662965498,-0.004536623934532406,-0.0046344796822620615
PODXL,0.010664356169385764,0.03936543114901385,-0.0010346354505584748,0.010515499836128305,0.0697134770503892
LCN2,,,0.03694209838550154,,
C5,0.10574195715143382,0.00617417312861203,-0.007781748276968129,0.016721213438097918,-0.03557306795125625
DLK1,,,0.014776742971752918,,
CXCL5,-0.021674062727549428,,-0.01321294230582743,-0.01558865868773312,-0.005597593213826831
BCAN,0.00886043120312101,0.010325501534545492,0.041873305375362546,0.02516412190881425,-0.06272485333777439
RELN,-0.02873844575647829,-0.02486325515497895,-0.024953786885523008,-0.004234574397496787,-0.015153551288341536
COL4A3,-0.02390547114631454,0.012425029794525208,-0.01454199669899054,,0.06553387908895392
GNB3,0.023941204491206434,0.006710357674679191,0.02974972788579029,0.006464609271462894,-0.01691668925082326
MSTN,0.04865875414687633,,0.01683700654294121,0.06544356529156663,0.009498230509070853
COL18A1,0.05972128981882317,-0.007027928819206363,-0.020154702620011847,0.07219752557302549,-0.029070725177520417
FABP5,0.02163963407883202,0.027913723834650354,0.013646653870906451,0.05749497555760483,-0.05159077074587104
TGFB3,0.022420384237306634,-0.026633619646659584,-0.011938405001869963,0.007237886481300425,-0.029219208017780423
BSG,-0.030486710983044802,0.028305262788506036,-0.04023595881999382,0.03466388284940629,-0.04166413420347226
TDGF1,,,,,-0.015030090307471756
S100A10,0.018525145687274588,0.03162076905437531,0.01155739222423674,0.008478861707732219,-0.022490222718267845
PLAT,0.06972586174002848,-0.0015298199330240456,0.02503012836393879,0.030855205440343612,0.005778475336464888
SFTPD,-0.023565388642062708,,,,-0.01138826154432045
EPO,-0.01962408284871382,,0.03603296782284984,,
FGF7,,0.05818971001319508,-0.013087070887535433,0.07191059289243637,-0.04164782743099728
CGN,0.004803841600477239,-0.041300581505570456,-0.0206774373667629,-0.006225777643238123,0.03511941641670618
FGF13,-0.025060536533741826,-0.0007489039444378437,0.020435951445893632,-0.007568752840619321,0.005779803914162905
CXCL13,,-0.016031275019935613,,,
ACTR2,-0.017261176984712696,0.03200424120942982,-0.059383199605307795,0.029549996580465695,-0.025511255293570196
SLIT2,0.07787819974830189,-0.01754061871214977,0.007931692712309948,0.02442724003444148,0.002827149945442572
LAMA5,0.029444771578308413,-0.017963785590901737,-0.003885724074305234,0.021386956763726497,-0.0351057496860413
TIMP1,0.06414863422575287,0.037942606487444026,-0.04314073156390006,0.07409345263426007,0.02019559107991735
PLTP,0.08675538354369533,0.02258680601415439,-0.02087479375691214,0.025573361218281822,0.04061297292303937
TNFSF15,,,-0.015799747357591543,,
PRND,-0.014604788042927506,,,-0.015756578359836754,
NPW,,-0.05199286768328356,-0.019344757140607887,,
SHANK1,-0.017656694224826606,,0.04934320788735208,-0.012203746231467718,-0.0018504138259395613
PTHLH,-0.011145693490457386,0.003365443358653172,-0.024441840216021058,-0.0002896824501335298,0.009432396868246491
SYK,0.08277230810262162,-0.03242387960660438,0.018855655611295843,0.019433927779920267,0.025712308688266277
FARP2,0.014155525685912588,-0.04509443226647116,0.03939959520203946,0.06381960613691587,0.04078473798724753
P4HB,0.004800668704706816,0.005509816293164256,-0.08407244290697237,-0.0060130476168126935,0.010404264147843964
TAC3,-0.051594348434718766,-0.022273196384456243,-0.01724350703987043,-0.021545547191796445,0.0180972872367907
