,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GRN,-0.011577707327199673,0.0046457539916588,0.03129071291153765,-0.08871514681494845,0.04881111326536764,0.04473062815739177,-0.05690756835322392,0.10878779908291235,0.20397473351384654,-0.00024434584575081577,-0.002024283281638666,-0.0189691224799573,0.010259897885297799,0.017473620450993512,-0.02336002496978248,0.02401653624146905,-0.020585765494910948,-0.08347365533943231,0.07181858860039737,-0.023611045119699872,0.030002375041712156
MIA,-0.009101455920284026,0.006848089979536096,-0.012847299851905686,0.022613841740877546,0.011363026429590042,0.007190611487071435,-0.043991036142394475,0.12524471962527428,0.08071492274959195,0.051692961906474835,-0.011099194027599001,-0.05217859001334793,-0.07287775767051433,0.04032437087077362,0.017268526458093587,0.12486538994445255,0.01559708849216818,0.22375106046836565,0.1485221857189441,0.06585398427246926,0.028324949557606262
COL4A4,0.039925162692962486,0.07133921183848686,0.12072329022368668,0.08189620593724851,-0.06873225684568168,-0.012112435950221106,0.11408537945952404,0.12926355154279803,0.0038839882235495596,0.0634594717478247,-0.018645763276746687,0.03309216280126019,,,-0.011481540882016788,0.08904554091779768,0.08566235776017608,0.012492061424827021,-0.04555282382009184,0.0260125779654249,-0.015805963795859156
TAC1,-0.03192625845843858,0.06803981902915601,-0.007834951011036201,-0.04900002990709044,0.10033391749551446,0.08296837529770844,-0.015851926028386903,-0.1706971748801853,-0.1467580328397407,-0.06260601119134684,0.03701280957382308,-0.08970067071479416,,,,,,,,-0.020741913344481763,0.024859017529525285
RARRES2,-0.07292298229710867,0.023576869804286756,-0.03044358664360132,0.09110107474321225,-0.07817133869447308,0.009580808695548842,-0.11180389742001978,0.07527026919858489,0.19735649242646355,-0.09174449247281351,0.04309494611922819,0.14148502982705757,0.020032997644616076,0.126634053912321,-0.029827571970255057,0.05533833560629037,-0.0435155284304204,-0.04787515900701196,0.02166918108984321,0.04850972203503976,-0.0374756326601482
FGF7,0.07316517786099862,0.07896082462607262,,-0.004725700786093571,-0.02163531725039323,-0.04435668516083183,-0.05493331306149861,0.15228716357505356,0.020530534825790286,0.04523695584167237,-0.03099230175396988,0.04372329726313325,0.0365646235449184,0.006208835645209264,0.017459341081115774,0.09615997494681026,0.0837146703917824,0.06013896298440147,0.048167810920291106,0.05966206912135323,0.02536083652397825
EFNA2,,,,,,,,,,,,,,,,,,-0.026463889282857367,,,
HBEGF,0.06468533195163735,0.02003555284826908,0.008491106955702859,-0.04949460192233127,-0.01684326203325467,0.03787657602687129,-0.013482260234061863,0.17580925277253165,0.11852835630169886,0.06950878357888392,-0.025062921041372026,0.06339048410559368,0.07958537821833785,-0.07498822136475547,0.03550705433231673,0.04761340100404624,0.01278469047329154,-0.014348557473959448,-0.018103166809584063,-0.026829299587779902,-0.05386099710233665
CSF3,,-0.0536692224168678,,,0.016415690535241306,-0.01920640567519048,-0.07464998356040993,,0.001591418751536062,,,,,,,,-0.009456392488014206,-0.09475525738675675,,0.005242553719520368,-0.04335275680189469
PI3,,-0.06357919716000078,-0.04238881846619444,,-0.10739548851700931,-0.020725099791683972,-0.05873866238212088,,-0.037935466473041156,,,,,-0.004205966267009468,,,-0.06891347070226908,-0.17006004684797782,0.05331516363311405,-0.05052414982038778,-0.02242504631975851
PCSK1N,-0.020619782400453642,0.10463071393791999,0.05670290209362149,0.019586888996654922,0.08209520023022865,0.05466145268321057,0.046023632581998215,-0.15446555965518724,-0.03268762696139992,0.0941683001753842,-0.02829863795351436,-0.11134882439741164,0.019245422227028748,0.05949139152083649,-0.14258181886494586,0.03527260708378362,0.041809390892582815,0.00966439459602528,0.020451604495886733,0.09698562595049194,0.007701393946977042
NTS,,,,,,,-0.026997666947113988,0.005454066005309913,-0.005987708771177183,0.01175871231662862,0.03610148365687542,,,,,,0.033174104371682146,0.03516241627727019,,0.07227865466413826,
SFRP1,0.10051109830863096,0.0626458027043669,0.01938317860015604,0.04746653666798494,,-0.021981165565531858,0.017461380571691047,0.09076979030451816,0.06097805149970951,-0.04230171266598016,0.07198956783487255,0.016913512422007955,0.017299216629704676,-0.032009354193627215,-0.02470838675525452,-0.018794668880960354,0.01917266657450128,0.06936560200769966,0.004504525957697097,-0.03884734400959966,0.09360081414211668
CXCL13,,,,0.17241179291013053,0.01723917390035522,,0.028834830962154,,,,,,,,,,-0.037642096710271786,-0.015536539415440679,,,-0.03516497475811551
MICA,0.07774152352630889,0.09270772065365691,0.005907206903979303,0.025659718038188537,-0.05346301738892015,0.01810151143407133,-0.013028612332291844,0.04717303027018205,0.1342814977521717,2.5388379439116576e-05,0.011236591355490258,0.07535122360788873,-0.02234748068322499,0.035544987554769106,-0.0023616274478241257,0.08069146241427014,-0.042864436249171634,-0.03258986704188132,0.07571559044187688,0.025162649813886582,0.06243325749229267
TG,0.07763028187951734,-0.01461134397950235,0.07937581665827842,0.0043370703231519064,,-0.03492456621740366,0.04427860292311893,-0.051212116125939657,0.0910044359524746,-0.015619616135326876,-0.009628732897806174,-0.03394945378668908,0.1438965991155004,-0.057254993082493294,-0.005154804650922874,0.015560340144050205,-0.002677588990555191,0.04239834083053235,,0.042627324602773936,0.01686210776619527
ADA,0.06847455899398862,-0.053462052819637416,0.031985701940845726,0.007664122333716137,0.1053578298114371,0.004691215831130542,0.08520643119743758,0.11162174021657713,0.14626975639536627,0.10655834107371683,-0.015637836569252255,0.008515177266292414,0.09167983489386748,0.040368111834863045,-0.016279025833372603,0.08609241031120957,0.04370199726340442,0.01597164036506044,-0.032235880252291425,0.01280920568103991,-0.03333414773918215
LAMC3,-0.025245383977415683,-0.010409316445114284,0.04685731863093138,-0.00887302321514535,0.06889225380866212,-0.0035496518548274666,0.06280995243634843,0.18137586939545475,0.2114609472337339,0.010055774249078676,0.020970942533583083,0.06526868727897173,-0.048369597149054866,0.014665095772417591,0.01892967806862226,0.08240855595704356,0.09471178847976329,0.02055112409756868,0.008249902612609857,0.0015156321316032251,-0.001184389424877234
CCL7,,,-0.0256290768919333,,,-0.03030904744551397,-0.06949791148681952,,,,,,,,,,-0.02511650794138179,,,-0.02814351772729005,-0.0663727226600654
NGF,,0.028622772793142418,-0.008966152547586478,,,-0.017541341886886434,-0.03318338224068658,0.045751060966409775,,,,,,,0.02606641907822836,-0.00940435019116177,0.0020152034535185076,0.06747719698779797,,-0.02375786657819121,0.0058524896315963176
TNFSF15,,0.1397446529127354,,,,0.012474579614784735,-0.01972541373836558,0.028897025202878422,,,,,0.05974833116582648,,0.07253125080315578,0.0015219748325040073,-0.024485774902251865,,,0.0500698738546396,-0.036973530770640355
HMGB1,0.04829521704551044,0.1037410906280661,0.02779672366452048,-0.04576679535530611,0.11704149397393217,0.05370882471919884,0.0714930775201678,0.23362615861676694,0.1903379815777636,0.00415867201752332,-0.039671022773266035,0.03576112070028384,-0.013436839606040973,-0.018359592842217644,0.0015690552197127848,-0.007067559523587059,-0.03407075382140414,-0.04148502776795502,-0.03689370482215519,0.005727037750143194,0.1186873914547715
ITGB3BP,0.020194869901516883,0.00023264202532424086,-0.05280595265604789,-0.00440931759899315,-0.021341695678660975,0.07226480707971367,0.03757453754281461,0.2812044346051075,0.17838728984643928,0.028652697832128163,0.03253256982696252,0.047121303724297216,0.04253777223998867,0.022331038045783187,0.028802273007709624,0.11506279744680406,0.026564522638813665,-0.015427369323669502,0.0637008819178322,0.0512437308495159,0.01519552902401761
AANAT,,0.004136650177351043,0.0527273859849189,,,0.0090964846724085,0.08424706992386621,,-0.01187735696819268,0.026988418699410294,-0.01109919464496451,0.009110793513486912,,-0.0028631525418407466,,-0.04226866224953025,-0.00233827735517452,-0.012553308473267775,0.03093804172824466,-0.015601159289751348,0.08800387921520747
RELN,0.013876682421393036,0.047149869220582556,0.06727457759150351,0.09972083282331264,-0.02443823103520918,-0.017452753872219128,0.0264814844973388,-0.049661557860607476,-0.08281803778775518,-0.001769801549375211,-0.00061491659578169,-0.02730978344789654,,,0.10206795413613637,,,,-0.01208399130207749,,0.05140209792376767
IL15,0.014497584030558204,-0.009651350381205796,-0.020218652415892012,-0.029699988111389974,,0.012776659744750415,0.014971405045494124,-0.04222323253932042,0.08619489331794424,0.08839300025880098,0.04832832226872519,-0.003349787864242707,-0.005872198372424114,-0.04487445475409041,0.15302247038117733,0.09960370720157535,-0.017548166145471916,0.045640465371792366,-0.023721882166430862,0.09379646915110698,-0.08066517532177564
UTS2,,,,,,,,,0.04680528998909621,,,,-0.040222099878885365,-0.010481616770910515,,,-0.018763788824262655,,,,
BSG,-0.009308247797210898,0.04633295831622521,0.10765635965733582,0.109947168545614,0.007122259508961302,-0.035740736182855816,0.0370673428474898,0.1507593555182382,0.008490963161304913,0.12050404465873452,0.014879364965389703,0.06090751090266555,0.0675022012388488,0.04199199724790543,0.047915331584234125,0.06055411174003374,-0.023353201454005056,-0.0190858255667588,0.039493449202933614,0.024803732096926576,0.04215058513214538
ADAMTS3,0.006033220558284949,-0.005539389481321785,-0.011893187286529095,0.025410609722890866,,0.04100416212079916,0.05391807856370468,-0.031549862345785815,0.21841325716322293,-0.007281133856267077,0.00393183073271006,0.06331368148043748,0.1088195817822942,-0.0079788735976155,,0.088941925997393,-0.042851007560596566,0.18140616873591994,0.027128391864837915,0.11879618247594587,-0.017889564805885782
CD34,0.007710014927193867,0.04496336276936475,0.10702921359177138,-0.03337585180368963,0.07806368513287906,-0.04877232921882625,0.0175358280073648,0.12867691750242047,0.2221592512171861,0.017138112586583657,-0.02076629181436891,-0.03304536336544772,0.022032189349475078,0.09563812353438544,-0.02230720066985559,0.09025070637963957,0.04373450713930777,0.010613217886779746,-0.02918573577649155,-0.008720295229205036,-0.007889181941584765
CCL23,,,,,,,,,0.021212846376987223,,,,-0.04181326652047782,,,,,,,,
PLAT,0.013263302561262375,0.08744626213927599,0.07828319524168592,0.11169652868976969,0.16901332950510306,0.08152042547587522,-0.03167428439196647,0.20893602005053058,0.23208197864641025,0.06588872708586772,-0.003997930381702676,0.09286704993871625,-0.01701906628625579,0.09758139697450541,0.048663381939211034,0.13488903873841002,0.0756891675288224,0.09402269657228528,0.029564226559451415,0.031653347894092486,0.10031709591238205
NTF3,,,,,,,,,,,-0.017916747920053478,,,,,,0.07757347325076307,0.12321245187735867,,,
LTA,,,,-0.017144212639350613,,-0.00793793747013227,,,,0.07787018891898392,,-0.027941837141469767,,,,,,,,0.04663149391452788,
CKLF,0.07729620354143925,0.030880672505636315,0.02923982005442319,-0.02053551709824776,-0.004993743005597645,0.0394464424962647,0.00611697876471437,0.25514287014660547,0.2215235780758313,-0.03129451464667296,0.005707587950365284,0.05751283812418411,0.010942858149301847,0.04723683741612616,0.06982864502585072,0.13152504447707647,0.07464980618664012,0.05643236926213771,0.009477957228655902,0.07164493551603573,0.022833418662737085
CD24,0.011508714842107333,-0.04412789667040033,0.029550332803271056,0.023915997594838555,0.05850801012108964,-0.05461823744758109,0.08254413950760933,0.1665431790993507,0.08012562539776283,-0.10037964805090338,0.05882232722709114,0.021886161285513555,0.00788495217634521,0.07641239639139678,-0.14139432423111514,0.08466212340780505,-0.005234822763376734,0.0328070429688494,0.015833053807372946,0.0758925239300097,0.016021305528883957
HSP90AA1,0.0037417207001178977,0.06971515154575289,-0.0006548732124803762,-0.058665408174679835,-0.09754226426014644,0.043202579845424194,-0.042307461907191715,-0.26122786826382915,-0.19424413751684388,-0.1263906954221496,-0.03940341690210128,-0.09310904704482723,0.02464574967687628,-0.13490568006624967,-0.062261322281500026,-0.10026820721187026,-0.06193367279231716,-0.20814784082381424,0.007637512465311085,-0.10510031849619351,0.01686700876657298
BMP4,-0.03805213783024225,-0.03897540180718893,0.00858479955518808,0.00039447713636138595,0.025661448018900388,0.040390651135985875,0.012606589191613435,0.27507236364257165,0.001040494277819124,-0.02654105253329314,-0.010276876434637957,-0.0007998591225654196,-0.014567748934075744,-0.03181558884731488,0.11901541900146995,0.17790498613921002,0.03002537692428443,-0.003311535637742803,-0.005868529547109149,0.03799107454164782,0.006156533490096203
SCGB3A1,,,0.0008572968096250676,,0.1254517853792598,,-0.0596909304171591,0.031394260148609375,,,-0.009362279240803713,-0.02001464461799685,0.012370930989022026,0.061102194380098486,-0.0010983109079744928,,-0.03822838688426002,0.09892526302282757,,-0.015020787690002911,0.0063005328820709096
IGFBP4,-0.0246436228560004,-0.023201707590948556,0.05827710979474543,-0.0063388342069144125,-0.0066058204933003755,-0.03991689536995395,-0.06831230872631129,0.1706490321957992,0.15852830767608803,-0.03027114695669112,0.07453457181929586,0.03166310623232909,0.01721851526073978,-0.019282852537229774,-0.07841234589053031,0.03596865373093343,0.01981356365203684,-0.12986148605830142,0.016667369491003507,-0.014399692643231404,-0.04759466050627778
RSPO4,,0.05477142683525818,,-0.003004511875348041,,-0.02117723176617283,-0.05087023547368181,,,-0.02458813265202002,-0.009362277871358583,0.027947627867427802,,,-0.0604592718267379,,,,,-0.028709804604737404,-0.03337905887807561
LEFTY2,-0.036608932007370594,0.015954928499178025,0.0490601863920556,-0.017354769655024506,0.019431945734587036,0.00769685962767122,-0.024353675389037384,0.14159978822651723,0.23000790531733528,-0.004526426011792876,-0.010265852189118877,-0.0067072956662192216,-0.09200829818885113,0.05673759833313325,,-0.000287521635271175,-0.021321071022316333,-0.030428717983599095,0.057893904446609246,0.056305604841339875,0.08551980932105524
PF4,,,-0.02658605054819473,0.02643296255273726,,-0.004609316295859452,,,,,,,,,,,,-0.024255986708146826,,0.005373626985232688,0.048668476066390076
ANGPTL2,0.09265305125417818,-0.021063252148306257,0.02399763787634675,-0.025034404848178825,0.15276215492969997,0.06291722964975138,0.012771710214269693,0.3244133847083582,0.20681496263342805,-0.041408487070663774,0.0010311314480666001,0.10375518553842698,0.07411066389064062,0.19036740112884445,-0.031663167716785824,0.07699329635621704,0.055350136494998696,0.14527446128485344,0.05494126966081728,0.03239589415639481,-0.002510909135664736
LRIG2,-0.004799669166609442,0.010006358054215667,0.011895373310823227,-0.02773621767789136,-0.017639903440232692,0.043374264544468286,0.1284959382614582,0.15532313467976577,0.11671855224434328,0.0667733825383914,0.002279818576150747,0.05645967963472967,0.017986839563906724,0.02312270395360473,7.743061984271715e-05,0.0661219333425197,0.03404030076102736,0.07563170241177838,0.03555473862964963,0.08142889213650141,0.06356385967735241
ICOSLG,0.08098472184025134,-0.046814358166488275,-0.03246358494670737,-0.01939409769767973,0.006436017854434273,0.02208677038604821,0.035225740095114325,0.17140511748196038,0.04558754307896137,-0.06561161962764779,-0.017767855070261646,0.013373587234626413,-0.059678612328781515,0.03784980960167348,0.046772538481794836,0.0315311221084762,-0.01419924651783142,0.08814177911976614,0.022116148437926662,0.0643335331504894,0.0033748547803591987
WIF1,,0.018480804312880884,-0.04783728269158388,,0.003903408413392219,,0.07051198705692614,-0.21614004633963846,-0.14196839462820174,-0.029823812477158332,-0.0176178685386159,-0.06543339801754938,,,,,,,,,-0.047980481044473326
NPPC,-0.008657162507201624,-0.03704337659130516,0.029226491957024436,,-0.00015117067930430612,0.036081197785059346,0.02492012306398878,-0.011326680764874936,0.0228706893548157,-0.013962087710683087,-0.013011275092952853,0.11286339630452306,-0.03694345602400022,-0.032078170091369526,-0.07101120885567792,0.009986218398172752,-0.0024304289673254065,0.025127644028674574,0.050906696217276316,,-0.011278843274544538
LYZ,0.009791407607911919,-0.07300101866727181,-0.02413342279389083,-0.03511263337511238,-0.10881075319952739,-0.005468008709322572,-0.13890584568937692,0.06891068441885091,0.2137000611056795,0.03729666290831275,0.009700369864728959,0.014254867503672239,-0.030973301729973785,0.061104075193025215,-0.014460646887548423,0.02694875748035432,0.01948968554781777,0.009432062847450264,0.05759336360512308,-0.008011422272757402,-0.053933880806534086
EREG,,,,,-0.05374868132600731,,-0.0894614500371847,,,,,,,,,,-0.002960435135689478,0.03802879574113082,,0.04854489884298672,-0.03010375491062361
SPTAN1,0.024487688688206017,0.08399796313850003,0.054586853734122226,-0.019014559912494476,0.08285782981945633,-0.0037583794987007886,0.11221935659813186,-0.09607204004309623,-0.059394947202629236,-0.018248498708227246,-0.006877250160507513,-0.023699938525029995,-0.007544549343206912,0.1393734643429184,-0.00816184937071291,0.10808177389958609,0.051317898010105896,0.08062309302443224,0.09515453937041338,0.109125087483828,0.06376970328908121
LIPC,0.04554225511007122,0.07195702567480293,0.020922445337352512,-0.023471295731906115,,-0.04118914914114902,0.003609490880653977,-0.0654774070667959,0.08398924021845665,0.04189823395295225,,0.065084882527182,-0.0011563661193660388,0.06172834704067985,0.033722450444137964,0.0736663053331254,,,0.10493520652134966,0.05179325664399142,0.023616063246456046
COL8A1,0.006174832550098445,0.04870791313370636,-0.04235291276612236,-0.040714818530857615,0.03712724972200492,0.008883637645187653,-0.02105412577530446,0.08271080770515356,0.11391022105774883,0.08604206866591388,-0.0016377060713148794,0.0449453249306769,-0.014769324084338474,0.0984795173156677,0.010067109526872496,0.025408657912663876,0.03565990328185338,0.024377619981610414,0.00038040827925899716,-0.01205709482637044,0.08051404783000214
GSTM2,-0.0003113803690498884,0.03480813018076365,-0.016002221086907454,-0.014995338002083925,0.0038516538572680695,-0.03191962059478127,-0.02990344394393569,0.03422268821555766,0.003360770289455644,0.06284992836100446,0.013416536690853556,0.05062453976905408,0.08757401227585773,-0.06890052104242715,0.0398833416904421,0.061450665876196665,-0.011355789882522843,0.06246758956165247,-0.0453055009411569,0.03654386088829888,0.03543184911466555
IL4,,,,,,,,,,,,,,0.03286823369722258,,,,,,,
SPX,-0.005549387929911052,0.09472301353643045,0.01687885571545815,-0.005340821460650424,,0.07500370267419063,-0.01791258914231831,-0.062394025972555174,-0.07155654259535119,-0.06278101037194914,0.01783706528173863,-0.07896889980070584,0.01665109491347727,,,0.10328642147323683,-0.007929618472604363,0.05242133222093751,-0.02097552183575865,0.14185992248240753,0.03925738497338085
MFGE8,-0.015001747365830764,0.01297823627999608,0.03200980116369597,-0.015956762076267776,0.009354283554136616,0.03492212853345611,0.006163140693029659,0.11362812985092591,0.0774137692071697,0.09455388658618408,-0.009249144648584437,0.061845616657570913,0.03793960942355162,0.08335748789964754,-0.031026865570875545,0.1258676540436344,0.010856206981459103,0.0027748266158529673,0.0730542264700219,0.024270330112922237,-0.011948111618976418
TGFA,0.0920017034212305,-0.008547244362237985,0.011501461232105816,0.012413223524520274,0.00838195849493199,0.032971982013534275,0.11328526159012273,0.170928334447333,0.11118955115492488,0.07141058456810061,-0.03124209767119981,0.05604321923664124,0.16583897661081407,-0.05890391152474637,-0.0005865468379427505,-0.02376194642068154,0.0011516223000433113,0.06208714905594666,0.05595078475483726,0.12433909150794666,0.020771506991521076
SLIT2,-0.0016143573930777286,0.08002450034253224,-0.026311132456857303,0.0062641318433651096,-0.030261806097270954,0.07321001034483555,0.011951803741229436,0.046135305790748427,-0.07825738114928302,-0.04026052370353996,0.0072007768110359145,-0.06359313186346481,0.02328981421354736,-0.004748836105074133,-0.05333313340422722,-0.030014329833429953,0.04364755713833186,-0.00033284823237689004,-0.009213768304072171,0.0093703732781469,-0.0001930467585370666
PLTP,0.0043981373807214265,0.003975970449362212,0.017239045121571463,-0.07478192481190998,0.009562561655777338,-0.028189511450420656,-0.07790990911671028,0.06514480809302972,0.21147247766163402,-0.05048702567218554,0.007153038087958041,0.08235922569833076,-0.005168002175751601,0.03774772118860443,-0.03637183159184256,0.019317741547181015,-0.000692429009951367,-0.04418454189168133,0.06147799842010403,-0.004671723720602546,0.07243264365820247
APOD,-0.0009161287908289152,0.09478258866137984,0.03305831673414204,0.0665026257424972,0.13759952502962708,-0.022154255109342984,0.19576852857607177,-0.08017963613495827,0.07333709899304064,-0.05083320022366279,-0.062313908475267236,-0.06366659034887201,-0.0847825398056883,-0.022764178620337205,-0.038318560603648695,-0.15695232252084984,0.03528375715259136,0.1983169957600789,-0.09228890869153666,-0.0316935962527918,-0.010575576788344006
B2M,0.06625351980770097,0.02149051515716332,0.055314962114795654,-0.15667697155085145,0.02725678983176079,0.012812807756829327,-0.15822267931979825,0.13880975068865176,0.2618780068456899,-0.15677694207625428,0.0001120723964957579,0.05778108700120798,-0.025851915576064147,0.19232459628946702,0.060219808171248536,-0.05459862565138126,0.0023530507078689156,0.03957680700934056,0.03745202394557846,-0.07989505045791405,-0.03589205565464013
OMG,-0.03799269858669451,0.1615828491460854,0.049891260699868385,0.05815322770298639,0.11873721714801365,0.08048226554387938,0.12677553781745565,-0.05517013986346995,-0.07274976598316013,-0.06220074502642256,-0.016464536043067822,-0.07218200970894181,-0.06333956058681521,-0.02647266730486916,0.026056258185642563,-0.05192462531081871,0.0617809812045545,0.20788835232555922,-0.01512976423595407,0.12766639522567816,0.057831721222063634
CXCL3,0.03831379742534931,-0.05765938555997374,-0.05428997505962026,0.11062713816933517,-0.033456203470700024,-0.025716106613495132,-0.08641437978511152,,-0.008416480542028803,0.013030307464152988,-0.010015658355066235,-0.03185104892800076,-0.03807393622143062,-0.08523360737999472,,,-0.011861722737264211,-0.047055206633143554,-0.02575912724666972,0.02864450595175022,0.015222775724732894
